"Ambiguous" "Astrocyte" "Endothelial.1" "Endothelial.2" "Endothelial.3" "Ependymal" "Excitatory" "Inhibitory" "Microglia" "OD.Immature.1" "OD.Immature.2" "OD.Mature.1" "OD.Mature.2" "OD.Mature.3" "OD.Mature.4" "Pericytes" "res_ss"
"16" 35.9814302521563 2.42662981416407 0.0220717765230219 4.4090070565547 2.34979280799028 0.897907789584447 10.7237128942342 0 4.52088802676497 5.05096788666022 9.99621534303543 0 0 8.26714646117901 0 0 15.3542298911533
"17" 20.4985294619015 0.84433187885841 0.781912694650939 0 4.57218791221698 2.38976828336439 32.3200177266825 0 22.9010221010736 7.98257267533622 2.13447409972236 0 0 1.90088781543615 0 0 3.674295350757
"18" 55.0381179230672 0.461153583264827 8.75253899509245 3.57670020188438 0 2.37252939264264e-14 5.41584002386131 0 15.7476478170894 1.97004411569648 2.10033173761817 0 0 0.0385326320094473 0 3.41342599985721 3.4856669705591
"19" 0 26.85623617406 0.468487128952508 0.98027556650846 5.1445606355289 2.25600760303711 20.6248575769848 4.34635093667414 0 7.95682270932355 7.83586987140986 0 13.0122727634375 0 7.22063845024842 0 3.2976205838347
"20" 24.1581671375034 13.9002610424343 5.0476044359776 3.46415230395759 0.813426884183606 4.95335649990336e-13 16.4120242614963 1.9117781599436 5.12057901265025 4.30677809899259 10.4010008019684 0 0 1.98909836122501 0 0 12.4751294996669
"21" 38.5748710389875 5.39303781676454 0.447949351289941 0.996153656075537 5.29265122980645 1.34943827098972 4.66201522853711 10.0643936941422 7.35947188348117 6.47337926021649 11.9200516735724 0 0 0.833064507836674 0 0 6.63352238830029
"22" 0 1.13307850169297 2.24850379217875 0.51179115843492 0 9.78436366940734e-14 2.18401207505396 18.3473115740976 29.1551755075217 1.14569674960881 25.9768200213789 0 0 7.92513056056006 0 1.76097718832935 9.6115028711429
"23" 21.8006603167012 0.660973232117696 6.39989811708882 0.170804376838746 0 0.821461471123734 16.9211428004024 24.9781976022633 6.17542935783956 3.0465159550926 4.74257752195456 0 0 1.43570844127392 0 2.3497815840615 10.4968492232419
"24" 5.69120120918703 3.72071521999143 0 6.61231847070908 9.45774477934574 1.82181370817121 9.37035735592838 15.0373063421362 6.75075656167328 3.99868016395436 10.5375807234058 0 0 1.01062957057055 0 0 25.9908958949269
"25" 15.1527423912094 0.286976724254544 1.29084486473305 0.75293637446163 27.3689359877171 2.92572642232975e-13 11.3434687957945 7.56776775480799 10.1749141124907 5.68763814394114 6.22819357153793 0 0 0.472114206080791 0 0 13.6734670729709
"26" 19.1146165666003 4.90456957741834 1.8908560015034 0.381372871544951 0 0.00390987702798103 21.489753757882 4.8081909168245 12.9057141980629 5.1943608545692 6.13794142585578 0 0 1.03570927547625 0 6.63192807142387 15.5010766058104
"27" 0 1.33199850768501 2.73509265740299 0.0368624392207339 3.0963886369376 2.4054349611203 22.8441720427525 19.8901152637695 11.8578527392763 2.97287538275779 13.2300230558399 0 0 3.35972268631413 0 0 16.2394616269233
"28" 1.83067382545729 0 0 0.977221872733614 9.95668180493442 1.86858682009792 10.7285966608825 8.78611986370967 17.1095227527657 0 12.7009528615525 0 0 25.209670267169 0 2.70211164405269 8.1298616266447
"29" 0 16.5183725941762 2.86015407264998 2.06761801913555 0 0.362606676257459 14.127475286591 10.2315033636213 11.5485109693059 9.33746344807471 7.12689170949685 0 0 0.769308209737383 0 2.5120827228508 22.5380129281028
"30" 19.3617202302938 1.72835210734361 3.29378781428572 7.96535621850745 3.58092817603316 0.39307404836136 14.1239275994071 16.3975853840386 20.9021374537613 0.0198958072325164 8.25191710710377 0 0 1.2287014622765 0 0 2.75261659135503
"31" 0 29.2601572984867 4.45775093487713 6.13836383373378 0.706824012565973 0.986009591155981 6.00574788297891 9.24067054681396 0.0486111702064402 24.1123716104812 14.302204132757 0 0 3.15091257530788 0 0 1.59037641063498
"32" 0 3.90207964415989 3.98841405399299 1.12664080075996 1.92083411565218 4.31822004409852 24.8983978898337 4.55373706848222 14.0729344068541 7.06049546419679 8.02837993477991 0 0 5.25476947224811 10.0342400959355 0 10.840857009006
"33" 0 18.9439276486049 7.58549440850415 0.271178933755011 0 6.47025342051359 14.9640737172658 4.55793101827285 0.850254567945389 30.3974169617121 3.79418567009141 0 0 8.81584691490021 0 0.450350302274869 2.89908643615967
"34" 18.7453721448231 12.8814547380288 0.206063632241003 4.09042687572996 8.31129227442197 0.336970271170577 0.905806161069255 0 3.33124027156207 1.77070354629657 16.4410137952963 0 0 10.0610993848318 0 0 22.9185569045287
"35" 0 2.69194038847241 15.2168837158597 0.806798947721304 0 0 0.400111443686486 0.314993149303662 14.1018302007373 0.394268489534887 3.38010499971582 0 0 16.07169576268 41.8105745472429 3.16530874317522 1.64548961187039
"36" 25.3885907756453 3.0515265115193 3.10541337132301 0.0640956457518453 0 1.23942283470108e-13 8.06575811922217 0 5.60248113612201 10.8242440980254 12.2849619226289 0 0 2.96553786438945 0 1.20417156628417 27.4432189890883
"37" 0 0 5.18240754325845 0.0196532335084387 3.97499461761816 2.21642789607433e-16 0.727061447244646 0.0586388051094776 6.22815655227478 45.3402009444884 0 0 31.6806111338043 6.65372012273213 0 0 0.134555599961203
"38" 0 24.6224935215889 1.12063387183033 0.722570852983592 3.72554651920843 3.04906379088356e-16 2.19497402037881 0.698190925250256 0 10.1168932343344 6.64621405846204 0 15.4199056353049 13.4710317778737 20.6978309149332 0 0.563714667851397
"39" 30.3742741271083 0.700229246088468 5.26880411376355 3.19753226474624 0.0987457346056409 0.51004509277645 16.8338994454347 0 5.06288930796851 4.61621375618182 4.11857076244178 0 0 15.3573588839417 6.86032595580127 0 7.0011113091416
"40" 33.9686108990621 3.75787738251517 2.24704621867519 0.0470209908470041 0.177275006860096 3.81709295495851 22.1680720165806 0 12.8076547627627 5.07995111408963 12.3367241451916 0 0 0.184689893188347 0 0 3.40798461526912
"41" 0 0 12.5810078718824 1.81914287323461 65.5391067046373 0 5.2501623456962 7.49110314777688 0 2.33337777272077 0 0 0.663615427476632 0 0.000175661109004411 1.92183927254987 2.40046892291627
"42" 0 0 1.31417783459521 1.60739284331326e-05 3.88845922852441 7.78773686175024 4.43686023274693 9.66051177403851 45.6632275690848 3.43400357159939 5.66329657079949 0 0 1.66070629686852 0 0 16.491003986064
"43" 19.2137124284398 0 0 3.30351760916981 13.7052232069573 1.3718649149558 11.9161087781381 0 8.36631293541323 24.9628816065582 3.90075233381694 0 0 2.85399822519072 0 2.62738820006897 7.77823976129099
"44" 27.1189193093779 1.01107515360936 12.786621053248 0.0729403525848163 1.00382118090243 2.66021659760793 21.4584997344288 3.36369978721625 5.13003123243481 3.81467835148423 6.68105607914401 0 0 1.65084453505759 0 0 13.2475966329039
"45" 17.3817009839973 1.31549613872753 39.3537207910321 8.9330692723493 4.57068604659779 2.45603605789114 8.57715744764607 0 0.244939242625701 1.47858492699838 8.14274346781948 0 0 2.84321232327839 0 0 4.70265330103682
"46" 46.2002519314806 7.7806285959508 1.95798536876491 0.66479074315854 6.08689439330754 2.88671506162981 9.88534528278246 0 0 6.29227319769441 10.2621099371734 0 0 1.40620622977253 0 0 6.57679925828496
"47" 38.686401814149 11.1460214582445 23.6815267941563 0.0615572352892119 0.879761738923684 2.16814084480252 1.60112439485554 0 0.151775559203887 6.97043335042087 6.36272814132047 0 0 1.59009640943351 0 0 6.70043225920047
"48" 49.414460563755 4.55092393182048 1.83940971002246 0.0714566502991996 1.28635138483109 0.0398731753431723 11.6021582694211 5.565565879616 2.18599577035577 1.2758709303019 10.1553388600075 0 0 1.39862918930134 0 0 10.6139656849251
"49" 29.356743652258 1.87331936311215 0.920562916873845 5.71417808282837 0.144454714251881 0.62131828920301 15.9127398026992 2.06759350250377 10.4068945528524 4.28259012067356 9.76263911815461 0 0 1.70036152779629 0 0 17.2366043567929
"50" 46.9501304649838 2.05531451349494 0.514286512750595 1.57596756138768 3.52692143408712 0.417878775577748 13.338062400061 0 2.1589504337173 3.56331674409851 7.28225154147489 0 0 1.93762893493432 0 0 16.6792906834321
"51" 55.464458814831 0.639129272578168 0.989778484428129 0.0587698496224476 1.41940855668425 2.36910746868799 11.9493678843175 0 3.4856311896718 4.72033135423675 4.31187749526313 0 0 8.08956986499146 0 0 6.50256976468744
"52" 0 5.07341822000602 0.100271768134258 4.19930839716303 8.11858407653719 1.06623935601141 9.75378583529166 12.981260639476 11.898976370495 25.8177416502565 6.35636170327515 0 0 2.49402061451281 0 0 12.1400313688409
"53" 0 9.53897666684009 16.6103473177894 0.0203860185845938 61.6670024217719 3.43653189985175e-13 0.782999044294544 1.0464281036839 0 5.07785006639958 2.53816620703561 0 0 0.555477060868829 0 0 2.16236709273125
"54" 32.6604832082098 12.9560138566852 3.46308161797054 0.464453588928422 0 1.49183219893369 7.72311077518648 0 12.044389101804 8.36546370324568 4.51355187689853 0 0 1.08055251817422 0 5.09161509644919 10.1454524575143
"55" 42.6533755062898 0.383299402645822 0.959887656560218 0.568150567336251 5.57467440573451 0.805197742727758 15.9490201866969 0.450798212506511 8.98593352884346 5.36224360863313 9.27781815334988 0 0 0.287107199799602 0 0 8.74249382887617
"56" 19.1384554921004 3.56574496351613 0.792517336683564 5.95234541305401 0 1.50395705352138 18.6037205415283 16.3395796344796 13.0874221687743 3.95285707970215 11.8639746382861 0 0 0.357021266599195 0 1.40495660006025 3.43744781169469
"57" 21.2200130763192 2.64711133874089 3.06881307149152 0.0799379639505926 2.91034804239285 2.84812835922901 8.26817638646411 4.91739477275914 6.19554154919556 5.61033540576404 6.50743001462951 0 0 8.6944572135248 0 0 27.0323128055388
"58" 45.3514266338001 3.04634521627329 2.21240645631962 0.0735667700542605 10.5926047581237 0.936735877305687 2.52559147225807 0 5.69274527854264 0.14884280906845 14.0186100323634 0 0 1.50202585778397 0 0 13.8990988381069
"59" 0 2.62496118653745 2.88495315664412 1.25208968510962 0 0.656246973592511 27.0486186504326 11.4639458548039 15.7235737113174 5.85124109242126 9.36735122788547 0 0 0.376697224696646 0 2.34084327369008 20.409477962869
"60" 26.717804730448 0.474173017206982 5.70185934082133 2.98326106244598 1.56153303538621 1.93107405962979 1.66607192449512 5.0277105969088 7.87786071158436 23.9988279372948 9.07058283633715 0 0 7.78170869296397 0 0 5.20753205447746
"61" 3.53472121091654 4.06074376465038 1.26969989715425 0.567279094192573 1.95161809829438 0.24847364325031 19.5074386218271 5.64340696589716 20.7404144585899 2.29276614631225 1.79402775672386 0 0 1.82430277057026 0 0 36.565107571621
"62" 0 1.31838254518195 1.8742291123013 3.64598771789861 0 5.61056594701724e-15 8.35762644436287 5.1938480730865 13.9293530083977 1.77383105403268 21.2860723539712 0 0 1.34877878547523 0 3.96896627324237 37.3029246320495
"63" 0 0 14.0227770798538 0.918731304292309 32.6357114295961 1.24488120875547 10.9761073418853 3.04904411020756 2.17774100097942 3.92318954471101 8.07252521970323 0 0 1.35525745076164 0 0 21.6240343092541
"64" 27.0930561256499 1.82888326107917 0.2224690586823 0.0221896711425828 4.57906205522765 2.06436157269023 4.64357362978132 0 4.32984272412151 28.4980570782324 20.9600707636221 0 0 1.69892994753414 0 0 4.05950411223677
"65" 12.7254539934515 2.23239098841897 16.1444516646479 4.15815604189895 2.33142402634225 1.92976358417175e-13 30.7867616988888 0 10.8296579295548 2.01046899707712 4.68387651611424 0 0 2.40354742797925 0 0 11.693810715626
"66" 0.548477232695818 12.2364125013757 1.89848691938924 3.22831144314787 2.17274751329805 1.40760684774504 14.8287083520642 5.25862879841116 12.1174978452299 6.8749759834415 26.8504916966316 0 0 1.71461702041226 0 0 10.8630378461577
"67" 42.3604915160038 2.15066222108929 0 0 0 16.5122632671323 2.47436861491343 0 4.22555792836467 2.88423647324454 5.91219667599769 0 0 6.40579477496979 0 14.2957688014411 2.77865972684337
"68" 12.2656252073902 2.49478921387774 9.14141830943822 0.0376327521435476 0.672517054473289 1.24055660894952 0.0864253914732731 0 10.4753555179228 0.519338943354735 0 0 7.23495773662129 55.607684051984 0 0 0.223699212371412
"69" 25.3753182609943 2.72720530264156 3.085188306527 0.200959304342557 0 0.197561533473623 3.23501740556262 0 4.02452695228729 50.5293381180743 6.01624467926906 0 0 2.49401845853975 0 0.0976339827286255 2.01698769555927
"70" 19.0746347342094 18.9717928473807 0 0.0925696480212231 0 0.800152769046164 9.27612357724671 0 0 4.96695076134147 15.2921251834962 0 0.865248490367276 18.5169226431777 5.92225206624421 3.14152628499072 3.07970099447826
"71" 34.5745797358303 15.4306878172799 9.1484842306373 0.0516750703994825 4.48483183033694 4.09076392168606 0 0 2.68718415608382 4.08178192049617 17.5074492852188 0 0 1.80811867180004 0 0 6.13444336023123
"72" 14.423797477569 9.52964316026082 2.14163385757022 0.605268506247004 0 3.11000907799823 5.0850957557138 0 2.49221300692407 6.36475347723039 10.4488995693418 0 0 29.0438447065444 11.3029283539643 0 5.45191305063598
"73" 17.2070275169333 0.349938464975567 0 13.5169093412149 1.42613571685592 1.27887665583883 17.0731316810585 1.56277166668709 2.82967666007506 6.27215154474894 7.41881600621024 0 0 5.61857408785187 16.6248857677456 0 8.82110488980426
"74" 0 0 1.02038229468179 0 1.34190882965247e-15 0.0944100076171185 0 4.2897862562293 4.15996296247113 0 0.747877148484624 0 62.3430857809963 27.3427233095337 1.27141285783788e-05 9.63436794206601e-19 0.0017595258574584
"75" 35.5847132602478 1.76919262060191 0 11.8007125746255 0 1.18954742047875 11.5672270486272 0 13.8258972840293 4.1339511817158 7.27856665734506 0 0 0 2.45718538477239 3.90955399121481 6.48345257634149
"76" 22.6433028107757 1.74206206512647 14.230709052999 0.379931687550421 0 0.796519464838357 6.8893006600815 1.65861625285914 33.3457657613156 2.54988647988023 6.12312039377974 0 0 3.74484817552415 0 1.18933321526854 4.70660398000121
"77" 21.036814719184 0 0.321536915158342 1.3871512633497 4.71483512170871 0.241526894829094 14.7750661184985 0 40.340437686463 3.27816059626792 9.32396864602014 0 0 0 6.53160349252663e-07 2.69162936283079 1.8888720225294
"78" 28.8536957860593 10.9037984772946 0.5351617073233 0.556362133337202 0 1.77498350196481 4.65405060590604 0 3.59572977707626 12.0363582919716 7.05606701218356 0 0 17.5289011588852 7.07270715495985 0.948511191279924 4.48367320175838
"79" 17.9928072730765 3.12537556697244 27.1391417859544 3.50214556243239 1.73730774664816 1.38752712665806 13.4051376374373 5.47335616219314 12.9332977574803 2.90540858774797 5.7768890442793 0 0 3.16379300010128 0 0 1.45781274901874
"80" 46.2435710857693 2.16216199280497 10.3923109596732 2.54982100013042 3.6308665852096 0.735039832106934 3.12722127754575 0 3.815389222847 3.50371495402602 15.7153182576791 0 0 1.71668218337223 0 0 6.40790264883544
"81" 33.7609238154166 13.1305099704516 1.09027840869752 10.6987864705 1.39831185788933 0.778190056958742 4.518695355304 0 8.36465751030845 9.17284167902776 9.51875984688411 0 0 0.5466347204836 0 0 7.02141030807829
"82" 40.1372702610404 2.36182712111526 0 10.8591290084634 4.86821767348088 0.359305841697452 12.4220367264678 0 9.41018284450539 0.899854413338993 9.43055587066693 0 0 1.0170305644526 0 0 8.23458967477092
"83" 18.9989002768505 0.389761744467228 0.880340821600125 0.436584643983847 0 1.89291397369731 21.6579813993848 0 6.03546025347113 6.50723366593686 9.09047245519672 0 0 0.254476049757361 0 4.11778034165682 29.7380943739972
"84" 49.9342762473614 1.25546940096051 1.94124533376988 1.14296182519302 0.500083195404318 0.00813705373096743 2.61224920676845 0 10.3150785627155 1.96289633819453 15.8035243502052 0 0 12.1265783015281 0 0 2.39750018416816
"85" 53.3961916747981 4.59903414344046 1.24917923990241 6.2502627431169 2.10280745111765 1.26276778102286 6.67829567251757 0 7.28807505718583 2.09029162722977 5.41330956091159 0 0 2.86739990793064 0 0 6.8023851408262
"86" 30.1854122235167 0 6.5517723220002 0.38116427252843 0 1.78050014887554 8.30745696442544 0 12.7983462940336 22.3570166141425 7.00188739166524 0 0 1.01024571725544 0 1.02429223311045 8.6019058184464
"87" 29.5068251880463 3.65447335279133 2.96776197610481 0.294130864059959 0 1.41712963624596 16.9000197446421 0 6.41136681511364 19.9628440940918 10.7915665161094 0 0 1.51501025303622 0 3.3798306996006 3.19904086015792
"88" 44.8151683192906 8.99174505690066 0.616666180594733 2.64211005424229 2.42907419048562 0.625763613858009 9.47883475712839 0 8.82712481605469 3.41235692154656 7.96395026993524 0 0 1.3856449404736 0 0 8.81156087948961
"89" 24.8952189777118 2.61989909596211 21.1553961576445 2.30460600068072 0 2.26132490637889 6.00502661048419 0 9.31356530452514 23.0889754507521 4.47799630192043 0 0 0.0915196074320868 0 2.20691820057691 1.57955338593119
"90" 7.46311666634843 0 2.07617787950449 4.69080127567932 4.38710099297498 2.48849761385029 20.6476337278024 8.67951990888298 20.2109547330818 3.17694811717073 9.79874539165041 0 0 0.703346132797102 0 0 15.6771575602571
"91" 18.2008135352544 3.09636011364597 3.31003563359637 0.0194529976222594 1.19081309195905 4.13048620963905e-13 3.76175240759589 10.4169017175456 15.0145105620104 9.25490848404185 26.6583969649321 0 0 0.666546467710238 0 0 8.40950802408555
"92" 0 43.1271332903853 2.58082810704688 2.06226599763852 0.424638800691886 1.0901843657966 3.27146578987433 0.75838423523497 2.65780101389325 18.6650577053052 13.1034394038219 0 0 5.79796179024514 0 0 6.4608395000661
"93" 5.39461445966768 16.5232460820475 8.32539150656999 0.577559212359656 0 0.636327588111353 9.39395641739728 20.2641606598399 7.5152592115032 2.0916920173002 8.09630669620519 0 0 3.20913696403802 0 4.90852751041372 13.0638216745463
"94" 0 18.9130385399954 18.9743212643254 0.216545597503342 0 0.618728344678373 9.3165472629507 9.65905531792807 1.88152897211762 8.21539518474222 17.1472765019004 0 0 0.56513146936663 0 6.62833253349794 7.86409901099386
"95" 0 7.93990173379233 0 0.322716072670955 2.34906590870171 1.01055077587017 19.7872864371025 12.3872485864562 16.4025882385695 0.21246392932553 10.7581185980812 0 0 1.02806800257222 0 0 27.8019917168577
"96" 11.3247722290672 2.44124780942604 0.187982823693056 2.48315454640067 2.67405394381686 0.012830425532478 16.0228127758153 0 10.638605968038 2.66572978675392 10.1542580725168 0 0 1.07718886664688 0 0 40.3173627522928
"97" 0 62.4562080688332 0 9.15996566320125 2.47412752669228 2.09745235454413 1.39658648704617 0.314390352627081 0 13.6099832030701 0.482228628195401 0 0 7.60010221410537 0 0 0.408955501685045
"98" 6.24805222361625 0 2.14325072730805 0.0904268005852527 4.50056285565661 2.59904623820068 10.657096575834 14.2457176443948 16.3296658519418 4.76728023613649 20.0843219215018 0 0 1.89810251627777 0 0 16.4364764085465
"99" 26.8337564630911 5.80304082782548 1.78030358809971 4.97777806876315 0 0.012487698119601 8.60911662232024 1.57435027943499 13.1934870741833 2.23469152721401 12.326246320528 0 0 5.20786011015816 0 0.187586680475297 17.2592947397869
"100" 28.1863843316561 6.21853531186663 7.01072247761751 0.000308271965377404 2.98334617775373 5.77039800145538e-15 3.82909382260173 2.58695385282077 13.7628808914101 1.99676299778935 24.8679985529493 0 0 0.00665355620535255 0 0 8.55035975536399
"101" 0 4.26286672075022 12.6212991847408 2.98876031371489 5.55523757051171 0.513989358670886 17.1465647071336 14.7841217703234 8.44515600250835 3.2806081944523 20.7590907590683 0 0 0.658771605895257 0 0 8.98353381223036
"102" 19.0163659881307 2.22415582009403 1.95850134308409 0.362607270873706 0 0.668213817459689 22.323782185723 3.50049003550072 3.48767276164608 3.27869476822117 8.02062717068329 0 0 20.2216751737787 0 2.12430648819719 12.8129071766076
"103" 13.7522627532639 0.0312376690602758 2.96828570488379 0 2.79056700512097 7.37749131290656e-13 33.3760378960055 0 17.0925909213253 2.5149803996095 7.1633619279769 0 0 1.66239360870663 0 3.7228629354668 14.9254191785797
"104" 0 20.6248592515808 11.9982590778939 1.20265969716296 0 0 5.45077933514931 1.76198704873172 0 4.73842145782754 6.25261590807388 0 35.09249242178 0 8.38962055305083e-05 3.76326573912031 9.11457616647405
"105" 19.6188695481686 1.2401674763211 1.26362420573293 1.12148965256011 5.50043689870159 5.08160295432607e-16 11.7277040045243 0 20.7243185010558 1.90370935813623 11.1862067507916 0 0 7.93469115741162 4.62725507169945 0 13.1515273748966
"106" 10.1377728882223 7.58490335912748 0 7.97162350738579 2.29285554007387 4.54597419869875 2.20973891519774 0 3.90070487287385 24.0485866350265 4.4757032536904 0 0 31.9171996274298 0 0 0.914937202273463
"107" 0 8.44144754275319 6.70820736543004 5.26983029589005 50.0654463410798 2.99970250636966e-13 0.56897175362777 0.239013798593521 7.24190224798055 0 4.16157025319347 0 0 2.74411781691068 0 11.7484438159898 2.81104876855092
"108" 7.21851266934733 11.3466814596605 0 6.98169531950482 33.190682693561 1.73472354671644e-14 1.49553798036973 0.0601116123437129 20.5523169436214 1.19051225658614 13.5641091973745 0 0 3.01597729263661 0 0 1.38386257499418
"109" 23.7901616480394 11.5077051512506 4.15334675787792 0.243193339365919 0 3.95475157928243 7.45598175755099 0 14.7448708426916 5.64578199322993 0.312668865607355 0 0 21.133845678892 2.69269213142608 2.5870787478163 1.77792150696944
"110" 0 6.8629846032781 6.99548177192199 0.0292257945881541 3.26017553320155 0.627766384539597 20.8373930839461 0 2.39097303050908 4.54351327947745 16.5912785055715 0 0 6.84501263408749 0 0 31.0161953788789
"111" 0 1.30811745426759 29.1525202320686 0.79859803543444 0 1.40445669754721 26.4178612820007 3.42589078276574 2.41496841028194 3.99805546733493 6.86942577002996 0 0 8.38171954664069 0 4.79148178082001 11.0369045408082
"112" 7.70332829602442 4.2094236903849 0 0.000248237028417535 0 1.03438428467691 1.16841255950794 0.47816854921313 13.1900644755384 1.69830811644395 0.669482789383678 0 10.4884540472015 59.0150739841662 0 0 0.344650970430544
"113" 0.704650298862095 42.1067375418847 7.18881009228717 3.66412785295239 11.2598050579734 2.3469557587528e-13 3.36027337131912 0.163385309038448 0 12.9251957732764 11.3589473932396 0 0 3.69134774910418 0 0 3.57671956006231
"114" 0 1.49178459359956 7.17862593396148 0.572762511742008 0 1.68463852175012 12.6963705724933 2.31474449038621 1.27724403876514 62.7265588146295 2.48626782936515 0 0 1.32138044938484 0 2.55577551275273 3.69384673116997
"115" 15.6312429235702 28.6968588006881 1.29118773490698 0.938768381117195 4.27747294349695 1.50391712204698 10.6926686983546 0 9.49429890289205 9.6547649616139 11.9162816884175 0 0 2.30364276315991 0 2.97697741803865 0.621917661696997
"116" 54.3682805270303 2.17355340163054 0 0.408017683025556 0 1.3490391114073 12.5525793205238 0 0 5.90790998942618 4.13115977443925 0 0 1.92186980910361 0 4.83976082742242 12.347829555991
"117" 48.4389102685587 17.5189939543688 0.626056369583639 2.9374451942995 1.19996690154334 2.09692336992147 5.96185235656132 0 9.40211635439464 1.91489066687194 6.00862144677282 0 0 0.175332472245077 0 0 3.71889064487883
"118" 56.4628638002556 3.43047698855861 0.905854799138531 5.75837384580649 0 0.446841943110888 4.68606750730459 0 12.408772414586 0.860882264937045 7.4236673648857 0 0 2.49208143170694 0 0.354995809979236 4.76912182973039
"119" 46.309154263635 0 0 1.52989160221317 5.55857281719079 1.25987623239469 6.95397589104474 0 9.12047426879708 3.52349832089249 6.62532420456382 0 0 0.443240538537834 0 0 18.6759918607304
"120" 25.4653439467066 25.091634988816 0.321611973046838 0 0 0.0635434716528988 1.45604523306896 4.20997250266993 6.57930749706974 19.8574212416256 0 0 3.37625651603553 0 0 13.4064024605705 0.172460168737492
"121" 60.3416730341514 5.46547000715647 0.835963051696162 1.77725174520789 1.18680771531316 0.372649347632778 6.10399380125795 0 1.64222526673455 3.71278497276947 8.08045651444822 0 0 1.59923979051459 0 0 8.88148475311738
"122" 19.8582039793206 1.85453775118071 2.5199673757153 0.94001851500615 2.63387623541275 2.12325030263489 9.46917708730666 3.19763502841894 19.5379211616922 25.5817816082392 2.18006234294732 0 0 0.477521560273752 0 0 9.62604705185146
"123" 0 0 2.86374399292591 0 0 0 22.5892320312032 9.79208485251394 2.32634536414162 57.6813685807876 2.51093846908633 0 0 0 0 0.249808323886862 1.98647838545456
"124" 4.84194761200757 17.0466752776025 3.20425940019428 8.32998948364685 19.5252007686457 1.27123936889828e-13 12.4214058819324 5.70582485056313 6.88128008730666 4.52635733373823 6.25659315685829 0 0 7.3408973279975 0 0 3.91956881950675
