"Slc17a6" "Cbln1" "Cbln2" "Syt4" "Adcyap1" "Necab1" "Gabra1" "Nos1" "Oprl1" "Pak3"
4.07818654898778 0 3.94658423029272 4.7267012422243 0 4.33527466390074 4.13413178905858 0.757773947720297 4.23878216532288 4.1844384508071
2.05871187247106 4.71511016422515 4.0175938613663 3.79743131672137 0 2.36517750041962 3.3565925145507 1.85730395511357 3.12584715674791 3.94999395483185
1.9598830406886 1.9598830406886 4.59232162316722 2.76140677263115 0.052653307498518 2.76140677263115 5.80507088815368 0 2.76140677263115 3.27365311592424
4.6870758535734 2.44567453525112 5.33385855901102 5.02821181298628 0.0364273127774723 4.69397180869037 3.09317195512754 3.8137685800906 4.75462026261351 5.00955362038501
0.697498004624146 0.697498004624146 3.70520943746804 4.25844163890839 0.0716074130509759 0.697498004624146 3.38322208285999 0.697498004624146 3.0099583171523 4.6479392084342
4.89778395943196 5.2570783589972 5.72418195246806 4.34700716216474 0.340614981397143 2.85761846548966 4.2828952268431 1.80800737376883 3.64432986815501 4.27574890470835
4.80988609023393 0 4.50076285883206 4.80988609023393 0 0 2.68028538319906 2.68028538319906 2.68028538319906 4.50076285883206
4.53686028891177 1.53632017487114 3.58729305989783 4.47697049244702 0.385827201517981 0 0 1.83306347301409 3.00473684578088 4.66137602682943
2.51425812899264 0 5.08716846539925 4.19228897871257 0 2.86475724722062 5.08716846539925 1.36230789787041 4.19228897871257 4.06264191540773
5.01330502701325 6.56699118663816 4.20421640224906 4.45871790061075 0.18620759925654 1.67746570584783 5.5659616745948 2.21412715651167 4.1613734756467 4.08822003240198
4.72123051745921 4.52981111926946 5.15824366343414 4.16408346733937 0.0584173424611534 2.46757891651295 2.28931482070797 2.20311519780144 3.13364722037383 4.12154616603537
3.45834238748202 0 2.6470274328549 4.4976723527948 0.0255741559100553 0.650775311490689 4.60679185542454 1.799530202237 4.12349778237424 4.49981590879144
0 0 0 0 0.107369751919198 1.7439297851009 0 0 1.7439297851009 3.67214295369146
0 0 2.04421508309745 2.04421508309745 0.0270293240623105 2.04421508309745 2.85778481871747 4.86402905844769 3.13936831463353 4.18464566018218
1.99096506601568 0 3.98992533733113 3.41212671131516 0.0422027698563608 4.49570718265422 2.35322480415255 0 1.9398477612974 2.46953194983718
1.79357496258585 0 3.26229880936635 2.6798375466388 0.0692528781072895 0 2.46113782669546 0.92698642167259 3.32616213404412 2.57462232657673
1.03477487410691 0 2.41388584356774 3.83571918301261 0.000948492981522221 2.00848670999223 2.89487435065962 0 2.45257793747888 3.19467989808604
4.12710197166514 0.56749880850696 4.35471982330004 4.49119188740766 0.0914335126825154 1.99221633383038 4.93520279039989 0.56749880850696 2.78036918124452 2.27969308887427
0 0 0 0 0.0438531334349082 0 0 0 0 2.52958243422627
4.66336029763588 0 5.63452593170203 3.74810871847926 0.0193026595295793 0 3.62739013778248 3.34930348426681 5.06364731929361 4.46526319342146
3.37677626078282 1.81906656486918 3.75113640057343 4.05587270202193 0.0101995501671582 2.13308213771161 2.96885385936431 2.46778967880425 3.15225560368891 3.44611254460136
5.35113353457944 0 4.74235070400354 4.30297526901801 0.0239094859677822 0 6.15541589016389 3.00487856106814 4.30297526901801 3.66811398746249
0 2.25394466398806 2.94245077429778 3.0671241149972 0.0186303147900508 2.3427505718421 2.80519946201574 1.68830320135317 3.40271463831383 3.856101980137
3.78657795383829 3.38637546847848 2.90349035272654 4.63913187137689 0.161200052106168 3.55447335416542 2.94219061556088 3.60357231727896 3.14860298480797 4.73429369507305
2.17985893010773 1.12236575287296 4.28676182017365 3.20776428134918 0.0802796228099773 3.01115555278187 3.76906935504933 1.12236575287296 3.99884816864046 4.12749782772816
1.12049477101777 0 5.02377111967428 2.78055037193963 0.0325913714644419 3.14969994932343 2.12108485260831 1.74350754629084 3.00815502527224 4.51050447548648
3.46633251387068 5.21640714455805 4.18423849268457 4.05806301237783 0.12756816643351 3.55165261108766 3.75223439715042 2.55819684411644 4.51061559041137 3.84675519034321
4.74630665469187 3.68240536124737 5.09984892614273 4.69078530385598 0.074561227582646 2.12177859442639 2.34639365816545 4.20103324736045 4.15127814375999 4.6170883395841
0.904984525767403 0 3.90309204491886 4.06227543513616 0 2.16674891637893 1.45683232285428 3.62559592624606 3.2817633623451 2.64044084700497
1.46079623377209 0 4.34770041745767 4.01153298045697 0 3.82395145269479 3.55702851893859 3.38428855966448 4.50617709941562 4.36920259202475
2.21740314454147 1.0697453091432 4.25129312496855 4.40256999832124 0 2.89330939178296 2.38383441468164 2.02938926819136 4.74972931412252 4.0847195072838
3.82616031535777 0.487518695305752 3.64050823803964 3.7462951794707 0.146314160338579 2.95139026901119 2.07060667477509 5.36996194322189 3.85611133288639 4.37736792489615
2.49125681217123 3.73630850307716 3.5590292118008 4.91998968300488 0.0713696432132254 3.89413256572512 3.73630850307716 3.35689072292284 4.49649450053922 4.49649450053922
1.84962822305567 1.56918214560656 2.48981946293284 3.54966325036582 0.00398539779738253 1.61684937769841 2.34483533403923 3.20806828077699 3.5049849077348 3.35925097348259
4.51875423283647 5.52765951901412 4.12056056558044 4.25597685305265 0.215006600692321 3.9378302775041 1.81382304605341 2.44135023662422 4.2156894539519 4.43769442871913
0 0 5.17569513380062 4.54919640793167 0 1.51448323000924 4.15717281889656 1.51448323000924 4.30001266275274 4.44770305185236
0 0 1.84573750876634 1.84573750876634 0 0 0 2.62961736872569 3.13468786562212 1.84573750876634
0 1.08795315313135 4.76932797630687 4.21240352839778 0 2.9550028328452 2.96484580173734 1.70105308691069 4.35119014942967 5.34453910886583
1.86559287002491 1.86559287002491 4.83806210932264 4.01565956831831 0.0385118371419422 1.1488185187279 4.36575373995771 1.1488185187279 3.08438277076276 3.62272808776177
3.83731978323374 1.30864950698122 3.83976238523209 5.0347534195194 0.0549852019152371 3.07205397602535 4.38836180102265 1.98336940329074 5.21949666487758 5.09949792504082
4.08794984195564 5.47401617490087 6.07274797013285 3.34286016842304 0.446431576732102 1.71654754084923 4.26992355792363 2.47845125804566 4.43153087456986 3.6360659551958
0 0 3.05472617945431 0 0.0580405789799551 2.21869262128199 0 0 0 0
2.63355312128989 0 4.26449808061701 4.61028450296914 0.150728796831884 0 5.12251583782902 2.63355312128989 4.61028450296914 4.26449808061701
3.45543127032701 0.921748365727798 5.35132693919844 3.80286882876372 0 2.85632122105686 3.2854960254809 3.38062240218684 4.19904230158201 3.89574491247598
3.00214764891437 0 6.00240232241992 4.46175434629179 0 0 3.90915839412975 0 3.90915839412975 4.46175434629179
4.16001020019982 2.35124576942279 5.67589644308864 4.82726173200146 0.412052796954422 1.11198674533826 3.49651183136287 4.17219252551995 4.19020752787669 4.22085037005835
4.62333324302844 3.43676720735384 4.83444387634729 4.54626153417316 0.400177529981714 0 3.46805259339422 2.72228683368008 4.2993672040227 4.24210729429119
5.92952477918375 0 5.01227744644366 5.32531753380395 0.0432229670031666 3.14067604966911 3.14067604966911 6.35411403939322 4.26640339013052 4.89094634155097
0 0 0 3.64656123015899 0.018145533154527 0 4.19261597420786 0 0 3.64656123015899
4.44248511331981 1.16007732289294 4.47808998668139 4.62970613468244 0 2.57019827886348 5.41390750625164 1.16007732289294 4.43263260643164 3.36940267888089
1.47060342848601 0 1.89173782316348 1.12493308187805 0.0073033478750252 0.742301013553315 2.04703744346142 1.46855251219222 2.04022567771185 2.88067909551958
1.50744445366929 0 1.32513206567311 0 0.0232987233003954 0 0 2.46378889916627 0 1.50744445366929
2.64243693929513 0 3.59114985231006 2.65308416423606 0.012684643181992 1.7606767857143 3.40475240678391 0 2.84231211312546 3.53372404222486
3.78534758515514 0 4.18992664854182 3.68058811661496 0.0181680801714169 1.18831910657073 4.52687753335559 0 2.61248395776719 3.16763650726029
5.75093336649239 2.96699167568068 4.73180507576802 5.06145519808144 0.566932020209477 2.14063826996674 3.87165598527289 2.6121965588387 3.69301497177026 2.96699167568068
3.61340912194146 4.93747791951932 3.96943871435839 3.61459783889215 0.0296450944051005 0 4.04768614252228 3.50664853485177 2.88359686910693 2.6151839468279
0 0 1.87803136057251 1.87803136057251 0 0 1.22516547420113 0 1.22516547420113 1.22516547420113
2.24884211196057 0 2.24884211196057 0 0.00697065724110444 0 0 4.00110980963259 0 3.08852334269427
4.33854912751698 3.76595850930636 4.17171381810871 3.29815287475958 0.0634604644529853 1.52789084754797 2.43785548571942 3.73104067375907 2.34845133239381 3.65849780430695
3.03291983307863 3.25273373613954 2.85577605259181 2.60957183021184 0.121041977570235 2.55288385848293 2.46518160232983 3.63778842542894 3.19364352189903 3.7225310983298
0 2.88787741957035 5.04483761220257 4.73387282054464 0 2.88787741957035 5.94997195068073 0 5.04483761220257 4.73387282054464
1.91353374703077 0.952663039058446 4.68275108505169 3.93538367188308 0 4.02996704245719 2.48639939374329 0.938061394008589 3.54229470990659 3.65371804187738
1.60738446807367 0.898327467680003 5.1698245181998 4.14167612396082 0.00408534796247766 2.8985204876756 2.81206297642155 2.27965187542639 4.45988175903447 3.94705941526557
2.47489695238664 0 5.58083770668565 4.03858102539911 0 2.79046686397653 4.8412701004593 2.34423837907906 4.1532345698383 4.39182453324111
0 0 0 0 0 0 0 0 4.2330927595455 3.68597993384527
0.902493875468739 1.45342132990147 3.68390670371483 4.82847811551268 0 2.07814194252196 3.79825006514766 4.14452836627003 4.26077614744297 4.96687480463883
2.83548597328501 2.00986679182796 4.01615993918761 4.6308407097783 0.012191270360798 3.9105462502974 2.93904314938662 2.2275774928875 4.59945583363473 5.10558844689858
5.13550325591802 0 2.39756149480734 3.78733991936149 0.252446794882058 2.39756149480734 4.48191445037408 3.25372221072759 4.73412882506318 5.30087438900326
3.26161585951733 2.63468401005291 3.73275807594273 3.39004578013249 0 1.95668526279301 3.15479194774158 1.85972828511757 3.6784475869889 3.88029946337469
0.776991219328095 2.46023657618258 3.43100208846043 4.18136445782482 0 3.68483520814019 4.21603965924596 2.63612701268448 3.06303014920482 3.2573798176646
3.9190768566432 0 4.7381581975132 4.55986113386699 0.17176172684803 3.84606670240194 1.77932726904446 4.65788438508508 4.35896452239921 4.74824695760704
1.15513793099068 1.37285752721136 4.51988868093109 4.31454576963125 0 3.01115779639108 3.24041309285516 3.07041856398629 4.12058699954266 4.55161480839978
0 0 2.17660006557208 2.17660006557208 0 0 0 0 3.00748521728961 3.53140977105823
3.74988674538638 4.12381369540937 4.40259033278757 3.87418366305777 0 0.518436556566718 4.67259112039585 1.84581809195589 4.24254917049232 4.26442282635209
0.481185236492973 1.7003254143601 5.07338772866559 5.18086829068871 0 4.52744571541683 4.10717144347962 2.95472680988737 4.37895104969855 4.66816261488196
1.76553197813573 4.13955029442136 3.55008091259051 3.46857288077139 0 0 2.07037234427668 0.848006270743404 2.91774257981664 3.08973508508269
5.02551953882676 4.87277025357966 5.4046864571565 4.87277025357966 0.0336369955711353 4.81830830410996 3.27922026353953 3.6975536210997 3.6975536210997 4.97619047760928
1.95969052971335 0.982007537205726 4.07507261591969 2.12374421109244 0 1.42175168454037 0.571637741863012 2.99779625237993 1.8685004626461 1.14448973020437
1.51551017066233 0 3.86146453035333 3.25735184270724 0.0505313593548446 0 2.84486479788353 1.75643005024202 3.32763751120361 3.32763751120361
3.8073069454326 5.37941498107827 5.63652552083562 4.66530777172288 0.83943642275678 4.10846624093768 4.10846624093768 0 3.42619462288731 4.10846624093768
5.35838985682286 2.8750100325174 4.53296815870796 5.29687379894736 0.320116211924367 3.05500675950261 3.08431126869754 3.23194818798012 4.44135426379512 5.15832981921404
4.72209807660564 0 5.08736025309288 4.40564906322482 0.259243016532103 1.51560731818387 4.09566760640763 1.16314992969996 4.17880554027692 5.09558848719013
3.6223328982038 2.17296043576476 4.67906525559335 4.24535941311356 0 3.6223328982038 2.77937765054488 1.36216667208643 3.52726270139544 3.83814258964001
4.3346343417983 2.2736243579116 2.75552031944908 3.85038297542835 0.00241308612977581 4.58570150700478 4.46562110521821 1.54479032254432 4.89555777397214 4.46562110521821
0 0 0 2.20162132743055 0.0624450236517722 0 0 0 0 2.87226649682365
1.80883942167426 0 2.88132478209353 3.25172070431907 0.00752287691052475 2.71632891338566 3.10802725733084 0 2.63629701691921 4.2174905236116
0.978965316739219 0 0.978965316739219 0.978965316739219 0 0 1.85695113465878 0.978965316739219 0 4.08203838330715
4.59148954266032 1.43518237730511 2.96658558473978 1.43518237730511 0 3.6063589444994 4.42299213730395 2.14023344786151 4.18141531446785 4.11203437151197
4.7734085346371 3.82023314748391 3.51973004757501 2.97510199587535 0.100190847119073 2.39789188929602 4.59981943453752 5.15775304710836 4.01600307652957 3.00390939163269
2.31654689648556 1.58047683281508 0 4.08113708161419 0.0349337728258416 0 3.90061086278724 1.58047683281508 1.58047683281508 3.4533137626248
1.11747202402533 0.896144486350185 0.896144486350185 0 0.00499104419072888 0 0 0 0 2.63948918354451
4.13000570275175 1.14264112866245 2.85145056410761 3.04385630649352 0.00485636281957078 1.38431980500047 3.24106452627416 0 2.3294590717922 2.54384403035559
2.75669502845807 4.98683191634455 3.40565852562204 2.27469047272966 0.17766100861333 1.54569646149226 3.11734159170998 4.46692220226489 2.27469047272966 1.54569646149226
4.15467468212148 3.90518073451798 4.50947207948167 4.6162804615329 0.0625638643843647 3.07284729257303 3.31840705248764 3.18456796054467 4.21704176121473 4.37617503704564
2.81856367085995 2.51023329661658 4.56408983408492 4.27761956576175 0 3.33755670677043 2.89567585351115 1.87889462561338 3.93475169170008 4.09866789304948
1.96793954081044 2.36380744696954 4.09863676189494 3.84127230918695 0 4.24253977480011 0 0 3.45568366447032 5.21713603730801
0 0.841800499055449 5.08522244794135 3.48835772356377 0 4.13115853902765 3.6767405044041 3.14190699094845 3.37477431142805 4.78005234876581
1.37245176405331 1.66688320318493 3.54859595268191 3.49940977265581 0.0136533206296347 1.83783098580842 2.98726426781398 3.83580742981078 3.33945754993184 4.1069792088075
2.51542577361094 1.97263079669169 3.25480007864688 2.13184415747676 0.001888589697764 0.88415607538718 1.42836605921211 2.14632639519115 4.2945626142608 3.76841419417839
1.40181586806701 0.83872683914908 4.39053403392354 3.58961188774891 0 3.16190035609941 1.75079365076626 0 3.39603919278259 4.09563801808604
1.66923395255669 0.654115112969707 1.86391501264254 2.84720000693878 0.0132504492370054 1.61649434565859 1.4441040044745 1.86391501264254 3.47196234680061 2.32642368745068
1.80577554341788 0 5.09666178247753 4.08226626582354 0 3.66955628449217 2.98276270265899 3.40538646149818 4.8787283033591 4.12933362636676
0.901253051040781 1.45172462115324 4.8845815706504 5.37717930939921 0 3.56425561696912 4.49248479020318 4.37676017083286 4.47514006537982 5.16750081679792
0.871825208172247 1.18271965355803 2.70206972410234 4.42226291003169 0 2.28102826440095 2.68299277237567 1.84405898490471 3.22297136299965 4.56293798737231
0 0 3.33494413366021 1.27448858323674 0 1.27448858323674 1.94044063746388 1.27448858323674 2.73908556286574 3.52477445917214
0.840273755572701 0.840273755572701 2.87247604837372 2.87247604837372 0 4.43244161890028 1.75326417182423 0 2.52165196577535 3.96755904365084
4.08848584427048 3.72932600941063 5.17020751549764 5.13393728277563 0.0207387138927422 4.20899397426558 4.01746180996891 2.7452130969701 3.94449484893727 3.49444339519879
1.14334564444484 1.07943267885716 3.60387223969744 4.19714150569049 0 3.4112227220142 3.9573205419376 2.22342774430893 3.99336800316865 4.01501186093662
0 0.663217543300462 2.76072247210455 5.35167882257598 0.00446286231749577 4.5961969335653 4.02630136674279 2.41409684527055 3.92248212457549 3.05554502776301
6.07981661407897 1.21953463339043 3.53991152250483 5.07152008584852 0 3.05448167980157 4.68103897066845 3.16922994443213 4.88941862191022 3.83675127437208
2.90062072049589 6.25635623282989 4.80132010661128 4.26507604194804 0.159886041911541 3.26653871089099 4.00523972149047 2.90062072049589 3.80062388525672 4.09350267595504
4.47897611505391 0.688680974899517 3.88386383321097 4.30540277680569 0.0104819192195381 2.79318230767092 3.6605167437029 2.35373761267175 4.01320835881131 3.95331612273861
5.2079832638844 1.77169898669583 4.59875371729748 4.83670372993397 0 2.97038189542932 3.63265754917004 3.02963950204721 4.36769756066549 4.68072965478211
1.62414211019705 1.96331833094374 2.59857472136289 3.03812785759217 0 0 3.03812785759217 1.02947644368372 3.21032313272753 2.79676375533545
1.61612555457893 1.023429704557 4.99810867187407 2.94727037838233 0.0176722807750807 0 1.35001733309195 2.20259827802962 2.94727037838233 2.49166449067121
1.18317743503666 0 3.35539995591432 3.70852594985822 0.0199636697613541 0.709625768562343 1.53911005611544 1.82437778939849 3.97943918016752 2.07517394326056
5.60804006054603 1.34496602260273 5.73582068318874 4.8142088870312 0.0125594387037523 1.17090897472093 4.43091305427255 4.94311546676153 4.90292330675887 4.71310096889935
4.26582134180841 4.31996157666675 3.84782386752245 3.62352152260934 0.185693779298349 1.68818473803913 4.37908096396186 3.61998302203652 4.20035868981787 4.43289164525508
5.02699818258557 6.45166274894045 4.38872176661401 4.66658185876866 0.057548652350933 4.71348409342522 3.32376991883002 0 1.48673611315273 3.56258498407035
4.17096484028232 5.26163983609283 2.61414186774724 3.24892350915899 0.0188566136457992 5.1592357161218 2.79115612417975 2.14751073956099 4.18215083683256 3.11445921137117
0 2.8267020213357 3.72125547028864 3.54417001548218 0 0 3.54417001548218 0 2.8267020213357 2.47788147145647
1.74479770378192 0.953944188405923 5.03392592631843 2.10052111021058 0.00250811698674406 4.31185675291276 1.5232234640934 0.842208638580752 3.9536720800328 4.18280763478701
3.46517056326385 1.08130414888994 4.61074963100863 4.31981689668857 0.0557732697368502 4.31981689668857 1.08130414888994 3.13943748562358 4.67548269439838 4.57472089984479
4.63230859553138 3.62892638574824 3.70093751246311 4.20105427229636 0.0384236016177275 1.3813396983361 3.28622071455926 4.05661119240838 3.16336317193923 3.18047386999334
0 0 0 0 0.0977654574965056 0 0 0 0 1.52354799609391
0.660501022929759 0 0.660501022929759 0 0.0189618577433145 0 1.11187976938232 0.660501022929759 0 1.73225735229376
0 0 1.65038564243019 0 0.0899096759384498 0 0 0 0 1.65038564243019
1.85766663358645 0 0 0 0.0505016281148851 0 0 0 0 1.85766663358645
3.3846341432537 2.51655682922024 3.01974427236517 3.02933766371249 0.163203353375636 0 2.51655682922024 3.02933766371249 1.76047221945281 2.53014588597858
1.58967087596893 0 3.09370526701874 3.4628375531261 0.0121549845271832 0.587329162290578 0.986576610935297 2.91301865951898 3.65190158569549 3.39549607983241
1.16679357082041 1.45541434616236 3.47554895116431 3.98027300997089 0.0424994113412768 2.79917761520531 1.97813048000529 0.51496777891016 4.02148483403412 3.08829105715804
3.50969808928891 3.92580487434768 4.62430617053219 3.97644742489392 0.0130272135592793 4.36713708940703 2.83702077168966 3.2452989704103 4.87982883668502 4.72548380152314
3.53442799012169 3.76605236614243 4.5295636888091 3.95692470625959 0.139483402942416 2.7214310509808 2.89656296430898 1.21533112061282 3.89295720540586 3.78580855541952
0.872287500259331 0.870324748803382 5.41211018892369 5.05941669873045 0 4.6111450502083 2.93395360954977 2.65297838719988 4.68829684432844 4.73910842585846
1.34386923294382 2.48924121540158 4.58938487834448 3.11959575904478 0.0237488992445288 4.4941034157833 2.83858184062707 1.34386923294382 4.03413584294883 4.28246370292048
0.77112749549778 0.802301613537216 2.9298793440049 1.64948479058359 0.0199665228162996 1.31487735562453 1.31487735562453 2.42461882704358 2.61181950189733 2.39900680127978
1.85933352282438 0.747470618671686 4.46920134381256 3.99175460813653 0.0256585808939017 3.23913625894655 3.23645633682071 2.11549777648674 3.74532043078906 3.88956642559888
3.57834834929303 2.15224627049202 4.77401956301608 4.66529407172504 0 1.3742256129498 2.80226555937587 3.17997154446121 4.95930513802607 3.996623594751
1.9309368309314 2.29362613462244 3.77551285473195 4.11876285394984 0 3.40318731876133 2.7640809885103 2.54408122900229 3.85330793333013 3.65611129961897
