coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Astrocyte
38x38,0.0,0.487065164,53.040411331,18.588552909,2.195697133,45.328234964,7.801512628999999,18.401771649,1.314113344,0.487065164,16.647915538,5.283024387999999,4.710445618,1.570987706,6.366999932,40.798379129999994,57.542065304,6.29699207,4.346324532,3.308141905,7.644064451,18.175233221000003,3.225043204,6.817894238,0.0,6.285070485,2.481128061,15.399444930000001,12.874244870999998,0.0,3.7402346589999995,3.274179116,95.620309664,15.678385762,3.6236000170000002,0.82704818,4.167482842,0.0,0.0,0.487065164,3.279619675,5.502943789,11.010719129,0.487065164,15.245311148999999,3.169849501,6.817057133,35.837056338000004,5.765901947,4.743075355,2.922383018,0.487065164,1.664674651,16.052822025,0.0,6.260673243,8.480893708,31.780370949,0.0,0.487065164,8.187216817,9.143418212,9.519579605,5.4675355240000005,0.0,6.147645735999999,1.664674651,3.274179116,0.0,0.0,2.235062851,7.698423666,2.0316026899999997,1.654055498,81.731180513,0.487065164,0.82704818,8.563892972,24.532580078000002,87.92760806700001,6.017382283,3.169849501,5.320418904,2.05805287,0.0,0.487065164,5.163909356,0.487065164,0.82704818,0.0,0.82704818,23.017357383,1.654055498,32.778913281,26.931618582,9.072931677,11.511524508,16.252057278,1.461217532,3.6804176780000004,9.132372295,0.0,3.968951906,0.82704818,7.392089350999999,2.535680149,0.0,4.712944434,22.068593937,46.933231938000006,3.169849501,9.549618997,6.001514486,2.879660491,67.412969964,1.708631969,1.708631969,0.0,1.461217532,6.294583704,10.607072360999998,21.834706073999996,3.141903726,0.487065164,4.143974135,53.656365877,7.247193878999999,5.815367465,3.1258981329999997,8.444604453,12.738760549999999,5.853278937,4.731444923,0.0,56.534936009999996,0.17884419500000004,0.031135854999999997,0.09354393,0.16396038699999999,0.018465426,0.004482327,1.6371189229999998,0.0,0.0,0.011386145,0.152177947,0.206153555,0.35376413,0.023177396,0.48617628799999996,0.140861971,0.819348886,0.363086349,0.04287426,0.0,4,4
39x39,1.463909669,1.005118297,44.508490587,32.552508046999996,3.537910384,115.74498113,3.319067585,5.830847377,2.7130812349999998,0.400070806,13.777937488000001,1.005118297,13.485231735,4.191774425,1.005118297,3.8067560460000003,97.762482598,2.269067184,0.0,5.583246473000001,8.55858006,10.932125432000001,5.5581925210000005,0.0,5.02979159,20.947622399,2.000267655,21.048478295,3.3479472410000004,0.0,0.400070806,3.5966760349999998,29.636022556,30.524663792000005,1.445149386,1.0340254610000001,18.361357046,5.446752656,53.626516416,0.400070806,9.070056581,1.868996378,1.4340686150000002,2.302868661,10.4051237,0.80011396,1.463909669,29.811482817999998,9.871254776,98.017615069,1.727679657,1.063866515,0.0,5.585549802999999,2.331798364,9.064924449000001,3.543017999,18.230964154,2.502951033,0.0,2.391508764,22.645341078999998,10.348043377,29.379297381999997,2.2452676350000003,3.0254634190000003,2.0501968770000003,0.0,1.327608851,0.0,6.605970367,4.089258978,1.297750364,3.055241488,127.90923204,0.663795709,2.301954486,38.352211702000005,8.916015252000001,16.476366426,1.063866515,10.002787619,6.283909239000001,3.5966760349999998,18.151422659999998,1.708874289,7.597350847,3.095342574,4.573057296,17.041405675,1.267931849,12.953662282,1.405189103,19.740227294,22.167844951,4.395839758999999,2.269067184,4.479439278,8.969703985,37.186359923999994,1.727679657,3.298018019,4.991892674,0.80011396,10.455936475,0.400070806,0.663795709,21.008672116,5.201789921,13.498109101,2.502951033,2.927828286,50.20267305,4.470585153,45.893812548,0.633954655,0.663795709,0.0,2.673120952,5.868806257999999,8.349748186,23.75087155,1.297750364,1.708874289,14.875810455,27.283851205,8.544783709999999,2.903021839,2.9090633439999998,10.156121466999998,15.07448092,2.890338237,0.0,0.0,70.776962396,0.073994192,0.016828757,0.151274892,0.12067865400000001,0.026611205,0.030846498,1.436901422,0.0,0.003642862,0.0,0.8624596200000001,0.139103011,0.417555267,0.003965756,0.040177054,0.37232142799999995,1.406184583,0.040520310000000004,0.088563685,0.040141184,4,4
40x40,0.0,0.0,41.573934654,12.968049137000001,1.301926788,71.643382841,14.480749787,5.265760371999999,3.8295734240000003,2.941364699,4.55282418,2.255967041,5.015023496,0.32226956,0.32226956,25.371156225,11.927695525999999,4.151864913000001,1.624218277,4.826982092,3.5022259030000003,1.624218277,3.585939523,1.611439687,0.32226956,6.780770373999999,0.32226956,2.926151238,10.016950412,0.911128988,1.959306854,0.644561049,28.637902154,31.527067287,0.0,1.301926788,4.692753936,5.735299153,0.0,0.0,0.644561049,0.911128988,8.951314446000001,2.098656546,5.519682417,0.644561049,5.154442404,25.395385335,6.722931763999999,9.981653613,0.0,4.423365275,3.5302241270000003,4.5425178729999995,2.619095139,7.976180239,27.786588861000002,14.026198398999998,0.0,0.0,3.8295734240000003,16.120698089,4.55282418,14.524241071999999,0.0,1.289127591,3.055716642,0.644561049,0.911128988,0.888208725,2.420948035,8.164361374,0.966844384,0.966844384,79.60938212399999,0.0,0.32226956,17.360748082,24.913912106999998,36.695250004,9.090670921,17.86875108,1.301926788,3.897943049,0.911128988,0.644561049,3.065514577,11.295827080999999,0.0,0.32226956,1.822279362,14.209169477,0.644561049,10.866761595,12.414784174000001,1.233398548,1.611439687,0.32226956,1.301926788,12.41821126,1.933729041,0.888208725,0.644561049,3.8295734240000003,3.824515257,0.32226956,2.867675238,1.555690037,24.683000857000003,14.744890218,2.420948035,0.644561049,3.7458393249999995,1.5327697740000001,32.448102024,0.0,0.0,0.32226956,1.301926788,8.090559863,10.753145738,27.645909086000003,0.911128988,1.5327697740000001,11.968276111,18.557278462,10.727708215,4.189673073,10.54956952,0.644561049,1.877973372,5.54276791,1.289127591,0.0,41.574430881,0.201711769,0.002049487,0.11879266799999999,0.16283635400000002,0.0,0.026328748,0.131761447,0.0,0.0,0.0,0.125490931,0.0,0.30566720000000003,0.014073421,0.6304580909999999,0.017945203,0.286053138,0.027238728,0.042477072,0.0,3,3
41x41,2.269565183,0.0,94.99988708500001,56.409410531,10.819475113,58.780908756,21.433641485,14.497583669,2.6699683370000002,0.0,23.725164899,6.315281567000001,11.563382545000001,4.095284996,0.52528149,53.642578703999995,47.975496897000006,4.139114395,17.382070565,8.818667699,4.145364912,21.275005556,1.553944918,0.696133375,1.781432828,20.334154221,2.050215313,8.570634507,3.8046396590000002,0.493688372,5.837144761,5.3556464649999995,76.74697298699999,67.37135837299999,2.710165239,0.696133375,16.333604006999998,13.753935245,0.662531949,0.0,2.088374799,2.712172616,6.7296542210000005,1.838619005,24.173327935,11.693064831,7.142686466,20.109208888,14.121903952000002,29.883239119000002,5.45540713,4.323777979,0.696133375,50.477392769000005,0.987375813,4.0095983959999995,34.706639935,43.49379480900001,0.52528149,3.451172521,3.559797946,42.726044720000004,6.728103129999999,38.726044549,0.52528149,4.2478798289999995,7.5985507299999995,1.524933823,0.0,0.0,1.221414865,15.986856199,1.660046127,1.344930633,197.251238126,0.762462966,0.662531949,13.641523794,32.215282273,43.205101379999995,4.872864759,15.302489546,2.883599147,4.444680732,1.287744456,1.028663428,7.168712822,4.232502934999999,0.987375813,19.363642038000002,1.221414865,34.43830277,0.987375813,38.547410194,7.966994823,0.52528149,11.946080597,2.287456387,10.064024143000001,11.216244832,5.6447448080000004,1.7151032370000001,7.955451697,18.977365191,26.688826794000004,0.0,1.156220321,2.12214045,14.481363241,19.088548716000002,1.028663428,3.971460972,8.545515949,0.987375813,68.44074195500001,0.0,0.0,1.918683287,6.535211209,15.752136197,23.837706657000002,21.224434973999998,0.0,2.626435855,6.1888444929999995,57.868187854,6.779437656,2.007462582,3.510397841,13.209098161,13.844978612999999,7.741067929,3.753114925,2.373594061,64.511442322,0.955727027,0.017760211,0.121912726,0.182335392,0.0,0.051430825,0.3609432,0.18657702399999998,0.0,0.0,0.06477641,0.24076998700000002,1.582889341,0.068321577,0.82535553,0.048750387,0.650287009,0.21506514100000002,0.036870437,0.053215443,5,5
42x42,1.242952105,0.538296316,52.053246682,24.544736938,3.270788967,47.802754547,7.585695235,2.509795243,0.0,1.225102389,16.931048458,3.665813154,6.583907402,1.433161053,37.371099181,77.408768334,26.461881913000003,10.668415228999999,7.730724201,8.793409722,6.449992777,0.598895205,3.215200735,1.659869657,1.451784918,40.166712477999994,0.0,12.009049292,7.083180059,0.820622896,6.766602125,1.678489819,38.960674792,43.235087121,1.990081234,0.0,5.4073884,15.730045136000001,1.225102389,0.839246761,0.0,7.2529497880000005,5.729184717000001,0.0,18.220975502,2.48594074,3.678258401,12.329455963,10.308342630000002,16.455336786,4.287860629,2.736503847,0.598895205,32.716974708,0.0,2.450166071,35.609070321999994,19.81470587,1.659869657,1.433161053,1.990081234,10.220130926,4.8047212660000005,28.634593139,0.538296316,0.598895205,0.612538157,1.433161053,0.0,0.0,3.053071559,13.89076855,3.634319778,4.292013381,69.909171105,2.48594074,2.277385024,21.825004583000002,16.106772727,9.033292678,0.598895205,13.296289363,15.08924984,0.0,0.0,1.242952105,2.83901164,4.290796557999999,0.839246761,8.825790550999999,1.2114333620000002,26.470699563,0.0,34.922800898,15.723826176,2.9184815000000004,7.5450581,1.678489819,9.294119848000001,6.784985626,10.582612813,6.125412314,2.032056258,14.74899506,17.209093913,0.0,0.839246761,0.598895205,0.612538157,15.530515942,0.0,2.662470206,4.4685476269999995,1.358919212,38.008811901,0.0,0.820622896,2.253791137,4.459123985,11.852513939,6.721406927,22.507763076,1.419518101,5.389987373,0.612538157,31.085576975,9.151336892,4.730479425,5.149185095,9.491954171,11.726431500999999,1.451784918,2.4228610489999998,2.018381556,26.846618967,0.754162331,0.07505690400000001,0.039072857,0.08806025199999999,0.0,0.004725763,0.029487316,0.0,0.0,0.0,0.040763962,0.264299598,1.0992385640000002,0.010410149,0.432328091,0.040604451,0.325595925,0.044610786,0.019295661,0.004153023,3,3
43x43,0.0,0.953304722,32.67441036,4.393069894,0.0,14.62068231,0.0,2.7665762249999997,0.0,0.0,1.813249285,0.0,0.953304722,0.859944563,5.719856516,14.30030189,3.71987964,3.626513268,0.0,9.439602458,0.0,6.019561769,0.953304722,0.0,0.953304722,6.673084837,0.0,1.719881606,2.579810191,0.0,0.953304722,0.0,10.879420912,6.019561769,0.953304722,0.0,0.0,10.48682488,0.0,1.906631662,0.953304722,0.0,0.0,0.0,0.0,0.0,0.953304722,4.67321208,1.719881606,4.579816683,0.953304722,0.859944563,0.859944563,14.30030189,0.0,1.719881606,0.0,16.971626626,0.859944563,0.0,0.0,1.719881606,1.906631662,20.691540131,0.859944563,1.906631662,0.0,0.0,0.0,0.0,0.859944563,1.813249285,2.7665762249999997,0.0,19.873793942,0.0,0.0,1.813249285,1.906631662,4.67321208,0.0,0.953304722,0.0,2.859935077,0.0,0.0,1.813249285,0.0,0.953304722,0.0,0.859944563,7.3462797,0.0,18.019282052999998,8.486352663,0.0,3.813267517,3.533114913,3.533114913,7.253032688999999,0.953304722,0.0,0.0,0.953304722,4.766469509,0.953304722,0.0,0.0,0.0,7.3462797,0.0,0.0,0.0,0.0,15.25174502,0.0,0.0,0.0,0.953304722,1.813249285,7.739367454,6.112869118000001,0.0,5.719856516,0.859944563,20.97353855,0.953304722,0.0,0.0,0.859944563,3.813267517,2.673186328,0.0,0.0,6.879524315,0.021961653,0.0,0.026417387,0.079234248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35929957,0.0,0.012997562,0.013272136,0.093859179,0.0,0.0064129370000000005,0.024988517,1,1
44x44,0.0,0.0,16.4370413,0.0,0.0,35.70518464,3.899592938,5.528529879000001,0.0,0.0,1.559882315,1.559882315,0.77991802,0.0,6.239357102,15.59969085,8.292780611000001,0.77991802,0.0,3.544194418,3.544194418,0.0,0.0,1.204397958,0.0,5.459516323,1.559882315,4.393199989,0.0,0.0,0.77991802,1.984315978,25.511515922,9.634081881,0.0,0.77991802,2.40878806,8.579216746,0.0,1.204397958,0.77991802,0.77991802,1.984315978,0.77991802,0.77991802,0.0,0.77991802,12.122305178,6.021986659,4.324139777,0.0,0.77991802,0.0,24.17676928,0.77991802,1.984315978,0.77991802,21.480888758000003,1.204397958,0.77991802,0.0,1.984315978,5.173164284,32.75981049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77991802,0.0,1.559882315,24.017548379999997,0.0,0.77991802,3.899592938,1.204397958,1.204397958,0.0,2.40878806,1.984315978,0.77991802,0.0,0.0,1.559882315,3.119741819,0.0,0.77991802,0.0,7.443755059999999,0.0,9.783614704,7.799337997,0.0,1.204397958,0.77991802,3.544194418,19.281345559000002,0.0,1.204397958,2.33979646,0.77991802,4.679498642,1.559882315,0.0,0.0,0.77991802,3.9686703750000003,0.0,3.18870608,0.0,0.0,28.498766108,0.0,0.0,1.984315978,0.77991802,6.021986659,7.226403357,4.74858452,0.77991802,3.119741819,2.40878806,7.019365355,7.157478746000001,0.77991802,0.0,2.764280273,4.324139777,2.40878806,0.0,0.0,10.413999901,0.0,0.00719625,0.0,0.057006457999999996,0.0,0.001715399,0.0,0.062895873,0.0,0.022303859,0.015843486,0.0,1.1675779350000002,0.012482907,0.05147996,9.65e-05,0.12968946,0.0,0.0,0.0,1,1
45x45,1.691953641,2.915724101,125.323627546,23.62421344,4.04422604,89.483211506,8.346540956,65.673893401,5.280078804,0.0,22.437413972999998,11.621631947000001,5.373101665,0.414588099,18.359960967,71.714475108,78.92940880699999,8.640713568999999,5.31996329,11.659545294,8.055769079,19.49113529,3.159860697,3.381293979,2.040499084,27.455902269,0.865563345,29.580152664,7.310900735,1.3321534769999999,3.130893105,7.113444638000001,58.510181300000006,48.365774096,1.673159299,0.845185359,4.6428429,25.777881198,0.414588099,2.071649204,3.416378712,13.787164162,4.610228656,0.414588099,7.061439842,0.829194976,5.925548362,17.780940555999997,16.164330114,37.456317054,2.7085720369999997,1.5205099149999999,0.414588099,22.693795608000002,0.82797394,12.35821111,8.438104366000001,53.907984166,0.414588099,1.7467415759999998,9.988648577,29.727973991,13.168952103,52.67473267,2.352253132,1.729824276,1.6925550729999999,4.719497224,0.812967421,1.277646772,3.8033842609999997,2.180787911,1.3321534769999999,4.8520983310000005,182.03307294,0.432781615,4.675679987,16.800995078,21.94151489,16.922715001,0.0,4.370500485,10.885691396999999,1.260755555,4.166619257000001,1.277646772,8.014275468,15.358176086999999,1.70944629,7.254426766,2.506315517,28.364423406,1.297042546,45.309342612,32.352336656,3.7309185709999997,7.760652022,2.1262330389999997,5.025274357,28.405251379,14.972974684,2.968066259,9.886490492,5.423203935,13.075951608999999,1.2457490359999999,2.179523306,5.908415657,1.5035925,15.983186419000003,2.676354099,5.0130445109999995,3.874910664,2.612277334,42.685023908999995,0.414588099,1.242280809,1.298317373,6.876475469,19.800656936000003,12.552753712000001,39.479566466,0.432781615,1.691953641,2.0910449779999998,20.984649012,8.752971027000001,21.832460356000002,6.286345525,4.628964716,17.860508159,11.198813136,7.257303555,0.882454447,48.666696457,1.302850371,0.0076153670000000005,0.11417398799999998,0.114075288,0.005854817,0.002031952,0.0,0.220064956,0.019918102,0.0,0.123733252,0.449463738,1.135495379,0.0,0.213040659,0.26673202900000004,0.997112687,1.015551329,0.024670815000000002,0.497001297,5,5
46x46,0.0,2.884096398,21.96148648,4.326108385,1.442024406,21.96148648,0.0,11.668401798,0.0,0.0,1.442024406,0.0,0.0,0.0,1.442024406,37.49461673,21.63080487,0.0,1.442024406,4.392125603,0.0,4.392125603,0.0,1.442024406,0.0,10.09430242,0.0,5.834150009,1.442024406,0.0,0.0,7.21012936,5.768150386,13.17751123,0.0,0.0,17.56949101,5.768150386,0.0,1.442024406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.768150386,2.884096398,11.602254963,0.0,0.0,0.0,12.97976915,0.0,1.442024406,1.442024406,12.97976915,0.0,0.0,0.0,4.392125603,1.442024406,11.53718401,0.0,0.0,1.442024406,4.326108385,0.0,0.0,4.392125603,0.0,0.0,0.0,33.630899618,5.834150009,0.0,5.768150386,4.326108385,5.768150386,0.0,4.392125603,5.768150386,2.884096398,0.0,1.442024406,7.21012936,4.326108385,0.0,1.442024406,0.0,15.994434759999999,0.0,11.602254963,1.442024406,1.442024406,2.884096398,0.0,1.442024406,8.7843054,1.442024406,4.326108385,4.392125603,0.0,1.442024406,0.0,0.0,1.442024406,0.0,4.326108385,1.442024406,0.0,0.0,0.0,11.53718401,0.0,0.0,0.0,0.0,8.7843054,17.56949101,14.619535636,0.0,2.884096398,0.0,4.326108385,0.0,4.326108385,0.0,0.0,2.884096398,0.0,0.0,0.0,17.56949101,0.147907782,0.020001006,0.0,0.0,0.0,0.0,0.0,0.072474562,0.0,0.012119052,0.01397092,0.032380992,0.698087246,0.0,0.057671298999999995,0.002900159,1.540855692,0.582231404,0.0,0.0,1,1
47x47,0.0,0.952405399,109.195925644,13.881343310000002,3.5140772890000003,107.460529944,10.484234114,23.670383103,0.75440558,1.182345714,19.435443218,19.035511221,5.906117194999999,0.952405399,19.007195179,107.983062633,85.525783557,5.206089409,2.9667973869999997,15.755658028000001,5.012674011,11.647077406000001,1.828062309,3.267791049,6.429323969,23.278286482,2.2067322899999997,25.951375059,3.2332454559999997,2.965883935,5.208392974,8.739199157,58.91945844,46.198770215,3.3803913,0.729847248,10.324574460000001,18.623519300999998,9.017781999,0.427940134,3.952253287,6.400914255,10.282878173,0.301907114,0.75440558,5.931703856,13.497247329999999,27.61763441,20.427771651999997,40.470840307,0.301907114,3.8718399740000002,0.0,21.743921737,1.658349487,1.6103287769999999,12.658020603999999,67.191978616,0.0,0.729847248,8.530048489,21.27501006,10.132313016,65.532303019,2.16000344,8.305562693,1.808982076,0.301907114,0.0,1.182345714,2.751181759,4.619320662,2.386482046,4.089554561,181.034170019,2.238670118,0.8896127999999999,33.372982605000004,36.26067457,14.620064718999998,4.8185045760000005,6.351720168000001,23.406202708,7.385335662999999,0.603799228,0.75440558,17.462132542,9.560510958,1.507074962,6.852498293,5.467341404999999,38.898746630999995,1.182345714,46.761385714999996,32.380584117,7.3216375629999995,5.708345588,11.294138993,6.079157786,39.586920632,8.053534900999999,2.263921759,8.411901301,12.504892095,26.356406684,1.254312513,0.603799228,11.702241567,1.685920747,24.355950836999998,1.811382907,5.1208956720000005,4.617188833,4.688172514,43.227741716999994,0.0,1.207598041,1.7068109790000001,16.639677746,35.014761023,17.657094711,49.672873635,0.0,8.152616983,3.748207164,48.42387969800001,16.025138861000002,12.804847356000002,8.715228553000001,13.937742358,18.459666803,19.888065463999997,2.842443109,0.752669382,60.789316721000006,2.0055235430000002,0.07427309,0.135285349,0.8456138169999999,0.000496768,0.051363268000000004,0.014840948,0.306576077,0.0,0.321295634,0.12119624799999999,2.017765351,1.4105373570000002,0.0,0.41868481999999996,0.142863003,2.3383515529999994,1.514531326,0.075759575,0.603383038,5,5
48x48,0.0,0.623341906,42.441347201,7.5944796100000005,1.246673693,48.80268927,9.359091286,7.821273617,1.362653315,0.0,2.493333109,3.116707399,1.985995221,0.0,4.986734521,42.39103406,30.046431607000002,3.7991448869999997,1.869987466,0.0,1.587914953,1.9691366019999998,0.0,0.0,1.869987466,3.457902419,0.623341906,11.67965748,2.933709649,0.623341906,0.623341906,1.869987466,31.554296155000003,24.227590622,0.623341906,1.345794696,1.362653315,12.419000095,0.0,0.0,1.246673693,2.7084480109999998,1.985995221,0.0,0.0,0.623341906,0.623341906,8.261615776,8.891613904,8.845070748000001,0.0,1.246673693,0.0,9.526887944,0.0,3.348631163,4.704622352,23.879122697000003,0.623341906,0.0,0.623341906,13.794378207,4.087916789,27.202400961000002,3.175802981,0.623341906,0.0,0.623341906,0.623341906,0.623341906,0.623341906,0.623341906,1.9691366019999998,2.7084480109999998,51.4274646,0.623341906,3.348631163,10.131575464,15.475506315999999,18.012010423,0.0,1.246673693,15.576848835000002,1.869987466,3.175802981,0.0,2.609327008,3.116707399,1.362653315,3.457902419,1.985995221,17.446875957,1.345794696,18.352763629,12.624921674000001,2.691560582,0.623341906,2.950568268,1.985995221,10.833821084,7.373141571000001,1.246673693,2.609327008,3.331789917,7.638305076,1.587914953,0.0,0.0,1.345794696,11.917847290000001,0.623341906,1.246673693,0.0,0.0,20.580324051999998,0.623341906,0.0,0.623341906,0.0,5.768271370000001,10.867277361,7.3692179719999995,0.0,6.351737639,4.087916789,18.25346429,1.587914953,14.33557273,1.345794696,11.490619267,1.869987466,0.0,2.8345886460000003,0.0,22.996740791,0.919816826,0.021551332000000003,0.006857781,0.069633557,0.011124887,0.0,0.0,0.028451936,0.0,0.0,0.018780217,0.484670229,0.588304037,0.0,0.028989635,0.060068500000000004,0.7061402960000001,0.326202982,0.0,0.0,2,2
49x49,1.6957715349999998,1.202392672,95.47415705200001,7.057041534,10.096761122,119.27503534300001,23.324764185,45.934367154,0.817104902,0.38528777,8.32130138,11.140616911,13.604101292,0.8786666329999999,33.214751934999995,90.716115411,82.635751701,19.497798772,11.967351977,6.485961249,28.581347245,7.107224983,1.546478419,3.002919412,11.003028767,19.697978937,2.0810411209999997,26.087004026,1.6957715349999998,0.0,2.466889503,6.110829559,69.38795562499999,38.770841681,0.493378863,1.202392672,0.493378863,38.333320017999995,1.3104837649999999,0.770557356,3.4098055389999997,15.72980699,11.330951894,0.0,2.463105878,0.38528777,6.329909854,36.86346624,10.802827447,21.325214508000002,3.9609348110000004,0.493378863,4.065009183,33.118237789000005,0.817104902,0.0,12.621821103999999,70.798942787,0.0,2.748871091,14.635854284,14.288431824,21.612362411,30.930032602,4.838481252,2.620942872,2.916426676,0.38528777,4.173100276,4.167421291,3.967708194,14.980030128000001,6.429602207,0.8786666329999999,161.924002716,0.8786666329999999,0.817104902,28.399911877,34.730712392,10.583441387,0.0,6.572204967999999,13.223323359999998,5.705353638,8.758021672,2.488124908,7.88776095,2.898143829,0.493378863,6.403031522000001,6.701808372,37.678856886000005,0.0,59.27711955200001,50.934729016,11.21025647,24.867703401,8.860484156000002,5.280009997,21.394911935,25.494064518000002,0.493378863,10.291152611,9.058873297,12.526427341,0.0,0.0,4.464746241,1.372023032,41.62179534300001,2.0810411209999997,2.617649826,2.9564847409999997,4.745236299,72.6193115,1.546478419,0.0,1.263936219,2.250661968,18.454849061,11.439020523,34.031071063,0.0,10.946649322999999,0.0,53.883033186000006,4.52957157,8.111840068,4.065009183,22.713836477999997,9.440839812,17.249037919000003,5.6169222759999995,0.0,29.845696921,1.4372010960000003,0.052881809,0.11883456399999999,0.306928484,0.003620445,0.006631214,0.386034824,0.300151876,0.024478683,0.0,0.19417652999999999,0.269901394,1.759750807,0.01603882,0.254541012,0.07178931699999999,0.812752716,2.626462053,0.04074776299999999,0.027322973,5,5
50x50,0.489704055,0.0,48.851242263,6.423804789999999,0.0,55.920936048,12.969481237000002,26.153001761000002,0.0,0.0,8.982559046,5.651615733,3.0458722959999998,4.697188897,7.267937400999999,5.311761414,48.819869294,20.026789814,3.4029584139999995,0.979383748,6.341120255,13.206001288,1.906256564,0.0,5.117440836,1.931222446,1.858906816,10.323809615,4.138057088,0.0,1.933845681,7.74562391,26.264451091999998,44.877700918,0.0,0.489704055,12.322309695,14.122114694999999,0.464738173,3.0458722959999998,0.929434323,6.282103185,3.372727386,0.0,1.604353905,1.604353905,3.073461413,12.542754547,13.281996695999998,14.088167487,3.673360938,2.420902139,0.0,22.677463292,0.464738173,3.372727386,10.589466258,46.714179645,0.0,0.929434323,2.788349163,21.597712788,7.255969638,15.934100572,0.0,0.979383748,1.604353905,0.979383748,0.0,0.0,0.954442228,8.672544871,4.302161709,2.883023331,71.384757536,0.929434323,1.8839017040000001,13.276925592000001,6.257117598,8.799997277,0.0,1.419138378,7.840336665000001,0.489704055,3.3779324939999995,2.0940579599999998,2.448498171,3.300425207,0.0,6.608902936,2.558796133,17.304508335,1.441518391,23.031668547,10.008937604,0.0,2.448498171,7.997875265999999,2.373581397,16.427773039999998,10.194156339,0.0,2.398541831,0.464738173,17.924140336,0.464738173,0.0,4.514979804,0.0,12.313032081,0.489704055,2.9132363439999995,2.863305157,0.464738173,32.237620826,0.0,1.441518391,1.469107508,0.489704055,19.879039234,4.163064993,20.510509866,0.0,0.0,6.418572288,27.911800385,1.394197649,0.979383748,0.929434323,22.860592718,7.93077549,5.142468446,1.394197649,0.0,30.948276615000005,0.5089452210000001,0.0,0.0,0.563391203,0.0,0.0,0.003016783,0.117606709,0.022569653,0.0,0.181506187,0.393028494,2.4392630520000003,0.0,0.203088337,0.055767663999999995,0.261682863,2.312683923,0.0,0.257930759,2,2
