coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Endothelial3,Excitatorycells
64x64,10.20752463,7.650475889,1.996688496,39.386106732,2.71824669,0.360786525,15.903535432999998,9.057688514,0.360786525,3.294211043,23.495225793,2.364111382,1.275097431,1.082380077,12.98942937,11.023208163,42.45526639,3.278409783,2.16475431,2.910963475,4.031276592,8.578385974,2.196047049,0.560163093,9.68389988,2.240634118,0.560163093,0.560163093,0.721591065,1.120313117,1.481099642,3.0856572559999997,22.021977808,6.9488653970000005,1.120313117,0.0,0.360786525,9.380063253,0.0,0.560163093,2.73404795,0.560163093,27.393593936,0.560163093,0.360786525,39.596880776,0.360786525,4.5288313360000005,5.126967026,23.641938251,8.298223906,3.09485249,0.0,0.721591065,0.360786525,1.082380077,3.816410684,19.776427575,0.0,0.560163093,7.015927672,37.046104814,6.247271789,15.987289369,3.968668243,0.0,9.116388803,1.082380077,0.560163093,1.275097431,3.493574542,2.16475431,0.560163093,0.721591065,23.413620143,14.02449903,2.373261425,24.236651275,15.742570554,0.9209496180000001,0.0,5.275094353,0.360786525,0.0,0.360786525,0.0,19.405506795,9.580907846,1.481099642,4.642666247,1.443149259,22.612788946000002,0.721591065,18.581316497,15.551523777,5.100283239,2.9242614060000003,0.0,10.958260114,0.360786525,5.051039668,0.560163093,0.9209496180000001,137.766676703,6.189363389,1.082380077,1.481099642,0.0,11.265300059000001,23.818988863999998,0.360786525,0.0,8.240013423999999,0.721591065,15.649206731000001,2.240634118,0.560163093,0.560163093,34.142525138,3.816410684,0.360786525,0.360786525,0.721591065,1.275097431,1.443149259,25.406673952000002,0.0,9.418537023,1.082380077,2.886332908,5.725023471,0.360786525,2.556851589,0.0,4.730738933,0.002912167,0.065621599,0.03867093,0.08711816500000001,0.078810091,0.009751896,0.013025299,0.01280025,0.0,0.0,0.14416663600000001,0.0,0.281297563,0.006760343,0.050427299,0.208873471,0.57826952,0.7668136019999999,0.0,0.0,2.0,2.0,"[3, 4]"
65x65,3.480757388,4.091061655,5.385426755999999,11.843994945,0.0,2.548566972,5.647020854,22.483784132,0.0,0.0,15.68233635,1.354778164,0.0,1.7101993910000002,0.516421733,33.596517034,16.379270611000003,1.193796092,7.15091585,2.125986508,4.419747914,2.709539501,0.516421733,0.0,0.0,5.279715953,0.516421733,15.850036624,1.193796092,0.0,0.0,1.354778164,16.916350909000002,5.291575944,0.516421733,0.0,3.480757388,2.226610107,0.0,0.677374359,1.193796092,0.516421733,20.861632265,0.677374359,0.0,29.784672190000002,5.279715953,18.465648661,10.088420957,5.486108809,2.065631854,1.193796092,0.516421733,5.419038788,0.677374359,1.7101993910000002,3.742364533,47.843377204,0.0,0.677374359,1.7101993910000002,22.152434284,18.319805311,56.496587500000004,5.957090312,1.549235748,4.06430671,0.516421733,1.549235748,1.354778164,1.8711998970000001,5.258115160000001,5.279715953,0.0,28.485334572,15.93557709,0.0,24.323382702,6.634494117,1.7101993910000002,0.0,0.0,1.549235748,2.125986508,0.516421733,0.516421733,1.032825032,21.207614211,2.481437181,0.677374359,2.387603196,27.896919015,0.516421733,53.209629711999995,5.452554736,0.516421733,7.861752396,0.677374359,2.9978478969999998,0.677374359,28.555466833999997,1.354778164,1.549235748,165.80833404999998,0.0,0.0,0.0,6.728328102,8.410196486,17.077343448,0.0,1.8711998970000001,4.06430671,2.803390313,53.925423144,0.0,0.0,0.516421733,22.194173653,1.032825032,0.0,0.516421733,0.516421733,2.387603196,0.0,27.834053798,0.0,0.677374359,5.796137686,7.345347807,4.292249974,1.448612149,0.0,0.677374359,4.345889776,0.091013723,0.04859794,0.025257606,0.046412606,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.126243721,0.298613759,0.187189372,0.0,0.05709604,0.0,0.858239009,0.246967114,0.002601846,0.0,2.0,2.0,"[0, 1]"
66x66,14.367354639,16.332429786,4.0306485919999995,9.811849706,0.0,1.808397386,3.614875615,21.806409773,0.0,0.0,16.296937644,1.291975653,0.0,1.032825032,0.516421733,27.500085779,12.252207476,0.516421733,5.796137686,1.448612149,2.324800685,0.0,0.516421733,0.0,0.0,5.279715953,3.100355706,13.140497123,0.516421733,0.0,0.0,0.0,21.406914556,2.582036443,0.516421733,0.0,1.448612149,1.549235748,0.0,0.0,0.516421733,1.808397386,21.476233559,0.0,0.0,10.14037987,5.279715953,17.788274301999998,9.411046598,4.131330645,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,2.324800685,42.424338416,0.0,0.0,1.032825032,19.743366873,22.195763804,53.787047999,5.279715953,1.549235748,0.0,0.516421733,1.549235748,1.291975653,0.516421733,0.516421733,5.279715953,0.0,28.234233789999998,15.93557709,0.0,15.517425352,5.279715953,2.324800685,0.0,0.0,1.549235748,1.448612149,0.516421733,0.516421733,1.032825032,19.852836047,2.481437181,0.0,1.032825032,25.864773776,0.516421733,52.532255353,2.065631854,0.516421733,7.861752396,0.0,4.2898235499999995,0.0,27.200688669999998,0.0,1.549235748,148.97772473999999,0.0,0.0,0.0,6.728328102,5.637865429,15.722565284,0.0,0.516421733,2.583933973,1.448612149,53.862620633,0.0,0.0,0.516421733,0.516421733,1.032825032,0.0,0.516421733,0.516421733,1.032825032,0.0,29.126029451,2.583933973,0.0,7.0881133389999995,7.345347807,3.614875615,5.324570642,0.0,0.0,5.637865429,0.029914357000000003,0.04859794,0.038730412,0.060490464,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.126243721,0.298613759,0.29894413799999997,0.0,0.05709604,0.0,0.8550366050000001,0.052916666,0.002601846,0.0,2.0,2.0,"[0, 2]"
67x67,6.548895388,11.064163185,5.305746022999999,11.086947137000001,1.275097431,0.516421733,3.614875615,21.806409773,0.0,0.0,22.65543788,0.0,1.275097431,1.032825032,0.516421733,27.500085779,13.510408773000002,1.791519164,5.796137686,3.9987890989999997,3.583001982,2.55017695,1.791519164,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,18.7891535,6.407288449999999,0.516421733,0.0,1.448612149,1.549235748,0.0,0.0,0.516421733,0.516421733,26.559563162,0.0,0.0,16.515685126,5.279715953,17.788274301999998,9.411046598,5.406428076,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,1.032825032,42.424338416,0.0,0.0,1.032825032,17.091797403,18.319805311,53.787047999,5.279715953,1.549235748,1.275097431,0.516421733,1.549235748,1.275097431,0.516421733,0.516421733,5.279715953,0.0,37.090794814,29.96007612,0.0,24.442870646,5.279715953,1.032825032,0.0,2.55017695,1.549235748,1.448612149,0.516421733,0.516421733,1.032825032,19.852836047,2.481437181,0.0,1.032825032,28.414950726,0.516421733,52.532255353,2.065631854,5.616704972000001,7.861752396,0.0,4.272945328,0.0,27.200688669999998,0.0,1.549235748,236.6088361,3.825252007,0.0,0.0,6.728328102,6.896066726,15.722565284,0.0,0.516421733,0.0,1.448612149,53.845742410999996,0.0,0.0,0.516421733,0.516421733,1.032825032,0.0,0.516421733,0.516421733,2.307922463,0.0,27.834053798,0.0,0.0,5.796137686,7.345347807,3.614875615,1.448612149,1.275097431,0.0,5.620987207,0.008201873,0.056971152,0.048340209999999995,0.08184798500000001,0.018932964,0.005364625,0.138805026,0.061778678,0.0,0.0,0.14792444600000001,0.298613759,0.46848693499999994,0.0,0.05709604,0.031295209,0.8710950980000001,0.006533653,0.002601846,0.0,2.0,2.0,"[0, 3]"
68x68,6.195067014999999,3.413687296,4.0306485919999995,9.811849706,0.0,0.516421733,5.98813704,21.806409773,0.0,2.373261425,22.124662298,0.0,0.0,1.032825032,0.516421733,27.500085779,10.960231823,0.516421733,5.796137686,1.448612149,1.032825032,4.746454866,0.516421733,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,18.612237975,2.582036443,0.516421733,0.0,1.448612149,1.549235748,0.0,0.0,2.889683158,0.516421733,22.557519330999998,0.0,0.0,43.361955390000006,5.279715953,17.788274301999998,9.411046598,4.131330645,2.065631854,2.889683158,0.516421733,0.0,0.0,1.032825032,3.406086457,42.424338416,0.0,0.0,3.406086457,28.603162294,18.319805311,63.280055903000004,5.279715953,1.549235748,7.119700307,0.516421733,1.549235748,0.0,2.889683158,0.516421733,5.279715953,0.0,27.812750649999998,15.93557709,2.373261425,27.382135332,5.279715953,1.032825032,0.0,0.0,1.549235748,1.448612149,0.516421733,0.516421733,1.032825032,19.852836047,2.481437181,0.0,1.032825032,25.864773776,0.516421733,52.532255353,2.065631854,0.516421733,7.861752396,0.0,10.117548203999998,0.0,27.200688669999998,0.0,1.549235748,146.87096531,0.0,0.0,0.0,6.728328102,9.092344642,15.722565284,0.0,0.516421733,7.119700307,1.448612149,52.57064498,0.0,0.0,0.516421733,33.737997253,3.406086457,0.0,0.516421733,0.516421733,1.032825032,0.0,32.580508664,0.0,0.0,5.796137686,7.345347807,3.614875615,1.448612149,0.0,0.0,6.719151201,0.008201873,0.068630418,0.040845932,0.06586652600000001,0.018932964,0.004387271,0.150119447,0.061778678,0.0,0.0,0.126243721,0.298613759,0.187189372,0.006760343,0.05709604,0.027940554,0.9081853020000001,0.017149055,0.002601846,0.0,2.0,2.0,"[0, 4]"
69x69,14.950887729,14.112538581999999,3.9368146069999996,11.843994945,0.0,3.8405426250000003,5.647020854,22.483784132,0.0,0.0,14.07704644,2.646753817,0.0,1.7101993910000002,0.516421733,32.147904885,17.671246264000004,1.193796092,7.15091585,0.677374359,5.711723567,2.709539501,0.516421733,0.0,0.0,5.279715953,3.100355706,15.850036624,1.193796092,0.0,0.0,1.354778164,22.084288915000002,5.291575944,0.516421733,0.0,2.032145239,2.226610107,0.0,0.677374359,1.193796092,1.808397386,17.807718142000002,0.677374359,0.0,19.64429232,5.279715953,18.465648661,10.088420957,5.486108809,2.065631854,1.193796092,0.516421733,5.419038788,0.677374359,1.7101993910000002,5.034340186,46.394765055,0.0,0.677374359,1.7101993910000002,24.109747927,20.747151655,55.047975351000005,5.957090312,1.549235748,4.06430671,0.516421733,1.549235748,2.646753817,1.8711998970000001,5.258115160000001,5.279715953,0.0,27.858733512,0.0,0.0,9.838782382,6.634494117,3.0021750440000003,0.0,0.0,1.549235748,0.677374359,0.516421733,0.516421733,1.032825032,21.207614211,1.032825032,0.677374359,2.387603196,23.551029239000002,0.516421733,50.312364149,5.452554736,0.516421733,7.861752396,0.677374359,2.841211401,0.677374359,28.555466833999997,1.354778164,1.549235748,68.51277099,0.0,0.0,0.0,5.279715953,5.356282363,17.077343448,0.0,1.8711998970000001,6.648240683000001,1.354778164,55.217398797,0.0,0.0,0.516421733,22.194173653,1.032825032,0.0,0.516421733,0.516421733,2.387603196,0.0,29.126029451,2.583933973,0.677374359,7.0881133389999995,7.345347807,4.292249974,3.875958493,0.0,0.677374359,1.291975653,0.10452433400000001,0.04859794,0.013472806,0.02227857,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.126243721,0.298613759,0.111754766,0.0,0.05709604,0.0,0.688877673,0.29988378,0.002601846,0.0,2.0,2.0,"[1, 2]"
70x70,7.1324284780000005,8.844271981,5.2119120379999995,13.119092376000001,1.275097431,2.548566972,5.647020854,22.483784132,0.0,0.0,20.435546676,1.354778164,1.275097431,1.7101993910000002,0.516421733,32.147904885,18.929447561000003,2.468893523,7.15091585,3.227551309,6.969924864,5.259716451,1.791519164,0.0,0.0,5.279715953,0.516421733,15.850036624,1.193796092,0.0,0.0,1.354778164,19.466527859000003,9.116827951,0.516421733,0.0,2.032145239,2.226610107,0.0,0.677374359,1.193796092,0.516421733,22.891047745,0.677374359,0.0,26.019597576000002,5.279715953,18.465648661,10.088420957,6.76120624,2.065631854,1.193796092,0.516421733,5.419038788,0.677374359,1.7101993910000002,3.742364533,46.394765055,0.0,0.677374359,1.7101993910000002,21.458178457,16.871193162,55.047975351000005,5.957090312,1.549235748,5.339404141,0.516421733,1.549235748,2.629875595,1.8711998970000001,5.258115160000001,5.279715953,0.0,36.715294536,14.02449903,0.0,18.764227675999997,6.634494117,1.7101993910000002,0.0,2.55017695,1.549235748,0.677374359,0.516421733,0.516421733,1.032825032,21.207614211,1.032825032,0.677374359,2.387603196,26.101206189000003,0.516421733,50.312364149,5.452554736,5.616704972000001,7.861752396,0.677374359,2.824333179,0.677374359,28.555466833999997,1.354778164,1.549235748,156.14388235,3.825252007,0.0,0.0,5.279715953,6.61448366,17.077343448,0.0,1.8711998970000001,4.06430671,1.354778164,55.200520575,0.0,0.0,0.516421733,22.194173653,1.032825032,0.0,0.516421733,0.516421733,3.6627006270000004,0.0,27.834053798,0.0,0.677374359,5.796137686,7.345347807,4.292249974,0.0,1.275097431,0.677374359,1.275097431,0.08281185,0.056971152,0.023082604,0.043636091,0.018932964,0.005364625,0.138805026,0.061778678,0.0,0.0,0.14792444600000001,0.298613759,0.281297563,0.0,0.05709604,0.031295209,0.704936166,0.253500767,0.002601846,0.0,2.0,2.0,"[1, 3]"
71x71,6.778600105,1.193796092,3.9368146069999996,11.843994945,0.0,2.548566972,8.020282279,22.483784132,0.0,2.373261425,19.904771094,1.354778164,0.0,1.7101993910000002,0.516421733,32.147904885,16.379270611000003,1.193796092,7.15091585,0.677374359,4.419747914,7.455994367,0.516421733,0.0,0.0,5.279715953,0.516421733,15.850036624,1.193796092,0.0,0.0,1.354778164,19.289612334,5.291575944,0.516421733,0.0,2.032145239,2.226610107,0.0,0.677374359,3.567057517,0.516421733,18.889003914,0.677374359,0.0,52.86586784000001,5.279715953,18.465648661,10.088420957,5.486108809,2.065631854,3.567057517,0.516421733,5.419038788,0.677374359,1.7101993910000002,6.115625958,46.394765055,0.0,0.677374359,4.0834608160000005,32.969543348,16.871193162,64.540983255,5.957090312,1.549235748,11.184007016999999,0.516421733,1.549235748,1.354778164,4.244461322,5.258115160000001,5.279715953,0.0,27.437250372,0.0,2.373261425,21.703492362,6.634494117,1.7101993910000002,0.0,0.0,1.549235748,0.677374359,0.516421733,0.516421733,1.032825032,21.207614211,1.032825032,0.677374359,2.387603196,23.551029239000002,0.516421733,50.312364149,5.452554736,0.516421733,7.861752396,0.677374359,8.668936055,0.677374359,28.555466833999997,1.354778164,1.549235748,66.40601156,0.0,0.0,0.0,5.279715953,8.810761576,17.077343448,0.0,1.8711998970000001,11.184007016999999,1.354778164,53.925423144,0.0,0.0,0.516421733,55.415749173,3.406086457,0.0,0.516421733,0.516421733,2.387603196,0.0,32.580508664,0.0,0.677374359,5.796137686,7.345347807,4.292249974,0.0,0.0,0.677374359,2.373261425,0.08281185,0.068630418,0.015588326,0.027654632,0.018932964,0.004387271,0.150119447,0.061778678,0.0,0.0,0.126243721,0.298613759,0.0,0.006760343,0.05709604,0.027940554,0.74202637,0.264116169,0.002601846,0.0,2.0,2.0,"[1, 4]"
72x72,18.019025729,21.085640112,3.8571338739999996,11.086947137000001,1.275097431,1.808397386,3.614875615,21.806409773,0.0,0.0,21.05014797,1.291975653,1.275097431,1.032825032,0.516421733,26.05147363,14.802384426,1.791519164,5.796137686,2.55017695,4.8749776350000005,2.55017695,1.791519164,0.0,0.0,5.279715953,3.100355706,13.140497123,0.516421733,0.0,0.0,0.0,23.957091506,6.407288449999999,0.516421733,0.0,0.0,1.549235748,0.0,0.0,0.516421733,1.808397386,23.505649039,0.0,0.0,6.375305256,5.279715953,17.788274301999998,9.411046598,5.406428076,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,2.324800685,40.975726267,0.0,0.0,1.032825032,19.049111046,20.747151655,52.33843585,5.279715953,1.549235748,1.275097431,0.516421733,1.549235748,2.567073084,0.516421733,0.516421733,5.279715953,0.0,36.464193754,14.02449903,0.0,9.958270326,5.279715953,2.324800685,0.0,2.55017695,1.549235748,0.0,0.516421733,0.516421733,1.032825032,19.852836047,1.032825032,0.0,1.032825032,24.06906095,0.516421733,49.63498979,2.065631854,5.616704972000001,7.861752396,0.0,4.116308832,0.0,27.200688669999998,0.0,1.549235748,139.31327303999998,3.825252007,0.0,0.0,5.279715953,3.8421526029999997,15.722565284,0.0,0.516421733,2.583933973,0.0,55.137718064,0.0,0.0,0.516421733,0.516421733,1.032825032,0.0,0.516421733,0.516421733,2.307922463,0.0,29.126029451,2.583933973,0.0,7.0881133389999995,7.345347807,3.614875615,3.875958493,1.275097431,0.0,2.567073084,0.021712484,0.056971152,0.036555409999999997,0.057713949,0.018932964,0.005364625,0.138805026,0.061778678,0.0,0.0,0.14792444600000001,0.298613759,0.393052329,0.0,0.05709604,0.031295209,0.701733762,0.059450319,0.002601846,0.0,2.0,2.0,"[2, 3]"
73x73,17.665197356,13.435164223,2.582036443,9.811849706,0.0,1.808397386,5.98813704,21.806409773,0.0,2.373261425,20.519372388,1.291975653,0.0,1.032825032,0.516421733,26.05147363,12.252207476,0.516421733,5.796137686,0.0,2.324800685,4.746454866,0.516421733,0.0,0.0,5.279715953,3.100355706,13.140497123,0.516421733,0.0,0.0,0.0,23.780175981,2.582036443,0.516421733,0.0,0.0,1.549235748,0.0,0.0,2.889683158,1.808397386,19.503605208,0.0,0.0,33.22157552,5.279715953,17.788274301999998,9.411046598,4.131330645,2.065631854,2.889683158,0.516421733,0.0,0.0,1.032825032,4.69806211,40.975726267,0.0,0.0,3.406086457,30.560475937,20.747151655,61.831443754000006,5.279715953,1.549235748,7.119700307,0.516421733,1.549235748,1.291975653,2.889683158,0.516421733,5.279715953,0.0,27.18614959,0.0,2.373261425,12.897535012,5.279715953,2.324800685,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,1.032825032,19.852836047,1.032825032,0.0,1.032825032,21.518884,0.516421733,49.63498979,2.065631854,0.516421733,7.861752396,0.0,9.960911708,0.0,27.200688669999998,0.0,1.549235748,49.575402249999996,0.0,0.0,0.0,5.279715953,6.038430518999999,15.722565284,0.0,0.516421733,9.70363428,0.0,53.862620633,0.0,0.0,0.516421733,33.737997253,3.406086457,0.0,0.516421733,0.516421733,1.032825032,0.0,33.872484317,2.583933973,0.0,7.0881133389999995,7.345347807,3.614875615,3.875958493,0.0,0.0,3.6652370779999996,0.021712484,0.068630418,0.029061132,0.04173249,0.018932964,0.004387271,0.150119447,0.061778678,0.0,0.0,0.126243721,0.298613759,0.111754766,0.006760343,0.05709604,0.027940554,0.7388239660000001,0.070065721,0.002601846,0.0,2.0,2.0,"[2, 4]"
74x74,9.846738105,8.166897622,3.8571338739999996,11.086947137000001,1.275097431,0.516421733,5.98813704,21.806409773,0.0,2.373261425,26.877872624,0.0,1.275097431,1.032825032,0.516421733,26.05147363,13.510408773000002,1.791519164,5.796137686,2.55017695,3.583001982,7.296631816,1.791519164,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,21.162414925,6.407288449999999,0.516421733,0.0,0.0,1.549235748,0.0,0.0,2.889683158,0.516421733,24.586934811,0.0,0.0,39.596880776,5.279715953,17.788274301999998,9.411046598,5.406428076,2.065631854,2.889683158,0.516421733,0.0,0.0,1.032825032,3.406086457,40.975726267,0.0,0.0,3.406086457,27.908906467,16.871193162,61.831443754000006,5.279715953,1.549235748,8.394797738,0.516421733,1.549235748,1.275097431,2.889683158,0.516421733,5.279715953,0.0,36.042710614,14.02449903,2.373261425,21.822980305999998,5.279715953,1.032825032,0.0,2.55017695,1.549235748,0.0,0.516421733,0.516421733,1.032825032,19.852836047,1.032825032,0.0,1.032825032,24.06906095,0.516421733,49.63498979,2.065631854,5.616704972000001,7.861752396,0.0,9.944033485999999,0.0,27.200688669999998,0.0,1.549235748,137.20651361,3.825252007,0.0,0.0,5.279715953,7.296631816,15.722565284,0.0,0.516421733,7.119700307,0.0,53.845742410999996,0.0,0.0,0.516421733,33.737997253,3.406086457,0.0,0.516421733,0.516421733,2.307922463,0.0,32.580508664,0.0,0.0,5.796137686,7.345347807,3.614875615,0.0,1.275097431,0.0,3.6483588559999998,0.0,0.07700362999999999,0.03867093,0.063090011,0.018932964,0.009751896,0.150119447,0.061778678,0.0,0.0,0.14792444600000001,0.298613759,0.281297563,0.006760343,0.05709604,0.059235763,0.7548824590000001,0.023682708,0.002601846,0.0,2.0,2.0,"[3, 4]"
75x75,3.480757388,4.091061655,5.385426755999999,12.723268489,0.879273544,4.307175027,10.922833934,17.204068179,0.0,0.0,13.916745911,4.871985242,0.0,2.589472935,0.516421733,28.313869433999997,19.013295433,2.073069636,3.629807952,3.0052600519999997,5.299021458,3.588813045,1.3956952770000002,0.0,0.879273544,14.94777134,1.3956952770000002,14.084446185,2.952404147,0.0,0.879273544,1.354778164,11.633703309,6.170849488,0.516421733,0.0,5.2393654430000005,2.226610107,0.0,0.677374359,2.073069636,1.3956952770000002,5.023264135,1.556647903,1.758608055,29.784672190000002,0.0,8.786461525,4.808705004,5.486108809,10.858502094999999,1.193796092,1.3956952770000002,32.674343808,1.556647903,2.589472935,12.535234774,18.799919964,0.0,1.556647903,2.589472935,23.031707828000002,5.998644259,25.694510144,0.677374359,4.1871294080000006,4.06430671,0.516421733,1.549235748,2.234051708,1.8711998970000001,6.137388704000001,1.758608055,0.0,17.926873892,15.93557709,0.879273544,33.996714245,1.354778164,2.589472935,0.0,0.879273544,2.428509292,3.884594563,1.3956952770000002,0.516421733,2.791433087,12.407761586000001,2.481437181,5.073847253,3.26687674,21.731882428,0.516421733,43.517985452,5.452554736,1.3956952770000002,6.978509337,0.677374359,3.877121441,0.677374359,17.113571598,3.113386219,6.825048828,165.80833404999998,0.879273544,0.0,0.0,2.327885693,8.410196486,10.915355662000001,0.0,3.629807952,4.06430671,4.561998368,19.597738668999998,0.0,0.0,0.516421733,22.194173653,3.6707186920000003,0.879273544,0.516421733,0.516421733,12.060934739,0.0,16.386627581,0.0,0.677374359,1.3956952770000002,4.703525514,5.171523518,1.448612149,3.517207078,0.677374359,4.345889776,0.091013723,0.010181708,0.025257606,0.093382033,0.016352126,0.0,0.117066428,0.008975219,0.0,0.0,0.126336702,0.0,0.8810590739999999,0.0,0.161538748,0.0,0.8800278239999999,0.246967114,0.0,0.049909825,2.0,2.0,"[0, 1]"
76x76,14.367354639,16.332429786,4.0306485919999995,10.69112325,0.879273544,3.567005441,8.890688695,16.52669382,0.0,0.0,14.531347205,4.809182731,0.0,1.912098576,0.516421733,22.217438179,14.886232298,1.3956952770000002,2.2750297880000003,2.327885693,3.2040742289999997,0.879273544,1.3956952770000002,0.0,0.879273544,14.94777134,3.9796292500000003,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,16.124266956,3.461309987,0.516421733,0.0,3.207220204,1.549235748,0.0,0.0,1.3956952770000002,2.6876709300000003,5.637865429,0.879273544,1.758608055,10.14037987,0.0,8.109087166,4.131330645,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,11.117670925999999,13.380881176,0.0,0.879273544,1.912098576,20.622640417,9.874602752,22.984970643,0.0,4.1871294080000006,0.0,0.516421733,1.549235748,2.171249197,0.516421733,1.3956952770000002,1.758608055,0.0,17.67577311,15.93557709,0.879273544,25.190756895,0.0,3.2040742289999997,0.0,0.879273544,2.428509292,3.207220204,1.3956952770000002,0.516421733,2.791433087,11.052983422,2.481437181,4.396472894,1.912098576,19.699737189,0.516421733,42.840611093,2.065631854,1.3956952770000002,6.978509337,0.0,5.169097094,0.0,15.758793434000001,1.758608055,6.825048828,148.97772473999999,0.879273544,0.0,0.0,2.327885693,5.637865429,9.560577498,0.0,2.2750297880000003,2.583933973,3.207220204,19.534936158,0.0,0.0,0.516421733,0.516421733,3.6707186920000003,0.879273544,0.516421733,0.516421733,10.706156575,0.0,17.678603234,2.583933973,0.0,2.6876709300000003,4.703525514,4.494149159,5.324570642,3.517207078,0.0,5.637865429,0.029914357000000003,0.010181708,0.038730412,0.107459891,0.016352126,0.0,0.117066428,0.008975219,0.0,0.0,0.126336702,0.0,0.99281384,0.0,0.161538748,0.0,0.87682542,0.052916666,0.0,0.049909825,2.0,2.0,"[0, 2]"
77x77,6.548895388,11.064163185,5.305746022999999,11.966220681000001,2.154370975,2.2750297880000003,8.890688695,16.52669382,0.0,0.0,20.889847441,3.517207078,1.275097431,1.912098576,0.516421733,22.217438179,16.144433595,2.6707927080000005,2.2750297880000003,4.878062643,4.462275526,3.429450494,2.6707927080000005,0.0,0.879273544,14.94777134,1.3956952770000002,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,13.5065059,7.2865619939999995,0.516421733,0.0,3.207220204,1.549235748,0.0,0.0,1.3956952770000002,1.3956952770000002,10.721195032,0.879273544,1.758608055,16.515685126,0.0,8.109087166,4.131330645,5.406428076,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,13.380881176,0.0,0.879273544,1.912098576,17.971070947,5.998644259,22.984970643,0.0,4.1871294080000006,1.275097431,0.516421733,1.549235748,2.154370975,0.516421733,1.3956952770000002,1.758608055,0.0,26.532334134,29.96007612,0.879273544,34.116202189,0.0,1.912098576,0.0,3.429450494,2.428509292,3.207220204,1.3956952770000002,0.516421733,2.791433087,11.052983422,2.481437181,4.396472894,1.912098576,22.249914139,0.516421733,42.840611093,2.065631854,6.495978516000001,6.978509337,0.0,5.152218872,0.0,15.758793434000001,1.758608055,6.825048828,236.6088361,4.704525551,0.0,0.0,2.327885693,6.896066726,9.560577498,0.0,2.2750297880000003,0.0,3.207220204,19.518057935999998,0.0,0.0,0.516421733,0.516421733,3.6707186920000003,0.879273544,0.516421733,0.516421733,11.981254006,0.0,16.386627581,0.0,0.0,1.3956952770000002,4.703525514,4.494149159,1.448612149,4.792304509,0.0,5.620987207,0.008201873,0.01855492,0.048340209999999995,0.12881741200000002,0.016352126,0.005364625,0.117066428,0.008975219,0.0,0.0,0.148017427,0.0,1.1623566369999998,0.0,0.161538748,0.031295209,0.8928839129999999,0.006533653,0.0,0.049909825,2.0,2.0,"[0, 3]"
