coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODMature4,Pericytescells,ODMature4cells
74x74,0.0,0.0,2.867675238,11.39938086,0.0,3.049962745,15.653315164999999,1.856802623,0.0,1.139882859,1.61613409,0.0,0.0,0.0,0.0,1.856802623,8.324031034,0.716919764,0.716919764,5.276474367,0.716919764,5.8060461640000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,1.139882859,0.716919764,0.0,0.0,2.573711514,8.268111071,14.21948651,0.0,2.279744406,44.365767975,1.61613409,4.739446342,4.301515067,0.0,117.260685412,1.139882859,0.716919764,0.716919764,9.478521287,0.0,0.0,0.0,14.21948651,0.0,31.14585752,4.739446342,10.195441051,0.0,0.716919764,0.0,8.696168454,0.716919764,4.739446342,0.0,0.0,2.279744406,0.0,0.0,35.81267634,21.358295028,22.94418173,0.0,1.856802623,2.867675238,196.04556270400002,1.856802623,66.998582172,2.333053854,6.890240271,0.0,5.699463109,0.0,0.0,4.739446342,0.0,32.022022031999995,3.584584692,34.44887391,0.716919764,1.139882859,0.0,0.0,5.456366106,1.61613409,0.0,4.739446342,10.618404146,0.0,1.433828655,1.139882859,0.0,4.739446342,2.333053854,5.699463109,0.0,2.279744406,1.61613409,0.0,150.711399987,0.0,3.895878496,40.246527484,1.139882859,4.739446342,1.856802623,0.716919764,0.0,2.333053854,3.584584692,4.559554603,24.973873910000002,0.716919764,0.0,1.61613409,6.173274997,0.716919764,0.0,0.716919764,0.0,0.0,0.0,4.739446342,0.0,9.478521287,0.018302477,0.109812161,0.065434212,0.145334649,0.0,0.092113214,5.243634257,0.223855094,0.0,0.002651482,0.14195502499999998,0.0,1.6346189649999998,0.00462805,0.102216733,0.026313402,0.8938056359999998,0.095721037,0.028989635,0.0,2.0,2.0,"[1, 2]","[3, 4]"
75x75,0.0,0.0,0.0,2.840696592,0.0,13.979696830000002,0.615883328,1.84760666,0.0,0.0,2.232017418,0.0,0.615883328,0.0,0.615883328,0.0,12.594093441,0.0,0.0,10.51595608,0.0,18.050192487999997,1.231772901,0.615883328,0.0,0.0,1.231772901,5.681438881,0.0,2.840696592,0.615883328,0.0,8.144977225,0.615883328,0.0,0.0,10.722242706000001,2.840696592,0.0,0.615883328,20.32553818,17.813529051000003,2.463538344,1.231772901,2.840696592,171.04607880100002,4.072469493,6.297322209,2.840696592,96.588805,2.840696592,1.231772901,0.0,2.840696592,2.840696592,17.24315718,2.840696592,0.0,0.0,0.0,0.0,4.927069231,11.978203868000001,3.4565799200000003,2.840696592,1.231772901,0.0,0.615883328,0.0,1.61613409,10.4709662,68.81338498,0.0,0.0,8.144977225,28.70094548,1.231772901,26.790197642,2.8479069910000003,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,5.2579199,4.311167523,3.695263824,6.158796218,0.0,0.0,11.36232054,0.0,12.594093441,2.8479069910000003,8.522259222,0.0,1.231772901,5.681438881,0.0,0.0,0.0,2.840696592,6.304437342,0.0,0.615883328,2.840696592,1.61613409,1.84760666,96.021226352,0.0,1.61613409,23.79008059,0.0,0.0,0.0,0.0,0.0,2.232017418,1.84760666,0.0,5.542895741,0.0,3.4565799200000003,1.61613409,19.88334196,0.615883328,1.231772901,0.0,0.0,4.072469493,2.840696592,0.0,0.0,10.4709662,0.0,0.123172253,0.061933253,0.072129999,0.0,0.085454111,5.417509683,0.0,0.0,0.0,0.03151703,0.014365337,0.304979112,0.0,0.075905184,0.013687832,0.8540618199999999,0.010678902,0.013587393,0.223626855,2.0,2.0,"[1, 3]","[0, 1]"
76x76,0.0,0.0,0.0,2.840696592,0.0,12.132090170000001,0.0,0.0,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,0.0,11.36232054,0.0,0.0,10.51595608,0.0,17.434309159999998,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,5.681438881,0.0,0.0,0.0,10.106359378,2.840696592,0.0,0.0,16.95560323,17.813529051000003,0.0,0.0,2.840696592,169.81430590000002,2.840696592,5.681438881,2.840696592,96.588805,2.840696592,0.0,0.0,2.840696592,2.840696592,16.95560323,2.840696592,0.0,0.0,0.0,0.0,0.0,14.188100606,2.840696592,2.840696592,0.0,0.0,0.0,0.0,1.61613409,2.825780066,70.80798499,0.0,0.0,5.681438881,28.70094548,0.0,9.290439528,1.61613409,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,5.2579199,0.0,0.0,5.651659355,0.0,0.0,11.36232054,0.0,14.188100606,1.61613409,8.522259222,0.0,2.825780066,5.681438881,0.0,0.0,0.0,2.840696592,4.456830682,0.0,0.0,2.840696592,1.61613409,0.0,134.907396102,0.0,1.61613409,21.398739889999998,0.0,0.0,0.0,0.0,0.0,1.61613409,0.0,0.0,2.825780066,0.0,2.840696592,4.441914156,19.88334196,0.0,0.0,0.0,0.0,8.492355947,2.840696592,0.0,0.0,2.825780066,0.0,0.153747166,0.05477982000000001,0.063805451,0.0,0.07300077099999999,4.903314787999999,0.0,0.0,0.0,0.05867783,0.014365337,0.288944039,0.0,0.058003246,0.07285662,0.8540618199999999,0.010678902,0.028527718,0.223626855,2.0,2.0,"[1, 3]","[0, 2]"
77x77,0.0,0.0,2.867675238,2.840696592,0.0,13.565918825,1.433828655,0.716919764,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,0.716919764,14.946905232,0.716919764,0.716919764,11.232875844,0.716919764,18.868137814999997,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,6.398358645,0.0,0.0,1.433828655,10.106359378,2.840696592,0.0,0.0,6.452294345,17.813529051000003,0.0,4.301515067,2.840696592,169.81430590000002,2.840696592,6.398358645,3.557616356,96.588805,2.840696592,0.0,0.0,2.840696592,2.840696592,12.18863958,2.840696592,0.716919764,0.0,0.716919764,0.0,0.716919764,12.079240304,2.840696592,2.840696592,0.0,0.0,0.0,0.0,1.61613409,14.33910428,54.19197492,0.0,0.716919764,8.549114119,29.417865244,0.716919764,6.464659462,2.333053854,10.673053151000001,0.0,2.840696592,2.840696592,0.0,0.0,5.2579199,3.584584692,3.584584692,10.7543874,0.716919764,0.0,11.36232054,0.0,12.079240304,1.61613409,8.522259222,0.0,0.0,5.681438881,1.433828655,0.0,0.0,2.840696592,5.173750446,0.0,0.0,2.840696592,1.61613409,0.0,160.27109400199998,0.0,1.61613409,2.333053854,0.0,0.0,0.716919764,0.716919764,0.0,2.333053854,3.584584692,0.0,10.7543874,0.716919764,2.840696592,1.61613409,21.317170615,0.716919764,0.0,0.716919764,0.0,2.840696592,2.840696592,0.0,0.0,0.0,0.0,0.090978527,0.06336039800000001,0.07147969100000001,0.0,0.088984202,4.452745988,0.0,0.0,0.002651482,0.028912812000000003,0.014365337,0.288944039,0.00462805,0.0,0.033143524,0.8873726949999998,0.010678902,0.028989635,0.223626855,2.0,2.0,"[1, 3]","[0, 3]"
78x78,0.0,0.0,0.0,2.840696592,0.0,12.132090170000001,14.21948651,0.0,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,0.0,16.101766882,0.0,0.0,10.51595608,0.0,17.434309159999998,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,4.739446342,0.0,5.681438881,0.0,0.0,0.0,10.106359378,17.060183102,0.0,0.0,37.91347363,17.813529051000003,4.739446342,0.0,2.840696592,174.55375224200003,2.840696592,5.681438881,2.840696592,106.06732628699999,2.840696592,0.0,0.0,17.060183102,2.840696592,18.95721794,7.5801429339999995,9.478521287,0.0,0.0,0.0,0.0,11.36232054,7.5801429339999995,2.840696592,0.0,0.0,0.0,0.0,1.61613409,4.739446342,31.24779319,0.0,0.0,5.681438881,28.70094548,0.0,39.638988772,1.61613409,13.261705564,0.0,2.840696592,2.840696592,0.0,4.739446342,5.2579199,28.43743734,0.0,23.69448651,0.0,0.0,11.36232054,0.0,16.101766882,1.61613409,8.522259222,4.739446342,9.478521287,5.681438881,0.0,0.0,0.0,7.5801429339999995,4.456830682,0.0,0.0,2.840696592,1.61613409,0.0,28.516736589,0.0,1.61613409,39.52960772,0.0,4.739446342,0.0,0.0,0.0,1.61613409,0.0,0.0,14.21948651,0.0,2.840696592,1.61613409,24.622788302,0.0,0.0,0.0,0.0,2.840696592,2.840696592,4.739446342,0.0,9.478521287,0.018302477,0.067603764,0.029644965000000002,0.1103632,0.0,0.049236426,0.894981579,0.223855094,0.0,0.0,0.052534121999999996,0.014365337,1.7365415339999999,0.0,0.102216733,0.006830122,0.9018126169999998,0.106399939,0.0,0.223626855,2.0,2.0,"[1, 3]","[0, 4]"
79x79,0.0,0.0,0.0,0.0,0.0,13.979696830000002,0.615883328,1.84760666,0.0,0.0,2.232017418,0.0,0.615883328,0.0,0.615883328,0.0,1.231772901,0.0,0.0,10.51595608,0.0,3.848217978,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,2.463538344,0.615883328,0.0,0.0,10.722242706000001,0.0,0.0,0.615883328,37.281141410000004,12.132090170000001,2.463538344,1.231772901,0.0,171.04607880100002,1.231772901,0.615883328,0.0,0.0,0.0,1.231772901,0.0,0.0,0.0,34.198760410000006,0.0,0.0,0.0,0.0,0.0,4.927069231,3.441663394,0.615883328,0.0,1.231772901,0.0,0.615883328,0.0,1.61613409,13.296746266,77.12578359,0.0,0.0,2.463538344,28.70094548,1.231772901,29.615977708,2.8479069910000003,0.0,0.0,0.0,0.0,0.0,0.0,5.2579199,4.311167523,3.695263824,11.810455572999999,0.0,0.0,0.0,0.0,4.057552967,2.8479069910000003,0.0,0.0,4.057552967,0.0,0.0,0.0,0.0,0.0,3.4637407500000004,0.0,0.615883328,0.0,1.61613409,1.84760666,203.36814793,0.0,1.61613409,43.57268639,0.0,0.0,0.0,0.0,0.0,2.232017418,1.84760666,0.0,8.368675806999999,0.0,0.615883328,4.441914156,0.0,0.615883328,1.231772901,0.0,0.0,6.883432256,0.0,0.0,0.0,13.296746266,0.0,0.212237752,0.087068108,0.089426217,0.0,0.10921845599999999,10.216731160999998,0.0,0.0,0.0,0.078071893,0.0,0.304979112,0.0,0.13390843,0.072884208,0.5809692019999999,0.010678902,0.042115111,0.0,2.0,2.0,"[1, 3]","[1, 2]"
80x80,0.0,0.0,2.867675238,0.0,0.0,15.413525485000001,2.049711983,2.5645264240000003,0.0,0.0,2.232017418,0.0,0.615883328,0.0,0.615883328,0.716919764,4.816357593,0.716919764,0.716919764,11.232875844,0.716919764,5.282046633,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,3.180458108,0.615883328,0.0,1.433828655,10.722242706000001,0.0,0.0,0.615883328,26.777832525,12.132090170000001,2.463538344,5.533287968000001,0.0,171.04607880100002,1.231772901,1.332803092,0.716919764,0.0,0.0,1.231772901,0.0,0.0,0.0,29.43179676,0.0,0.716919764,0.0,0.716919764,0.0,5.643988995,1.332803092,0.615883328,0.0,1.231772901,0.0,0.615883328,0.0,1.61613409,24.81007048,60.509773519999996,0.0,0.716919764,5.331213582,29.417865244,1.948692665,26.790197642,3.5648267550000003,2.150793929,0.0,0.0,0.0,0.0,0.0,5.2579199,7.895752215,7.2798485159999995,16.913183618,0.716919764,0.0,0.0,0.0,1.948692665,2.8479069910000003,0.0,0.0,1.231772901,0.0,1.433828655,0.0,0.0,0.0,4.180660514,0.0,0.615883328,0.0,1.61613409,1.84760666,228.73184583,0.0,1.61613409,24.507000354,0.0,0.0,0.716919764,0.716919764,0.0,2.948937182,5.432191352,0.0,16.297283141,0.716919764,0.615883328,1.61613409,1.433828655,1.332803092,1.231772901,0.716919764,0.0,1.231772901,0.0,0.0,0.0,10.4709662,0.0,0.149469113,0.09564868600000001,0.097100457,0.0,0.125201887,9.766162361,0.0,0.0,0.002651482,0.048306875,0.0,0.304979112,0.00462805,0.075905184,0.033171112,0.6142800769999999,0.010678902,0.042577028,0.0,2.0,2.0,"[1, 3]","[1, 3]"
81x81,0.0,0.0,0.0,0.0,0.0,13.979696830000002,14.835369838,1.84760666,0.0,0.0,2.232017418,0.0,0.615883328,0.0,0.615883328,0.0,5.971219243,0.0,0.0,10.51595608,0.0,3.848217978,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,5.35532967,0.0,2.463538344,0.615883328,0.0,0.0,10.722242706000001,14.21948651,0.0,0.615883328,58.239011809999994,12.132090170000001,7.202984686,1.231772901,0.0,175.78552514300003,1.231772901,0.615883328,0.0,9.478521287,0.0,1.231772901,0.0,14.21948651,0.0,36.200375120000004,4.739446342,9.478521287,0.0,0.0,0.0,4.927069231,0.615883328,5.35532967,0.0,1.231772901,0.0,0.615883328,0.0,1.61613409,15.210412542,37.56559179,0.0,0.0,2.463538344,28.70094548,1.231772901,59.964526952,2.8479069910000003,4.739446342,0.0,0.0,0.0,0.0,4.739446342,5.2579199,32.748604863,3.695263824,29.853282728,0.0,0.0,0.0,0.0,5.971219243,2.8479069910000003,0.0,4.739446342,10.710294187999999,0.0,0.0,0.0,0.0,4.739446342,3.4637407500000004,0.0,0.615883328,0.0,1.61613409,1.84760666,96.97748841699999,0.0,1.61613409,61.70355422,0.0,4.739446342,0.0,0.0,0.0,2.232017418,1.84760666,0.0,19.762382251,0.0,0.615883328,1.61613409,4.739446342,0.615883328,1.231772901,0.0,0.0,1.231772901,0.0,4.739446342,0.0,19.949487487,0.018302477,0.12609435,0.061933253,0.135983966,0.0,0.085454111,6.208397951999999,0.223855094,0.0,0.0,0.071928185,0.0,1.752576607,0.0,0.17812191700000002,0.00685771,0.6287199989999999,0.106399939,0.013587393,0.0,2.0,2.0,"[1, 3]","[1, 4]"
82x82,0.0,0.0,2.867675238,0.0,0.0,13.565918825,1.433828655,0.716919764,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,0.716919764,3.584584692,0.716919764,0.716919764,11.232875844,0.716919764,4.6661633049999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716919764,0.0,0.0,1.433828655,10.106359378,0.0,0.0,0.0,23.407897575,12.132090170000001,0.0,4.301515067,0.0,169.81430590000002,0.0,0.716919764,0.716919764,0.0,0.0,0.0,0.0,0.0,0.0,29.14424281,0.0,0.716919764,0.0,0.716919764,0.0,0.716919764,3.54269983,0.0,0.0,0.0,0.0,0.0,0.0,1.61613409,17.164884346,62.504373529999995,0.0,0.716919764,2.867675238,29.417865244,0.716919764,9.290439528,2.333053854,2.150793929,0.0,0.0,0.0,0.0,0.0,5.2579199,3.584584692,3.584584692,16.406046755,0.716919764,0.0,0.0,0.0,3.54269983,1.61613409,0.0,0.0,2.825780066,0.0,1.433828655,0.0,0.0,0.0,2.333053854,0.0,0.0,0.0,1.61613409,0.0,267.61801557999996,0.0,1.61613409,22.115659653999998,0.0,0.0,0.716919764,0.716919764,0.0,2.333053854,3.584584692,0.0,13.580167466,0.716919764,0.0,4.441914156,1.433828655,0.716919764,0.0,0.716919764,0.0,5.651659355,0.0,0.0,0.0,2.825780066,0.0,0.180044026,0.08849525300000001,0.088775909,0.0,0.11274854699999999,9.251967466,0.0,0.0,0.002651482,0.075467675,0.0,0.288944039,0.00462805,0.058003246,0.0923399,0.6142800769999999,0.010678902,0.057517353,0.0,2.0,2.0,"[1, 3]","[2, 3]"
83x83,0.0,0.0,0.0,0.0,0.0,12.132090170000001,14.21948651,0.0,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,10.51595608,0.0,3.23233465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,0.0,10.106359378,14.21948651,0.0,0.0,54.86907686,12.132090170000001,4.739446342,0.0,0.0,174.55375224200003,0.0,0.0,0.0,9.478521287,0.0,0.0,0.0,14.21948651,0.0,35.91282117,4.739446342,9.478521287,0.0,0.0,0.0,0.0,2.825780066,4.739446342,0.0,0.0,0.0,0.0,0.0,1.61613409,7.565226408,39.5601918,0.0,0.0,0.0,28.70094548,0.0,42.464768838,1.61613409,4.739446342,0.0,0.0,0.0,0.0,4.739446342,5.2579199,28.43743734,0.0,29.346145865,0.0,0.0,0.0,0.0,7.565226408,1.61613409,0.0,4.739446342,12.304301353,0.0,0.0,0.0,0.0,4.739446342,1.61613409,0.0,0.0,0.0,1.61613409,0.0,135.86365816699998,0.0,1.61613409,59.31221352,0.0,4.739446342,0.0,0.0,0.0,1.61613409,0.0,0.0,17.045266576,0.0,0.0,4.441914156,4.739446342,0.0,0.0,0.0,0.0,5.651659355,0.0,4.739446342,0.0,12.304301353,0.018302477,0.156669263,0.05477982000000001,0.127659418,0.0,0.07300077099999999,5.694203056999999,0.223855094,0.0,0.0,0.09908898499999999,0.0,1.7365415339999999,0.0,0.160219979,0.066026498,0.6287199989999999,0.106399939,0.028527718,0.0,2.0,2.0,"[1, 3]","[2, 4]"
84x84,0.0,0.0,2.867675238,0.0,0.0,13.565918825,15.653315164999999,0.716919764,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,0.716919764,8.324031034,0.716919764,0.716919764,11.232875844,0.716919764,4.6661633049999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,0.716919764,0.0,0.0,1.433828655,10.106359378,14.21948651,0.0,0.0,44.365767975,12.132090170000001,4.739446342,4.301515067,0.0,174.55375224200003,0.0,0.716919764,0.716919764,9.478521287,0.0,0.0,0.0,14.21948651,0.0,31.14585752,4.739446342,10.195441051,0.0,0.716919764,0.0,0.716919764,0.716919764,4.739446342,0.0,0.0,0.0,0.0,0.0,1.61613409,19.078550622,22.94418173,0.0,0.716919764,2.867675238,29.417865244,0.716919764,39.638988772,2.333053854,6.890240271,0.0,0.0,0.0,0.0,4.739446342,5.2579199,32.022022031999995,3.584584692,34.44887391,0.716919764,0.0,0.0,0.0,5.456366106,1.61613409,0.0,4.739446342,9.478521287,0.0,1.433828655,0.0,0.0,4.739446342,2.333053854,0.0,0.0,0.0,1.61613409,0.0,161.227356067,0.0,1.61613409,40.246527484,0.0,4.739446342,0.716919764,0.716919764,0.0,2.333053854,3.584584692,0.0,24.973873910000002,0.716919764,0.0,1.61613409,6.173274997,0.716919764,0.0,0.716919764,0.0,0.0,0.0,4.739446342,0.0,9.478521287,0.018302477,0.093900624,0.06336039800000001,0.135333658,0.0,0.088984202,5.243634257,0.223855094,0.0,0.002651482,0.069323967,0.0,1.7365415339999999,0.00462805,0.102216733,0.026313402,0.6620308739999998,0.106399939,0.028989635,0.0,2.0,2.0,"[1, 3]","[3, 4]"
85x85,0.0,0.0,0.0,7.393214909999999,1.820979954,4.374253762,3.34735372,1.84760666,0.0,0.0,2.232017418,0.910513012,2.436863282,0.0,1.52639634,0.0,12.594093441,0.0,0.0,3.641945102,1.820979954,18.050192487999997,1.231772901,0.615883328,0.0,0.0,1.231772901,5.681438881,0.0,2.840696592,0.615883328,0.0,8.144977225,1.52639634,0.910513012,0.0,8.195793198,3.751209604,0.0,0.615883328,20.32553818,7.297572971,2.463538344,2.1422859130000003,2.840696592,104.113903051,4.072469493,6.297322209,3.751209604,96.588805,2.840696592,1.231772901,0.0,2.840696592,2.840696592,17.24315718,2.840696592,0.0,0.0,0.0,0.0,12.21106751,11.978203868000001,3.4565799200000003,2.840696592,1.231772901,0.0,0.615883328,0.910513012,32.575635840000004,11.381479211999999,70.63436493399999,0.0,0.0,8.144977225,143.11813944,1.231772901,34.984737503999995,2.8479069910000003,8.522259222,0.0,7.393214909999999,2.840696592,0.0,0.0,0.0,4.311167523,5.516243778,6.158796218,0.0,0.0,11.36232054,0.0,12.594093441,2.8479069910000003,8.522259222,0.0,3.9632432929999997,5.681438881,0.0,2.731470392,0.0,2.840696592,7.214950354000001,0.910513012,1.52639634,2.840696592,1.61613409,1.84760666,85.505270272,0.0,3.4371140440000003,28.342598908,0.0,0.0,0.0,0.0,0.910513012,2.232017418,1.84760666,0.0,5.542895741,0.0,3.4565799200000003,3.4371140440000003,19.88334196,0.615883328,2.1422859130000003,0.0,0.0,4.982982505,3.751209604,0.0,0.0,11.381479211999999,0.0,0.151597256,0.045125935,0.084297293,0.0,0.10274045500000001,5.417509683,0.0,0.0,0.0,0.07964044499999999,0.014365337,0.34163990400000005,0.0,0.075905184,0.013687832,1.064802114,0.0,0.013587393,0.223626855,2.0,2.0,"[1, 4]","[0, 1]"
86x86,0.0,0.0,0.0,7.393214909999999,1.820979954,2.526647102,2.731470392,0.0,0.0,0.0,1.61613409,0.910513012,1.820979954,0.0,0.910513012,0.0,11.36232054,0.0,0.0,3.641945102,1.820979954,17.434309159999998,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,5.681438881,0.910513012,0.910513012,0.0,7.57990987,3.751209604,0.0,0.0,16.95560323,7.297572971,0.0,0.910513012,2.840696592,102.88213015,2.840696592,5.681438881,3.751209604,96.588805,2.840696592,0.0,0.0,2.840696592,2.840696592,16.95560323,2.840696592,0.0,0.0,0.0,0.0,7.283998279,14.188100606,2.840696592,2.840696592,0.0,0.0,0.0,0.910513012,32.575635840000004,3.736293078,72.62896494399999,0.0,0.0,5.681438881,143.11813944,0.0,17.48497939,1.61613409,8.522259222,0.0,7.393214909999999,2.840696592,0.0,0.0,0.0,0.0,1.820979954,5.651659355,0.0,0.0,11.36232054,0.0,14.188100606,1.61613409,8.522259222,0.0,5.557250458,5.681438881,0.0,2.731470392,0.0,2.840696592,5.3673436940000006,0.910513012,0.910513012,2.840696592,1.61613409,0.0,124.391440022,0.0,3.4371140440000003,25.951258208,0.0,0.0,0.0,0.0,0.910513012,1.61613409,0.0,0.0,2.825780066,0.0,2.840696592,6.26289411,19.88334196,0.0,0.910513012,0.0,0.0,9.402868959,3.751209604,0.0,0.0,3.736293078,0.0,0.182172169,0.037972502,0.07597274500000001,0.0,0.090287115,4.903314787999999,0.0,0.0,0.0,0.10680124499999999,0.014365337,0.32560483100000004,0.0,0.058003246,0.07285662,1.064802114,0.0,0.028527718,0.223626855,2.0,2.0,"[1, 4]","[0, 2]"
87x87,0.0,0.0,2.867675238,7.393214909999999,1.820979954,3.960475757,4.1652990469999995,0.716919764,0.0,0.0,1.61613409,0.910513012,1.820979954,0.0,0.910513012,0.716919764,14.946905232,0.716919764,0.716919764,4.358864866,2.5378997180000002,18.868137814999997,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,6.398358645,0.910513012,0.910513012,1.433828655,7.57990987,3.751209604,0.0,0.0,6.452294345,7.297572971,0.0,5.212028079,2.840696592,102.88213015,2.840696592,6.398358645,4.468129368,96.588805,2.840696592,0.0,0.0,2.840696592,2.840696592,12.18863958,2.840696592,0.716919764,0.0,0.716919764,0.0,8.000918043,12.079240304,2.840696592,2.840696592,0.0,0.0,0.0,0.910513012,32.575635840000004,15.249617292,56.012954874,0.0,0.716919764,8.549114119,143.835059204,0.716919764,14.659199324,2.333053854,10.673053151000001,0.0,7.393214909999999,2.840696592,0.0,0.0,0.0,3.584584692,5.405564646,10.7543874,0.716919764,0.0,11.36232054,0.0,12.079240304,1.61613409,8.522259222,0.0,2.731470392,5.681438881,1.433828655,2.731470392,0.0,2.840696592,6.084263458000001,0.910513012,0.910513012,2.840696592,1.61613409,0.0,149.755137922,0.0,3.4371140440000003,6.885572172,0.0,0.0,0.716919764,0.716919764,0.910513012,2.333053854,3.584584692,0.0,10.7543874,0.716919764,2.840696592,3.4371140440000003,21.317170615,0.716919764,0.910513012,0.716919764,0.0,3.751209604,3.751209604,0.0,0.0,0.910513012,0.0,0.11940353000000001,0.046553080000000004,0.08364698500000001,0.0,0.10627054600000001,4.452745988,0.0,0.0,0.002651482,0.077036227,0.014365337,0.32560483100000004,0.00462805,0.0,0.033143524,1.0981129889999999,0.0,0.028989635,0.223626855,2.0,2.0,"[1, 4]","[0, 3]"
88x88,0.0,0.0,0.0,7.393214909999999,1.820979954,2.526647102,16.950956901999998,0.0,0.0,0.0,1.61613409,0.910513012,1.820979954,0.0,0.910513012,0.0,16.101766882,0.0,0.0,3.641945102,1.820979954,17.434309159999998,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,4.739446342,0.0,5.681438881,0.910513012,0.910513012,0.0,7.57990987,17.970696114,0.0,0.0,37.91347363,7.297572971,4.739446342,0.910513012,2.840696592,107.62157649199999,2.840696592,5.681438881,3.751209604,106.06732628699999,2.840696592,0.0,0.0,17.060183102,2.840696592,18.95721794,7.5801429339999995,9.478521287,0.0,0.0,0.0,7.283998279,11.36232054,7.5801429339999995,2.840696592,0.0,0.0,0.0,0.910513012,32.575635840000004,5.649959354,33.068773144,0.0,0.0,5.681438881,143.11813944,0.0,47.833528634,1.61613409,13.261705564,0.0,7.393214909999999,2.840696592,0.0,4.739446342,0.0,28.43743734,1.820979954,23.69448651,0.0,0.0,11.36232054,0.0,16.101766882,1.61613409,8.522259222,4.739446342,12.209991679,5.681438881,0.0,2.731470392,0.0,7.5801429339999995,5.3673436940000006,0.910513012,0.910513012,2.840696592,1.61613409,0.0,18.000780509000002,0.0,3.4371140440000003,44.082126038,0.0,4.739446342,0.0,0.0,0.910513012,1.61613409,0.0,0.0,14.21948651,0.0,2.840696592,3.4371140440000003,24.622788302,0.0,0.910513012,0.0,0.0,3.751209604,3.751209604,4.739446342,0.0,10.389034298999999,0.018302477,0.096028767,0.012837646999999999,0.122530494,0.0,0.06652277000000001,0.894981579,0.223855094,0.0,0.0,0.10065753699999999,0.014365337,1.7732023259999998,0.0,0.102216733,0.006830122,1.1125529109999999,0.095721037,0.0,0.223626855,2.0,2.0,"[1, 4]","[0, 4]"
