coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODMature2
36x36,0.0,0.0,0.0,6.721825801,0.0,2.463139613,20.513201662999997,8.863168683000001,0.0,0.560163093,22.775351133999997,0.560163093,0.0,2.467448345,2.467448345,11.118623773,17.044104043,0.560163093,7.747164298,0.0,1.120313117,0.560163093,3.023302706,0.560163093,11.429757160000001,27.259932110999998,0.560163093,11.118623773,0.0,1.120313117,1.120313117,3.027611438,20.080501929,1.680464131,3.5877614620000005,0.0,0.0,0.0,0.0,0.560163093,61.63987986,0.560163093,33.761804319999996,3.023302706,0.0,2.467448345,10.214706069,20.979864321,9.987798416,9.861240548,0.0,2.467448345,0.0,0.0,0.0,27.103601236000003,7.398129729,45.68510715,0.0,0.560163093,6.388523527,15.578931215999999,19.199307011,39.083879512,5.279715953,2.463139613,0.0,0.0,0.560163093,0.0,13.444685814,0.0,5.839879046,0.0,14.479535861999999,0.0,0.0,84.402101603,14.468990098999999,0.560163093,0.0,0.560163093,0.0,2.467448345,0.0,0.0,21.507859883,11.118623773,3.5877614620000005,3.921075182,0.0,30.070204565,0.0,44.438880969,6.046563549,0.0,6.40002907,9.861240548,3.5834527300000003,0.0,23.240896742,0.560163093,0.560163093,0.560163093,3.027611438,0.0,1.120313117,5.279715953,0.0,34.199081088999996,0.0,0.0,136.779155877,0.0,63.542019284999995,2.240634118,0.560163093,0.560163093,0.560163093,2.463139613,0.0,14.786745611999999,0.0,0.0,0.0,37.032622515,2.463139613,3.5877614620000005,5.279715953,5.279715953,8.85166314,0.0,0.560163093,0.0,76.43681479,0.008862179,0.19379299700000002,0.003502826,0.10768216,0.002580838,0.082850104,3.328837571,0.206596061,0.0,0.0,0.164261466,0.298613759,0.575796023,0.0,0.10345253800000001,0.006769616,0.668900756,0.002089427,0.002601846,0.0,2.0,2.0
37x37,0.0,0.0,0.0,6.721825801,0.0,4.097771841,10.6439411,12.132501385000001,0.0,0.560163093,17.840361018,0.560163093,0.0,0.0,0.0,11.118623773,17.044104043,0.560163093,6.914348181,0.0,1.120313117,0.560163093,3.023302706,0.560163093,8.962308815,7.520350071,0.560163093,12.753256001,0.0,1.120313117,1.120313117,0.560163093,20.080501929,1.680464131,1.120313117,0.0,0.0,1.634632228,0.0,0.560163093,85.93428116999999,0.560163093,37.031137021999996,3.023302706,0.0,0.0,5.279715953,16.044874205,7.520350071,4.926250432,0.0,0.0,0.0,1.634632228,0.0,61.40324002,4.097771841,47.319739378,0.0,0.560163093,3.921075182,10.6439411,24.103220702999998,31.6813509,5.279715953,2.463139613,0.0,0.0,0.560163093,0.0,10.144327925999999,1.634632228,5.839879046,0.0,16.11416809,0.0,0.0,66.90835688300001,12.001541754,0.560163093,0.0,0.560163093,1.634632228,0.0,0.0,1.634632228,23.142492111,11.118623773,4.389645819,3.921075182,0.0,27.60275622,0.0,41.138523081,7.681195777,0.0,6.40002907,16.368531282,3.5834527300000003,0.0,15.83836813,0.560163093,0.560163093,0.560163093,0.560163093,0.0,1.120313117,6.914348181,0.0,37.437483981,0.0,0.0,122.21027462699999,0.0,51.203734065,3.875266346,0.560163093,0.560163093,0.560163093,2.463139613,0.0,21.294036346,0.0,0.0,0.0,34.56517417,2.463139613,1.120313117,5.279715953,11.818303799999999,6.384214795,0.0,0.560163093,0.0,79.42783309000001,0.008862179,0.14042585600000002,0.003502826,0.052750535,0.002580838,0.041435029,2.648933853,0.074578928,0.0,0.0,0.164261466,0.298613759,0.595217848,0.0,0.09622335600000001,0.006769616,0.72046788,0.002089427,0.002601846,0.0,2.0,2.0
38x38,0.0,0.0,1.550997306,6.721825801,0.0,5.565180643,10.6439411,8.863168683000001,1.550997306,0.560163093,17.840361018,0.560163093,0.0,0.0,0.0,11.118623773,17.044104043,0.560163093,5.279715953,0.0,1.120313117,0.560163093,3.023302706,0.560163093,8.962308815,7.520350071,0.560163093,11.118623773,0.0,1.120313117,1.120313117,0.560163093,20.080501929,3.231461437,2.671310423,0.0,0.0,0.0,0.0,0.560163093,55.01323562,0.560163093,39.965908754999994,3.023302706,0.0,1.550997306,5.279715953,16.044874205,7.520350071,4.926250432,0.0,0.0,0.0,1.550997306,0.0,48.53389766,4.014136919,47.236104456,0.0,0.560163093,3.921075182,13.74598213,20.750304316999998,33.232348206000005,5.279715953,4.014136919,0.0,0.0,0.560163093,0.0,16.264773303,0.0,7.390876352,0.0,14.479535861999999,0.0,0.0,80.661391963,12.001541754,0.560163093,0.0,0.560163093,0.0,0.0,0.0,0.0,26.160873089,11.118623773,1.120313117,3.921075182,0.0,27.60275622,0.0,39.503890853,7.597560855,0.0,6.40002907,12.681328037,3.5834527300000003,0.0,15.83836813,0.560163093,0.560163093,0.560163093,0.560163093,0.0,1.120313117,5.279715953,0.0,33.917104179,0.0,0.0,106.678203717,0.0,51.203734065,2.240634118,0.560163093,0.560163093,0.560163093,2.463139613,0.0,23.810667246,0.0,0.0,1.550997306,34.56517417,2.463139613,1.120313117,5.279715953,8.381756983,6.384214795,0.0,0.560163093,0.0,75.45416684,0.008862179,0.152436432,0.018571675,0.048598369,0.002580838,0.072698287,2.074149641,0.074578928,0.0,0.013382966,0.164261466,0.298613759,0.393862711,0.0,0.09622335600000001,0.006769616,0.671050477,0.002089427,0.007504284,0.0,2.0,2.0
39x39,0.0,0.0,3.332614013,7.55498423,0.0,3.332614013,20.513201662999997,6.40002907,0.0,0.560163093,23.608509563,0.560163093,0.833158429,2.467448345,2.467448345,11.118623773,17.877262472,0.560163093,9.413470360000002,0.0,1.120313117,0.560163093,1.393321522,0.560163093,11.429757160000001,28.09309054,0.560163093,11.118623773,0.0,1.120313117,1.120313117,3.027611438,21.746807991,7.512497832,3.5877614620000005,0.0,0.0,0.0,0.0,0.560163093,52.875340460000004,1.393321522,33.761804319999996,0.560163093,0.0,2.467448345,11.881012131,16.053613888999998,9.987798416,4.934990116,0.0,2.467448345,0.0,0.833158429,0.0,13.266458737,6.601296178,45.68510715,0.0,1.393321522,6.388523527,15.578931215999999,19.199307011,40.750185574,5.279715953,0.0,0.0,0.0,0.560163093,0.0,10.221012978000001,0.833158429,5.839879046,0.0,24.477188542,0.0,0.0,69.877302853,14.468990098999999,0.560163093,0.0,1.393321522,0.0,2.467448345,0.0,0.0,19.877878699,11.118623773,6.0872131320000005,3.921075182,0.0,30.070204565,0.0,41.975741356,1.120313117,0.0,7.2331874990000005,5.768148545,1.120313117,0.0,23.240896742,1.393321522,0.560163093,0.560163093,3.027611438,0.0,1.120313117,5.279715953,0.0,38.401079862,0.0,0.0,156.376265827,0.0,63.542019284999995,2.240634118,1.393321522,0.560163093,1.393321522,0.0,0.0,7.434441786,0.0,0.0,0.0,37.032622515,1.666306062,5.254067524,5.279715953,5.279715953,6.388523527,0.0,1.393321522,0.0,74.41066785999999,0.028174495,0.173601734,0.074644945,0.122399465,0.002580838,0.065165276,3.4528685880000003,0.206596061,0.001753042,0.0,0.159171786,0.298613759,0.575796023,0.0,0.10345253800000001,0.025996785,0.8415895569999999,0.003530092,0.019309048000000002,0.0,2.0,2.0
40x40,0.0,0.0,3.332614013,7.55498423,0.0,4.967246241,10.6439411,9.669361772,0.0,0.560163093,18.673519447,0.560163093,0.833158429,0.0,0.0,11.118623773,17.877262472,0.560163093,8.580654243000001,0.0,1.120313117,0.560163093,1.393321522,0.560163093,8.962308815,8.3535085,0.560163093,12.753256001,0.0,1.120313117,1.120313117,0.560163093,21.746807991,7.512497832,1.120313117,0.0,0.0,1.634632228,0.0,0.560163093,77.16974177,1.393321522,37.031137021999996,0.560163093,0.0,0.0,6.9460220150000005,11.118623773,7.520350071,0.0,0.0,0.0,0.0,2.467790657,0.0,47.566097520999996,3.3009382900000004,47.319739378,0.0,1.393321522,3.921075182,10.6439411,24.103220702999998,33.347656962,5.279715953,0.0,0.0,0.0,0.560163093,0.0,6.92065509,2.467790657,5.839879046,0.0,26.11182077,0.0,0.0,52.383558133,12.001541754,0.560163093,0.0,1.393321522,1.634632228,0.0,0.0,1.634632228,21.512510927,11.118623773,6.889097489,3.921075182,0.0,27.60275622,0.0,38.675383468,2.7549453450000003,0.0,7.2331874990000005,12.275439279,1.120313117,0.0,15.83836813,1.393321522,0.560163093,0.560163093,0.560163093,0.0,1.120313117,6.914348181,0.0,41.639482754,0.0,0.0,141.807384577,0.0,51.203734065,3.875266346,1.393321522,0.560163093,1.393321522,0.0,0.0,13.941732519999999,0.0,0.0,0.0,34.56517417,1.666306062,2.786619179,5.279715953,11.818303799999999,3.921075182,0.0,1.393321522,0.0,77.40168616,0.028174495,0.120234593,0.074644945,0.06746784,0.002580838,0.023750201,2.77296487,0.074578928,0.001753042,0.0,0.159171786,0.298613759,0.595217848,0.0,0.09622335600000001,0.025996785,0.8931566809999999,0.003530092,0.019309048000000002,0.0,2.0,2.0
41x41,0.0,0.0,4.883611319,7.55498423,0.0,6.434655043,10.6439411,6.40002907,1.550997306,0.560163093,18.673519447,0.560163093,0.833158429,0.0,0.0,11.118623773,17.877262472,0.560163093,6.9460220150000005,0.0,1.120313117,0.560163093,1.393321522,0.560163093,8.962308815,8.3535085,0.560163093,11.118623773,0.0,1.120313117,1.120313117,0.560163093,21.746807991,9.063495138,2.671310423,0.0,0.0,0.0,0.0,0.560163093,46.24869622,1.393321522,39.965908754999994,0.560163093,0.0,1.550997306,6.9460220150000005,11.118623773,7.520350071,0.0,0.0,0.0,0.0,2.384155735,0.0,34.696755161,3.217303368,47.236104456,0.0,1.393321522,3.921075182,13.74598213,20.750304316999998,34.898654268,5.279715953,1.550997306,0.0,0.0,0.560163093,0.0,13.041100467,0.833158429,7.390876352,0.0,24.477188542,0.0,0.0,66.136593213,12.001541754,0.560163093,0.0,1.393321522,0.0,0.0,0.0,0.0,24.530891905,11.118623773,3.6197647870000003,3.921075182,0.0,27.60275622,0.0,37.04075124,2.671310423,0.0,7.2331874990000005,8.588236034000001,1.120313117,0.0,15.83836813,1.393321522,0.560163093,0.560163093,0.560163093,0.0,1.120313117,5.279715953,0.0,38.119102952,0.0,0.0,126.275313667,0.0,51.203734065,2.240634118,1.393321522,0.560163093,1.393321522,0.0,0.0,16.45836342,0.0,0.0,1.550997306,34.56517417,1.666306062,2.786619179,5.279715953,8.381756983,3.921075182,0.0,1.393321522,0.0,73.42801990999999,0.028174495,0.132245169,0.089713794,0.063315674,0.002580838,0.055013459,2.198180658,0.074578928,0.001753042,0.013382966,0.159171786,0.298613759,0.393862711,0.0,0.09622335600000001,0.025996785,0.8437392779999999,0.003530092,0.024211486000000004,0.0,2.0,2.0
42x42,0.0,0.0,0.0,6.721825801,0.0,1.634632228,20.513201662999997,9.669361772,0.0,0.560163093,22.775351133999997,0.560163093,0.0,2.467448345,2.467448345,11.118623773,17.044104043,0.560163093,9.381796526,0.0,1.120313117,0.560163093,0.560163093,0.560163093,11.429757160000001,27.259932110999998,0.560163093,12.753256001,0.0,1.120313117,1.120313117,3.027611438,20.080501929,1.680464131,3.5877614620000005,0.0,0.0,1.634632228,0.0,0.560163093,93.38791771,0.560163093,37.031137021999996,0.560163093,0.0,2.467448345,10.214706069,16.053613888999998,9.987798416,4.934990116,0.0,2.467448345,0.0,1.634632228,0.0,44.169619016,6.569622344,47.319739378,0.0,0.560163093,6.388523527,15.578931215999999,24.103220702999998,39.083879512,5.279715953,0.0,0.0,0.0,0.560163093,0.0,7.689935461,1.634632228,5.839879046,0.0,16.11416809,0.0,0.0,86.706808333,14.468990098999999,0.560163093,0.0,0.560163093,1.634632228,2.467448345,0.0,1.634632228,20.679352498,11.118623773,6.857094164,3.921075182,0.0,30.070204565,0.0,43.610373584,2.7549453450000003,0.0,6.40002907,16.377270965999998,1.120313117,0.0,23.240896742,0.560163093,0.560163093,0.560163093,3.027611438,0.0,1.120313117,6.914348181,0.0,39.909334484,0.0,0.0,198.756625067,0.0,63.542019284999995,3.875266346,0.560163093,0.560163093,0.560163093,0.0,0.0,16.377270965999998,0.0,0.0,0.0,37.032622515,0.0,3.5877614620000005,5.279715953,11.818303799999999,6.388523527,0.0,0.560163093,0.0,91.82116081999999,0.002912167,0.20875105100000002,0.0,0.11030775300000001,0.002580838,0.08891547699999999,3.8290753340000006,0.206596061,0.0,0.0,0.141253772,0.298613759,1.171013871,0.0,0.10345253800000001,0.0,0.5851800039999999,0.0,0.002601846,0.0,2.0,2.0
43x43,0.0,0.0,1.550997306,6.721825801,0.0,3.10204103,20.513201662999997,6.40002907,1.550997306,0.560163093,22.775351133999997,0.560163093,0.0,2.467448345,2.467448345,11.118623773,17.044104043,0.560163093,7.747164298,0.0,1.120313117,0.560163093,0.560163093,0.560163093,11.429757160000001,27.259932110999998,0.560163093,11.118623773,0.0,1.120313117,1.120313117,3.027611438,20.080501929,3.231461437,5.138758768000001,0.0,0.0,0.0,0.0,0.560163093,62.466872159999994,0.560163093,39.965908754999994,0.560163093,0.0,4.018445651,10.214706069,16.053613888999998,9.987798416,4.934990116,0.0,2.467448345,0.0,1.550997306,0.0,31.300276656,6.485987422,47.236104456,0.0,0.560163093,6.388523527,18.680972246,20.750304316999998,40.634876818,5.279715953,1.550997306,0.0,0.0,0.560163093,0.0,13.810380838,0.0,7.390876352,0.0,14.479535861999999,0.0,0.0,100.45984341299999,14.468990098999999,0.560163093,0.0,0.560163093,0.0,2.467448345,0.0,0.0,23.697733476,11.118623773,3.5877614620000005,3.921075182,0.0,30.070204565,0.0,41.975741356,2.671310423,0.0,6.40002907,12.690067721,1.120313117,0.0,23.240896742,0.560163093,0.560163093,0.560163093,3.027611438,0.0,1.120313117,5.279715953,0.0,36.388954682,0.0,0.0,183.224554157,0.0,63.542019284999995,2.240634118,0.560163093,0.560163093,0.560163093,0.0,0.0,18.893901866,0.0,0.0,1.550997306,37.032622515,0.0,3.5877614620000005,5.279715953,8.381756983,6.388523527,0.0,0.560163093,0.0,87.84749457,0.002912167,0.22076162700000002,0.015068849,0.10615558700000001,0.002580838,0.120178735,3.254291122,0.206596061,0.0,0.013382966,0.141253772,0.298613759,0.969658734,0.0,0.10345253800000001,0.0,0.535762601,0.0,0.007504284,0.0,2.0,2.0
44x44,0.0,0.0,1.550997306,6.721825801,0.0,4.736673258,10.6439411,9.669361772,1.550997306,0.560163093,17.840361018,0.560163093,0.0,0.0,0.0,11.118623773,17.044104043,0.560163093,6.914348181,0.0,1.120313117,0.560163093,0.560163093,0.560163093,8.962308815,7.520350071,0.560163093,12.753256001,0.0,1.120313117,1.120313117,0.560163093,20.080501929,3.231461437,2.671310423,0.0,0.0,1.634632228,0.0,0.560163093,86.76127346999999,0.560163093,43.235241456999994,0.560163093,0.0,1.550997306,5.279715953,11.118623773,7.520350071,0.0,0.0,0.0,0.0,3.1856295340000003,0.0,65.59991543999999,3.1856295340000003,48.870736684,0.0,0.560163093,3.921075182,13.74598213,25.654218008999997,33.232348206000005,5.279715953,1.550997306,0.0,0.0,0.560163093,0.0,10.51002295,1.634632228,7.390876352,0.0,16.11416809,0.0,0.0,82.96609869299999,12.001541754,0.560163093,0.0,0.560163093,1.634632228,0.0,0.0,1.634632228,25.332365704,11.118623773,4.389645819,3.921075182,0.0,27.60275622,0.0,38.675383468,4.3059426510000005,0.0,6.40002907,19.197358455,1.120313117,0.0,15.83836813,0.560163093,0.560163093,0.560163093,0.560163093,0.0,1.120313117,6.914348181,0.0,39.627357573999994,0.0,0.0,168.655672907,0.0,51.203734065,3.875266346,0.560163093,0.560163093,0.560163093,0.0,0.0,25.4011926,0.0,0.0,1.550997306,34.56517417,0.0,1.120313117,5.279715953,14.92034483,3.921075182,0.0,0.560163093,0.0,90.83851286999999,0.002912167,0.167394486,0.015068849,0.051223962000000005,0.002580838,0.07876366,2.574387404,0.074578928,0.0,0.013382966,0.141253772,0.298613759,0.989080559,0.0,0.09622335600000001,0.0,0.5873297249999999,0.0,0.007504284,0.0,2.0,2.0
45x45,0.0,0.0,3.332614013,8.434257773999999,0.879273544,7.554361681,15.919754179999998,3.5834527300000003,0.0,0.560163093,16.907929008,4.077370171,0.833158429,0.879273544,0.0,5.835976173,20.511287294000002,1.439436637,3.424914117,0.879273544,1.999586661,1.439436637,4.735734679,0.560163093,9.841582359,18.021563887,1.439436637,9.353033334,1.758608055,1.120313117,1.999586661,0.560163093,16.464160391,8.391771376000001,1.120313117,0.0,1.758608055,0.0,0.0,0.560163093,46.300977464,2.272595066,17.92343619,3.90257625,1.758608055,0.0,1.666306062,6.365687069,2.240634118,4.926250432,8.792870241,0.0,0.879273544,28.088463449000002,0.879273544,31.379353285,12.922315915999999,16.64164991,0.0,2.272595066,4.800348726,11.523214644,6.878145959,2.545579606,0.0,5.1010332730000005,0.0,0.0,0.560163093,0.879273544,12.675405442999999,1.7124319730000002,2.318771148,0.0,13.918727862,0.0,0.879273544,59.752182946,6.721825801,1.439436637,0.0,2.272595066,0.879273544,1.758608055,0.879273544,0.0,24.099626367,2.318771148,3.6197647870000003,8.317548076000001,0.879273544,21.437719633,0.0,29.812246592999998,6.046563549,0.879273544,6.349944440000001,5.759408861,4.4627262739999995,0.0,4.396472894,3.151929577,5.835976173,0.560163093,1.439436637,0.0,1.120313117,0.879273544,0.0,29.767241573,0.0,1.758608055,79.829915387,1.758608055,16.87604959,2.240634118,1.393321522,0.560163093,1.393321522,5.1010332730000005,0.879273544,12.351207165999998,0.0,9.673331543,0.0,23.117747953,4.129445675,2.786619179,0.879273544,2.63789366,7.263488339,0.0,4.9105286,0.0,62.01734013,0.034124507,0.06686030700000001,0.078147771,0.111811674,0.0,0.017684828,2.250988509,0.021775469,0.001753042,0.0,0.182272461,0.0,0.693869702,0.0,0.200666064,0.032766401,0.998666248,0.005619519,0.016707202,0.049909825,2.0,2.0
46x46,0.0,0.0,0.0,7.601099345,0.879273544,4.221747668,25.789014742999996,3.5834527300000003,0.0,0.560163093,21.009760694999997,4.077370171,0.0,3.3467218890000003,2.467448345,5.835976173,19.678128865,1.439436637,4.2260564,0.879273544,1.999586661,1.439436637,3.90257625,0.560163093,12.309030704000001,36.92798749799999,1.439436637,9.353033334,1.758608055,1.120313117,1.999586661,3.027611438,14.797854329,2.559737675,3.5877614620000005,0.0,1.758608055,0.0,0.0,0.560163093,62.519153404,1.439436637,17.92343619,3.90257625,1.758608055,2.467448345,4.934990116,11.300677185,4.708082463,9.861240548,8.792870241,2.467448345,0.879273544,27.25530502,0.879273544,27.982874780000003,16.19099997,16.64164991,0.0,1.439436637,7.267797071,16.45820476,6.878145959,8.281802156,0.0,5.1010332730000005,0.0,0.0,0.560163093,0.879273544,13.444685814,0.879273544,2.318771148,0.0,3.921075182,0.0,0.879273544,94.075433146,9.189274145999999,1.439436637,0.0,1.439436637,0.879273544,4.2260564,0.879273544,0.0,23.266467937999998,2.318771148,3.5877614620000005,8.317548076000001,0.879273544,23.905167978,0.0,34.747236709,6.046563549,0.879273544,5.516786011000001,9.861240548,4.4627262739999995,0.0,11.799001506,2.318771148,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,0.879273544,0.0,28.037093303,0.0,1.758608055,136.779155877,1.758608055,29.21433481,2.240634118,0.560163093,0.560163093,0.560163093,5.1010332730000005,0.879273544,14.786745611999999,0.0,9.673331543,0.0,25.585196298,2.463139613,3.5877614620000005,0.879273544,2.63789366,9.730936684,0.0,4.077370171,0.0,76.43681479,0.008862179,0.15537676500000003,0.003502826,0.154651587,0.0,0.082850104,3.307098973,0.153792602,0.0,0.0,0.164354447,0.0,1.2696657249999999,0.0,0.207895246,0.006769616,0.6906895710000001,0.002089427,0.0,0.049909825,2.0,2.0
47x47,0.0,0.0,0.0,7.601099345,0.879273544,5.856379896,15.919754179999998,6.852785432,0.0,0.560163093,16.074770579,4.077370171,0.0,0.879273544,0.0,5.835976173,19.678128865,1.439436637,3.393240283,0.879273544,1.999586661,1.439436637,3.90257625,0.560163093,9.841582359,17.188405458,1.439436637,10.987665562,1.758608055,1.120313117,1.999586661,0.560163093,14.797854329,2.559737675,1.120313117,0.0,1.758608055,1.634632228,0.0,0.560163093,86.81355471399999,1.439436637,21.192768892,3.90257625,1.758608055,0.0,0.0,6.365687069,2.240634118,4.926250432,8.792870241,0.0,0.879273544,28.889937248000003,0.879273544,62.282513564,12.890642082,18.276282138000003,0.0,1.439436637,4.800348726,11.523214644,11.782059651,0.879273544,0.0,5.1010332730000005,0.0,0.0,0.560163093,0.879273544,10.144327925999999,2.513905772,2.318771148,0.0,5.55570741,0.0,0.879273544,76.581688426,6.721825801,1.439436637,0.0,1.439436637,2.513905772,1.758608055,0.879273544,1.634632228,24.901100166,2.318771148,4.389645819,8.317548076000001,0.879273544,21.437719633,0.0,31.446878821,7.681195777,0.879273544,5.516786011000001,16.368531282,4.4627262739999995,0.0,4.396472894,2.318771148,5.835976173,0.560163093,1.439436637,0.0,1.120313117,2.513905772,0.0,31.275496195000002,0.0,1.758608055,122.21027462699999,1.758608055,16.87604959,3.875266346,0.560163093,0.560163093,0.560163093,5.1010332730000005,0.879273544,21.294036346,0.0,9.673331543,0.0,23.117747953,2.463139613,1.120313117,0.879273544,9.176481507,7.263488339,0.0,4.077370171,0.0,79.42783309000001,0.008862179,0.10200962400000001,0.003502826,0.09971996200000001,0.0,0.041435029,2.627195255,0.021775469,0.0,0.0,0.164354447,0.0,1.28908755,0.0,0.200666064,0.006769616,0.742256695,0.002089427,0.0,0.049909825,2.0,2.0
48x48,0.0,0.0,1.550997306,7.601099345,0.879273544,7.3237886979999995,15.919754179999998,3.5834527300000003,1.550997306,0.560163093,16.074770579,4.077370171,0.0,0.879273544,0.0,5.835976173,19.678128865,1.439436637,1.758608055,0.879273544,1.999586661,1.439436637,3.90257625,0.560163093,9.841582359,17.188405458,1.439436637,9.353033334,1.758608055,1.120313117,1.999586661,0.560163093,14.797854329,4.110734981,2.671310423,0.0,1.758608055,0.0,0.0,0.560163093,55.892509164,1.439436637,24.127540625,3.90257625,1.758608055,1.550997306,0.0,6.365687069,2.240634118,4.926250432,8.792870241,0.0,0.879273544,28.806302326,0.879273544,49.413171204,12.807007159999998,18.192647216,0.0,1.439436637,4.800348726,14.625255674,8.429143265,2.43027085,0.0,6.652030579000001,0.0,0.0,0.560163093,0.879273544,16.264773303,0.879273544,3.869768454,0.0,3.921075182,0.0,0.879273544,90.33472350599999,6.721825801,1.439436637,0.0,1.439436637,0.879273544,1.758608055,0.879273544,0.0,27.919481144,2.318771148,1.120313117,8.317548076000001,0.879273544,21.437719633,0.0,29.812246592999998,7.597560855,0.879273544,5.516786011000001,12.681328037,4.4627262739999995,0.0,4.396472894,2.318771148,5.835976173,0.560163093,1.439436637,0.0,1.120313117,0.879273544,0.0,27.755116393,0.0,1.758608055,106.678203717,1.758608055,16.87604959,2.240634118,0.560163093,0.560163093,0.560163093,5.1010332730000005,0.879273544,23.810667246,0.0,9.673331543,1.550997306,23.117747953,2.463139613,1.120313117,0.879273544,5.73993469,7.263488339,0.0,4.077370171,0.0,75.45416684,0.008862179,0.11402020000000002,0.018571675,0.09556779600000001,0.0,0.072698287,2.0524110429999998,0.021775469,0.0,0.013382966,0.164354447,0.0,1.087732413,0.0,0.200666064,0.006769616,0.692839292,0.002089427,0.004902438,0.049909825,2.0,2.0
49x49,0.0,0.0,3.332614013,8.434257773999999,0.879273544,5.091222068,25.789014742999996,1.120313117,0.0,0.560163093,21.842919123999998,4.077370171,0.833158429,3.3467218890000003,2.467448345,5.835976173,20.511287294000002,1.439436637,5.892362462,0.879273544,1.999586661,1.439436637,2.272595066,0.560163093,12.309030704000001,37.761145927,1.439436637,9.353033334,1.758608055,1.120313117,1.999586661,3.027611438,16.464160391,8.391771376000001,3.5877614620000005,0.0,1.758608055,0.0,0.0,0.560163093,53.754614004000004,2.272595066,17.92343619,1.439436637,1.758608055,2.467448345,6.601296178,6.374426753,4.708082463,4.934990116,8.792870241,2.467448345,0.879273544,28.088463449000002,0.879273544,14.145732281,15.394166419,16.64164991,0.0,2.272595066,7.267797071,16.45820476,6.878145959,9.948108218,0.0,2.63789366,0.0,0.0,0.560163093,0.879273544,10.221012978000001,1.7124319730000002,2.318771148,0.0,13.918727862,0.0,0.879273544,79.55063439599999,9.189274145999999,1.439436637,0.0,2.272595066,0.879273544,4.2260564,0.879273544,0.0,21.636486754,2.318771148,6.0872131320000005,8.317548076000001,0.879273544,23.905167978,0.0,32.284097095999996,1.120313117,0.879273544,6.349944440000001,5.768148545,1.999586661,0.0,11.799001506,3.151929577,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,0.879273544,0.0,32.239092076,0.0,1.758608055,156.376265827,1.758608055,29.21433481,2.240634118,1.393321522,0.560163093,1.393321522,2.63789366,0.879273544,7.434441786,0.0,9.673331543,0.0,25.585196298,1.666306062,5.254067524,0.879273544,2.63789366,7.267797071,0.0,4.9105286,0.0,74.41066785999999,0.028174495,0.135185502,0.074644945,0.169368892,0.0,0.065165276,3.43112999,0.153792602,0.001753042,0.0,0.159264767,0.0,1.2696657249999999,0.0,0.207895246,0.025996785,0.863378372,0.003530092,0.016707202,0.049909825,2.0,2.0
