coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,ODMature2
49x49,0.0,0.0,3.332614013,0.833158429,4.813664962,5.0952903,9.869260563,10.57710574,0.0,0.0,21.158919247,5.288108113,0.833158429,2.467448345,2.467448345,0.0,3.239984798,1.762676287,5.896430694,4.813664962,0.0,6.5763412489999995,2.5958347159999997,3.525431547,2.467448345,22.335416755999997,0.0,5.288108113,0.0,0.0,0.0,4.230124632,16.411417651,5.832033701,2.467448345,0.0,0.0,9.457644204000001,1.762676287,2.406826369,55.282166829000005,0.833158429,8.983209721,0.0,1.762676287,37.586474665000004,6.601296178,9.748655077999999,5.992879892,4.934990116,0.0,2.467448345,0.0,0.833158429,0.0,13.266458737,6.601296178,0.0,0.0,0.833158429,5.992879892,56.430042446,4.813664962,9.068834674,0.0,0.0,1.762676287,0.0,0.0,0.0,11.50752623,2.5958347159999997,2.406826369,0.0,35.01663226,0.0,8.983209721,96.09729881999999,6.636951001,32.71395941,0.0,2.5958347159999997,1.762676287,2.467448345,0.0,0.0,2.5958347159999997,0.0,4.966900015,0.0,1.762676287,4.230124632,1.762676287,15.512095856,4.813664962,0.0,2.5958347159999997,9.293580092,0.0,0.0,7.402528612,3.239984798,0.0,37.694746519,2.467448345,0.0,0.0,0.0,26.78015906,16.413793464,0.0,0.0,158.781384257,0.0,29.015841709,0.0,0.833158429,0.0,41.406574969000005,3.525431547,3.525431547,9.197118072999999,0.0,0.0,0.0,14.805733565,3.428982349,4.1337544070000005,0.0,0.0,2.467448345,0.0,0.833158429,0.0,77.936099407,0.025262328,0.088516458,0.074800462,0.10260396199999999,0.0,0.065165276,3.43112999,0.132017133,0.001753042,0.0,0.114148814,0.0,0.575796023,0.0,0.007229182,0.064170431,0.919236088,0.003530092,0.016707202,0.001947578,2.0,2.0
50x50,0.0,0.0,3.332614013,0.833158429,4.813664962,6.729922528,0.0,13.846438442,0.0,0.0,16.223929131000002,5.288108113,0.833158429,0.0,0.0,0.0,3.239984798,1.762676287,5.063614577,4.813664962,0.0,6.5763412489999995,2.5958347159999997,3.525431547,0.0,2.5958347159999997,0.0,6.922740341,0.0,0.0,0.0,1.762676287,16.411417651,5.832033701,0.0,0.0,0.0,11.092276432000002,1.762676287,2.406826369,79.576568139,0.833158429,12.252542423,0.0,1.762676287,35.11902632,1.666306062,4.813664962,3.525431547,0.0,0.0,0.0,0.0,2.467790657,0.0,47.566097520999996,3.3009382900000004,1.634632228,0.0,0.833158429,3.525431547,51.49505233,9.717578654,1.666306062,0.0,0.0,1.762676287,0.0,0.0,0.0,8.207168342,4.230466944,2.406826369,0.0,36.651264488,0.0,8.983209721,78.6035541,4.169502656,32.71395941,0.0,2.5958347159999997,3.3973085149999998,0.0,0.0,1.634632228,4.230466944,0.0,5.768784372,0.0,1.762676287,1.762676287,1.762676287,12.211737968000001,6.44829719,0.0,2.5958347159999997,15.800870826,0.0,0.0,0.0,3.239984798,0.0,37.694746519,0.0,0.0,0.0,1.634632228,26.78015906,19.652196355999997,0.0,0.0,144.212503007,0.0,16.677556489,1.634632228,0.833158429,0.0,41.406574969000005,3.525431547,3.525431547,15.704408807,0.0,0.0,0.0,12.33828522,3.428982349,1.666306062,0.0,6.538587847,0.0,0.0,0.833158429,0.0,80.927117707,0.025262328,0.035149317,0.074800462,0.047672337,0.0,0.023750201,2.7512262720000003,0.0,0.001753042,0.0,0.114148814,0.0,0.595217848,0.0,0.0,0.064170431,0.970803212,0.003530092,0.016707202,0.001947578,2.0,2.0
51x51,0.0,0.0,4.883611319,0.833158429,4.813664962,8.19733133,0.0,10.57710574,1.550997306,0.0,16.223929131000002,5.288108113,0.833158429,0.0,0.0,0.0,3.239984798,1.762676287,3.428982349,4.813664962,0.0,6.5763412489999995,2.5958347159999997,3.525431547,0.0,2.5958347159999997,0.0,5.288108113,0.0,0.0,0.0,1.762676287,16.411417651,7.3830310070000005,1.550997306,0.0,0.0,9.457644204000001,1.762676287,2.406826369,48.655522589,0.833158429,15.187314156,0.0,1.762676287,36.670023626,1.666306062,4.813664962,3.525431547,0.0,0.0,0.0,0.0,2.384155735,0.0,34.696755161,3.217303368,1.550997306,0.0,0.833158429,3.525431547,54.59709336,6.364662268,3.217303368,0.0,1.550997306,1.762676287,0.0,0.0,0.0,14.327613719,2.5958347159999997,3.957823675,0.0,35.01663226,0.0,8.983209721,92.35658917999999,4.169502656,32.71395941,0.0,2.5958347159999997,1.762676287,0.0,0.0,0.0,7.2488479219999995,0.0,2.49945167,0.0,1.762676287,1.762676287,1.762676287,10.57710574,6.364662268,0.0,2.5958347159999997,12.113667581000001,0.0,0.0,0.0,3.239984798,0.0,37.694746519,0.0,0.0,0.0,0.0,26.78015906,16.131816554,0.0,0.0,128.680432097,0.0,16.677556489,0.0,0.833158429,0.0,41.406574969000005,3.525431547,3.525431547,18.221039707,0.0,0.0,1.550997306,12.33828522,3.428982349,1.666306062,0.0,3.10204103,0.0,0.0,0.833158429,0.0,76.953451457,0.025262328,0.047159893,0.089869311,0.043520171,0.0,0.055013459,2.17644206,0.0,0.001753042,0.013382966,0.114148814,0.0,0.393862711,0.0,0.0,0.064170431,0.921385809,0.003530092,0.02160964,0.001947578,2.0,2.0
52x52,0.0,0.0,0.0,0.0,4.813664962,3.3973085149999998,9.869260563,13.846438442,0.0,0.0,20.325760818,5.288108113,0.0,2.467448345,2.467448345,0.0,2.406826369,1.762676287,5.86475686,4.813664962,0.0,6.5763412489999995,1.762676287,3.525431547,2.467448345,21.502258327,0.0,6.922740341,0.0,0.0,0.0,4.230124632,14.745111589,0.0,2.467448345,0.0,0.0,11.092276432000002,1.762676287,2.406826369,95.794744079,0.0,12.252542423,0.0,1.762676287,37.586474665000004,4.934990116,9.748655077999999,5.992879892,4.934990116,0.0,2.467448345,0.0,1.634632228,0.0,44.169619016,6.569622344,1.634632228,0.0,0.0,5.992879892,56.430042446,9.717578654,7.402528612,0.0,0.0,1.762676287,0.0,0.0,0.0,8.976448713,3.3973085149999998,2.406826369,0.0,26.653611808,0.0,8.983209721,112.9268043,6.636951001,32.71395941,0.0,1.762676287,3.3973085149999998,2.467448345,0.0,1.634632228,3.3973085149999998,0.0,5.736781047,0.0,1.762676287,4.230124632,1.762676287,17.146728084,6.44829719,0.0,1.762676287,19.902702513,0.0,0.0,7.402528612,2.406826369,0.0,37.694746519,2.467448345,0.0,0.0,1.634632228,26.78015906,17.922048085999997,0.0,0.0,201.16174349699997,0.0,29.015841709,1.634632228,0.0,0.0,40.573416540000004,3.525431547,3.525431547,18.139947253,0.0,0.0,0.0,14.805733565,1.762676287,2.467448345,0.0,6.538587847,2.467448345,0.0,0.0,0.0,95.346592367,0.0,0.123665775,0.000155517,0.09051225,0.0,0.08891547699999999,3.807336736,0.132017133,0.0,0.0,0.0962308,0.0,1.171013871,0.0,0.007229182,0.038173646,0.662826535,0.0,0.0,0.001947578,2.0,2.0
53x53,0.0,0.0,1.550997306,0.0,4.813664962,4.864717317,9.869260563,10.57710574,1.550997306,0.0,20.325760818,5.288108113,0.0,2.467448345,2.467448345,0.0,2.406826369,1.762676287,4.230124632,4.813664962,0.0,6.5763412489999995,1.762676287,3.525431547,2.467448345,21.502258327,0.0,5.288108113,0.0,0.0,0.0,4.230124632,14.745111589,1.550997306,4.018445651,0.0,0.0,9.457644204000001,1.762676287,2.406826369,64.873698529,0.0,15.187314156,0.0,1.762676287,39.137471971000004,4.934990116,9.748655077999999,5.992879892,4.934990116,0.0,2.467448345,0.0,1.550997306,0.0,31.300276656,6.485987422,1.550997306,0.0,0.0,5.992879892,59.532083476000004,6.364662268,8.953525918,0.0,1.550997306,1.762676287,0.0,0.0,0.0,15.09689409,1.762676287,3.957823675,0.0,25.01897958,0.0,8.983209721,126.67983938,6.636951001,32.71395941,0.0,1.762676287,1.762676287,2.467448345,0.0,0.0,6.4156894929999995,0.0,2.467448345,0.0,1.762676287,4.230124632,1.762676287,15.512095856,6.364662268,0.0,1.762676287,16.215499268000002,0.0,0.0,7.402528612,2.406826369,0.0,37.694746519,2.467448345,0.0,0.0,0.0,26.78015906,14.401668284,0.0,0.0,185.62967258700002,0.0,29.015841709,0.0,0.0,0.0,40.573416540000004,3.525431547,3.525431547,20.656578152999998,0.0,0.0,1.550997306,14.805733565,1.762676287,2.467448345,0.0,3.10204103,2.467448345,0.0,0.0,0.0,91.37292611699999,0.0,0.135676351,0.015224366000000001,0.086360084,0.0,0.120178735,3.232552524,0.132017133,0.0,0.013382966,0.0962308,0.0,0.969658734,0.0,0.007229182,0.038173646,0.613409132,0.0,0.004902438,0.001947578,2.0,2.0
54x54,0.0,0.0,1.550997306,0.0,4.813664962,6.499349544999999,0.0,13.846438442,1.550997306,0.0,15.390770702000001,5.288108113,0.0,0.0,0.0,0.0,2.406826369,1.762676287,3.3973085149999998,4.813664962,0.0,6.5763412489999995,1.762676287,3.525431547,0.0,1.762676287,0.0,6.922740341,0.0,0.0,0.0,1.762676287,14.745111589,1.550997306,1.550997306,0.0,0.0,11.092276432000002,1.762676287,2.406826369,89.16809983899999,0.0,18.456646858,0.0,1.762676287,36.670023626,0.0,4.813664962,3.525431547,0.0,0.0,0.0,0.0,3.1856295340000003,0.0,65.59991543999999,3.1856295340000003,3.1856295340000003,0.0,0.0,3.525431547,54.59709336,11.26857596,1.550997306,0.0,1.550997306,1.762676287,0.0,0.0,0.0,11.796536202,3.3973085149999998,3.957823675,0.0,26.653611808,0.0,8.983209721,109.18609466000001,4.169502656,32.71395941,0.0,1.762676287,3.3973085149999998,0.0,0.0,1.634632228,8.050321721,0.0,3.269332702,0.0,1.762676287,1.762676287,1.762676287,12.211737968000001,7.999294496,0.0,1.762676287,22.722790002,0.0,0.0,0.0,2.406826369,0.0,37.694746519,0.0,0.0,0.0,1.634632228,26.78015906,17.640071176,0.0,0.0,171.060791337,0.0,16.677556489,1.634632228,0.0,0.0,40.573416540000004,3.525431547,3.525431547,27.163868887,0.0,0.0,1.550997306,12.33828522,1.762676287,0.0,0.0,9.640628877,0.0,0.0,0.0,0.0,94.363944417,0.0,0.08230921,0.015224366000000001,0.031428459,0.0,0.07876366,2.552648806,0.0,0.0,0.013382966,0.0962308,0.0,0.989080559,0.0,0.0,0.038173646,0.664976256,0.0,0.004902438,0.001947578,2.0,2.0
55x55,0.0,0.0,5.788266009,3.288810425,4.813664962,7.023573121,0.0,2.463139613,0.0,0.0,6.874642886,0.0,0.833158429,1.227819495,0.0,0.0,4.467804293,0.0,1.666306062,7.269316957999999,0.0,9.724924122000001,3.296298042,0.0,0.0,0.833158429,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,5.300951926000001,9.515528044,0.0,0.0,0.0,3.6346458640000003,0.0,2.406826369,47.828530289,0.833158429,8.448352929,3.6909591080000004,1.227819495,52.40422674,1.666306062,9.739915394,0.0,4.926250432,0.0,0.0,0.0,0.833158429,0.0,31.727899236,5.357265170000001,0.0,0.0,0.833158429,0.0,87.57201676,4.813664962,2.894125557,0.0,2.463139613,18.41779894,0.0,0.0,0.0,13.961918695000001,2.0609779240000003,2.406826369,0.0,30.57873394,0.0,8.448352929,106.93496999000001,2.406826369,16.84842916,0.0,0.833158429,0.0,0.0,0.0,0.0,3.296298042,0.0,2.49945167,1.227819495,0.0,0.0,0.0,4.9187916089999995,9.739915394,0.0,0.833158429,8.215060857000001,2.463139613,0.0,1.227819495,3.239984798,0.0,38.703147625,0.0,0.0,0.0,0.0,24.263686215,13.941942960999999,0.0,0.0,87.304492266,0.0,9.626738654,0.0,0.833158429,0.0,69.052218179,2.463139613,0.0,12.351207165999998,0.0,0.0,0.0,1.227819495,4.129445675,1.666306062,0.0,1.227819495,3.6909591080000004,0.0,0.833158429,0.0,63.245159625,0.03121234,0.061937643,0.080049295,0.035922593,0.025491347,0.017684828,2.250988509,0.0,0.001753042,0.0,0.040925708,0.046094696,0.057752353,0.0,0.0,0.323807298,0.874083521,0.005619519,0.016707202,0.100167978,2.0,2.0
56x56,0.0,0.0,2.455651996,2.455651996,4.813664962,3.6909591080000004,9.869260563,2.463139613,0.0,0.0,10.976474573,0.0,0.0,3.6952678400000005,2.467448345,0.0,3.6346458640000003,0.0,2.467448345,7.269316957999999,0.0,9.724924122000001,2.463139613,0.0,2.467448345,19.73958204,0.0,1.227819495,1.227819495,0.0,1.227819495,2.467448345,3.6346458640000003,3.683494343,2.467448345,0.0,0.0,3.6346458640000003,0.0,2.406826369,64.046706229,0.0,8.448352929,3.6909591080000004,1.227819495,54.871675085,4.934990116,14.67490551,2.467448345,9.861240548,0.0,2.467448345,0.0,0.0,0.0,28.331420731,8.625949224,0.0,0.0,0.0,2.467448345,92.50700687599999,4.813664962,8.630348107,0.0,2.463139613,18.41779894,0.0,0.0,0.0,14.731199066,1.227819495,2.406826369,0.0,20.581081259999998,0.0,8.448352929,141.25822019,4.874274714,16.84842916,0.0,0.0,0.0,2.467448345,0.0,0.0,2.463139613,0.0,2.467448345,1.227819495,0.0,2.467448345,0.0,9.853781725,9.739915394,0.0,0.0,12.316892544,2.463139613,0.0,8.630348107,2.406826369,0.0,38.703147625,2.467448345,0.0,0.0,0.0,24.263686215,12.211794691,0.0,0.0,144.253732756,0.0,21.965023874,0.0,0.0,0.0,68.21905975,2.463139613,0.0,14.786745611999999,0.0,0.0,0.0,3.6952678400000005,2.463139613,2.467448345,0.0,1.227819495,6.158407453000001,0.0,0.0,0.0,77.664634285,0.005950012,0.150454101,0.0054043500000000005,0.078762506,0.025491347,0.082850104,3.307098973,0.132017133,0.0,0.0,0.023007694,0.046094696,0.633548376,0.0,0.007229182,0.297810513,0.566106844,0.002089427,0.0,0.100167978,2.0,2.0
57x57,0.0,0.0,2.455651996,2.455651996,4.813664962,5.3255913360000005,0.0,5.732472315,0.0,0.0,6.041484457,0.0,0.0,1.227819495,0.0,0.0,3.6346458640000003,0.0,1.634632228,7.269316957999999,0.0,9.724924122000001,2.463139613,0.0,0.0,0.0,0.0,2.8624517230000004,1.227819495,0.0,1.227819495,0.0,3.6346458640000003,3.683494343,0.0,0.0,0.0,5.269278092,0.0,2.406826369,88.341107539,0.0,11.717685631,3.6909591080000004,1.227819495,52.40422674,0.0,9.739915394,0.0,4.926250432,0.0,0.0,0.0,1.634632228,0.0,62.631059515,5.3255913360000005,1.634632228,0.0,0.0,0.0,87.57201676,9.717578654,1.227819495,0.0,2.463139613,18.41779894,0.0,0.0,0.0,11.430841178000001,2.8624517230000004,2.406826369,0.0,22.215713488,0.0,8.448352929,123.76447547000001,2.406826369,16.84842916,0.0,0.0,1.634632228,0.0,0.0,1.634632228,4.097771841,0.0,3.269332702,1.227819495,0.0,0.0,0.0,6.5534238369999995,11.374547622000001,0.0,0.0,18.824183278,2.463139613,0.0,1.227819495,2.406826369,0.0,38.703147625,0.0,0.0,0.0,1.634632228,24.263686215,15.450197583,0.0,0.0,129.684851506,0.0,9.626738654,1.634632228,0.0,0.0,68.21905975,2.463139613,0.0,21.294036346,0.0,0.0,0.0,1.227819495,2.463139613,0.0,0.0,7.766407342,3.6909591080000004,0.0,0.0,0.0,80.655652585,0.005950012,0.09708696,0.0054043500000000005,0.023830880999999998,0.025491347,0.041435029,2.627195255,0.0,0.0,0.0,0.023007694,0.046094696,0.652970201,0.0,0.0,0.297810513,0.617673968,0.002089427,0.0,0.100167978,2.0,2.0
58x58,0.0,0.0,4.006649302,2.455651996,4.813664962,6.793000138,0.0,2.463139613,1.550997306,0.0,6.041484457,0.0,0.0,1.227819495,0.0,0.0,3.6346458640000003,0.0,0.0,7.269316957999999,0.0,9.724924122000001,2.463139613,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,3.6346458640000003,5.234491649,1.550997306,0.0,0.0,3.6346458640000003,0.0,2.406826369,57.420061989000004,0.0,14.652457364,3.6909591080000004,1.227819495,53.955224046,0.0,9.739915394,0.0,4.926250432,0.0,0.0,0.0,1.550997306,0.0,49.761717155,5.241956414000001,1.550997306,0.0,0.0,0.0,90.67405778999999,6.364662268,2.778816801,0.0,4.014136919,18.41779894,0.0,0.0,0.0,17.551286555,1.227819495,3.957823675,0.0,20.581081259999998,0.0,8.448352929,137.51751055,2.406826369,16.84842916,0.0,0.0,0.0,0.0,0.0,0.0,7.116152819,0.0,0.0,1.227819495,0.0,0.0,0.0,4.9187916089999995,11.2909127,0.0,0.0,15.136980033,2.463139613,0.0,1.227819495,2.406826369,0.0,38.703147625,0.0,0.0,0.0,0.0,24.263686215,11.929817781,0.0,0.0,114.15278059600001,0.0,9.626738654,0.0,0.0,0.0,68.21905975,2.463139613,0.0,23.810667246,0.0,0.0,1.550997306,1.227819495,2.463139613,0.0,0.0,4.329860525,3.6909591080000004,0.0,0.0,0.0,76.681986335,0.005950012,0.109097536,0.020473199,0.019678715,0.025491347,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.023007694,0.046094696,0.45161506399999995,0.0,0.0,0.297810513,0.568256565,0.002089427,0.004902438,0.100167978,2.0,2.0
59x59,0.0,0.0,5.788266009,3.288810425,4.813664962,4.560433508,9.869260563,0.0,0.0,0.0,11.809633002,0.0,0.833158429,3.6952678400000005,2.467448345,0.0,4.467804293,0.0,4.1337544070000005,7.269316957999999,0.0,9.724924122000001,0.833158429,0.0,2.467448345,20.572740469,0.0,1.227819495,1.227819495,0.0,1.227819495,2.467448345,5.300951926000001,9.515528044,2.467448345,0.0,0.0,3.6346458640000003,0.0,2.406826369,55.282166829000005,0.833158429,8.448352929,1.227819495,1.227819495,54.871675085,6.601296178,9.748655077999999,2.467448345,4.934990116,0.0,2.467448345,0.0,0.833158429,0.0,14.494278232000001,7.829115673,0.0,0.0,0.833158429,2.467448345,92.50700687599999,4.813664962,10.296654169,0.0,0.0,18.41779894,0.0,0.0,0.0,11.50752623,2.0609779240000003,2.406826369,0.0,30.57873394,0.0,8.448352929,126.73342144,4.874274714,16.84842916,0.0,0.833158429,0.0,2.467448345,0.0,0.0,0.833158429,0.0,4.966900015,1.227819495,0.0,2.467448345,0.0,7.390642112,4.813664962,0.0,0.833158429,8.223800541,0.0,0.0,8.630348107,3.239984798,0.0,38.703147625,2.467448345,0.0,0.0,0.0,24.263686215,16.413793464,0.0,0.0,163.85084270599998,0.0,21.965023874,0.0,0.833158429,0.0,69.052218179,0.0,0.0,7.434441786,0.0,0.0,0.0,3.6952678400000005,1.666306062,4.1337544070000005,0.0,1.227819495,3.6952678400000005,0.0,0.833158429,0.0,75.638487355,0.025262328,0.130262838,0.076546469,0.093479811,0.025491347,0.065165276,3.43112999,0.132017133,0.001753042,0.0,0.017918014,0.046094696,0.633548376,0.0,0.007229182,0.31703768200000004,0.738795645,0.003530092,0.016707202,0.100167978,2.0,2.0
60x60,0.0,0.0,5.788266009,3.288810425,4.813664962,6.195065736,0.0,3.269332702,0.0,0.0,6.874642886,0.0,0.833158429,1.227819495,0.0,0.0,4.467804293,0.0,3.3009382900000004,7.269316957999999,0.0,9.724924122000001,0.833158429,0.0,0.0,0.833158429,0.0,2.8624517230000004,1.227819495,0.0,1.227819495,0.0,5.300951926000001,9.515528044,0.0,0.0,0.0,5.269278092,0.0,2.406826369,79.576568139,0.833158429,11.717685631,1.227819495,1.227819495,52.40422674,1.666306062,4.813664962,0.0,0.0,0.0,0.0,0.0,2.467790657,0.0,48.793917015999995,4.528757785,1.634632228,0.0,0.833158429,0.0,87.57201676,9.717578654,2.894125557,0.0,0.0,18.41779894,0.0,0.0,0.0,8.207168342,3.6956101520000004,2.406826369,0.0,32.213366168,0.0,8.448352929,109.23967672,2.406826369,16.84842916,0.0,0.833158429,1.634632228,0.0,0.0,1.634632228,2.467790657,0.0,5.768784372,1.227819495,0.0,0.0,0.0,4.0902842239999995,6.44829719,0.0,0.833158429,14.731091274999999,0.0,0.0,1.227819495,3.239984798,0.0,38.703147625,0.0,0.0,0.0,1.634632228,24.263686215,19.652196355999997,0.0,0.0,149.28196145599998,0.0,9.626738654,1.634632228,0.833158429,0.0,69.052218179,0.0,0.0,13.941732519999999,0.0,0.0,0.0,1.227819495,1.666306062,1.666306062,0.0,7.766407342,1.227819495,0.0,0.833158429,0.0,78.629505655,0.025262328,0.076895697,0.076546469,0.038548186,0.025491347,0.023750201,2.7512262720000003,0.0,0.001753042,0.0,0.017918014,0.046094696,0.652970201,0.0,0.0,0.31703768200000004,0.7903627689999999,0.003530092,0.016707202,0.100167978,2.0,2.0
61x61,0.0,0.0,7.339263315,3.288810425,4.813664962,7.662474538,0.0,0.0,1.550997306,0.0,6.874642886,0.0,0.833158429,1.227819495,0.0,0.0,4.467804293,0.0,1.666306062,7.269316957999999,0.0,9.724924122000001,0.833158429,0.0,0.0,0.833158429,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,5.300951926000001,11.06652535,1.550997306,0.0,0.0,3.6346458640000003,0.0,2.406826369,48.655522589,0.833158429,14.652457364,1.227819495,1.227819495,53.955224046,1.666306062,4.813664962,0.0,0.0,0.0,0.0,0.0,2.384155735,0.0,35.924574656000004,4.445122863,1.550997306,0.0,0.833158429,0.0,90.67405778999999,6.364662268,4.445122863,0.0,1.550997306,18.41779894,0.0,0.0,0.0,14.327613719,2.0609779240000003,3.957823675,0.0,30.57873394,0.0,8.448352929,122.9927118,2.406826369,16.84842916,0.0,0.833158429,0.0,0.0,0.0,0.0,5.486171635,0.0,2.49945167,1.227819495,0.0,0.0,0.0,2.455651996,6.364662268,0.0,0.833158429,11.04388803,0.0,0.0,1.227819495,3.239984798,0.0,38.703147625,0.0,0.0,0.0,0.0,24.263686215,16.131816554,0.0,0.0,133.74989054600002,0.0,9.626738654,0.0,0.833158429,0.0,69.052218179,0.0,0.0,16.45836342,0.0,0.0,1.550997306,1.227819495,1.666306062,1.666306062,0.0,4.329860525,1.227819495,0.0,0.833158429,0.0,74.655839405,0.025262328,0.08890627300000001,0.091615318,0.03439602,0.025491347,0.055013459,2.17644206,0.0,0.001753042,0.013382966,0.017918014,0.046094696,0.45161506399999995,0.0,0.0,0.31703768200000004,0.7409453659999999,0.003530092,0.02160964,0.100167978,2.0,2.0
62x62,0.0,0.0,2.455651996,2.455651996,4.813664962,2.8624517230000004,9.869260563,3.269332702,0.0,0.0,10.976474573,0.0,0.0,3.6952678400000005,2.467448345,0.0,3.6346458640000003,0.0,4.102080573,7.269316957999999,0.0,9.724924122000001,0.0,0.0,2.467448345,19.73958204,0.0,2.8624517230000004,1.227819495,0.0,1.227819495,2.467448345,3.6346458640000003,3.683494343,2.467448345,0.0,0.0,5.269278092,0.0,2.406826369,95.794744079,0.0,11.717685631,1.227819495,1.227819495,54.871675085,4.934990116,9.748655077999999,2.467448345,4.934990116,0.0,2.467448345,0.0,1.634632228,0.0,45.397438511,7.797441839,1.634632228,0.0,0.0,2.467448345,92.50700687599999,9.717578654,8.630348107,0.0,0.0,18.41779894,0.0,0.0,0.0,8.976448713,2.8624517230000004,2.406826369,0.0,22.215713488,0.0,8.448352929,143.56292692,4.874274714,16.84842916,0.0,0.0,1.634632228,2.467448345,0.0,1.634632228,1.634632228,0.0,5.736781047,1.227819495,0.0,2.467448345,0.0,9.02527434,6.44829719,0.0,0.0,18.832922961999998,0.0,0.0,8.630348107,2.406826369,0.0,38.703147625,2.467448345,0.0,0.0,1.634632228,24.263686215,17.922048085999997,0.0,0.0,206.231201946,0.0,21.965023874,1.634632228,0.0,0.0,68.21905975,0.0,0.0,16.377270965999998,0.0,0.0,0.0,3.6952678400000005,0.0,2.467448345,0.0,7.766407342,3.6952678400000005,0.0,0.0,0.0,93.048980315,0.0,0.165412155,0.001901524,0.081388099,0.025491347,0.08891547699999999,3.807336736,0.132017133,0.0,0.0,0.0,0.046094696,1.2287662240000001,0.0,0.007229182,0.291040897,0.482386092,0.0,0.0,0.100167978,2.0,2.0
63x63,0.0,0.0,4.006649302,2.455651996,4.813664962,4.329860525,9.869260563,0.0,1.550997306,0.0,10.976474573,0.0,0.0,3.6952678400000005,2.467448345,0.0,3.6346458640000003,0.0,2.467448345,7.269316957999999,0.0,9.724924122000001,0.0,0.0,2.467448345,19.73958204,0.0,1.227819495,1.227819495,0.0,1.227819495,2.467448345,3.6346458640000003,5.234491649,4.018445651,0.0,0.0,3.6346458640000003,0.0,2.406826369,64.873698529,0.0,14.652457364,1.227819495,1.227819495,56.422672391,4.934990116,9.748655077999999,2.467448345,4.934990116,0.0,2.467448345,0.0,1.550997306,0.0,32.528096151,7.713806917,1.550997306,0.0,0.0,2.467448345,95.60904790599999,6.364662268,10.181345412999999,0.0,1.550997306,18.41779894,0.0,0.0,0.0,15.09689409,1.227819495,3.957823675,0.0,20.581081259999998,0.0,8.448352929,157.31596199999998,4.874274714,16.84842916,0.0,0.0,0.0,2.467448345,0.0,0.0,4.653013206,0.0,2.467448345,1.227819495,0.0,2.467448345,0.0,7.390642112,6.364662268,0.0,0.0,15.145719717,0.0,0.0,8.630348107,2.406826369,0.0,38.703147625,2.467448345,0.0,0.0,0.0,24.263686215,14.401668284,0.0,0.0,190.699131036,0.0,21.965023874,0.0,0.0,0.0,68.21905975,0.0,0.0,18.893901866,0.0,0.0,1.550997306,3.6952678400000005,0.0,2.467448345,0.0,4.329860525,3.6952678400000005,0.0,0.0,0.0,89.07531406499999,0.0,0.177422731,0.016970373,0.077235933,0.025491347,0.120178735,3.232552524,0.132017133,0.0,0.013382966,0.0,0.046094696,1.027411087,0.0,0.007229182,0.291040897,0.43296868899999996,0.0,0.004902438,0.100167978,2.0,2.0
