coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Microglia
68x68,0.891907941,6.908060806,15.16218226,0.0,1.168652664,41.224290730999996,1.726967738,5.469787977,0.0,1.168652664,1.783812624,0.891907941,3.453997819,0.0,0.0,4.577883294,8.185442378000001,0.891907941,0.0,8.128659835,4.064304250999999,1.783812624,0.0,0.0,0.0,0.0,0.0,0.0,0.891907941,0.0,0.0,0.0,24.376523756,16.059021357,0.0,0.0,17.500918873,2.060560605,5.843212087,0.0,4.854628017,0.891907941,1.168652664,0.891907941,0.0,15.037844996,2.8956204019999996,3.229244454,1.783812624,0.0,0.0,0.0,0.891907941,1.168652664,0.891907941,11.950594311,0.0,12.368375815,0.891907941,0.891907941,0.0,17.719576178,4.34590576,0.0,0.0,0.0,7.799968747,0.0,1.726967738,0.0,4.854628017,8.185442378000001,0.0,0.0,23.12652606,8.634961864,0.0,17.408356916,1.168652664,15.16218226,0.0,1.726967738,2.618875679,0.0,0.0,3.453997819,1.726967738,4.679433026,0.0,1.168652664,0.0,3.567620359,0.0,8.69909601,6.638440641,6.908060806,1.783812624,8.748638241,0.0,2.675784144,0.0,0.0,1.168652664,26.88046418,1.726967738,0.0,0.0,129.34586948999998,1.168652664,15.039326809,2.618875679,6.908060806,42.903649781,4.064304250999999,5.294588097,0.0,0.891907941,0.0,7.191963033,28.356490305999998,4.459589628,14.507242669,0.0,0.0,0.0,1.783812624,0.0,0.0,0.891907941,1.726967738,0.891907941,0.0,0.0,0.891907941,45.426489638999996,0.055638565,0.095038517,0.098420375,0.179320101,0.0,0.037708109,0.512899224,0.0,0.0,0.0,0.111223836,0.0,0.721224251,0.0,0.016546384,0.052261348,0.8637664620000001,0.000742606,0.020796675,0.0,2.0,2.0
69x69,0.0,9.797974807,0.0,2.889914001,0.0,26.180333005999998,3.171917839,3.685975353,0.0,0.0,1.444950101,6.022148348,3.453997819,0.0,1.444950101,10.91086349,23.885401368,1.444950101,0.0,3.453997819,1.726967738,0.0,0.0,0.0,1.444950101,6.022148348,1.444950101,1.444950101,1.444950101,0.0,0.0,0.0,13.948600371000001,10.029887172999999,0.0,0.0,17.500918873,0.0,0.0,0.0,3.685975353,0.0,12.04367592,0.0,0.0,10.36318298,7.749116086,0.0,0.0,1.444950101,0.0,0.0,0.0,10.357094006,1.444950101,11.05868637,0.0,6.061913396,0.0,14.692004197,0.0,7.1399731719999995,3.453997819,2.889914001,0.0,6.022148348,6.908060806,1.444950101,1.726967738,0.0,3.685975353,25.816929528,0.0,1.444950101,1.444950101,8.634961864,0.0,16.239704252,4.334945658,0.0,0.0,1.726967738,4.616881739,0.0,0.0,3.453997819,1.726967738,3.171917839,6.022148348,0.0,0.0,5.779848666,0.0,5.130925454,3.685975353,8.353010907,0.0,6.625967983,0.0,0.0,0.0,6.022148348,22.158433629999998,0.0,1.726967738,0.0,0.0,167.39502667,0.0,15.89662634,1.726967738,6.908060806,34.473879969,1.726967738,10.639030087,0.0,0.0,1.444950101,3.685975353,14.325005440000002,0.0,8.816772373000001,0.0,0.0,0.0,16.378621578,6.022148348,0.0,1.444950101,3.171917839,1.444950101,1.444950101,0.0,0.0,32.939966559,0.015724157,0.089459274,0.07226474999999999,0.103298448,0.002447184,0.035790683,0.512899224,0.0,0.0,0.0,0.096985785,0.0,0.619570427,0.0,0.016546384,0.139773913,0.758110712,0.316408384,0.020127449000000002,0.0,2.0,2.0
70x70,0.0,7.877488316,24.23480772,0.96942751,0.484704415,46.054060046,1.726967738,5.140119116,0.484704415,0.0,0.96942751,6.506852763,6.846985648,0.96942751,0.0,3.685975353,15.709443447000002,0.484704415,0.0,3.938702234,1.726967738,1.454143763,0.0,0.484704415,0.0,6.022148348,0.0,0.0,2.423576211,0.0,0.0,0.96942751,17.359815003,18.287839372,0.0,0.0,18.955062636,0.484704415,0.0,0.0,4.170679768,0.0,12.04367592,0.0,0.0,10.36318298,7.749116086,0.0,1.938799789,0.0,0.0,0.0,0.0,6.022148348,0.484704415,11.05868637,0.484704415,4.150543948999999,0.0,6.022148348,0.0,15.379931232999999,3.453997819,0.484704415,0.484704415,6.022148348,7.877488316,0.484704415,1.726967738,0.0,4.170679768,26.786357038,0.0,0.96942751,33.93011376,8.634961864,0.0,16.239704252,0.96942751,0.0,0.0,2.696395248,1.726967738,0.0,0.484704415,3.453997819,3.181111501,2.211672153,6.506852763,0.484704415,0.0,0.0,0.0,5.624775142,5.624775142,7.392765221,0.0,8.089246854999999,0.0,5.33184099,0.484704415,6.022148348,12.528380335,0.0,1.726967738,0.96942751,0.0,140.17740534,0.0,5.816477413,1.726967738,6.908060806,27.742823909000002,2.696395248,8.233820501,0.0,0.484704415,0.484704415,4.655402863,14.343320412,3.87764288,10.280051245,0.0,0.0,0.0,12.528380335,6.022148348,0.0,0.484704415,4.150543948999999,1.938799789,0.0,0.484704415,0.0,42.632977224,0.015724157,0.131102515,0.07614742899999999,0.13127411900000002,0.002447184,0.058847608999999995,0.512899224,0.085128075,0.0,0.0,0.096985785,0.0,0.973634481,0.0,0.016546384,0.036513589,0.738456914,0.005567434,0.020127449000000002,0.0,2.0,2.0
71x71,0.0,6.908060806,0.0,0.0,1.168652664,28.517669519,1.726967738,3.685975353,0.0,1.168652664,0.0,6.022148348,3.453997819,0.0,0.0,3.685975353,18.445305674,0.0,0.0,8.128659835,4.064304250999999,0.0,0.0,0.0,0.0,6.022148348,0.0,0.0,0.0,0.0,0.0,0.0,14.56467405,7.1399731719999995,0.0,0.0,17.500918873,1.168652664,5.843212087,0.0,4.854628017,0.0,13.212328584,0.0,0.0,15.037844996,8.91776875,2.337336513,0.0,0.0,0.0,0.0,0.0,7.190801012,0.0,11.05868637,0.0,5.2329554179999995,0.0,6.022148348,0.0,14.151955819,3.453997819,0.0,0.0,6.022148348,6.908060806,0.0,1.726967738,0.0,4.854628017,30.491591544,0.0,0.0,3.50598768,8.634961864,0.0,17.408356916,1.168652664,0.0,0.0,1.726967738,1.726967738,0.0,0.0,3.453997819,1.726967738,2.8956204019999996,6.022148348,1.168652664,0.0,0.0,0.0,6.023311866,4.854628017,6.908060806,0.0,5.181017882,0.0,0.0,0.0,6.022148348,13.212328584,26.88046418,1.726967738,0.0,0.0,185.33663536,1.168652664,7.011982647,1.726967738,6.908060806,33.984601596000005,4.064304250999999,7.749116086,0.0,0.0,0.0,7.191963033,25.459590469,0.0,7.371822272,0.0,0.0,0.0,12.04367592,6.022148348,0.0,0.0,1.726967738,0.0,0.0,0.0,0.0,32.939966559,0.031677117,0.089459274,0.093235526,0.15541574000000002,0.002447184,0.037708109,0.512899224,0.0,0.0,0.0,0.096985785,0.0,0.691815158,0.0,0.016546384,0.051498533,0.802520207,0.006310039999999999,0.021187776000000002,0.0,2.0,2.0
72x72,0.0,10.767402316999998,24.23480772,3.8593415110000002,0.484704415,40.031911698,3.171917839,5.140119116,0.484704415,0.0,2.414377611,0.484704415,6.846985648,0.96942751,1.444950101,10.91086349,13.780525236999999,1.929654516,0.0,3.938702234,1.726967738,1.454143763,0.0,0.484704415,1.444950101,0.0,1.444950101,1.444950101,3.868526312,0.0,0.0,0.96942751,20.249729004000002,21.177753372999998,0.0,0.0,18.955062636,0.484704415,0.0,0.0,4.170679768,0.0,0.0,0.0,0.0,10.36318298,1.726967738,0.0,1.938799789,1.444950101,0.0,0.0,0.0,4.334945658,1.929654516,11.05868637,0.484704415,8.485489607,0.0,8.669855849,0.0,15.379931232999999,3.453997819,3.374618416,0.484704415,0.0,7.877488316,1.929654516,1.726967738,0.0,4.170679768,2.696395248,0.0,2.414377611,35.375063861,8.634961864,0.0,16.239704252,5.304373168,0.0,0.0,2.696395248,4.616881739,0.0,0.484704415,3.453997819,3.181111501,3.6566222539999997,0.484704415,0.484704415,0.0,5.779848666,0.0,7.069725243,5.624775142,8.837715322,0.0,9.534196955999999,0.0,5.33184099,0.484704415,0.0,10.599462124999999,0.0,1.726967738,0.96942751,0.0,102.82982161,0.0,21.713103753,1.726967738,6.908060806,36.412679758,2.696395248,5.1015861540000005,0.0,0.484704415,1.929654516,4.655402863,11.211086065,3.87764288,11.725001346,0.0,0.0,0.0,4.819650073,0.0,0.0,1.929654516,5.595494049999999,3.38374989,1.444950101,0.484704415,0.0,42.632977224,0.013336755,0.131102515,0.068678086,0.127926862,0.0,0.058847608999999995,0.512899224,0.085128075,0.0,0.0,0.096985785,0.0,1.26114267,0.0,0.016546384,0.139773913,0.613361099,0.31084095,0.019736348,0.0,2.0,2.0
73x73,0.0,9.797974807,0.0,2.889914001,1.168652664,22.495521171,3.171917839,3.685975353,0.0,1.168652664,1.444950101,0.0,3.453997819,0.0,1.444950101,10.91086349,16.516387463999997,1.444950101,0.0,8.128659835,4.064304250999999,0.0,0.0,0.0,1.444950101,0.0,1.444950101,1.444950101,1.444950101,0.0,0.0,0.0,17.454588051,10.029887172999999,0.0,0.0,17.500918873,1.168652664,5.843212087,0.0,4.854628017,0.0,1.168652664,0.0,0.0,15.037844996,2.8956204019999996,2.337336513,0.0,1.444950101,0.0,0.0,0.0,5.503598321999999,1.444950101,11.05868637,0.0,9.567901076,0.0,8.669855849,0.0,14.151955819,3.453997819,2.889914001,0.0,0.0,6.908060806,1.444950101,1.726967738,0.0,4.854628017,6.401629754,0.0,1.444950101,4.950937781,8.634961864,0.0,17.408356916,5.503598321999999,0.0,0.0,1.726967738,4.616881739,0.0,0.0,3.453997819,1.726967738,4.3405705029999995,0.0,1.168652664,0.0,5.779848666,0.0,7.468261967,4.854628017,8.353010907,0.0,6.625967983,0.0,0.0,0.0,0.0,11.283410373999999,26.88046418,1.726967738,0.0,0.0,147.98905163,1.168652664,22.908608987,1.726967738,6.908060806,42.654457445000006,4.064304250999999,4.616881739,0.0,0.0,1.444950101,7.191963033,22.327356121999998,0.0,8.816772373000001,0.0,0.0,0.0,4.334945658,0.0,0.0,1.444950101,3.171917839,1.444950101,1.444950101,0.0,0.0,32.939966559,0.029289715,0.089459274,0.085766183,0.152068483,0.0,0.037708109,0.512899224,0.0,0.0,0.0,0.096985785,0.0,0.979323347,0.0,0.016546384,0.154758857,0.677424392,0.311583556,0.020796675,0.0,2.0,2.0
74x74,0.0,7.877488316,24.23480772,0.96942751,1.6533570789999998,42.369248211,1.726967738,5.140119116,0.484704415,1.168652664,0.96942751,0.484704415,6.846985648,0.96942751,0.0,3.685975353,8.340429542999999,0.484704415,0.0,8.61336425,4.064304250999999,1.454143763,0.0,0.484704415,0.0,0.0,0.0,0.0,2.423576211,0.0,0.0,0.96942751,20.865802683000002,18.287839372,0.0,0.0,18.955062636,1.6533570789999998,5.843212087,0.0,5.339332432,0.0,1.168652664,0.0,0.0,15.037844996,2.8956204019999996,2.337336513,1.938799789,0.0,0.0,0.0,0.0,1.168652664,0.484704415,11.05868637,0.484704415,7.656531629,0.0,0.0,0.0,22.391913879999997,3.453997819,0.484704415,0.484704415,0.0,7.877488316,0.484704415,1.726967738,0.0,5.339332432,7.371057264,0.0,0.96942751,37.436101439999995,8.634961864,0.0,17.408356916,2.1380801739999997,0.0,0.0,2.696395248,1.726967738,0.0,0.484704415,3.453997819,3.181111501,3.380324817,0.484704415,1.6533570789999998,0.0,0.0,0.0,7.962111654999999,6.7934278059999995,7.392765221,0.0,8.089246854999999,0.0,5.33184099,0.484704415,0.0,1.6533570789999998,26.88046418,1.726967738,0.96942751,0.0,120.77143029999999,1.168652664,12.828460060000001,1.726967738,6.908060806,35.923401385000005,5.033731761,2.211672153,0.0,0.484704415,0.484704415,8.161390543,22.345671093999997,3.87764288,10.280051245,0.0,0.0,0.0,0.484704415,0.0,0.0,0.484704415,4.150543948999999,1.938799789,0.0,0.484704415,0.0,42.632977224,0.029289715,0.131102515,0.089648862,0.180044154,0.0,0.060765034999999995,0.512899224,0.085128075,0.0,0.0,0.096985785,0.0,1.333387401,0.0,0.016546384,0.051498533,0.657770594,0.000742606,0.020796675,0.0,2.0,2.0
75x75,0.891907941,8.07092873,16.325050184,2.325753065,0.0,26.477885645999997,1.726967738,5.85395319,0.0,0.0,3.528165795,8.076924213,4.035427917,0.0,0.0,0.891907941,20.206037848999998,4.962048507,0.581430098,3.453997819,2.308397836,1.783812624,0.0,0.0,0.0,8.347901412999999,0.0,7.558743282,1.4733380390000002,0.581430098,0.581430098,0.581430098,15.044890941,13.535913928,0.0,0.0,13.81494352,2.054775865,0.0,0.581430098,13.95546773,0.891907941,16.113816486,0.891907941,0.0,10.36318298,7.749116086,0.891907941,2.946680548,0.0,0.581430098,0.0,0.891907941,6.022148348,0.891907941,18.333567481,0.0,9.443818233,0.891907941,8.076924213,0.0,11.091758744,8.416046326,0.581430098,0.0,6.022148348,7.799968747,1.162867924,1.726967738,0.0,2.907239205,28.763610076,0.0,0.0,24.272119947,8.634961864,0.0,20.298604022,11.04758503,44.23679197,0.581430098,2.889835662,3.781743603,0.0,0.0,4.035427917,3.471320909,4.673648286,10.673729915,0.0,0.581430098,10.544995215,0.581430098,11.979645348,4.109565689,6.908060806,2.946680548,13.981679476,0.581430098,2.675784144,1.162867924,6.022148348,12.04367592,0.0,4.052720803,0.0,0.581430098,149.333274628,0.581430098,15.004719018,2.618875679,6.908060806,29.852147234999997,2.889835662,27.598975175,0.0,0.891907941,0.0,0.0,17.249594369,5.041019726,8.298288321,0.0,0.581430098,0.581430098,22.549138958,6.603578446,0.0,0.891907941,2.308397836,4.962048507,1.162867924,0.0,0.891907941,37.451791059,0.03236779,0.095038517,0.071876828,0.126123262,0.002447184,0.035790683,0.897710672,0.0,0.0,0.0,0.188983684,0.0,0.215557789,0.0,0.071533121,0.037276404,1.003200034,0.005567434,0.020127449000000002,0.0,2.0,2.0
76x76,0.891907941,10.960842731,16.325050184,5.215667066,0.0,20.455737298,3.171917839,5.85395319,0.0,0.0,4.973115896,2.054775865,4.035427917,0.0,1.444950101,8.116796078,18.277119639,6.406998608,0.581430098,3.453997819,2.308397836,1.783812624,0.0,0.0,1.444950101,2.325753065,1.444950101,9.003693383,2.9182881400000005,0.581430098,0.581430098,0.581430098,17.934804942,16.425827929,0.0,0.0,13.81494352,2.054775865,0.0,0.581430098,13.95546773,0.891907941,4.070140566,0.891907941,0.0,10.36318298,1.726967738,0.891907941,2.946680548,1.444950101,0.581430098,0.0,0.891907941,4.334945658,2.3368580420000002,18.333567481,0.0,13.778763891,0.891907941,10.724631714,0.0,11.091758744,8.416046326,3.4713440990000004,0.0,0.0,7.799968747,2.6078180250000003,1.726967738,0.0,2.907239205,4.673648286,0.0,1.444950101,25.717070048,8.634961864,0.0,20.298604022,15.382530688,44.23679197,0.581430098,2.889835662,6.671657604,0.0,0.0,4.035427917,3.471320909,6.118598387,4.651581567,0.0,0.581430098,16.324843881,0.581430098,13.424595449,4.109565689,8.353010907,2.946680548,15.426629577,0.581430098,2.675784144,1.162867924,0.0,10.11475771,0.0,4.052720803,0.0,0.581430098,111.985690898,0.581430098,30.901345358,2.618875679,6.908060806,38.522003084,2.889835662,24.466740828,0.0,0.891907941,1.444950101,0.0,14.117360022,5.041019726,9.743238422,0.0,0.581430098,0.581430098,14.840408696,0.581430098,0.0,2.3368580420000002,3.753347937,6.406998608,2.6078180250000003,0.0,0.891907941,37.451791059,0.029980388,0.095038517,0.064407485,0.122776005,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.188983684,0.0,0.503065978,0.0,0.071533121,0.140536728,0.8781042190000001,0.31084095,0.019736348,0.0,2.0,2.0
77x77,0.891907941,9.040356240000001,40.559857904,3.295180575,0.484704415,40.329464337999994,1.726967738,7.308096953000001,0.484704415,0.0,4.4975933050000005,2.53948028,7.428415746,0.96942751,0.0,0.891907941,10.101161718,5.446752922000001,0.581430098,3.938702234,2.308397836,3.237956387,0.0,0.484704415,0.0,2.325753065,0.0,7.558743282,3.89691425,0.581430098,0.581430098,1.550857608,21.346019574,24.683780128,0.0,0.0,15.269087283,2.53948028,0.0,0.581430098,14.440172145,0.891907941,4.070140566,0.891907941,0.0,10.36318298,1.726967738,0.891907941,4.885480337,0.0,0.581430098,0.0,0.891907941,0.0,1.376612356,18.333567481,0.484704415,11.867394444,0.891907941,2.054775865,0.0,19.331716805,8.416046326,1.066134513,0.484704415,0.0,8.769396257,1.6475723389999999,1.726967738,0.0,3.39194362,5.643075796,0.0,0.96942751,58.202233707,8.634961864,0.0,20.298604022,12.01701254,44.23679197,0.581430098,3.859263172,3.781743603,0.0,0.484704415,4.035427917,4.925464672,5.158352701,5.136285982,0.484704415,0.581430098,10.544995215,0.581430098,13.918445136999999,6.048365478,7.392765221,2.946680548,16.889908449,0.581430098,8.007625134,1.6475723389999999,0.0,0.484704415,0.0,4.052720803,0.96942751,0.581430098,84.76806956799999,0.581430098,20.821196431,2.618875679,6.908060806,31.790947023999998,3.859263172,22.061531241999997,0.0,1.376612356,0.484704415,0.96942751,14.135674993999999,8.918662606,11.206517294,0.0,0.581430098,0.581430098,10.990167453,0.581430098,0.0,1.376612356,4.731974047,6.900848296,1.162867924,0.484704415,0.891907941,47.144801724000004,0.029980388,0.136681758,0.068290164,0.150751676,0.0,0.058847608999999995,0.897710672,0.085128075,0.0,0.0,0.188983684,0.0,0.857130032,0.0,0.071533121,0.037276404,0.8584504210000001,0.0,0.019736348,0.0,2.0,2.0
78x78,0.891907941,8.07092873,16.325050184,2.325753065,1.168652664,22.793073811,1.726967738,5.85395319,0.0,1.168652664,3.528165795,2.054775865,4.035427917,0.0,0.0,0.891907941,12.837023944999999,4.962048507,0.581430098,8.128659835,4.645734349,1.783812624,0.0,0.0,0.0,2.325753065,0.0,7.558743282,1.4733380390000002,0.581430098,0.581430098,0.581430098,18.550878621,13.535913928,0.0,0.0,13.81494352,3.2234285289999995,5.843212087,0.581430098,15.124120394,0.891907941,5.23879323,0.891907941,0.0,15.037844996,2.8956204019999996,3.229244454,2.946680548,0.0,0.581430098,0.0,0.891907941,1.168652664,0.891907941,18.333567481,0.0,12.949805913,0.891907941,2.054775865,0.0,18.103741391,8.416046326,0.581430098,0.0,0.0,7.799968747,1.162867924,1.726967738,0.0,4.075891869,9.348310302,0.0,0.0,27.778107627,8.634961864,0.0,21.467256686,12.216237694,44.23679197,0.581430098,2.889835662,3.781743603,0.0,0.0,4.035427917,3.471320909,5.842300949999999,4.651581567,1.168652664,0.581430098,10.544995215,0.581430098,14.316981861,5.278218353,6.908060806,2.946680548,13.981679476,0.581430098,2.675784144,1.162867924,0.0,1.168652664,26.88046418,4.052720803,0.0,0.581430098,129.92729958799998,1.750082762,22.016701665,2.618875679,6.908060806,38.032724711,5.227172175,21.576826826999998,0.0,0.891907941,0.0,3.50598768,25.251945051,5.041019726,8.298288321,0.0,0.581430098,0.581430098,10.505463038,0.581430098,0.0,0.891907941,2.308397836,4.962048507,1.162867924,0.0,0.891907941,37.451791059,0.045933348,0.095038517,0.08537826100000001,0.174893297,0.0,0.037708109,0.897710672,0.0,0.0,0.0,0.188983684,0.0,0.575310709,0.0,0.071533121,0.052261348,0.9225137140000002,0.000742606,0.020796675,0.0,2.0,2.0
79x79,0.0,10.960842731,1.162867924,5.215667066,0.0,7.749116086,3.171917839,4.070140566,0.0,0.0,3.189303272,7.185016272,4.035427917,0.0,1.444950101,7.224888137,28.536982934999997,5.515090667,0.581430098,3.453997819,2.308397836,0.0,0.0,0.0,1.444950101,8.347901412999999,1.444950101,9.003693383,2.026380199,0.581430098,0.581430098,0.581430098,8.122955236,7.506779744,0.0,0.0,13.81494352,1.162867924,0.0,0.581430098,13.95546773,0.0,16.113816486,0.0,0.0,10.36318298,7.749116086,0.0,1.162867924,1.444950101,0.581430098,0.0,0.0,10.357094006,1.444950101,17.44165954,0.0,6.643343494,0.0,15.854872121,0.0,7.5241383850000005,7.5241383850000005,3.4713440990000004,0.0,6.022148348,6.908060806,2.6078180250000003,1.726967738,0.0,2.907239205,26.979797452,0.0,1.444950101,6.096531668,8.634961864,0.0,20.298604022,15.382530688,29.07460971,0.581430098,2.889835662,5.7797496630000005,0.0,0.0,4.035427917,3.471320909,4.334785763,10.673729915,0.0,0.581430098,12.757223522,0.581430098,10.748811305,2.325753065,8.353010907,1.162867924,11.859009218,0.581430098,0.0,1.162867924,6.022148348,22.158433629999998,0.0,4.052720803,0.0,0.581430098,167.976456768,0.581430098,22.874001196,1.726967738,6.908060806,29.602954898999997,2.889835662,26.921268816999998,0.0,0.0,1.444950101,0.0,11.220460185,0.581430098,2.6078180250000003,0.0,0.581430098,0.581430098,25.100271992,6.603578446,0.0,1.444950101,3.753347937,5.515090667,2.6078180250000003,0.0,0.0,24.965267979,0.00601894,0.089459274,0.059222636,0.098871644,0.002447184,0.035790683,0.897710672,0.0,0.0,0.0,0.174745633,0.0,0.473656885,0.0,0.071533121,0.139773913,0.8168579640000001,0.316408384,0.020127449000000002,0.0,2.0,2.0
80x80,0.0,9.040356240000001,25.397675644,3.295180575,0.484704415,27.622843126,1.726967738,5.524284329,0.484704415,0.0,2.7137806810000002,7.669720687000001,7.428415746,0.96942751,0.0,0.0,20.361025014,4.5548449810000005,0.581430098,3.938702234,2.308397836,1.454143763,0.0,0.484704415,0.0,8.347901412999999,0.0,7.558743282,3.0050063089999997,0.581430098,0.581430098,1.550857608,11.534169868,15.764731943,0.0,0.0,15.269087283,1.6475723389999999,0.0,0.581430098,14.440172145,0.0,16.113816486,0.0,0.0,10.36318298,7.749116086,0.0,3.101667713,0.0,0.581430098,0.0,0.0,6.022148348,0.484704415,17.44165954,0.484704415,4.731974047,0.0,7.185016272,0.0,15.764096446,7.5241383850000005,1.066134513,0.484704415,6.022148348,7.877488316,1.6475723389999999,1.726967738,0.0,3.39194362,27.949224962,0.0,0.96942751,38.581695327,8.634961864,0.0,20.298604022,12.01701254,29.07460971,0.581430098,3.859263172,2.889835662,0.0,0.484704415,4.035427917,4.925464672,3.374540077,11.158434329999999,0.484704415,0.581430098,6.977374856,0.581430098,11.242660993000001,4.264552854,7.392765221,1.162867924,13.32228809,0.581430098,5.33184099,1.6475723389999999,6.022148348,12.528380335,0.0,4.052720803,0.96942751,0.581430098,140.758835438,0.581430098,12.793852269,1.726967738,6.908060806,22.871898839,3.859263172,24.516059230999996,0.0,0.484704415,0.484704415,0.96942751,11.238775157,4.459072978,4.071096897,0.0,0.581430098,0.581430098,21.250030749,6.603578446,0.0,0.484704415,4.731974047,6.008940355,1.162867924,0.484704415,0.0,34.658278644,0.00601894,0.131102515,0.063105315,0.12684731500000002,0.002447184,0.058847608999999995,0.897710672,0.085128075,0.0,0.0,0.174745633,0.0,0.827720939,0.0,0.071533121,0.036513589,0.7972041660000001,0.005567434,0.020127449000000002,0.0,2.0,2.0
81x81,0.0,8.07092873,1.162867924,2.325753065,1.168652664,10.086452599,1.726967738,4.070140566,0.0,1.168652664,1.744353171,7.185016272,4.035427917,0.0,0.0,0.0,23.096887240999997,4.070140566,0.581430098,8.128659835,4.645734349,0.0,0.0,0.0,0.0,8.347901412999999,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,8.739028915,4.616865743,0.0,0.0,13.81494352,2.331520588,5.843212087,0.581430098,15.124120394,0.0,17.28246915,0.0,0.0,15.037844996,8.91776875,2.337336513,1.162867924,0.0,0.581430098,0.0,0.0,7.190801012,0.0,17.44165954,0.0,5.814385516,0.0,7.185016272,0.0,14.536121032,7.5241383850000005,0.581430098,0.0,6.022148348,6.908060806,1.162867924,1.726967738,0.0,4.075891869,31.654459468,0.0,0.0,8.157569247,8.634961864,0.0,21.467256686,12.216237694,29.07460971,0.581430098,2.889835662,2.889835662,0.0,0.0,4.035427917,3.471320909,4.058488326,10.673729915,1.168652664,0.581430098,6.977374856,0.581430098,11.641197717,3.4944057289999995,6.908060806,1.162867924,10.414059117,0.581430098,0.0,1.162867924,6.022148348,13.212328584,26.88046418,4.052720803,0.0,0.581430098,185.918065458,1.750082762,13.989357503,1.726967738,6.908060806,29.113676526,5.227172175,24.031354815999997,0.0,0.0,0.0,3.50598768,22.355045214,0.581430098,1.162867924,0.0,0.581430098,0.581430098,20.765326334,6.603578446,0.0,0.0,2.308397836,4.070140566,1.162867924,0.0,0.0,24.965267979,0.0219719,0.089459274,0.080193412,0.15098893600000002,0.002447184,0.037708109,0.897710672,0.0,0.0,0.0,0.174745633,0.0,0.545901616,0.0,0.071533121,0.051498533,0.8612674590000001,0.006310039999999999,0.021187776000000002,0.0,2.0,2.0
