coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature1
48x48,0.891907941,0.96942751,44.840759526,3.627564796,1.813760786,45.375322516999994,1.993574012,5.231530399,0.484704415,0.664523765,3.4177638990000005,1.376612356,3.392987829,0.96942751,0.0,0.891907941,11.696900358,1.376612356,0.0,0.484704415,0.664523765,7.8896680880000005,0.0,0.484704415,0.664523765,0.0,0.0,0.0,3.980007917,0.0,0.0,0.96942751,24.214885171,30.954673604999996,0.664523765,0.0,1.454143763,2.041136121,5.443769546,0.0,22.005685205,0.891907941,1.329056371,0.891907941,0.0,0.0,0.0,7.664733858,3.7226124130000002,9.967306986,0.0,0.0,0.891907941,11.552282985,1.376612356,25.196253236,1.14922818,16.331822525,0.891907941,2.220964312,1.993574012,25.353474925999997,6.335677487000001,5.800964432000001,1.14922818,0.0,1.861335451,0.484704415,0.0,0.0,1.813760786,4.746814146,0.0,0.96942751,59.531368625999995,0.0,0.664523765,12.753558614,1.633951275,19.813893960999998,0.664523765,0.96942751,1.5564317060000001,0.0,0.484704415,0.0,2.7832001340000003,3.5975734100000003,27.578146852,0.484704415,0.664523765,8.21933206,0.0,7.272721219000001,26.828851204,1.14922818,1.783812624,7.804905703,0.664523765,8.007625134,1.813760786,0.0,1.14922818,0.0,0.0,0.96942751,0.0,84.18663946999999,3.987122086,19.160081592,0.891907941,1.329056371,62.403865174,0.96942751,11.489668332,0.0,1.376612356,0.484704415,1.633951275,12.491800923,8.337232508,13.366298647,0.0,0.664523765,0.664523765,4.926654325,0.0,5.443769546,1.376612356,7.867345757000001,2.83070773,1.329056371,0.484704415,0.891907941,34.142368955,0.042774696,0.058291961999999996,0.07169030800000001,0.082466491,0.223201486,0.023056926,1.280076373,0.085128075,0.013825942,0.0,0.143760846,0.035893242,0.6709813360000001,0.0,0.0,0.205380844,0.504031928,0.004916784,0.017870904,0.075526214,2.0,2.0
49x49,0.891907941,0.96942751,40.854300274,2.952817306,0.484704415,41.577614370999996,0.0,4.229638394,0.484704415,0.0,4.210550428,6.2747158,3.392987829,0.96942751,1.983389796,3.867025712,7.163312503,2.368294363,1.457310294,0.484704415,6.355439225,3.237956387,0.0,0.484704415,0.0,0.0,0.0,0.0,3.315484152,0.0,0.0,0.96942751,21.071520272,25.896274281999997,0.0,0.0,1.454143763,2.368294363,0.0,0.0,27.547581405000003,3.806621589,2.914713648,0.891907941,0.0,0.0,0.0,2.875297737,3.7226124130000002,16.557383686,0.0,0.0,0.891907941,5.424148349999999,1.376612356,22.061903286,0.484704415,15.509239783999998,0.891907941,0.891907941,0.0,13.264888713999998,3.340900242,15.705045502,0.484704415,0.0,1.861335451,0.484704415,0.0,0.0,11.738211626,2.7532401340000003,0.0,0.96942751,61.889539625,0.0,0.0,47.5818226,0.96942751,17.145572056,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,3.7258273330000002,0.484704415,1.476386422,0.0,7.008320449,0.0,11.496135637,4.71429442,0.484704415,1.783812624,14.814736817,1.983389796,8.007625134,1.942014709,0.0,2.468094211,0.0,2.448992301,0.96942751,0.0,84.18663946999999,0.0,21.190988775,0.891907941,0.0,70.906611904,0.96942751,9.476473124,0.0,1.376612356,0.484704415,2.426737804,11.827277158,8.337232508,12.958363018,0.991682007,0.0,0.0,11.659499265000001,0.0,1.457310294,1.376612356,3.415258218,5.279700030999999,0.0,0.484704415,0.891907941,54.074489615,0.02634885,0.047222483999999995,0.108729616,0.086151182,0.0,0.023056926,1.7431320700000001,0.085128075,0.031706104,0.0,0.143388435,0.010784794,0.6709813360000001,0.010793173,0.0,0.068132224,0.40921485199999996,0.032879219,0.039622861999999995,0.0,2.0,2.0
50x50,1.6110825960000001,0.96942751,40.854300274,3.126975792,0.484704415,39.321671255,0.0,4.676328597,2.642252697,1.43837221,4.210550428,4.291326004,3.392987829,0.96942751,0.0,0.891907941,10.933439747000001,1.376612356,1.457310294,1.923076625,5.091224083999999,3.9571310420000003,0.0,0.484704415,5.75351704,7.191812438,0.719174655,0.719174655,3.315484152,0.0,0.0,2.40779972,17.551350549000002,25.896274281999997,0.0,0.0,1.454143763,2.095787011,0.0,0.0,27.229662665,3.806621589,6.510713436,2.330280151,0.0,0.0,0.0,4.487907729,3.7226124130000002,28.23959944,0.0,0.719174655,0.891907941,5.772392672,2.095787011,17.527615534,1.923076625,20.345907488,0.891907941,0.891907941,1.43837221,15.422436995999998,3.06839289,9.20974578,0.484704415,0.719174655,1.861335451,1.20387907,0.0,0.0,19.27972285,6.349239922000001,0.719174655,0.96942751,58.641876224,0.0,0.0,39.877826830000004,0.96942751,15.16218226,0.0,2.40779972,1.6110825960000001,0.0,0.484704415,0.0,2.892515973,3.7258273330000002,1.923076625,0.484704415,0.719174655,7.901700331000001,2.157548282,8.967669791,3.7226124130000002,0.484704415,1.783812624,10.847898761,0.0,8.726799789,1.942014709,0.0,0.484704415,1.43837221,1.457310294,1.688602165,0.0,84.90581412499999,0.0,21.811870792,0.891907941,0.0,103.493965144,0.96942751,11.982377269,1.43837221,1.376612356,0.484704415,2.426737804,13.98482544,9.775604718,22.307401456,0.0,0.0,0.0,6.602597011,0.0,1.457310294,1.376612356,3.861948421,5.726390233999999,3.595999788,1.923076625,0.891907941,60.505959385,0.02989997,0.056645957999999996,0.09125582100000001,0.10601163,0.0,0.052290631,2.51511328,0.085128075,0.031706104,0.0,0.363984591,0.0,0.9681904760000001,0.0,0.020208882,0.061441887,0.377669714,0.001517518,0.017543495,0.0,2.0,2.0
51x51,0.891907941,0.96942751,46.29806982,0.96942751,0.484704415,44.046266145999994,0.0,3.237956387,0.484704415,0.0,4.210550428,4.291326004,3.392987829,0.96942751,0.0,0.891907941,5.179922707,1.376612356,1.457310294,0.484704415,4.372049429,3.237956387,0.0,0.484704415,0.0,0.0,0.0,0.0,3.315484152,0.0,0.0,0.96942751,21.556747885,36.784033502,0.0,0.0,1.454143763,1.376612356,5.443769546,0.0,21.574577945,3.806621589,2.914713648,0.891907941,0.0,0.0,0.0,6.335677487000001,3.7226124130000002,14.57399389,0.0,0.0,0.891907941,12.345069513999999,1.376612356,24.508634446000002,0.484704415,15.002766154,0.891907941,0.891907941,0.0,24.152647933999997,7.792987781000001,7.771373570000001,0.484704415,0.0,1.861335451,0.484704415,0.0,0.0,7.771373570000001,2.7532401340000003,0.0,0.96942751,57.922701569,0.0,0.0,30.218848246,0.96942751,15.16218226,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,3.7258273330000002,22.261886835,0.484704415,0.0,5.024930653,0.0,7.529297581000001,25.499794833,0.484704415,1.783812624,10.847898761,0.0,8.007625134,1.942014709,0.0,0.484704415,0.0,1.457310294,0.96942751,0.0,84.18663946999999,0.0,18.215871004,0.891907941,0.0,72.362171274,0.96942751,10.953404614,0.0,1.376612356,0.484704415,2.426737804,11.827277158,8.337232508,12.958363018,0.0,0.0,0.0,3.7258273330000002,0.0,6.90107984,1.376612356,7.867345757000001,4.288018023999999,0.0,0.484704415,0.891907941,38.208959365,0.042774696,0.047222483999999995,0.09709193,0.082466491,0.0,0.023056926,2.054432102,0.085128075,0.031706104,0.0,0.177919094,0.0,0.6709813360000001,0.0,0.0,0.068431753,0.570477331,0.006434302,0.033104545,0.0,2.0,2.0
52x52,1.6110825960000001,0.96942751,39.39698998,5.1103655880000005,0.484704415,42.296789026,0.0,5.668010604,2.642252697,1.43837221,2.7532401340000003,3.360002152,3.392987829,0.96942751,1.983389796,3.867025712,11.459519249,2.368294363,0.0,1.923076625,2.7025644509999998,3.9571310420000003,0.0,0.484704415,5.75351704,7.191812438,0.719174655,0.719174655,3.315484152,0.0,0.0,2.40779972,22.509892482,20.066914384999997,0.0,0.0,1.454143763,3.087469018,0.0,0.0,33.888311035,0.891907941,3.595999788,2.330280151,0.0,0.0,0.0,6.471297525,3.7226124130000002,15.648995346,0.0,0.719174655,0.891907941,8.281920434,2.095787011,24.124272569,1.923076625,26.296150664,0.891907941,0.891907941,1.43837221,13.965126702,2.602764603,9.856748557000001,0.484704415,0.719174655,1.861335451,1.20387907,0.0,0.0,15.959891750999999,6.349239922000001,0.719174655,0.96942751,58.236664851,0.0,0.0,37.90949203,0.96942751,17.145572056,0.0,2.40779972,1.6110825960000001,0.0,0.484704415,0.0,2.892515973,2.2685170390000002,1.923076625,1.476386422,0.719174655,8.427779833,2.157548282,10.019794199000001,4.71429442,0.484704415,1.783812624,10.442687388,1.983389796,8.726799789,0.484704415,0.0,2.468094211,1.43837221,0.991682007,1.688602165,0.0,84.90581412499999,0.0,20.414939134,0.891907941,0.0,73.194197174,0.96942751,14.491905031000002,1.43837221,1.376612356,0.484704415,0.96942751,13.98482544,9.775604718,19.392687807999998,0.991682007,0.0,0.0,13.078958649,0.0,0.0,1.376612356,4.853630428,5.260761947,3.595999788,1.923076625,0.891907941,60.342064015,0.02989997,0.056645957999999996,0.10822683,0.10969632100000001,0.0,0.052290631,1.364966158,0.085128075,0.0,0.0,0.424818479,0.010784794,0.9681904760000001,0.010793173,0.020208882,0.007453152,0.346049598,0.031361701,0.026699075,0.0,2.0,2.0
53x53,0.891907941,0.96942751,44.840759526,2.952817306,0.484704415,47.021383916999994,0.0,4.229638394,0.484704415,0.0,2.7532401340000003,3.360002152,3.392987829,0.96942751,1.983389796,3.867025712,5.706002209,2.368294363,0.0,0.484704415,1.983389796,3.237956387,0.0,0.484704415,0.0,0.0,0.0,0.0,3.315484152,0.0,0.0,0.96942751,26.515289818,30.954673604999996,0.0,0.0,1.454143763,2.368294363,5.443769546,0.0,28.233226315,0.891907941,0.0,0.891907941,0.0,0.0,0.0,8.319067283,3.7226124130000002,1.983389796,0.0,0.0,0.891907941,14.854597276,1.376612356,31.105291481000002,0.484704415,20.95300933,0.891907941,0.891907941,0.0,22.695337639999998,7.327359494,8.418376347,0.484704415,0.0,1.861335451,0.484704415,0.0,0.0,4.451542471,2.7532401340000003,0.0,0.96942751,57.517490196,0.0,0.0,28.250513446,0.96942751,17.145572056,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,2.2685170390000002,22.261886835,1.476386422,0.0,5.551010155,0.0,8.581421989,26.491476839999997,0.484704415,1.783812624,10.442687388,1.983389796,8.007625134,0.484704415,0.0,2.468094211,0.0,0.991682007,0.96942751,0.0,84.18663946999999,0.0,16.818939346,0.891907941,0.0,42.062403304,0.96942751,13.462932376000001,0.0,1.376612356,0.484704415,0.96942751,11.827277158,8.337232508,10.04364937,0.991682007,0.0,0.0,10.202188971,0.0,5.443769546,1.376612356,8.859027764,3.822389737,0.0,0.484704415,0.891907941,38.045063995,0.042774696,0.047222483999999995,0.114062939,0.086151182,0.0,0.023056926,0.90428498,0.085128075,0.0,0.0,0.238752982,0.010784794,0.6709813360000001,0.010793173,0.0,0.014443018,0.538857215,0.036278485,0.042260124999999996,0.0,2.0,2.0
54x54,1.6110825960000001,0.96942751,44.840759526,3.126975792,0.484704415,44.765440801,0.0,4.676328597,2.642252697,1.43837221,2.7532401340000003,1.376612356,3.392987829,0.96942751,0.0,0.891907941,9.476129453,1.376612356,0.0,1.923076625,0.719174655,3.9571310420000003,0.0,0.484704415,5.75351704,7.191812438,0.719174655,0.719174655,3.315484152,0.0,0.0,2.40779972,22.995120095000004,30.954673604999996,0.0,0.0,1.454143763,2.095787011,5.443769546,0.0,27.915307575,0.891907941,3.595999788,2.330280151,0.0,0.0,0.0,9.931677275,3.7226124130000002,13.66560555,0.0,0.719174655,0.891907941,15.202841598,2.095787011,26.571003728999997,1.923076625,25.789677034,0.891907941,0.891907941,1.43837221,24.852885922,7.0548521420000005,1.923076625,0.484704415,0.719174655,1.861335451,1.20387907,0.0,0.0,11.993053694999999,6.349239922000001,0.719174655,0.96942751,54.269826795,0.0,0.0,20.546517676,0.96942751,15.16218226,0.0,2.40779972,1.6110825960000001,0.0,0.484704415,0.0,2.892515973,2.2685170390000002,23.700259045,0.484704415,0.719174655,6.444390037,2.157548282,6.052956143,25.499794833,0.484704415,1.783812624,6.475849332,0.0,8.726799789,0.484704415,0.0,0.484704415,1.43837221,0.0,1.688602165,0.0,84.90581412499999,0.0,17.439821363,0.891907941,0.0,74.649756544,0.96942751,15.968836521000002,1.43837221,1.376612356,0.484704415,0.96942751,13.98482544,9.775604718,19.392687807999998,0.0,0.0,0.0,5.145286717,0.0,5.443769546,1.376612356,9.305717967,4.26907994,3.595999788,1.923076625,0.891907941,44.476533765,0.046325816000000006,0.056645957999999996,0.096589144,0.10601163,0.0,0.052290631,1.67626619,0.085128075,0.0,0.0,0.459349138,0.0,0.9681904760000001,0.0,0.020208882,0.007752681,0.5073120769999999,0.004916784,0.020180758,0.0,2.0,2.0
55x55,0.891907941,0.0,16.619492554,2.658137286,2.4977090349999997,22.395162444,1.993574012,3.777386636,0.0,1.8331764289999999,3.905646683,3.806621589,0.0,0.0,0.0,0.891907941,15.890072879000002,0.891907941,1.457310294,4.674662016,7.373909706999999,6.435524325,0.0,0.0,0.664523765,0.0,0.0,0.0,1.5564317060000001,0.0,0.0,0.0,15.975974672000001,14.748408082,0.664523765,0.0,0.0,2.7250843700000003,5.843212087,0.0,22.003988544000002,3.806621589,5.412422683,0.891907941,0.0,4.674662016,1.168652664,4.558300825,1.783812624,24.541300876,0.0,0.0,0.891907941,3.290486723,0.891907941,16.152865041,0.664523765,11.970464448,0.891907941,2.220964312,1.993574012,14.695050586,2.349218235,12.602929172,0.664523765,0.0,0.891907941,0.0,0.0,0.0,9.78437819,8.452048652,0.0,0.0,33.479291975,0.0,0.664523765,33.253520432,1.8331764289999999,19.813893960999998,0.664523765,0.0,1.5564317060000001,0.0,0.0,0.0,1.329056371,5.738831953,5.316260017,1.168652664,0.664523765,9.676642353999998,0.0,10.585971591,4.281521659,0.664523765,1.783812624,9.268726159,0.664523765,2.675784144,2.786366665,0.0,1.8331764289999999,26.88046418,1.457310294,0.0,0.0,129.34586948999998,5.15577475,24.727636255,0.891907941,1.329056371,97.489851461,2.337336513,7.018504665,0.0,0.891907941,0.0,5.627821739,23.608070979999997,4.459589628,13.372783322,0.0,0.664523765,0.664523765,5.899260204,0.0,1.457310294,0.891907941,0.0,2.349218235,1.329056371,0.0,0.891907941,40.478783910000004,0.042301809999999995,0.016648721000000002,0.083445082,0.106608112,0.223201486,0.001917426,2.118923463,0.0,0.045532046,0.0,0.048396299000000004,0.035893242,0.389162013,0.0,0.0,0.274054994,0.438452858,0.002260124,0.016293968,0.075526214,2.0,2.0
56x56,0.891907941,0.0,15.16218226,4.641527082,2.4977090349999997,25.370280215,1.993574012,4.769068643,0.0,1.8331764289999999,2.448336389,2.875297737,0.0,0.0,1.983389796,3.867025712,16.416152381,1.883589948,0.0,4.674662016,4.985250074,6.435524325,0.0,0.0,0.664523765,0.0,0.0,0.0,1.5564317060000001,0.0,0.0,0.0,20.934516605000002,8.919048185,0.664523765,0.0,0.0,3.7167663770000003,5.843212087,0.0,28.662636914,0.891907941,2.4977090349999997,0.891907941,0.0,4.674662016,1.168652664,6.541690621,1.783812624,11.950696782000001,0.0,0.0,0.891907941,5.800014485,0.891907941,22.749522075999998,0.664523765,17.920707624,0.891907941,2.220964312,1.993574012,13.237740292,1.883589948,13.249931949,0.664523765,0.0,0.891907941,0.0,0.0,0.0,6.464547091,8.452048652,0.0,0.0,33.074080602,0.0,0.664523765,31.285185632,1.8331764289999999,21.797283757,0.664523765,0.0,1.5564317060000001,0.0,0.0,0.0,1.329056371,4.281521659,5.316260017,2.1603346709999998,0.664523765,10.202721856,0.0,11.638095999,5.273203666,0.664523765,1.783812624,8.863514786,2.647913561,2.675784144,1.329056371,0.0,3.816566225,26.88046418,0.991682007,0.0,0.0,129.34586948999998,5.15577475,23.330704597,0.891907941,1.329056371,67.190083491,2.337336513,9.528032427,0.0,0.891907941,0.0,4.170511445,23.608070979999997,4.459589628,10.458069674,0.991682007,0.664523765,0.664523765,12.375621842000001,0.0,0.0,0.891907941,0.991682007,1.883589948,1.329056371,0.0,0.891907941,40.31488854,0.042301809999999995,0.016648721000000002,0.10041609100000001,0.11029280300000001,0.223201486,0.001917426,0.968776341,0.0,0.013825942,0.0,0.109230187,0.046678036,0.389162013,0.010793173,0.0,0.220066259,0.40683274199999997,0.032104307,0.025449548,0.075526214,2.0,2.0
57x57,1.6110825960000001,0.0,15.16218226,4.815685568,2.4977090349999997,23.114337099,1.993574012,5.215758846,2.157548282,3.2715486389999997,2.448336389,0.891907941,0.0,0.0,0.0,0.891907941,20.186279625,0.891907941,0.0,6.113034226,3.7210349329999994,7.15469898,0.0,0.0,6.418040805,7.191812438,0.719174655,0.719174655,1.5564317060000001,0.0,0.0,1.43837221,17.414346882,8.919048185,0.664523765,0.0,0.0,3.444259025,5.843212087,0.0,28.344718174,0.891907941,6.093708823,2.330280151,0.0,4.674662016,1.168652664,8.154300613,1.783812624,23.632912536,0.0,0.719174655,0.891907941,6.1482588069999995,1.6110825960000001,18.215234324,2.102895975,22.757375328000002,0.891907941,2.220964312,3.431946222,15.395288574,1.6110825960000001,6.754632227,0.664523765,0.719174655,0.891907941,0.719174655,0.0,0.0,14.006058314999999,12.04804844,0.719174655,0.0,29.826417201,0.0,0.664523765,23.581189862000002,1.8331764289999999,19.813893960999998,0.664523765,1.43837221,2.2756063610000004,0.0,0.0,0.0,2.767428581,4.281521659,6.754632227,1.168652664,1.38369842,11.096101738,2.157548282,9.109630153000001,4.281521659,0.664523765,1.783812624,4.89667673,0.664523765,3.3949587990000003,1.329056371,0.0,1.8331764289999999,28.31883639,0.0,0.719174655,0.0,130.06504414499997,5.15577475,23.951586614,0.891907941,1.329056371,99.777436731,2.337336513,12.033936572,1.43837221,0.891907941,0.0,4.170511445,25.765619261999998,5.897961838,19.807108112,0.0,0.664523765,0.664523765,7.318719588,0.0,0.0,0.891907941,1.43837221,2.330280151,4.925056159,1.43837221,0.891907941,46.74635831,0.04585292999999999,0.026072195,0.082942296,0.130153251,0.223201486,0.031151131,1.740757551,0.0,0.013825942,0.0,0.32982634299999997,0.035893242,0.686371153,0.0,0.020208882,0.213375922,0.375287604,0.000742606,0.003370181,0.075526214,2.0,2.0
58x58,0.891907941,0.0,20.605951806,2.658137286,2.4977090349999997,27.83893199,1.993574012,3.777386636,0.0,1.8331764289999999,2.448336389,0.891907941,0.0,0.0,0.0,0.891907941,14.432762585,0.891907941,0.0,4.674662016,3.0018602779999997,6.435524325,0.0,0.0,0.664523765,0.0,0.0,0.0,1.5564317060000001,0.0,0.0,0.0,21.419744218,19.806807405,0.664523765,0.0,0.0,2.7250843700000003,11.286981633,0.0,22.689633454,0.891907941,2.4977090349999997,0.891907941,0.0,4.674662016,1.168652664,10.002070371,1.783812624,9.967306986,0.0,0.0,0.891907941,12.720935649,0.891907941,25.196253236,0.664523765,17.414233994,0.891907941,2.220964312,1.993574012,24.125499511999998,6.335677487000001,5.316260017,0.664523765,0.0,0.891907941,0.0,0.0,0.0,2.4977090349999997,8.452048652,0.0,0.0,29.107242546000002,0.0,0.664523765,13.922211278,1.8331764289999999,19.813893960999998,0.664523765,0.0,1.5564317060000001,0.0,0.0,0.0,1.329056371,4.281521659,27.093442437,1.168652664,0.664523765,8.21933206,0.0,7.6712579430000005,26.058704078999998,0.664523765,1.783812624,4.89667673,0.664523765,2.675784144,1.329056371,0.0,1.8331764289999999,26.88046418,0.0,0.0,0.0,129.34586948999998,5.15577475,20.355586826,0.891907941,1.329056371,68.645642861,2.337336513,11.004963917000001,0.0,0.891907941,0.0,4.170511445,23.608070979999997,4.459589628,10.458069674,0.0,0.664523765,0.664523765,4.44194991,0.0,5.443769546,0.891907941,5.443769546,0.891907941,1.329056371,0.0,0.891907941,24.44935829,0.058727655999999996,0.016648721000000002,0.088778405,0.106608112,0.223201486,0.001917426,1.280076373,0.0,0.013825942,0.0,0.143760846,0.035893242,0.389162013,0.0,0.0,0.220365788,0.568095221,0.00565939,0.018931231,0.075526214,2.0,2.0
59x59,0.891907941,0.0,16.619492554,1.983389796,1.168652664,24.041223844,0.0,2.775494631,0.0,1.168652664,3.2411229180000003,5.790011385,0.0,0.0,1.983389796,3.867025712,9.89917473,1.883589948,1.457310294,4.674662016,8.692775737999998,1.783812624,0.0,0.0,0.0,0.0,0.0,0.0,0.891907941,0.0,0.0,0.0,18.276379319,14.748408082,0.0,0.0,0.0,3.052242612,5.843212087,0.0,28.231529654,3.806621589,4.083366312,0.891907941,0.0,4.674662016,1.168652664,5.21263425,1.783812624,16.557383686,0.0,0.0,0.891907941,6.592801013999999,0.891907941,22.061903286,0.0,16.591651253,0.891907941,0.891907941,0.0,12.036913299999998,3.340900242,15.220341087000001,0.0,0.0,0.891907941,0.0,0.0,0.0,12.422159875,6.45847464,0.0,0.0,31.465413545,0.0,0.0,48.750475264,1.168652664,17.145572056,0.0,0.0,0.891907941,0.0,0.0,0.0,0.0,4.409775582,0.0,2.1603346709999998,0.0,7.008320449,0.0,11.894672361,3.944147295,0.0,1.783812624,11.906507844,1.983389796,2.675784144,1.457310294,0.0,3.1520424599999997,26.88046418,2.448992301,0.0,0.0,129.34586948999998,1.168652664,22.386494009,0.891907941,0.0,77.148389591,2.337336513,8.991768709,0.0,0.891907941,0.0,4.963297974,22.943547215,4.459589628,10.050134045,0.991682007,0.0,0.0,11.174794850000001,0.0,1.457310294,0.891907941,0.991682007,3.340900242,0.0,0.0,0.891907941,44.38147895,0.042301809999999995,0.005579243,0.125817713,0.11029280300000001,0.0,0.001917426,1.7431320700000001,0.0,0.031706104,0.0,0.143388435,0.010784794,0.389162013,0.010793173,0.0,0.083117168,0.473278145,0.033621825,0.040683188999999995,0.0,2.0,2.0
60x60,1.6110825960000001,0.0,16.619492554,2.157548282,1.168652664,21.785280728,0.0,3.222184834,2.157548282,2.607024874,3.2411229180000003,3.806621589,0.0,0.0,0.0,0.891907941,13.669301974,0.891907941,1.457310294,6.113034226,7.428560596999999,2.502987279,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.891907941,0.0,0.0,1.43837221,14.756209596000001,14.748408082,0.0,0.0,0.0,2.77973526,5.843212087,0.0,27.913610914000003,3.806621589,7.679366099999999,2.330280151,0.0,4.674662016,1.168652664,6.825244242,1.783812624,28.23959944,0.0,0.719174655,0.891907941,6.941045335999999,1.6110825960000001,17.527615534,1.43837221,21.428318957000002,0.891907941,0.891907941,1.43837221,14.194461581999999,3.06839289,8.725041365000001,0.0,0.719174655,0.891907941,0.719174655,0.0,0.0,19.963671099,10.054474428,0.719174655,0.0,28.217750144,0.0,0.0,41.046479494,1.168652664,15.16218226,0.0,1.43837221,1.6110825960000001,0.0,0.0,0.0,1.43837221,4.409775582,1.43837221,1.168652664,0.719174655,7.901700331000001,2.157548282,9.366206515,2.952465288,0.0,1.783812624,7.939669788,0.0,3.3949587990000003,1.457310294,0.0,1.168652664,28.31883639,1.457310294,0.719174655,0.0,130.06504414499997,1.168652664,23.007376026,0.891907941,0.0,109.735742831,2.337336513,11.497672854000001,1.43837221,0.891907941,0.0,4.963297974,25.101095497,5.897961838,19.399172483,0.0,0.0,0.0,6.117892596000001,0.0,1.457310294,0.891907941,1.43837221,3.787590445,3.595999788,1.43837221,0.891907941,50.81294872,0.04585292999999999,0.015002716999999999,0.10834391800000001,0.130153251,0.0,0.031151131,2.51511328,0.0,0.031706104,0.0,0.363984591,0.0,0.686371153,0.0,0.020208882,0.076426831,0.441733007,0.002260124,0.018603822,0.0,2.0,2.0
61x61,0.891907941,0.0,22.063262100000003,0.0,1.168652664,26.509875619,0.0,1.783812624,0.0,1.168652664,3.2411229180000003,3.806621589,0.0,0.0,0.0,0.891907941,7.915784934,0.891907941,1.457310294,4.674662016,6.709385941999999,1.783812624,0.0,0.0,0.0,0.0,0.0,0.0,0.891907941,0.0,0.0,0.0,18.761606932,25.636167301999997,0.0,0.0,0.0,2.060560605,11.286981633,0.0,22.258526193999998,3.806621589,4.083366312,0.891907941,0.0,4.674662016,1.168652664,8.673014,1.783812624,14.57399389,0.0,0.0,0.891907941,13.513722177999998,0.891907941,24.508634446000002,0.0,16.085177623,0.891907941,0.891907941,0.0,22.924672519999998,7.792987781000001,7.286669155,0.0,0.0,0.891907941,0.0,0.0,0.0,8.455321819,6.45847464,0.0,0.0,27.498575489,0.0,0.0,31.38750091,1.168652664,15.16218226,0.0,0.0,0.891907941,0.0,0.0,0.0,0.0,4.409775582,21.77718242,1.168652664,0.0,5.024930653,0.0,7.927834305,24.729647707999998,0.0,1.783812624,7.939669788,0.0,2.675784144,1.457310294,0.0,1.168652664,26.88046418,1.457310294,0.0,0.0,129.34586948999998,1.168652664,19.411376238,0.891907941,0.0,78.603948961,2.337336513,10.468700199,0.0,0.891907941,0.0,4.963297974,22.943547215,4.459589628,10.050134045,0.0,0.0,0.0,3.2411229180000003,0.0,6.90107984,0.891907941,5.443769546,2.349218235,0.0,0.0,0.891907941,28.515948700000003,0.058727655999999996,0.005579243,0.114180027,0.106608112,0.0,0.001917426,2.054432102,0.0,0.031706104,0.0,0.177919094,0.0,0.389162013,0.0,0.0,0.083416697,0.634540624,0.007176908000000001,0.034164872,0.0,2.0,2.0
