coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,ODMature3,permutationTracker
68x68,0.0,0.0,13.36749734,4.660763781,1.781762191,23.40001133,10.644982190999999,34.498970162,2.481929712,0.0,11.223565534999999,3.491641819,6.490995924,0.0,15.77558773,2.481929712,10.948470394000001,0.0,1.709879628,1.709879628,12.272179788999999,1.781762191,2.56475757,0.85494057,0.0,3.336870282,2.636702761,3.336870282,0.0,0.0,0.0,2.09593099,35.185897476,24.64100175,0.0,0.0,6.490995924,8.769525558,1.24099042,0.0,64.87557767,1.24099042,4.19180934,1.24099042,0.0,0.0,0.85494057,9.476169864,2.481929712,12.309830136999999,0.0,2.636702761,0.0,2.09593099,0.85494057,67.036432708,0.85494057,13.899175661000001,0.0,0.85494057,0.0,8.538297606,9.321459235999999,21.346511923,0.0,3.8776931809999997,0.0,5.636055354,0.85494057,0.0,11.704849301,3.8776931809999997,0.85494057,18.111095874,26.606591846999997,0.0,0.85494057,81.645878474,1.24099042,10.082487341,5.636055354,0.85494057,26.574651830999997,0.0,0.0,1.24099042,5.973571530999999,4.804405781,14.572779719,1.24099042,1.709879628,13.788377837,0.0,24.134869172000002,11.257823034,34.486588539,2.56475757,3.722913592,3.8776931809999997,2.481929712,7.225565659,0.0,2.636702761,0.0,1.709879628,1.709879628,0.0,0.0,0.0,17.848729464999998,5.636055354,9.127697173,166.41375535999998,0.0,21.75889612,1.24099042,0.0,1.781762191,0.0,1.709879628,5.636055354,39.975106877,0.85494057,0.0,0.0,12.344205307,2.09593099,0.0,0.0,13.053328541,2.9508700479999996,4.660763781,0.0,0.0,90.68057849,0.011601815,0.11755070599999999,0.045994006000000004,0.081097578,0.0,0.12837616599999999,4.280483314,0.146045869,0.000573232,0.0,0.129997898,0.0,1.7879909760000001,0.0,0.191158002,0.06465770200000001,0.12689486,0.531481985,0.028228745,0.013707828,2.0,2.0,"[[1, 2], [0, 4]]"
69x69,0.0,0.0,20.331850442,10.19760473,0.0,28.096512084000004,10.057818475,34.164964063,0.653826704,8.205343522,8.854639628,5.098787121,7.144822628,0.0,14.53459731,1.307597182,10.561181731,6.124060891,2.363706332,3.01747681,9.203092901,1.961419965,2.56475757,2.816360535,0.653826704,0.85494057,0.85494057,4.123978367,0.0,0.0,0.0,0.85494057,33.850588023,28.870245517,0.0,0.0,6.490995924,3.218584274,0.0,0.0,44.76592872,2.735080789,5.098787121,0.653826704,0.0,0.0,0.85494057,8.348234376999999,8.085498049,18.285816022,0.0,3.590021359,0.0,3.590021359,0.85494057,64.072892728,0.85494057,15.006094954,0.0,0.85494057,0.653826704,16.402837732000002,8.800949488999999,15.899751195,0.0,4.243848063,0.0,9.024962847,0.85494057,2.735080789,12.329321889,3.470204432,1.508767274,18.111095874,33.60339854,0.653826704,0.85494057,68.66694279400001,0.653826704,1.508767274,5.636055354,5.431547062,27.527970429,0.0,0.653826704,2.735080789,3.01747681,2.735080789,12.5419526,1.307597182,1.709879628,13.380889088,0.0,25.694995323,9.002004855,27.3595934,3.218584274,11.76732754,0.85494057,0.0,5.984575239,0.0,2.162537752,0.653826704,4.444960417,1.709879628,0.0,0.653826704,7.192001063,16.766611376,6.943652536,7.999761685999999,111.43842966,0.0,22.479325665,0.0,0.0,0.0,0.0,2.363706332,8.371136143,32.653486174,0.85494057,0.0,0.0,19.740830529,1.508767274,2.615263862,1.307597182,11.27156635,3.01747681,6.15485415,2.615263862,0.0,66.78109807999999,0.026229948,0.047150817,0.002849356,0.072437659,0.0,0.10451437999999999,2.9014616650000002,0.213040331,0.091746982,0.0,0.10943505099999999,0.0,2.929008867,0.0,0.15429111099999998,0.042271413,0.113826154,0.490390247,0.0,0.014299006,2.0,2.0,"[[1, 2], [1, 2]]"
70x70,0.0,2.084324048,12.12650692,4.727370543,0.0,25.361431295000003,10.057818475,35.598448484,0.653826704,0.0,10.938963676,2.363706332,7.144822628,0.0,16.618921358,1.307597182,12.645505779,0.653826704,2.363706332,5.101800858,11.287416949,1.961419965,2.56475757,2.816360535,0.653826704,0.85494057,0.85494057,4.123978367,0.0,0.0,0.0,0.85494057,33.850588023,25.484335378,0.0,0.0,6.490995924,3.218584274,0.0,0.0,33.30450295,0.0,2.363706332,2.738150752,0.0,0.0,2.939264618,10.432558425,2.615263862,19.851103262,0.0,0.85494057,0.0,5.02350578,0.85494057,51.441060958,0.85494057,14.355338213,0.0,0.85494057,0.653826704,10.281818258000001,10.885273537,7.694407673,2.084324048,1.508767274,0.0,6.289882058,0.85494057,0.0,16.629146647,3.470204432,1.508767274,18.111095874,19.927658849999997,0.653826704,0.85494057,53.302964324,2.738150752,1.508767274,5.636055354,5.431547062,24.79288964,0.0,0.653826704,0.0,9.270348593,0.0,13.975437021000001,1.307597182,1.709879628,13.380889088,0.0,16.187820843,9.002004855,27.3595934,5.302908322,11.76732754,0.85494057,0.0,8.068899287,0.0,2.162537752,0.653826704,1.709879628,1.709879628,0.0,0.653826704,7.192001063,16.115854634999998,6.943652536,7.999761685999999,118.22177898999999,0.0,22.479325665,0.0,0.0,0.0,2.084324048,2.363706332,5.636055354,26.5324667,0.85494057,0.0,0.0,8.800949488999999,3.5930913220000003,2.615263862,1.307597182,15.440131560000001,3.01747681,5.504097409,2.615263862,0.0,64.44160653,0.026229948,0.036952827,0.002849356,0.060889395,0.0,0.075482096,2.42087253,0.029020436,0.0,0.0,0.091611958,0.0,2.336446268,0.093054962,0.17336482599999997,0.046336578,0.113826154,0.490390247,0.0,0.014299006,2.0,2.0,"[[1, 2], [1, 3]]"
71x71,0.0,0.0,13.36749734,5.968360963,0.0,25.361431295000003,11.298808894999999,35.152796866,3.135756416,0.0,10.095630047999999,2.363706332,7.144822628,0.0,15.77558773,3.7895268939999998,15.525076886,0.653826704,2.363706332,3.01747681,12.926006493,1.961419965,2.56475757,2.816360535,0.653826704,3.336870282,0.85494057,6.605908079000001,0.0,0.0,0.0,2.09593099,38.814483178,24.64100175,0.0,0.0,6.490995924,9.423352262,1.24099042,0.0,53.90941255,1.24099042,4.845636044,1.8948171239999998,0.0,0.0,0.85494057,8.348234376999999,5.097193574,12.309830136999999,0.0,0.85494057,0.0,2.09593099,0.85494057,42.165517818,0.85494057,18.475782153,0.0,0.85494057,0.653826704,10.679423922,11.282879200999998,21.346511923,0.0,2.749757694,0.0,6.289882058,0.85494057,0.0,7.846891959000001,4.711194852,1.508767274,18.111095874,26.132426837999997,0.653826704,0.85494057,71.331889164,1.8948171239999998,8.954551854,5.636055354,5.431547062,24.79288964,0.0,0.653826704,1.24099042,5.499406521999999,1.24099042,17.252656391000002,2.548587602,1.709879628,14.621879508,0.0,23.186717673,9.002004855,27.3595934,3.218584274,15.490241132,2.09593099,2.481929712,7.225565659,0.0,2.162537752,0.653826704,1.709879628,1.709879628,0.0,0.653826704,7.192001063,21.477315167,6.943652536,7.999761685999999,100.62232061999998,0.0,23.720316085,1.24099042,0.0,0.0,0.0,2.363706332,5.636055354,41.821985602,0.85494057,0.0,0.0,12.523863080999998,2.749757694,2.615263862,1.307597182,11.27156635,4.25846723,4.660763781,2.615263862,0.0,70.45383491,0.026229948,0.064472155,0.024997631,0.06432210499999999,0.0,0.09959773899999999,3.633993347,0.029020436,0.000573232,0.0,0.103841248,0.0,1.730329953,0.0,0.16573803999999998,0.060484794,0.113826154,0.531481985,0.0206022,0.028006834,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.0,2.084324048,20.331850442,8.890007548,0.0,26.135092119000003,9.403991771,37.679702569,0.0,8.205343522,10.285136972,4.444960417,6.490995924,0.0,16.618921358,0.0,8.068899287,5.470234187,1.709879628,3.794203676,10.633590245,0.0,2.56475757,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,26.65858696,30.954569565,0.0,0.0,6.490995924,2.56475757,0.0,0.0,32.30320847,2.735080789,4.444960417,2.084324048,0.0,0.0,2.939264618,9.778731721,5.470234187,30.790984302,0.0,3.590021359,0.0,7.758586569,0.85494057,60.19700617800001,0.85494057,12.513812510000001,0.0,0.85494057,0.0,14.564273272999998,8.923853571999999,15.899751195,2.084324048,3.590021359,0.0,8.371136143,0.85494057,2.735080789,21.565452372,0.85494057,0.85494057,18.111095874,32.295801358,0.0,0.85494057,68.058802774,2.084324048,0.85494057,5.636055354,0.85494057,27.527970429,0.0,0.0,2.735080789,7.962751410999999,2.735080789,6.903645999,0.0,1.709879628,10.765625226000001,0.0,27.248296671000002,7.694407673,27.3595934,4.649081618,0.0,0.85494057,0.0,8.068899287,0.0,0.85494057,0.0,4.444960417,1.709879628,0.0,0.0,0.0,11.658934361,5.636055354,7.345934981999999,160.81623467999998,0.0,20.5179057,0.0,0.0,0.0,2.084324048,1.709879628,8.371136143,27.545809159,0.85494057,0.0,0.0,17.779410564,2.939264618,0.0,0.0,15.440131560000001,1.709879628,8.239178198000001,0.0,0.0,53.221577260000004,0.011601815,0.01019799,0.002849356,0.07807383200000001,0.0,0.070936991,2.2157558909999997,0.184019895,0.091746982,0.0,0.09416190299999999,0.0,3.032555239,0.093054962,0.089724895,0.046336578,0.113826154,0.490390247,0.0,0.0,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.0,0.0,21.572840862,10.130997967999999,0.0,26.135092119000003,10.644982190999999,37.234050951,2.481929712,8.205343522,9.441803343999998,4.444960417,6.490995924,0.0,15.77558773,2.481929712,10.948470394000001,5.470234187,1.709879628,1.709879628,12.272179788999999,0.0,2.56475757,0.85494057,0.0,3.336870282,0.85494057,3.336870282,0.0,0.0,0.0,2.09593099,31.622482115,30.111235937,0.0,0.0,6.490995924,8.769525558,1.24099042,0.0,52.90811807,3.9760712089999997,6.926890129,1.24099042,0.0,0.0,0.85494057,7.694407673,7.952163899,23.249711177,0.0,3.590021359,0.0,4.831011779,0.85494057,50.921463038000006,0.85494057,16.634256450000002,0.0,0.85494057,0.0,14.961878936999998,9.321459235999999,29.551855445,0.0,4.831011779,0.0,8.371136143,0.85494057,2.735080789,12.783197684,2.09593099,0.85494057,18.111095874,38.500569346,0.0,0.85494057,86.087727614,1.24099042,8.30072515,5.636055354,0.85494057,27.527970429,0.0,0.0,3.9760712089999997,4.19180934,3.9760712089999997,10.180865369,1.24099042,1.709879628,12.006615646,0.0,34.247193501,7.694407673,27.3595934,2.56475757,3.722913592,2.09593099,2.481929712,7.225565659,0.0,0.85494057,0.0,4.444960417,1.709879628,0.0,0.0,0.0,17.020394893,5.636055354,7.345934981999999,143.21677631,0.0,21.75889612,1.24099042,0.0,0.0,0.0,1.709879628,8.371136143,42.835328061,0.85494057,0.0,0.0,21.502324156,2.09593099,0.0,0.0,11.27156635,2.9508700479999996,7.39584457,0.0,0.0,59.23380564,0.011601815,0.037717318,0.024997631,0.081506542,0.0,0.095052634,3.4288767079999998,0.184019895,0.09232021400000001,0.0,0.106391193,0.0,2.426438924,0.0,0.08209810899999999,0.060484794,0.113826154,0.531481985,0.0206022,0.013707828,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.0,2.084324048,13.36749734,4.660763781,0.0,23.40001133,10.644982190999999,38.667535371999996,2.481929712,0.0,11.526127392,1.709879628,6.490995924,0.0,17.859911778,2.481929712,13.032794442,0.0,1.709879628,3.794203676,14.356503837,0.0,2.56475757,0.85494057,0.0,3.336870282,0.85494057,3.336870282,0.0,0.0,0.0,2.09593099,31.622482115,26.725325798,0.0,0.0,6.490995924,8.769525558,1.24099042,0.0,41.4466923,1.24099042,4.19180934,3.325314468,0.0,0.0,2.939264618,9.778731721,2.481929712,24.814998416999998,0.0,0.85494057,0.0,6.2644962,0.85494057,38.289631268,0.85494057,15.983499709,0.0,0.85494057,0.0,8.840859463,11.405783283999998,21.346511923,2.084324048,2.09593099,0.0,5.636055354,0.85494057,0.0,17.083022442,2.09593099,0.85494057,18.111095874,24.824829656,0.0,0.85494057,70.723749144,3.325314468,8.30072515,5.636055354,0.85494057,24.79288964,0.0,0.0,1.24099042,10.444681122999999,1.24099042,11.614349789999999,1.24099042,1.709879628,12.006615646,0.0,24.740019021,7.694407673,27.3595934,4.649081618,3.722913592,2.09593099,2.481929712,9.309889707,0.0,0.85494057,0.0,1.709879628,1.709879628,0.0,0.0,0.0,16.369638152,5.636055354,7.345934981999999,150.00012564,0.0,21.75889612,1.24099042,0.0,0.0,2.084324048,1.709879628,5.636055354,36.714308587000005,0.85494057,0.0,0.0,10.562443115999999,4.180255038,0.0,0.0,15.440131560000001,2.9508700479999996,6.745087829,0.0,0.0,56.89431409,0.011601815,0.027519328,0.024997631,0.069958278,0.0,0.06602035,2.948287573,0.0,0.000573232,0.0,0.0885681,0.0,1.8338763249999999,0.093054962,0.101171824,0.064549959,0.113826154,0.531481985,0.0206022,0.013707828,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,0.0,0.0,34.39838168,1.307597182,1.781762191,61.516677185,0.653826704,5.279700688,0.653826704,0.0,8.071644249,2.435588895,6.289882058,0.0,0.0,1.307597182,4.576606492,0.653826704,5.279700688,1.307597182,33.034877224,8.36905614,18.5029362,1.961419965,0.653826704,0.0,1.781762191,3.269037797,0.0,0.0,0.0,0.0,22.026982774,22.54507076,0.0,0.0,5.636055354,0.653826704,0.0,0.0,56.73338832,0.0,0.653826704,0.653826704,0.0,0.0,0.0,7.0614628790000005,2.615263862,5.636055354,0.0,1.781762191,0.0,0.0,0.0,78.47798277000001,0.0,4.576606492,0.0,0.0,0.653826704,19.581124438,1.961419965,0.0,0.0,2.435588895,0.0,6.289882058,0.0,0.0,15.02190692,4.397026053,0.653826704,11.27156635,75.506248543,0.653826704,0.0,66.637361178,0.653826704,2.435588895,5.636055354,4.576606492,1.781762191,0.0,0.653826704,0.0,3.089359373,3.563415361,16.933866950000002,1.307597182,0.0,10.033081407000001,0.0,6.178679223,4.871012543,7.126995139,0.653826704,11.76732754,1.781762191,0.0,0.0,0.0,3.089359373,0.653826704,0.0,0.0,0.0,0.653826704,7.192001063,10.755416424,6.943652536,8.071644249,147.65694188,0.0,1.961419965,0.0,0.0,1.781762191,9.251797048,0.653826704,5.636055354,23.808689751,0.0,0.0,0.0,3.743182156,0.653826704,2.615263862,1.307597182,13.053328541,1.307597182,0.0,2.615263862,0.0,120.49974569,0.014628133,0.141877539,0.058973597,0.11137834400000002,0.0,0.16788955700000002,3.753068271,0.6280140660000001,0.0,0.157891858,0.056702946,0.0,2.845535528,0.013323,0.20165808400000002,0.036951566000000005,0.020956301,0.499826737,0.029272452999999997,0.014299006,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,0.0,0.0,42.603725202,5.470234187,1.781762191,62.290338009,0.0,7.360954773,0.0,8.205343522,7.417817545,4.51684298,5.636055354,0.0,0.0,0.0,0.0,5.470234187,4.625873984,0.0,32.38105052,6.407636175,18.5029362,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,14.834981711000001,28.015304947,0.0,0.0,5.636055354,0.0,0.0,0.0,55.732093840000005,2.735080789,2.735080789,0.0,0.0,0.0,0.0,6.407636175,5.470234187,16.575936394,0.0,4.51684298,0.0,2.735080789,0.0,87.23392799000001,0.0,2.735080789,0.0,0.0,0.0,23.863579453,0.0,8.205343522,0.0,4.51684298,0.0,8.371136143,0.0,2.735080789,19.958212645,1.781762191,0.0,11.27156635,87.874391051,0.0,0.0,81.393199628,0.0,1.781762191,5.636055354,0.0,4.51684298,0.0,0.0,2.735080789,1.781762191,6.29849615,9.862075928,0.0,0.0,7.417817545,0.0,17.239155051,3.563415361,7.126995139,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,0.0,2.735080789,0.0,0.0,0.0,0.0,6.29849615,5.636055354,7.417817545,190.25139757,0.0,0.0,0.0,0.0,1.781762191,9.251797048,0.0,8.371136143,24.82203221,0.0,0.0,0.0,12.721643231,0.0,0.0,0.0,13.053328541,0.0,2.735080789,0.0,0.0,109.27971642,0.0,0.115122702,0.058973597,0.12856278100000001,0.0,0.163344452,3.547951632,0.7830135250000001,0.091746982,0.157891858,0.059252891,0.0,3.541644499,0.013323,0.118018153,0.036951566000000005,0.020956301,0.499826737,0.029272452999999997,0.0,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,0.0,2.084324048,34.39838168,0.0,1.781762191,59.55525722,0.0,8.794439193999999,0.0,0.0,9.502141593000001,1.781762191,5.636055354,0.0,2.084324048,0.0,2.084324048,0.0,4.625873984,2.084324048,34.465374568,6.407636175,18.5029362,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,14.834981711000001,24.629394808,0.0,0.0,5.636055354,0.0,0.0,0.0,44.27066807,0.0,0.0,2.084324048,0.0,0.0,2.084324048,8.491960223,0.0,18.141223634,0.0,1.781762191,0.0,4.16856521,0.0,74.60209622,0.0,2.084324048,0.0,0.0,0.0,17.742559979,2.084324048,0.0,2.084324048,1.781762191,0.0,5.636055354,0.0,0.0,24.258037403,1.781762191,0.0,11.27156635,74.198651361,0.0,0.0,66.029221158,2.084324048,1.781762191,5.636055354,0.0,1.781762191,0.0,0.0,0.0,8.034633974,3.563415361,11.295560348999999,0.0,0.0,7.417817545,0.0,7.731980570999999,3.563415361,7.126995139,2.084324048,0.0,1.781762191,0.0,2.084324048,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,0.0,5.647739409,5.636055354,7.417817545,197.03474690000002,0.0,0.0,0.0,0.0,1.781762191,11.336121096,0.0,5.636055354,18.701012736,0.0,0.0,0.0,1.781762191,2.084324048,0.0,0.0,17.221893751,0.0,2.084324048,0.0,0.0,106.94022487000001,0.0,0.10492471199999999,0.058973597,0.11701451700000001,0.0,0.134312168,3.067362497,0.59899363,0.0,0.157891858,0.041429798,0.0,2.9490819,0.106377962,0.137091868,0.04101673100000001,0.020956301,0.499826737,0.029272452999999997,0.0,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,0.0,0.0,35.6393721,1.24099042,1.781762191,59.55525722,1.24099042,8.348787576,2.481929712,0.0,8.658807965,1.781762191,5.636055354,0.0,1.24099042,2.481929712,4.963895155,0.0,4.625873984,0.0,36.103964112,6.407636175,18.5029362,0.0,0.0,2.481929712,1.781762191,2.481929712,0.0,0.0,0.0,1.24099042,19.798876866,23.78606118,0.0,0.0,5.636055354,6.204767988,1.24099042,0.0,64.87557767,1.24099042,2.481929712,1.24099042,0.0,0.0,0.0,6.407636175,2.481929712,10.599950509,0.0,1.781762191,0.0,1.24099042,0.0,65.32655308,0.0,6.204767988,0.0,0.0,0.0,18.140165643,2.481929712,13.65210425,0.0,3.022752611,0.0,5.636055354,0.0,0.0,15.475782715,3.022752611,0.0,11.27156635,80.403419349,0.0,0.0,84.058145998,1.24099042,9.227546771,5.636055354,0.0,1.781762191,0.0,0.0,1.24099042,4.263691903,4.804405781,14.572779719,1.24099042,0.0,8.658807965,0.0,14.730877401,3.563415361,7.126995139,0.0,3.722913592,3.022752611,2.481929712,1.24099042,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,0.0,11.009199941,5.636055354,7.417817545,179.43528852999998,0.0,1.24099042,1.24099042,0.0,1.781762191,9.251797048,0.0,5.636055354,33.990531638,0.0,0.0,0.0,5.504675783,1.24099042,0.0,0.0,13.053328541,1.24099042,1.24099042,0.0,0.0,112.95245325,0.0,0.13244403999999999,0.081121872,0.12044722700000002,0.0,0.158427811,4.280483314,0.59899363,0.000573232,0.157891858,0.053659087999999994,0.0,2.342965585,0.013323,0.129465082,0.055164947000000006,0.020956301,0.540918475,0.049874653,0.013707828,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,0.0,0.0,42.603725202,6.777831369,0.0,64.251757974,0.653826704,8.014781477,0.653826704,8.205343522,6.289882058,3.388907493,6.289882058,0.0,0.0,1.307597182,4.576606492,6.124060891,5.279700688,1.307597182,33.034877224,6.587293949,18.5029362,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,18.463567413,28.015304947,0.0,0.0,5.636055354,0.653826704,0.0,0.0,44.76592872,2.735080789,3.388907493,0.653826704,0.0,0.0,0.0,5.279700688,8.085498049,16.575936394,0.0,2.735080789,0.0,2.735080789,0.0,62.3630131,0.0,7.311687280999999,0.0,0.0,0.653826704,26.004705769,1.961419965,8.205343522,0.0,3.388907493,0.0,9.024962847,0.0,2.735080789,16.100255303,2.615263862,0.653826704,11.27156635,87.400226042,0.653826704,0.0,71.07921031800001,0.653826704,0.653826704,5.636055354,4.576606492,2.735080789,0.0,0.653826704,2.735080789,1.307597182,2.735080789,12.5419526,1.307597182,0.0,8.251319215999999,0.0,16.291003552,1.307597182,0.0,0.653826704,11.76732754,0.0,0.0,0.0,0.0,1.307597182,0.653826704,2.735080789,0.0,0.0,0.653826704,7.192001063,9.927081852,6.943652536,6.289882058,124.45996283,0.0,1.961419965,0.0,0.0,0.0,9.251797048,0.653826704,8.371136143,26.668910935,0.0,0.0,0.0,12.901301004999999,0.653826704,2.615263862,1.307597182,11.27156635,1.307597182,2.735080789,2.615263862,0.0,89.05297284,0.014628133,0.062044151000000006,0.037977222,0.111787308,0.0,0.134566025,2.9014616650000002,0.665988092,0.091746982,0.157891858,0.033096241,0.0,3.483983476,0.013323,0.092598191,0.032778658,0.007887595,0.499826737,0.021645908,0.014299006,2.0,2.0,"[[1, 3], [1, 2]]"
80x80,0.0,2.084324048,34.39838168,1.307597182,0.0,61.516677185,0.653826704,9.448265897999999,0.653826704,0.0,8.374206105999999,0.653826704,6.289882058,0.0,2.084324048,1.307597182,6.66093054,0.653826704,5.279700688,3.3919212300000003,35.119201272,6.587293949,18.5029362,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,18.463567413,24.629394808,0.0,0.0,5.636055354,0.653826704,0.0,0.0,33.30450295,0.0,0.653826704,2.738150752,0.0,0.0,2.084324048,7.364024736,2.615263862,18.141223634,0.0,0.0,0.0,4.16856521,0.0,49.73118133,0.0,6.66093054,0.0,0.0,0.653826704,19.883686295,4.045744013,0.0,2.084324048,0.653826704,0.0,6.289882058,0.0,0.0,20.400080061,2.615263862,0.653826704,11.27156635,73.724486352,0.653826704,0.0,55.715231848,2.738150752,0.653826704,5.636055354,4.576606492,0.0,0.0,0.653826704,0.0,7.560468965,0.0,13.975437021000001,1.307597182,0.0,8.251319215999999,0.0,6.783829072,1.307597182,0.0,2.738150752,11.76732754,0.0,0.0,2.084324048,0.0,1.307597182,0.653826704,0.0,0.0,0.0,0.653826704,7.192001063,9.276325111,6.943652536,6.289882058,131.24331216000002,0.0,1.961419965,0.0,0.0,0.0,11.336121096,0.653826704,5.636055354,20.547891461,0.0,0.0,0.0,1.961419965,2.738150752,2.615263862,1.307597182,15.440131560000001,1.307597182,2.084324048,2.615263862,0.0,86.71348129,0.014628133,0.051846161,0.037977222,0.100239044,0.0,0.105533741,2.42087253,0.481968197,0.0,0.157891858,0.015273148,0.0,2.8914208770000003,0.106377962,0.111671906,0.036843823000000005,0.007887595,0.499826737,0.021645908,0.014299006,2.0,2.0,"[[1, 3], [1, 3]]"
81x81,0.0,0.0,35.6393721,2.548587602,0.0,61.516677185,1.8948171239999998,9.00261428,3.135756416,0.0,7.530872478,0.653826704,6.289882058,0.0,1.24099042,3.7895268939999998,9.540501647,0.653826704,5.279700688,1.307597182,36.757790815999996,6.587293949,18.5029362,1.961419965,0.653826704,2.481929712,0.0,5.7509675090000005,0.0,0.0,0.0,1.24099042,23.427462568,23.78606118,0.0,0.0,5.636055354,6.8585946920000005,1.24099042,0.0,53.90941255,1.24099042,3.135756416,1.8948171239999998,0.0,0.0,0.0,5.279700688,5.097193574,10.599950509,0.0,0.0,0.0,1.24099042,0.0,40.45563819,0.0,10.78137448,0.0,0.0,0.653826704,20.281291959,4.443349677,13.65210425,0.0,1.8948171239999998,0.0,6.289882058,0.0,0.0,11.617825373,3.856254282,0.653826704,11.27156635,79.92925434,0.653826704,0.0,73.744156688,1.8948171239999998,8.099611284,5.636055354,4.576606492,0.0,0.0,0.653826704,1.24099042,3.7895268939999998,1.24099042,17.252656391000002,2.548587602,0.0,9.492309635999998,0.0,13.782725902,1.307597182,0.0,0.653826704,15.490241132,1.24099042,2.481929712,1.24099042,0.0,1.307597182,0.653826704,0.0,0.0,0.0,0.653826704,7.192001063,14.637785643,6.943652536,6.289882058,113.64385379,0.0,3.202410385,1.24099042,0.0,0.0,9.251797048,0.653826704,5.636055354,35.837410363000004,0.0,0.0,0.0,5.6843335569999995,1.8948171239999998,2.615263862,1.307597182,11.27156635,2.548587602,1.24099042,2.615263862,0.0,92.72570967,0.014628133,0.079365489,0.060125497,0.103671754,0.0,0.129649384,3.633993347,0.481968197,0.000573232,0.157891858,0.027502438,0.0,2.2853045620000003,0.013323,0.10404511999999999,0.050992039,0.007887595,0.540918475,0.042248108,0.028006834,2.0,2.0,"[[1, 3], [1, 4]]"
