coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Ependymal,permutationTracker
71x71,0.274911387,0.41237493,15.940765644,6.237444349,3.092557963,88.37743109,13.424357167999998,32.528539241000004,0.0,1.3401217699999999,22.701898520999997,1.8473340409999999,7.418742764,0.137454413,14.672051723000001,0.41237493,12.719668831,3.092557963,16.554452218,2.534615459,80.12049196699999,3.71129176,2.9771324999999997,2.057598797,0.5498155,1.542192758,2.19506234,1.542192758,2.611602958,0.137454413,0.5498155,1.920141823,28.170589071000002,23.81238626,0.0,0.137454413,16.387455014,4.729576605,1.3401217699999999,0.5498155,0.274911387,2.920747615,1.8473340409999999,0.41237493,0.274911387,1.649476062,3.397678526,8.759608926,0.0,8.995411043999999,0.0,2.985337725,0.0,4.11940922,2.9167629980000003,1.8473340409999999,1.2673155,10.546508890999998,1.752482671,2.366942681,0.0,20.321766867,14.433677211,10.580919557,0.0,1.7826874099999999,0.41237493,6.976177124,1.7826874099999999,0.274911387,14.324937261,9.72045837,1.2673155,18.798348062,132.400600898,0.0,1.40475607,14.399356641,0.274911387,0.85494057,6.563802194,2.8823040210000004,32.215256202,0.92774684,1.47756234,0.41237493,8.238656344999999,1.47756234,0.0,2.2678606980000002,1.8473340409999999,11.727810446000001,0.0,12.393561039,9.171970013,27.3595934,3.1145730699999996,10.068111268000001,1.40475607,5.807311992,6.122029652,0.137454413,3.397678526,0.137454413,6.864291699,1.709879628,0.0,0.0,0.0,10.241437838,6.048430284,7.620846369,2.8823040210000004,1.47756234,20.93028063,0.137454413,0.137454413,0.5498155,2.0273634510000003,17.687712799000003,15.051399166,21.620281313000003,0.85494057,0.41237493,0.0,8.866892974999999,1.679676401,0.0,0.274911387,16.254122969,6.211456271,10.532777798,0.137454413,0.274911387,15.836958733,0.011601815,0.268602501,0.060418762,0.157717665,0.0,0.310042531,0.0,2.5594070359999996,0.0,0.0,0.11387774299999999,0.0,3.468883716,0.0,0.206700165,0.042271413,0.113826154,0.513411839,0.088977871,0.0,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.38640463,0.38640463,13.750664234,8.213774302,1.237760895,98.49235312,10.641752665999999,40.049120718,2.55410292,0.772801049,17.867329220000002,2.561235893,6.490995924,0.38640463,16.931552624000002,0.38640463,12.016326679,5.337487932,15.868186237,3.720471334,82.101432347,4.951046244,4.575349276,1.2413452,0.38640463,2.400539619,2.4790978839999998,2.786981307,8.507274385,0.38640463,2.089118062,0.85494057,30.214787858,25.796966644,0.0,0.0,16.543882068000002,6.743005814,0.0,1.237760895,0.38640463,1.702713432,2.482680677,0.0,0.0,2.94050755,1.2413452,8.467208722,0.38640463,11.059273343,1.237760895,1.627741619,0.0,6.657322017,2.092701465,2.8691150690000002,1.2413452,13.726159113,3.326903969,2.092701465,2.010591706,16.960079133999997,12.792734943,11.715530773,0.0,4.568278931,0.851356265,7.7251734160000005,1.7062968349999998,0.38640463,10.599990591000001,4.411141468,1.2413452,18.497500504,110.763362978,0.0,2.557654002,13.801156555,0.851356265,2.092701465,6.022459984,5.884524017,29.586890581,0.38640463,1.624157314,1.702713432,6.117437692999999,0.38640463,0.0,1.159235441,2.561235893,12.311224275,1.702713432,13.732996556,8.467208722,27.3595934,4.961712884,5.802381447,2.014176011,3.248312481,6.757376288,0.851356265,4.876063670000001,0.38640463,8.90087826,2.482680677,0.0,0.772801049,0.38640463,12.871280963999999,6.022459984,7.732339612,1.627741619,0.0,20.90431033,0.38640463,0.0,1.702713432,0.772801049,12.384832302,21.570639692,21.663699654000002,0.85494057,2.010591706,0.0,17.586781076,2.092701465,0.772801049,0.0,14.906320519,8.750074674,6.360280911,0.851356265,2.55410292,11.529893244,0.011601815,0.128170898,0.002849356,0.166186395,0.0,0.193561007,0.0,1.6035686120000001,0.0,0.0,0.191393289,0.0,2.48110543,0.0,0.218227811,0.08436666400000001,0.24326312500000002,0.675367463,0.022889197,0.016971307,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.38640463,0.38640463,13.827054809,8.366546637999999,2.2418903980000002,97.37088918,12.573689602999998,40.976867557999995,0.0,1.700547889,22.888342981,1.709879628,7.418742764,0.38640463,16.080196359000002,0.38640463,13.173298561000001,3.7875265049999998,12.223259502000001,2.8691150690000002,84.687294907,1.545599049,3.723993011,2.1690920399999998,0.38640463,2.400539619,2.555488459,2.786981307,4.250491987,0.38640463,0.38640463,1.7826874099999999,29.363431593,24.945610379,0.0,0.0,15.998174472,4.2653054589999995,0.92774684,0.38640463,0.38640463,2.783293202,2.482680677,0.0,0.0,0.38640463,3.096830968,9.394955562,0.38640463,8.505170423,0.38640463,3.4832273870000003,0.0,3.328286459,1.2413452,2.8691150690000002,1.2413452,12.099803032999999,1.700547889,1.2413452,1.159235441,17.647593399999998,13.873314713,10.012817341,0.0,2.941922851,0.0,6.950206824,1.7826874099999999,0.38640463,12.913928647,9.1263767,1.2413452,18.497500504,102.655142008,0.0,0.85494057,13.255448959,0.0,1.2413452,6.950206824,2.555488459,31.595251950999998,1.31415147,1.700547889,0.0,9.981315758000001,1.31415147,0.0,3.014721209,1.709879628,12.311224275,0.0,13.809387131,9.394955562,27.3595934,4.110356619,8.039880514,2.014176011,4.328892251,6.757376288,0.0,5.028836006000001,0.38640463,8.202261108,2.482680677,0.0,0.772801049,0.38640463,11.244924883999998,6.022459984,7.732339612,2.555488459,0.92774684,20.90431033,0.38640463,0.0,0.0,1.700547889,15.778645675,17.771498621,20.888733062000004,0.85494057,1.159235441,0.0,15.109080721,1.2413452,0.772801049,0.0,15.986900289,4.569667205,8.445020954,0.0,0.0,12.141104991999999,0.011601815,0.159705078,0.037040942,0.169543838,0.0,0.215113197,0.0,1.767096247,0.0,0.0,0.163557999,0.0,2.486027477,0.0,0.191899632,0.082761627,0.24326312500000002,0.6983890549999999,0.067354577,0.016971307,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.0,0.0,13.905610025,6.9779725610000005,2.706842033,100.59971177,13.038641237999999,31.703803410000003,2.55410292,0.92774684,21.735391481,2.561235893,7.418742764,0.0,15.385953575,0.0,12.249752961,5.260932963,20.198991093,2.561235893,89.456293137,3.405447195,3.416113835,1.7826874099999999,0.0,0.85494057,2.634043675,0.85494057,4.256782398,0.0,1.702713432,1.7826874099999999,27.509943225,24.251367595,0.0,0.0,14.458853124000001,6.897951605,0.92774684,0.851356265,0.0,4.486006634,1.709879628,0.0,0.0,2.55410292,2.710426338,8.622154513,0.0,9.900037902,0.851356265,2.710426338,0.0,6.039469808000001,1.7062968349999998,1.709879628,0.85494057,11.176257432999998,3.4818497600000002,1.7062968349999998,0.851356265,20.286591499,11.325536157999998,9.397121105,0.0,4.33679033,0.851356265,8.266515625999999,2.634043675,0.0,13.385187244,7.272888332,0.85494057,18.111095874,139.92231889800001,0.0,2.557654002,14.807386724,0.851356265,1.7062968349999998,6.563802194,6.039469808000001,30.206677873999997,0.92774684,1.779103105,1.702713432,8.979184557,0.92774684,0.0,1.855485768,2.561235893,10.765625226000001,1.702713432,11.183094875999998,8.622154513,27.3595934,3.416113835,10.751063863,0.85494057,4.486006634,5.984575239,0.851356265,4.41313977,0.0,6.119468316,1.709879628,0.0,0.0,0.0,10.321379283999999,5.636055354,7.345934981999999,1.7826874099999999,0.92774684,20.5179057,0.0,0.0,1.702713432,0.92774684,18.725454235,20.568379419,19.886601861000003,0.85494057,0.851356265,0.0,11.172723559,1.7062968349999998,0.0,0.0,15.757572984,7.745780776999999,10.612719244,0.851356265,2.55410292,15.087913552,0.011601815,0.21924037,0.037040942,0.17142317099999999,0.0,0.280136861,0.0,2.208168781,0.0,0.0,0.143228422,0.0,3.0753259569999996,0.0,0.199435747,0.04387645,0.113826154,0.513411839,0.064978596,0.0,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,0.274911387,6.7749544760000004,37.284893564,0.96218522,1.237072195,99.21816834,7.599651741000001,18.175219425,0.0,0.41237493,23.583954402000003,0.137454413,5.636055354,0.137454413,0.137454413,0.41237493,3.02401879,1.237072195,12.048354209,19.911038381,68.568411086,14.699745290000001,18.91531113,0.274911387,0.5498155,0.687252188,0.41237493,0.687252188,2.611602958,0.137454413,0.5498155,0.137454413,12.783568461,35.6820553,0.0,0.137454413,18.184019188,1.237072195,0.41237493,0.5498155,0.274911387,0.137454413,0.137454413,0.41237493,0.274911387,1.649476062,0.687252188,4.763328397,0.0,7.2855314159999995,0.0,0.274911387,0.0,2.33672181,2.061822428,0.137454413,0.41237493,1.924354378,13.549345441,1.512002111,0.0,21.573884873,4.810854485,2.886511884,0.0,0.0,0.41237493,6.048430284,0.0,0.274911387,23.39838792,3.298926303,0.41237493,11.958818538000001,237.76957817000002,0.0,0.5498155,19.463128908999998,0.274911387,0.0,5.636055354,1.099616611,3.71129176,0.0,0.5498155,0.41237493,0.96218522,0.5498155,0.0,0.41237493,0.137454413,6.598240574,0.0,2.061822428,0.5498155,0.0,0.5498155,22.660132352999998,0.5498155,9.386598336,0.137454413,0.137454413,0.687252188,0.137454413,3.298926303,6.362579546,0.0,0.0,6.362579546,8.83674102,6.048430284,5.910966741,14.976090351,0.5498155,0.41237493,0.137454413,0.137454413,0.5498155,10.351413659,5.773139181,9.484807669,21.07053878,0.0,0.41237493,0.0,1.099616611,0.824735831,0.0,0.274911387,13.470829767000001,9.936409349,2.474161474,0.137454413,0.274911387,37.049320674,0.0,0.286027787,0.061355042,0.164459986,0.0,0.355050453,0.0,3.4545346610000003,0.0,0.157891858,0.046352412999999995,0.0,4.274230214,0.013323,0.16599435099999998,0.032778658,0.015826016,0.499826737,0.090017177,0.0,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,0.38640463,6.7489841760000004,35.171182729,3.091287509,0.38640463,108.21162643,6.7489841760000004,26.623547742,0.0,0.772801049,23.770398862,0.0,5.636055354,0.38640463,1.545599049,0.38640463,3.47764852,1.932040737,7.717161493,20.245537991,73.135214026,12.534052579,19.662171641,0.38640463,0.38640463,1.545599049,0.772801049,1.932040737,4.250491987,0.38640463,0.38640463,0.0,13.976410983000001,36.81527941900001,0.0,0.0,17.794738646,0.772801049,0.0,0.38640463,0.38640463,0.0,0.772801049,0.0,0.0,0.38640463,0.38640463,5.398675033,0.38640463,6.795290795,0.38640463,0.772801049,0.0,1.545599049,0.38640463,1.159235441,0.38640463,3.47764852,13.497410659,0.38640463,1.159235441,18.899711406,4.250491987,2.318409668,0.0,1.159235441,0.0,6.022459984,0.0,0.38640463,21.987379306,2.704844633,0.38640463,11.65797098,208.02411928,0.0,0.0,18.319221227,0.0,0.38640463,6.022459984,0.772801049,3.091287509,0.38640463,0.772801049,0.0,2.704844633,0.38640463,0.0,1.159235441,0.0,7.181654403,0.0,3.47764852,0.772801049,0.0,1.545599049,20.631901599,1.159235441,7.908178595,0.772801049,0.0,2.318409668,0.38640463,4.636895712,7.135380595,0.0,0.772801049,6.7489841760000004,9.840228066,6.022459984,6.022459984,14.649274789,0.0,0.38640463,0.38640463,0.0,0.0,10.024598097,3.864072057,12.204907124,20.338990529,0.0,1.159235441,0.0,7.341804357,0.38640463,0.772801049,0.0,13.203607087,8.294620283,0.38640463,0.0,0.0,33.353466933,0.0,0.177130364,0.037977222,0.176286159,0.0,0.260121119,0.0,2.662223872,0.0,0.157891858,0.096032669,0.0,3.291373975,0.013323,0.15119381799999998,0.073268872,0.145262987,0.6848039530000001,0.06839388299999999,0.016971307,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,0.0,6.362579546,35.249737945,1.702713432,0.851356265,111.44044902,7.213935811,17.350483594,2.55410292,0.0,22.617447362,0.851356265,5.636055354,0.0,0.851356265,0.0,2.55410292,3.405447195,15.692893084,19.937658815,77.904212256,14.393900725000002,19.354292465,0.0,0.0,0.0,0.851356265,0.0,4.256782398,0.0,1.702713432,0.0,12.122922615,36.121036635,0.0,0.0,16.255417297999998,3.405447195,0.0,0.851356265,0.0,1.702713432,0.0,0.0,0.0,2.55410292,0.0,4.625873984,0.0,8.190158274,0.851356265,0.0,0.0,4.256782398,0.851356265,0.0,0.0,2.55410292,15.27871253,0.851356265,0.851356265,21.538709505,1.702713432,1.702713432,0.0,2.55410292,0.851356265,7.338768785999999,0.851356265,0.0,22.458637903,0.851356265,0.0,11.27156635,245.29129617,0.0,1.702713432,19.871158991999998,0.851356265,0.851356265,5.636055354,4.256782398,1.702713432,0.0,0.851356265,1.702713432,1.702713432,0.0,0.0,0.0,0.851356265,5.636055354,1.702713432,0.851356265,0.0,0.0,0.851356265,23.343084947999998,0.0,8.065292978,0.0,0.851356265,1.702713432,0.0,2.55410292,6.362579546,0.0,0.0,6.362579546,8.916682466000001,5.636055354,5.636055354,13.87647374,0.0,0.0,0.0,0.0,1.702713432,9.251797048,6.810880617,15.001787922,19.336859328,0.0,0.851356265,0.0,3.405447195,0.851356265,0.0,0.0,12.974279782,11.470733854999999,2.55410292,0.851356265,2.55410292,36.300275493,0.0,0.236665656,0.037977222,0.178165492,0.0,0.325144783,0.0,3.103296406,0.0,0.157891858,0.075703092,0.0,3.880672455,0.013323,0.158729933,0.034383695,0.015826016,0.499826737,0.06601790199999999,0.0,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,0.0,6.362579546,35.32612852,1.855485768,1.855485768,110.31898508,9.145872748,18.278230434,0.0,0.92774684,27.638461123,0.0,6.563802194,0.0,0.0,0.0,3.711074802,1.855485768,12.047966349,19.08630255,80.490074816,10.988453530000001,18.5029362,0.92774684,0.0,0.0,0.92774684,0.0,0.0,0.0,0.0,0.92774684,11.27156635,35.26968037,0.0,0.0,15.709709702,0.92774684,0.92774684,0.0,0.0,2.783293202,0.0,0.0,0.0,0.0,1.855485768,5.553620824,0.0,5.636055354,0.0,1.855485768,0.0,0.92774684,0.0,0.0,0.0,0.92774684,13.65235645,0.0,0.0,22.226223771,2.783293202,0.0,0.0,0.92774684,0.0,6.563802194,0.92774684,0.0,24.772575959,5.566591497,0.0,11.27156635,237.18307520000002,0.0,0.0,19.325451396,0.0,0.0,6.563802194,0.92774684,3.711074802,0.92774684,0.92774684,0.0,5.566591497,0.92774684,0.0,1.855485768,0.0,5.636055354,0.0,0.92774684,0.92774684,0.0,0.0,25.580584015,0.0,9.145872748,0.0,0.0,1.855485768,0.0,1.855485768,6.362579546,0.0,0.0,6.362579546,7.290326386,5.636055354,5.636055354,14.804220579999999,0.92774684,0.0,0.0,0.0,0.0,10.179543888,10.20469399,11.202646851,18.561892736,0.0,0.0,0.0,0.92774684,0.0,0.0,0.0,14.054859552,7.290326386,4.638842963,0.0,0.0,36.911487240999996,0.0,0.26819983599999997,0.072168808,0.181522935,0.0,0.346696973,0.0,3.266824041,0.0,0.157891858,0.047867802,0.0,3.885594502,0.013323,0.13240175399999998,0.032778658,0.015826016,0.522848329,0.11048328199999999,0.0,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,0.6613160170000001,0.79877956,38.057694613,4.053472729,1.623476825,122.42531833000001,1.623476825,14.723673963,0.0,1.185175979,16.26907869,0.137454413,5.636055354,0.5238590430000001,1.683053462,0.79877956,6.50166731,3.169112932,15.139641718,1.9839712720000002,96.59741550000001,9.882764793,20.074546571,0.6613160170000001,0.93622013,2.232851237,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,0.137454413,15.488413094,24.503044739,0.0,0.137454413,17.617543388,2.009873244,0.41237493,0.93622013,0.6613160170000001,0.137454413,0.9102554620000001,0.41237493,0.274911387,2.035880692,1.073656818,5.536129446,0.38640463,8.444766857,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,5.402002898,1.59753688,1.898406741,1.159235441,26.597122539,9.061346472,5.204921552,0.0,1.159235441,0.41237493,6.4348349140000005,0.0,0.6613160170000001,15.310674022,6.0037709360000004,0.79877956,12.345223168,157.03847248,0.0,0.5498155,15.805393996000001,0.274911387,0.38640463,6.022459984,1.87241766,6.802579269,0.38640463,1.3226165490000001,0.41237493,3.667029853,0.93622013,0.0,1.571610371,0.137454413,8.143839623,0.0,5.539470948,1.3226165490000001,0.0,2.095414549,5.119428852,1.709050941,4.569617839,0.9102554620000001,0.137454413,3.005661856,0.5238590430000001,7.935822015,0.772801049,0.0,0.772801049,0.38640463,5.9518099939999995,6.4348349140000005,6.2973713710000006,15.7488914,0.5498155,0.79877956,0.5238590430000001,0.137454413,0.5498155,11.124214708,9.637211238,16.053659439,17.412803867,0.0,1.571610371,0.0,8.441420968,1.211140461,0.772801049,0.274911387,15.402870504000001,5.50587054,2.860566104,0.137454413,0.274911387,34.550813185,0.0,0.19242636300000002,0.061355042,0.191830538,0.0,0.253518322,0.0,2.407754628,0.0,0.157891858,0.0857038,0.0,3.429637798,0.013323,0.163799309,0.073268872,0.137324566,0.6848039530000001,0.06853438,0.016971307,2.0,2.0,"[[1, 3], [1, 2]]"
80x80,0.274911387,0.41237493,38.136249829,2.6648986519999998,2.0884284600000003,125.65414092,2.0884284600000003,5.450609815,2.55410292,0.41237493,15.11612719,0.9888106779999999,5.636055354,0.137454413,0.9888106779999999,0.41237493,5.57812171,4.64251939,23.115373309,1.676092096,101.36641373,11.742612939,19.766667395,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,13.634924726,23.808801955,0.0,0.137454413,16.07822204,4.64251939,0.41237493,1.401171765,0.274911387,1.8401678449999999,0.137454413,0.41237493,0.274911387,4.203578982,0.687252188,4.763328397,0.0,9.839634336,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,4.478457298,3.378838751,2.363358376,0.851356265,29.236120638000003,6.513567917,4.589225316,0.0,2.55410292,1.2637311949999999,7.751143716,0.851356265,0.274911387,15.781932618999999,4.150282568,0.41237493,11.958818538000001,194.30564937,0.0,2.2525289319999997,17.357331761,1.126267652,0.851356265,5.636055354,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,2.6648986519999998,0.5498155,0.0,0.41237493,0.9888106779999999,6.598240574,1.702713432,2.913178693,0.5498155,0.0,1.401171765,7.830612201000001,0.5498155,4.726732222,0.137454413,0.9888106779999999,2.38996562,0.137454413,5.853029223,0.0,0.0,0.0,0.0,5.028264394000001,6.048430284,5.910966741,14.976090351,0.5498155,0.41237493,0.137454413,0.137454413,2.2525289319999997,10.351413659,12.584019798,18.850540237,16.410672666,0.0,1.2637311949999999,0.0,4.505063806,1.676092096,0.0,0.274911387,15.173543199000001,8.681984112,5.028264394000001,0.9888106779999999,2.829014307,37.497621745000004,0.0,0.251961655,0.061355042,0.193709871,0.0,0.318541986,0.0,2.848827162,0.0,0.157891858,0.065374223,0.0,4.018936278,0.013323,0.17133542400000001,0.034383695,0.007887595,0.499826737,0.066158399,0.0,2.0,2.0,"[[1, 3], [1, 3]]"
81x81,0.274911387,0.41237493,38.212640404,2.817670988,3.092557963,124.53267698,4.020365397,6.378356655,0.0,1.3401217699999999,20.137140951,0.137454413,6.563802194,0.137454413,0.137454413,0.41237493,6.735093592,3.092557963,19.470446574,0.824735831,103.95227629000001,8.337165744,18.91531113,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,12.783568461,22.95744569,0.0,0.137454413,15.532514444,2.164819035,1.3401217699999999,0.5498155,0.274911387,2.920747615,0.137454413,0.41237493,0.274911387,1.649476062,2.542737956,5.691075237000001,0.0,7.2855314159999995,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,2.852101218,1.752482671,1.512002111,0.0,29.923634904,7.5941476869999995,2.886511884,0.0,0.92774684,0.41237493,6.976177124,0.92774684,0.274911387,18.095870675,8.8655178,0.41237493,11.958818538000001,186.1974284,0.0,0.5498155,16.811624165,0.274911387,0.0,6.563802194,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,0.41237493,6.528776717,1.47756234,0.0,2.2678606980000002,0.137454413,6.598240574,0.0,2.9895692680000003,1.47756234,0.0,0.5498155,10.068111268000001,0.5498155,5.807311992,0.137454413,0.137454413,2.542737956,0.137454413,5.154412071,0.0,0.0,0.0,0.0,3.401908314,6.048430284,5.910966741,15.903837191,1.47756234,0.41237493,0.137454413,0.137454413,0.5498155,11.279160499,15.977833171,15.051399166,15.635706074,0.0,0.41237493,0.0,2.0273634510000003,0.824735831,0.0,0.274911387,16.254122969,4.501576643,7.113004437000001,0.137454413,0.274911387,38.108833493,0.0,0.283495835,0.095546628,0.197067314,0.0,0.340094176,0.0,3.012354797,0.0,0.157891858,0.037538933,0.0,4.023858325,0.013323,0.145007245,0.032778658,0.007887595,0.522848329,0.110623779,0.0,2.0,2.0,"[[1, 3], [1, 4]]"
82x82,0.38640463,0.38640463,36.022538994,4.794000941,1.237760895,134.64759901000002,1.237760895,13.898938132,2.55410292,0.772801049,15.302571649999999,0.851356265,5.636055354,0.38640463,2.396955314,0.38640463,6.03175144,5.337487932,18.784180593,2.010591706,105.93321667,9.576920227999999,20.513527906,0.38640463,0.38640463,1.545599049,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,14.827767248,24.942026074,0.0,0.0,15.688941498,4.178248244,0.0,1.237760895,0.38640463,1.702713432,0.772801049,0.0,0.0,2.94050755,0.38640463,5.398675033,0.38640463,9.349393715,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,6.03175144,3.326903969,1.237760895,2.010591706,26.561947171,5.953205419,4.0211231000000005,0.0,3.713338361,0.851356265,7.7251734160000005,0.851356265,0.38640463,14.370924005,3.556200898,0.38640463,11.65797098,164.56019048000002,0.0,1.702713432,16.213424079,0.851356265,1.237760895,6.022459984,5.029583447,4.794000941,0.38640463,1.624157314,1.702713432,4.407558065,0.38640463,0.0,1.159235441,0.851356265,7.181654403,1.702713432,4.3290047849999995,0.772801049,0.0,2.396955314,5.802381447,1.159235441,3.248312481,0.772801049,0.851356265,4.0211231000000005,0.38640463,7.190998632,0.772801049,0.0,0.772801049,0.38640463,6.03175144,6.022459984,6.022459984,14.649274789,0.0,0.38640463,0.38640463,0.0,1.702713432,10.024598097,10.674952674,21.570639692,15.679124415,0.0,2.010591706,0.0,10.747251552,1.237760895,0.772801049,0.0,14.906320519,7.040195045999999,2.94050755,0.851356265,2.55410292,33.801768004,0.0,0.143064232,0.037977222,0.205536044,0.0,0.223612652,0.0,2.056516373,0.0,0.157891858,0.115054479,0.0,3.036080039,0.013323,0.156534891,0.074873909,0.137324566,0.6848039530000001,0.044535105,0.016971307,2.0,2.0,"[[1, 3], [2, 3]]"
83x83,0.38640463,0.38640463,36.098929569,4.946773277,2.2418903980000002,133.52613507,3.1696978319999998,14.826684971999999,0.0,1.700547889,20.323585410999996,0.0,6.563802194,0.38640463,1.545599049,0.38640463,7.1887233219999995,3.7875265049999998,15.139253858,1.159235441,108.51907922999999,6.171473033,19.662171641,1.31415147,0.38640463,1.545599049,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,0.92774684,13.976410983000001,24.090669809,0.0,0.0,15.143233902,1.700547889,0.92774684,0.38640463,0.38640463,2.783293202,0.772801049,0.0,0.0,0.38640463,2.2418903980000002,6.326421873,0.38640463,6.795290795,0.38640463,2.628286817,0.0,2.473345889,0.38640463,1.159235441,0.38640463,4.40539536,1.700547889,0.38640463,1.159235441,27.249461437,7.033785189,2.318409668,0.0,2.086982281,0.0,6.950206824,0.92774684,0.38640463,16.684862061,8.27143613,0.38640463,11.65797098,156.45196951,0.0,0.0,15.667716483000001,0.0,0.38640463,6.950206824,1.700547889,6.8023623109999996,1.31415147,1.700547889,0.0,8.27143613,1.31415147,0.0,3.014721209,0.0,7.181654403,0.0,4.40539536,1.700547889,0.0,1.545599049,8.039880514,1.159235441,4.328892251,0.772801049,0.0,4.1738954360000005,0.38640463,6.492381480000001,0.772801049,0.0,0.772801049,0.38640463,4.40539536,6.022459984,6.022459984,15.577021628999999,0.92774684,0.38640463,0.38640463,0.0,0.0,10.952344937,14.068766047,17.771498621,14.904157823,0.0,1.159235441,0.0,8.269551197,0.38640463,0.772801049,0.0,15.986900289,2.8597875769999996,5.0252475930000005,0.0,0.0,34.412979752,0.0,0.17459841199999998,0.072168808,0.208893487,0.0,0.245164842,0.0,2.220044008,0.0,0.157891858,0.087219189,0.0,3.0410020859999998,0.013323,0.130206712,0.073268872,0.137324566,0.7078255450000001,0.08900048499999999,0.016971307,2.0,2.0,"[[1, 3], [2, 4]]"
