coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODImmature2,permutationTracker
54x54,0.0,1.932715942,23.12681533,15.331818131999999,0.879273544,40.701510457000005,19.785170415,9.611603336,0.0,0.560163093,16.074770579,4.077370171,1.932715942,0.879273544,0.0,5.835976173,21.610844807000003,1.439436637,6.384482039,4.744689779,34.380637181000004,6.065310621,19.942372837,0.560163093,15.639720729,19.1211214,3.3721525789999998,9.353033334,1.758608055,1.120313117,1.999586661,0.560163093,51.520313748999996,6.425153910000001,3.053029059,1.932715942,1.758608055,3.865416235,0.0,0.560163093,0.879273544,18.834445437,19.856152132000002,1.439436637,1.758608055,0.0,0.0,7.998026563,2.240634118,17.3950088,8.792870241,0.0,0.879273544,27.25530502,0.879273544,22.137983994,20.387923260999997,18.574365852000003,0.0,1.439436637,4.800348726,27.332404326000002,6.878145959,22.137983994,0.0,6.503309895,1.932715942,0.0,0.560163093,0.879273544,5.746187101,0.879273544,2.318771148,9.663505567,61.36049825400001,0.0,0.879273544,21.418007626,16.385331368,1.439436637,0.0,1.439436637,0.879273544,1.758608055,0.879273544,0.0,20.803328325,4.25148709,1.120313117,8.317548076000001,0.879273544,33.032772653,0.0,46.6773573,8.851031904,60.790872494,11.314924381,0.0,3.932302603,0.0,4.396472894,2.318771148,9.701392408,0.560163093,5.304852872,1.932715942,1.120313117,0.879273544,0.0,26.437101944000002,0.0,1.758608055,16.929502799,1.758608055,16.87604959,2.240634118,0.560163093,0.560163093,9.811960141,2.63789366,6.677411914,7.730718787,0.0,13.538747778,0.0,25.050463895,3.865416235,1.120313117,4.744689779,2.63789366,8.665764961,7.730718787,4.077370171,0.0,23.12681533,0.002912167,0.061562378,0.035127866,0.139044866,0.018385249,0.030051645,0.0,0.47472323,0.183308543,0.157891858,0.159224922,0.146909104,1.744374566,0.013323,0.215744365,0.013343846999999999,0.555401695,0.00943649,0.023577499,0.049909825,2.0,2.0,"[[0, 3], [3, 4]]"
55x55,0.360786525,0.0,13.642511467,39.760363353,1.443149259,23.730551100000003,13.530274008,9.882382329,0.360786525,0.9209496180000001,14.361104951,2.364111382,5.636055354,1.082380077,12.98942937,11.023208163,41.554443492,2.003312352,2.989448125,0.360786525,1.481099642,32.618774508,5.8690734309999995,0.560163093,11.333253932,2.240634118,0.560163093,0.560163093,3.1956725450000003,1.120313117,1.481099642,3.0856572559999997,29.194799598,26.493377965,1.120313117,0.0,5.996841879,10.204757068,0.824693815,0.560163093,0.360786525,0.560163093,19.46972107,0.560163093,0.360786525,0.0,0.360786525,4.5288313360000005,5.126967026,28.827589989,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,23.075155909,0.0,1.3848569080000002,4.642666247,16.983527497,7.071965604,6.494281465,3.968668243,0.0,1.54628488,7.5431292459999995,0.560163093,0.824693815,1.120313117,7.937581584,0.560163093,38.383659925,34.746691377,0.0,0.0,3.446496001,15.742570554,0.9209496180000001,5.636055354,2.724917403,0.360786525,0.0,0.360786525,0.0,19.405506795,9.580907846,1.481099642,5.467360062,2.267843074,27.348021402,0.721591065,21.055397977,15.551523777,1.649354052,2.9242614060000003,1.649354052,2.563462376,2.010140577,5.875733482999999,0.560163093,3.3950310980000005,0.560163093,2.364111382,1.082380077,1.481099642,50.30976198,3.968668243,28.767112676999997,5.996841879,6.460749169,13.489346257000001,2.370945117,16.84819078,2.240634118,1.3848569080000002,0.560163093,0.9209496180000001,5.566569739,8.470923359,11.632352875,0.721591065,0.0,6.391273072,20.660219086,0.0,9.418537023,1.082380077,14.157899258,7.374377523,0.360786525,1.281754158,0.0,1.907073892,0.028028139,0.037215909000000005,0.034410559,0.06321267500000001,0.080784801,0.041904707,0.001710878,0.01280025,0.0,0.0,0.122485911,0.0,0.455559624,0.0,0.050427299,0.172978612,0.704414183,1.2615587430000001,0.003393076,0.0,2.0,2.0,"[[0, 4], [0, 1]]"
56x56,0.360786525,0.0,3.2258856870000003,43.180136714,1.443149259,2.04042091,22.934265779,40.658438899000004,0.360786525,0.9209496180000001,11.289807167,4.07399101,0.85494057,1.082380077,27.52402668,11.023208163,47.539018731,2.003312352,4.699327753,2.070666153,10.030365839,32.618774508,8.433831001,1.415103663,11.333253932,3.095574688,1.415103663,1.415103663,3.1956725450000003,1.120313117,1.481099642,3.940597826,33.310253857999996,4.803247775,1.120313117,0.0,1.215727095,12.769514637999999,0.824693815,0.560163093,0.360786525,0.560163093,21.179600697999998,0.560163093,0.360786525,0.0,1.215727095,12.223239009,5.126967026,24.901414263,8.298223906,1.576531635,0.0,1.576531635,1.215727095,2.792259705,2.298089829,30.769563582,0.0,2.2397974780000003,4.642666247,21.2581332,13.911495127999999,14.188689138,3.968668243,0.85494057,1.54628488,1.907073892,1.415103663,0.824693815,1.975253687,8.792522154,1.415103663,33.951623099,19.546388965,0.0,0.85494057,10.286025525,15.742570554,1.775890188,0.0,3.579857973,25.153676165,0.0,0.360786525,0.0,21.115386423,9.580907846,1.481099642,5.467360062,3.977722702,26.841535920000002,0.721591065,30.459389748,23.24593145,29.008947452,5.4890189760000005,1.649354052,3.418402946,2.010140577,11.860308722,0.560163093,4.249971668000001,0.560163093,4.07399101,2.792259705,1.481099642,50.30976198,3.968668243,35.606642201,0.360786525,2.534573443,14.344286827000001,2.370945117,37.366096479999996,2.240634118,1.3848569080000002,0.560163093,0.9209496180000001,7.276449367,2.834868005,6.345361764,1.576531635,0.0,6.391273072,27.49974861,0.85494057,9.418537023,1.082380077,2.886332908,9.084257151,3.780559886,1.281754158,0.0,2.7620144620000002,0.039629954,0.037215909000000005,0.031561203,0.080235655,0.080784801,0.0,0.001710878,0.01280025,0.0,0.0,0.19882472099999998,0.0,0.344528462,0.0,0.12107847899999999,0.170527433,0.802465147,0.771168496,0.003393076,0.0,2.0,2.0,"[[0, 4], [0, 2]]"
57x57,0.360786525,0.0,25.497760447,39.760363353,1.443149259,38.1956668,13.530274008,14.508256313,0.360786525,0.9209496180000001,8.725049597,2.364111382,0.0,1.082380077,12.98942937,11.023208163,41.554443492,2.003312352,7.615322109,0.360786525,33.862150162,37.244648492,24.372009631,0.560163093,11.333253932,2.240634118,0.560163093,0.560163093,3.1956725450000003,1.120313117,1.481099642,3.0856572559999997,17.923233248,3.948307205,1.120313117,0.0,0.360786525,10.204757068,0.824693815,0.560163093,0.360786525,0.560163093,19.46972107,0.560163093,0.360786525,0.0,0.360786525,9.154705320000001,5.126967026,23.191534635,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,23.075155909,0.0,1.3848569080000002,4.642666247,30.860001237,7.071965604,6.494281465,3.968668243,0.0,1.54628488,1.907073892,0.560163093,0.824693815,5.746187101,7.937581584,0.560163093,27.112093575,73.343216467,0.0,0.0,12.698293049,15.742570554,0.9209496180000001,0.0,2.724917403,0.360786525,0.0,0.360786525,0.0,19.405506795,9.580907846,1.481099642,5.467360062,2.267843074,21.711966048,0.721591065,21.055397977,15.551523777,1.649354052,2.9242614060000003,1.649354052,2.563462376,2.010140577,5.875733482999999,0.560163093,3.3950310980000005,0.560163093,2.364111382,1.082380077,1.481099642,50.30976198,3.968668243,28.767112676999997,0.360786525,0.824693815,27.365819997000003,2.370945117,16.84819078,2.240634118,1.3848569080000002,0.560163093,10.172746666,5.566569739,2.834868005,0.360786525,0.721591065,0.0,6.391273072,20.660219086,0.0,9.418537023,1.082380077,2.886332908,7.374377523,0.360786525,1.281754158,0.0,25.033889222,0.028028139,0.052109243000000006,0.066689069,0.119585304,0.080784801,0.030051645,0.001710878,0.465748011,0.0,0.157891858,0.122485911,0.0,0.899503071,0.013323,0.059385559000000004,0.161034678,0.696526588,0.7806049860000001,0.025038984,0.0,2.0,2.0,"[[0, 4], [0, 3]]"
58x58,0.360786525,1.932715942,2.370945117,47.49108214,1.443149259,3.118196282,17.395690243,13.747798564,0.360786525,0.9209496180000001,8.725049597,2.364111382,1.932715942,1.082380077,12.98942937,11.023208163,43.487159434,2.003312352,2.989448125,4.2262027600000005,1.481099642,32.618774508,5.8690734309999995,0.560163093,17.131392302000002,4.17335006,2.492879035,0.560163093,3.1956725450000003,1.120313117,1.481099642,3.0856572559999997,54.645692667999995,7.81372344,3.053029059,1.932715942,0.360786525,14.070173302999999,0.824693815,0.560163093,0.360786525,17.955171893,21.402437012,0.560163093,0.360786525,0.0,0.360786525,6.461547278,5.126967026,40.586543434999996,8.298223906,0.721591065,0.0,0.721591065,0.360786525,22.341090527,13.038202279,25.007871851,0.0,1.3848569080000002,4.642666247,18.916243439000002,7.071965604,27.752991915,3.968668243,3.865416235,3.4790008219999997,1.907073892,0.560163093,0.824693815,1.120313117,7.937581584,0.560163093,36.775599142,19.769225279,0.0,0.0,5.379211943,25.406076120999998,0.9209496180000001,0.0,2.724917403,0.360786525,0.0,0.360786525,0.0,19.405506795,11.513623788,1.481099642,5.467360062,2.267843074,33.307019068,0.721591065,40.38364829699999,23.282242564,61.560953002,8.722399776,1.649354052,4.496178318,2.010140577,5.875733482999999,0.560163093,7.260447333,0.560163093,6.2295276170000005,3.015096019,1.481099642,50.30976198,3.968668243,34.565251047,0.360786525,0.824693815,15.422062199,2.370945117,16.84819078,2.240634118,1.3848569080000002,0.560163093,0.9209496180000001,5.566569739,8.633006375,8.091505312,0.721591065,3.865416235,6.391273072,22.592935028000003,3.865416235,9.418537023,4.947796312,2.886332908,11.239793758,8.091505312,1.281754158,0.0,1.907073892,0.028028139,0.037215909000000005,0.031561203,0.059738731,0.09917005000000001,0.0,0.001710878,0.01280025,0.183308543,0.0,0.14036408,0.146909104,0.151001793,0.0,0.05654734,0.153543801,0.696526588,0.771168496,0.005324667,0.0,2.0,2.0,"[[0, 4], [0, 4]]"
59x59,0.360786525,0.0,12.848097985,41.530782662,1.443149259,23.760797855000003,22.934265779,39.833745084,0.360786525,0.9209496180000001,16.925862521,4.07399101,6.490995924,1.082380077,27.52402668,11.023208163,45.889664679,2.003312352,3.874633938,2.070666153,10.030365839,1.281754158,3.485707188,1.415103663,9.68389988,3.095574688,1.415103663,1.415103663,0.721591065,1.120313117,1.481099642,3.940597826,43.757126393,26.52362472,1.120313117,0.0,6.851782449,11.944820822999999,0.0,0.560163093,0.360786525,0.560163093,20.354906882999998,0.560163093,0.360786525,0.0,1.215727095,12.223239009,5.126967026,29.712775802,8.298223906,1.576531635,0.0,1.576531635,1.215727095,2.792259705,2.298089829,27.470835248,0.0,1.415103663,4.642666247,19.608779148,13.086801312999999,14.188689138,3.968668243,0.85494057,0.721591065,6.718435431,1.415103663,0.0,1.975253687,3.0196948800000003,1.415103663,18.832686939,23.262727915,0.0,0.85494057,10.286025525,15.742570554,1.775890188,5.636055354,3.579857973,25.153676165,0.0,0.360786525,0.0,21.115386423,9.580907846,1.481099642,4.642666247,3.1530288869999996,30.828237222000002,0.721591065,27.985308267999997,23.24593145,27.3595934,5.4890189760000005,0.0,3.418402946,0.360786525,11.035614907,0.560163093,1.775890188,0.560163093,4.07399101,2.792259705,1.481099642,0.0,3.968668243,30.658518387999997,5.996841879,7.345934981999999,1.975253687,0.721591065,34.892015,2.240634118,0.560163093,0.560163093,0.9209496180000001,3.1530288869999996,5.996841879,17.616928114,1.576531635,0.0,1.443149259,27.49974861,0.85494057,9.418537023,1.082380077,14.157899258,7.434903099,3.780559886,1.281754158,0.0,1.937320647,0.014513982,0.037215909000000005,0.002849356,0.056199734,0.078810091,0.041904707,0.001710878,0.01280025,0.0,0.0,0.19882472099999998,0.0,0.8000880859999999,0.0,0.12107847899999999,0.19190912100000002,0.523615118,1.233521141,0.0,0.0,2.0,2.0,"[[0, 4], [1, 2]]"
60x60,0.360786525,0.0,35.119972745,38.111009301,1.443149259,59.916043745,13.530274008,13.683562498,0.360786525,0.9209496180000001,14.361104951,2.364111382,5.636055354,1.082380077,12.98942937,11.023208163,39.90508944,2.003312352,6.790628294,0.360786525,33.862150162,5.907628142,19.423885818000002,0.560163093,9.68389988,2.240634118,0.560163093,0.560163093,0.721591065,1.120313117,1.481099642,3.0856572559999997,28.370105783,25.66868415,1.120313117,0.0,5.996841879,9.380063253,0.0,0.560163093,0.360786525,0.560163093,18.645027255,0.560163093,0.360786525,0.0,0.360786525,9.154705320000001,5.126967026,28.002896174,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,19.776427575,0.0,0.560163093,4.642666247,29.210647185,6.247271789,6.494281465,3.968668243,0.0,0.721591065,6.718435431,0.560163093,0.0,5.746187101,2.16475431,0.560163093,11.993157415,77.059555417,0.0,0.0,12.698293049,15.742570554,0.9209496180000001,5.636055354,2.724917403,0.360786525,0.0,0.360786525,0.0,19.405506795,9.580907846,1.481099642,4.642666247,1.443149259,25.69866735,0.721591065,18.581316497,15.551523777,0.0,2.9242614060000003,0.0,2.563462376,0.360786525,5.051039668,0.560163093,0.9209496180000001,0.560163093,2.364111382,1.082380077,1.481099642,0.0,3.968668243,23.818988863999998,5.996841879,5.636055354,14.996786857,0.721591065,14.3741093,2.240634118,0.560163093,0.560163093,10.172746666,1.443149259,5.996841879,11.632352875,0.721591065,0.0,1.443149259,20.660219086,0.0,9.418537023,1.082380077,14.157899258,5.725023471,0.360786525,1.281754158,0.0,24.209195407,0.002912167,0.052109243000000006,0.037977222,0.095549383,0.078810091,0.071956352,0.001710878,0.465748011,0.0,0.157891858,0.122485911,0.0,1.355062695,0.013323,0.059385559000000004,0.182416366,0.417676559,1.242957631,0.021645908,0.0,2.0,2.0,"[[0, 4], [1, 3]]"
61x61,0.360786525,1.932715942,11.993157415,45.841728088,1.443149259,24.838573227000005,17.395690243,12.923104749,0.360786525,0.9209496180000001,14.361104951,2.364111382,7.5687712959999995,1.082380077,12.98942937,11.023208163,41.837805382,2.003312352,2.16475431,4.2262027600000005,1.481099642,1.281754158,0.9209496180000001,0.560163093,15.48203825,4.17335006,2.492879035,0.560163093,0.721591065,1.120313117,1.481099642,3.0856572559999997,65.09256520299999,29.534100385000002,3.053029059,1.932715942,5.996841879,13.245479487999999,0.0,0.560163093,0.360786525,17.955171893,20.577743197,0.560163093,0.360786525,0.0,0.360786525,6.461547278,5.126967026,45.397904974,8.298223906,0.721591065,0.0,0.721591065,0.360786525,22.341090527,13.038202279,21.709143517,0.0,0.560163093,4.642666247,17.266889387,6.247271789,27.752991915,3.968668243,3.865416235,2.654307007,6.718435431,0.560163093,0.0,1.120313117,2.16475431,0.560163093,21.656662982,23.485564229,0.0,0.0,5.379211943,25.406076120999998,0.9209496180000001,5.636055354,2.724917403,0.360786525,0.0,0.360786525,0.0,19.405506795,11.513623788,1.481099642,4.642666247,1.443149259,37.29372037,0.721591065,37.909566817,23.282242564,59.91159895,8.722399776,0.0,4.496178318,0.360786525,5.051039668,0.560163093,4.786365853,0.560163093,6.2295276170000005,3.015096019,1.481099642,0.0,3.968668243,29.617127233999998,5.996841879,5.636055354,3.053029059,0.721591065,14.3741093,2.240634118,0.560163093,0.560163093,0.9209496180000001,1.443149259,11.794980249,19.363071662,0.721591065,3.865416235,1.443149259,22.592935028000003,3.865416235,9.418537023,4.947796312,14.157899258,9.590439706,8.091505312,1.281754158,0.0,1.082380077,0.002912167,0.037215909000000005,0.002849356,0.03570281,0.09719533999999999,0.041904707,0.001710878,0.01280025,0.183308543,0.0,0.14036408,0.146909104,0.606561417,0.0,0.05654734,0.17492548900000002,0.417676559,1.233521141,0.001931591,0.0,2.0,2.0,"[[0, 4], [1, 4]]"
62x62,0.360786525,0.0,24.703346964999998,41.530782662,1.443149259,38.225913555,22.934265779,44.459619068,0.360786525,0.9209496180000001,11.289807167,4.07399101,0.85494057,1.082380077,27.52402668,11.023208163,45.889664679,2.003312352,8.500507922,2.070666153,42.411416359,5.907628142,21.988643388,1.415103663,9.68389988,3.095574688,1.415103663,1.415103663,0.721591065,1.120313117,1.481099642,3.940597826,32.485560043,3.97855396,1.120313117,0.0,1.215727095,11.944820822999999,0.0,0.560163093,0.360786525,0.560163093,20.354906882999998,0.560163093,0.360786525,0.0,1.215727095,16.849112993,5.126967026,24.076720448,8.298223906,1.576531635,0.0,1.576531635,1.215727095,2.792259705,2.298089829,27.470835248,0.0,1.415103663,4.642666247,33.485252888,13.086801312999999,14.188689138,3.968668243,0.85494057,0.721591065,1.082380077,1.415103663,0.0,6.601127671,3.0196948800000003,1.415103663,7.561120589,61.859253005,0.0,0.85494057,19.537822573,15.742570554,1.775890188,0.0,3.579857973,25.153676165,0.0,0.360786525,0.0,21.115386423,9.580907846,1.481099642,4.642666247,3.1530288869999996,25.192181868000002,0.721591065,27.985308267999997,23.24593145,27.3595934,5.4890189760000005,0.0,3.418402946,0.360786525,11.035614907,0.560163093,1.775890188,0.560163093,4.07399101,2.792259705,1.481099642,0.0,3.968668243,30.658518387999997,0.360786525,1.709879628,15.851727427,0.721591065,34.892015,2.240634118,0.560163093,0.560163093,10.172746666,3.1530288869999996,0.360786525,6.345361764,1.576531635,0.0,1.443149259,27.49974861,0.85494057,9.418537023,1.082380077,2.886332908,7.434903099,3.780559886,1.281754158,0.0,25.064135977,0.014513982,0.052109243000000006,0.035127866,0.11257236300000001,0.078810091,0.030051645,0.001710878,0.465748011,0.0,0.157891858,0.19882472099999998,0.0,1.244031533,0.013323,0.13003673899999998,0.17996518700000003,0.515727523,0.752567384,0.021645908,0.0,2.0,2.0,"[[0, 4], [2, 3]]"
63x63,0.360786525,1.932715942,1.576531635,49.261501449,1.443149259,3.148443037,26.799682014000002,43.699161319,0.360786525,0.9209496180000001,11.289807167,4.07399101,2.787656512,1.082380077,27.52402668,11.023208163,47.822380621,2.003312352,3.874633938,5.936082388,10.030365839,1.281754158,3.485707188,1.415103663,15.48203825,5.02829063,3.3478196049999998,1.415103663,0.721591065,1.120313117,1.481099642,3.940597826,69.208019463,7.843970195000001,3.053029059,1.932715942,1.215727095,15.810237057999998,0.0,0.560163093,0.360786525,17.955171893,22.287622825,0.560163093,0.360786525,0.0,1.215727095,14.155954951,5.126967026,41.471729248,8.298223906,1.576531635,0.0,1.576531635,1.215727095,24.050970154999998,13.893142849,29.40355119,0.0,1.415103663,4.642666247,21.54149509,13.086801312999999,35.447399587999996,3.968668243,4.720356805,2.654307007,1.082380077,1.415103663,0.0,1.975253687,3.0196948800000003,1.415103663,17.224626156,8.285261817,0.0,0.85494057,12.218741467,25.406076120999998,1.775890188,0.0,3.579857973,25.153676165,0.0,0.360786525,0.0,21.115386423,11.513623788,1.481099642,4.642666247,3.1530288869999996,36.787234888,0.721591065,47.31355858799999,30.976650237,87.27119235,11.287157346,0.0,5.351118888,0.360786525,11.035614907,0.560163093,5.641306423,0.560163093,7.939407245,4.724975647,1.481099642,0.0,3.968668243,36.456656757999994,0.360786525,1.709879628,3.907969629,0.721591065,34.892015,2.240634118,0.560163093,0.560163093,0.9209496180000001,3.1530288869999996,6.158924895,14.076080551,1.576531635,3.865416235,1.443149259,29.432464552000003,4.720356805,9.418537023,4.947796312,2.886332908,11.300319334,11.511278673,1.281754158,0.0,1.937320647,0.014513982,0.037215909000000005,0.0,0.05272579,0.09719533999999999,0.0,0.001710878,0.01280025,0.183308543,0.0,0.21670288999999998,0.146909104,0.495530255,0.0,0.12719851999999998,0.17247431000000002,0.515727523,0.743130894,0.001931591,0.0,2.0,2.0,"[[0, 4], [2, 4]]"
64x64,0.360786525,1.932715942,23.848406394999998,45.841728088,1.443149259,39.303688927,17.395690243,17.548978733000002,0.360786525,0.9209496180000001,8.725049597,2.364111382,1.932715942,1.082380077,12.98942937,11.023208163,41.837805382,2.003312352,6.790628294,4.2262027600000005,33.862150162,5.907628142,19.423885818000002,0.560163093,15.48203825,4.17335006,2.492879035,0.560163093,0.721591065,1.120313117,1.481099642,3.0856572559999997,53.820998853,6.989029625000001,3.053029059,1.932715942,0.360786525,13.245479487999999,0.0,0.560163093,0.360786525,17.955171893,20.577743197,0.560163093,0.360786525,0.0,0.360786525,11.087421262000001,5.126967026,39.76184962,8.298223906,0.721591065,0.0,0.721591065,0.360786525,22.341090527,13.038202279,21.709143517,0.0,0.560163093,4.642666247,31.143363127,6.247271789,27.752991915,3.968668243,3.865416235,2.654307007,1.082380077,0.560163093,0.0,5.746187101,2.16475431,0.560163093,10.385096632,62.082089319000005,0.0,0.0,14.631008991,25.406076120999998,0.9209496180000001,0.0,2.724917403,0.360786525,0.0,0.360786525,0.0,19.405506795,11.513623788,1.481099642,4.642666247,1.443149259,31.657665016000003,0.721591065,37.909566817,23.282242564,59.91159895,8.722399776,0.0,4.496178318,0.360786525,5.051039668,0.560163093,4.786365853,0.560163093,6.2295276170000005,3.015096019,1.481099642,0.0,3.968668243,29.617127233999998,0.360786525,0.0,16.929502799,0.721591065,14.3741093,2.240634118,0.560163093,0.560163093,10.172746666,1.443149259,6.158924895,8.091505312,0.721591065,3.865416235,1.443149259,22.592935028000003,3.865416235,9.418537023,4.947796312,2.886332908,9.590439706,8.091505312,1.281754158,0.0,24.209195407,0.002912167,0.052109243000000006,0.035127866,0.09207543900000001,0.09719533999999999,0.030051645,0.001710878,0.465748011,0.183308543,0.157891858,0.14036408,0.146909104,1.050504864,0.013323,0.0655056,0.16298155500000003,0.409788964,0.752567384,0.023577499,0.0,2.0,2.0,"[[0, 4], [3, 4]]"
65x65,0.0,0.516421733,15.502956845,11.461203758,0.0,23.886186308000003,3.614875615,22.631103588,0.0,0.0,17.743751782,0.0,5.636055354,1.032825032,0.516421733,26.05147363,12.609585875,0.516421733,6.620831501,0.0,1.032825032,31.33702035,5.464545546,0.0,1.649354052,5.279715953,0.516421733,13.140497123,2.990503213,0.0,0.0,0.0,28.335236715,25.951801018,0.516421733,0.0,5.636055354,2.373929563,0.824693815,0.0,0.516421733,0.516421733,16.663061945,0.0,0.0,0.0,5.279715953,17.788274301999998,9.411046598,10.592079814,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,1.032825032,44.274454601,0.0,0.824693815,1.032825032,7.846329150000001,17.695886977,52.33843585,5.279715953,1.549235748,0.824693815,6.977170902,1.549235748,0.824693815,0.516421733,6.2892490070000004,5.279715953,37.662068860000005,47.375781848,0.0,0.0,1.032825032,5.279715953,1.032825032,5.636055354,0.0,1.549235748,0.0,0.516421733,0.516421733,1.032825032,19.852836047,1.032825032,0.824693815,1.8575188470000001,28.804293406,0.516421733,52.10907127,2.065631854,2.165775785,7.861752396,1.649354052,1.549235748,1.649354052,28.025382484999998,0.0,4.023317228,0.0,0.0,0.0,0.0,55.589477933,0.0,20.670689097,5.636055354,6.977170902,12.36903314,1.649354052,55.04472646,0.0,0.824693815,0.516421733,0.516421733,5.156245512,8.110136834,11.787988083,0.516421733,1.032825032,4.948123813,27.834053798,0.0,0.0,5.796137686,18.616914157,5.264229667,0.0,0.0,0.0,0.824693815,0.025115972,0.04859794,0.034410559,0.039184521,0.020907674,0.041904707,0.138805026,0.061778678,0.0,0.0,0.126243721,0.298613759,0.455559624,0.0,0.05709604,0.023340904,0.8810271220000001,0.518427849,0.005994922,0.0,2.0,2.0,"[[1, 2], [0, 1]]"
66x66,0.0,0.516421733,5.0863310649999995,14.880977119,0.0,2.196056118,13.018867386,53.407160157999996,0.0,0.0,14.672453998,1.709879628,0.85494057,1.032825032,15.051019043,26.05147363,18.594161114000002,0.516421733,8.330711128999999,1.709879628,9.582091229,31.33702035,8.029303116,0.85494057,1.649354052,6.134656523,1.3713623030000002,13.995437693,2.990503213,0.0,0.0,0.85494057,32.450690975,4.261670828,0.516421733,0.0,0.85494057,4.938687133,0.824693815,0.0,0.516421733,0.516421733,18.372941573,0.0,0.0,0.0,6.134656523,25.482681975,9.411046598,6.665904088,2.065631854,1.3713623030000002,0.516421733,0.85494057,0.85494057,2.7427046600000002,1.887765602,51.968862274,0.0,1.679634385,1.032825032,12.120934853000001,24.535416501,60.032843523000004,5.279715953,2.404176318,0.824693815,1.341115548,2.404176318,0.824693815,1.3713623030000002,7.144189577000001,6.134656523,33.230032034000004,32.175479436,0.0,0.85494057,7.8723545559999994,5.279715953,1.887765602,0.0,0.85494057,26.342125388,0.0,0.516421733,0.516421733,2.7427046600000002,19.852836047,1.032825032,0.824693815,3.567398475,28.297807924,0.516421733,61.513063041,9.760039527,29.525369185000002,10.426509966,1.649354052,2.404176318,1.649354052,34.009957723999996,0.0,4.878257798,0.0,1.709879628,1.709879628,0.0,55.589477933,0.0,27.510218621,0.0,3.050995176,13.223973710000001,1.649354052,75.56263215999999,0.0,0.824693815,0.516421733,0.516421733,6.866125139999999,2.47408148,6.500996971999999,1.3713623030000002,1.032825032,4.948123813,34.673583322,0.85494057,0.0,5.796137686,7.345347807,6.974109295,3.419773361,0.0,0.0,1.679634385,0.036717787,0.04859794,0.031561203,0.056207501,0.020907674,0.0,0.138805026,0.061778678,0.0,0.0,0.202582531,0.298613759,0.344528462,0.0,0.12774722,0.020889725,0.9790780860000001,0.028037602,0.005994922,0.0,2.0,2.0,"[[1, 2], [0, 2]]"
