coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODMature1,permutationTracker
0x0,0.0,0.0,0.0,2.658137286,1.329056371,3.6020864770000003,1.993574012,2.561840998,0.0,0.664523765,0.664523765,0.0,3.409506631,0.0,0.0,1.704767878,9.679055823,0.0,0.0,0.0,1.232790751,6.924741807,0.0,0.0,0.664523765,0.0,0.0,0.0,1.232790751,0.0,1.136534943,0.568266986,24.252494986,7.387257951,0.664523765,0.0,0.0,0.664523765,0.568266986,0.0,10.63322157,0.0,3.6020864770000003,0.0,0.568266986,0.0,0.0,1.329056371,1.704767878,11.672074864,0.0,0.568266986,0.568266986,0.664523765,0.0,20.476346905,0.664523765,1.897323357,0.0,1.329056371,1.993574012,3.794672229,0.568266986,5.8845270030000005,1.232790751,0.568266986,0.568266986,0.0,0.0,0.0,1.329056371,4.266604118,0.0,0.0,13.936219822,0.0,0.664523765,7.878056054,1.801058708,4.651711701,0.664523765,0.0,0.664523765,0.0,1.136534943,0.0,3.0338242490000003,1.329056371,5.316260017,1.136534943,0.664523765,8.629541005,0.0,3.226404272,3.0338242490000003,41.582470355,0.568266986,1.329056371,0.664523765,3.977829304,1.329056371,0.0,2.369291643,0.0,0.0,0.0,0.568266986,12.50205896,3.987122086,7.5892901230000005,0.0,1.329056371,38.625466481,0.0,3.130108955,0.568266986,0.0,0.0,0.664523765,4.642353069,4.546001721,15.824708237,0.568266986,0.664523765,1.232790751,2.658137286,0.0,0.568266986,1.136534943,0.0,2.841315689,13.831115331,0.0,0.0,11.96283521,0.007551839,0.011069478,0.020422204,0.027254376,0.223201486,0.0,0.672283867,0.0,0.013825942,0.0,0.024325537,0.035893242,0.0,0.0,0.0,0.197628163,0.331283862,0.0,0.010261959,0.075526214,1.0,1.0,"[[0], [0]]"
1x1,0.0,0.0,1.457310294,0.0,0.0,2.273030106,0.0,0.568266986,0.0,0.0,1.457310294,2.914713648,3.409506631,0.0,0.0,1.704767878,3.162078172,0.0,1.457310294,0.0,4.940316415,2.273030106,0.0,0.0,0.0,0.0,0.0,0.0,0.568266986,0.0,1.136534943,0.568266986,21.5943577,13.216617847999999,0.0,0.0,0.0,0.0,0.568266986,0.0,10.20211431,2.914713648,5.187743754,0.0,0.568266986,0.0,0.0,0.0,1.704767878,16.278761768,0.0,0.568266986,0.568266986,1.457310294,0.0,19.788728114999998,0.0,0.568266986,0.0,0.0,0.0,2.593845237,2.0255772800000003,7.8549361410000005,0.568266986,0.568266986,0.568266986,0.0,0.0,0.0,7.286669155,2.273030106,0.0,0.0,12.327552765,0.0,0.0,25.343345686000003,1.136534943,0.0,0.0,0.0,0.0,0.0,1.136534943,0.0,1.704767878,1.457310294,0.0,1.136534943,0.0,5.435139598,0.0,3.4829806340000005,1.704767878,40.91794659,0.568266986,4.372049429,0.0,3.977829304,1.457310294,0.0,1.704767878,0.0,1.457310294,0.0,0.568266986,12.50205896,0.0,6.645079535,0.0,0.0,48.583772581,0.0,2.593845237,0.568266986,0.0,0.0,1.457310294,3.977829304,4.546001721,15.416772607999999,0.568266986,0.0,0.568266986,1.457310294,0.0,2.0255772800000003,1.136534943,0.0,4.298625983,12.50205896,0.0,0.0,16.02942562,0.007551839,0.0,0.045823826,0.027254376,0.0,0.0,1.446639596,0.0,0.031706104,0.0,0.058483785,0.0,0.0,0.0,0.0,0.060679072,0.397729265,0.001517518,0.0254956,0.0,1.0,1.0,"[[0], [1]]"
2x2,0.0,0.0,0.0,1.983389796,0.0,5.248147877,0.0,1.559948993,0.0,0.0,0.0,1.983389796,3.409506631,0.0,1.983389796,4.679885649,3.688157674,0.991682007,0.0,0.0,2.5516567820000002,2.273030106,0.0,0.0,0.0,0.0,0.0,0.0,0.568266986,0.0,1.136534943,0.568266986,26.552899633,7.387257951,0.0,0.0,0.0,0.991682007,0.568266986,0.0,16.86076268,0.0,2.273030106,0.0,0.568266986,0.0,0.0,1.983389796,1.704767878,3.688157674,0.0,0.568266986,0.568266986,3.966838056,0.0,26.385385149999998,0.0,6.518510162,0.0,0.0,0.0,1.136534943,1.559948993,8.501938918,0.568266986,0.568266986,0.568266986,0.0,0.0,0.0,3.966838056,2.273030106,0.0,0.0,11.922341392,0.0,0.0,23.375010886000002,1.136534943,1.983389796,0.0,0.0,0.0,0.0,1.136534943,0.0,1.704767878,0.0,0.0,2.12821695,0.0,5.9612191,0.0,4.535105042,2.696449885,40.91794659,0.568266986,3.966838056,1.983389796,3.977829304,0.0,0.0,3.688157674,0.0,0.991682007,0.0,0.568266986,12.50205896,0.0,5.248147877,0.0,0.0,18.284004611,0.0,5.103372998999999,0.568266986,0.0,0.0,0.0,3.977829304,4.546001721,12.50205896,1.559948993,0.0,0.568266986,7.933671932,0.0,0.568266986,1.136534943,0.991682007,3.832997696,12.50205896,0.0,0.0,15.86553025,0.007551839,0.0,0.062794835,0.030939067,0.0,0.0,0.296492474,0.0,0.0,0.0,0.11931767300000001,0.010784794,0.0,0.010793173,0.0,0.006690337,0.36610914899999997,0.031361701,0.03465118,0.0,1.0,1.0,"[[0], [2]]"
3x3,0.719174655,0.0,0.0,2.157548282,0.0,2.992204761,0.0,2.006639196,2.157548282,1.43837221,0.0,0.0,3.409506631,0.0,0.0,1.704767878,7.458284918,0.0,0.0,1.43837221,1.287441641,2.992204761,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.568266986,0.0,1.136534943,2.006639196,23.03272991,7.387257951,0.0,0.0,0.0,0.719174655,0.568266986,0.0,16.54284394,0.0,5.8690298940000005,1.43837221,0.568266986,0.0,0.0,3.595999788,1.704767878,15.370373428,0.0,1.287441641,0.568266986,4.315082378,0.719174655,21.851097398,1.43837221,11.355177866,0.0,0.0,1.43837221,3.294083225,1.287441641,2.006639196,0.568266986,1.287441641,0.568266986,0.719174655,0.0,0.0,11.50834928,5.8690298940000005,0.719174655,0.0,8.674677991,0.0,0.0,15.671015116,1.136534943,0.0,0.0,1.43837221,0.719174655,0.0,1.136534943,0.0,3.143140088,0.0,1.43837221,1.136534943,0.719174655,6.854598982000001,2.157548282,2.006639196,1.704767878,40.91794659,0.568266986,0.0,0.0,4.697003959,0.0,0.0,1.704767878,1.43837221,0.0,0.719174655,0.568266986,13.221233615,0.0,5.8690298940000005,0.0,0.0,50.871357851,0.0,7.609277144,2.006639196,0.0,0.0,0.0,6.135377586000001,5.9843739309999995,21.851097398,0.568266986,0.0,0.568266986,2.876769678,0.0,0.568266986,1.136534943,1.43837221,4.279687899,16.098058748,1.43837221,0.0,22.29700002,0.011102959,0.009423474,0.04532104,0.050799515,0.0,0.029233705,1.068473684,0.0,0.0,0.0,0.339913829,0.0,0.29720914,0.0,0.020208882,0.0,0.334564011,0.0,0.012571813,0.0,1.0,1.0,"[[0], [3]]"
4x4,0.0,0.0,5.443769546,0.0,0.0,7.716799652000001,0.0,0.568266986,0.0,0.0,0.0,0.0,3.409506631,0.0,0.0,1.704767878,1.704767878,0.0,0.0,0.0,0.568266986,2.273030106,0.0,0.0,0.0,0.0,0.0,0.0,0.568266986,0.0,1.136534943,0.568266986,27.038127246000002,18.275017171,0.0,0.0,0.0,0.0,6.012036532000001,0.0,10.88775922,0.0,2.273030106,0.0,0.568266986,0.0,0.0,5.443769546,1.704767878,1.704767878,0.0,0.568266986,0.568266986,10.88775922,0.0,28.83211631,0.0,6.012036532000001,0.0,0.0,0.0,12.024294163,6.012036532000001,0.568266986,0.568266986,0.568266986,0.568266986,0.0,0.0,0.0,0.0,2.273030106,0.0,0.0,7.955503336,0.0,0.0,6.012036532000001,1.136534943,0.0,0.0,0.0,0.0,0.0,1.136534943,0.0,1.704767878,0.0,21.77718242,1.136534943,0.0,3.977829304,0.0,0.568266986,23.481950297999997,40.91794659,0.568266986,0.0,0.0,3.977829304,0.0,0.0,1.704767878,0.0,0.0,0.0,0.568266986,12.50205896,0.0,2.273030106,0.0,0.0,19.739563981,0.0,6.580304489,0.568266986,0.0,0.0,0.0,3.977829304,4.546001721,12.50205896,0.568266986,0.0,0.568266986,0.0,0.0,6.012036532000001,1.136534943,5.443769546,2.841315689,12.50205896,0.0,0.0,0.0,0.023977685000000002,0.0,0.051157149,0.027254376,0.0,0.0,0.607792506,0.0,0.0,0.0,0.153848332,0.0,0.0,0.0,0.0,0.006989866,0.527371628,0.004916784,0.028132863,0.0,1.0,1.0,"[[0], [4]]"
5x5,0.0,0.0,0.685660073,5.400707872,3.386018088,1.329056371,1.993574012,14.334930842,0.0,0.664523765,2.035788267,0.0,2.056961717,0.0,0.685660073,0.0,14.14512741,0.685660073,0.0,5.485149617,1.350183838,5.337371774,0.0,0.685660073,0.664523765,0.685660073,0.0,0.685660073,1.350183838,0.0,0.685660073,0.685660073,26.655834306,0.0,0.664523765,0.0,0.685660073,2.035788267,0.0,0.685660073,10.63322157,0.685660073,2.0147164440000003,0.685660073,0.685660073,0.0,0.685660073,11.614015751,1.371264502,28.479226686,0.0,0.685660073,0.0,0.664523765,0.0,21.002424995,1.350183838,7.499895836,0.0,1.329056371,1.993574012,4.715099003000001,0.0,6.687524519,0.664523765,0.685660073,0.0,0.0,0.0,0.0,1.329056371,4.736144598,0.685660073,1.371264502,9.408944754,0.0,0.664523765,11.423662793999998,0.664523765,5.337371774,0.664523765,0.0,0.664523765,0.0,0.0,0.0,2.700320873,1.329056371,6.0019200900000005,0.685660073,2.035788267,14.936671081,0.0,6.772011012,15.042014531,25.344818274999998,1.371264502,2.700320873,0.664523765,0.685660073,1.329056371,0.685660073,1.350183838,0.685660073,0.0,0.685660073,0.685660073,0.685660073,3.987122086,10.801409634,0.0,2.0147164440000003,44.129299814999996,1.371264502,5.42180228,0.0,0.0,0.0,1.350183838,1.350183838,4.113873726,18.406869096999998,0.0,0.664523765,9.57786373,11.571477251000001,0.0,0.685660073,0.0,0.685660073,4.113873726,9.55668271,1.371264502,0.0,11.96283521,0.0,0.015985568,0.0,0.024191106,0.223201486,0.0,0.692005423,0.0,0.013825942,0.0,0.028648507,0.035893242,0.236260519,0.0,0.024693544,0.197628163,0.269539285,0.0,0.0,0.075526214,1.0,1.0,"[[1], [0]]"
6x6,0.0,0.0,2.142970367,2.742570586,2.056961717,0.0,0.0,12.34135683,0.0,0.0,2.828574796,2.914713648,2.056961717,0.0,0.685660073,0.0,7.628149759,0.685660073,1.457310294,5.485149617,5.057709502,0.685660073,0.0,0.685660073,0.0,0.685660073,0.0,0.685660073,0.685660073,0.0,0.685660073,0.685660073,23.99769702,5.829359897,0.0,0.0,0.685660073,1.371264502,0.0,0.685660073,10.20211431,3.6003737210000004,3.6003737210000004,0.685660073,0.685660073,0.0,0.685660073,10.28495938,1.371264502,33.085913590000004,0.0,0.685660073,0.0,1.457310294,0.0,20.314806205,0.685660073,6.170839465,0.0,0.0,0.0,3.514272011,1.457310294,8.657933657000001,0.0,0.685660073,0.0,0.0,0.0,0.0,7.286669155,2.742570586,0.685660073,1.371264502,7.800277696999999,0.0,0.0,28.888952426000003,0.0,0.685660073,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,1.457310294,0.685660073,0.685660073,1.371264502,11.742269674,0.0,7.028587374,13.71295816,24.68029451,1.371264502,5.743313930999999,0.0,0.685660073,1.457310294,0.685660073,0.685660073,0.685660073,1.457310294,0.685660073,0.685660073,0.685660073,0.0,9.857199046,0.0,0.685660073,54.087605915,1.371264502,4.885538562,0.0,0.0,0.0,2.142970367,0.685660073,4.113873726,17.998933468,0.0,0.0,8.913339965,10.370650259000001,0.0,2.142970367,0.0,0.685660073,5.57118402,8.227626339,1.371264502,0.0,16.02942562,0.0,0.00491609,0.025401622,0.024191106,0.0,0.0,1.466361152,0.0,0.031706104,0.0,0.062806755,0.0,0.236260519,0.0,0.024693544,0.060679072,0.335984688,0.001517518,0.015233641,0.0,1.0,1.0,"[[1], [1]]"
7x7,0.0,0.0,0.685660073,4.725960382,2.056961717,2.975117771,0.0,13.333038837,0.0,0.0,1.371264502,1.983389796,2.056961717,0.0,2.669049869,2.975117771,8.154229261000001,1.6773420799999998,0.0,5.485149617,2.669049869,0.685660073,0.0,0.685660073,0.0,0.685660073,0.0,0.685660073,0.685660073,0.0,0.685660073,0.685660073,28.956238953,0.0,0.0,0.0,0.685660073,2.362946509,0.0,0.685660073,16.86076268,0.685660073,0.685660073,0.685660073,0.685660073,0.0,0.685660073,12.268349176000001,1.371264502,20.495309496,0.0,0.685660073,0.0,3.966838056,0.0,26.91146324,0.685660073,12.121082641000001,0.0,0.0,0.0,2.056961717,0.991682007,9.304936434,0.0,0.685660073,0.0,0.0,0.0,0.0,3.966838056,2.742570586,0.685660073,1.371264502,7.395066324,0.0,0.0,26.920617626000002,0.0,2.669049869,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,0.685660073,1.6773420799999998,1.371264502,12.268349176000001,0.0,8.080711782,14.704640166999999,24.68029451,1.371264502,5.338102558,1.983389796,0.685660073,0.0,0.685660073,2.669049869,0.685660073,0.991682007,0.685660073,0.685660073,0.685660073,0.0,8.460267388,0.0,0.685660073,23.787837945,1.371264502,7.395066324,0.0,0.0,0.0,0.685660073,0.685660073,4.113873726,15.08421982,0.991682007,0.0,8.913339965,16.847011897,0.0,0.685660073,0.0,1.6773420799999998,5.105555732999999,8.227626339,1.371264502,0.0,15.86553025,0.0,0.00491609,0.042372631,0.027875797,0.0,0.0,0.31621403000000003,0.0,0.0,0.0,0.12364064300000001,0.010784794,0.236260519,0.010793173,0.024693544,0.006690337,0.304364572,0.031361701,0.024389221,0.0,1.0,1.0,"[[1], [2]]"
8x8,0.719174655,0.0,0.685660073,4.900118868,2.056961717,0.719174655,0.0,13.779729040000001,2.157548282,1.43837221,1.371264502,0.0,2.056961717,0.0,0.685660073,0.0,11.924356505,0.685660073,0.0,6.923521827,1.404834728,1.404834728,0.0,0.685660073,5.75351704,7.877472511000001,0.719174655,1.404834728,0.685660073,0.0,0.685660073,2.124032283,25.43606923,0.0,0.0,0.0,0.685660073,2.090439157,0.0,0.685660073,16.54284394,0.685660073,4.281659861,2.124032283,0.685660073,0.0,0.685660073,13.880959168,1.371264502,32.17752525,0.0,1.404834728,0.0,4.315082378,0.719174655,22.377175488,2.124032283,16.957750345,0.0,0.0,1.43837221,4.214509999000001,0.719174655,2.809636712,0.0,1.404834728,0.0,0.719174655,0.0,0.0,11.50834928,6.338570374,1.404834728,1.371264502,4.147402923,0.0,0.0,19.216621856,0.0,0.685660073,0.0,1.43837221,0.719174655,0.0,0.0,0.0,2.809636712,0.0,2.124032283,0.685660073,2.090439157,13.161729058,2.157548282,5.552245935999999,13.71295816,24.68029451,1.371264502,1.371264502,0.0,1.404834728,0.0,0.685660073,0.685660073,2.124032283,0.0,1.404834728,0.685660073,1.404834728,0.0,9.081149405,0.0,0.685660073,56.375191185,1.371264502,9.900970469,1.43837221,0.0,0.0,0.685660073,2.843208355,5.552245935999999,24.433258258,0.0,0.0,8.913339965,11.790109643000001,0.0,0.685660073,0.0,2.124032283,5.552245935999999,11.823626127,2.809636712,0.0,22.29700002,0.00355112,0.014339563999999999,0.024898836,0.047736245,0.0,0.029233705,1.08819524,0.0,0.0,0.0,0.344236799,0.0,0.533469659,0.0,0.044902426,0.0,0.27281943399999997,0.0,0.002309854,0.0,1.0,1.0,"[[1], [3]]"
9x9,0.0,0.0,6.129429619000001,2.742570586,2.056961717,5.443769546,0.0,12.34135683,0.0,0.0,1.371264502,0.0,2.056961717,0.0,0.685660073,0.0,6.170839465,0.685660073,0.0,5.485149617,0.685660073,0.685660073,0.0,0.685660073,0.0,0.685660073,0.0,0.685660073,0.685660073,0.0,0.685660073,0.685660073,29.441466566000003,10.88775922,0.0,0.0,0.685660073,1.371264502,5.443769546,0.685660073,10.88775922,0.685660073,0.685660073,0.685660073,0.685660073,0.0,0.685660073,15.728728926,1.371264502,18.5119197,0.0,0.685660073,0.0,10.88775922,0.0,29.358194400000002,0.685660073,11.614609011,0.0,0.0,0.0,12.944720937,5.443769546,1.371264502,0.0,0.685660073,0.0,0.0,0.0,0.0,0.0,2.742570586,0.685660073,1.371264502,3.428228268,0.0,0.0,9.557643272,0.0,0.685660073,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,22.462842493,0.685660073,1.371264502,10.28495938,0.0,4.113873726,35.49014058,24.68029451,1.371264502,1.371264502,0.0,0.685660073,0.0,0.685660073,0.685660073,0.685660073,0.0,0.685660073,0.685660073,0.685660073,0.0,5.485149617,0.0,0.685660073,25.243397315000003,1.371264502,8.871997814,0.0,0.0,0.0,0.685660073,0.685660073,4.113873726,15.08421982,0.0,0.0,8.913339965,8.913339965,0.0,6.129429619000001,0.0,6.129429619000001,4.113873726,8.227626339,1.371264502,0.0,0.0,0.016425846,0.00491609,0.030734945,0.024191106,0.0,0.0,0.627514062,0.0,0.0,0.0,0.15817130199999999,0.0,0.236260519,0.0,0.024693544,0.006989866,0.465627051,0.004916784,0.017870904,0.0,1.0,1.0,"[[1], [4]]"
