coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODMature2,Astrocyte ODMature2
48x48,0.0,0.0,46.576750325999996,3.454715776,0.0,82.47946272299998,1.859170143,6.18148795,1.550997306,0.0,0.0,0.0,6.243501113000001,0.0,3.454715776,1.859170143,3.718348337,0.0,0.0,0.0,0.0,6.909335538,2.463139613,0.0,0.929612039,1.727344509,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,13.0152226,17.757078851,3.278341815,0.0,0.0,2.788785337,0.0,0.0,55.01323562,1.727344509,6.204104435,3.3927516520000003,0.929612039,4.207953854,0.0,4.926250432,5.445692846,6.785420575,0.929612039,0.0,0.0,1.550997306,0.929612039,48.53389766,4.014136919,3.4101674490000002,0.0,0.0,1.859170143,7.618170876000001,6.864883225000001,5.269345643,0.0,4.9437489580000005,0.0,0.0,1.727344509,0.0,15.144460186,3.586514652,1.550997306,0.0,55.383682629999996,0.0,0.0,80.10122887,0.0,2.656956548,0.0,0.0,0.0,0.0,0.0,0.0,8.843497328,0.929612039,0.0,0.0,0.0,0.929612039,0.0,7.908832459,6.477247738,1.727344509,0.0,12.681328037,4.322309756,18.329213755999998,0.929612039,0.0,0.0,2.656956548,1.859170143,0.0,0.0,0.0,1.859170143,10.702667471,0.0,0.0,107.41706074300001,0.929612039,0.0,0.0,0.0,0.0,0.929612039,8.706640726,3.586514652,41.210523441999996,0.0,0.0,1.550997306,2.656956548,2.463139613,0.0,2.656956548,7.618170876000001,5.120096161,1.727344509,0.0,0.0,97.77133889000001,0.005950012,0.090016787,0.038240552000000004,0.022794234000000003,0.0,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.023237272,0.0,0.393862711,0.0,0.0,0.006769616,0.6654794890000001,0.002303777,0.008127563,0.0,2.0,2.0,"[[0, 3], [0, 4]]"
49x49,0.0,0.0,48.35836703299999,4.287874205,0.0,80.24689609299999,11.728430706,3.718348337,0.0,0.0,5.768148545,0.0,7.076659542000001,2.467448345,5.922164121,1.859170143,4.551506766,0.0,4.1337544070000005,0.0,0.0,6.909335538,0.833158429,0.0,3.3970603840000004,22.300084977999997,0.0,1.859170143,0.929612039,0.0,0.0,3.3970603840000004,14.681528662,22.038115246,4.194792854,0.0,0.0,2.788785337,0.0,0.0,52.875340460000004,2.560502938,0.0,0.929612039,0.929612039,5.124404893,6.601296178,4.934990116,7.913141191,6.794160259,0.929612039,2.467448345,0.0,0.833158429,0.929612039,13.266458737,6.601296178,1.859170143,0.0,0.833158429,4.326618488,9.451119962,5.3138859190000005,12.787183011,0.0,0.929612039,0.0,0.0,1.727344509,0.0,9.100699860999999,4.419673081,0.0,0.0,65.38133531,0.0,0.0,69.31713976,2.467448345,2.656956548,0.0,0.833158429,0.0,2.467448345,0.0,0.0,2.560502938,0.929612039,4.966900015,0.0,0.0,3.3970603840000004,0.0,10.380682962,0.0,1.727344509,0.833158429,5.768148545,1.859170143,18.329213755999998,8.332140651,0.833158429,0.0,2.656956548,4.326618488,0.0,0.0,0.0,1.859170143,15.186643154,0.0,0.0,157.115122853,0.929612039,12.33828522,0.0,0.833158429,0.0,1.762770468,6.243501113000001,3.586514652,24.834297981999995,0.0,0.0,0.0,5.124404893,1.666306062,4.1337544070000005,2.656956548,4.516129846,5.124404893,1.727344509,0.833158429,0.0,96.72783991,0.025262328,0.11118208900000001,0.094313822,0.09659533,0.0,0.065165276,3.43112999,0.132017133,0.001753042,0.0,0.018147592,0.0,0.575796023,0.0,0.007229182,0.025996785,0.836018569,0.0037444419999999997,0.019932327,0.0,2.0,2.0,"[[0, 3], [1, 2]]"
50x50,0.0,0.0,48.35836703299999,4.287874205,0.0,81.88152832099999,1.859170143,6.987681039,0.0,0.0,0.833158429,0.0,7.076659542000001,0.0,3.454715776,1.859170143,4.551506766,0.0,3.3009382900000004,0.0,0.0,6.909335538,0.833158429,0.0,0.929612039,2.560502938,0.0,3.493802371,0.929612039,0.0,0.0,0.929612039,14.681528662,22.038115246,1.727344509,0.0,0.0,4.423417565,0.0,0.0,77.16974177,2.560502938,3.269332702,0.929612039,0.929612039,2.656956548,1.666306062,0.0,5.445692846,1.859170143,0.929612039,0.0,0.0,2.467790657,0.929612039,47.566097520999996,3.3009382900000004,3.493802371,0.0,0.833158429,1.859170143,4.516129846,10.217799611,5.384654399,0.0,0.929612039,0.0,0.0,1.727344509,0.0,5.800341973,6.054305309,0.0,0.0,67.015967538,0.0,0.0,51.82339504,0.0,2.656956548,0.0,0.833158429,1.634632228,0.0,0.0,1.634632228,4.195135166,0.929612039,5.768784372,0.0,0.0,0.929612039,0.0,7.080325074,1.634632228,1.727344509,0.833158429,12.275439279,1.859170143,18.329213755999998,0.929612039,0.833158429,0.0,2.656956548,1.859170143,0.0,0.0,1.634632228,1.859170143,18.425046046,0.0,0.0,142.546241603,0.929612039,0.0,1.634632228,0.833158429,0.0,1.762770468,6.243501113000001,3.586514652,31.341588715999997,0.0,0.0,0.0,2.656956548,1.666306062,1.666306062,2.656956548,11.054717693,2.656956548,1.727344509,0.833158429,0.0,99.71885821,0.025262328,0.057814948,0.094313822,0.041663704999999995,0.0,0.023750201,2.7512262720000003,0.0,0.001753042,0.0,0.018147592,0.0,0.595217848,0.0,0.0,0.025996785,0.887585693,0.0037444419999999997,0.019932327,0.0,2.0,2.0,"[[0, 3], [1, 3]]"
51x51,0.0,0.0,49.90936433899999,4.287874205,0.0,83.34893712299998,1.859170143,3.718348337,1.550997306,0.0,0.833158429,0.0,7.076659542000001,0.0,3.454715776,1.859170143,4.551506766,0.0,1.666306062,0.0,0.0,6.909335538,0.833158429,0.0,0.929612039,2.560502938,0.0,1.859170143,0.929612039,0.0,0.0,0.929612039,14.681528662,23.589112552,3.278341815,0.0,0.0,2.788785337,0.0,0.0,46.24869622,2.560502938,6.204104435,0.929612039,0.929612039,4.207953854,1.666306062,0.0,5.445692846,1.859170143,0.929612039,0.0,0.0,2.384155735,0.929612039,34.696755161,3.217303368,3.4101674490000002,0.0,0.833158429,1.859170143,7.618170876000001,6.864883225000001,6.935651705000001,0.0,2.480609345,0.0,0.0,1.727344509,0.0,11.920787350000001,4.419673081,1.550997306,0.0,65.38133531,0.0,0.0,65.57643012,0.0,2.656956548,0.0,0.833158429,0.0,0.0,0.0,0.0,7.213516144,0.929612039,2.49945167,0.0,0.0,0.929612039,0.0,5.445692846,1.550997306,1.727344509,0.833158429,8.588236034000001,1.859170143,18.329213755999998,0.929612039,0.833158429,0.0,2.656956548,1.859170143,0.0,0.0,0.0,1.859170143,14.904666244000001,0.0,0.0,127.01417069300001,0.929612039,0.0,0.0,0.833158429,0.0,1.762770468,6.243501113000001,3.586514652,33.858219616,0.0,0.0,1.550997306,2.656956548,1.666306062,1.666306062,2.656956548,7.618170876000001,2.656956548,1.727344509,0.833158429,0.0,95.74519196,0.025262328,0.069825524,0.109382671,0.037511538999999997,0.0,0.055013459,2.17644206,0.0,0.001753042,0.013382966,0.018147592,0.0,0.393862711,0.0,0.0,0.025996785,0.83816829,0.0037444419999999997,0.024834765,0.0,2.0,2.0,"[[0, 3], [1, 4]]"
52x52,0.0,0.0,45.025753019999996,3.454715776,0.0,78.548914308,11.728430706,6.987681039,0.0,0.0,4.934990116,0.0,6.243501113000001,2.467448345,5.922164121,1.859170143,3.718348337,0.0,4.102080573,0.0,0.0,6.909335538,0.0,0.0,3.3970603840000004,21.466926549,0.0,3.493802371,0.929612039,0.0,0.0,3.3970603840000004,13.0152226,16.206081545,4.194792854,0.0,0.0,4.423417565,0.0,0.0,93.38791771,1.727344509,3.269332702,0.929612039,0.929612039,5.124404893,4.934990116,4.934990116,7.913141191,6.794160259,0.929612039,2.467448345,0.0,1.634632228,0.929612039,44.169619016,6.569622344,3.493802371,0.0,0.0,4.326618488,9.451119962,10.217799611,11.120876949,0.0,0.929612039,0.0,0.0,1.727344509,0.0,6.569622344,5.22114688,0.0,0.0,57.018314858,0.0,0.0,86.14664524,2.467448345,2.656956548,0.0,0.0,1.634632228,2.467448345,0.0,1.634632228,3.361976737,0.929612039,5.736781047,0.0,0.0,3.3970603840000004,0.0,12.015315189999999,1.634632228,1.727344509,0.0,16.377270965999998,1.859170143,18.329213755999998,8.332140651,0.0,0.0,2.656956548,4.326618488,0.0,0.0,1.634632228,1.859170143,16.694897775999998,0.0,0.0,199.495482093,0.929612039,12.33828522,1.634632228,0.0,0.0,0.929612039,6.243501113000001,3.586514652,33.777127162,0.0,0.0,0.0,5.124404893,0.0,2.467448345,2.656956548,11.054717693,5.124404893,1.727344509,0.0,0.0,114.13833287,0.0,0.146331406,0.019668877,0.084503618,0.0,0.08891547699999999,3.807336736,0.132017133,0.0,0.0,0.000229578,0.0,1.171013871,0.0,0.007229182,0.0,0.579609016,0.00021435,0.003225125,0.0,2.0,2.0,"[[0, 3], [2, 3]]"
53x53,0.0,0.0,46.576750325999996,3.454715776,0.0,80.01632310999999,11.728430706,3.718348337,1.550997306,0.0,4.934990116,0.0,6.243501113000001,2.467448345,5.922164121,1.859170143,3.718348337,0.0,2.467448345,0.0,0.0,6.909335538,0.0,0.0,3.3970603840000004,21.466926549,0.0,1.859170143,0.929612039,0.0,0.0,3.3970603840000004,13.0152226,17.757078851,5.74579016,0.0,0.0,2.788785337,0.0,0.0,62.466872159999994,1.727344509,6.204104435,0.929612039,0.929612039,6.6754021990000005,4.934990116,4.934990116,7.913141191,6.794160259,0.929612039,2.467448345,0.0,1.550997306,0.929612039,31.300276656,6.485987422,3.4101674490000002,0.0,0.0,4.326618488,12.553160992,6.864883225000001,12.671874254999999,0.0,2.480609345,0.0,0.0,1.727344509,0.0,12.690067721,3.586514652,1.550997306,0.0,55.383682629999996,0.0,0.0,99.89968031999999,2.467448345,2.656956548,0.0,0.0,0.0,2.467448345,0.0,0.0,6.380357715,0.929612039,2.467448345,0.0,0.0,3.3970603840000004,0.0,10.380682962,1.550997306,1.727344509,0.0,12.690067721,1.859170143,18.329213755999998,8.332140651,0.0,0.0,2.656956548,4.326618488,0.0,0.0,0.0,1.859170143,13.174517974,0.0,0.0,183.963411183,0.929612039,12.33828522,0.0,0.0,0.0,0.929612039,6.243501113000001,3.586514652,36.293758061999995,0.0,0.0,1.550997306,5.124404893,0.0,2.467448345,2.656956548,7.618170876000001,5.124404893,1.727344509,0.0,0.0,110.16466661999999,0.0,0.15834198200000002,0.034737726000000003,0.080351452,0.0,0.120178735,3.232552524,0.132017133,0.0,0.013382966,0.000229578,0.0,0.969658734,0.0,0.007229182,0.0,0.5301916130000001,0.00021435,0.008127563,0.0,2.0,2.0,"[[0, 3], [2, 4]]"
54x54,0.0,0.0,46.576750325999996,3.454715776,0.0,81.65095533799999,1.859170143,6.987681039,1.550997306,0.0,0.0,0.0,6.243501113000001,0.0,3.454715776,1.859170143,3.718348337,0.0,1.634632228,0.0,0.0,6.909335538,0.0,0.0,0.929612039,1.727344509,0.0,3.493802371,0.929612039,0.0,0.0,0.929612039,13.0152226,17.757078851,3.278341815,0.0,0.0,4.423417565,0.0,0.0,86.76127346999999,1.727344509,9.473437137,0.929612039,0.929612039,4.207953854,0.0,0.0,5.445692846,1.859170143,0.929612039,0.0,0.0,3.1856295340000003,0.929612039,65.59991543999999,3.1856295340000003,5.044799677,0.0,0.0,1.859170143,7.618170876000001,11.768796917,5.269345643,0.0,2.480609345,0.0,0.0,1.727344509,0.0,9.389709833000001,5.22114688,1.550997306,0.0,57.018314858,0.0,0.0,82.40593559999999,0.0,2.656956548,0.0,0.0,1.634632228,0.0,0.0,1.634632228,8.014989943,0.929612039,3.269332702,0.0,0.0,0.929612039,0.0,7.080325074,3.1856295340000003,1.727344509,0.0,19.197358455,1.859170143,18.329213755999998,0.929612039,0.0,0.0,2.656956548,1.859170143,0.0,0.0,1.634632228,1.859170143,16.412920866,0.0,0.0,169.394529933,0.929612039,0.0,1.634632228,0.0,0.0,0.929612039,6.243501113000001,3.586514652,42.801048795999996,0.0,0.0,1.550997306,2.656956548,0.0,0.0,2.656956548,14.156758723000001,2.656956548,1.727344509,0.0,0.0,113.15568492,0.0,0.104974841,0.034737726000000003,0.025419827,0.0,0.07876366,2.552648806,0.0,0.0,0.013382966,0.000229578,0.0,0.989080559,0.0,0.0,0.0,0.581758737,0.00021435,0.008127563,0.0,2.0,2.0,"[[0, 3], [3, 4]]"
55x55,0.889687542,0.0,36.564743342999996,4.287874205,0.889687542,108.689668356,0.0,2.463139613,0.889687542,0.0,0.833158429,0.0,9.625987529,0.0,3.454715776,0.0,0.833158429,0.0,1.666306062,3.558689367,1.77939326,6.909335538,3.296298042,0.0,0.889687542,2.560502938,0.0,0.0,0.889687542,0.0,0.0,0.0,8.783763123,23.417528229,1.727344509,0.0,0.889687542,1.77939326,0.0,0.0,46.311391462,2.560502938,2.669019332,2.463139613,0.0,1.727344509,1.666306062,4.926250432,1.727344509,6.705643692,0.0,0.0,0.889687542,0.833158429,0.0,30.500079741,5.908838935,0.0,1.77939326,2.612551689,0.889687542,3.506737769,3.454715776,1.666306062,0.0,2.463139613,0.0,0.0,2.617032051,0.0,11.555092326,4.339896198,0.0,0.0,61.07991559,0.0,0.889687542,50.408375852,0.0,1.727344509,0.0,1.722845971,0.0,0.0,0.0,0.0,7.6926618829999995,0.0,2.49945167,0.0,0.0,0.889687542,0.0,4.190484122,4.926250432,1.727344509,0.833158429,8.428428192999998,3.352827155,4.344403318,0.0,0.833158429,0.0,1.727344509,0.889687542,0.0,0.0,1.77939326,0.0,13.52464184,0.0,0.0,81.378621602,0.0,0.0,0.0,0.833158429,0.0,1.722845971,7.697248649,2.617032051,16.695610484,0.0,0.0,0.0,1.727344509,5.019133217,1.666306062,3.506737769,1.727344509,4.190484122,1.727344509,0.833158429,0.0,77.667848727,0.051376824,0.030840378,0.27338912099999996,0.038858993999999994,0.0,0.017684828,2.250988509,0.0,0.001753042,0.0,0.05610090899999999,0.0,0.0,0.0,0.0,0.052389816000000006,1.040841761,0.005619519,0.073263652,0.0,2.0,2.0,"[[0, 4], [0, 1]]"
56x56,0.889687542,0.0,33.23212933,3.454715776,0.889687542,105.357054343,9.869260563,2.463139613,0.889687542,0.0,4.934990116,0.0,8.7928291,2.467448345,5.922164121,0.0,0.0,0.0,2.467448345,3.558689367,1.77939326,6.909335538,2.463139613,0.0,3.357135887,21.466926549,0.0,0.0,0.889687542,0.0,0.0,2.467448345,7.117457061,17.585494527999998,4.194792854,0.0,0.889687542,1.77939326,0.0,0.0,62.529567402,1.727344509,2.669019332,2.463139613,0.0,4.194792854,4.934990116,9.861240548,4.194792854,11.640633808,0.0,2.467448345,0.889687542,0.0,0.0,27.103601236000003,9.177522989,0.0,1.77939326,1.77939326,3.357135887,8.441727884999999,3.454715776,7.402528612,0.0,2.463139613,0.0,0.0,2.617032051,0.0,12.324372697,3.506737769,0.0,0.0,51.08226291,0.0,0.889687542,84.731626052,2.467448345,1.727344509,0.0,0.889687542,0.0,2.467448345,0.0,0.0,6.8595034539999995,0.0,2.467448345,0.0,0.0,3.357135887,0.0,9.125474237999999,4.926250432,1.727344509,0.0,12.53025988,3.352827155,4.344403318,7.402528612,0.0,0.0,1.727344509,3.357135887,0.0,0.0,1.77939326,0.0,11.79449357,0.0,0.0,138.327862092,0.0,12.33828522,0.0,0.0,0.0,0.889687542,7.697248649,2.617032051,19.131148930000002,0.0,0.0,0.0,4.194792854,3.352827155,2.467448345,3.506737769,1.727344509,6.657932467,1.727344509,0.0,0.0,92.087323387,0.026114496,0.11935683600000001,0.19874417599999997,0.081698907,0.0,0.082850104,3.307098973,0.132017133,0.0,0.0,0.038182894999999994,0.0,0.575796023,0.0,0.007229182,0.026393031,0.732865084,0.002089427,0.05655645,0.0,2.0,2.0,"[[0, 4], [0, 2]]"
57x57,0.889687542,0.0,33.23212933,3.454715776,0.889687542,106.991686571,0.0,5.732472315,0.889687542,0.0,0.0,0.0,8.7928291,0.0,3.454715776,0.0,0.0,0.0,1.634632228,3.558689367,1.77939326,6.909335538,2.463139613,0.0,0.889687542,1.727344509,0.0,1.634632228,0.889687542,0.0,0.0,0.0,7.117457061,17.585494527999998,1.727344509,0.0,0.889687542,3.414025488,0.0,0.0,86.823968712,1.727344509,5.938352033999999,2.463139613,0.0,1.727344509,0.0,4.926250432,1.727344509,6.705643692,0.0,0.0,0.889687542,1.634632228,0.0,61.40324002,5.877165101,1.634632228,1.77939326,1.77939326,0.889687542,3.506737769,8.358629468,0.0,0.0,2.463139613,0.0,0.0,2.617032051,0.0,9.024014809,5.141369997,0.0,0.0,52.716895138,0.0,0.889687542,67.237881332,0.0,1.727344509,0.0,0.889687542,1.634632228,0.0,0.0,1.634632228,8.494135682,0.0,3.269332702,0.0,0.0,0.889687542,0.0,5.82511635,6.56088266,1.727344509,0.0,19.037550613999997,3.352827155,4.344403318,0.0,0.0,0.0,1.727344509,0.889687542,0.0,0.0,3.414025488,0.0,15.032896462,0.0,0.0,123.758980842,0.0,0.0,1.634632228,0.0,0.0,0.889687542,7.697248649,2.617032051,25.638439664,0.0,0.0,0.0,1.727344509,3.352827155,0.0,3.506737769,8.265932356,4.190484122,1.727344509,0.0,0.0,95.078341687,0.026114496,0.065989695,0.19874417599999997,0.026767281999999996,0.0,0.041435029,2.627195255,0.0,0.0,0.0,0.038182894999999994,0.0,0.595217848,0.0,0.0,0.026393031,0.784432208,0.002089427,0.05655645,0.0,2.0,2.0,"[[0, 4], [0, 3]]"
58x58,0.889687542,0.0,34.783126636,3.454715776,0.889687542,108.459095373,0.0,2.463139613,2.440684848,0.0,0.0,0.0,8.7928291,0.0,3.454715776,0.0,0.0,0.0,0.0,3.558689367,1.77939326,6.909335538,2.463139613,0.0,0.889687542,1.727344509,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,19.136491833999997,3.278341815,0.0,0.889687542,1.77939326,0.0,0.0,55.902923162,1.727344509,8.873123767,2.463139613,0.0,3.278341815,0.0,4.926250432,1.727344509,6.705643692,0.0,0.0,0.889687542,1.550997306,0.0,48.53389766,5.793530179,1.550997306,1.77939326,1.77939326,0.889687542,6.6087787989999995,5.005713082,1.550997306,0.0,4.014136919,0.0,0.0,2.617032051,0.0,15.144460186,3.506737769,1.550997306,0.0,51.08226291,0.0,0.889687542,80.99091641199999,0.0,1.727344509,0.0,0.889687542,0.0,0.0,0.0,0.0,11.51251666,0.0,0.0,0.0,0.0,0.889687542,0.0,4.190484122,6.477247738,1.727344509,0.0,15.350347369,3.352827155,4.344403318,0.0,0.0,0.0,1.727344509,0.889687542,0.0,0.0,1.77939326,0.0,11.51251666,0.0,0.0,108.22690993200001,0.0,0.0,0.0,0.0,0.0,0.889687542,7.697248649,2.617032051,28.155070564,0.0,0.0,1.550997306,1.727344509,3.352827155,0.0,3.506737769,4.8293855390000004,4.190484122,1.727344509,0.0,0.0,91.104675437,0.026114496,0.07800027100000001,0.21381302499999996,0.022615115999999998,0.0,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.038182894999999994,0.0,0.393862711,0.0,0.0,0.026393031,0.735014805,0.002089427,0.061458888,0.0,2.0,2.0,"[[0, 4], [0, 4]]"
59x59,0.889687542,0.0,36.564743342999996,4.287874205,0.889687542,106.226528743,9.869260563,0.0,0.889687542,0.0,5.768148545,0.0,9.625987529,2.467448345,5.922164121,0.0,0.833158429,0.0,4.1337544070000005,3.558689367,1.77939326,6.909335538,0.833158429,0.0,3.357135887,22.300084977999997,0.0,0.0,0.889687542,0.0,0.0,2.467448345,8.783763123,23.417528229,4.194792854,0.0,0.889687542,1.77939326,0.0,0.0,53.765028002,2.560502938,2.669019332,0.0,0.0,4.194792854,6.601296178,4.934990116,4.194792854,6.714383376,0.0,2.467448345,0.889687542,0.833158429,0.0,13.266458737,8.380689438000001,0.0,1.77939326,2.612551689,3.357135887,8.441727884999999,3.454715776,9.068834674,0.0,0.0,0.0,0.0,2.617032051,0.0,9.100699860999999,4.339896198,0.0,0.0,61.07991559,0.0,0.889687542,70.206827302,2.467448345,1.727344509,0.0,1.722845971,0.0,2.467448345,0.0,0.0,5.2295222699999995,0.0,4.966900015,0.0,0.0,3.357135887,0.0,6.662334625,0.0,1.727344509,0.833158429,8.437167877,0.889687542,4.344403318,7.402528612,0.833158429,0.0,1.727344509,3.357135887,0.0,0.0,1.77939326,0.0,15.996492342999998,0.0,0.0,157.92497204199998,0.0,12.33828522,0.0,0.833158429,0.0,1.722845971,5.2341090359999995,2.617032051,11.778845104,0.0,0.0,0.0,4.194792854,2.555993604,4.1337544070000005,3.506737769,1.727344509,4.194792854,1.727344509,0.833158429,0.0,90.06117645699999,0.045426812,0.099165573,0.269886295,0.096416212,0.0,0.065165276,3.43112999,0.132017133,0.001753042,0.0,0.033093214999999995,0.0,0.575796023,0.0,0.007229182,0.0456202,0.905553885,0.003530092,0.073263652,0.0,2.0,2.0,"[[0, 4], [1, 2]]"
60x60,0.889687542,0.0,36.564743342999996,4.287874205,0.889687542,107.861160971,0.0,3.269332702,0.889687542,0.0,0.833158429,0.0,9.625987529,0.0,3.454715776,0.0,0.833158429,0.0,3.3009382900000004,3.558689367,1.77939326,6.909335538,0.833158429,0.0,0.889687542,2.560502938,0.0,1.634632228,0.889687542,0.0,0.0,0.0,8.783763123,23.417528229,1.727344509,0.0,0.889687542,3.414025488,0.0,0.0,78.05942931199999,2.560502938,5.938352033999999,0.0,0.0,1.727344509,1.666306062,0.0,1.727344509,1.77939326,0.0,0.0,0.889687542,2.467790657,0.0,47.566097520999996,5.08033155,1.634632228,1.77939326,2.612551689,0.889687542,3.506737769,8.358629468,1.666306062,0.0,0.0,0.0,0.0,2.617032051,0.0,5.800341973,5.974528426,0.0,0.0,62.714547818,0.0,0.889687542,52.713082582,0.0,1.727344509,0.0,1.722845971,1.634632228,0.0,0.0,1.634632228,6.8641544979999995,0.0,5.768784372,0.0,0.0,0.889687542,0.0,3.361976737,1.634632228,1.727344509,0.833158429,14.944458611,0.889687542,4.344403318,0.0,0.833158429,0.0,1.727344509,0.889687542,0.0,0.0,3.414025488,0.0,19.234895234999996,0.0,0.0,143.35609079199997,0.0,0.0,1.634632228,0.833158429,0.0,1.722845971,5.2341090359999995,2.617032051,18.286135838,0.0,0.0,0.0,1.727344509,2.555993604,1.666306062,3.506737769,8.265932356,1.727344509,1.727344509,0.833158429,0.0,93.052194757,0.045426812,0.045798432,0.269886295,0.041484586999999996,0.0,0.023750201,2.7512262720000003,0.0,0.001753042,0.0,0.033093214999999995,0.0,0.595217848,0.0,0.0,0.0456202,0.957121009,0.003530092,0.073263652,0.0,2.0,2.0,"[[0, 4], [1, 3]]"
61x61,0.889687542,0.0,38.115740648999996,4.287874205,0.889687542,109.328569773,0.0,0.0,2.440684848,0.0,0.833158429,0.0,9.625987529,0.0,3.454715776,0.0,0.833158429,0.0,1.666306062,3.558689367,1.77939326,6.909335538,0.833158429,0.0,0.889687542,2.560502938,0.0,0.0,0.889687542,0.0,0.0,0.0,8.783763123,24.968525534999998,3.278341815,0.0,0.889687542,1.77939326,0.0,0.0,47.138383762000004,2.560502938,8.873123767,0.0,0.0,3.278341815,1.666306062,0.0,1.727344509,1.77939326,0.0,0.0,0.889687542,2.384155735,0.0,34.696755161,4.9966966280000005,1.550997306,1.77939326,2.612551689,0.889687542,6.6087787989999995,5.005713082,3.217303368,0.0,1.550997306,0.0,0.0,2.617032051,0.0,11.920787350000001,4.339896198,1.550997306,0.0,61.07991559,0.0,0.889687542,66.466117662,0.0,1.727344509,0.0,1.722845971,0.0,0.0,0.0,0.0,9.882535476,0.0,2.49945167,0.0,0.0,0.889687542,0.0,1.727344509,1.550997306,1.727344509,0.833158429,11.257255366,0.889687542,4.344403318,0.0,0.833158429,0.0,1.727344509,0.889687542,0.0,0.0,1.77939326,0.0,15.714515432999999,0.0,0.0,127.824019882,0.0,0.0,0.0,0.833158429,0.0,1.722845971,5.2341090359999995,2.617032051,20.802766738000003,0.0,0.0,1.550997306,1.727344509,2.555993604,1.666306062,3.506737769,4.8293855390000004,1.727344509,1.727344509,0.833158429,0.0,89.07852850699999,0.045426812,0.057809008,0.284955144,0.037332421,0.0,0.055013459,2.17644206,0.0,0.001753042,0.013382966,0.033093214999999995,0.0,0.393862711,0.0,0.0,0.0456202,0.907703606,0.003530092,0.07816609,0.0,2.0,2.0,"[[0, 4], [1, 4]]"
62x62,0.889687542,0.0,33.23212933,3.454715776,0.889687542,104.528546958,9.869260563,3.269332702,0.889687542,0.0,4.934990116,0.0,8.7928291,2.467448345,5.922164121,0.0,0.0,0.0,4.102080573,3.558689367,1.77939326,6.909335538,0.0,0.0,3.357135887,21.466926549,0.0,1.634632228,0.889687542,0.0,0.0,2.467448345,7.117457061,17.585494527999998,4.194792854,0.0,0.889687542,3.414025488,0.0,0.0,94.277605252,1.727344509,5.938352033999999,0.0,0.0,4.194792854,4.934990116,4.934990116,4.194792854,6.714383376,0.0,2.467448345,0.889687542,1.634632228,0.0,44.169619016,8.349015604,1.634632228,1.77939326,1.77939326,3.357135887,8.441727884999999,8.358629468,7.402528612,0.0,0.0,0.0,0.0,2.617032051,0.0,6.569622344,5.141369997,0.0,0.0,52.716895138,0.0,0.889687542,87.03633278199999,2.467448345,1.727344509,0.0,0.889687542,1.634632228,2.467448345,0.0,1.634632228,6.0309960689999995,0.0,5.736781047,0.0,0.0,3.357135887,0.0,8.296966853,1.634632228,1.727344509,0.0,19.046290298,0.889687542,4.344403318,7.402528612,0.0,0.0,1.727344509,3.357135887,0.0,0.0,3.414025488,0.0,17.504746965,0.0,0.0,200.305331282,0.0,12.33828522,1.634632228,0.0,0.0,0.889687542,5.2341090359999995,2.617032051,20.721674284,0.0,0.0,0.0,4.194792854,0.889687542,2.467448345,3.506737769,8.265932356,4.194792854,1.727344509,0.0,0.0,107.47166941699999,0.020164484,0.13431489000000002,0.19524134999999998,0.0843245,0.0,0.08891547699999999,3.807336736,0.132017133,0.0,0.0,0.015175201,0.0,1.171013871,0.0,0.007229182,0.019623415,0.649144332,0.0,0.05655645,0.0,2.0,2.0,"[[0, 4], [2, 3]]"
