coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Ependymal,ODImmature1 Ependymal
81x81,0.685368872,0.41237493,4.910376282,8.022982501,5.970436049000001,65.387877245,11.408589022,18.608769445000004,1.231361832,1.750579255,19.566424836,2.60019534,4.216070389,0.137454413,0.8231144859999999,3.695985682,21.935911509,4.188675521,16.075934422,8.772626375,76.361348136,4.8074093179999995,0.8228324149999999,2.298775785,0.960272985,3.425161541,1.750579255,4.656523012999999,4.118179400000001,0.547911898,3.2877248530000003,5.034472078,45.620271091000006,2.05417532,0.0,0.137454413,10.992576648,4.767445369,1.3401217699999999,1.645933058,0.274911387,4.016865172999999,2.054476318,1.098035003,0.9605714599999999,1.649476062,3.6388555140000003,15.454622926,3.4235137819999997,20.982312131,1.64180039,2.816057228,0.0,4.90626904,2.061822428,25.890201073,3.9712356879999997,16.821468269,2.1629401560000003,2.33291848,0.410457485,21.798197618,10.467348372,11.646000011000002,0.820916369,2.0238643979999997,0.41237493,2.161038139,1.338204325,0.274911387,13.880454176,12.839450218,1.508492488,2.0585166900000003,117.208767498,0.0,1.370731869,17.009625438,3.558522139,3.148401,1.748663209,2.437820936,15.631314124000001,0.92774684,3.1193627299999998,0.41237493,8.310498704,1.47756234,0.685660073,2.953520771,2.329635284,21.50874207,0.410457485,16.133421446,17.24276978,51.36245614,4.7942806870000005,11.439375770000002,0.5498155,6.492972065,8.346401975000001,0.8231144859999999,4.049314398,1.233571971,8.027612756,0.685660073,1.096117558,1.096117558,0.410457485,12.991520224,0.41237493,1.371028945,11.761619785,2.8488268420000002,21.899598368,0.137454413,0.137454413,0.5498155,2.713023524,17.484409613,16.402418223,28.067804193,0.410457485,2.875115857,9.32379745,30.642116906000002,0.824735831,0.685660073,1.095827756,5.668216692,12.309525105999999,21.497449218999996,1.508718915,0.274911387,15.392475648000001,0.18109274,0.274218845,0.057569406000000004,0.157937903,0.0,0.268536205,0.019721556,2.5594070359999996,0.0,0.0,0.06618744,0.0,3.156426901,0.0,0.160742529,0.0,0.291728777,0.023021592,0.088977871,0.0,2.0,2.0,"[[1, 3], [1, 4]]"
82x82,0.796862115,0.38640463,2.720274872,9.999312453999998,4.115638981,75.502799275,8.625984520000001,26.129350922,3.785464752,1.1832585340000001,14.731855535,3.314097192,3.2883235490000002,0.38640463,3.0826153869999997,3.670015382,21.232569357000003,6.43360549,15.389668441,9.95848225,78.342288516,6.047163802,2.421049191,1.482522188,0.796862115,4.283508402,2.034614799,5.901311562,10.013850827,0.796862115,4.827027415,3.9692708249999997,47.664469878000006,4.038755704,0.0,0.0,11.149003702,6.780874578,0.0,2.3338784529999996,0.38640463,2.79883099,2.689822954,0.685660073,0.685660073,2.94050755,1.482522188,15.162222722000001,3.8099184119999996,23.04617443,2.8795612850000003,1.458461122,0.0,7.444181837,1.237760895,26.911982101,3.9452653879999997,20.001118491,3.737361454,2.058677264,2.421049191,18.436509885,8.826406104,12.780611227000001,0.820916369,4.809455919,0.851356265,2.9100344309999997,1.26181375,0.38640463,10.155507506,7.530133315999999,1.482522188,1.7576691320000002,95.571529578,0.0,2.523629801,16.411425352000002,4.134967017,4.386161895,1.207320999,5.4400409320000005,13.002948502999999,0.38640463,3.265957704,1.702713432,6.189280051999999,0.38640463,0.685660073,1.844895514,3.0435371360000003,22.092155899,2.1131709169999997,17.472856962999998,16.538008489,51.36245614,6.641420501,7.173645949000001,1.159235441,3.933972554,8.981748611,1.537016338,5.527699542000001,1.482522188,10.064199317,1.458461122,1.096117558,1.868918607,0.796862115,15.621363350000001,0.38640463,1.482522188,10.507057383000001,1.371264502,21.873628068000002,0.38640463,0.0,1.702713432,1.458461122,12.181529116,22.921658749000002,28.111222534,0.410457485,4.473332633,9.32379745,39.362005007,1.237760895,1.458461122,0.820916369,4.320414242,14.848143509,17.324952332,2.222620767,2.55410292,11.085410158999998,0.18109274,0.133787242,0.0,0.166406633,0.0,0.152054681,0.019721556,1.6035686120000001,0.0,0.0,0.143702986,0.0,2.168648615,0.0,0.172270175,0.04209525099999999,0.421165748,0.184977216,0.022889197,0.016971307,2.0,2.0,"[[1, 3], [2, 3]]"
83x83,0.796862115,0.38640463,2.7966654469999996,10.152084789999998,5.119768484,74.381335335,10.557921457,27.057097762,1.231361832,2.1110053740000003,19.752869296,2.462740927,4.216070389,0.38640463,2.231259122,3.670015382,22.389541239,4.883644063,11.744741706,9.107125985,80.928151076,2.641716607,1.569692926,2.410269028,0.796862115,4.283508402,2.1110053740000003,5.901311562,5.757068429,0.796862115,3.124313983,4.897017665,46.813113613000006,3.187399439,0.0,0.0,10.603296106,4.303174223,0.92774684,1.482522188,0.38640463,3.87941076,2.689822954,0.685660073,0.685660073,0.38640463,3.338007956,16.089969562,3.8099184119999996,20.49207151,2.02820502,3.3139468900000004,0.0,4.115146279,0.38640463,26.911982101,3.9452653879999997,18.374762411,2.1110053740000003,1.207320999,1.569692926,19.124024151,9.906985874,11.077897795000002,0.820916369,3.1830998390000005,0.0,2.135067839,1.338204325,0.38640463,12.469445562,12.245368547999998,1.482522188,1.7576691320000002,87.463308608,0.0,0.820916369,15.865717756,3.283610752,3.5348056299999997,2.135067839,2.1110053740000003,15.011309873,1.31415147,3.3423482790000003,0.0,10.053158116999999,1.31415147,0.685660073,3.7003812820000004,2.192180871,22.092155899,0.410457485,17.549247538,17.465755329,51.36245614,5.790064236,9.411145016,1.159235441,5.014552324,8.981748611,0.685660073,5.6804718780000005,1.482522188,9.365582165,1.458461122,1.096117558,1.868918607,0.796862115,13.99500727,0.38640463,1.482522188,11.434804223,2.299011342,21.873628068000002,0.38640463,0.0,0.0,2.3862079620000003,15.575342489,19.122517678,27.336255942,0.410457485,3.6219763680000003,9.32379745,36.884304652,0.38640463,1.458461122,0.820916369,5.400994012,10.66773604,19.409692375,1.371264502,0.0,11.696621907,0.18109274,0.165321422,0.034191586,0.16976407599999999,0.0,0.173606871,0.019721556,1.767096247,0.0,0.0,0.115867696,0.0,2.173570662,0.0,0.145941996,0.040490214,0.421165748,0.207998808,0.067354577,0.016971307,2.0,2.0,"[[1, 3], [2, 4]]"
84x84,0.410457485,0.0,2.875220663,8.763510712999999,5.584720119,77.61015792500001,11.022873092,17.784033614000002,3.785464752,1.338204325,18.599917796,3.314097192,4.216070389,0.0,1.537016338,3.283610752,21.465995639,6.357050521000001,19.720473296999998,8.799246809,85.697149306,4.501564753,1.26181375,2.0238643979999997,0.410457485,2.737909353,2.18956059,3.9692708249999997,5.76335884,0.410457485,4.440622785,4.897017665,44.959625245000005,2.493156655,0.0,0.0,9.063974758,6.935820369,0.92774684,1.947473823,0.0,5.582124192,1.917021905,0.685660073,0.685660073,2.55410292,2.951603326,15.317168513,3.4235137819999997,21.886938989,2.493156655,2.541145841,0.0,6.826329628000001,0.851356265,25.75274666,3.558860758,17.451216811,3.8923072450000005,1.672272634,1.26181375,21.76302225,7.359207318999999,10.462201559,0.820916369,4.577967318,0.851356265,3.4513766409999995,2.18956059,0.0,12.940704159,10.39188018,1.096117558,1.371264502,124.73048549800001,0.0,2.523629801,17.417655521,4.134967017,3.9997572649999995,1.748663209,5.594986723000001,13.622735796,0.92774684,3.420903495,1.702713432,9.051026916,0.92774684,0.685660073,2.541145841,3.0435371360000003,20.54655685,2.1131709169999997,14.922955282999999,16.69295428,51.36245614,5.095821452,12.122328365000001,0.0,5.171666707,8.208947562,1.537016338,5.064775642,1.096117558,7.282789373000001,0.685660073,1.096117558,1.096117558,0.410457485,13.07146167,0.0,1.096117558,10.662003174,2.299011342,21.487223438,0.0,0.0,1.702713432,1.613406913,18.522151049,21.919398476,26.334124741,0.410457485,3.314097192,9.32379745,32.94794749,0.851356265,0.685660073,0.820916369,5.171666707,13.843849611999998,21.577390665000003,2.222620767,2.55410292,14.643430467,0.18109274,0.22485671399999999,0.034191586,0.171643409,0.0,0.238630535,0.019721556,2.208168781,0.0,0.0,0.095538119,0.0,2.7628691419999996,0.0,0.153478111,0.001605037,0.291728777,0.023021592,0.064978596,0.0,2.0,2.0,"[[1, 3], [3, 4]]"
85x85,0.274911387,6.7749544760000004,13.401462357,5.670747975,3.294033912,41.628903289,7.599651741000001,29.822667431000003,0.0,0.41237493,19.31916355,0.137454413,2.056961717,0.137454413,2.789106655,0.41237493,13.126823415,1.922732268,7.422480225,25.396187998000002,38.839012808,10.759531379,0.41237493,0.9605714599999999,0.5498155,3.33890443,0.41237493,1.372912261,3.297263031,0.137454413,1.235475573,0.8231144859999999,53.033014251,15.102976709,0.0,0.137454413,13.233623907,2.6083366970000004,0.41237493,1.235475573,0.274911387,0.8231144859999999,2.789106655,1.098035003,0.9605714599999999,3.615468231,3.33890443,14.354378953000001,1.371264502,20.161395762,0.0,0.9605714599999999,0.0,2.33672181,2.061822428,22.994881863,1.098035003,8.095193843,13.549345441,1.512002111,0.0,15.652322181999999,4.810854485,8.189741546,0.0,0.685660073,2.378367099,0.41237493,0.0,0.274911387,18.772513936,6.041496888999999,1.098035003,2.0585166900000003,174.6788666,0.0,0.5498155,14.325205587000001,2.240903556,4.617625233,0.0,1.099616611,3.71129176,0.0,0.5498155,0.41237493,2.333449722,0.5498155,2.651652242,1.098035003,1.508718915,17.145093931999998,0.0,10.107661313999998,16.228765829,73.83365062,1.921080002,24.031396854999997,0.5498155,12.038250578,0.137454413,0.8231144859999999,1.372912261,12.619873756,3.298926303,7.048239619,0.685660073,0.685660073,10.294544706,14.321890637000001,0.41237493,0.9605714599999999,10.012956576,1.921080002,5.806595367,0.137454413,0.137454413,0.5498155,3.751268853,14.322600310999999,7.962626041,54.37618145,0.0,2.378367099,8.913339965,10.012956576,0.824735831,0.685660073,2.240903556,2.8849234900000003,14.050283075000001,24.462251473,1.508718915,0.274911387,13.922505344000001,0.014858281,0.276050543,0.044758644,0.128650877,0.010425737,0.28516566899999995,0.019721556,3.0015869,0.0,0.0,0.079686109,0.0,3.155428038,0.0,0.181729635,0.0,0.32571840399999996,0.009242893,0.076930248,0.001682785,2.0,2.0,"[[1, 4], [0, 1]]"
86x86,0.38640463,6.7489841760000004,11.287751521999999,7.799850264,2.443366347,50.622361379,6.7489841760000004,38.270995748000004,0.0,0.772801049,19.50560801,0.0,2.056961717,0.38640463,4.197251291,0.38640463,13.580453145,2.6177008099999997,3.091287509,25.730687608,43.405815747999995,8.593838668,1.159235441,1.0720647030000001,0.38640463,4.197251291,0.772801049,2.6177008099999997,4.93615206,0.38640463,1.0720647030000001,0.685660073,54.225856773,16.236200828,0.0,0.0,12.844343365,2.144065551,0.0,1.0720647030000001,0.38640463,0.685660073,3.424453291,0.685660073,0.685660073,2.352396799,3.038056872,14.989725589,1.7576691320000002,19.671155141,0.38640463,1.458461122,0.0,1.545599049,0.38640463,24.016662891,1.0720647030000001,9.648487985,13.497410659,0.38640463,1.159235441,12.978148715,4.250491987,7.62163933,0.0,1.844895514,1.965992169,0.38640463,0.0,0.38640463,17.361505322,5.447415219,1.0720647030000001,1.7576691320000002,144.93340770999998,0.0,0.0,13.181297905000001,1.965992169,5.004029863,0.38640463,0.772801049,3.091287509,0.38640463,0.772801049,0.0,4.076109135,0.38640463,2.651652242,1.844895514,1.371264502,17.728507761,0.0,11.523487405999997,16.451751378,73.83365062,2.916863551,22.003166100999998,1.159235441,10.559830837,0.772801049,0.685660073,3.0040697410000003,12.868823973,4.636895712,7.821040668,0.685660073,1.458461122,10.680949336,15.325377683,0.38640463,1.0720647030000001,9.686141014,1.371264502,5.780625067,0.38640463,0.0,0.0,3.424453291,12.413533186999999,10.682725496,53.644633199,0.0,3.12522761,8.913339965,16.255144322,0.38640463,1.458461122,1.965992169,2.6177008099999997,12.408494009,22.374494629,1.371264502,0.0,10.226651603,0.014858281,0.16715312000000002,0.021380824,0.14047705,0.010425737,0.19023633499999998,0.019721556,2.209276111,0.0,0.0,0.129366365,0.0,2.172571799,0.0,0.166929102,0.040490214,0.455155375,0.194220109,0.055306954,0.018654092,2.0,2.0,"[[1, 4], [0, 2]]"
87x87,0.0,6.362579546,11.366306737999999,6.411276187,2.908317982,53.851183969,7.213935811,28.9979316,2.55410292,0.0,18.352656510000003,0.851356265,2.056961717,0.0,3.5030085069999997,0.0,12.656907545000001,4.091107268,11.0670191,25.422808432,48.174813978,10.453686814000001,0.851356265,0.685660073,0.0,2.651652242,0.851356265,0.685660073,4.942442471000001,0.0,2.3883735049999997,0.685660073,52.372368404999996,15.541958044,0.0,0.0,11.305022017,4.776711697,0.0,1.537016338,0.0,2.3883735049999997,2.651652242,0.685660073,0.685660073,4.520095089,2.651652242,14.21692454,1.371264502,21.06602262,0.851356265,0.685660073,0.0,4.256782398,0.851356265,22.85742745,0.685660073,8.724942385,15.27871253,0.851356265,0.851356265,15.617146814,1.702713432,7.005943093999999,0.0,3.2397629930000003,2.817348434,1.702713432,0.851356265,0.0,17.832763919,3.593926851,0.685660073,1.371264502,182.2005846,0.0,1.702713432,14.733235670000001,2.817348434,5.468981498,0.0,4.256782398,1.702713432,0.0,0.851356265,1.702713432,3.073977934,0.0,2.651652242,0.685660073,2.222620767,16.182908712,1.702713432,8.897195150999998,15.678950329,73.83365062,2.222620767,24.71434945,0.0,10.71694522,0.0,1.537016338,2.3883735049999997,12.482419343,2.55410292,7.048239619,0.685660073,0.685660073,10.294544706,14.401832083,0.0,0.685660073,8.913339965,1.371264502,5.3942204369999995,0.0,0.0,1.702713432,2.651652242,15.360341747,13.479606294,52.642501998,0.0,2.817348434,8.913339965,12.31878716,0.851356265,0.685660073,1.965992169,2.3883735049999997,15.584607581,24.542192919,2.222620767,2.55410292,13.173460163,0.014858281,0.226688412,0.021380824,0.142356383,0.010425737,0.25525999899999996,0.019721556,2.6503486450000002,0.0,0.0,0.109036788,0.0,2.761870279,0.0,0.174465217,0.001605037,0.32571840399999996,0.009242893,0.052930973,0.001682785,2.0,2.0,"[[1, 4], [0, 3]]"
88x88,0.0,6.362579546,11.442697312999998,6.564048523,3.9124474850000004,52.729720029,9.145872748,29.925678440000002,0.0,0.92774684,23.373670271,0.0,2.9847085570000003,0.0,2.651652242,0.0,13.813879427000002,2.541145841,7.422092365,24.571452167,50.760676538,7.048239619,0.0,1.613406913,0.0,2.651652242,0.92774684,0.685660073,0.685660073,0.0,0.685660073,1.613406913,51.521012139999996,14.690601779,0.0,0.0,10.759314421000001,2.299011342,0.92774684,0.685660073,0.0,3.4689532749999996,2.651652242,0.685660073,0.685660073,1.965992169,4.50713801,15.14467138,1.371264502,18.5119197,0.0,2.541145841,0.0,0.92774684,0.0,22.85742745,0.685660073,7.098586305,13.65235645,0.0,0.0,16.30466108,2.783293202,5.303229662,0.0,1.613406913,1.965992169,0.92774684,0.92774684,0.0,20.146701975,8.309162083,0.685660073,1.371264502,174.09236363,0.0,0.0,14.187528074000001,1.965992169,4.617625233,0.92774684,0.92774684,3.711074802,0.92774684,0.92774684,0.0,6.937855999,0.92774684,2.651652242,2.541145841,1.371264502,16.182908712,0.0,8.973585725999998,16.606697169,73.83365062,1.371264502,26.951848517,0.0,11.79752499,0.0,0.685660073,2.541145841,12.482419343,1.855485768,7.048239619,0.685660073,0.685660073,10.294544706,12.775476003,0.0,0.685660073,9.841086805,2.299011342,5.3942204369999995,0.0,0.0,0.0,3.579399082,18.75415512,9.680465222999999,51.867535405999995,0.0,1.965992169,8.913339965,9.841086805,0.0,0.685660073,1.965992169,3.4689532749999996,11.404200112,26.626932961999998,1.371264502,0.0,13.784671911,0.014858281,0.258222592,0.05557241,0.145713826,0.010425737,0.276812189,0.019721556,2.8138762799999997,0.0,0.0,0.08120149800000001,0.0,2.766792326,0.0,0.148137038,0.0,0.32571840399999996,0.032264485,0.09739635299999999,0.001682785,2.0,2.0,"[[1, 4], [0, 4]]"
89x89,0.6613160170000001,0.79877956,14.174263406,8.762035484,3.680438542,64.836053279,1.623476825,26.371121969,0.0,1.185175979,12.004287838,0.137454413,2.056961717,0.5238590430000001,4.334705704,0.79877956,16.604471935,3.854773005,10.513767734,7.469120889,66.86801722199999,5.942550882,1.571610371,1.34697609,0.93622013,4.884503479,1.185175979,3.304952998,7.547755018,0.5238590430000001,1.621880203,0.8231144859999999,55.737858884,3.923966148,0.0,0.137454413,12.667148107,3.3811377460000003,0.41237493,1.621880203,0.6613160170000001,0.8231144859999999,3.561907704,1.098035003,0.9605714599999999,4.001872861,3.72530906,15.127180002000001,1.7576691320000002,21.320631203,0.38640463,1.733372509,0.0,3.882320859,2.448227058,24.154117304,1.484439633,11.572842363,1.59753688,1.898406741,1.159235441,20.675559848,9.061346472,10.508151214000002,0.0,1.844895514,2.378367099,0.79877956,0.0,0.6613160170000001,10.684800038,8.746341522,1.484439633,2.44492132,93.94776091,0.0,0.5498155,10.667470674,2.240903556,5.004029863,0.38640463,1.87241766,6.802579269,0.38640463,1.3226165490000001,0.41237493,5.038294355,0.93622013,2.651652242,2.257270444,1.508718915,18.690692980999998,0.0,13.585309833999997,17.001566878000002,73.83365062,3.466679051,6.490693354,1.709050941,7.221270081,0.9102554620000001,0.8231144859999999,3.691321929,13.006278386,7.935822015,1.458461122,0.685660073,1.458461122,4.31836979,11.436959610999999,0.79877956,1.34697609,10.785757625,1.921080002,6.192999997,0.5238590430000001,0.137454413,0.5498155,4.524069902,18.186672368,14.531477811,50.718446537,0.0,3.53760254,8.913339965,17.354760933,1.211140461,1.458461122,2.240903556,4.816964227,9.619744266,24.848656103,1.508718915,0.274911387,11.423997855,0.014858281,0.18244911900000002,0.044758644,0.156021429,0.010425737,0.18363353799999999,0.019721556,1.9548068669999998,0.0,0.0,0.119037496,0.0,2.310835622,0.0,0.17953459300000002,0.040490214,0.447216954,0.194220109,0.055447451,0.018654092,2.0,2.0,"[[1, 4], [1, 2]]"
90x90,0.274911387,0.41237493,14.252818622,7.373461407000001,4.145390177,68.06487586899999,2.0884284600000003,17.098057821,2.55410292,0.41237493,10.851336338,0.9888106779999999,2.056961717,0.137454413,3.64046292,0.41237493,15.680926335,5.328179463,18.489499325,7.161241713,71.637015452,7.802399028,1.2637311949999999,0.9605714599999999,0.5498155,3.33890443,1.2637311949999999,1.372912261,7.554045429,0.137454413,2.938189005,0.8231144859999999,53.884370516,3.229723364,0.0,0.137454413,11.127826759000001,6.013783892,0.41237493,2.086831838,0.274911387,2.525827918,2.789106655,1.098035003,0.9605714599999999,6.1695711509999995,3.33890443,14.354378953000001,1.371264502,22.715498682000003,0.851356265,0.9605714599999999,0.0,6.593504208000001,2.913178693,22.994881863,1.098035003,10.649296763,3.378838751,2.363358376,0.851356265,23.314557946999997,6.513567917,9.892454978,0.0,3.2397629930000003,3.229723364,2.115088362,0.851356265,0.274911387,11.156058635,6.892853153999999,1.098035003,2.0585166900000003,131.2149378,0.0,2.2525289319999997,12.219408439,3.092259821,5.468981498,0.0,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,4.0361631540000005,0.5498155,2.651652242,1.098035003,2.36007518,17.145093931999998,1.702713432,10.959017578999998,16.228765829,73.83365062,2.772436267,9.201876703,0.5498155,7.378384464,0.137454413,1.6744707509999999,3.075625693,12.619873756,5.853029223,0.685660073,0.685660073,0.685660073,3.93196516,10.513414011,0.41237493,0.9605714599999999,10.012956576,1.921080002,5.806595367,0.137454413,0.137454413,2.2525289319999997,3.751268853,21.133480927999997,17.328358609,49.716315336,0.0,3.229723364,8.913339965,13.418403771000001,1.676092096,0.685660073,2.240903556,4.587636922,12.795857838,27.016354393,2.36007518,2.829014307,14.370806415,0.014858281,0.241984411,0.044758644,0.157900762,0.010425737,0.248657202,0.019721556,2.395879401,0.0,0.0,0.098707919,0.0,2.900134102,0.0,0.187070708,0.001605037,0.317779983,0.009242893,0.05307147,0.001682785,2.0,2.0,"[[1, 4], [1, 3]]"
91x91,0.274911387,0.41237493,14.329209196999999,7.526233743000001,5.14951968,66.943411929,4.020365397,18.025804661000002,0.0,1.3401217699999999,15.872350098999998,0.137454413,2.9847085570000003,0.137454413,2.789106655,0.41237493,16.837898217,3.778218036,14.84457259,6.309885448,74.222878012,4.396951833,0.41237493,1.8883183,0.5498155,3.33890443,1.3401217699999999,1.372912261,3.297263031,0.137454413,1.235475573,1.7508613259999999,53.033014251,2.378367099,0.0,0.137454413,10.582119163,3.5360835370000006,1.3401217699999999,1.235475573,0.274911387,3.606407688,2.789106655,1.098035003,0.9605714599999999,3.615468231,5.194390198,15.282125793,1.371264502,20.161395762,0.0,2.816057228,0.0,3.2644686499999995,2.061822428,22.994881863,1.098035003,9.022940683,1.752482671,1.512002111,0.0,24.002072212999998,7.5941476869999995,8.189741546,0.0,1.613406913,2.378367099,1.3401217699999999,0.92774684,0.274911387,13.469996691,11.608088385999999,1.098035003,2.0585166900000003,123.10671683000001,0.0,0.5498155,11.673700843,2.240903556,4.617625233,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,0.41237493,7.900041219,1.47756234,2.651652242,2.953520771,1.508718915,17.145093931999998,0.0,11.035408153999997,17.156512669,73.83365062,1.921080002,11.439375770000002,0.5498155,8.458964234,0.137454413,0.8231144859999999,3.228398029,12.619873756,5.154412071,0.685660073,0.685660073,0.685660073,3.93196516,8.887057931,0.41237493,0.9605714599999999,10.940703416,2.8488268420000002,5.806595367,0.137454413,0.137454413,0.5498155,4.679015693,24.527294300999998,13.529217538000001,48.941348743999995,0.0,2.378367099,8.913339965,10.940703416,0.824735831,0.685660073,2.240903556,5.668216692,8.615450369,29.101094435999997,1.508718915,0.274911387,14.982018163,0.014858281,0.273518591,0.07895023000000001,0.161258205,0.010425737,0.270209392,0.019721556,2.5594070359999996,0.0,0.0,0.070872629,0.0,2.905056149,0.0,0.160742529,0.0,0.317779983,0.032264485,0.09753685000000001,0.001682785,2.0,2.0,"[[1, 4], [1, 4]]"
92x92,0.38640463,0.38640463,12.139107786999999,9.502563696,3.294722612,77.05833395900001,1.237760895,25.546386138,2.55410292,0.772801049,11.037780798,0.851356265,2.056961717,0.38640463,5.048607555999999,0.38640463,16.134556064999998,6.0231480049999995,14.158306609,7.495741323,76.20381839199999,5.636706317,2.010591706,1.0720647030000001,0.38640463,4.197251291,1.624157314,2.6177008099999997,9.192934458,0.38640463,2.774778135,0.685660073,55.077213038,4.362947483,0.0,0.0,10.738546217,5.5495127459999996,0.0,1.923420968,0.38640463,2.3883735049999997,3.424453291,0.685660073,0.685660073,4.906499719,3.038056872,14.989725589,1.7576691320000002,22.225258060999998,1.237760895,1.458461122,0.0,5.802381447,1.237760895,24.016662891,1.0720647030000001,12.202590905,3.326903969,1.237760895,2.010591706,20.64038448,5.953205419,9.324352762,0.0,4.398998434,2.817348434,2.089118062,0.851356265,0.38640463,9.745050021,6.2987714839999995,1.0720647030000001,1.7576691320000002,101.46947890999999,0.0,1.702713432,11.075500757,2.817348434,5.855386128,0.38640463,5.029583447,4.794000941,0.38640463,1.624157314,1.702713432,5.778822567000001,0.38640463,2.651652242,1.844895514,2.222620767,17.728507761,1.702713432,12.374843670999997,16.451751378,73.83365062,3.768219816,7.173645949000001,1.159235441,5.899964723,0.772801049,1.537016338,4.706783173,12.868823973,7.190998632,1.458461122,0.685660073,1.458461122,4.31836979,11.516901057,0.38640463,1.0720647030000001,9.686141014,1.371264502,5.780625067,0.38640463,0.0,1.702713432,3.424453291,19.224413803999997,20.048458064000002,48.984767085,0.0,3.976583875,8.913339965,19.660591517,1.237760895,1.458461122,1.965992169,4.320414242,11.154068771999999,24.928597549000003,2.222620767,2.55410292,10.674952674,0.014858281,0.133086988,0.021380824,0.169726935,0.010425737,0.153727868,0.019721556,1.6035686120000001,0.0,0.0,0.148388175,0.0,1.9172778629999998,0.0,0.172270175,0.04209525099999999,0.447216954,0.194220109,0.031448176,0.018654092,2.0,2.0,"[[1, 4], [2, 3]]"
93x93,0.38640463,0.38640463,12.215498361999998,9.655336032,4.298852115,75.936870019,3.1696978319999998,26.474132978,0.0,1.700547889,16.058794559,0.0,2.9847085570000003,0.38640463,4.197251291,0.38640463,17.291527947,4.473186578,10.513379874,6.644385058,78.789680952,2.231259122,1.159235441,1.999811543,0.38640463,4.197251291,1.700547889,2.6177008099999997,4.93615206,0.38640463,1.0720647030000001,1.613406913,54.225856773,3.511591218,0.0,0.0,10.192838621,3.071812391,0.92774684,1.0720647030000001,0.38640463,3.4689532749999996,3.424453291,0.685660073,0.685660073,2.352396799,4.89354264,15.917472429,1.7576691320000002,19.671155141,0.38640463,3.3139468900000004,0.0,2.473345889,0.38640463,24.016662891,1.0720647030000001,10.576234824999998,1.700547889,0.38640463,1.159235441,21.327898746,7.033785189,7.62163933,0.0,2.7726423540000003,1.965992169,1.31415147,0.92774684,0.38640463,12.058988077,11.014006716,1.0720647030000001,1.7576691320000002,93.36125794,0.0,0.0,10.529793161,1.965992169,5.004029863,1.31415147,1.700547889,6.8023623109999996,1.31415147,1.700547889,0.0,9.642700632,1.31415147,2.651652242,3.7003812820000004,1.371264502,17.728507761,0.0,12.451234245999997,17.379498218000002,73.83365062,2.916863551,9.411145016,1.159235441,6.980544493,0.772801049,0.685660073,4.859555509000001,12.868823973,6.492381480000001,1.458461122,0.685660073,1.458461122,4.31836979,9.890544977,0.38640463,1.0720647030000001,10.613887854,2.299011342,5.780625067,0.38640463,0.0,0.0,4.352200131,22.618227177,16.249316993,48.209800492999996,0.0,3.12522761,8.913339965,17.182891162,0.38640463,1.458461122,1.965992169,5.400994012,6.973661302999999,27.013337592,1.371264502,0.0,11.286164422,0.014858281,0.16462116799999998,0.05557241,0.17308437799999998,0.010425737,0.17528005800000002,0.019721556,1.767096247,0.0,0.0,0.12055288500000001,0.0,1.9221999099999998,0.0,0.145941996,0.040490214,0.447216954,0.217241701,0.075913556,0.018654092,2.0,2.0,"[[1, 4], [2, 4]]"
