coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Ependymal,Pericytes Ependymal
70x70,0.274911387,0.41237493,3.7378681489999996,14.064279512,2.0884284600000003,67.71501778999999,2.0884284600000003,1.96461869,2.55410292,1.552257789,11.096205926,0.9888106779999999,0.0,0.137454413,0.9888106779999999,1.552257789,5.57812171,4.64251939,18.489499325,6.235646698999999,68.98536321,11.488956464000001,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,1.277337272,2.363358376,1.2637311949999999,0.0,1.277337272,18.710277757,4.64251939,0.41237493,3.680916171,0.274911387,3.456301935,0.137454413,0.41237493,0.274911387,116.72481805200002,1.827135047,0.137454413,0.0,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,4.478457298,3.378838751,2.363358376,0.851356265,23.338895588,6.513567917,4.589225316,0.0,2.55410292,3.543475601,2.115088362,0.851356265,36.087587727000006,13.435803041,4.150282568,0.41237493,1.827135047,121.88876020000001,195.32864294,3.392411791,41.929787575,2.742401742,0.851356265,0.0,11.055862118,5.414005191999999,0.0,1.401171765,2.115088362,2.6648986519999998,0.5498155,0.0,0.41237493,2.128693537,0.96218522,1.702713432,2.913178693,2.1659495900000003,0.0,1.401171765,8.970495060000001,0.5498155,4.726732222,1.277337272,0.9888106779999999,2.38996562,1.753588503,11.552492332,0.0,2.279744406,1.61613409,0.0,5.028264394000001,0.41237493,4.170789883,2.715750701,1.689698359,0.41237493,1.277337272,0.137454413,2.2525289319999997,2.715750701,12.584019798,17.774039486,5.1391063159999995,0.0,1.2637311949999999,1.61613409,4.505063806,1.676092096,0.0,0.274911387,3.901976849,8.681984112,5.028264394000001,0.9888106779999999,2.829014307,14.370806415,0.0,0.317661525,0.055096599,0.145455462,0.0,0.298951072,0.0,2.395879401,0.0,0.0,0.150128248,0.0,2.850895053,0.0,0.16237716400000002,0.001605037,0.8127439639999999,0.0,0.044512491,0.0,2.0,2.0,"[[1, 2], [1, 3]]"
71x71,0.274911387,0.41237493,3.814258724,14.217051848,3.092557963,66.59355385,4.020365397,2.89236553,0.0,2.4800046289999997,16.117219687,0.137454413,0.92774684,0.137454413,0.137454413,1.552257789,6.735093592,3.092557963,14.84457259,5.3842904339999995,71.57122577,8.083509269,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,2.2050841119999998,1.512002111,0.41237493,0.0,1.277337272,18.164570161,2.164819035,1.3401217699999999,2.829559906,0.274911387,4.536881705,0.137454413,0.41237493,0.274911387,114.17071513200001,3.682620815,1.065201253,0.0,1.649476062,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,2.852101218,1.752482671,1.512002111,0.0,24.026409854,7.5941476869999995,2.886511884,0.0,0.92774684,2.6921193359999998,1.3401217699999999,0.92774684,36.087587727000006,15.749741097000001,8.8655178,0.41237493,1.827135047,113.78053923,195.32864294,1.689698359,41.384079979,1.891045477,0.0,0.92774684,7.72682656,7.422366562000001,0.92774684,1.47756234,0.41237493,6.528776717,1.47756234,0.0,2.2678606980000002,1.277337272,0.96218522,0.0,2.9895692680000003,3.0936964300000005,0.0,0.5498155,11.207994127000001,0.5498155,5.807311992,1.277337272,0.137454413,2.542737956,1.753588503,10.85387518,0.0,2.279744406,1.61613409,0.0,3.401908314,0.41237493,4.170789883,3.6434975410000003,2.617445199,0.41237493,1.277337272,0.137454413,0.5498155,3.6434975410000003,15.977833171,13.974898414999998,4.364139724,0.0,0.41237493,1.61613409,2.0273634510000003,0.824735831,0.0,0.274911387,4.982556619,4.501576643,7.113004437000001,0.137454413,0.274911387,14.982018163,0.0,0.34919570499999997,0.089288185,0.148812905,0.0,0.320503262,0.0,2.5594070359999996,0.0,0.0,0.122292958,0.0,2.8558171,0.0,0.136048985,0.0,0.8127439639999999,0.023021592,0.088977871,0.0,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.38640463,0.38640463,1.624157314,16.193381801,1.237760895,76.70847588000001,1.237760895,10.412947007,2.55410292,1.912683908,11.282650386,0.851356265,0.0,0.38640463,2.396955314,1.526287489,6.03175144,5.337487932,14.158306609,6.570146308999999,73.55216615,9.323263752999999,2.010591706,0.38640463,0.38640463,1.545599049,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,1.139882859,3.556200898,2.396955314,0.0,1.139882859,18.320997215,4.178248244,0.0,3.517505301,0.38640463,3.318847522,0.772801049,0.0,0.0,115.46174662000001,1.526287489,0.772801049,0.38640463,3.713338361,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,6.03175144,3.326903969,1.237760895,2.010591706,20.664722121,5.953205419,4.0211231000000005,0.0,3.713338361,3.1311006709999996,2.089118062,0.851356265,36.199080970000004,12.024794427,3.556200898,0.38640463,1.526287489,92.14330131,195.32864294,2.842596291,40.785879893,2.467490355,1.237760895,0.38640463,10.729046556,4.794000941,0.38640463,1.624157314,1.702713432,4.407558065,0.38640463,0.0,1.159235441,1.991239124,1.545599049,1.702713432,4.3290047849999995,2.388935139,0.0,2.396955314,6.942264306,1.159235441,3.248312481,1.912683908,0.851356265,4.0211231000000005,2.00253872,12.890461741000001,0.772801049,2.279744406,2.388935139,0.38640463,6.03175144,0.38640463,4.282283126,2.388935139,1.139882859,0.38640463,1.526287489,0.0,1.702713432,2.388935139,10.674952674,20.494138941000003,4.407558065,0.0,2.010591706,1.61613409,10.747251552,1.237760895,0.772801049,0.0,3.634754169,7.040195045999999,2.94050755,0.851356265,2.55410292,10.674952674,0.0,0.208764102,0.031718779,0.157281635,0.0,0.204021738,0.0,1.6035686120000001,0.0,0.0,0.199808504,0.0,1.868038814,0.0,0.147576631,0.04209525099999999,0.9421809349999999,0.184977216,0.022889197,0.016971307,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.38640463,0.38640463,1.700547889,16.346154137000003,2.2418903980000002,75.58701194,3.1696978319999998,11.340693846999999,0.0,2.840430748,16.303664147,0.0,0.92774684,0.38640463,1.545599049,1.526287489,7.1887233219999995,3.7875265049999998,10.513379874,5.7187900439999995,76.13802871,5.917816558,1.159235441,1.31415147,0.38640463,1.545599049,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,2.0676296990000003,2.704844633,1.545599049,0.0,1.139882859,17.775289619,1.700547889,0.92774684,2.6661490359999998,0.38640463,4.399427292,0.772801049,0.0,0.0,112.90764370000001,3.381773257,1.700547889,0.38640463,1.159235441,0.38640463,2.628286817,0.0,2.473345889,0.38640463,1.159235441,0.38640463,4.40539536,1.700547889,0.38640463,1.159235441,21.352236386999998,7.033785189,2.318409668,0.0,2.086982281,2.279744406,1.31415147,0.92774684,36.199080970000004,14.338732483000001,8.27143613,0.38640463,1.526287489,84.03508034000001,195.32864294,1.139882859,40.240172297,1.61613409,0.38640463,1.31415147,7.400010998,6.8023623109999996,1.31415147,1.700547889,0.0,8.27143613,1.31415147,0.0,3.014721209,1.139882859,1.545599049,0.0,4.40539536,3.316681979,0.0,1.545599049,9.179763373,1.159235441,4.328892251,1.912683908,0.0,4.1738954360000005,2.00253872,12.191844589,0.772801049,2.279744406,2.388935139,0.38640463,4.40539536,0.38640463,4.282283126,3.316681979,2.0676296990000003,0.38640463,1.526287489,0.0,0.0,3.316681979,14.068766047,16.69499787,3.6325914729999997,0.0,1.159235441,1.61613409,8.269551197,0.38640463,0.772801049,0.0,4.715333939,2.8597875769999996,5.0252475930000005,0.0,0.0,11.286164422,0.0,0.240298282,0.065910365,0.160639078,0.0,0.225573928,0.0,1.767096247,0.0,0.0,0.17197321399999999,0.0,1.872960861,0.0,0.121248452,0.040490214,0.9421809349999999,0.207998808,0.067354577,0.016971307,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.0,0.0,1.779103105,14.95758006,2.706842033,78.81583453,3.634649467,2.0676296990000003,2.55410292,2.0676296990000003,15.150712646999999,0.851356265,0.92774684,0.0,0.851356265,1.139882859,6.265177722000001,5.260932963,18.489111465,5.410910867999999,80.90702694000001,7.777664704,0.851356265,0.92774684,0.0,0.0,1.779103105,0.0,4.256782398,0.0,1.702713432,2.0676296990000003,0.851356265,0.851356265,0.0,1.139882859,16.235968271,4.333194035,0.92774684,3.1311006709999996,0.0,6.102140724,0.0,0.0,0.0,115.07534199000001,2.9953686270000004,0.92774684,0.0,2.55410292,0.851356265,1.855485768,0.0,5.1845292380000005,0.851356265,0.0,0.0,3.4818497600000002,3.4818497600000002,0.851356265,0.851356265,23.991234486,4.486006634,1.702713432,0.0,3.4818497600000002,3.1311006709999996,2.6304602719999997,1.779103105,35.81267634,14.80999108,6.417947762,0.0,1.139882859,121.30225723000001,195.32864294,2.842596291,41.792110062,2.467490355,0.851356265,0.92774684,10.883992347,5.413788234,0.92774684,1.779103105,1.702713432,7.2693049290000005,0.92774684,0.0,1.855485768,1.991239124,0.0,1.702713432,1.779103105,2.5438809300000003,0.0,0.851356265,11.890946722,0.0,4.486006634,1.139882859,0.851356265,3.5581992,1.61613409,10.109051797,0.0,2.279744406,1.61613409,0.0,3.4818497600000002,0.0,3.895878496,2.5438809300000003,2.0676296990000003,0.0,1.139882859,0.0,1.702713432,2.5438809300000003,17.015574607,19.491878668000002,2.6304602719999997,0.0,0.851356265,1.61613409,4.333194035,0.851356265,0.0,0.0,4.486006634,6.035901149,7.192945883,0.851356265,2.55410292,14.232972982,0.0,0.299833574,0.065910365,0.16251841099999997,0.0,0.290597592,0.0,2.208168781,0.0,0.0,0.151643637,0.0,2.4622593409999998,0.0,0.128784567,0.001605037,0.8127439639999999,0.023021592,0.064978596,0.0,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,0.274911387,6.7749544760000004,2.886511884,0.96218522,1.237072195,51.79500129,7.599651741000001,13.549345441,0.0,0.41237493,19.564033138,0.137454413,0.0,0.137454413,0.137454413,0.41237493,3.02401879,1.237072195,7.422480225,30.426994461000003,36.187360566,13.306205956,0.41237493,0.274911387,0.5498155,0.687252188,0.41237493,0.687252188,2.611602958,0.137454413,0.5498155,0.137454413,1.512002111,13.13698454,0.0,0.137454413,22.654323212,1.237072195,0.41237493,0.5498155,0.274911387,12.269544583000002,0.137454413,0.41237493,0.274911387,171.463781962,0.687252188,0.137454413,0.0,1.649476062,0.0,0.274911387,0.0,2.33672181,2.061822428,0.137454413,0.41237493,1.924354378,13.549345441,1.512002111,0.0,7.697411133,4.810854485,2.886511884,0.0,0.0,0.41237493,0.41237493,0.0,1.891045477,18.772513936,3.298926303,0.41237493,0.687252188,165.352689,28.70094548,0.5498155,16.675991322999998,1.891045477,0.0,0.0,1.099616611,3.71129176,0.0,0.5498155,5.6702948300000005,0.96218522,0.5498155,0.0,0.41237493,0.137454413,0.96218522,0.0,2.061822428,2.1659495900000003,0.0,0.5498155,22.660132352999998,0.5498155,9.386598336,0.137454413,0.137454413,0.687252188,1.753588503,3.298926303,6.362579546,0.0,1.61613409,6.362579546,19.3526971,0.41237493,1.891045477,2.715750701,0.5498155,0.41237493,0.137454413,0.137454413,0.5498155,2.715750701,5.773139181,3.848752315,9.79897243,0.0,0.41237493,1.61613409,1.099616611,0.824735831,0.0,0.274911387,2.199263417,9.936409349,2.474161474,0.137454413,0.274911387,13.922505344000001,0.0,0.33581612,0.053022785,0.106204586,0.0,0.332330527,0.0,3.0015869,0.0,0.0,0.058475379999999993,0.0,3.208111558,0.0,0.157036091,0.0,0.5889076229999999,0.010678902,0.068371269,0.0,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,0.38640463,6.7489841760000004,0.772801049,3.091287509,0.38640463,60.78845938,6.7489841760000004,21.997673757999998,0.0,0.772801049,19.750477598,0.0,0.0,0.38640463,1.545599049,0.38640463,3.47764852,1.932040737,3.091287509,30.761494071,40.754163506,11.140513245,1.159235441,0.38640463,0.38640463,1.545599049,0.772801049,1.932040737,4.250491987,0.38640463,0.38640463,0.0,2.704844633,14.270208659,0.0,0.0,22.26504267,0.772801049,0.0,0.38640463,0.38640463,12.132090170000001,0.772801049,0.0,0.0,170.20071053,0.38640463,0.772801049,0.38640463,1.159235441,0.38640463,0.772801049,0.0,1.545599049,0.38640463,1.159235441,0.38640463,3.47764852,13.497410659,0.38640463,1.159235441,5.023237666,4.250491987,2.318409668,0.0,1.159235441,0.0,0.38640463,0.0,2.00253872,17.361505322,2.704844633,0.38640463,0.38640463,135.60723011,28.70094548,0.0,15.532083641,1.61613409,0.38640463,0.38640463,0.772801049,3.091287509,0.38640463,0.772801049,5.2579199,2.704844633,0.38640463,0.0,1.159235441,0.0,1.545599049,0.0,3.47764852,2.388935139,0.0,1.545599049,20.631901599,1.159235441,7.908178595,0.772801049,0.0,2.318409668,2.00253872,4.636895712,7.135380595,0.0,2.388935139,6.7489841760000004,20.356184146,0.38640463,2.00253872,2.388935139,0.0,0.38640463,0.38640463,0.0,0.0,2.388935139,3.864072057,6.56885177,9.067424179,0.0,1.159235441,1.61613409,7.341804357,0.38640463,0.772801049,0.0,1.932040737,8.294620283,0.38640463,0.0,0.0,10.226651603,0.0,0.226918697,0.029644965000000002,0.118030759,0.0,0.23740119299999998,0.0,2.209276111,0.0,0.0,0.108155636,0.0,2.225255319,0.0,0.14223555799999998,0.040490214,0.718344594,0.195656118,0.046747975,0.016971307,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,0.0,6.362579546,0.851356265,1.702713432,0.851356265,64.01728197,7.213935811,12.72460961,2.55410292,0.0,18.597526098000003,0.851356265,0.0,0.0,0.851356265,0.0,2.55410292,3.405447195,11.0670191,30.453614895,45.523161736,13.000361390999998,0.851356265,0.0,0.0,0.0,0.851356265,0.0,4.256782398,0.0,1.702713432,0.0,0.851356265,13.575965875,0.0,0.0,20.725721322,3.405447195,0.0,0.851356265,0.0,13.834803602000001,0.0,0.0,0.0,172.36840882,0.0,0.0,0.0,2.55410292,0.851356265,0.0,0.0,4.256782398,0.851356265,0.0,0.0,2.55410292,15.27871253,0.851356265,0.851356265,7.662235765,1.702713432,1.702713432,0.0,2.55410292,0.851356265,1.702713432,0.851356265,1.61613409,17.832763919,0.851356265,0.0,0.0,172.87440700000002,28.70094548,1.702713432,17.084021405999998,2.467490355,0.851356265,0.0,4.256782398,1.702713432,0.0,0.851356265,6.9606333320000005,1.702713432,0.0,0.0,0.0,0.851356265,0.0,1.702713432,0.851356265,1.61613409,0.0,0.851356265,23.343084947999998,0.0,8.065292978,0.0,0.851356265,1.702713432,1.61613409,2.55410292,6.362579546,0.0,1.61613409,6.362579546,19.432638546,0.0,1.61613409,1.61613409,0.0,0.0,0.0,0.0,1.702713432,1.61613409,6.810880617,9.365732568,8.065292978,0.0,0.851356265,1.61613409,3.405447195,0.851356265,0.0,0.0,1.702713432,11.470733854999999,2.55410292,0.851356265,2.55410292,13.173460163,0.0,0.28645398899999996,0.029644965000000002,0.119910092,0.0,0.302424857,0.0,2.6503486450000002,0.0,0.0,0.087826059,0.0,2.814553799,0.0,0.149771673,0.001605037,0.5889076229999999,0.010678902,0.044371994,0.0,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,0.0,6.362579546,0.92774684,1.855485768,1.855485768,62.89581803,9.145872748,13.65235645,0.0,0.92774684,23.618539859000002,0.0,0.92774684,0.0,0.0,0.0,3.711074802,1.855485768,7.422092365,29.60225863,48.109024296,9.594914196,0.0,0.92774684,0.0,0.0,0.92774684,0.0,0.0,0.0,0.0,0.92774684,0.0,12.72460961,0.0,0.0,20.180013726,0.92774684,0.92774684,0.0,0.0,14.915383372,0.0,0.0,0.0,169.81430590000002,1.855485768,0.92774684,0.0,0.0,0.0,1.855485768,0.0,0.92774684,0.0,0.0,0.0,0.92774684,13.65235645,0.0,0.0,8.349750031,2.783293202,0.0,0.0,0.92774684,0.0,0.92774684,0.92774684,1.61613409,20.146701975,5.566591497,0.0,0.0,164.76618603,28.70094548,0.0,16.53831381,1.61613409,0.0,0.92774684,0.92774684,3.711074802,0.92774684,0.92774684,5.2579199,5.566591497,0.92774684,0.0,1.855485768,0.0,0.0,0.0,0.92774684,2.5438809300000003,0.0,0.0,25.580584015,0.0,9.145872748,0.0,0.0,1.855485768,1.61613409,1.855485768,6.362579546,0.0,1.61613409,6.362579546,17.806282466000003,0.0,1.61613409,2.5438809300000003,0.92774684,0.0,0.0,0.0,0.0,2.5438809300000003,10.20469399,5.566591497,7.290326386,0.0,0.0,1.61613409,0.92774684,0.0,0.0,0.0,2.783293202,7.290326386,4.638842963,0.0,0.0,13.784671911,0.0,0.317988169,0.063836551,0.123267535,0.0,0.32397704699999996,0.0,2.8138762799999997,0.0,0.0,0.059990769,0.0,2.819475846,0.0,0.12344349399999999,0.0,0.5889076229999999,0.033700494,0.088837374,0.0,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,0.6613160170000001,0.79877956,3.659312933,4.053472729,1.623476825,75.00215127999999,1.623476825,10.097799979,0.0,1.185175979,12.249157426,0.137454413,0.0,0.5238590430000001,1.683053462,0.79877956,6.50166731,3.169112932,10.513767734,12.499927352,64.21636498,8.489225459,1.571610371,0.6613160170000001,0.93622013,2.232851237,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,0.137454413,4.216846744,1.957973979,0.0,0.137454413,22.087847412000002,2.009873244,0.41237493,0.93622013,0.6613160170000001,12.269544583000002,0.9102554620000001,0.41237493,0.274911387,171.850186592,1.073656818,0.9102554620000001,0.38640463,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,5.402002898,1.59753688,1.898406741,1.159235441,12.720648799,9.061346472,5.204921552,0.0,1.159235441,0.41237493,0.79877956,0.0,2.277450107,10.684800038,6.0037709360000004,0.79877956,1.073656818,84.62158331,28.70094548,0.5498155,13.018256410000001,1.891045477,0.38640463,0.38640463,1.87241766,6.802579269,0.38640463,1.3226165490000001,5.6702948300000005,3.667029853,0.93622013,0.0,1.571610371,0.137454413,2.507784269,0.0,5.539470948,2.938750639,0.0,2.095414549,5.119428852,1.709050941,4.569617839,0.9102554620000001,0.137454413,3.005661856,2.139993133,7.935822015,0.772801049,0.0,2.388935139,0.38640463,16.467766074,0.79877956,2.277450107,3.48855175,0.5498155,0.79877956,0.5238590430000001,0.137454413,0.5498155,3.48855175,9.637211238,10.417604085,6.141237517,0.0,1.571610371,1.61613409,8.441420968,1.211140461,0.772801049,0.274911387,4.131304154,5.50587054,2.860566104,0.137454413,0.274911387,11.423997855,0.0,0.242214696,0.053022785,0.13357513799999998,0.0,0.230798396,0.0,1.9548068669999998,0.0,0.0,0.09782676700000001,0.0,2.363519142,0.0,0.154841049,0.040490214,0.710406173,0.195656118,0.046888472,0.016971307,2.0,2.0,"[[1, 3], [1, 2]]"
80x80,0.274911387,0.41237493,3.7378681489999996,2.6648986519999998,2.0884284600000003,78.23097387,2.0884284600000003,0.824735831,2.55410292,0.41237493,11.096205926,0.9888106779999999,0.0,0.137454413,0.9888106779999999,0.41237493,5.57812171,4.64251939,18.489499325,12.192048176,68.98536321,10.349073605000001,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,2.363358376,1.2637311949999999,0.0,0.137454413,20.548526064,4.64251939,0.41237493,1.401171765,0.274911387,13.972258015000001,0.137454413,0.41237493,0.274911387,174.017884882,0.687252188,0.137454413,0.0,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,4.478457298,3.378838751,2.363358376,0.851356265,15.359646898000001,6.513567917,4.589225316,0.0,2.55410292,1.2637311949999999,2.115088362,0.851356265,1.891045477,11.156058635,4.150282568,0.41237493,0.687252188,121.88876020000001,28.70094548,2.2525289319999997,14.570194175000001,2.742401742,0.851356265,0.0,5.356399009,5.414005191999999,0.0,1.401171765,7.373008262000001,2.6648986519999998,0.5498155,0.0,0.41237493,0.9888106779999999,0.96218522,1.702713432,2.913178693,2.1659495900000003,0.0,1.401171765,7.830612201000001,0.5498155,4.726732222,0.137454413,0.9888106779999999,2.38996562,1.753588503,5.853029223,0.0,0.0,1.61613409,0.0,15.544220474000001,0.41237493,1.891045477,2.715750701,0.5498155,0.41237493,0.137454413,0.137454413,2.2525289319999997,2.715750701,12.584019798,13.214484883,5.1391063159999995,0.0,1.2637311949999999,1.61613409,4.505063806,1.676092096,0.0,0.274911387,3.901976849,8.681984112,5.028264394000001,0.9888106779999999,2.829014307,14.370806415,0.0,0.30174998799999997,0.053022785,0.135454471,0.0,0.29582206,0.0,2.395879401,0.0,0.0,0.07749719,0.0,2.952817622,0.0,0.16237716400000002,0.001605037,0.5809692019999999,0.010678902,0.044512491,0.0,2.0,2.0,"[[1, 3], [1, 3]]"
81x81,0.274911387,0.41237493,3.814258724,2.817670988,3.092557963,77.10950993,4.020365397,1.752482671,0.0,1.3401217699999999,16.117219687,0.137454413,0.92774684,0.137454413,0.137454413,0.41237493,6.735093592,3.092557963,14.84457259,11.340691911,71.57122577,6.94362641,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,1.512002111,0.41237493,0.0,0.137454413,20.002818468,2.164819035,1.3401217699999999,0.5498155,0.274911387,15.052837785000001,0.137454413,0.41237493,0.274911387,171.463781962,2.542737956,1.065201253,0.0,1.649476062,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,2.852101218,1.752482671,1.512002111,0.0,16.047161164,7.5941476869999995,2.886511884,0.0,0.92774684,0.41237493,1.3401217699999999,0.92774684,1.891045477,13.469996691,8.8655178,0.41237493,0.687252188,113.78053923,28.70094548,0.5498155,14.024486579000001,1.891045477,0.0,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,5.6702948300000005,6.528776717,1.47756234,0.0,2.2678606980000002,0.137454413,0.96218522,0.0,2.9895692680000003,3.0936964300000005,0.0,0.5498155,10.068111268000001,0.5498155,5.807311992,0.137454413,0.137454413,2.542737956,1.753588503,5.154412071,0.0,0.0,1.61613409,0.0,13.917864394,0.41237493,1.891045477,3.6434975410000003,1.47756234,0.41237493,0.137454413,0.137454413,0.5498155,3.6434975410000003,15.977833171,9.415343812,4.364139724,0.0,0.41237493,1.61613409,2.0273634510000003,0.824735831,0.0,0.274911387,4.982556619,4.501576643,7.113004437000001,0.137454413,0.274911387,14.982018163,0.0,0.333284168,0.08721437100000001,0.13881191399999998,0.0,0.31737424999999997,0.0,2.5594070359999996,0.0,0.0,0.0496619,0.0,2.957739669,0.0,0.136048985,0.0,0.5809692019999999,0.033700494,0.088977871,0.0,2.0,2.0,"[[1, 3], [1, 4]]"
82x82,0.38640463,0.38640463,1.624157314,4.794000941,1.237760895,87.22443196,1.237760895,9.273064148,2.55410292,0.772801049,11.282650386,0.851356265,0.0,0.38640463,2.396955314,0.38640463,6.03175144,5.337487932,14.158306609,12.526547786,73.55216615,8.183380893999999,2.010591706,0.38640463,0.38640463,1.545599049,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,3.556200898,2.396955314,0.0,0.0,20.159245522,4.178248244,0.0,1.237760895,0.38640463,13.834803602000001,0.772801049,0.0,0.0,172.75481345,0.38640463,0.772801049,0.38640463,3.713338361,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,6.03175144,3.326903969,1.237760895,2.010591706,12.685473431,5.953205419,4.0211231000000005,0.0,3.713338361,0.851356265,2.089118062,0.851356265,2.00253872,9.745050021,3.556200898,0.38640463,0.38640463,92.14330131,28.70094548,1.702713432,13.426286493000001,2.467490355,1.237760895,0.38640463,5.029583447,4.794000941,0.38640463,1.624157314,6.9606333320000005,4.407558065,0.38640463,0.0,1.159235441,0.851356265,1.545599049,1.702713432,4.3290047849999995,2.388935139,0.0,2.396955314,5.802381447,1.159235441,3.248312481,0.772801049,0.851356265,4.0211231000000005,2.00253872,7.190998632,0.772801049,0.0,2.388935139,0.38640463,16.547707520000003,0.38640463,2.00253872,2.388935139,0.0,0.38640463,0.38640463,0.0,1.702713432,2.388935139,10.674952674,15.934584338,4.407558065,0.0,2.010591706,1.61613409,10.747251552,1.237760895,0.772801049,0.0,3.634754169,7.040195045999999,2.94050755,0.851356265,2.55410292,10.674952674,0.0,0.192852565,0.029644965000000002,0.147280644,0.0,0.200892726,0.0,1.6035686120000001,0.0,0.0,0.127177446,0.0,1.9699613829999998,0.0,0.147576631,0.04209525099999999,0.710406173,0.195656118,0.022889197,0.016971307,2.0,2.0,"[[1, 3], [2, 3]]"
