coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Ependymal,Excitatorycells
60x60,0.635697912,0.41237493,4.459459214,40.77590795300001,3.5315777189999995,66.459670225,15.618702467999999,9.882424345,2.914889445,1.333324548,18.205121433000002,3.35292206,0.0,1.21983449,13.978240048,11.435583093,45.483211149999995,6.645831742,20.654253635,2.036878621,70.466462852,8.398493113,2.184680813,0.8350744800000001,10.23371538,2.927886306,1.823894288,1.2474152809999999,7.589976421000001,1.25776753,3.733628574,3.2231116689999997,19.461897809,4.387344585,1.120313117,0.137454413,10.802953211,14.022582643,0.41237493,1.961334858,0.635697912,2.4003309379999997,18.782481668,0.972538023,0.635697912,4.203578982,1.048038713,4.666285749000001,5.126967026,26.570419802000004,9.149580171,0.9965024520000001,0.0,7.315095273000001,3.273965218,1.21983449,1.8555241889999998,24.254884873,3.378838751,2.9235214689999998,5.494022512,30.693820343,12.760839705999999,11.083506781,3.968668243,2.55410292,1.98532226,3.1974684389999997,1.411519358,0.274911387,12.276371752,6.315036878,0.972538023,1.4088432530000001,126.531426447,0.0,2.2525289319999997,11.552030714,16.868838206,1.772305883,0.0,8.081316412,5.774791716999999,0.0,1.76195829,2.115088362,22.070405447,10.130723346,1.481099642,5.0550411770000006,2.431959937,21.024797216,2.424304497,21.49449519,16.101339277,0.0,4.325433171,7.830612201000001,3.1132778759999997,5.087518747,5.188494081,1.548973771,3.3109152379999998,0.697617506,8.217140605,1.082380077,1.481099642,0.0,3.968668243,28.847253257999995,0.773161455,0.274911387,2.2199297280000003,1.271406565,14.786484230000001,2.378088531,0.697617506,2.812692025,2.020566229,14.027169057,13.575271408,5.499892840999999,0.721591065,1.2637311949999999,1.443149259,25.165282892,1.676092096,9.418537023,1.357291464,6.788309757,14.407007583,5.389050919000001,2.270564836,2.829014307,15.453186492,0.002912167,0.27428423,0.02337782,0.16261822,0.078810091,0.246585634,0.001710878,2.408679651,0.0,0.0,0.187860134,0.0,2.663873583,0.0,0.212804463,0.151242745,0.409788964,0.743130894,0.044512491,0.0,2.0,2.0,"[1, 3]"
61x61,0.635697912,0.41237493,4.535849789,40.928680289000006,4.535707222,65.338206285,17.550639405,10.810171185,0.360786525,2.261071388,23.226135194,2.501565795,0.92774684,1.21983449,13.126883783,11.435583093,46.640183031999996,5.095870315,17.0093269,1.185522356,73.052325412,4.993045918,1.333324548,1.76282132,10.23371538,2.927886306,1.900284863,1.2474152809999999,3.3331940230000003,1.25776753,2.030915142,4.150858509,18.610541544,3.53598832,1.120313117,0.137454413,10.257245615,11.544882287999998,1.3401217699999999,1.1099785930000001,0.635697912,3.4809107079999997,18.782481668,0.972538023,0.635697912,1.649476062,2.903524481,5.594032589000001,5.126967026,24.016316882,8.298223906,2.85198822,0.0,3.9860597149999997,2.422608953,1.21983449,1.8555241889999998,22.628528793,1.752482671,2.072165204,4.642666247,31.381334609,13.841419475999999,9.380793349000001,3.968668243,0.92774684,1.133965995,2.422501847,1.487909933,0.274911387,14.590309808,11.03027211,0.972538023,1.4088432530000001,118.42320547700001,0.0,0.5498155,11.006323118000001,16.017481941,0.9209496180000001,0.92774684,4.752280854,7.7831530870000005,0.92774684,1.838348865,0.41237493,25.934283512,11.058470186,1.481099642,6.910526945000001,1.5806036719999998,21.024797216,0.721591065,21.570885765,17.029086117000002,0.0,3.4740769060000005,10.068111268000001,3.1132778759999997,6.168098517,5.188494081,0.697617506,3.463687574,0.697617506,7.518523453,1.082380077,1.481099642,0.0,3.968668243,27.220897177999998,0.773161455,0.274911387,3.1476765680000005,2.1991534049999997,14.786484230000001,2.378088531,0.697617506,1.1099785930000001,2.948313069,17.420982430000002,9.776130337000001,4.724926249,0.721591065,0.41237493,1.443149259,22.687582537,0.824735831,9.418537023,1.357291464,7.868889527,10.226600114,7.473790962000001,1.419208571,0.274911387,16.06439824,0.002912167,0.30581841,0.057569406000000004,0.165975663,0.078810091,0.26813782399999997,0.001710878,2.572207286,0.0,0.0,0.160024844,0.0,2.66879563,0.0,0.18647628400000002,0.149637708,0.409788964,0.766152486,0.088977871,0.0,2.0,2.0,"[1, 4]"
62x62,0.7471911550000001,0.38640463,2.3457483789999998,42.905010242,2.680910154,75.453128315,14.768034902999998,18.330752662000002,2.914889445,1.6937506670000002,18.391565893,3.2154676469999997,0.0,1.4687847070000002,15.386384684,11.409612792999999,45.93684088,7.340800284,16.323060919,2.371378231,75.033265792,6.232800402,2.9315413240000003,0.946567723,10.07030451,3.786233167,2.184320407,2.49220383,9.22886545,1.5067177470000002,3.570217704,3.0856572559999997,20.654740331,5.5205687039999995,1.120313117,0.0,10.413672669,13.558311496999998,0.0,1.797923988,0.7471911550000001,2.262876525,19.417828304,0.560163093,0.360786525,2.94050755,0.7471911550000001,5.3016323850000004,5.513371656,26.080179181,9.535984801,1.494392114,0.0,6.523972512,1.59854742,2.241615518,1.829553889,25.808179015,3.326903969,1.797923988,6.653257953,28.019646875999996,12.200477207999999,10.515404565,3.968668243,3.713338361,1.5729473299999999,3.171498139,1.411519358,0.38640463,10.865363138,5.7209552079999995,0.946567723,1.107995695,96.78596755699999,0.0,1.702713432,10.408123032,16.593926819,2.158710513,0.38640463,7.75450085,5.154787466,0.38640463,1.984943839,1.702713432,23.81306486,9.967312476,1.481099642,5.801901688,2.294505524,21.608211045,2.424304497,22.910321281999998,16.324324826,0.0,5.32121672,5.802381447,3.7226978170000002,3.609099006,5.8238407169999995,1.411519358,4.942072718,0.946567723,9.555110014,1.8551811260000002,1.481099642,0.772801049,4.355072873,29.850740304,0.7471911550000001,0.38640463,1.8931141660000002,0.721591065,14.76051393,2.627038748,0.560163093,2.262876525,1.6937506670000002,12.118101932999998,16.295370863000002,4.76834459,0.721591065,2.010591706,1.443149259,31.407470638000003,1.237760895,10.191338072,1.082380077,6.521087076999999,12.765218517,3.3012940750000004,2.1331104229999998,2.55410292,11.757332751,0.002912167,0.165386807,0.0,0.174444393,0.078810091,0.1516563,0.001710878,1.6163688619999999,0.0,0.0,0.23754039000000002,0.0,1.6810173439999998,0.0,0.19800393,0.191732959,0.5392259349999999,0.9281081099999999,0.022889197,0.016971307,2.0,2.0,"[2, 3]"
63x63,0.7471911550000001,0.38640463,2.4221389540000002,43.057782578,3.685039657,74.331664375,16.69997184,19.258499502000003,0.360786525,2.621497507,23.412579653999998,2.364111382,0.92774684,1.4687847070000002,14.535028419,11.409612792999999,47.093812762,5.790838857,12.678134184000001,1.520021966,77.61912835199999,2.827353207,2.080185059,1.874314563,10.07030451,3.786233167,2.260710982,2.49220383,4.972083052,1.5067177470000002,1.8675042720000001,4.0134040959999995,19.803384066,4.669212439,1.120313117,0.0,9.867965073,11.080611141999999,0.92774684,0.946567723,0.7471911550000001,3.3434562949999997,19.417828304,0.560163093,0.360786525,0.38640463,2.602676923,6.229379225000001,5.513371656,23.526076261,8.684628536,3.3498778820000004,0.0,3.194936954,0.7471911550000001,2.241615518,1.829553889,24.181822935,1.700547889,0.946567723,5.801901688,28.707161141999997,13.281056977999999,8.812691133000001,3.968668243,2.086982281,0.721591065,2.3965315470000004,1.487909933,0.38640463,13.179301194,10.43619044,0.946567723,1.107995695,88.677746587,0.0,0.0,9.862415436000001,15.742570554,1.3073542480000002,1.31415147,4.425465292,7.1631488359999995,1.31415147,2.061334414,0.0,27.676942925000002,10.895059316,1.481099642,7.657387456,1.443149259,21.608211045,0.721591065,22.986711857,17.252071666000003,0.0,4.469860455,8.039880514,3.7226978170000002,4.689678776,5.8238407169999995,0.560163093,5.094845054,0.946567723,8.856492862,1.8551811260000002,1.481099642,0.772801049,4.355072873,28.224384223999998,0.7471911550000001,0.38640463,2.8208610060000003,1.6493379049999999,14.76051393,2.627038748,0.560163093,0.560163093,2.621497507,15.511915306,12.496229792000001,3.9933779979999997,0.721591065,1.159235441,1.443149259,28.929770283000003,0.38640463,10.191338072,1.082380077,7.601666846999999,8.584811047999999,5.386034118,1.281754158,0.0,12.368544499,0.002912167,0.196920987,0.034191586,0.177801836,0.078810091,0.17320849,0.001710878,1.7798964969999997,0.0,0.0,0.20970510000000003,0.0,1.6859393909999998,0.0,0.17167575100000002,0.190127922,0.5392259349999999,0.9511297019999999,0.067354577,0.016971307,2.0,2.0,"[2, 4]"
64x64,0.360786525,0.0,2.50069417,41.66920850100001,4.149991292,77.560486965,17.164923475,9.985435354,2.914889445,1.848696458,22.259628153999998,3.2154676469999997,0.92774684,1.082380077,13.840785635,11.023208163,46.170267161999995,7.264245315,20.653865775,1.21214279,82.388126582,4.687201353,1.772305883,1.487909933,9.68389988,2.240634118,2.339266198,0.560163093,4.9783734630000005,1.120313117,3.1838130739999997,4.0134040959999995,17.949895698,3.9749696549999998,1.120313117,0.0,8.328643725000001,13.713257288,0.92774684,1.411519358,0.360786525,5.046169727,18.645027255,0.560163093,0.360786525,2.55410292,2.2162722930000003,5.456578176000001,5.126967026,24.92094374,9.149580171,2.577076833,0.0,5.906120303000001,1.21214279,1.082380077,1.443149259,23.258277335,3.4818497600000002,1.411519358,5.494022512,31.346159241,10.733278423,8.196994897,3.968668243,3.4818497600000002,1.5729473299999999,3.7128403490000004,2.339266198,0.0,13.650559791,8.582702072,0.560163093,0.721591065,125.944923477,0.0,1.702713432,11.414353201,16.593926819,1.772305883,0.92774684,7.909446641000001,5.774574759,0.92774684,2.13988963,1.702713432,26.674811724,10.508654686,1.481099642,6.4981520150000005,2.294505524,20.062611996,2.424304497,20.360419602,16.479270617,0.0,3.775617671,10.751063863,2.563462376,4.846793159,5.051039668,1.411519358,4.4791488180000005,0.560163093,6.77370007,1.082380077,1.481099642,0.0,3.968668243,27.300838623999997,0.360786525,0.0,2.048059957,1.6493379049999999,14.3741093,2.240634118,0.560163093,2.262876525,1.848696458,18.458723866,15.293110590000001,2.9912467969999996,0.721591065,0.851356265,1.443149259,24.993413121000003,0.851356265,9.418537023,1.082380077,7.372339541999999,11.760924619999999,7.553732408,2.1331104229999998,2.55410292,15.315353059,0.002912167,0.256456279,0.034191586,0.17968116899999997,0.078810091,0.238232154,0.001710878,2.220969031,0.0,0.0,0.189375523,0.0,2.275237871,0.0,0.179211866,0.151242745,0.409788964,0.766152486,0.064978596,0.0,2.0,2.0,"[3, 4]"
65x65,0.274911387,7.291376209000001,5.468548327,10.774034926,1.237072195,40.179332853,11.214527356,35.355755214,0.0,0.41237493,30.055595476,0.137454413,0.0,1.170279445,0.653876146,26.46384856,13.984250613,1.7534939280000001,13.218617910999999,19.911038381,37.220185598,10.073871306000001,0.928796663,0.274911387,0.5498155,5.966968141000001,0.928796663,13.827749311,3.1280246910000002,0.137454413,0.5498155,0.137454413,17.750978661,15.719020983,0.516421733,0.137454413,12.547963834,2.786307943,0.41237493,0.5498155,0.79133312,0.653876146,15.975822543,0.41237493,0.274911387,1.649476062,5.966968141000001,17.925728714999998,9.411046598,5.780806707,2.065631854,0.79133312,0.516421733,2.33672181,2.061822428,1.170279445,1.445199962,42.900080644999996,13.549345441,1.512002111,1.032825032,13.894386231,21.682047647,55.224947734000004,5.279715953,1.549235748,0.41237493,0.928796663,1.549235748,0.274911387,19.288935669,3.815348036,5.6920908830000005,0.687252188,182.624445718,0.0,0.5498155,11.244156893,5.554627340000001,1.032825032,0.0,1.099616611,5.260527508,0.0,1.066237233,0.928796663,1.9950102520000002,20.402651547,1.032825032,0.41237493,1.170279445,22.48106922,0.516421733,51.696812218,2.6154473539999996,0.516421733,8.411567896,22.660132352999998,2.0990512480000003,9.386598336,27.338143083,0.137454413,2.236487936,0.137454413,3.298926303,6.362579546,0.0,5.279715953,6.362579546,24.559306304,0.41237493,0.79133312,1.099616611,0.5498155,52.983019909999996,0.137454413,0.137454413,1.066237233,1.6160383440000001,6.805964213,3.848752315,10.315394163,0.516421733,1.445199962,0.0,28.933670409,0.824735831,0.0,6.071049073,9.544611224,13.551284964,2.474161474,0.137454413,0.274911387,13.922505344000001,0.0,0.319732393,0.02337782,0.10934018100000001,0.018932964,0.283094101,0.138805026,3.063365578,0.0,0.0,0.172596134,0.298613759,2.919167519,0.0,0.214132131,0.0,0.594340324,0.0,0.070973115,0.0,2.0,2.0,"[0, 1]"
66x66,0.38640463,7.265405909000001,3.3548374919999997,12.903137215000001,0.38640463,49.172790942999995,10.363859791,43.804083531,0.0,0.772801049,30.242039935999998,0.0,0.0,1.4192296620000002,2.0620207820000003,26.43787826,14.437880343,2.44846247,8.887425194999999,20.245537991,41.786988537999996,7.908178595,1.6756571740000001,0.38640463,0.38640463,6.825315002,1.289222782,15.072537859999999,4.76691372,0.38640463,0.38640463,0.0,18.943821183,16.852245102,0.516421733,0.0,12.158683292,2.322036797,0.0,0.38640463,0.9028263630000001,0.516421733,16.611169179,0.0,0.0,0.38640463,5.6661205830000005,18.561075351,9.797451228,5.290566086,2.4520364839999997,1.289222782,0.516421733,1.545599049,0.38640463,2.192060473,1.4192296620000002,44.453374787,13.497410659,0.38640463,2.192060473,11.220212764,21.121685149,54.656845518000004,5.279715953,2.708471189,0.0,0.9028263630000001,1.549235748,0.38640463,17.877927055,3.221266366,5.6661205830000005,0.38640463,152.878986828,0.0,0.0,10.100249211,5.279715953,1.4192296620000002,0.38640463,0.772801049,4.640523257,0.38640463,1.289222782,0.516421733,3.7376696650000003,20.239240677,1.032825032,1.159235441,1.032825032,23.064483049,0.516421733,53.11263831,2.8384329029999997,0.516421733,9.407351445,20.631901599,2.708471189,7.908178595,27.973489719,0.0,3.8676454160000002,0.38640463,4.636895712,7.135380595,0.0,6.052517002,6.7489841760000004,25.56279335,0.38640463,0.9028263630000001,0.772801049,0.0,52.95704961,0.38640463,0.0,0.516421733,1.289222782,4.896897089,6.56885177,9.583845912000001,0.516421733,2.192060473,0.0,35.175858155,0.38640463,0.772801049,5.796137686,9.277388543999999,11.909495898,0.38640463,0.0,0.0,10.226651603,0.0,0.21083497,0.0,0.121166354,0.018932964,0.18816476699999998,0.138805026,2.271054789,0.0,0.0,0.22227639,0.298613759,1.93631128,0.0,0.199331598,0.040490214,0.7237772950000001,0.184977216,0.049349820999999995,0.016971307,2.0,2.0,"[0, 2]"
67x67,0.0,6.879001279000001,3.4333927079999995,11.514563138,0.851356265,52.401613533,10.828811426,34.531019383,2.55410292,0.0,29.089088435999997,0.851356265,0.0,1.032825032,1.367777998,26.05147363,13.514334743000001,3.921868928,16.863156785999998,19.937658815,46.555986768,9.768026741,1.367777998,0.0,0.0,5.279715953,1.367777998,13.140497123,4.773204131,0.0,1.702713432,0.0,17.090332815,16.158002318,0.516421733,0.0,10.619361944000001,4.954682943,0.0,0.851356265,0.516421733,2.219135165,15.83836813,0.0,0.0,2.55410292,5.279715953,17.788274301999998,9.411046598,6.685433565,2.916988119,0.516421733,0.516421733,4.256782398,0.851356265,1.032825032,1.032825032,43.529829187,15.27871253,0.851356265,1.884181297,13.859210863000001,18.573906594,54.041149282000006,5.279715953,4.103338668,0.851356265,2.219135165,2.400592013,0.0,18.349185652,1.367777998,5.279715953,0.0,190.146163718,0.0,1.702713432,11.652186976,6.131072218,1.884181297,0.0,4.256782398,3.25194918,0.0,1.367777998,2.219135165,2.7355384640000002,19.852836047,1.032825032,0.0,1.884181297,21.518884,2.219135165,50.486346055,2.065631854,0.516421733,8.713108661,23.343084947999998,1.549235748,8.065292978,27.200688669999998,0.851356265,3.25194918,0.0,2.55410292,6.362579546,0.0,5.279715953,6.362579546,24.639247750000003,0.0,0.516421733,0.0,0.0,52.57064498,0.0,0.0,2.219135165,0.516421733,7.8437056489999994,9.365732568,8.581714711,0.516421733,1.884181297,0.0,31.239500993,0.851356265,0.0,5.796137686,9.048061238999999,15.08560947,2.55410292,0.851356265,2.55410292,13.173460163,0.0,0.27037026200000003,0.0,0.12304568699999999,0.018932964,0.253188431,0.138805026,2.712127323,0.0,0.0,0.201946813,0.298613759,2.52560976,0.0,0.206867713,0.001605037,0.594340324,0.0,0.046973839999999996,0.0,2.0,2.0,"[0, 3]"
68x68,0.0,6.879001279000001,3.509783283,11.667335474,1.855485768,51.280149593000004,12.760748363,35.458766223,0.0,0.92774684,34.110102196999996,0.0,0.92774684,1.032825032,0.516421733,26.05147363,14.671306625000001,2.371907501,13.218230050999999,19.08630255,49.141849328,6.362579546,0.516421733,0.92774684,0.0,5.279715953,1.444168573,13.140497123,0.516421733,0.0,0.0,0.92774684,16.23897655,15.306646053,0.516421733,0.0,10.073654348,2.4769825880000003,0.92774684,0.0,0.516421733,3.299714935,15.83836813,0.0,0.0,0.0,7.1352017210000005,18.716021142,9.411046598,4.131330645,2.065631854,2.371907501,0.516421733,0.92774684,0.0,1.032825032,1.032825032,41.903473106999996,13.65235645,0.0,1.032825032,14.546725128999999,19.654486364,52.33843585,5.279715953,2.4769825880000003,0.0,1.444168573,2.4769825880000003,0.0,20.663123708,6.083013230000001,5.279715953,0.0,182.037942748,0.0,0.0,11.10647938,5.279715953,1.032825032,0.92774684,0.92774684,5.26031055,0.92774684,1.444168573,0.516421733,6.599416529,20.780582887,1.032825032,1.855485768,1.032825032,21.518884,0.516421733,50.562736629999996,2.9933786939999996,0.516421733,7.861752396,25.580584015,1.549235748,9.145872748,27.200688669999998,0.0,3.4047215160000004,0.0,1.855485768,6.362579546,0.0,5.279715953,6.362579546,23.012891670000002,0.0,0.516421733,0.92774684,0.92774684,52.57064498,0.0,0.0,0.516421733,1.444168573,11.237519022,5.566591497,7.806748119000001,0.516421733,1.032825032,0.0,28.761800638,0.0,0.0,5.796137686,10.128641008999999,10.905202001,4.638842963,0.0,0.0,13.784671911,0.0,0.301904442,0.034191586,0.12640313,0.018932964,0.27474062099999996,0.138805026,2.875654958,0.0,0.0,0.174111523,0.298613759,2.530531807,0.0,0.180539534,0.0,0.594340324,0.023021592,0.09143921999999999,0.0,2.0,2.0,"[0, 4]"
69x69,0.6613160170000001,1.3152012929999999,6.241349376,13.865322435,1.623476825,63.386482842999996,5.238352440000001,31.904209752,0.0,1.185175979,22.740719763999998,0.137454413,0.0,1.5566840750000002,2.1994751949999998,26.85025319,17.461899133,3.685534665,16.30990542,1.9839712720000002,65.249190012,5.256890809,2.088032104,0.6613160170000001,0.93622013,7.51256719,1.7015977119999999,15.759790048,7.378516678,0.5238590430000001,0.93622013,0.137454413,20.455823294,4.540010422,0.516421733,0.137454413,11.981488034,3.559108992,0.41237493,0.93622013,1.17773775,0.653876146,16.748623592,0.41237493,0.274911387,2.035880692,6.353372771000001,18.698529764,9.797451228,6.940042148,2.4520364839999997,1.564134169,0.516421733,3.882320859,2.448227058,2.329514886,1.8316045920000001,46.377729165,1.59753688,1.898406741,2.192060473,18.917623897,25.932539634,57.543357402000005,5.279715953,2.708471189,0.41237493,1.3152012929999999,1.549235748,0.6613160170000001,11.201221771,6.520192669,6.078495513000001,1.073656818,101.893340028,0.0,0.5498155,7.586421980000001,5.554627340000001,1.4192296620000002,0.38640463,1.87241766,8.351815017,0.38640463,1.8390382820000002,0.928796663,4.699854885000001,20.789056177000003,1.032825032,1.571610371,1.170279445,24.026668268999998,0.516421733,55.174460738,3.3882484029999995,0.516421733,9.957166944999999,5.119428852,3.258286689,4.569617839,28.110944132,0.137454413,4.554897604000001,0.5238590430000001,7.935822015,0.772801049,0.0,6.052517002,0.38640463,21.674375278,0.79877956,1.17773775,1.87241766,0.5498155,53.36942454,0.5238590430000001,0.137454413,1.066237233,2.388839393,10.67003627,10.417604085,6.65765925,0.516421733,2.604435403,0.0,36.275474766,1.211140461,0.772801049,6.071049073,11.476651961,9.120746154999999,2.860566104,0.137454413,0.274911387,11.423997855,0.0,0.22613096900000001,0.02337782,0.136710733,0.018932964,0.18156197,0.138805026,2.016585545,0.0,0.0,0.21194752100000003,0.298613759,2.074575103,0.0,0.21193708900000002,0.040490214,0.7158388740000001,0.184977216,0.049490318,0.016971307,2.0,2.0,"[1, 2]"
70x70,0.274911387,0.928796663,6.319904591999999,12.476748358,2.0884284600000003,66.615305433,5.703304075,22.631145604,2.55410292,0.41237493,21.587768263999997,0.9888106779999999,0.0,1.170279445,1.505232411,26.46384856,16.538353533,5.158941123,24.285637011,1.676092096,70.01818824200001,7.116738955,1.780152928,0.274911387,0.5498155,5.966968141000001,1.780152928,13.827749311,7.384807089000001,0.137454413,2.2525289319999997,0.137454413,18.602334926,3.845767638,0.516421733,0.137454413,10.442166686,6.1917551379999995,0.41237493,1.401171765,0.79133312,2.356589578,15.975822543,0.41237493,0.274911387,4.203578982,5.966968141000001,17.925728714999998,9.411046598,8.334909627,2.916988119,0.79133312,0.516421733,6.593504208000001,2.913178693,1.170279445,1.445199962,45.454183564999994,3.378838751,2.363358376,1.884181297,21.556621996,23.384761079,56.92766116600001,5.279715953,4.103338668,1.2637311949999999,2.631510095,2.400592013,0.274911387,11.672480368,4.666704301,5.6920908830000005,0.687252188,139.16051691799998,0.0,2.2525289319999997,9.138359745,6.405983605,1.884181297,0.0,5.356399009,6.96324094,0.0,1.917593498,2.631510095,3.697723684,20.402651547,1.032825032,0.41237493,2.02163571,22.48106922,2.219135165,52.548168483,2.6154473539999996,0.516421733,9.262924160999999,7.830612201000001,2.0990512480000003,4.726732222,27.338143083,0.9888106779999999,3.939201368,0.137454413,5.853029223,0.0,0.0,5.279715953,0.0,20.750829678000002,0.41237493,0.79133312,1.099616611,0.5498155,52.983019909999996,0.137454413,0.137454413,2.768950665,1.6160383440000001,13.61684483,13.214484883,5.655528049,0.516421733,2.296556227,0.0,32.339117604,1.676092096,0.0,6.071049073,11.247324656,12.296859727,5.028264394000001,0.9888106779999999,2.829014307,14.370806415,0.0,0.28566626100000003,0.02337782,0.138590066,0.018932964,0.246585634,0.138805026,2.4576580789999998,0.0,0.0,0.191617944,0.298613759,2.663873583,0.0,0.21947320400000003,0.001605037,0.5864019030000001,0.0,0.047114337,0.0,2.0,2.0,"[1, 3]"
71x71,0.274911387,0.928796663,6.396295167,12.629520694,3.092557963,65.493841493,7.635241012,23.558892444,0.0,1.3401217699999999,26.608782024999996,0.137454413,0.92774684,1.170279445,0.653876146,26.46384856,17.695325415,3.6089796960000005,20.640710276,0.824735831,72.604050802,3.71129176,0.928796663,1.202658227,0.5498155,5.966968141000001,1.856543503,13.827749311,3.1280246910000002,0.137454413,0.5498155,1.065201253,17.750978661,2.9944113729999997,0.516421733,0.137454413,9.89645909,3.714054783,1.3401217699999999,0.5498155,0.79133312,3.437169348,15.975822543,0.41237493,0.274911387,1.649476062,7.822453909000001,18.853475555,9.411046598,5.780806707,2.065631854,2.6468188880000003,0.516421733,3.2644686499999995,2.061822428,1.170279445,1.445199962,43.82782748499999,1.752482671,1.512002111,1.032825032,22.244136261999998,24.465340849,55.224947734000004,5.279715953,2.4769825880000003,0.41237493,1.856543503,2.4769825880000003,0.274911387,13.986418424,9.381939533,5.6920908830000005,0.687252188,131.052295948,0.0,0.5498155,8.592652149000001,5.554627340000001,1.032825032,0.92774684,2.0273634510000003,8.97160231,0.92774684,1.993984073,0.928796663,7.561601749,21.330398387000002,1.032825032,2.2678606980000002,1.170279445,22.48106922,0.516421733,52.624559057999996,3.543194194,0.516421733,8.411567896,10.068111268000001,2.0990512480000003,5.807311992,27.338143083,0.137454413,4.091973704,0.137454413,5.154412071,0.0,0.0,5.279715953,0.0,19.124473598,0.41237493,0.79133312,2.0273634510000003,1.47756234,52.983019909999996,0.137454413,0.137454413,1.066237233,2.543785184,17.010658203000002,9.415343812,4.880561457,0.516421733,1.445199962,0.0,29.861417249000002,0.824735831,0.0,6.071049073,12.327904426,8.116452257999999,7.113004437000001,0.137454413,0.274911387,14.982018163,0.0,0.317200441,0.057569406000000004,0.141947509,0.018932964,0.26813782399999997,0.138805026,2.621185714,0.0,0.0,0.16378265400000003,0.298613759,2.66879563,0.0,0.19314502500000003,0.0,0.5864019030000001,0.023021592,0.091579717,0.0,2.0,2.0,"[1, 4]"
72x72,0.38640463,0.9028263630000001,4.206193756999999,14.605850647,1.237760895,75.608763523,4.85263651,31.079473920999998,2.55410292,0.772801049,21.774212724,0.851356265,0.0,1.4192296620000002,2.913377047,26.43787826,16.991983263,5.853909665,19.954444295,2.010591706,74.584991182,4.951046244,2.527013439,0.38640463,0.38640463,6.825315002,2.140579047,15.072537859999999,9.023696118,0.38640463,2.089118062,0.0,19.795177448,4.978991756999999,0.516421733,0.0,10.052886144,5.727483992,0.0,1.237760895,0.9028263630000001,2.219135165,16.611169179,0.0,0.0,2.94050755,5.6661205830000005,18.561075351,9.797451228,7.844669006,3.3033927489999995,1.289222782,0.516421733,5.802381447,1.237760895,2.192060473,1.4192296620000002,47.007477707,3.326903969,1.237760895,3.0434167380000003,18.882448529,22.824398581,56.35955895000001,5.279715953,5.262574109,0.851356265,2.605539795,2.400592013,0.38640463,10.261471754,4.072622631,5.6661205830000005,0.38640463,109.415058028,0.0,1.702713432,7.994452063000001,6.131072218,2.270585927,0.38640463,5.029583447,6.343236688999999,0.38640463,2.140579047,2.219135165,5.440383097,20.239240677,1.032825032,1.159235441,1.884181297,23.064483049,2.219135165,53.963994575,2.8384329029999997,0.516421733,10.25870771,5.802381447,2.708471189,3.248312481,27.973489719,0.851356265,5.570358848,0.38640463,7.190998632,0.772801049,0.0,6.052517002,0.38640463,21.754316724,0.38640463,0.9028263630000001,0.772801049,0.0,52.95704961,0.38640463,0.0,2.219135165,1.289222782,11.707777706,15.934584338,4.9239797979999995,0.516421733,3.0434167380000003,0.0,38.58130535,1.237760895,0.772801049,5.796137686,10.980101975999998,10.655070661,2.94050755,0.851356265,2.55410292,10.674952674,0.0,0.17676883799999998,0.0,0.150416239,0.018932964,0.1516563,0.138805026,1.6653472900000001,0.0,0.0,0.2412982,0.298613759,1.6810173439999998,0.0,0.20467267100000003,0.04209525099999999,0.7158388740000001,0.184977216,0.025491042999999998,0.016971307,2.0,2.0,"[2, 3]"
