coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODMature1,Excitatorycells
69x69,0.0,0.516421733,4.039346737,11.795239502000001,0.0,3.491539504,3.614875615,22.79809178,0.0,0.0,13.565006722,4.898103444,0.0,1.032825032,2.499811529,29.026591401,14.400931913,1.5081037400000001,7.25344798,0.0,7.3882642569999994,0.0,0.516421733,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,21.197518483,8.41139634,0.516421733,0.0,0.0,2.540917755,0.0,0.0,27.579298723,3.4311353810000003,18.753081778,0.0,0.0,0.0,5.279715953,19.771664098,9.411046598,20.688714331000003,2.065631854,0.516421733,0.516421733,5.424148349999999,0.0,22.202820377000002,1.032825032,46.925969443,0.0,0.0,1.032825032,7.654285392,19.320185463,67.558776937,5.279715953,1.549235748,0.0,0.516421733,1.549235748,0.0,11.769928944,0.516421733,5.279715953,0.0,25.610644203,0.0,0.0,48.614647632,5.279715953,3.016214828,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,1.032825032,21.310146341,1.032825032,0.991682007,1.032825032,24.95958409,0.516421733,56.516541494,3.057313861,0.516421733,7.861752396,8.338887484999999,3.532625544,0.0,28.657998963999997,0.0,3.532625544,0.0,2.448992301,0.0,0.0,5.279715953,0.0,23.069732484,0.0,0.516421733,60.04876393,0.0,57.99479333,0.0,0.0,0.516421733,1.973732027,1.032825032,0.0,3.4311353810000003,1.5081037400000001,1.032825032,0.0,37.225036024,0.0,1.457310294,5.796137686,8.337029814,6.0638679159999995,0.0,0.0,0.0,31.894955870000004,0.0,0.04859794,0.067774253,0.011885403000000001,0.018932964,0.0,1.8819370960000001,0.061778678,0.031706104,0.0,0.25539410500000004,0.30939855299999997,0.0,0.010793173,0.05709604,0.067369409,0.7701197790000001,0.032879219,0.042224708,0.0,2.0,2.0,"[1, 2]"
70x70,0.719174655,0.516421733,4.039346737,11.969397988,0.0,1.235596388,3.614875615,23.244781983,2.157548282,1.43837221,13.565006722,2.914713648,0.0,1.032825032,0.516421733,26.05147363,18.171059157000002,0.516421733,7.25344798,1.43837221,6.124049115999999,0.719174655,0.516421733,0.0,5.75351704,12.471528391,1.235596388,13.859671778,0.516421733,0.0,0.0,1.43837221,17.67734876,8.41139634,0.516421733,0.0,0.0,2.268410403,0.0,0.0,27.261379983,3.4311353810000003,22.349081566,1.43837221,0.0,0.0,5.279715953,21.384274089999998,9.411046598,32.370930085000005,2.065631854,1.235596388,0.516421733,5.772392672,0.719174655,17.668532624999997,2.471197242,51.762637147,0.0,0.0,2.471197242,9.811833674,19.047678111,61.063477215,5.279715953,2.268410403,0.0,1.235596388,1.549235748,0.0,19.311440167999997,4.112421521,5.998890608,0.0,22.362980802,0.0,0.0,40.910651862,5.279715953,1.032825032,0.0,1.43837221,2.268410403,0.0,0.516421733,0.516421733,2.471197242,21.310146341,2.471197242,0.0,1.751999687,25.852963971999998,2.673970015,53.988075648,2.065631854,0.516421733,7.861752396,4.372049429,1.549235748,0.719174655,28.657998963999997,0.0,1.549235748,1.43837221,1.457310294,0.719174655,0.0,5.998890608,0.0,23.690614501,0.0,0.516421733,92.63611717,0.0,60.500697475,1.43837221,0.0,0.516421733,1.973732027,3.1903733140000003,1.43837221,12.780173819,0.516421733,1.032825032,0.0,32.16813377,0.0,1.457310294,5.796137686,8.783720017,6.510558119,3.595999788,1.43837221,0.0,38.32642564,0.00355112,0.058021414,0.050300458,0.031745851,0.018932964,0.029233705,2.653918306,0.061778678,0.031706104,0.0,0.47599026099999997,0.298613759,0.29720914,0.0,0.077304922,0.060679072,0.738574641,0.001517518,0.020145341,0.0,2.0,2.0,"[1, 3]"
71x71,0.0,0.516421733,9.483116283000001,9.811849706,0.0,5.960191279,3.614875615,21.806409773,0.0,0.0,13.565006722,2.914713648,0.0,1.032825032,0.516421733,26.05147363,12.417542117,0.516421733,7.25344798,0.0,5.4048744609999995,0.0,0.516421733,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,21.682746096000002,19.29915556,0.516421733,0.0,0.0,1.549235748,5.443769546,0.0,21.606295263,3.4311353810000003,18.753081778,0.0,0.0,0.0,5.279715953,23.232043847999996,9.411046598,18.705324535000003,2.065631854,0.516421733,0.516421733,12.345069513999999,0.0,24.649551537,1.032825032,46.419495813,0.0,0.0,1.032825032,18.542044611999998,23.772273002,59.625105005,5.279715953,1.549235748,0.0,0.516421733,1.549235748,0.0,7.803090888,0.516421733,5.279715953,0.0,21.643806147,0.0,0.0,31.251673278000005,5.279715953,1.032825032,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,1.032825032,21.310146341,22.810007452,0.0,1.032825032,22.976194294,0.516421733,52.549703438,23.842814274,0.516421733,7.861752396,4.372049429,1.549235748,0.0,28.657998963999997,0.0,1.549235748,0.0,1.457310294,0.0,0.0,5.279715953,0.0,20.094614713,0.0,0.516421733,61.504323299999996,0.0,59.47172482,0.0,0.0,0.516421733,1.973732027,1.032825032,0.0,3.4311353810000003,0.516421733,1.032825032,0.0,29.291364092,0.0,6.90107984,5.796137686,12.789117353,5.072185909,0.0,0.0,0.0,16.02942562,0.016425846,0.04859794,0.056136567,0.008200712,0.018932964,0.0,2.193237128,0.061778678,0.031706104,0.0,0.289924764,0.298613759,0.0,0.0,0.05709604,0.067668938,0.9313822580000001,0.006434302,0.035706391000000004,0.0,2.0,2.0,"[1, 4]"
72x72,0.719174655,0.516421733,2.582036443,13.952787784000002,0.0,4.210714159,3.614875615,24.23646399,2.157548282,1.43837221,12.107696428,1.983389796,0.0,1.032825032,2.499811529,29.026591401,18.697138659000004,1.5081037400000001,5.796137686,1.43837221,3.7353894829999996,0.719174655,0.516421733,0.0,5.75351704,12.471528391,1.235596388,13.859671778,0.516421733,0.0,0.0,1.43837221,22.635890693,2.582036443,0.516421733,0.0,0.0,3.2600924100000004,0.0,0.0,33.920028353000006,0.516421733,19.434367918,1.43837221,0.0,0.0,5.279715953,23.367663886,9.411046598,19.780325991,2.065631854,1.235596388,0.516421733,8.281920434,0.719174655,24.265189659999997,2.471197242,57.712880323,0.0,0.0,2.471197242,8.35452338,18.582049824000002,61.710479992,5.279715953,2.268410403,0.0,1.235596388,1.549235748,0.0,15.991609068999999,4.112421521,5.998890608,0.0,21.957769429,0.0,0.0,38.942317062,5.279715953,3.016214828,0.0,1.43837221,2.268410403,0.0,0.516421733,0.516421733,2.471197242,19.852836047,2.471197242,0.991682007,1.751999687,26.379043474,2.673970015,55.040200055999996,3.057313861,0.516421733,7.861752396,3.966838056,3.532625544,0.719174655,27.200688669999998,0.0,3.532625544,1.43837221,0.991682007,0.719174655,0.0,5.998890608,0.0,22.293682843,0.0,0.516421733,62.3363492,0.0,63.010225237,1.43837221,0.0,0.516421733,0.516421733,3.1903733140000003,1.43837221,9.865460170999999,1.5081037400000001,1.032825032,0.0,38.644495408000004,0.0,0.0,5.796137686,9.775402024,6.044929831999999,3.595999788,1.43837221,0.0,38.16253027,0.00355112,0.058021414,0.067271467,0.035430542,0.018932964,0.029233705,1.503771184,0.061778678,0.0,0.0,0.536824149,0.30939855299999997,0.29720914,0.010793173,0.077304922,0.006690337,0.706954525,0.031361701,0.029300921,0.0,2.0,2.0,"[2, 3]"
73x73,0.0,0.516421733,8.025805989,11.795239502000001,0.0,8.93530905,3.614875615,22.79809178,0.0,0.0,12.107696428,1.983389796,0.0,1.032825032,2.499811529,29.026591401,12.943621619000002,1.5081037400000001,5.796137686,0.0,3.016214828,0.0,0.516421733,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,26.641288029000002,13.469795663,0.516421733,0.0,0.0,2.540917755,5.443769546,0.0,28.264943633,0.516421733,15.83836813,0.0,0.0,0.0,5.279715953,25.215433644,9.411046598,6.114720441,2.065631854,0.516421733,0.516421733,14.854597276,0.0,31.246208572,1.032825032,52.369738989,0.0,0.0,1.032825032,17.084734318,23.306644715000004,60.272107782000006,5.279715953,1.549235748,0.0,0.516421733,1.549235748,0.0,4.483259789,0.516421733,5.279715953,0.0,21.238594774,0.0,0.0,29.283338478000005,5.279715953,3.016214828,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,1.032825032,19.852836047,22.810007452,0.991682007,1.032825032,23.502273796,0.516421733,53.601827846,24.834496281,0.516421733,7.861752396,3.966838056,3.532625544,0.0,27.200688669999998,0.0,3.532625544,0.0,0.991682007,0.0,0.0,5.279715953,0.0,18.697683055,0.0,0.516421733,31.204555329999998,0.0,61.981252581999996,0.0,0.0,0.516421733,0.516421733,1.032825032,0.0,0.516421733,1.5081037400000001,1.032825032,0.0,35.76772573,0.0,5.443769546,5.796137686,13.78079936,4.6065576219999995,0.0,0.0,0.0,15.86553025,0.016425846,0.04859794,0.07310757600000001,0.011885403000000001,0.018932964,0.0,1.043090006,0.061778678,0.0,0.0,0.350758652,0.30939855299999997,0.0,0.010793173,0.05709604,0.013680203,0.899762142,0.036278485,0.044861971,0.0,2.0,2.0,"[2, 4]"
74x74,0.719174655,0.516421733,8.025805989,11.969397988,0.0,6.679365934000001,3.614875615,23.244781983,2.157548282,1.43837221,12.107696428,0.0,0.0,1.032825032,0.516421733,26.05147363,16.713748863,0.516421733,5.796137686,1.43837221,1.751999687,0.719174655,0.516421733,0.0,5.75351704,12.471528391,1.235596388,13.859671778,0.516421733,0.0,0.0,1.43837221,23.121118306,13.469795663,0.516421733,0.0,0.0,2.268410403,5.443769546,0.0,27.947024893000002,0.516421733,19.434367918,1.43837221,0.0,0.0,5.279715953,26.828043635999997,9.411046598,17.796936195,2.065631854,1.235596388,0.516421733,15.202841598,0.719174655,26.71192082,2.471197242,57.206406693,0.0,0.0,2.471197242,19.2422826,23.034137363,53.77680806,5.279715953,2.268410403,0.0,1.235596388,1.549235748,0.0,12.024771012999999,4.112421521,5.998890608,0.0,17.990931373,0.0,0.0,21.579342708,5.279715953,1.032825032,0.0,1.43837221,2.268410403,0.0,0.516421733,0.516421733,2.471197242,19.852836047,24.248379661999998,0.0,1.751999687,24.395653678,2.673970015,51.073361999999996,23.842814274,0.516421733,7.861752396,0.0,1.549235748,0.719174655,27.200688669999998,0.0,1.549235748,1.43837221,0.0,0.719174655,0.0,5.998890608,0.0,19.318565072,0.0,0.516421733,63.791908570000004,0.0,64.487156727,1.43837221,0.0,0.516421733,0.516421733,3.1903733140000003,1.43837221,9.865460170999999,0.516421733,1.032825032,0.0,30.710823475999998,0.0,5.443769546,5.796137686,14.227489563,5.053247825,3.595999788,1.43837221,0.0,22.29700002,0.019976966000000002,0.058021414,0.055633781,0.031745851,0.018932964,0.029233705,1.815071216,0.061778678,0.0,0.0,0.5713548079999999,0.298613759,0.29720914,0.0,0.077304922,0.006989866,0.868217004,0.004916784,0.022782603999999998,0.0,2.0,2.0,"[3, 4]"
75x75,0.0,0.516421733,4.039346737,13.349260536000001,2.208329915,3.6040861590000004,10.884262707,18.520267832,0.0,0.664523765,12.463940048000001,6.431920726,0.0,1.912098576,0.516421733,20.76882603,23.025854884,1.3956952770000002,3.7323400820000003,0.879273544,6.94867177,5.530985245,1.3956952770000002,0.0,1.543797309,14.94777134,1.3956952770000002,11.374906683999999,2.9395535530000005,0.0,0.879273544,0.0,13.614466236,9.290669884,1.180945498,0.0,1.758608055,2.2137595130000003,0.0,0.0,22.231031157,4.310408925000001,4.243770019,0.879273544,1.758608055,0.0,0.0,9.438143537,4.131330645,28.672631521,10.858502094999999,0.516421733,1.3956952770000002,29.377139079,0.879273544,17.173055676,10.490219038,13.261325398,0.0,2.208329915,3.905672588,11.191696222000001,6.007342404,34.139287666,0.664523765,4.1871294080000006,0.0,0.516421733,1.549235748,0.879273544,9.132147259,3.3892692890000005,1.758608055,0.0,17.066061953000002,0.0,1.543797309,42.791024343000004,0.664523765,6.563810277,0.664523765,0.879273544,3.0930330570000004,1.758608055,1.3956952770000002,0.516421733,4.120489458,13.839350087,6.349085049,4.396472894,2.576622341,21.462869408,0.516421733,45.516196464000004,3.394688225,2.060219042,6.978509337,5.7011058,3.0930330570000004,0.0,18.545160099,1.758608055,7.489572593,0.0,2.336583838,0.0,0.0,0.879273544,3.987122086,19.248886944000002,0.0,3.6040861590000004,80.3902258,1.758608055,21.693844810999998,0.0,0.0,0.516421733,2.638255792,4.3352424570000005,0.879273544,6.753784658000001,0.516421733,11.37068034,0.664523765,20.502075160999997,0.0,1.457310294,1.3956952770000002,4.703525514,5.951459453,1.329056371,3.517207078,0.0,27.99226083,0.0,0.021251186,0.025401622,0.055170139,0.239553612,0.0,2.235989891,0.008975219,0.045532046,0.0,0.16049495,0.035893242,0.693869702,0.0,0.161538748,0.25830723499999997,0.757083307,0.001517518,0.015233641,0.125436039,2.0,2.0,"[0, 1]"
76x76,0.0,0.516421733,2.582036443,15.332650332,2.208329915,6.57920393,10.884262707,19.511949839,0.0,0.664523765,11.006629754,5.500596874,0.0,1.912098576,2.499811529,23.743943801,23.551934386000003,2.3873772840000003,2.2750297880000003,0.879273544,4.560012137,5.530985245,1.3956952770000002,0.0,1.543797309,14.94777134,1.3956952770000002,11.374906683999999,2.9395535530000005,0.0,0.879273544,0.0,18.573008169,3.461309987,1.180945498,0.0,1.758608055,3.2054415200000004,0.0,0.0,28.889679527,1.3956952770000002,1.329056371,0.879273544,1.758608055,0.0,0.0,11.421533333,4.131330645,16.082027427,10.858502094999999,0.516421733,1.3956952770000002,31.886666841,0.879273544,23.769712711,10.490219038,19.211568574,0.0,2.208329915,3.905672588,9.734385928,5.541714117,34.786290443000006,0.664523765,4.1871294080000006,0.0,0.516421733,1.549235748,0.879273544,5.81231616,3.3892692890000005,1.758608055,0.0,16.66085058,0.0,1.543797309,40.822689542999996,0.664523765,8.547200072999999,0.664523765,0.879273544,3.0930330570000004,1.758608055,1.3956952770000002,0.516421733,4.120489458,12.382039793,6.349085049,5.388154901,2.576622341,21.98894891,0.516421733,46.568320872,4.386370232,2.060219042,6.978509337,5.295894427,5.076422853,0.0,17.087849805,1.758608055,9.472962389,0.0,1.870955551,0.0,0.0,0.879273544,3.987122086,17.851955286000003,0.0,3.6040861590000004,50.09045783,1.758608055,24.203372573,0.0,0.0,0.516421733,1.180945498,4.3352424570000005,0.879273544,3.83907101,1.5081037400000001,11.37068034,0.664523765,26.978436798999997,0.0,0.0,1.3956952770000002,5.6952075209999995,5.485831166,1.329056371,3.517207078,0.0,27.82836546,0.0,0.021251186,0.042372631,0.05885483,0.239553612,0.0,1.085842769,0.008975219,0.013825942,0.0,0.221328838,0.046678036,0.693869702,0.010793173,0.161538748,0.2043185,0.725463191,0.031361701,0.024389221,0.125436039,2.0,2.0,"[0, 2]"
77x77,0.719174655,0.516421733,2.582036443,15.506808818000001,2.208329915,4.323260814,10.884262707,19.958640042,2.157548282,2.102895975,11.006629754,3.517207078,0.0,1.912098576,0.516421733,20.76882603,27.32206163,1.3956952770000002,2.2750297880000003,2.317645754,3.295796996,6.2501599,1.3956952770000002,0.0,7.2973143490000005,22.139583778,2.1148699320000004,12.094081338999999,2.9395535530000005,0.0,0.879273544,1.43837221,15.052838446,3.461309987,1.180945498,0.0,1.758608055,2.932934168,0.0,0.0,28.571760787000002,1.3956952770000002,4.925056159,2.317645754,1.758608055,0.0,0.0,13.034143325,4.131330645,27.764243181,10.858502094999999,1.235596388,1.3956952770000002,32.234911163,1.598448199,19.235424959,11.928591248,24.048236278,0.0,2.208329915,5.344044798,11.89193421,5.269206765,28.290990721000004,0.664523765,4.906304063,0.0,1.235596388,1.549235748,0.879273544,13.353827383999999,6.985269077,2.47778271,0.0,13.413187179000001,0.0,1.543797309,33.118693773,0.664523765,6.563810277,0.664523765,2.317645754,3.812207712,1.758608055,1.3956952770000002,0.516421733,5.558861668,12.382039793,7.787457259,4.396472894,3.295796996,22.882328792,2.673970015,44.039855026,3.394688225,2.060219042,6.978509337,1.329056371,3.0930330570000004,0.719174655,17.087849805,1.758608055,7.489572593,1.43837221,0.879273544,0.719174655,0.0,1.598448199,3.987122086,18.472837303000002,0.0,3.6040861590000004,82.67781106999999,1.758608055,26.709276717999998,1.43837221,0.0,0.516421733,1.180945498,6.492790739,2.317645754,13.188109447999999,0.516421733,11.37068034,0.664523765,21.921534544999997,0.0,0.0,1.3956952770000002,6.141897724,5.932521369,4.925056159,4.955579288,0.0,34.25983523,0.00355112,0.03067466,0.024898836,0.078715278,0.239553612,0.029233705,1.857823979,0.008975219,0.013825942,0.0,0.44192499399999996,0.035893242,0.991078842,0.0,0.18174763000000002,0.197628163,0.693918053,0.0,0.002309854,0.125436039,2.0,2.0,"[0, 3]"
78x78,0.0,0.516421733,8.025805989,13.349260536000001,2.208329915,9.047855705,10.884262707,18.520267832,0.0,0.664523765,11.006629754,3.517207078,0.0,1.912098576,0.516421733,20.76882603,21.568544590000002,1.3956952770000002,2.2750297880000003,0.879273544,2.576622341,5.530985245,1.3956952770000002,0.0,1.543797309,14.94777134,1.3956952770000002,11.374906683999999,2.9395535530000005,0.0,0.879273544,0.0,19.058235782,14.349069207,1.180945498,0.0,1.758608055,2.2137595130000003,5.443769546,0.0,22.916676066999997,1.3956952770000002,1.329056371,0.879273544,1.758608055,0.0,0.0,14.881913083,4.131330645,14.098637631,10.858502094999999,0.516421733,1.3956952770000002,38.807588005,0.879273544,26.216443871000003,10.490219038,18.705094944000002,0.0,2.208329915,3.905672588,20.622145148,9.993801656,26.852618511000003,0.664523765,4.1871294080000006,0.0,0.516421733,1.549235748,0.879273544,1.8454781040000001,3.3892692890000005,1.758608055,0.0,12.694012524000001,0.0,1.543797309,23.459715189,0.664523765,6.563810277,0.664523765,0.879273544,3.0930330570000004,1.758608055,1.3956952770000002,0.516421733,4.120489458,12.382039793,28.126267469,4.396472894,2.576622341,20.005559114,0.516421733,42.601482816,25.171870645,2.060219042,6.978509337,1.329056371,3.0930330570000004,0.0,17.087849805,1.758608055,7.489572593,0.0,0.879273544,0.0,0.0,0.879273544,3.987122086,14.876837515000002,0.0,3.6040861590000004,51.546017199999994,1.758608055,25.680304063,0.0,0.0,0.516421733,1.180945498,4.3352424570000005,0.879273544,3.83907101,0.516421733,11.37068034,0.664523765,19.044764866999998,0.0,5.443769546,1.3956952770000002,10.147295060000001,4.494149159,1.329056371,3.517207078,0.0,11.96283521,0.016425846,0.021251186,0.030734945,0.055170139,0.239553612,0.0,1.397142801,0.008975219,0.013825942,0.0,0.255859497,0.035893242,0.693869702,0.0,0.161538748,0.204618029,0.88672567,0.004916784,0.017870904,0.125436039,2.0,2.0,"[0, 4]"
79x79,0.0,0.516421733,4.039346737,12.674513046000001,0.879273544,5.250147559,8.890688695,17.518375827,0.0,0.0,11.799416283,8.415310522,0.0,1.912098576,2.499811529,23.743943801,17.034956735,2.3873772840000003,3.7323400820000003,0.879273544,8.267537801,0.879273544,1.3956952770000002,0.0,0.879273544,14.94777134,1.3956952770000002,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,15.914870882999999,9.290669884,0.516421733,0.0,1.758608055,2.540917755,0.0,0.0,28.458572267,4.310408925000001,2.914713648,0.879273544,1.758608055,0.0,0.0,10.092476962,4.131330645,20.688714331000003,10.858502094999999,0.516421733,1.3956952770000002,32.67945337,0.879273544,23.082093921000002,9.825695273,17.882512203,0.0,0.879273544,1.912098576,8.533558936,6.999024411,36.75669958100001,0.0,4.1871294080000006,0.0,0.516421733,1.549235748,0.879273544,11.769928944,1.3956952770000002,1.758608055,0.0,15.052183523,0.0,0.879273544,58.287979175000004,0.0,3.895488372,0.0,0.879273544,2.428509292,1.758608055,1.3956952770000002,0.516421733,2.791433087,12.510293716,1.032825032,5.388154901,1.912098576,18.794547503,0.516421733,46.824897234000005,3.057313861,1.3956952770000002,6.978509337,8.338887484999999,4.411899088,0.0,17.216103728,1.758608055,8.808438624,0.0,3.3282658450000002,0.0,0.0,0.879273544,0.0,16.907744698000002,0.0,2.2750297880000003,60.04876393,1.758608055,23.667108855,0.0,0.0,0.516421733,1.973732027,3.6707186920000003,0.879273544,3.4311353810000003,1.5081037400000001,10.706156575,0.0,25.777609806999997,0.0,1.457310294,1.3956952770000002,5.6952075209999995,6.94314146,0.0,3.517207078,0.0,31.894955870000004,0.0,0.010181708,0.067774253,0.05885483,0.016352126,0.0,1.860198498,0.008975219,0.031706104,0.0,0.25548708600000003,0.010784794,0.693869702,0.010793173,0.161538748,0.067369409,0.791908594,0.032879219,0.039622861999999995,0.049909825,2.0,2.0,"[1, 2]"
80x80,0.719174655,0.516421733,4.039346737,12.848671532000001,0.879273544,2.994204443,8.890688695,17.96506603,2.157548282,1.43837221,11.799416283,6.431920726,0.0,1.912098576,0.516421733,20.76882603,20.805083979000003,1.3956952770000002,3.7323400820000003,2.317645754,7.003322659999999,1.598448199,1.3956952770000002,0.0,6.632790584,22.139583778,2.1148699320000004,12.094081338999999,2.2750297880000003,0.0,0.879273544,1.43837221,12.39470116,9.290669884,0.516421733,0.0,1.758608055,2.268410403,0.0,0.0,28.140653527,4.310408925000001,6.510713436,2.317645754,1.758608055,0.0,0.0,11.705086954,4.131330645,32.370930085000005,10.858502094999999,1.235596388,1.3956952770000002,33.027697692000004,1.598448199,18.547806168999998,11.264067483,22.719179907,0.0,0.879273544,3.350470786,10.691107218,6.726517059,30.261399859000004,0.0,4.906304063,0.0,1.235596388,1.549235748,0.879273544,19.311440167999997,4.991695065,2.47778271,0.0,11.804520122,0.0,0.879273544,50.583983405000005,0.0,1.912098576,0.0,2.317645754,3.147683947,1.758608055,1.3956952770000002,0.516421733,4.229805297,12.510293716,2.471197242,4.396472894,2.6312732309999998,19.687927385,2.673970015,44.296431388,2.065631854,1.3956952770000002,6.978509337,4.372049429,2.428509292,0.719174655,17.216103728,1.758608055,6.825048828,1.43837221,2.336583838,0.719174655,0.0,1.598448199,0.0,17.528626715,0.0,2.2750297880000003,92.63611717,1.758608055,26.173012999999997,1.43837221,0.0,0.516421733,1.973732027,5.828266974,2.317645754,12.780173819,0.516421733,10.706156575,0.0,20.720707552999997,0.0,1.457310294,1.3956952770000002,6.141897724,7.389831663,3.595999788,4.955579288,0.0,38.32642564,0.00355112,0.019605182,0.050300458,0.078715278,0.016352126,0.029233705,2.632179708,0.008975219,0.031706104,0.0,0.47608324199999996,0.0,0.991078842,0.0,0.18174763000000002,0.060679072,0.760363456,0.001517518,0.017543495,0.049909825,2.0,2.0,"[1, 3]"
81x81,0.0,0.516421733,9.483116283000001,10.69112325,0.879273544,7.718799334000001,8.890688695,16.52669382,0.0,0.0,11.799416283,6.431920726,0.0,1.912098576,0.516421733,20.76882603,15.051566939,1.3956952770000002,3.7323400820000003,0.879273544,6.284148005,0.879273544,1.3956952770000002,0.0,0.879273544,14.94777134,1.3956952770000002,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,16.400098496,20.178429104,0.516421733,0.0,1.758608055,1.549235748,5.443769546,0.0,22.485568807,4.310408925000001,2.914713648,0.879273544,1.758608055,0.0,0.0,13.552856712,4.131330645,18.705324535000003,10.858502094999999,0.516421733,1.3956952770000002,39.600374534,0.879273544,25.528825081,9.825695273,17.376038573000002,0.0,0.879273544,1.912098576,19.421318155999998,11.451111950000001,28.823027649000004,0.0,4.1871294080000006,0.0,0.516421733,1.549235748,0.879273544,7.803090888,1.3956952770000002,1.758608055,0.0,11.085345467,0.0,0.879273544,40.925004821,0.0,1.912098576,0.0,0.879273544,2.428509292,1.758608055,1.3956952770000002,0.516421733,2.791433087,12.510293716,22.810007452,4.396472894,1.912098576,16.811157707,0.516421733,42.858059178000005,23.842814274,1.3956952770000002,6.978509337,4.372049429,2.428509292,0.0,17.216103728,1.758608055,6.825048828,0.0,2.336583838,0.0,0.0,0.879273544,0.0,13.932626927000001,0.0,2.2750297880000003,61.504323299999996,1.758608055,25.144040345,0.0,0.0,0.516421733,1.973732027,3.6707186920000003,0.879273544,3.4311353810000003,0.516421733,10.706156575,0.0,17.843937874999998,0.0,6.90107984,1.3956952770000002,10.147295060000001,5.951459453,0.0,3.517207078,0.0,16.02942562,0.016425846,0.010181708,0.056136567,0.055170139,0.016352126,0.0,2.17149853,0.008975219,0.031706104,0.0,0.290017745,0.0,0.693869702,0.0,0.161538748,0.067668938,0.953171073,0.006434302,0.033104545,0.049909825,2.0,2.0,"[1, 4]"
