coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial1,Inhibitorycells,Endothelial1cells
72x72,0.0,0.0,1.781249819,26.888992123999998,0.630872464,5.122489312,0.947690742,20.137076768,1.261778128,0.947690742,29.585619968,6.235798855,2.526281997,0.0,0.0,9.100357753,21.247948278,2.393548751,2.393548751,3.6766593519999997,5.883356731,4.288958284,2.393548751,3.525431547,3.15441617,24.114811597,0.630872464,17.777002001,2.728940561,0.630872464,0.0,1.762676287,34.090350349999994,2.526281997,0.0,0.0,0.630872464,9.260286705,2.710367029,0.630872464,0.890601508,0.630872464,6.586924185999999,0.0,2.710367029,44.29619015,2.783278891,8.726487601,10.130871163,39.74740914,1.895409533,2.786011041,0.0,15.71819182,0.630872464,0.0,10.411745412,42.085298752,0.0,0.630872464,17.424461356000002,37.999537836,6.402837896,20.344753751,6.457117455000001,2.671808307,6.501197614,0.630872464,0.630872464,0.0,0.947690742,6.327161976999999,0.630872464,2.4691647139999997,14.567824429,0.0,1.762676287,37.288009986,3.341239493,22.322647705,0.890601508,2.393548751,16.800711705,3.933586435,0.0,0.947690742,2.393548751,3.0430279469999997,0.0,7.812921265,4.286222728,26.16826367,1.762676287,30.154129836,3.414147949,1.261778128,12.587213826000001,4.1563040110000005,4.30479626,0.630872464,5.05259974,2.523546441,1.521473972,21.133281689,2.412122283,0.890601508,0.0,0.0,29.70868389,17.855566562,3.788086916,1.892677383,6.254372108,0.0,22.642452378999998,0.0,0.0,0.0,46.32082999,8.258431437,9.091990513999999,3.2841502589999996,1.521473972,3.733686595,0.890601508,41.018536038,2.710367029,0.0,0.0,1.781249819,8.929101299000001,0.0,0.0,0.947690742,5.3637237970000005,0.0,0.038937046,0.01147115,0.062188182999999994,0.0,0.004078806,0.0,0.0,0.0,0.0,0.29203933299999996,0.0,0.631437737,0.0,0.144509813,0.038173646,0.9957688650000001,0.0,0.0,0.028552908999999998,2.0,2.0,"[1, 2]","[2, 3]"
73x73,0.0,0.0,4.2369018149999995,29.344644119999998,0.630872464,4.5876325200000005,0.947690742,9.559971028,1.261778128,0.947690742,20.236333722999998,0.947690742,2.526281997,1.227819495,0.0,9.100357753,22.475767772999998,0.630872464,0.630872464,6.132311348,5.883356731,7.437541157,0.630872464,0.0,3.15441617,22.352135309999998,0.630872464,13.716713383000002,3.9567600560000002,0.630872464,1.227819495,0.0,22.979884624999997,6.2097763399999995,0.0,0.0,0.630872464,3.4372883650000006,0.947690742,0.630872464,0.890601508,0.630872464,6.052067394,1.227819495,2.175510237,61.581390569999996,2.783278891,8.726487601,6.605439616,39.74740914,1.895409533,2.786011041,0.0,15.71819182,0.630872464,1.227819495,11.639564907,42.085298752,0.0,0.630872464,13.899029809,74.07650226599999,6.402837896,21.572573245999997,6.457117455000001,2.671808307,23.156320267,0.630872464,0.630872464,0.0,0.947690742,5.792305185,0.630872464,2.4691647139999997,10.129926109,0.0,1.227819495,67.924132606,1.578563206,6.457117455000001,0.890601508,0.630872464,15.038035418,3.933586435,0.0,0.947690742,0.630872464,3.0430279469999997,0.0,9.04074076,2.523546441,24.405587383,0.0,22.032676092,3.414147949,1.261778128,10.824537539000001,3.0865244599999997,4.30479626,0.630872464,6.280419235,2.523546441,1.521473972,22.141682795,2.412122283,0.890601508,0.0,0.0,27.192211045,17.855566562,3.788086916,1.892677383,11.323830556999999,0.0,15.591634544,0.0,0.0,0.0,73.9664732,4.73299989,5.566558967,1.521473972,1.521473972,3.733686595,0.890601508,29.908070313,0.947690742,0.0,0.0,3.009069314,10.156920794000001,0.0,0.0,0.947690742,3.066111745,0.0,0.080683426,0.013217157,0.053064032,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.19580853299999998,0.046094696,0.6891900900000001,0.0,0.144509813,0.291040897,0.8153284220000001,0.0,0.0,0.126773309,2.0,2.0,"[1, 2]","[2, 4]"
74x74,0.0,0.0,4.2369018149999995,26.501559033,0.630872464,5.402618065,0.0,17.293991681,1.261778128,0.0,25.127229659,5.288108113,0.630872464,1.227819495,0.0,3.414147949,9.206555453,2.393548751,2.393548751,4.2369018149999995,4.935665989,7.304807911,2.393548751,3.525431547,3.15441617,16.533177365,0.630872464,18.057130754,3.009069314,0.630872464,1.227819495,1.762676287,31.527348232999998,4.314366807,0.0,0.0,0.630872464,9.540415458,1.762676287,0.630872464,0.890601508,0.630872464,7.8147436809999995,1.227819495,2.990495782,49.01626092,2.783278891,4.935665989,10.130871163,39.74740914,0.0,0.890601508,0.0,14.770501077999999,0.630872464,1.227819495,10.691874165,38.29447714,0.0,0.630872464,16.476770614,61.907086566,5.4551471540000005,15.886363441999999,6.457117455000001,2.671808307,20.180475227000002,0.630872464,0.630872464,0.0,0.0,7.554981472,0.630872464,1.521473972,19.759341106999997,0.0,2.990495782,60.359832736,2.393548751,22.322647705,0.890601508,2.393548751,11.114501900999999,3.933586435,0.0,0.0,2.393548751,3.0430279469999997,0.0,8.093050018,4.286222728,21.429742343,1.762676287,31.66209109,3.414147949,1.261778128,7.848692499,6.611956007,4.30479626,0.630872464,2.489597623,2.523546441,1.521473972,18.635223644,2.412122283,0.890601508,0.0,0.0,25.314513765,14.064744950000001,1.892677383,1.892677383,13.901571361999999,0.0,18.851630767,0.0,0.0,0.0,55.84724629,7.310740695,9.091990513999999,3.2841502589999996,1.521473972,0.890601508,0.890601508,33.717077464999996,1.762676287,0.0,0.0,3.009069314,7.313835707000001,0.0,0.0,0.0,5.64385255,0.0,0.055286526,0.013217157,0.060279246999999994,0.025491347,0.0,0.0,0.0,0.0,0.0,0.282444545,0.046094696,0.121211963,0.0,0.121200327,0.329214543,0.969059278,0.0,0.0,0.128720887,2.0,2.0,"[1, 2]","[3, 4]"
75x75,1.291870106,0.0,3.875621685,16.431738906,5.444537426,0.630872464,0.0,7.030037855,1.261778128,0.0,14.495735045999998,1.98696408,1.92274257,0.0,0.0,2.523546441,8.114962662,0.630872464,0.630872464,4.813664962,3.15441617,5.444537426,0.630872464,0.0,3.15441617,13.87989957,0.630872464,12.364143073000001,3.278834186,0.630872464,0.0,0.0,20.985382213,1.92274257,0.0,0.0,0.630872464,11.518159973,1.98696408,3.037698833,2.406826369,0.630872464,11.065997974,0.0,0.0,42.50842464,1.892677383,7.968081132,7.222751942,42.331095552,0.0,0.0,0.0,15.866863649999999,0.630872464,0.0,9.46405467,17.723555212,0.0,0.630872464,3.15441617,78.98682833800001,10.680276136,15.960669431,3.785309148,0.0,1.291870106,1.92274257,0.630872464,1.291870106,2.406826369,1.892677383,3.037698833,1.92274257,18.287338379999998,1.291870106,7.220533434,69.273750326,14.958814073,21.925608414,0.0,0.630872464,10.849409980999999,2.5536482339999997,0.0,0.0,0.630872464,1.261778128,0.0,0.630872464,2.523546441,8.295830085999999,0.0,19.363973755,8.629081508999999,1.261778128,6.497480232,0.630872464,3.815416547,0.630872464,2.5536482339999997,4.93037281,0.630872464,66.34937003,0.630872464,0.0,0.0,11.92111524,24.055623089,11.753472953,1.892677383,1.892677383,1.291870106,0.0,21.359924688,0.0,0.0,0.0,63.94064978,5.7722732279999995,3.785309148,0.630872464,0.630872464,0.0,0.0,12.742888855999999,0.0,0.0,1.291870106,0.0,6.497480232,0.0,0.0,0.0,0.0,0.036401422,0.000727536,0.03755577,0.053405029,0.0,0.0,0.0,0.0,0.0,0.0,0.09467962,0.0,0.48647632,0.0,0.0727907,0.0,1.060365693,0.01458795,0.016644932,0.018325221,2.0,2.0,"[1, 3]","[0, 1]"
76x76,0.0,0.0,0.0,17.982953887,5.444537426,1.578563206,0.947690742,5.997501257,1.261778128,0.947690742,18.890074744,2.9346548219999997,2.526281997,0.0,0.0,8.209756245,20.092304876,0.630872464,0.630872464,6.709074494999999,4.102106912,7.339946959000001,0.630872464,0.0,3.15441617,21.461533801999998,0.630872464,13.311833815000002,2.9346548219999997,0.630872464,0.0,0.0,24.776203825,2.526281997,0.0,0.0,0.630872464,8.59022903,2.9346548219999997,3.037698833,2.406826369,0.630872464,8.482311562,0.0,0.947690742,47.68415597,1.892677383,11.758902744,7.222751942,39.74740914,1.895409533,1.895409533,0.0,16.814554391999998,0.630872464,0.0,10.411745412,18.930690412,0.0,0.630872464,4.102106912,69.436741258,11.627966878,21.646879235,3.785309148,0.0,4.738521327,0.630872464,0.630872464,0.0,3.354517111,1.892677383,3.037698833,1.578563206,16.651342709999998,0.0,7.220533434,41.378562685999995,15.906504815,20.633738307999998,0.0,0.630872464,15.243749679,1.261778128,0.0,0.947690742,0.630872464,1.261778128,0.0,1.578563206,2.523546441,13.034351413,0.0,17.727978085,7.3372114029999995,1.261778128,11.236001559,0.630872464,2.523546441,0.630872464,5.05259974,4.93037281,0.630872464,41.20120567,0.630872464,0.0,0.0,11.92111524,31.81227251,15.544294565,3.788086916,1.892677383,0.947690742,0.0,25.150746299999998,0.0,0.0,0.0,58.692643450000006,6.719963969999999,3.785309148,0.630872464,0.630872464,2.843085087,0.0,19.980296818,0.947690742,0.0,0.0,0.0,9.340565319,0.0,0.0,0.947690742,0.947690742,0.036401422,0.026124436,0.034275666,0.033925615,0.0,0.004078806,0.0,0.0,0.0,0.0,0.10427440800000001,0.0,0.631437737,0.0,0.096100186,0.0,1.0152613140000002,0.01458795,0.016644932,0.018325221,2.0,2.0,"[1, 3]","[0, 2]"
77x77,0.0,0.0,0.0,15.1398688,5.444537426,2.393548751,0.0,13.731521910000001,1.261778128,0.0,23.78097068,7.275072193,0.630872464,0.0,0.0,2.523546441,6.823092556,2.393548751,2.393548751,4.813664962,3.15441617,7.207213713,2.393548751,3.525431547,3.15441617,15.642575856999999,0.630872464,17.652251186,1.98696408,0.630872464,0.0,1.762676287,33.323667433,0.630872464,0.0,0.0,0.630872464,14.693356123000001,3.7496403669999996,3.037698833,2.406826369,0.630872464,10.244987849,0.0,1.762676287,35.11902632,1.892677383,7.968081132,10.748183489,39.74740914,0.0,0.0,0.0,15.866863649999999,0.630872464,0.0,9.46405467,15.1398688,0.0,0.630872464,6.679847717,57.267325558,10.680276136,15.960669431,3.785309148,0.0,1.762676287,0.630872464,0.630872464,0.0,2.406826369,3.65535367,3.037698833,0.630872464,26.280757708,0.0,8.983209721,33.814262815999996,16.72149036,36.499268558,0.0,2.393548751,11.320216162,1.261778128,0.0,0.0,2.393548751,1.261778128,0.0,0.630872464,4.286222728,10.058506372999998,1.762676287,27.357393083,7.3372114029999995,1.261778128,8.260156519,4.1563040110000005,2.523546441,0.630872464,1.261778128,4.93037281,0.630872464,37.694746519,0.630872464,0.0,0.0,11.92111524,29.93457523,11.753472953,1.892677383,1.892677383,3.525431547,0.0,28.410742523,0.0,0.0,0.0,40.573416540000004,9.297704775,7.310740695,2.393548751,0.630872464,0.0,0.0,23.78930397,1.762676287,0.0,0.0,0.0,6.497480232,0.0,0.0,0.0,3.525431547,0.036401422,0.000727536,0.034275666,0.04114083,0.0,0.0,0.0,0.0,0.0,0.0,0.19091042000000003,0.0,0.06345961,0.0,0.0727907,0.038173646,1.16899217,0.01458795,0.016644932,0.020272798999999998,2.0,2.0,"[1, 3]","[0, 3]"
78x78,0.0,0.0,2.455651996,17.595520796,5.444537426,1.8586919590000002,0.0,3.15441617,1.261778128,0.0,14.431684435,1.98696408,0.630872464,1.227819495,0.0,2.523546441,8.050912051,0.630872464,0.630872464,7.269316957999999,3.15441617,10.355796586,0.630872464,0.0,3.15441617,13.87989957,0.630872464,13.591962568000001,3.2147835750000002,0.630872464,1.227819495,0.0,22.213201708,4.314366807,0.0,0.0,0.630872464,8.870357783,1.98696408,3.037698833,2.406826369,0.630872464,9.710131057,1.227819495,1.227819495,52.40422674,1.892677383,7.968081132,7.222751942,39.74740914,0.0,0.0,0.0,15.866863649999999,0.630872464,1.227819495,10.691874165,15.1398688,0.0,0.630872464,3.15441617,93.344289988,10.680276136,17.188488925999998,3.785309148,0.0,18.41779894,0.630872464,0.630872464,0.0,2.406826369,3.120496878,3.037698833,0.630872464,21.842859388,0.0,8.448352929,64.450385436,14.958814073,20.633738307999998,0.0,0.630872464,9.557539875,1.261778128,0.0,0.0,0.630872464,1.261778128,0.0,1.8586919590000002,2.523546441,8.295830085999999,0.0,19.235939339,7.3372114029999995,1.261778128,6.497480232,3.0865244599999997,2.523546441,0.630872464,2.489597623,4.93037281,0.630872464,38.703147625,0.630872464,0.0,0.0,11.92111524,27.418102385,11.753472953,1.892677383,1.892677383,8.594889996,0.0,21.359924688,0.0,0.0,0.0,68.21905975,5.7722732279999995,3.785309148,0.630872464,0.630872464,0.0,0.0,12.678838245,0.0,0.0,0.0,1.227819495,7.725299727,0.0,0.0,0.0,1.227819495,0.036401422,0.042473916,0.036021673000000004,0.032016679,0.025491347,0.0,0.0,0.0,0.0,0.0,0.09467962,0.046094696,0.121211963,0.0,0.0727907,0.291040897,0.9885517270000002,0.01458795,0.016644932,0.11849319900000001,2.0,2.0,"[1, 3]","[0, 4]"
79x79,1.291870106,0.0,3.875621685,19.274823993,0.630872464,1.578563206,0.947690742,9.873122942,1.261778128,0.947690742,15.368279888,2.9346548219999997,3.818152103,0.0,0.0,8.209756245,18.977348613,0.630872464,0.630872464,1.895409533,4.102106912,2.526281997,0.630872464,0.0,3.15441617,21.461533801999998,0.630872464,13.311833815000002,4.226524928,0.630872464,0.0,0.0,22.369377456,3.818152103,0.0,0.0,0.630872464,10.059024346000001,2.9346548219999997,0.630872464,0.0,0.630872464,3.84546454,0.0,0.947690742,51.68558847,1.892677383,6.9452377819999995,7.222751942,42.331095552,1.895409533,1.895409533,0.0,16.814554391999998,0.630872464,0.0,10.411745412,21.514376824,0.0,0.630872464,4.102106912,60.81540318799999,6.814301916,21.646879235,3.785309148,0.0,6.030391433,1.92274257,0.630872464,1.291870106,0.947690742,1.892677383,0.630872464,2.8704333120000003,4.793155282,1.291870106,0.0,74.734461576,13.499678446,5.077179254,0.0,0.630872464,16.535619784999998,2.5536482339999997,0.0,0.947690742,0.630872464,1.261778128,0.0,1.578563206,2.523546441,13.034351413,0.0,20.311664497,3.815416547,1.261778128,11.236001559,0.630872464,3.815416547,0.630872464,6.344469845999999,2.523546441,0.630872464,49.787905200000004,0.630872464,0.0,0.0,11.92111524,23.829731749000004,10.730629603,3.788086916,1.892677383,2.239560848,0.0,15.524007646000001,0.0,0.0,0.0,69.68806323000001,6.719963969999999,3.785309148,0.630872464,0.630872464,2.843085087,0.0,21.272166923999997,0.947690742,0.0,1.291870106,0.0,9.340565319,0.0,0.0,0.947690742,0.947690742,0.036401422,0.026124436,0.037400253,0.052004753,0.0,0.004078806,0.0,0.0,0.0,0.0,0.10427440800000001,0.0,1.0544544470000001,0.0,0.096100186,0.0,0.9074766080000001,0.01458795,0.016644932,0.018325221,2.0,2.0,"[1, 3]","[1, 2]"
80x80,1.291870106,0.0,3.875621685,16.431738906,0.630872464,2.393548751,0.0,17.607143595,1.261778128,0.0,20.259175824,7.275072193,1.92274257,0.0,0.0,2.523546441,5.708136293,2.393548751,2.393548751,0.0,3.15441617,2.393548751,2.393548751,3.525431547,3.15441617,15.642575856999999,0.630872464,17.652251186,3.278834186,0.630872464,0.0,1.762676287,30.916841064,1.92274257,0.0,0.0,0.630872464,16.162151439,3.7496403669999996,0.630872464,0.0,0.630872464,5.608140827,0.0,1.762676287,39.12045882,1.892677383,3.15441617,10.748183489,42.331095552,0.0,0.0,0.0,15.866863649999999,0.630872464,0.0,9.46405467,17.723555212,0.0,0.630872464,6.679847717,48.645987487999996,5.866611174,15.960669431,3.785309148,0.0,3.054546393,1.92274257,0.630872464,1.291870106,0.0,3.65535367,0.630872464,1.92274257,14.42257028,1.291870106,1.762676287,67.170161706,14.314663991,20.942709504,0.0,2.393548751,12.612086267999999,2.5536482339999997,0.0,0.0,2.393548751,1.261778128,0.0,0.630872464,4.286222728,10.058506372999998,1.762676287,29.941079495,3.815416547,1.261778128,8.260156519,4.1563040110000005,3.815416547,0.630872464,2.5536482339999997,2.523546441,0.630872464,46.281446049,0.630872464,0.0,0.0,11.92111524,21.952034469,6.939807991,1.892677383,1.892677383,4.817301653,0.0,18.784003869000003,0.0,0.0,0.0,51.56883632,9.297704775,7.310740695,2.393548751,0.630872464,0.0,0.0,25.081174075999996,1.762676287,0.0,1.291870106,0.0,6.497480232,0.0,0.0,0.0,3.525431547,0.036401422,0.000727536,0.037400253,0.059219968,0.0,0.0,0.0,0.0,0.0,0.0,0.19091042000000003,0.0,0.48647632,0.0,0.0727907,0.038173646,1.0612074640000002,0.01458795,0.016644932,0.020272798999999998,2.0,2.0,"[1, 3]","[1, 3]"
81x81,1.291870106,0.0,6.331273681,18.887390902,0.630872464,1.8586919590000002,0.0,7.030037855,1.261778128,0.0,10.909889579,1.98696408,1.92274257,1.227819495,0.0,2.523546441,6.935955788,0.630872464,0.630872464,2.455651996,3.15441617,5.5421316240000005,0.630872464,0.0,3.15441617,13.87989957,0.630872464,13.591962568000001,4.506653681,0.630872464,1.227819495,0.0,19.806375339,5.606236913,0.0,0.0,0.630872464,10.339153099,1.98696408,0.630872464,0.0,0.630872464,5.073284035,1.227819495,1.227819495,56.405659240000006,1.892677383,3.15441617,7.222751942,42.331095552,0.0,0.0,0.0,15.866863649999999,0.630872464,1.227819495,10.691874165,17.723555212,0.0,0.630872464,3.15441617,84.72295191799999,5.866611174,17.188488925999998,3.785309148,0.0,19.709669046000002,1.92274257,0.630872464,1.291870106,0.0,3.120496878,0.630872464,1.92274257,9.98467196,1.291870106,1.227819495,97.806284326,12.551987704,5.077179254,0.0,0.630872464,10.849409980999999,2.5536482339999997,0.0,0.0,0.630872464,1.261778128,0.0,1.8586919590000002,2.523546441,8.295830085999999,0.0,21.819625751,3.815416547,1.261778128,6.497480232,3.0865244599999997,3.815416547,0.630872464,3.781467729,2.523546441,0.630872464,47.289847155000004,0.630872464,0.0,0.0,11.92111524,19.435561624,6.939807991,1.892677383,1.892677383,9.886760101999998,0.0,11.733186034000001,0.0,0.0,0.0,79.21447953,5.7722732279999995,3.785309148,0.630872464,0.630872464,0.0,0.0,13.970708350999999,0.0,0.0,1.291870106,1.227819495,7.725299727,0.0,0.0,0.0,1.227819495,0.036401422,0.042473916,0.03914626,0.050095817,0.025491347,0.0,0.0,0.0,0.0,0.0,0.09467962,0.046094696,0.544228673,0.0,0.0727907,0.291040897,0.8807670210000001,0.01458795,0.016644932,0.11849319900000001,2.0,2.0,"[1, 3]","[1, 4]"
82x82,0.0,0.0,0.0,17.982953887,0.630872464,3.341239493,0.947690742,16.574606997,1.261778128,0.947690742,24.653515522,8.222762934999999,2.526281997,0.0,0.0,8.209756245,17.685478507,2.393548751,2.393548751,1.895409533,4.102106912,4.288958284,2.393548751,3.525431547,3.15441617,23.224210089,0.630872464,18.599941928,2.9346548219999997,0.630872464,0.0,1.762676287,34.707662676,2.526281997,0.0,0.0,0.630872464,13.234220495999999,4.697331108999999,0.630872464,0.0,0.630872464,3.024454415,0.0,2.710367029,44.29619015,1.892677383,6.9452377819999995,10.748183489,39.74740914,1.895409533,1.895409533,0.0,16.814554391999998,0.630872464,0.0,10.411745412,18.930690412,0.0,0.630872464,7.627538459,39.095900408,6.814301916,21.646879235,3.785309148,0.0,6.501197614,0.630872464,0.630872464,0.0,0.947690742,3.65535367,0.630872464,1.578563206,12.78657461,0.0,1.762676287,39.274974066,15.262354733,19.650839398000002,0.0,2.393548751,17.006425966000002,1.261778128,0.0,0.947690742,2.393548751,1.261778128,0.0,1.578563206,4.286222728,14.7970277,1.762676287,28.305083825,2.523546441,1.261778128,12.998677846,4.1563040110000005,2.523546441,0.630872464,5.05259974,2.523546441,0.630872464,21.133281689,0.630872464,0.0,0.0,11.92111524,29.70868389,10.730629603,3.788086916,1.892677383,4.473122289,0.0,22.574825481,0.0,0.0,0.0,46.32082999,10.245395516999999,7.310740695,2.393548751,0.630872464,2.843085087,0.0,32.318582038,2.710367029,0.0,0.0,0.0,9.340565319,0.0,0.0,0.947690742,4.473122289,0.036401422,0.026124436,0.034120149,0.039740554,0.0,0.004078806,0.0,0.0,0.0,0.0,0.20050520800000002,0.0,0.631437737,0.0,0.096100186,0.038173646,1.0161030850000001,0.01458795,0.016644932,0.020272798999999998,2.0,2.0,"[1, 3]","[2, 3]"
83x83,0.0,0.0,2.455651996,20.438605883,0.630872464,2.8063827010000004,0.947690742,5.997501257,1.261778128,0.947690742,15.304229277,2.9346548219999997,2.526281997,1.227819495,0.0,8.209756245,18.913298001999998,0.630872464,0.630872464,4.351061529,4.102106912,7.437541157,0.630872464,0.0,3.15441617,21.461533801999998,0.630872464,14.539653310000002,4.162474317,0.630872464,1.227819495,0.0,23.597196950999997,6.2097763399999995,0.0,0.0,0.630872464,7.411222156,2.9346548219999997,0.630872464,0.0,0.630872464,2.489597623,1.227819495,2.175510237,61.581390569999996,1.892677383,6.9452377819999995,7.222751942,39.74740914,1.895409533,1.895409533,0.0,16.814554391999998,0.630872464,1.227819495,11.639564907,18.930690412,0.0,0.630872464,4.102106912,75.172864838,6.814301916,22.87469873,3.785309148,0.0,23.156320267,0.630872464,0.630872464,0.0,0.947690742,3.120496878,0.630872464,1.578563206,8.34867629,0.0,1.227819495,69.911096686,13.499678446,3.785309148,0.0,0.630872464,15.243749679,1.261778128,0.0,0.947690742,0.630872464,1.261778128,0.0,2.8063827010000004,2.523546441,13.034351413,0.0,20.183630081,2.523546441,1.261778128,11.236001559,3.0865244599999997,2.523546441,0.630872464,6.280419235,2.523546441,0.630872464,22.141682795,0.630872464,0.0,0.0,11.92111524,27.192211045,10.730629603,3.788086916,1.892677383,9.542580738,0.0,15.524007646000001,0.0,0.0,0.0,73.9664732,6.719963969999999,3.785309148,0.630872464,0.630872464,2.843085087,0.0,21.208116312999998,0.947690742,0.0,0.0,1.227819495,10.568384814,0.0,0.0,0.947690742,2.175510237,0.036401422,0.067870816,0.035866156,0.030616403,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.10427440800000001,0.046094696,0.6891900900000001,0.0,0.096100186,0.291040897,0.8356626420000002,0.01458795,0.016644932,0.11849319900000001,2.0,2.0,"[1, 3]","[2, 4]"
84x84,0.0,0.0,2.455651996,17.595520796,0.630872464,3.6213682460000003,0.0,13.731521910000001,1.261778128,0.0,20.195125212999997,7.275072193,0.630872464,1.227819495,0.0,2.523546441,5.644085682,2.393548751,2.393548751,2.455651996,3.15441617,7.304807911,2.393548751,3.525431547,3.15441617,15.642575856999999,0.630872464,18.880070681,3.2147835750000002,0.630872464,1.227819495,1.762676287,32.144660559,4.314366807,0.0,0.0,0.630872464,13.514349249,3.7496403669999996,0.630872464,0.0,0.630872464,4.25227391,1.227819495,2.990495782,49.01626092,1.892677383,3.15441617,10.748183489,39.74740914,0.0,0.0,0.0,15.866863649999999,0.630872464,1.227819495,10.691874165,15.1398688,0.0,0.630872464,6.679847717,63.00344913799999,5.866611174,17.188488925999998,3.785309148,0.0,20.180475227000002,0.630872464,0.630872464,0.0,0.0,4.8831731650000005,0.630872464,0.630872464,17.978091288,0.0,2.990495782,62.346796815999994,14.314663991,19.650839398000002,0.0,2.393548751,11.320216162,1.261778128,0.0,0.0,2.393548751,1.261778128,0.0,1.8586919590000002,4.286222728,10.058506372999998,1.762676287,29.813045079000002,2.523546441,1.261778128,8.260156519,6.611956007,2.523546441,0.630872464,2.489597623,2.523546441,0.630872464,18.635223644,0.630872464,0.0,0.0,11.92111524,25.314513765,6.939807991,1.892677383,1.892677383,12.120321543,0.0,18.784003869000003,0.0,0.0,0.0,55.84724629,9.297704775,7.310740695,2.393548751,0.630872464,0.0,0.0,25.017123464999997,1.762676287,0.0,0.0,1.227819495,7.725299727,0.0,0.0,0.0,4.7532510420000005,0.036401422,0.042473916,0.035866156,0.037831618,0.025491347,0.0,0.0,0.0,0.0,0.0,0.19091042000000003,0.046094696,0.121211963,0.0,0.0727907,0.329214543,0.9893934980000001,0.01458795,0.016644932,0.120440777,2.0,2.0,"[1, 3]","[3, 4]"
85x85,1.291870106,0.0,11.347895826,16.431738906,5.444537426,18.777839954,0.0,8.097511585,1.795511968,0.0,12.122978821999999,0.0,3.523920137,0.0,0.53373384,3.057280281,10.249908196999998,0.630872464,0.630872464,4.813664962,5.8230975879999995,5.444537426,0.630872464,0.0,4.2218899,14.41363341,0.630872464,7.084947605,1.291870106,0.630872464,0.53373384,0.53373384,23.564004777,9.395016710999998,0.0,0.0,1.698346194,11.814097371999999,0.0,3.037698833,2.940560209,0.630872464,13.734679392,0.0,0.53373384,43.04215848,1.892677383,19.177640752000002,3.930459546,54.608096922,0.0,0.0,0.0,13.87989957,1.1646063039999999,0.53373384,9.46405467,21.459645793,0.0,2.232050031,3.68815001,81.269735448,9.375023763,12.52046948,3.785309148,0.0,1.291870106,1.92274257,0.630872464,1.825603946,2.406826369,2.426411223,3.571432673,1.92274257,49.77361964,1.291870106,7.220533434,67.820520086,3.571432673,24.060553949,0.0,0.630872464,10.997391436,2.5536482339999997,0.53373384,0.0,1.698346194,7.132778942,0.53373384,0.630872464,3.057280281,8.443811540999999,0.53373384,16.753334611,11.831410021999998,1.795511968,2.523546441,1.698346194,4.349150387,3.8332009769999997,2.5536482339999997,4.93037281,0.630872464,66.34937003,2.232050031,0.0,0.0,0.0,24.589356929,13.888418488,1.892677383,1.892677383,2.359343836,0.0,13.412047802,0.0,0.0,0.0,63.94064978,6.453990566,5.920254683,3.2995538819999997,0.630872464,2.134945535,0.53373384,13.424606193999999,1.06747373,0.0,2.359343836,1.601177567,5.192227859,0.0,0.0,8.005959716,10.67347076,0.0,0.02109664,0.030765691,0.066990626,0.0,0.0,0.0,0.0,0.0,0.0,0.087301532,0.0,0.48647632,0.0,0.0727907,0.0,1.029736171,0.004664369,0.021080306,0.018325221,2.0,2.0,"[1, 4]","[0, 1]"
