coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial2
47x47,0.690985953,1.381990362,20.052507968,9.668734499000001,0.34548853,15.542200272,4.596852870999999,9.285219195,0.0,0.0,11.830579620999998,4.004621952,29.326354732,1.008861521,0.0,0.841280696,11.190583687,1.5322666489999999,0.0,2.223271058,1.008861521,2.7363316319999997,0.0,0.34548853,1.354350051,3.7451279829999997,1.8501422170000001,16.101602824,4.350110482,0.34548853,1.0364793,0.0,18.338372568,10.788168225000001,0.0,0.0,0.34548853,10.868313815,2.995825601,0.0,0.690985953,0.0,6.764806556,1.354350051,0.0,5.182441277,4.876634602,7.061948137,7.688443925,26.022351555999997,0.841280696,0.0,1.8501422170000001,10.403135827,1.008861521,0.0,2.7086438250000002,15.003483059,0.0,0.0,2.017657872,23.519594052000002,6.197204849,5.328283842,2.017657872,1.186769226,2.045340821,0.34548853,0.0,1.381990362,4.569211808,8.520022428,0.0,0.841280696,38.756926978,7.75116261,0.0,10.729718016000001,14.311967123,8.070683217,0.34548853,2.764003339,1.98696408,1.0364793,0.34548853,0.0,0.690985953,1.8501422170000001,1.0364793,0.690985953,0.0,12.597825873,1.0364793,14.261736382,3.717507245,51.334130800000004,4.982795312,11.840142902,3.259736741,1.381990362,0.0,1.008861521,0.690985953,55.91700244,6.474667928000001,0.34548853,0.0,15.471039761,1.877759996,5.5780081589999995,1.186769226,2.195630747,3.9058613490000003,0.34548853,24.928730662,0.0,0.34548853,0.690985953,16.192142100999998,7.086467256,10.376984536,2.764003339,0.34548853,0.34548853,0.690985953,5.704471325,1.0364793,1.5322666489999999,2.719042731,2.072981884,4.664919744,1.186769226,1.008861521,0.0,3.950790302,0.036401422,0.056812487999999994,0.08702714,0.07882742200000001,0.0,0.051233035,0.0,0.157436037,0.014445687,0.0,0.10491971300000001,0.0,1.437012464,0.0,0.0,0.016809277,0.580054109,0.01458795,0.032409914,0.018258397,2.0,2.0
48x48,1.319831857,3.268546446,23.613170306,10.289152196,0.34548853,18.677957736,2.7018277879999997,9.701658082,0.0,0.0,10.980863807999999,4.004621952,27.157539942,1.6377074249999999,0.0,0.0,10.765739839,1.319831857,0.628845904,3.268546446,1.008861521,7.138274666,0.628845904,0.34548853,1.354350051,4.373973887,1.008861521,16.101602824,7.494399166,0.34548853,1.0364793,0.0,17.701057665,14.552828149,0.0,0.628845904,2.232044614,10.027033119,2.995825601,1.257719583,1.319831857,0.628845904,4.028494138,1.354350051,0.0,27.819857357,4.66419981,7.690794041,8.317289829,32.098423702,0.0,0.0,1.008861521,12.289691911,1.008861521,0.628845904,2.7086438250000002,16.881555106,0.0,0.0,3.275377455,26.850549872000002,7.871366662,9.101377981,2.017657872,0.34548853,4.56078333,0.34548853,0.0,7.670521272999999,7.076211279,5.154864106,0.0,0.0,46.685317728,35.839419014,1.257719583,17.009772475,14.940813027,8.699529121,0.34548853,8.42363179,3.244683663,1.0364793,0.34548853,0.0,0.690985953,1.6377074249999999,1.0364793,1.319831857,0.628845904,14.271987686,1.0364793,14.678175269,4.975226828,26.05126164,6.869351396000001,8.458188024,2.418456045,3.268546446,1.257719583,1.008861521,0.690985953,125.67476901999999,11.913435051999999,0.34548853,0.628845904,14.629759065,1.6653252040000002,4.311856755,0.974334434,1.9831959549999998,3.268546446,0.974334434,24.087449966,0.0,0.34548853,1.319831857,18.282672809,9.601909765,10.793423423,4.021722922,0.34548853,0.34548853,0.690985953,5.704471325,1.6653252040000002,0.690985953,1.6653252040000002,5.846076023,4.664919744,1.603208113,1.008861521,0.0,5.624952115,0.036401422,0.043090331999999995,0.049773423,0.075323118,0.0,0.0,0.0,0.032514121,0.014445687,0.0,0.10491971300000001,0.0,1.100608697,0.0,0.028612979,0.02582771,0.580054109,0.01458795,0.023246726000000002,0.018258397,2.0,2.0
49x49,0.0,6.483075197,8.933010657,6.624242688000001,0.0,5.3352594490000005,5.183167251,10.950742462,1.294457406,0.0,14.362363185,4.004621952,25.934712779999998,2.308767064,0.0,0.0,8.647462276999999,1.299905543,1.294457406,15.555026647999998,2.308767064,2.308767064,0.0,0.0,1.008861521,2.017657872,2.308767064,14.286550624,9.20431232,0.0,0.0,0.0,12.014073142,1.008861521,0.0,0.0,0.0,12.615921901,2.995825601,0.0,0.0,0.0,16.267747331,1.008861521,0.0,1.294457406,4.035353906,9.650836919,7.25543122,24.485113098,0.0,1.294457406,2.3033189270000003,16.551795070999997,1.008861521,0.0,3.317563415,18.864197666,1.299905543,0.0,2.017657872,23.43928065,5.273839334,7.571684094,2.017657872,0.0,4.892123229,2.599813489,0.0,2.588888782,10.097383106,6.197563792,0.0,0.0,17.725015717,29.77513736,0.0,3.281421486,14.229882304,9.370588759999999,0.0,2.588888782,3.281421486,0.0,0.0,0.0,3.894270895,3.597750303,0.0,0.0,0.0,11.065559224,0.0,12.55442354,4.320978698,112.92214904,8.86605702,4.897655846,2.599813489,1.294457406,3.883261708,1.008861521,0.0,84.23869729,2.599813489,0.0,0.0,15.233230518,0.0,2.017657872,0.0,3.6086750100000002,15.59969085,0.0,24.087449966,0.0,0.0,0.0,0.0,6.313390914999999,5.044216332,7.772131564,0.0,0.0,0.0,8.89674708,1.294457406,0.0,1.294457406,7.78857915,5.273839334,0.0,1.008861521,0.0,5.177745315,0.036401422,0.09293644899999999,0.042046053,0.038549066,0.0,0.052191128999999996,0.0,0.259099077,0.014445687,0.0,0.10491971300000001,0.0,1.733462358,0.0,0.0,0.016809277,0.561271084,0.01458795,0.023246726000000002,0.018258397,2.0,2.0
50x50,0.0,2.599813489,7.185402571000001,6.559224893,0.0,7.859130436000001,3.82377653,9.203134376,0.0,0.0,15.138632725,4.004621952,31.4342103,2.308767064,0.0,0.841280696,9.035568302,2.141186239,0.0,6.040971064,2.308767064,2.308767064,0.0,0.0,1.008861521,2.017657872,3.15004776,12.992093218,9.20431232,0.0,0.0,0.0,14.537944129000001,3.532732508,0.0,0.0,0.0,10.868313815,2.995825601,0.0,0.0,0.0,7.982629683,1.008861521,0.0,0.0,4.876634602,7.061948137,5.960973814,16.266347018999998,0.841280696,0.0,1.8501422170000001,15.257337664999998,1.008861521,0.0,3.317563415,13.621492697,1.299905543,0.0,2.017657872,14.63462753,6.11512003,4.982795312,2.017657872,0.841280696,1.008861521,2.599813489,0.0,0.0,10.032365311,6.973833332,0.0,0.841280696,22.189921796,0.841280696,0.0,4.510835067,14.229882304,9.370588759999999,0.0,0.0,1.98696408,0.0,0.0,0.0,2.599813489,1.8501422170000001,0.0,0.0,0.0,11.90683992,0.0,10.806815454,3.026521292,111.95284405,4.982795312,10.721592399999999,3.4410941850000003,0.0,0.0,1.008861521,0.0,37.24294837,5.964971811,0.0,0.0,14.780053808,0.841280696,4.541528859,0.841280696,4.449955706,18.123561837,0.0,24.928730662,0.0,0.0,0.0,1.682563431,6.313390914999999,5.8854970280000005,1.299905543,0.0,0.0,0.0,5.013485372,0.0,0.841280696,1.682563431,5.199690368,5.273839334,0.841280696,1.008861521,0.0,0.841280696,0.036401422,0.100852156,0.07929976999999999,0.05807716,0.0,0.083442887,0.0,0.276621344,0.014445687,0.0,0.10491971300000001,0.0,1.822876483,0.0,0.0,0.016809277,0.561271084,0.01458795,0.032409914,0.018258397,2.0,2.0
51x51,0.628845904,4.486369573,10.746064909000001,7.17964259,0.0,10.9948879,1.9287514469999998,9.619573263,0.0,0.0,14.288916912,4.004621952,29.26539551,2.937612968,0.0,0.0,8.610724454,1.9287514469999998,0.628845904,7.086246451999999,2.308767064,6.710710098,0.628845904,0.0,1.008861521,2.646503776,2.308767064,12.992093218,12.348601003999999,0.0,0.0,0.0,13.900629226000001,7.297392432,0.0,0.628845904,1.886556084,10.027033119,2.995825601,1.257719583,0.628845904,0.628845904,5.246317265,1.008861521,0.0,22.63741608,4.66419981,7.690794041,6.589819718,22.342419165,0.0,0.0,1.008861521,17.143893748999997,1.008861521,0.628845904,3.317563415,15.499564744,1.299905543,0.0,3.275377455,17.965583350000003,7.7892818429999995,8.755889451,2.017657872,0.0,3.52430403,2.599813489,0.0,6.288530911,12.539364782,3.6086750100000002,0.0,0.0,30.118312546000002,28.9295371,1.257719583,10.790889525999999,14.858728208,9.999434663999999,0.0,5.659628451,3.244683663,0.0,0.0,0.0,2.599813489,1.6377074249999999,0.0,0.628845904,0.628845904,13.581001732999999,0.0,11.223254341,4.284240875,86.66997488999999,6.869351396000001,7.339637522,2.599813489,1.886556084,1.257719583,1.008861521,0.0,107.00071495,11.403738935,0.0,0.628845904,13.938773112,0.628845904,3.275377455,0.628845904,4.237520914,17.486246934,0.628845904,24.087449966,0.0,0.0,0.628845904,3.773094139,8.828833423999999,6.3019359150000005,2.557625126,0.0,0.0,0.0,5.013485372,0.628845904,0.0,0.628845904,8.972784507,5.273839334,1.257719583,1.008861521,0.0,2.515442509,0.036401422,0.08712999999999999,0.042046053,0.054572856,0.0,0.032209852,0.0,0.151699428,0.014445687,0.0,0.10491971300000001,0.0,1.486472716,0.0,0.028612979,0.02582771,0.561271084,0.01458795,0.023246726000000002,0.018258397,2.0,2.0
52x52,0.0,3.883261708,8.474385810000001,9.148113675000001,0.0,6.559224893,6.407132695,10.492117615,1.294457406,0.0,9.927980895000001,4.004621952,36.56917776,1.008861521,0.0,0.841280696,9.030120165,0.841280696,1.294457406,11.196616976,1.008861521,1.008861521,0.0,0.0,1.008861521,2.017657872,1.8501422170000001,14.286550624,4.004621952,0.0,0.0,0.0,14.537944129000001,3.532732508,0.0,0.0,0.0,13.457202597,2.995825601,0.0,0.0,0.0,17.033092164,1.008861521,0.0,1.294457406,4.876634602,9.650836919,7.25543122,24.026488250999996,0.841280696,1.294457406,3.1445996230000004,11.352104702999998,1.008861521,0.0,2.017657872,21.388068652999998,0.0,0.0,2.017657872,26.269649072,4.8152144869999995,7.571684094,2.017657872,0.841280696,4.892123229,0.0,0.0,2.588888782,6.12162129,6.962908625000001,0.0,0.841280696,23.462457449,30.616418055999997,0.0,5.805292473,12.929976761,8.070683217,0.0,2.588888782,3.281421486,0.0,0.0,0.0,1.294457406,4.439030999,0.0,0.0,0.0,11.90683992,0.0,13.395704236,4.320978698,76.68880459,8.86605702,12.010575638999999,0.841280696,1.294457406,3.883261708,1.008861521,0.0,77.28292006000001,3.365158322,0.0,0.0,16.074511213999997,0.841280696,4.541528859,0.841280696,1.8501422170000001,2.523870987,0.0,24.928730662,0.0,0.0,0.0,1.682563431,5.013485372,5.8854970280000005,6.472226021,0.0,0.0,0.0,8.89674708,1.294457406,0.841280696,2.977020837,2.588888782,3.973933791,0.841280696,1.008861521,0.0,6.019026011,0.036401422,0.08243371299999999,0.073758037,0.090612678,0.0,0.071214312,0.0,0.297349807,0.014445687,0.0,0.10491971300000001,0.0,2.1207593969999996,0.0,0.0,0.016809277,0.561271084,0.01458795,0.032409914,0.018258397,2.0,2.0
53x53,0.628845904,5.769817792,12.035048148000001,9.768531372000002,0.0,9.694982357,4.512107612,10.908556502,1.294457406,0.0,9.078265082,4.004621952,34.40036297,1.6377074249999999,0.0,0.0,8.605276317000001,0.628845904,1.92330331,12.241892364,1.008861521,5.410804555,0.628845904,0.0,1.008861521,2.646503776,1.008861521,14.286550624,7.148910636,0.0,0.0,0.0,13.900629226000001,7.297392432,0.0,0.628845904,1.886556084,12.615921901,2.995825601,1.257719583,0.628845904,0.628845904,14.296779746,1.008861521,0.0,23.931873486,4.66419981,10.279682823,7.8842771240000005,30.102560396999998,0.0,1.294457406,2.3033189270000003,13.238660786999999,1.008861521,0.628845904,2.017657872,23.2661407,0.0,0.0,3.275377455,29.600604892,6.4893763,11.344778233,2.017657872,0.0,7.407565738000001,0.0,0.0,8.877419693,8.628620761,3.597750303,0.0,0.0,31.390848199,58.70467446,1.257719583,12.085346932,13.558822665000001,8.699529121,0.0,8.248517233,4.539141069,0.0,0.0,0.0,1.294457406,4.226596207,0.0,0.628845904,0.628845904,13.581001732999999,0.0,13.812143123,5.578698281,51.40593543,10.752613104,8.628620761,0.0,3.1810134899999998,5.140981291,1.008861521,0.0,147.04068664,8.803925446,0.0,0.628845904,15.233230518,0.628845904,3.275377455,0.628845904,1.6377074249999999,1.886556084,0.628845904,24.087449966,0.0,0.0,0.628845904,3.773094139,7.5289278809999995,6.3019359150000005,7.729945604,0.0,0.0,0.0,8.89674708,1.92330331,0.0,1.92330331,6.361982921,3.973933791,1.257719583,1.008861521,0.0,7.693187824000001,0.036401422,0.068711557,0.03650432,0.087108374,0.0,0.019981277,0.0,0.172427891,0.014445687,0.0,0.10491971300000001,0.0,1.7843556299999999,0.0,0.028612979,0.02582771,0.561271084,0.01458795,0.023246726000000002,0.018258397,2.0,2.0
54x54,0.628845904,1.886556084,10.287440062000002,9.703513576999999,0.0,12.218853344,3.152716891,9.160948416,0.0,0.0,9.854534622,4.004621952,39.89986049,1.6377074249999999,0.0,0.841280696,8.993382342,1.4701266,0.628845904,2.72783678,1.008861521,5.410804555,0.628845904,0.0,1.008861521,2.646503776,1.8501422170000001,12.992093218,7.148910636,0.0,0.0,0.0,16.424500213,9.821263419,0.0,0.628845904,1.886556084,10.868313815,2.995825601,1.257719583,0.628845904,0.628845904,6.011662098,1.008861521,0.0,22.63741608,5.5054805060000005,7.690794041,6.589819718,21.883794318,0.841280696,0.0,1.8501422170000001,11.944203381,1.008861521,0.628845904,2.017657872,18.023435731,0.0,0.0,3.275377455,20.795951772000002,7.330656996,8.755889451,2.017657872,0.841280696,3.52430403,0.0,0.0,6.288530911,8.563602966,4.374019843,0.0,0.841280696,35.855754278000006,29.770817796,1.257719583,13.314760513,13.558822665000001,8.699529121,0.0,5.659628451,3.244683663,0.0,0.0,0.0,0.0,2.478988121,0.0,0.628845904,0.628845904,14.422282429,0.0,12.064535037,4.284240875,50.43663044,6.869351396000001,14.452557315,0.841280696,1.886556084,1.257719583,1.008861521,0.0,100.04493772,12.169083768,0.0,0.628845904,14.780053808,1.4701266,5.799248442,1.4701266,2.478988121,4.410427071,0.628845904,24.928730662,0.0,0.0,0.628845904,5.45565757,7.5289278809999995,7.143216611000001,1.257719583,0.0,0.0,0.0,5.013485372,0.628845904,0.841280696,2.311409335,3.773094139,3.973933791,2.099000279,1.008861521,0.0,3.356723205,0.036401422,0.076627264,0.073758037,0.10663646800000001,0.0,0.051233035,0.0,0.189950158,0.014445687,0.0,0.10491971300000001,0.0,1.8737697549999999,0.0,0.028612979,0.02582771,0.561271084,0.01458795,0.032409914,0.018258397,2.0,2.0
55x55,0.690985953,3.9818038510000004,27.983406956000003,7.144863512000001,0.34548853,32.465202318,3.3728874269999998,10.811317771999999,0.53373384,0.0,13.892205687,2.017657872,20.293067319000002,2.308767064,0.53373384,0.53373384,12.942871334,1.990891496,0.0,6.5816807299999995,4.977448482,4.036237175,0.0,0.34548853,2.4218237809999996,4.278861823,2.308767064,10.822407356,7.56283677,0.34548853,1.5702131400000001,0.53373384,18.393124145,15.736571379,0.0,0.0,1.41296226,10.322970518,1.008861521,0.0,1.224719793,0.0,8.668143141,1.354350051,0.53373384,5.716175117,4.035353906,18.271507757000002,4.396151529,38.757977773,0.0,0.0,1.008861521,13.615862114999999,1.542595361,0.53373384,4.008549368000001,16.215702653,1.299905543,1.601177567,2.551391712,22.972132740000003,5.3505773229999996,1.888083891,2.017657872,0.34548853,2.045340821,2.945302019,0.0,1.915724202,8.544973624,8.288411435,0.53373384,0.0,64.505766506,6.909881914,0.0,6.752616789,4.224491265999999,11.505534294999999,0.34548853,2.764003339,2.134945535,1.0364793,0.87922237,0.0,4.3582731720000005,6.879862335,1.5702131400000001,0.690985953,0.53373384,11.904526632,1.5702131400000001,10.809816542,6.919835758,88.10120909,1.008861521,5.794696839,5.552003374,4.584318875,0.0,1.008861521,0.690985953,62.87277967,7.310500662000001,0.34548853,0.0,2.7086438250000002,1.5702131400000001,5.189082707,0.34548853,3.95416354,18.049154942,0.34548853,16.13957308,0.0,0.34548853,0.690985953,14.50957867,9.068090137,11.670649375,6.7325903,0.34548853,2.480434065,1.224719793,6.386188663,2.10395303,0.690985953,2.10395303,8.873849819,4.659572914,0.34548853,1.008861521,8.005959716,13.782980366,0.0,0.087684328,0.04852507700000001,0.040349407000000004,0.0,0.032209852,0.0,0.119185307,0.014445687,0.0,0.097541625,0.0,1.049715425,0.0,0.0,0.016809277,0.549424587,0.004664369,0.0276821,0.018258397,2.0,2.0
56x56,0.690985953,5.26525207,29.272390195000003,9.733752294,0.34548853,31.165296775,5.956243592,12.100301010999999,1.828191246,0.0,8.681553856999999,2.017657872,25.428034779,1.008861521,0.53373384,0.53373384,12.937423197,0.690985953,1.294457406,11.737326642,3.677542939,2.7363316319999997,0.0,0.34548853,2.4218237809999996,4.278861823,1.008861521,12.116864761999999,2.363146402,0.34548853,1.5702131400000001,0.53373384,18.393124145,15.736571379,0.0,0.0,1.41296226,12.9118593,1.008861521,0.0,1.224719793,0.0,17.718605622,1.354350051,0.53373384,7.010632523,4.035353906,20.860396539000003,5.690608935,46.518119005,0.0,1.294457406,2.3033189270000003,9.710629153,1.542595361,0.53373384,2.7086438250000002,23.982278609,0.0,1.601177567,2.551391712,34.607154282,4.05067178,4.476972673000001,2.017657872,0.34548853,5.928602529,0.34548853,0.0,4.504612984,4.634229603,8.277486728,0.53373384,0.0,65.778302159,36.685019274,0.0,8.047074195,2.924585723,10.205628751999999,0.34548853,5.352892121,3.429402941,1.0364793,0.87922237,0.0,3.052917089,9.468751117,1.5702131400000001,0.690985953,0.53373384,11.904526632,1.5702131400000001,13.398705324,8.214293163999999,52.83716963,4.892123229,7.083680078,2.952189885,5.878776281,3.883261708,1.008861521,0.690985953,102.91275136,4.710687173,0.34548853,0.0,4.0031012310000005,1.5702131400000001,5.189082707,0.34548853,1.354350051,2.449464092,0.34548853,16.13957308,0.0,0.34548853,0.690985953,14.50957867,7.768184594,11.670649375,11.904910778,0.34548853,2.480434065,1.224719793,10.269450371000001,3.398410436,0.690985953,3.398410436,6.263048232999999,3.3596673709999996,0.34548853,1.008861521,8.005959716,18.960725681,0.0,0.069265885,0.04298334400000001,0.072884925,0.0,0.019981277,0.0,0.13991377,0.014445687,0.0,0.097541625,0.0,1.347598339,0.0,0.0,0.016809277,0.549424587,0.004664369,0.0276821,0.018258397,2.0,2.0
57x57,0.690985953,1.381990362,27.524782109,9.668734499000001,0.34548853,33.689167762000004,4.596852870999999,10.352692925,0.53373384,0.0,9.457823396999999,2.017657872,30.927532299,1.008861521,0.53373384,1.3750145360000001,13.325529222,1.5322666489999999,0.0,2.223271058,3.677542939,2.7363316319999997,0.0,0.34548853,2.4218237809999996,4.278861823,1.8501422170000001,10.822407356,2.363146402,0.34548853,1.5702131400000001,0.53373384,20.916995132,18.260442366,0.0,0.0,1.41296226,11.164251214,1.008861521,0.0,1.224719793,0.0,9.433487973999998,1.354350051,0.53373384,5.716175117,4.876634602,18.271507757000002,4.396151529,38.299352926,0.841280696,0.0,1.8501422170000001,8.416171747,1.542595361,0.53373384,2.7086438250000002,18.73957364,0.0,1.601177567,2.551391712,25.802501162000002,4.891952476,1.888083891,2.017657872,1.186769226,2.045340821,0.34548853,0.0,1.915724202,4.569211808,9.053756268,0.53373384,0.841280696,70.243208238,7.75116261,0.0,9.276487776,2.924585723,10.205628751999999,0.34548853,2.764003339,2.134945535,1.0364793,0.87922237,0.0,1.7584596829999999,7.721143031,1.5702131400000001,0.690985953,0.53373384,12.745807328,1.5702131400000001,11.651097238,6.919835758,51.86786464,1.008861521,12.907616632,3.7934705810000002,4.584318875,0.0,1.008861521,0.690985953,55.91700244,8.075845495,0.34548853,0.0,3.5499245210000003,2.411493836,7.712953693999999,1.186769226,2.195630747,4.973335079,0.34548853,16.980853776,0.0,0.34548853,0.690985953,16.192142100999998,7.768184594,12.511930071,5.432684757,0.34548853,2.480434065,1.224719793,6.386188663,2.10395303,1.5322666489999999,3.7865164609999997,3.6741594509999995,3.3596673709999996,1.186769226,1.008861521,8.005959716,14.624261062,0.0,0.077181592,0.080237061,0.09241301900000001,0.0,0.051233035,0.0,0.157436037,0.014445687,0.0,0.097541625,0.0,1.437012464,0.0,0.0,0.016809277,0.549424587,0.004664369,0.036845288000000004,0.018258397,2.0,2.0
58x58,1.319831857,3.268546446,31.085444447,10.289152196,0.34548853,36.824925226000005,2.7018277879999997,10.769131812,0.53373384,0.0,8.608107583999999,2.017657872,28.758717509,1.6377074249999999,0.53373384,0.53373384,12.900685374,1.319831857,0.628845904,3.268546446,3.677542939,7.138274666,0.628845904,0.34548853,2.4218237809999996,4.907707727,1.008861521,10.822407356,5.507435086,0.34548853,1.5702131400000001,0.53373384,20.279680229,22.02510229,0.0,0.628845904,3.299518344,10.322970518,1.008861521,1.257719583,1.853565697,0.628845904,6.6971755559999995,1.354350051,0.53373384,28.353591197,4.66419981,18.900353661,5.024997433,44.375425072,0.0,0.0,1.008861521,10.302727831,1.542595361,1.1625797439999999,2.7086438250000002,20.617645687,0.0,1.601177567,3.809111295,29.133456982000002,6.566114289,5.66117803,2.017657872,0.34548853,4.56078333,0.34548853,0.0,8.204255113,7.076211279,5.688597946,0.53373384,0.0,78.171598988,35.839419014,1.257719583,15.556542234999998,3.5534316269999997,10.834474656,0.34548853,8.42363179,3.392665118,1.0364793,0.87922237,0.0,1.7584596829999999,7.508708239000001,1.5702131400000001,1.319831857,1.1625797439999999,14.419969141,1.5702131400000001,12.067536125,8.177555341,26.58499548,2.895417605,9.525661754,2.952189885,6.470874959,1.257719583,1.008861521,0.690985953,125.67476901999999,13.514612619,0.34548853,0.628845904,2.7086438250000002,2.199059044,6.44680229,0.974334434,1.9831959549999998,4.336020176,0.974334434,16.13957308,0.0,0.34548853,1.319831857,18.282672809,10.283627103,12.928368958,6.69040434,0.34548853,2.480434065,1.224719793,6.386188663,2.732798934,0.690985953,2.732798934,7.447253589999999,3.3596673709999996,1.603208113,1.008861521,8.005959716,16.298422875,0.0,0.06345943600000001,0.04298334400000001,0.088908715,0.0,0.0,0.0,0.032514121,0.014445687,0.0,0.097541625,0.0,1.100608697,0.0,0.028612979,0.02582771,0.549424587,0.004664369,0.0276821,0.018258397,2.0,2.0
59x59,0.0,6.483075197,16.405284798,6.624242688000001,0.0,23.482226939000004,5.183167251,12.018216191999999,1.828191246,0.0,11.989606961,2.017657872,27.535890347,2.308767064,0.53373384,0.53373384,10.782407811999999,1.299905543,1.294457406,15.555026647999998,4.977448482,2.308767064,0.0,0.0,2.0763352509999997,2.551391712,2.308767064,9.007355156,7.21734824,0.0,0.53373384,0.53373384,14.592695706,8.481135662,0.0,0.0,1.06747373,12.9118593,1.008861521,0.0,0.53373384,0.0,18.936428749,1.008861521,0.53373384,1.828191246,4.035353906,20.860396539000003,3.9631388239999996,36.76211446800001,0.0,1.294457406,2.3033189270000003,14.564830990999997,1.542595361,0.53373384,3.317563415,22.600288247,1.299905543,1.601177567,2.551391712,25.72218776,3.9685869609999997,4.131484143,2.017657872,0.0,4.892123229,2.599813489,0.0,3.122622622,10.097383106,6.731297632,0.53373384,0.0,49.211296976999996,29.77513736,0.0,1.828191246,2.842500904,11.505534294999999,0.0,2.588888782,3.429402941,0.0,0.53373384,0.0,4.961744625000001,9.468751117,0.53373384,0.0,0.53373384,11.213540679,0.53373384,9.943784396,7.523307211,113.45588287999999,4.892123229,5.965129576,3.133547329,4.496785919,3.883261708,1.008861521,0.0,84.23869729,4.200991056,0.0,0.0,3.3121152780000003,0.53373384,4.152603407,0.0,3.6086750100000002,16.66716458,0.0,16.13957308,0.0,0.0,0.0,0.0,6.995108253,7.179161867,10.440812982,0.0,2.134945535,0.53373384,9.578464418,2.361931136,0.0,2.361931136,9.389756717,3.9685869609999997,0.0,1.008861521,8.005959716,15.851216075,0.0,0.113305553,0.035255974,0.052134663,0.0,0.052191128999999996,0.0,0.259099077,0.014445687,0.0,0.097541625,0.0,1.733462358,0.0,0.0,0.016809277,0.530641562,0.004664369,0.0276821,0.018258397,2.0,2.0
60x60,0.0,2.599813489,14.657676712,6.559224893,0.0,26.006097926000002,3.82377653,10.270608106,0.53373384,0.0,12.765876501000001,2.017657872,33.035387867,2.308767064,0.53373384,1.3750145360000001,11.170513837,2.141186239,0.0,6.040971064,4.977448482,2.308767064,0.0,0.0,2.0763352509999997,2.551391712,3.15004776,7.71289775,7.21734824,0.0,0.53373384,0.53373384,17.116566693,11.005006649,0.0,0.0,1.06747373,11.164251214,1.008861521,0.0,0.53373384,0.0,10.651311101000001,1.008861521,0.53373384,0.53373384,4.876634602,18.271507757000002,2.668681418,28.543348389000002,0.841280696,0.0,1.8501422170000001,13.270373584999998,1.542595361,0.53373384,3.317563415,17.357583278,1.299905543,1.601177567,2.551391712,16.91753464,4.809867657,1.542595361,2.017657872,0.841280696,1.008861521,2.599813489,0.0,0.53373384,10.032365311,7.507567172000001,0.53373384,0.841280696,53.676203056,0.841280696,0.0,3.057604827,2.842500904,11.505534294999999,0.0,0.0,2.134945535,0.0,0.53373384,0.0,3.6672872190000003,7.721143031,0.53373384,0.0,0.53373384,12.054821375,0.53373384,8.19617631,6.228849804999999,112.48657788999999,1.008861521,11.789066129999998,3.9748280250000003,3.202328513,0.0,1.008861521,0.0,37.24294837,7.566149378,0.0,0.0,2.858938568,1.3750145360000001,6.6764743939999995,0.841280696,4.449955706,19.191035567,0.0,16.980853776,0.0,0.0,0.0,1.682563431,6.995108253,8.020442563,3.9685869609999997,0.0,2.134945535,0.53373384,5.69520271,1.06747373,0.841280696,2.750037161,6.800867934999999,3.9685869609999997,0.841280696,1.008861521,8.005959716,11.514751456,0.0,0.12122126,0.072509691,0.07166275700000001,0.0,0.083442887,0.0,0.276621344,0.014445687,0.0,0.097541625,0.0,1.822876483,0.0,0.0,0.016809277,0.530641562,0.004664369,0.036845288000000004,0.018258397,2.0,2.0
