coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Endothelial2,ODImmature1cells
62x62,0.0,3.883261708,13.259459878,7.078751938,0.0,6.762893262,6.407132695,7.930401624,1.294457406,0.0,5.954047104000001,0.0,39.978684391,0.0,1.965992169,2.546048574,8.613753875,0.841280696,1.294457406,11.196616976,2.534259155,2.273030106,0.0,0.0,0.0,1.965992169,0.841280696,1.294457406,0.568266986,0.0,1.136534943,0.568266986,51.641543807,11.877121107,0.0,0.0,0.0,3.4301694780000003,0.568266986,0.0,0.0,0.0,19.254456567,0.0,0.568266986,3.260449575,2.807272865,6.5208539420000005,2.999225284,11.606095349,0.841280696,1.862724392,2.704005088,1.294457406,0.0,22.331349359999997,0.0,10.858713929,0.0,0.0,0.0,29.299511395,1.409547682,7.089120928,0.568266986,1.409547682,6.417520863,0.0,0.0,2.588888782,5.112759769,8.227077210000001,0.0,0.841280696,31.262810789,30.616418055999997,0.0,4.386595379,3.1025271119999998,3.93196516,0.0,2.588888782,1.294457406,0.0,1.136534943,0.0,2.999225284,3.4301694780000003,1.965992169,1.136534943,0.0,10.717059332,0.0,7.930401624,4.965217453,166.76010728999998,4.451528694,11.001714117999999,0.841280696,7.238278879,3.883261708,0.0,1.704767878,89.07967933,3.365158322,0.0,0.568266986,14.637797061999999,4.773245856,4.796901093000001,0.841280696,0.841280696,5.933377618,0.0,3.943807808,0.568266986,0.0,0.0,3.6485556,11.841630361,5.387282417,48.46727418099999,0.568266986,1.965992169,0.568266986,3.883261708,1.294457406,1.409547682,6.079547949,2.588888782,2.841315689,27.103803315999997,0.0,0.0,6.019026011,0.02241012,0.059158157,0.079056745,0.11517380800000002,0.010425737,0.07328588,0.0,0.297349807,0.0,0.0,0.029010726,0.0,2.1207593969999996,0.0,0.0,0.0,0.37952456,0.009242893,0.027984125999999998,0.001682785,2.0,2.0,"[2, 3]"
63x63,0.628845904,5.769817792,16.820122216,7.6991696350000005,0.0,9.898650726,4.512107612,8.346840511,1.294457406,0.0,5.104331291,0.0,37.809869601,0.628845904,1.965992169,1.704767878,8.188910027,0.628845904,1.92330331,12.241892364,2.534259155,6.6749731400000005,0.628845904,0.0,0.0,2.594838073,0.0,1.294457406,3.7125556700000004,0.0,1.136534943,0.568266986,51.004228903999994,15.641781031,0.0,0.628845904,1.886556084,2.588888782,0.568266986,1.257719583,0.628845904,0.628845904,16.518144148999998,0.0,0.568266986,25.897865655,2.594838073,7.149699846000001,3.628071188,17.682167495,0.0,1.862724392,1.862724392,3.1810134899999998,0.0,22.960195263999996,0.0,12.736785976,0.0,0.0,1.257719583,32.630467214999996,3.083709495,10.862215067,0.568266986,0.568266986,8.932963372,0.0,0.0,8.877419693,7.6197592400000005,4.861918888,0.0,0.0,39.191201539000005,58.70467446,1.257719583,10.666649838,3.7313730159999996,4.560811064,0.0,8.248517233,2.5521769890000003,0.0,1.136534943,0.0,2.999225284,3.217734686,1.965992169,1.7653808469999999,0.628845904,12.391221145,0.0,8.346840511,6.222937036,141.47723813,6.338084778000001,7.6197592400000005,0.0,9.124834963,5.140981291,0.0,1.704767878,158.83744590999999,8.803925446,0.0,1.19711289,13.796516365999999,4.560811064,3.5307496890000003,0.628845904,0.628845904,5.296062715,0.628845904,3.1025271119999998,0.568266986,0.0,0.628845904,5.739086308,14.35707287,5.803721304,49.72499376399999,0.568266986,1.965992169,0.568266986,3.883261708,1.92330331,0.568266986,5.025830422,6.361982921,2.841315689,27.520242203,0.0,0.0,7.693187824000001,0.02241012,0.045436001000000004,0.041803028,0.111669504,0.010425737,0.022052844999999998,0.0,0.172427891,0.0,0.0,0.029010726,0.0,1.7843556299999999,0.0,0.028612979,0.009018433,0.37952456,0.009242893,0.018820938,0.001682785,2.0,2.0,"[2, 4]"
64x64,0.628845904,1.886556084,15.07251413,7.63415184,0.0,12.422521713,3.152716891,6.599232425,0.0,0.0,5.880600831000001,0.0,43.309367121,0.628845904,1.965992169,2.546048574,8.577016052000001,1.4701266,0.628845904,2.72783678,2.534259155,6.6749731400000005,0.628845904,0.0,0.0,2.594838073,0.841280696,0.0,3.7125556700000004,0.0,1.136534943,0.568266986,53.528099891,18.165652018,0.0,0.628845904,1.886556084,0.841280696,0.568266986,1.257719583,0.628845904,0.628845904,8.233026501,0.0,0.568266986,24.603408249,3.4361187689999997,4.560811064,2.333613782,9.463401416,0.841280696,0.568266986,1.409547682,1.886556084,0.0,22.960195263999996,0.0,7.494081007,0.0,0.0,1.257719583,23.825814095,3.924990191,8.273326285,0.568266986,1.409547682,5.0497016640000005,0.0,0.0,6.288530911,7.5547414449999994,5.638188428,0.0,0.841280696,43.656107618,29.770817796,1.257719583,11.896063418999999,3.7313730159999996,4.560811064,0.0,5.659628451,1.257719583,0.0,1.136534943,0.0,1.704767878,1.4701266,1.965992169,1.7653808469999999,0.628845904,13.232501841,0.0,6.599232425,4.92847963,140.50793314,2.4548230699999998,13.443695794,0.841280696,7.830377557,1.257719583,0.0,1.704767878,111.84169699,12.169083768,0.0,1.19711289,13.343339656,5.40209176,6.054620676000001,1.4701266,1.4701266,7.819933702,0.628845904,3.943807808,0.568266986,0.0,0.628845904,7.421649738999999,14.35707287,6.645002,43.25276774299999,0.568266986,1.965992169,0.568266986,0.0,0.628845904,1.409547682,5.413936447,3.773094139,2.841315689,28.361522898999997,0.0,0.0,3.356723205,0.02241012,0.053351708,0.079056745,0.131197598,0.010425737,0.053304603000000006,0.0,0.189950158,0.0,0.0,0.029010726,0.0,1.8737697549999999,0.0,0.028612979,0.009018433,0.37952456,0.009242893,0.027984125999999998,0.001682785,2.0,2.0,"[3, 4]"
65x65,0.690985953,3.9818038510000004,16.152576556,5.852080192,3.494634842,11.375065517000001,4.465072021999999,16.115437330000002,0.0,0.0,15.846636785000001,1.092184595,25.117562143,1.299905543,0.685660073,0.0,14.202279411,2.676551569,0.0,12.066830347,1.985565616,3.713035727,0.0,1.031148603,0.34548853,2.413130184,1.299905543,9.256173532,7.323023566,0.34548853,1.722139373,0.685660073,63.840600759,7.255435717,0.0,0.0,1.031148603,5.739975176,0.0,0.685660073,0.690985953,0.685660073,12.312762564,1.031148603,0.685660073,5.182441277,0.685660073,10.28495938,7.467445286999999,31.959919918,0.0,0.685660073,0.0,5.545178898,0.0,40.33553824,2.676551569,9.73717399,1.299905543,0.0,2.184344163,24.202569248000003,3.7740804999999997,3.901097195,0.0,1.031148603,1.0364793,4.0374866140000005,0.0,1.381990362,7.536112103,9.48838666,1.777844668,1.371264502,30.394614186,6.909881914,0.0,12.517100838000001,4.866240068,8.538748494,1.4376731249999999,3.856187934,0.0,1.0364793,0.34548853,0.0,5.754248539000001,1.092184595,1.722139373,1.376646026,1.371264502,14.252558808,1.0364793,18.489446383999997,19.864947966,178.87163647999998,3.5556086650000003,5.089626089999999,8.294883009000001,5.34426391,0.0,0.685660073,1.376646026,64.650624338,6.801507690000001,1.031148603,0.685660073,1.376646026,1.0364793,9.798242392,0.34548853,5.815306254999999,28.079365340000003,1.7167530320000002,7.796938942,0.0,0.34548853,0.690985953,16.287423338,6.242891663,19.526012964,42.086797712,0.34548853,1.4376731249999999,10.696510513000002,12.880939393,1.0364793,2.468830621,2.128663895,11.234945799999998,9.381378696999999,31.511783879000003,1.371264502,0.0,6.386123081,0.0,0.075978357,0.018810836,0.056534798,0.0,0.040486944,0.019721556,0.119185307,0.0,0.0,0.028648507,0.0,1.63988658,0.0,0.028161249000000003,0.0,0.392305733,0.0,0.0,0.0,2.0,2.0,"[0, 1]"
66x66,0.690985953,5.26525207,17.441559795,8.440968974,3.494634842,10.075159974000002,7.048428187,17.404420569000003,1.294457406,0.0,10.635984955,1.092184595,30.252529603,0.0,0.685660073,0.0,14.196831274,1.376646026,1.294457406,17.222476259,0.685660073,2.413130184,0.0,1.031148603,0.34548853,2.413130184,0.0,10.550630938,2.123333198,0.34548853,1.722139373,0.685660073,63.840600759,7.255435717,0.0,0.0,1.031148603,8.328863958,0.0,0.685660073,0.690985953,0.685660073,21.363225045,1.031148603,0.685660073,6.476898683,0.685660073,12.873848162,8.761902693,39.72006115,0.0,1.980117479,1.294457406,1.6399459360000002,0.0,40.33553824,1.376646026,17.503749946,0.0,0.0,2.184344163,35.83759079,2.474174957,6.489985977,0.0,1.031148603,4.919741008,1.4376731249999999,0.0,3.9708791440000004,3.6253680820000005,9.477461952999999,1.777844668,1.371264502,31.667149839,36.685019274,0.0,13.811558244,3.5663345250000003,7.2388429510000005,1.4376731249999999,6.445076716,1.294457406,1.0364793,0.34548853,0.0,4.448892456,3.681073377,1.722139373,1.376646026,1.371264502,14.252558808,1.0364793,21.078335166,21.159405372,143.60759702,7.438870373,6.378609329,5.6950695200000006,6.638721316,3.883261708,0.685660073,1.376646026,104.690596028,4.2016942010000005,1.031148603,0.685660073,2.6711034319999998,1.0364793,9.798242392,0.34548853,3.2154927659999997,12.47967449,1.7167530320000002,7.796938942,0.0,0.34548853,0.690985953,16.287423338,4.94298612,19.526012964,47.259118189999995,0.34548853,1.4376731249999999,10.696510513000002,16.764201101,2.330936706,2.468830621,3.423121301,8.624144214,8.081473154,31.511783879000003,1.371264502,0.0,11.563868396,0.0,0.057559914000000004,0.013269103,0.089070316,0.0,0.028258369,0.019721556,0.13991377,0.0,0.0,0.028648507,0.0,1.9377694939999999,0.0,0.028161249000000003,0.0,0.392305733,0.0,0.0,0.0,2.0,2.0,"[0, 2]"
67x67,0.690985953,1.381990362,15.693951709,8.375951179,3.494634842,12.599030961000002,5.689037466,15.656812483000001,0.0,0.0,11.412254494999999,1.092184595,35.752027123000005,0.0,0.685660073,0.841280696,14.584937299,2.217926722,0.0,7.708420675,0.685660073,2.413130184,0.0,1.031148603,0.34548853,2.413130184,0.841280696,9.256173532,2.123333198,0.34548853,1.722139373,0.685660073,66.36447174599999,9.779306704,0.0,0.0,1.031148603,6.581255872,0.0,0.685660073,0.690985953,0.685660073,13.078107397,1.031148603,0.685660073,5.182441277,1.5269407689999999,10.28495938,7.467445286999999,31.501295070999998,0.841280696,0.685660073,0.841280696,0.34548853,0.0,40.33553824,1.376646026,12.261044977000001,0.0,0.0,2.184344163,27.032937670000003,3.315455653,3.901097195,0.0,1.8724292990000002,1.0364793,1.4376731249999999,0.0,1.381990362,3.5603502870000003,10.253731493,1.777844668,2.212545198,36.132055918,7.75116261,0.0,15.040971825000002,3.5663345250000003,7.2388429510000005,1.4376731249999999,3.856187934,0.0,1.0364793,0.34548853,0.0,3.15443505,1.933465291,1.722139373,1.376646026,1.371264502,15.093839504,1.0364793,19.330727079999996,19.864947966,142.63829203,3.5556086650000003,12.202545882999999,6.536350216000001,5.34426391,0.0,0.685660073,1.376646026,57.694847108,7.5668525230000006,1.031148603,0.685660073,2.217926722,1.877759996,12.322113379000001,1.186769226,4.056773462,15.003545477000001,1.7167530320000002,8.638219637999999,0.0,0.34548853,0.690985953,17.969986769,4.94298612,20.367293659999998,40.786892169,0.34548853,1.4376731249999999,10.696510513000002,12.880939393,1.0364793,3.310111317,3.811227326,6.035255432,8.081473154,32.353064575000005,1.371264502,0.0,7.227403777,0.0,0.065475621,0.050522819999999996,0.10859841,0.0,0.059510127,0.019721556,0.157436037,0.0,0.0,0.028648507,0.0,2.0271836189999997,0.0,0.028161249000000003,0.0,0.392305733,0.0,0.009163188,0.0,2.0,2.0,"[0, 3]"
68x68,1.319831857,3.268546446,19.254614047,8.996368876,3.494634842,15.734788425000001,3.7940123829999997,16.07325137,0.0,0.0,10.562538682,1.092184595,33.583212333000006,0.628845904,0.685660073,0.0,14.160093451,2.00549193,0.628845904,8.753696063,0.685660073,6.815073218,0.628845904,1.031148603,0.34548853,3.0419760879999997,0.0,9.256173532,5.267621882,0.34548853,1.722139373,0.685660073,65.727156843,13.543966628,0.0,0.628845904,2.917704687,5.739975176,0.0,1.943379656,1.319831857,1.314505977,10.341794979,1.031148603,0.685660073,27.819857357,1.314505977,10.913805284,8.096291190999999,37.577367217,0.0,0.685660073,0.0,2.232044614,0.0,40.964384144,1.376646026,14.139117024,0.0,0.0,3.442063746,30.363893490000002,4.989617466,7.674191334,0.0,1.031148603,3.5519218090000004,1.4376731249999999,0.0,7.670521272999999,6.067349758,6.888573170999999,1.777844668,1.371264502,44.060446668,35.839419014,1.257719583,21.321026284,4.1951804290000005,7.867688855000001,1.4376731249999999,9.515816384999999,1.257719583,1.0364793,0.34548853,0.0,3.15443505,1.7210304989999998,1.722139373,2.00549193,2.000110406,16.768001317,1.0364793,19.747165966999997,21.122667549,117.35542286999998,5.442164749,8.820591005,5.6950695200000006,7.230819993999999,1.257719583,0.685660073,1.376646026,127.45261368799999,13.005619647,1.031148603,1.314505977,1.376646026,1.6653252040000002,11.055961975,0.974334434,3.8443386699999995,14.366230574000001,2.345598936,7.796938942,0.0,0.34548853,1.319831857,20.060517477,7.458428629,20.783732547,42.044611751999994,0.34548853,1.4376731249999999,10.696510513000002,12.880939393,1.6653252040000002,2.468830621,2.7575097989999997,9.808349570999999,8.081473154,32.769503462,1.371264502,0.0,8.90156559,0.0,0.051753465,0.013269103,0.10509410599999999,0.0,0.008277092,0.019721556,0.032514121,0.0,0.0,0.028648507,0.0,1.690779852,0.0,0.056774228,0.009018433,0.392305733,0.0,0.0,0.0,2.0,2.0,"[0, 4]"
69x69,0.0,6.483075197,4.574454398,5.331459368,3.149146312,2.392090138,6.2753518459999995,17.32233575,1.294457406,0.0,13.944038059,1.092184595,32.360385171,1.299905543,0.685660073,0.0,12.041815888999999,1.985565616,1.294457406,21.040176265,1.985565616,1.985565616,0.0,0.685660073,0.0,0.685660073,1.299905543,7.441121332000001,6.977535036,0.0,0.685660073,0.685660073,60.040172319999996,0.0,0.0,0.0,0.685660073,8.328863958,0.0,0.685660073,0.0,0.685660073,22.581048172,0.685660073,0.685660073,1.294457406,0.685660073,12.873848162,7.034432582,29.964056613,0.0,1.980117479,1.294457406,6.494147774,0.0,40.33553824,1.985565616,16.121759584,1.299905543,0.0,2.184344163,26.952624268,2.392090138,6.144497447000001,0.0,0.685660073,3.883261708,3.691998084,0.0,2.588888782,9.088521585,7.931272857,1.777844668,1.371264502,15.100144657000001,29.77513736,0.0,7.592675295,3.484249706,8.538748494,1.092184595,3.681073377,1.294457406,0.0,0.0,0.0,6.357719992000001,3.681073377,0.685660073,0.685660073,1.371264502,13.561572855,0.0,17.623414238,20.468419419,204.22631027,7.438870373,5.260058827,5.876426964,5.256730954,3.883261708,0.685660073,0.685660073,86.016541958,3.691998084,0.685660073,0.685660073,1.980117479,0.0,8.761763092,0.0,5.469817725,26.697374978,1.371264502,7.796938942,0.0,0.0,0.0,1.777844668,4.169909778999999,15.034525455999999,45.795020394,0.0,1.092184595,10.005524560000001,16.073215148,1.294457406,1.777844668,2.3866420010000002,11.750852698,8.690392743999999,31.166295349000002,1.371264502,0.0,8.45435879,0.0,0.101599582,0.005541733,0.06832005399999999,0.0,0.060468220999999996,0.019721556,0.259099077,0.0,0.0,0.028648507,0.0,2.323633513,0.0,0.028161249000000003,0.0,0.373522708,0.0,0.0,0.0,2.0,2.0,"[1, 2]"
70x70,0.0,2.599813489,2.826846312,5.266441573,3.149146312,4.915961125,4.915961125,15.574727664000001,0.0,0.0,14.720307599000002,1.092184595,37.859882690999996,1.299905543,0.685660073,0.841280696,12.429921914,2.826846312,0.0,11.526120681,1.985565616,1.985565616,0.0,0.685660073,0.0,0.685660073,2.141186239,6.1466639260000004,6.977535036,0.0,0.685660073,0.685660073,62.564043307,2.523870987,0.0,0.0,0.685660073,6.581255872,0.0,0.685660073,0.0,0.685660073,14.295930524,0.685660073,0.685660073,0.0,1.5269407689999999,10.28495938,5.739975176,21.745290534,0.841280696,0.685660073,0.841280696,5.199690368,0.0,40.33553824,1.985565616,10.879054615000001,1.299905543,0.0,2.184344163,18.147971148,3.233370834,3.5556086650000003,0.0,1.5269407689999999,0.0,3.691998084,0.0,0.0,9.02350379,8.707542397000001,1.777844668,2.212545198,19.565050736,0.841280696,0.0,8.822088876,3.484249706,8.538748494,1.092184595,1.092184595,0.0,0.0,0.0,0.0,5.0632625860000005,1.933465291,0.685660073,0.685660073,1.371264502,14.402853551,0.0,15.875806152,19.173962013,203.25700528,3.5556086650000003,11.083995381,6.71770766,3.9622735479999998,0.0,0.685660073,0.685660073,39.020793038,7.057156406000001,0.685660073,0.685660073,1.5269407689999999,0.841280696,11.285634079000001,0.841280696,6.3110984210000005,29.221245964999998,1.371264502,8.638219637999999,0.0,0.0,0.0,3.460408099,4.169909778999999,15.875806152,39.322794373,0.0,1.092184595,10.005524560000001,12.18995344,0.0,2.619125364,2.774748026,9.161963916,8.690392743999999,32.007576045,1.371264502,0.0,4.117894171,0.0,0.10951528899999999,0.04279545,0.087848148,0.0,0.09171997900000001,0.019721556,0.276621344,0.0,0.0,0.028648507,0.0,2.413047638,0.0,0.028161249000000003,0.0,0.373522708,0.0,0.009163188,0.0,2.0,2.0,"[1, 3]"
71x71,0.628845904,4.486369573,6.38750865,5.88685927,3.149146312,8.051718589,3.0209360419999998,15.991166551000001,0.0,0.0,13.870591786,1.092184595,35.691067901,1.9287514469999998,0.685660073,0.0,12.005078066,2.61441152,0.628845904,12.571396069,1.985565616,6.38750865,0.628845904,0.685660073,0.0,1.314505977,1.299905543,6.1466639260000004,10.12182372,0.0,0.685660073,0.685660073,61.926728403999995,6.288530911,0.0,0.628845904,2.5722161569999997,5.739975176,0.0,1.943379656,0.628845904,1.314505977,11.559618106,0.685660073,0.685660073,22.63741608,1.314505977,10.913805284,6.36882108,27.82136268,0.0,0.685660073,0.0,7.086246451999999,0.0,40.964384144,1.985565616,12.757126662000001,1.299905543,0.0,3.442063746,21.478926968000003,4.907532647,7.328702804000001,0.0,0.685660073,2.515442509,3.691998084,0.0,6.288530911,11.530503261,5.342384075,1.777844668,1.371264502,27.493441486000002,28.9295371,1.257719583,15.102143335,4.11309561,9.167594398,1.092184595,6.751813046,1.257719583,0.0,0.0,0.0,5.0632625860000005,1.7210304989999998,0.685660073,1.314505977,2.000110406,16.077015364,0.0,16.292245039,20.431681596,177.97413612,5.442164749,7.702040503,5.876426964,5.848829631999999,1.257719583,0.685660073,0.685660073,108.778559618,12.495923529999999,0.685660073,1.314505977,0.685660073,0.628845904,10.019482675,0.628845904,6.098663629000001,28.583931061999998,2.000110406,7.796938942,0.0,0.0,0.628845904,5.550938807,6.685352287999999,16.292245039,40.580513956000004,0.0,1.092184595,10.005524560000001,12.18995344,0.628845904,1.777844668,1.7210304989999998,12.935058054999999,8.690392743999999,32.424014932000006,1.371264502,0.0,5.792055984,0.0,0.095793133,0.005541733,0.084343844,0.0,0.040486944,0.019721556,0.151699428,0.0,0.0,0.028648507,0.0,2.076643871,0.0,0.056774228,0.009018433,0.373522708,0.0,0.0,0.0,2.0,2.0,"[1, 4]"
72x72,0.0,3.883261708,4.115829551,7.8553303549999995,3.149146312,3.616055582,7.4993172900000005,16.863710903,1.294457406,0.0,9.509655769000002,1.092184595,42.994850151,0.0,0.685660073,0.841280696,12.424473777,1.5269407689999999,1.294457406,16.681766593,0.685660073,0.685660073,0.0,0.685660073,0.0,0.685660073,0.841280696,7.441121332000001,1.777844668,0.0,0.685660073,0.685660073,62.564043307,2.523870987,0.0,0.0,0.685660073,9.170144654,0.0,0.685660073,0.0,0.685660073,23.346393004999996,0.685660073,0.685660073,1.294457406,1.5269407689999999,12.873848162,7.034432582,29.505431765999997,0.841280696,1.980117479,2.135738102,1.294457406,0.0,40.33553824,0.685660073,18.645630570999998,0.0,0.0,2.184344163,29.78299269,1.933465291,6.144497447000001,0.0,1.5269407689999999,3.883261708,1.092184595,0.0,2.588888782,5.112759769,8.69661769,1.777844668,2.212545198,20.837586389,30.616418055999997,0.0,10.116546282,2.184344163,7.2388429510000005,1.092184595,3.681073377,1.294457406,0.0,0.0,0.0,3.757906503,4.522354073,0.685660073,0.685660073,1.371264502,14.402853551,0.0,18.464694933999997,20.468419419,167.99296582,7.438870373,12.37297862,4.117894171,5.256730954,3.883261708,0.685660073,0.685660073,79.06076472800001,4.457342917,0.685660073,0.685660073,2.821398175,0.841280696,11.285634079000001,0.841280696,3.711284932,13.621555115000001,1.371264502,8.638219637999999,0.0,0.0,0.0,3.460408099,2.8700042359999998,15.875806152,44.495114851,0.0,1.092184595,10.005524560000001,16.073215148,1.294457406,2.619125364,4.069205432,6.55116233,7.390487200999999,32.007576045,1.371264502,0.0,9.295639486,0.0,0.09109684600000001,0.037253717,0.120383666,0.0,0.079491404,0.019721556,0.297349807,0.0,0.0,0.028648507,0.0,2.7109305519999998,0.0,0.028161249000000003,0.0,0.373522708,0.0,0.009163188,0.0,2.0,2.0,"[2, 3]"
73x73,0.628845904,5.769817792,7.676491889,8.475748052,3.149146312,6.751813046,5.604292207,17.280149790000003,1.294457406,0.0,8.659939956,1.092184595,40.826035361,0.628845904,0.685660073,0.0,11.999629929,1.314505977,1.92330331,17.727041981,0.685660073,5.0876031070000005,0.628845904,0.685660073,0.0,1.314505977,0.0,7.441121332000001,4.922133352,0.0,0.685660073,0.685660073,61.926728403999995,6.288530911,0.0,0.628845904,2.5722161569999997,8.328863958,0.0,1.943379656,0.628845904,1.314505977,20.610080586999995,0.685660073,0.685660073,23.931873486,1.314505977,13.502694066,7.663278486,35.581503912,0.0,1.980117479,1.294457406,3.1810134899999998,0.0,40.964384144,0.685660073,20.523702618,0.0,0.0,3.442063746,33.11394851,3.607627104,9.917591586,0.0,0.685660073,6.398704217000001,1.092184595,0.0,8.877419693,7.6197592400000005,5.331459368,1.777844668,1.371264502,28.765977139,58.70467446,1.257719583,16.396600741,2.813190067,7.867688855000001,1.092184595,9.340701828,2.5521769890000003,0.0,0.0,0.0,3.757906503,4.309919281,0.685660073,1.314505977,2.000110406,16.077015364,0.0,18.881133821,21.726139002,142.71009666,9.325426457,8.991023742,3.276613475,7.143287038,5.140981291,0.685660073,0.685660073,148.818531308,9.896110041,0.685660073,1.314505977,1.980117479,0.628845904,10.019482675,0.628845904,3.4988501399999996,12.984240212000001,2.000110406,7.796938942,0.0,0.0,0.628845904,5.550938807,5.385446744999999,16.292245039,45.75283443399999,0.0,1.092184595,10.005524560000001,16.073215148,1.92330331,1.777844668,3.015487905,10.324256469,7.390487200999999,32.424014932000006,1.371264502,0.0,10.969801299,0.0,0.07737469,0.0,0.11687936199999999,0.0,0.028258369,0.019721556,0.172427891,0.0,0.0,0.028648507,0.0,2.3745267849999996,0.0,0.056774228,0.009018433,0.373522708,0.0,0.0,0.0,2.0,2.0,"[2, 4]"
74x74,0.628845904,1.886556084,5.928883803,8.410730257,3.149146312,9.275684033,4.244901486,15.532541704000002,0.0,0.0,9.436209496,1.092184595,46.325532881,0.628845904,0.685660073,0.841280696,12.387735954,2.1557866729999997,0.628845904,8.212986397,0.685660073,5.0876031070000005,0.628845904,0.685660073,0.0,1.314505977,0.841280696,6.1466639260000004,4.922133352,0.0,0.685660073,0.685660073,64.450599391,8.812401898,0.0,0.628845904,2.5722161569999997,6.581255872,0.0,1.943379656,0.628845904,1.314505977,12.324962939,0.685660073,0.685660073,22.63741608,2.1557866729999997,10.913805284,6.36882108,27.362737832999997,0.841280696,0.685660073,0.841280696,1.886556084,0.0,40.964384144,0.685660073,15.280997649000001,0.0,0.0,3.442063746,24.309295390000003,4.448907800000001,7.328702804000001,0.0,1.5269407689999999,2.515442509,1.092184595,0.0,6.288530911,7.5547414449999994,6.107728908,1.777844668,2.212545198,33.230883218,29.770817796,1.257719583,17.626014322,2.813190067,7.867688855000001,1.092184595,6.751813046,1.257719583,0.0,0.0,0.0,2.463449097,2.562311195,0.685660073,1.314505977,2.000110406,16.91829606,0.0,17.133525735,20.431681596,141.74079167000002,5.442164749,14.814960295999999,4.117894171,5.848829631999999,1.257719583,0.685660073,0.685660073,101.822782388,13.261268363,0.685660073,1.314505977,1.5269407689999999,1.4701266,12.543353662000001,1.4701266,4.340130836,15.508111199000002,2.000110406,8.638219637999999,0.0,0.0,0.628845904,7.233502238,5.385446744999999,17.133525735,39.280608412999996,0.0,1.092184595,10.005524560000001,12.18995344,0.628845904,2.619125364,3.40359393,7.735367687,7.390487200999999,33.265295628000004,1.371264502,0.0,6.633336679999999,0.0,0.08529039699999999,0.037253717,0.136407456,0.0,0.059510127,0.019721556,0.189950158,0.0,0.0,0.028648507,0.0,2.46394091,0.0,0.056774228,0.009018433,0.373522708,0.0,0.009163188,0.0,2.0,2.0,"[3, 4]"
