coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature2,Ependymal,ODMature2cells
62x62,0.38640463,0.38640463,3.17515462,4.794000941,1.237760895,80.657522433,1.237760895,11.736203760999999,4.105100226,0.772801049,9.666516296000001,0.851356265,0.0,0.38640463,2.396955314,0.38640463,6.03175144,5.337487932,14.158306609,2.010591706,73.55216615,4.951046244,4.473731319,0.38640463,0.38640463,1.545599049,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,3.556200898,3.9479526199999997,1.550997306,0.0,10.052886144,4.178248244,0.0,1.237760895,55.399640250000004,1.702713432,6.9769054839999995,2.463139613,0.0,4.491504856000001,0.38640463,5.699051481,0.38640463,8.639588793,1.237760895,0.772801049,0.0,7.353378753,1.237760895,49.693133101,4.400541549000001,7.582748746,3.326903969,1.237760895,2.010591706,15.787514461,7.504202725000001,5.572120406,0.0,7.72747528,0.851356265,2.089118062,0.851356265,0.38640463,24.889510207,3.556200898,1.937401936,0.38640463,92.14330131,0.0,1.702713432,87.06285590099999,0.851356265,1.237760895,0.38640463,5.029583447,4.794000941,0.38640463,1.624157314,1.702713432,11.523710884,0.38640463,0.0,1.159235441,0.851356265,1.545599049,1.702713432,6.792144398,7.250048787,0.0,2.396955314,18.483709484000002,3.622375054,3.248312481,0.772801049,0.851356265,4.0211231000000005,0.38640463,7.190998632,0.772801049,0.0,0.772801049,0.38640463,13.147904258999999,0.38640463,0.38640463,106.330691649,0.0,0.38640463,0.38640463,0.0,1.702713432,0.772801049,13.138092287,15.934584338,28.218225311,0.0,2.010591706,1.550997306,10.747251552,3.700900508,0.772801049,0.0,6.7367951989999995,9.503334659,2.94050755,0.851356265,2.55410292,86.129119514,0.005950012,0.195522054,0.018571675,0.15858503,0.0,0.224354587,2.0524110429999998,1.6035686120000001,0.0,0.013382966,0.138062173,0.0,2.074880055,0.0,0.147576631,0.04886486699999999,0.266874568,0.187066643,0.027791635000000002,0.016971307,2.0,2.0,"[2, 3]"
63x63,0.38640463,0.38640463,3.2515451950000003,4.946773277,2.2418903980000002,79.536058493,3.1696978319999998,12.663950600999998,1.550997306,1.700547889,14.687530057,0.0,0.92774684,0.38640463,1.545599049,0.38640463,7.1887233219999995,3.7875265049999998,10.513379874,1.159235441,76.13802871,1.545599049,3.622375054,1.31415147,0.38640463,1.545599049,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,0.92774684,2.704844633,3.096596355,1.550997306,0.0,9.507178548,1.700547889,0.92774684,0.38640463,55.399640250000004,2.783293202,6.9769054839999995,2.463139613,0.0,1.937401936,2.2418903980000002,6.626798321,0.38640463,6.085485873,0.38640463,2.628286817,0.0,4.024343195,0.38640463,49.693133101,4.400541549000001,5.956392666,1.700547889,0.38640463,1.159235441,16.475028727,8.584782495,3.8694069740000003,0.0,6.1011192,0.0,1.31415147,0.92774684,0.38640463,27.203448263000002,8.27143613,1.937401936,0.38640463,84.03508034000001,0.0,0.0,86.51714830499999,0.0,0.38640463,1.31415147,1.700547889,6.8023623109999996,1.31415147,1.700547889,0.0,15.387588949000001,1.31415147,0.0,3.014721209,0.0,1.545599049,0.0,6.868534973,8.177795627,0.0,1.545599049,20.721208551,3.622375054,4.328892251,0.772801049,0.0,4.1738954360000005,0.38640463,6.492381480000001,0.772801049,0.0,0.772801049,0.38640463,11.521548178999998,0.38640463,0.38640463,107.258438489,0.92774684,0.38640463,0.38640463,0.0,0.0,1.700547889,16.53190566,12.135443267,27.443258719000003,0.0,1.159235441,1.550997306,8.269551197,2.849544243,0.772801049,0.0,7.817374968999999,5.322927190000001,5.0252475930000005,0.0,0.0,86.740331262,0.005950012,0.227056234,0.052763261000000006,0.16194247299999998,0.0,0.245906777,2.0524110429999998,1.767096247,0.0,0.013382966,0.110226883,0.0,2.079802102,0.0,0.121248452,0.047259829999999996,0.266874568,0.210088235,0.07225701500000001,0.016971307,2.0,2.0,"[2, 4]"
64x64,0.0,0.0,3.330100411,3.5581992,2.706842033,82.764881083,3.634649467,3.3908864530000002,4.105100226,0.92774684,13.534578557,0.851356265,0.92774684,0.0,0.851356265,0.0,6.265177722000001,5.260932963,18.489111465,0.851356265,80.90702694000001,3.405447195,3.314495878,0.92774684,0.0,0.0,1.779103105,0.0,4.256782398,0.0,1.702713432,0.92774684,0.851356265,2.402353571,1.550997306,0.0,7.967857200000001,4.333194035,0.92774684,0.851356265,55.01323562,4.486006634,6.204104435,2.463139613,0.0,4.105100226,1.855485768,5.853997272,0.0,7.480353352,0.851356265,1.855485768,0.0,6.735526544000001,0.851356265,48.53389766,4.014136919,5.032847066,3.4818497600000002,0.851356265,0.851356265,19.114026826,6.03700394,3.2537107379999997,0.0,7.4959866790000005,0.851356265,2.6304602719999997,1.779103105,0.0,27.67470686,6.417947762,1.550997306,0.0,121.30225723000001,0.0,1.702713432,88.06908607,0.851356265,0.851356265,0.92774684,5.1845292380000005,5.413788234,0.92774684,1.779103105,1.702713432,14.385457748,0.92774684,0.0,1.855485768,0.851356265,0.0,1.702713432,4.242242718,7.404994578,0.0,0.851356265,23.4323919,2.463139613,4.486006634,0.0,0.851356265,3.5581992,0.0,4.409588688,0.0,0.0,0.0,0.0,10.598002579,0.0,0.0,106.48563744,0.92774684,0.0,0.0,0.0,1.702713432,0.92774684,19.47871422,14.932324065,26.441127518000002,0.0,0.851356265,1.550997306,4.333194035,3.314495878,0.0,0.0,7.588047663999999,8.499040762,7.192945883,0.851356265,2.55410292,89.68713982199999,0.005950012,0.286591526,0.052763261000000006,0.16382180600000001,0.0,0.310930441,2.0524110429999998,2.208168781,0.0,0.013382966,0.089897306,0.0,2.6691005819999996,0.0,0.128784567,0.008374653,0.137437597,0.025111019000000002,0.069881034,0.0,2.0,2.0,"[3, 4]"
65x65,0.274911387,6.7749544760000004,6.219125897,1.7953436489999999,1.237072195,42.995525133,17.468912304,13.549345441,0.0,0.41237493,23.716047593,0.137454413,0.833158429,2.604902758,2.604902758,0.41237493,3.857177219,1.237072195,11.556234632,19.911038381,36.187360566,10.073871306000001,1.245533359,0.274911387,3.0172638450000004,21.259992656999998,0.41237493,0.687252188,2.611602958,0.137454413,0.5498155,2.604902758,3.178308173,18.969018241,2.467448345,0.137454413,12.547963834,1.237072195,0.41237493,0.5498155,53.15025184700001,0.970612842,0.137454413,0.41237493,0.274911387,4.116924407,7.2885483660000006,5.072444529,2.467448345,6.584466178,0.0,2.742359732,0.0,3.169880239,2.061822428,13.403913150000001,7.0136711080000005,1.924354378,13.549345441,2.34516054,2.467448345,12.632401249,4.810854485,11.955346557999999,0.0,0.0,0.41237493,0.41237493,0.0,0.274911387,27.873213797,4.132084732,0.41237493,0.687252188,175.35034168,0.0,0.5498155,79.52847162100001,2.742359732,0.0,0.0,1.93277504,3.71129176,2.467448345,0.5498155,0.41237493,1.7953436489999999,0.5498155,4.966900015,0.41237493,0.137454413,3.429633565,0.0,6.996812544,0.5498155,0.0,1.382973929,28.428280897999997,0.5498155,9.386598336,7.539983025000001,0.970612842,0.687252188,0.137454413,5.766374648,6.362579546,0.0,0.0,6.362579546,20.436869522,0.41237493,0.274911387,156.355569321,0.5498155,12.75066015,0.137454413,0.970612842,0.5498155,1.93277504,5.773139181,3.848752315,17.233414216,0.0,0.41237493,0.0,3.5670649560000003,2.4910418930000002,4.1337544070000005,0.274911387,2.199263417,12.403857694000001,2.474161474,0.970612842,0.274911387,88.33317320399999,0.025262328,0.359650911,0.09802276500000001,0.191310068,0.0,0.348259377,3.43112999,3.133604033,0.001753042,0.0,0.06427042699999999,0.0,3.4949635420000003,0.0,0.164265273,0.025996785,0.31591509799999995,0.003530092,0.085078471,0.0,2.0,2.0,"[0, 1]"
66x66,0.38640463,6.7489841760000004,4.1054150620000005,3.924445938,0.38640463,51.988983223,16.618244739,21.997673757999998,0.0,0.772801049,23.902492053,0.0,0.833158429,2.853852975,4.013047394,0.38640463,4.310806949,1.932040737,7.225041916,20.245537991,40.754163506,7.908178595,1.9923938700000001,0.38640463,2.853852975,22.118339518,0.772801049,1.932040737,4.250491987,0.38640463,0.38640463,2.467448345,4.371150695,20.10224236,2.467448345,0.0,12.158683292,0.772801049,0.0,0.38640463,53.261745090000005,0.833158429,0.772801049,0.0,0.0,2.853852975,6.9877008080000005,5.707791165,2.853852975,6.094225557,0.38640463,3.240249394,0.0,2.378757478,0.38640463,14.425694178,6.9877008080000005,3.47764852,13.497410659,1.219563059,3.626683786,9.958227782,4.250491987,11.387244341999999,0.0,1.159235441,0.0,0.38640463,0.0,0.38640463,26.462205183,3.538003062,0.38640463,0.38640463,145.60488279,0.0,0.0,78.384563939,2.467448345,0.38640463,0.38640463,1.605959478,3.091287509,2.853852975,0.772801049,0.0,3.538003062,0.38640463,4.966900015,1.159235441,0.0,4.013047394,0.0,8.412638636,0.772801049,0.0,2.378757478,26.400050143999998,1.159235441,7.908178595,8.175329661000001,0.833158429,2.318409668,0.38640463,7.1043440570000005,7.135380595,0.0,0.772801049,6.7489841760000004,21.440356568,0.38640463,0.38640463,156.028753759,0.0,12.724689849999999,0.38640463,0.833158429,0.0,1.605959478,3.864072057,6.56885177,16.501865965,0.0,1.159235441,0.0,9.809252702,2.0527106920000002,4.906555456,0.0,1.932040737,10.762068628,0.38640463,0.833158429,0.0,84.637319463,0.025262328,0.25075348799999997,0.074644945,0.203136241,0.0,0.253330043,3.43112999,2.341293244,0.001753042,0.0,0.113950683,0.0,2.512107303,0.0,0.14946473999999998,0.06648699899999999,0.44535206899999996,0.188507308,0.063455177,0.016971307,2.0,2.0,"[0, 2]"
67x67,0.0,6.362579546,4.183970278,2.535871861,0.851356265,55.217805813,17.083196374,12.72460961,2.55410292,0.0,22.749540553000003,0.851356265,0.833158429,2.467448345,3.31880461,0.0,3.387261349,3.405447195,15.200773507000001,19.937658815,45.523161736,9.768026741,1.684514694,0.0,2.467448345,20.572740469,0.851356265,0.0,4.256782398,0.0,1.702713432,2.467448345,2.517662327,19.407999576,2.467448345,0.0,10.619361944000001,3.405447195,0.0,0.851356265,52.875340460000004,2.535871861,0.0,0.0,0.0,5.021551265,6.601296178,4.934990116,2.467448345,7.489093036,0.851356265,2.467448345,0.0,5.089940827,0.851356265,13.266458737,6.601296178,2.55410292,15.27871253,1.684514694,3.31880461,12.597225881,1.702713432,10.771548106,0.0,2.55410292,0.851356265,1.702713432,0.851356265,0.0,26.933463779999997,1.684514694,0.0,0.0,182.87205968,0.0,1.702713432,79.93650170400001,3.31880461,0.851356265,0.0,5.089940827,1.702713432,2.467448345,0.851356265,1.702713432,2.535871861,0.0,4.966900015,0.0,0.851356265,2.467448345,1.702713432,5.7863463809999995,0.0,0.0,1.684514694,29.111233493,0.0,8.065292978,7.402528612,1.684514694,1.702713432,0.0,5.021551265,6.362579546,0.0,0.0,6.362579546,20.516810968,0.0,0.0,155.25595271,0.0,12.33828522,0.0,0.833158429,1.702713432,0.833158429,6.810880617,9.365732568,15.499734764,0.0,0.851356265,0.0,5.87289554,2.517662327,4.1337544070000005,0.0,1.702713432,13.9381822,2.55410292,1.684514694,2.55410292,87.58412802299999,0.025262328,0.31028878,0.074644945,0.20501557399999998,0.0,0.318353707,3.43112999,2.782365778,0.001753042,0.0,0.093621106,0.0,3.101405783,0.0,0.157000855,0.027601822,0.31591509799999995,0.003530092,0.061079196,0.0,2.0,2.0,"[0, 3]"
68x68,0.0,6.362579546,4.260360853,2.6886441970000003,1.855485768,54.096341873,19.015133311,13.65235645,0.0,0.92774684,27.770554314,0.0,1.760905269,2.467448345,2.467448345,0.0,4.544233231,1.855485768,11.555846772,19.08630255,48.109024296,6.362579546,0.833158429,0.92774684,2.467448345,20.572740469,0.92774684,0.0,0.0,0.0,0.0,3.3951951850000004,1.666306062,18.556643311000002,2.467448345,0.0,10.073654348,0.92774684,0.92774684,0.0,52.875340460000004,3.616451631,0.0,0.0,0.0,2.467448345,8.456781946,5.862736956,2.467448345,4.934990116,0.0,4.3229341130000005,0.0,1.760905269,0.0,13.266458737,6.601296178,0.92774684,13.65235645,0.833158429,2.467448345,13.284740146999999,2.783293202,9.068834674,0.0,0.92774684,0.0,0.92774684,0.92774684,0.0,29.247401835999998,6.399749926,0.0,0.0,174.76383871000002,0.0,0.0,79.39079410800001,2.467448345,0.0,0.92774684,1.760905269,3.711074802,3.3951951850000004,0.92774684,0.0,6.399749926,0.92774684,4.966900015,1.855485768,0.0,2.467448345,0.0,5.862736956,0.92774684,0.0,0.833158429,31.34873256,0.0,9.145872748,7.402528612,0.833158429,1.855485768,0.0,4.3229341130000005,6.362579546,0.0,0.0,6.362579546,18.890454888,0.0,0.0,156.18369955,0.92774684,12.33828522,0.0,0.833158429,0.0,1.760905269,10.20469399,5.566591497,14.724768172,0.0,0.0,0.0,3.3951951850000004,1.666306062,4.1337544070000005,0.0,2.783293202,9.757774731,4.638842963,0.833158429,0.0,88.195339771,0.025262328,0.34182296,0.10883653100000001,0.208373017,0.0,0.33990589699999996,3.43112999,2.945893413,0.001753042,0.0,0.065785816,0.0,3.10632783,0.0,0.130672676,0.025996785,0.31591509799999995,0.026551684,0.105544576,0.0,2.0,2.0,"[0, 4]"
69x69,0.6613160170000001,0.79877956,6.9919269459999995,4.886631158,1.623476825,66.202675123,11.492737387999998,10.097799979,0.0,1.185175979,16.401171881,0.137454413,0.833158429,2.991307388,4.150501807,0.79877956,7.334825738999999,3.169112932,14.647522141,1.9839712720000002,64.21636498,5.256890809,2.4047688000000003,0.6613160170000001,3.4036684750000004,22.805591705999998,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,2.604902758,5.883152806,7.79000768,2.467448345,0.137454413,11.981488034,2.009873244,0.41237493,0.93622013,53.53665647700001,0.970612842,0.9102554620000001,0.41237493,0.274911387,4.503329037,7.674952996000001,5.845245578,2.853852975,7.743701618999999,0.38640463,3.515160781,0.0,4.715479288,2.448227058,14.563148591000001,7.400075738000001,5.402002898,1.59753688,2.73156517,3.626683786,17.655638915,9.061346472,14.273756226,0.0,1.159235441,0.41237493,0.79877956,0.0,0.6613160170000001,19.785499899,6.836929365,0.79877956,1.073656818,94.61923598999999,0.0,0.5498155,75.870736708,2.742359732,0.38640463,0.38640463,2.705576089,6.802579269,2.853852975,1.3226165490000001,0.41237493,4.500188282,0.93622013,4.966900015,1.571610371,0.137454413,4.975232614,0.0,10.474461064,1.3226165490000001,0.0,2.928572978,10.887577397,1.709050941,4.569617839,8.312784074000001,0.970612842,3.005661856,0.5238590430000001,10.40327036,0.772801049,0.0,0.772801049,0.38640463,17.551938496000002,0.79877956,0.6613160170000001,157.12837037,0.5498155,13.13706478,0.5238590430000001,0.970612842,0.5498155,2.705576089,9.637211238,10.417604085,13.575679303000001,0.0,1.571610371,0.0,10.908869313,2.877446523,4.906555456,0.274911387,4.131304154,7.973318884999999,2.860566104,0.970612842,0.274911387,85.83466571499999,0.025262328,0.266049487,0.09802276500000001,0.21868062,0.0,0.24672724599999998,3.43112999,2.086824,0.001753042,0.0,0.103621814,0.0,2.650371126,0.0,0.162070231,0.06648699899999999,0.437413648,0.188507308,0.063595674,0.016971307,2.0,2.0,"[1, 2]"
70x70,0.274911387,0.41237493,7.070482161999999,3.498057081,2.0884284600000003,69.431497713,11.957689022999999,0.824735831,2.55410292,0.41237493,15.248220381000001,0.9888106779999999,0.833158429,2.604902758,3.4562590230000003,0.41237493,6.4112801390000005,4.64251939,22.623253732000002,1.676092096,68.98536321,7.116738955,2.096889624,0.274911387,3.0172638450000004,21.259992656999998,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,2.604902758,4.029664438,7.095764896,2.467448345,0.137454413,10.442166686,4.64251939,0.41237493,1.401171765,53.15025184700001,2.673326274,0.137454413,0.41237493,0.274911387,6.671027327,7.2885483660000006,5.072444529,2.467448345,9.138569098,0.851356265,2.742359732,0.0,7.426662637,2.913178693,13.403913150000001,7.0136711080000005,4.478457298,3.378838751,3.196516805,3.31880461,20.294637014000003,6.513567917,13.658059989999998,0.0,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,20.256758496,4.983440997,0.41237493,0.687252188,131.88641288,0.0,2.2525289319999997,77.422674473,3.5937159970000003,0.851356265,0.0,6.1895574380000005,5.414005191999999,2.467448345,1.401171765,2.115088362,3.498057081,0.5498155,4.966900015,0.41237493,0.9888106779999999,3.429633565,1.702713432,7.848168809,0.5498155,0.0,2.234330194,13.598760746,0.5498155,4.726732222,7.539983025000001,1.821969107,2.38996562,0.137454413,8.320477568000001,0.0,0.0,0.0,0.0,16.628392896,0.41237493,0.274911387,156.355569321,0.5498155,12.75066015,0.137454413,0.970612842,2.2525289319999997,1.93277504,12.584019798,13.214484883,12.573548102,0.0,1.2637311949999999,0.0,6.972512151,3.342398158,4.1337544070000005,0.274911387,3.901976849,11.149432457,5.028264394000001,1.821969107,2.829014307,88.78147427499998,0.025262328,0.325584779,0.09802276500000001,0.220559953,0.0,0.31175091,3.43112999,2.527896534,0.001753042,0.0,0.08329223699999999,0.0,3.239669606,0.0,0.16960634600000002,0.027601822,0.307976677,0.003530092,0.061219693000000006,0.0,2.0,2.0,"[1, 3]"
71x71,0.274911387,0.41237493,7.146872737,3.6508294169999997,3.092557963,68.310033773,13.889625959999998,1.752482671,0.0,1.3401217699999999,20.269234142000002,0.137454413,1.760905269,2.604902758,2.604902758,0.41237493,7.568252021,3.092557963,18.978326997,0.824735831,71.57122577,3.71129176,1.245533359,1.202658227,3.0172638450000004,21.259992656999998,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,3.532649598,3.178308173,6.244408631000001,2.467448345,0.137454413,9.89645909,2.164819035,1.3401217699999999,0.5498155,53.15025184700001,3.753906044,0.137454413,0.41237493,0.274911387,4.116924407,9.144034134,6.000191369,2.467448345,6.584466178,0.0,4.5978455,0.0,4.097627079,2.061822428,13.403913150000001,7.0136711080000005,2.852101218,1.752482671,2.34516054,2.467448345,20.98215128,7.5941476869999995,11.955346557999999,0.0,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,22.570696552,9.698676229,0.41237493,0.687252188,123.77819191,0.0,0.5498155,76.876966877,2.742359732,0.0,0.92774684,2.8605218800000003,7.422366562000001,3.3951951850000004,1.47756234,0.41237493,7.361935146,1.47756234,4.966900015,2.2678606980000002,0.137454413,3.429633565,0.0,7.924559384,1.47756234,0.0,1.382973929,15.836259813,0.5498155,5.807311992,7.539983025000001,0.970612842,2.542737956,0.137454413,7.6218604160000005,0.0,0.0,0.0,0.0,15.002036816,0.41237493,0.274911387,157.283316161,1.47756234,12.75066015,0.137454413,0.970612842,0.5498155,2.8605218800000003,15.977833171,9.415343812,11.79858151,0.0,0.41237493,0.0,4.4948117960000005,2.4910418930000002,4.1337544070000005,0.274911387,4.982556619,6.969024988,7.113004437000001,0.970612842,0.274911387,89.39268602299998,0.025262328,0.357118959,0.132214351,0.223917396,0.0,0.33330309999999996,3.43112999,2.691424169,0.001753042,0.0,0.055456947,0.0,3.244591653,0.0,0.143278167,0.025996785,0.307976677,0.026551684,0.105685073,0.0,2.0,2.0,"[1, 4]"
72x72,0.38640463,0.38640463,4.956771327,5.627159369999999,1.237760895,78.42495580299999,11.107021457999998,9.273064148,2.55410292,0.772801049,15.434664841,0.851356265,0.833158429,2.853852975,4.864403659,0.38640463,6.864909869,5.337487932,18.292061015999998,2.010591706,73.55216615,4.951046244,2.843750135,0.38640463,2.853852975,22.118339518,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,2.467448345,5.22250696,8.228989015,2.467448345,0.0,10.052886144,4.178248244,0.0,1.237760895,53.261745090000005,2.535871861,0.772801049,0.0,0.0,5.407955895000001,6.9877008080000005,5.707791165,2.853852975,8.648328477,1.237760895,3.240249394,0.0,6.635539876,1.237760895,14.425694178,6.9877008080000005,6.03175144,3.326903969,2.070919324,4.478040051,17.620463547,5.953205419,13.089957773999998,0.0,3.713338361,0.851356265,2.089118062,0.851356265,0.38640463,18.845749882,4.389359327,0.38640463,0.38640463,102.14095399,0.0,1.702713432,76.278766791,3.31880461,1.237760895,0.38640463,5.862741876,4.794000941,2.853852975,1.624157314,1.702713432,5.240716494,0.38640463,4.966900015,1.159235441,0.851356265,4.013047394,1.702713432,9.263994901,0.772801049,0.0,3.2301137429999995,11.570529992,1.159235441,3.248312481,8.175329661000001,1.684514694,4.0211231000000005,0.38640463,9.658446977,0.772801049,0.0,0.772801049,0.38640463,17.631879941999998,0.38640463,0.38640463,156.028753759,0.0,12.724689849999999,0.38640463,0.833158429,1.702713432,1.605959478,10.674952674,15.934584338,11.841999850999999,0.0,2.010591706,0.0,13.214699897,2.9040669570000004,4.906555456,0.0,3.634754169,9.507643391,2.94050755,1.684514694,2.55410292,85.08562053399999,0.025262328,0.216687356,0.074644945,0.232386126,0.0,0.216821576,3.43112999,1.735585745,0.001753042,0.0,0.132972493,0.0,2.256813367,0.0,0.15480581300000001,0.068092036,0.437413648,0.188507308,0.039596399000000004,0.016971307,2.0,2.0,"[2, 3]"
73x73,0.38640463,0.38640463,5.033161902000001,5.779931706,2.2418903980000002,77.303491863,13.038958394999998,10.200810987999999,0.0,1.700547889,20.455678602,0.0,1.760905269,2.853852975,4.013047394,0.38640463,8.021881751,3.7875265049999998,14.647134281,1.159235441,76.13802871,1.545599049,1.9923938700000001,1.31415147,2.853852975,22.118339518,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,3.3951951850000004,4.371150695,7.37763275,2.467448345,0.0,9.507178548,1.700547889,0.92774684,0.38640463,53.261745090000005,3.616451631,0.772801049,0.0,0.0,2.853852975,8.843186576,6.635538005,2.853852975,6.094225557,0.38640463,5.095735162,0.0,3.306504318,0.38640463,14.425694178,6.9877008080000005,4.40539536,1.700547889,1.219563059,3.626683786,18.307977813,7.033785189,11.387244341999999,0.0,2.086982281,0.0,1.31415147,0.92774684,0.38640463,21.159687938,9.104594559,0.38640463,0.38640463,94.03273302,0.0,0.0,75.733059195,2.467448345,0.38640463,1.31415147,2.533706318,6.8023623109999996,3.781599815,1.700547889,0.0,9.104594559,1.31415147,4.966900015,3.014721209,0.0,4.013047394,0.0,9.340385476,1.700547889,0.0,2.378757478,13.808029058999999,1.159235441,4.328892251,8.175329661000001,0.833158429,4.1738954360000005,0.38640463,8.959829825,0.772801049,0.0,0.772801049,0.38640463,16.005523862,0.38640463,0.38640463,156.956500599,0.92774684,12.724689849999999,0.38640463,0.833158429,0.0,2.533706318,14.068766047,12.135443267,11.067033258999999,0.0,1.159235441,0.0,10.736999542,2.0527106920000002,4.906555456,0.0,4.715333939,5.327235922000001,5.0252475930000005,0.833158429,0.0,85.69683228199999,0.025262328,0.248221536,0.10883653100000001,0.235743569,0.0,0.238373766,3.43112999,1.89911338,0.001753042,0.0,0.105137203,0.0,2.261735414,0.0,0.128477634,0.06648699899999999,0.437413648,0.21152890000000002,0.084061779,0.016971307,2.0,2.0,"[2, 4]"
74x74,0.0,0.0,5.1117171180000005,4.391357629,2.706842033,80.532314453,13.503910029999998,0.92774684,2.55410292,0.92774684,19.302727102,0.851356265,1.760905269,2.467448345,3.31880461,0.0,7.098336151,5.260932963,22.622865872000002,0.851356265,80.90702694000001,3.405447195,1.684514694,0.92774684,2.467448345,20.572740469,1.779103105,0.0,4.256782398,0.0,1.702713432,3.3951951850000004,2.517662327,6.683389966,2.467448345,0.0,7.967857200000001,4.333194035,0.92774684,0.851356265,52.875340460000004,5.319165063,0.0,0.0,0.0,5.021551265,8.456781946,5.862736956,2.467448345,7.489093036,0.851356265,4.3229341130000005,0.0,6.017687667000001,0.851356265,13.266458737,6.601296178,3.4818497600000002,3.4818497600000002,1.684514694,3.31880461,20.946975912,4.486006634,10.771548106,0.0,3.4818497600000002,0.851356265,2.6304602719999997,1.779103105,0.0,21.630946535,7.251106191,0.0,0.0,131.29990991,0.0,1.702713432,77.28499696,3.31880461,0.851356265,0.92774684,6.017687667000001,5.413788234,3.3951951850000004,1.779103105,1.702713432,8.102463358,0.92774684,4.966900015,1.855485768,0.851356265,2.467448345,1.702713432,6.714093221,0.92774684,0.0,1.684514694,16.519212408,0.0,4.486006634,7.402528612,1.684514694,3.5581992,0.0,6.877037033000001,0.0,0.0,0.0,0.0,15.081978262,0.0,0.0,156.18369955,0.92774684,12.33828522,0.0,0.833158429,1.702713432,1.760905269,17.015574607,14.932324065,10.064902058,0.0,0.851356265,0.0,6.80064238,2.517662327,4.1337544070000005,0.0,4.486006634,8.503349494,7.192945883,1.684514694,2.55410292,88.64364084199998,0.025262328,0.30775682800000004,0.10883653100000001,0.23762290199999997,0.0,0.30339742999999997,3.43112999,2.340185914,0.001753042,0.0,0.084807626,0.0,2.851033894,0.0,0.136013749,0.027601822,0.307976677,0.026551684,0.081685798,0.0,2.0,2.0,"[3, 4]"
