coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature2,Endothelial3,ODMature2cells
49x49,14.950887729,13.596116849,1.354778164,2.032145239,0.0,7.421892733,2.032145239,6.409846674,0.0,0.0,1.969350012,2.646753817,0.0,0.677374359,0.0,6.096431255,6.711014441,0.677374359,2.989410392,0.677374359,4.678898535,2.709539501,2.463139613,0.0,0.0,0.0,2.583933973,4.344171729,0.677374359,0.0,0.0,1.354778164,5.845312365,2.709539501,0.0,0.0,2.032145239,2.312006587,0.0,0.677374359,86.61165552899999,1.291975653,5.238682713999999,3.140513972,0.0,19.64429232,0.0,5.603624791,0.677374359,6.281028596,0.0,0.677374359,0.0,7.053671016,0.677374359,62.080614379,8.099286995,7.053671016,0.0,0.677374359,0.677374359,17.912772828999998,8.779872185,2.709539501,0.677374359,2.463139613,4.06430671,0.0,0.0,2.646753817,10.378792973000001,6.3763256550000005,0.0,0.0,12.221609021999999,0.0,0.0,75.15415114000001,1.354778164,1.969350012,0.0,0.0,1.634632228,0.677374359,0.0,1.634632228,4.097771841,1.354778164,3.269332702,0.677374359,1.354778164,2.032145239,0.0,4.7751462,9.947805542,0.0,0.0,17.045905641,3.755115266,0.677374359,1.354778164,1.354778164,0.0,68.51277099,0.0,0.0,0.0,1.634632228,5.356282363,11.991310785000001,0.0,1.354778164,127.73820219299999,1.354778164,2.646753817,1.634632228,0.0,0.0,21.67775192,2.463139613,0.0,21.294036346,0.0,1.354778164,0.0,1.291975653,5.047073586,0.677374359,1.291975653,6.538587847,3.140513972,3.875958493,0.0,0.677374359,80.719808743,0.11047434600000001,0.05534058,0.016975632,0.034599527,0.0,0.041435029,2.627195255,0.0,0.0,0.0,0.023007694,0.0,0.706972614,0.0,0.0,0.006769616,0.28933077,0.30197320699999997,0.0,0.0,2.0,2.0,"[1, 2]"
50x50,7.1324284780000005,8.327850248,2.629875595,3.30724267,1.275097431,6.12991708,2.032145239,6.409846674,0.0,0.0,8.327850248,1.354778164,1.275097431,0.677374359,0.0,6.096431255,7.969215738,1.9524717900000002,2.989410392,3.227551309,5.9370998319999995,5.259716451,3.738237044,0.0,0.0,0.0,0.0,4.344171729,0.677374359,0.0,0.0,1.354778164,3.227551309,6.534791508,0.0,0.0,2.032145239,2.312006587,0.0,0.677374359,86.61165552899999,0.0,10.322012316999999,3.140513972,0.0,26.019597576000002,0.0,5.603624791,0.677374359,7.5561260269999995,0.0,0.677374359,0.0,7.053671016,0.677374359,62.080614379,6.807311342,7.053671016,0.0,0.677374359,0.677374359,15.261203359,4.903913692,2.709539501,0.677374359,2.463139613,5.339404141,0.0,0.0,2.629875595,10.378792973000001,6.3763256550000005,0.0,0.0,21.078170046,14.02449903,0.0,84.07959643400001,1.354778164,0.677374359,0.0,2.55017695,1.634632228,0.677374359,0.0,1.634632228,4.097771841,1.354778164,3.269332702,0.677374359,1.354778164,4.582322189,0.0,4.7751462,9.947805542,5.100283239,0.0,17.045905641,3.738237044,0.677374359,1.354778164,1.354778164,0.0,156.14388235,3.825252007,0.0,0.0,1.634632228,6.61448366,11.991310785000001,0.0,1.354778164,125.15426821999999,1.354778164,2.629875595,1.634632228,0.0,0.0,21.67775192,2.463139613,0.0,21.294036346,0.0,2.629875595,0.0,0.0,2.463139613,0.677374359,0.0,6.538587847,3.140513972,0.0,1.275097431,0.677374359,80.70293052100001,0.08876186200000001,0.063713792,0.02658543,0.055957048,0.0,0.046799653999999996,2.627195255,0.0,0.0,0.0,0.044688419,0.0,0.876515411,0.0,0.0,0.038064825,0.305389263,0.255590194,0.0,0.0,2.0,2.0,"[1, 3]"
51x51,6.778600105,0.677374359,1.354778164,2.032145239,0.0,6.12991708,4.405406664,6.409846674,0.0,2.373261425,7.797074665999999,1.354778164,0.0,0.677374359,0.0,6.096431255,5.419038788,0.677374359,2.989410392,0.677374359,3.386922882,7.455994367,2.463139613,0.0,0.0,0.0,0.0,4.344171729,0.677374359,0.0,0.0,1.354778164,3.050635784,2.709539501,0.0,0.0,2.032145239,2.312006587,0.0,0.677374359,88.98491695399998,0.0,6.319968486,3.140513972,0.0,52.86586784000001,0.0,5.603624791,0.677374359,6.281028596,0.0,3.050635784,0.0,7.053671016,0.677374359,62.080614379,9.180572767000001,7.053671016,0.0,0.677374359,3.050635784,26.77256825,4.903913692,12.202547405,0.677374359,2.463139613,11.184007016999999,0.0,0.0,1.354778164,12.752054398000002,6.3763256550000005,0.0,0.0,11.800125882,0.0,2.373261425,87.01886112000001,1.354778164,0.677374359,0.0,0.0,1.634632228,0.677374359,0.0,1.634632228,4.097771841,1.354778164,3.269332702,0.677374359,1.354778164,2.032145239,0.0,4.7751462,9.947805542,0.0,0.0,17.045905641,9.58283992,0.677374359,1.354778164,1.354778164,0.0,66.40601156,0.0,0.0,0.0,1.634632228,8.810761576,11.991310785000001,0.0,1.354778164,132.273968527,1.354778164,1.354778164,1.634632228,0.0,0.0,54.89932744,4.836401038,0.0,21.294036346,0.0,1.354778164,0.0,4.746454866,2.463139613,0.677374359,0.0,6.538587847,3.140513972,0.0,0.0,0.677374359,81.801094515,0.08876186200000001,0.07537305799999999,0.019091152,0.039975589,0.0,0.045822299999999996,2.638509676,0.0,0.0,0.0,0.023007694,0.0,0.595217848,0.006760343,0.0,0.03471017,0.342479467,0.266205596,0.0,0.0,2.0,2.0,"[1, 4]"
52x52,18.019025729,20.569218379,1.275097431,1.275097431,1.275097431,5.389747494,0.0,5.732472315,0.0,0.0,8.942451542,1.291975653,1.275097431,0.0,0.0,0.0,3.8421526029999997,1.275097431,1.634632228,2.55017695,3.8421526029999997,2.55017695,3.738237044,0.0,0.0,0.0,2.583933973,1.634632228,0.0,0.0,0.0,0.0,7.718114956,3.825252007,0.0,0.0,0.0,1.634632228,0.0,0.0,85.93428116999999,1.291975653,10.936613610999999,2.463139613,0.0,6.375305256,0.0,4.926250432,0.0,6.201347863,0.0,0.0,0.0,1.634632228,0.0,61.40324002,5.389747494,1.634632228,0.0,0.0,0.0,12.852135948,8.779872185,0.0,0.0,2.463139613,1.275097431,0.0,0.0,2.567073084,9.024014809,1.634632228,0.0,0.0,20.827069264,14.02449903,0.0,75.27363908400001,0.0,1.291975653,0.0,2.55017695,1.634632228,0.0,0.0,1.634632228,4.097771841,0.0,3.269332702,0.0,0.0,2.55017695,0.0,4.097771841,6.56088266,5.100283239,0.0,16.368531282,5.030212697,0.0,0.0,0.0,0.0,139.31327303999998,3.825252007,0.0,0.0,1.634632228,3.8421526029999997,10.636532621,0.0,0.0,123.673895483,0.0,2.567073084,1.634632228,0.0,0.0,0.0,2.463139613,0.0,21.294036346,0.0,1.275097431,0.0,1.291975653,5.047073586,0.0,1.291975653,6.538587847,2.463139613,3.875958493,1.275097431,0.0,81.99490617400001,0.027662496,0.063713792,0.040058236,0.07003490600000001,0.0,0.046799653999999996,2.627195255,0.0,0.0,0.0,0.044688419,0.0,0.988270177,0.0,0.0,0.038064825,0.302186859,0.061539746,0.0,0.0,2.0,2.0,"[2, 3]"
53x53,17.665197356,12.91874249,0.0,0.0,0.0,5.389747494,2.373261425,5.732472315,0.0,2.373261425,8.41167596,1.291975653,0.0,0.0,0.0,0.0,1.291975653,0.0,1.634632228,0.0,1.291975653,4.746454866,2.463139613,0.0,0.0,0.0,2.583933973,1.634632228,0.0,0.0,0.0,0.0,7.541199431,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,88.30754259499999,1.291975653,6.9345697799999995,2.463139613,0.0,33.22157552,0.0,4.926250432,0.0,4.926250432,0.0,2.373261425,0.0,1.634632228,0.0,61.40324002,7.763008919,1.634632228,0.0,0.0,2.373261425,24.363500838999997,8.779872185,9.493007904,0.0,2.463139613,7.119700307,0.0,0.0,1.291975653,11.397276234,1.634632228,0.0,0.0,11.5490251,0.0,2.373261425,78.21290377000001,0.0,1.291975653,0.0,0.0,1.634632228,0.0,0.0,1.634632228,4.097771841,0.0,3.269332702,0.0,0.0,0.0,0.0,4.097771841,6.56088266,0.0,0.0,16.368531282,10.874815573,0.0,0.0,0.0,0.0,49.575402249999996,0.0,0.0,0.0,1.634632228,6.038430518999999,10.636532621,0.0,0.0,130.79359578999998,0.0,1.291975653,1.634632228,0.0,0.0,33.22157552,4.836401038,0.0,21.294036346,0.0,0.0,0.0,6.038430518999999,5.047073586,0.0,1.291975653,6.538587847,2.463139613,3.875958493,0.0,0.0,83.093070168,0.027662496,0.07537305799999999,0.032563958000000004,0.054053447,0.0,0.045822299999999996,2.638509676,0.0,0.0,0.0,0.023007694,0.0,0.706972614,0.006760343,0.0,0.03471017,0.339277063,0.072155148,0.0,0.0,2.0,2.0,"[2, 4]"
54x54,9.846738105,7.650475889,1.275097431,1.275097431,1.275097431,4.097771841,2.373261425,5.732472315,0.0,2.373261425,14.770176196,0.0,1.275097431,0.0,0.0,0.0,2.55017695,1.275097431,1.634632228,2.55017695,2.55017695,7.296631816,3.738237044,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,0.0,0.0,4.923438375,3.825252007,0.0,0.0,0.0,1.634632228,0.0,0.0,88.30754259499999,0.0,12.017899383,2.463139613,0.0,39.596880776,0.0,4.926250432,0.0,6.201347863,0.0,2.373261425,0.0,1.634632228,0.0,61.40324002,6.471033266,1.634632228,0.0,0.0,2.373261425,21.711931369,4.903913692,9.493007904,0.0,2.463139613,8.394797738,0.0,0.0,1.275097431,11.397276234,1.634632228,0.0,0.0,20.405586124,14.02449903,2.373261425,87.13834906400001,0.0,0.0,0.0,2.55017695,1.634632228,0.0,0.0,1.634632228,4.097771841,0.0,3.269332702,0.0,0.0,2.55017695,0.0,4.097771841,6.56088266,5.100283239,0.0,16.368531282,10.857937351,0.0,0.0,0.0,0.0,137.20651361,3.825252007,0.0,0.0,1.634632228,7.296631816,10.636532621,0.0,0.0,128.20966181699998,0.0,1.275097431,1.634632228,0.0,0.0,33.22157552,4.836401038,0.0,21.294036346,0.0,1.275097431,0.0,4.746454866,2.463139613,0.0,0.0,6.538587847,2.463139613,0.0,1.275097431,0.0,83.07619194600001,0.005950012,0.08374627000000001,0.042173756,0.075410968,0.0,0.051186924999999994,2.638509676,0.0,0.0,0.0,0.044688419,0.0,0.876515411,0.006760343,0.0,0.066005379,0.35533555599999994,0.025772135,0.0,0.0,2.0,2.0,"[3, 4]"
55x55,3.480757388,3.574639922,4.354387619,2.032145239,0.0,7.597325882,2.032145239,3.140513972,1.550997306,0.0,3.574639922,1.354778164,0.0,0.677374359,0.0,7.545043403999999,5.419038788,0.677374359,1.354778164,2.125986508,3.386922882,2.709539501,2.463139613,0.0,0.0,0.0,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,0.677374359,4.260536807,1.550997306,0.0,3.480757388,0.677374359,0.0,0.677374359,55.690609979,0.0,11.22736857,3.140513972,0.0,31.335669496,0.0,5.603624791,0.677374359,6.281028596,0.0,0.677374359,0.0,6.970036094,0.677374359,49.211272019,6.72367642,8.418648243,0.0,0.677374359,0.677374359,19.057500216,2.999609455,5.709148956,0.677374359,4.014136919,4.06430671,0.0,0.0,1.354778164,16.49923835,4.741693427,1.550997306,0.0,11.213577854,15.93557709,0.0,103.39178654,1.354778164,0.677374359,0.0,0.0,0.0,2.125986508,0.0,0.0,7.116152819,1.354778164,1.448612149,0.677374359,1.354778164,6.378035015,0.0,6.037779535,9.86417062,0.0,0.0,13.358702396,3.9117517619999997,0.677374359,1.354778164,1.354778164,0.0,165.80833404999998,0.0,0.0,0.0,1.448612149,8.410196486,8.470930983,0.0,1.354778164,109.62219731,2.803390313,1.354778164,0.0,0.0,0.0,21.67775192,2.463139613,0.0,23.810667246,0.0,1.354778164,1.550997306,0.0,2.463139613,0.677374359,0.0,3.10204103,3.140513972,1.448612149,0.0,0.677374359,79.800056616,0.09696373500000001,0.067351156,0.043829281,0.054581397000000004,0.0,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.023007694,0.0,0.581052083,0.0,0.0,0.006769616,0.40927470299999996,0.249056541,0.004902438,0.0,2.0,2.0,"[0, 1]"
56x56,14.367354639,15.816008053,2.999609455,0.0,0.0,6.857156295999999,0.0,2.463139613,1.550997306,0.0,4.189241216,1.291975653,0.0,0.0,0.0,1.448612149,1.291975653,0.0,0.0,1.448612149,1.291975653,0.0,2.463139613,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,0.0,5.167938006,1.550997306,1.550997306,0.0,1.448612149,0.0,0.0,0.0,55.01323562,1.291975653,11.841969864,2.463139613,0.0,11.691377176,0.0,4.926250432,0.0,4.926250432,0.0,0.0,0.0,1.550997306,0.0,48.53389766,5.306112572,2.999609455,0.0,0.0,0.0,16.648432805,6.8755679480000005,2.999609455,0.0,4.014136919,0.0,0.0,0.0,1.291975653,15.144460186,0.0,1.550997306,0.0,10.962477071999999,15.93557709,0.0,94.58582919,0.0,1.291975653,0.0,0.0,0.0,1.448612149,0.0,0.0,7.116152819,0.0,1.448612149,0.0,0.0,4.345889776,0.0,5.360405176,6.477247738,0.0,0.0,12.681328037,5.2037274149999995,0.0,0.0,0.0,0.0,148.97772473999999,0.0,0.0,0.0,1.448612149,5.637865429,7.116152819,0.0,0.0,108.14182457300001,1.448612149,1.291975653,0.0,0.0,0.0,0.0,2.463139613,0.0,23.810667246,0.0,0.0,1.550997306,1.291975653,5.047073586,0.0,1.291975653,3.10204103,2.463139613,5.324570642,0.0,0.0,81.092032269,0.035864369,0.067351156,0.057302087,0.068659255,0.0,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.023007694,0.0,0.692806849,0.0,0.0,0.006769616,0.40607229899999997,0.055006093,0.004902438,0.0,2.0,2.0,"[0, 2]"
57x57,6.548895388,10.547741452,4.274706886,1.275097431,1.275097431,5.565180643,0.0,2.463139613,1.550997306,0.0,10.547741452,0.0,1.275097431,0.0,0.0,1.448612149,2.55017695,1.275097431,0.0,3.9987890989999997,2.55017695,2.55017695,3.738237044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55017695,5.376249313,1.550997306,0.0,1.448612149,0.0,0.0,0.0,55.01323562,0.0,16.925299467,2.463139613,0.0,18.066682432,0.0,4.926250432,0.0,6.201347863,0.0,0.0,0.0,1.550997306,0.0,48.53389766,4.014136919,2.999609455,0.0,0.0,0.0,13.996863335,2.999609455,2.999609455,0.0,4.014136919,1.275097431,0.0,0.0,1.275097431,15.144460186,0.0,1.550997306,0.0,19.819038096,29.96007612,0.0,103.511274484,0.0,0.0,0.0,2.55017695,0.0,1.448612149,0.0,0.0,7.116152819,0.0,1.448612149,0.0,0.0,6.896066726,0.0,5.360405176,6.477247738,5.100283239,0.0,12.681328037,5.186849193,0.0,0.0,0.0,0.0,236.6088361,3.825252007,0.0,0.0,1.448612149,6.896066726,7.116152819,0.0,0.0,105.55789060000001,1.448612149,1.275097431,0.0,0.0,0.0,0.0,2.463139613,0.0,23.810667246,0.0,1.275097431,1.550997306,0.0,2.463139613,0.0,0.0,3.10204103,2.463139613,1.448612149,1.275097431,0.0,81.07515404700001,0.014151885,0.075724368,0.066911885,0.090016776,0.0,0.078062912,2.0524110429999998,0.0,0.0,0.013382966,0.044688419,0.0,0.862349646,0.0,0.0,0.038064825,0.4221307919999999,0.00862308,0.004902438,0.0,2.0,2.0,"[0, 3]"
58x58,6.195067014999999,2.897265563,2.999609455,0.0,0.0,5.565180643,2.373261425,2.463139613,1.550997306,2.373261425,10.01696587,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,1.448612149,0.0,4.746454866,2.463139613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373261425,1.550997306,1.550997306,0.0,1.448612149,0.0,0.0,0.0,57.386497045000006,0.0,12.923255636,2.463139613,0.0,44.912952696000005,0.0,4.926250432,0.0,4.926250432,0.0,2.373261425,0.0,1.550997306,0.0,48.53389766,6.387398344,2.999609455,0.0,0.0,2.373261425,25.508228226,2.999609455,12.492617359,0.0,4.014136919,7.119700307,0.0,0.0,0.0,17.517721611,0.0,1.550997306,0.0,10.540993932,15.93557709,2.373261425,106.45053917,0.0,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,7.116152819,0.0,1.448612149,0.0,0.0,4.345889776,0.0,5.360405176,6.477247738,0.0,0.0,12.681328037,11.031452069,0.0,0.0,0.0,0.0,146.87096531,0.0,0.0,0.0,1.448612149,9.092344642,7.116152819,0.0,0.0,112.67759090700001,1.448612149,0.0,0.0,0.0,0.0,33.22157552,4.836401038,0.0,23.810667246,0.0,0.0,1.550997306,4.746454866,2.463139613,0.0,0.0,3.10204103,2.463139613,1.448612149,0.0,0.0,82.173318041,0.014151885,0.08738363399999999,0.059417607,0.074035317,0.0,0.077085558,2.0637254639999996,0.0,0.0,0.013382966,0.023007694,0.0,0.581052083,0.006760343,0.0,0.03471017,0.45922099599999994,0.019238482,0.004902438,0.0,2.0,2.0,"[0, 4]"
59x59,14.950887729,13.596116849,2.90577547,2.032145239,0.0,8.889301535,2.032145239,3.140513972,1.550997306,0.0,1.969350012,2.646753817,0.0,0.677374359,0.0,6.096431255,6.711014441,0.677374359,1.354778164,0.677374359,4.678898535,2.709539501,2.463139613,0.0,0.0,0.0,2.583933973,2.709539501,0.677374359,0.0,0.0,1.354778164,5.845312365,4.260536807,1.550997306,0.0,2.032145239,0.677374359,0.0,0.677374359,55.690609979,1.291975653,8.173454447,3.140513972,0.0,21.195289626,0.0,5.603624791,0.677374359,6.281028596,0.0,0.677374359,0.0,6.970036094,0.677374359,49.211272019,8.015652073,6.970036094,0.0,0.677374359,0.677374359,21.014813859,5.426955799,4.260536807,0.677374359,4.014136919,4.06430671,0.0,0.0,2.646753817,16.49923835,4.741693427,1.550997306,0.0,10.586976794,0.0,0.0,88.90718622,1.354778164,1.969350012,0.0,0.0,0.0,0.677374359,0.0,0.0,7.116152819,1.354778164,0.0,0.677374359,1.354778164,2.032145239,0.0,3.140513972,9.86417062,0.0,0.0,13.358702396,3.755115266,0.677374359,1.354778164,1.354778164,0.0,68.51277099,0.0,0.0,0.0,0.0,5.356282363,8.470930983,0.0,1.354778164,112.206131283,1.354778164,2.646753817,0.0,0.0,0.0,21.67775192,2.463139613,0.0,23.810667246,0.0,1.354778164,1.550997306,1.291975653,5.047073586,0.677374359,1.291975653,3.10204103,3.140513972,3.875958493,0.0,0.677374359,76.746142493,0.11047434600000001,0.067351156,0.032044481,0.030447361,0.0,0.072698287,2.0524110429999998,0.0,0.0,0.013382966,0.023007694,0.0,0.5056174769999999,0.0,0.0,0.006769616,0.239913367,0.30197320699999997,0.004902438,0.0,2.0,2.0,"[1, 2]"
60x60,7.1324284780000005,8.327850248,4.180872901,3.30724267,1.275097431,7.597325882,2.032145239,3.140513972,1.550997306,0.0,8.327850248,1.354778164,1.275097431,0.677374359,0.0,6.096431255,7.969215738,1.9524717900000002,1.354778164,3.227551309,5.9370998319999995,5.259716451,3.738237044,0.0,0.0,0.0,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,3.227551309,8.085788814,1.550997306,0.0,2.032145239,0.677374359,0.0,0.677374359,55.690609979,0.0,13.25678405,3.140513972,0.0,27.570594882,0.0,5.603624791,0.677374359,7.5561260269999995,0.0,0.677374359,0.0,6.970036094,0.677374359,49.211272019,6.72367642,6.970036094,0.0,0.677374359,0.677374359,18.363244389000002,1.550997306,4.260536807,0.677374359,4.014136919,5.339404141,0.0,0.0,2.629875595,16.49923835,4.741693427,1.550997306,0.0,19.443537818,14.02449903,0.0,97.832631514,1.354778164,0.677374359,0.0,2.55017695,0.0,0.677374359,0.0,0.0,7.116152819,1.354778164,0.0,0.677374359,1.354778164,4.582322189,0.0,3.140513972,9.86417062,5.100283239,0.0,13.358702396,3.738237044,0.677374359,1.354778164,1.354778164,0.0,156.14388235,3.825252007,0.0,0.0,0.0,6.61448366,8.470930983,0.0,1.354778164,109.62219731,1.354778164,2.629875595,0.0,0.0,0.0,21.67775192,2.463139613,0.0,23.810667246,0.0,2.629875595,1.550997306,0.0,2.463139613,0.677374359,0.0,3.10204103,3.140513972,0.0,1.275097431,0.677374359,76.729264271,0.08876186200000001,0.075724368,0.041654279,0.051804882000000003,0.0,0.078062912,2.0524110429999998,0.0,0.0,0.013382966,0.044688419,0.0,0.675160274,0.0,0.0,0.038064825,0.25597186,0.255590194,0.004902438,0.0,2.0,2.0,"[1, 3]"
61x61,6.778600105,0.677374359,2.90577547,2.032145239,0.0,7.597325882,4.405406664,3.140513972,1.550997306,2.373261425,7.797074665999999,1.354778164,0.0,0.677374359,0.0,6.096431255,5.419038788,0.677374359,1.354778164,0.677374359,3.386922882,7.455994367,2.463139613,0.0,0.0,0.0,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,3.050635784,4.260536807,1.550997306,0.0,2.032145239,0.677374359,0.0,0.677374359,58.063871404000004,0.0,9.254740218999999,3.140513972,0.0,54.416865146000006,0.0,5.603624791,0.677374359,6.281028596,0.0,3.050635784,0.0,6.970036094,0.677374359,49.211272019,9.096937845,6.970036094,0.0,0.677374359,3.050635784,29.87460928,1.550997306,13.753544711,0.677374359,4.014136919,11.184007016999999,0.0,0.0,1.354778164,18.872499774999998,4.741693427,1.550997306,0.0,10.165493653999999,0.0,2.373261425,100.7718962,1.354778164,0.677374359,0.0,0.0,0.0,0.677374359,0.0,0.0,7.116152819,1.354778164,0.0,0.677374359,1.354778164,2.032145239,0.0,3.140513972,9.86417062,0.0,0.0,13.358702396,9.58283992,0.677374359,1.354778164,1.354778164,0.0,66.40601156,0.0,0.0,0.0,0.0,8.810761576,8.470930983,0.0,1.354778164,116.741897617,1.354778164,1.354778164,0.0,0.0,0.0,54.89932744,4.836401038,0.0,23.810667246,0.0,1.354778164,1.550997306,4.746454866,2.463139613,0.677374359,0.0,3.10204103,3.140513972,0.0,0.0,0.677374359,77.827428265,0.08876186200000001,0.08738363399999999,0.034160000999999995,0.035823423,0.0,0.077085558,2.0637254639999996,0.0,0.0,0.013382966,0.023007694,0.0,0.393862711,0.006760343,0.0,0.03471017,0.293062064,0.266205596,0.004902438,0.0,2.0,2.0,"[1, 4]"
62x62,18.019025729,20.569218379,2.826094737,1.275097431,1.275097431,6.857156295999999,0.0,2.463139613,1.550997306,0.0,8.942451542,1.291975653,1.275097431,0.0,0.0,0.0,3.8421526029999997,1.275097431,0.0,2.55017695,3.8421526029999997,2.55017695,3.738237044,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,0.0,7.718114956,5.376249313,1.550997306,0.0,0.0,0.0,0.0,0.0,55.01323562,1.291975653,13.871385344,2.463139613,0.0,7.926302562,0.0,4.926250432,0.0,6.201347863,0.0,0.0,0.0,1.550997306,0.0,48.53389766,5.306112572,1.550997306,0.0,0.0,0.0,15.954176978,5.426955799,1.550997306,0.0,4.014136919,1.275097431,0.0,0.0,2.567073084,15.144460186,0.0,1.550997306,0.0,19.192437036,14.02449903,0.0,89.026674164,0.0,1.291975653,0.0,2.55017695,0.0,0.0,0.0,0.0,7.116152819,0.0,0.0,0.0,0.0,2.55017695,0.0,2.463139613,6.477247738,5.100283239,0.0,12.681328037,5.030212697,0.0,0.0,0.0,0.0,139.31327303999998,3.825252007,0.0,0.0,0.0,3.8421526029999997,7.116152819,0.0,0.0,108.14182457300001,0.0,2.567073084,0.0,0.0,0.0,0.0,2.463139613,0.0,23.810667246,0.0,1.275097431,1.550997306,1.291975653,5.047073586,0.0,1.291975653,3.10204103,2.463139613,3.875958493,1.275097431,0.0,78.021239924,0.027662496,0.075724368,0.055127085,0.06588274,0.0,0.078062912,2.0524110429999998,0.0,0.0,0.013382966,0.044688419,0.0,0.7869150399999999,0.0,0.0,0.038064825,0.252769456,0.061539746,0.004902438,0.0,2.0,2.0,"[2, 3]"
63x63,17.665197356,12.91874249,1.550997306,0.0,0.0,6.857156295999999,2.373261425,2.463139613,1.550997306,2.373261425,8.41167596,1.291975653,0.0,0.0,0.0,0.0,1.291975653,0.0,0.0,0.0,1.291975653,4.746454866,2.463139613,0.0,0.0,0.0,2.583933973,0.0,0.0,0.0,0.0,0.0,7.541199431,1.550997306,1.550997306,0.0,0.0,0.0,0.0,0.0,57.386497045000006,1.291975653,9.869341512999998,2.463139613,0.0,34.772572826,0.0,4.926250432,0.0,4.926250432,0.0,2.373261425,0.0,1.550997306,0.0,48.53389766,7.679373997,1.550997306,0.0,0.0,2.373261425,27.465541869,5.426955799,11.04400521,0.0,4.014136919,7.119700307,0.0,0.0,1.291975653,17.517721611,0.0,1.550997306,0.0,9.914392872,0.0,2.373261425,91.96593885,0.0,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,7.116152819,0.0,0.0,0.0,0.0,0.0,0.0,2.463139613,6.477247738,0.0,0.0,12.681328037,10.874815573,0.0,0.0,0.0,0.0,49.575402249999996,0.0,0.0,0.0,0.0,6.038430518999999,7.116152819,0.0,0.0,115.26152488000001,0.0,1.291975653,0.0,0.0,0.0,33.22157552,4.836401038,0.0,23.810667246,0.0,0.0,1.550997306,6.038430518999999,5.047073586,0.0,1.291975653,3.10204103,2.463139613,3.875958493,0.0,0.0,79.11940391799999,0.027662496,0.08738363399999999,0.047632807,0.049901281,0.0,0.077085558,2.0637254639999996,0.0,0.0,0.013382966,0.023007694,0.0,0.5056174769999999,0.006760343,0.0,0.03471017,0.28985965999999996,0.072155148,0.004902438,0.0,2.0,2.0,"[2, 4]"
