coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Excitatory,permutationTracker
38x38,0.360786525,0.0,33.803635875,44.126052997,1.443149259,58.012871295000004,13.530274008,9.057688514,0.360786525,0.9209496180000001,8.725049597,2.364111382,6.015043696,1.082380077,16.444145146,11.023208163,39.90508944,2.003312352,2.16475431,0.360786525,1.481099642,9.471274252999999,0.9209496180000001,0.560163093,9.68389988,3.967978627,0.560163093,0.560163093,0.721591065,1.120313117,1.481099642,3.0856572559999997,31.181965543000004,20.273820858,2.847657626,0.0,5.481471114,9.380063253,0.0,0.560163093,0.360786525,4.8478355220000005,22.485524753,0.560163093,0.360786525,1.727344509,1.6409710819999999,5.809015893,8.134496092,22.36684082,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,19.776427575,0.0,0.560163093,5.922850804,18.341702511,12.262315485,6.494281465,3.968668243,0.0,0.721591065,1.082380077,2.287507602,0.0,1.120313117,3.892098819,0.560163093,0.721591065,48.795715817,0.0,0.0,3.446496001,17.022755111000002,2.6482941269999998,0.0,2.724917403,0.360786525,0.0,0.360786525,0.0,21.132851304,9.580907846,2.761284199,4.642666247,1.443149259,20.062611996,2.001775622,22.868988926,16.831708333999998,1.727344509,2.9242614060000003,0.0,2.563462376,7.655999799,5.051039668,0.560163093,0.9209496180000001,2.287507602,2.364111382,1.082380077,1.481099642,0.0,3.968668243,25.546333373000003,0.360786525,0.0,1.120313117,0.721591065,14.3741093,2.240634118,0.560163093,1.84034765,0.9209496180000001,4.897865035,8.488953733,10.216325,0.721591065,0.0,1.443149259,22.387563595,0.0,9.418537023,2.8097245859999997,4.613677417,7.45236798,2.088131034,1.281754158,0.0,19.575022006,0.002912167,0.047865024000000006,0.017095657,0.032228866,0.078810091,0.0,0.001710878,0.01280025,0.0,0.0,0.122485911,0.0,0.0,0.0,0.050427299,0.149637708,0.970861495,0.743130894,0.003225125,0.0,2.0,2.0,"[[0, 2], [0, 4]]"
39x39,0.0,0.516421733,35.664081253,15.826893402,0.0,58.168506503,3.614875615,21.806409773,0.0,0.0,12.107696428,0.0,6.015043696,1.032825032,3.971137509,26.05147363,10.960231823,0.516421733,5.796137686,0.0,1.032825032,8.189520094999999,0.516421733,0.0,0.0,7.007060462,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,30.322402659999998,19.732243911,2.243766242,0.0,5.120684589,1.549235748,0.0,0.0,0.516421733,4.804094162,19.678865628,0.0,0.0,1.727344509,6.55990051,19.068458859,12.418575664,4.131330645,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,1.032825032,40.975726267,0.0,0.0,2.313009589,9.204504164,22.886236858,52.33843585,5.279715953,1.549235748,0.0,0.516421733,3.276580257,0.0,0.516421733,2.243766242,5.279715953,0.0,61.424806288,0.0,0.0,1.032825032,6.55990051,2.760169541,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,2.760169541,19.852836047,2.313009589,0.0,1.032825032,21.518884,1.79660629,53.922662219,3.3458164109999995,2.243766242,7.861752396,0.0,1.549235748,7.295213274,27.200688669999998,0.0,1.549235748,1.727344509,0.0,0.0,0.0,5.279715953,0.0,17.449909793,0.0,0.516421733,0.0,0.0,52.57064498,0.0,0.0,1.79660629,0.516421733,4.487540808,8.128167208,10.371960207999999,0.516421733,1.032825032,0.0,29.561398307,0.0,0.0,7.523482195,9.072692316,5.342220124,1.727344509,0.0,0.0,18.492641929,0.0,0.059247055,0.017095657,0.008200712,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.126243721,0.298613759,0.0,0.0,0.05709604,0.0,1.147474434,0.0,0.005826971,0.0,2.0,2.0,"[[0, 2], [1, 2]]"
40x40,0.0,0.516421733,35.664081253,16.706166946,0.879273544,59.92711455800001,8.890688695,16.52669382,0.0,0.0,10.342105989,3.517207078,6.015043696,1.912098576,3.971137509,20.76882603,13.594256645,1.3956952770000002,2.2750297880000003,0.879273544,1.912098576,9.068793638999999,1.3956952770000002,0.0,0.879273544,16.675115849,1.3956952770000002,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,25.039755059999997,20.611517455,2.243766242,0.0,6.8792926439999995,1.549235748,0.0,0.0,1.3956952770000002,5.683367706,3.840497498,0.879273544,1.758608055,1.727344509,1.280184557,9.389271723,7.138859711,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,11.932269027,0.0,0.879273544,3.192283133,10.083777708,10.565075806,21.536358494,0.0,4.1871294080000006,0.0,0.516421733,3.276580257,0.879273544,0.516421733,3.123039786,1.758608055,0.0,50.866345608,0.0,0.879273544,10.706156575,1.280184557,3.639443085,0.0,0.879273544,2.428509292,1.758608055,1.3956952770000002,0.516421733,4.518777596,11.052983422,2.313009589,4.396472894,1.912098576,15.353847413,1.79660629,44.231017959,3.3458164109999995,3.123039786,6.978509337,0.0,2.428509292,7.295213274,15.758793434000001,1.758608055,6.825048828,1.727344509,0.879273544,0.0,0.0,0.879273544,0.0,11.287922007,0.0,2.2750297880000003,0.0,1.758608055,18.242960505,0.0,0.0,1.79660629,0.516421733,7.125434468,9.007440752,10.371960207999999,0.516421733,10.706156575,0.0,18.11397209,0.0,0.0,3.123039786,6.430870023,6.221493668,1.727344509,3.517207078,0.0,18.492641929,0.0,0.020830823,0.017095657,0.055170139,0.016352126,0.0,0.117066428,0.008975219,0.0,0.0,0.126336702,0.0,0.693869702,0.0,0.161538748,0.0,1.1692632490000001,0.0,0.003225125,0.049909825,2.0,2.0,"[[0, 2], [1, 3]]"
41x41,0.360786525,0.516421733,36.385672318,47.216076902,1.443149259,58.529293028000005,6.501208523,24.464069217,0.360786525,0.360786525,2.992385007,1.803948289,6.015043696,2.115205109,16.960566878999998,25.95605802,33.82121722,1.959570992,2.6811760430000002,0.360786525,1.393611557,8.911111159999999,0.877208258,0.0,0.721591065,1.727344509,0.516421733,2.582036443,1.2380127980000002,0.0,0.360786525,2.525494163,27.340440164,21.17539317,2.243766242,0.0,5.481471114,10.929299001,0.0,0.0,0.877208258,4.804094162,4.562088563,0.0,0.360786525,1.727344509,1.6409710819999999,12.478666422,10.025192619,26.498171465,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,15.067046692000002,0.0,0.0,3.034600654,13.894736509,9.934201636000001,27.151366415000002,3.968668243,1.549235748,0.721591065,1.59880181,3.276580257,0.0,0.516421733,4.408520552000001,0.0,0.721591065,51.587936673,0.0,0.0,3.91915794,10.30092931,3.1209560659999998,0.0,2.16475431,1.910022273,0.0,0.877208258,0.516421733,3.1209560659999998,18.315120120000003,2.673796114,0.721591065,2.475974291,13.978739776000001,2.518197355,35.463227476,17.777027071,2.243766242,4.385984732,0.0,2.992385007,7.655999799,16.413360208,0.0,1.910022273,1.727344509,1.803948289,1.082380077,0.360786525,0.0,3.968668243,14.467947297,0.360786525,0.516421733,0.0,0.721591065,15.741020214999999,0.0,0.0,1.79660629,0.877208258,5.9306900670000005,8.488953733,10.732746732999999,1.2380127980000002,1.032825032,1.443149259,15.656443223,0.0,8.298223906,3.3261463190000002,6.679309270999999,7.146168413,2.088131034,0.721591065,0.0,19.575022006,0.0,0.011377688,0.017095657,0.008200712,0.095162217,0.0,0.118777306,0.0,0.0,0.0,0.10747586,0.0,0.0,0.0,0.011299983,0.149637708,1.023650518,0.743130894,0.003225125,0.0,2.0,2.0,"[[0, 2], [1, 4]]"
42x42,0.0,0.0,33.08204481,6.89431724,0.879273544,59.410692825000005,5.27581308,5.279715953,0.0,0.0,19.351330921,3.517207078,6.015043696,0.879273544,3.454715776,15.834273759999999,13.193456728000001,0.879273544,7.038324008,0.879273544,0.879273544,9.068793638999999,0.879273544,0.0,0.879273544,21.954831802,0.879273544,19.351330921,1.758608055,0.0,0.879273544,0.0,29.91769987,18.029481012,1.727344509,0.0,6.8792926439999995,0.0,0.0,0.0,0.879273544,5.166945973000001,19.678865628,0.879273544,1.758608055,1.727344509,6.55990051,12.717918781,8.287245019,0.0,8.792870241,0.0,0.879273544,27.25530502,0.879273544,0.879273544,8.792870241,34.31924456,0.0,0.879273544,2.159458101,3.88680261,25.370618903999997,32.560624444,5.279715953,2.63789366,0.0,0.0,1.727344509,0.879273544,0.0,2.606618053,7.038324008,0.0,54.71151025,0.0,0.879273544,9.673331543,6.55990051,2.606618053,0.0,0.879273544,0.879273544,1.758608055,0.879273544,0.0,3.4859525639999998,12.317068735,1.280184557,4.396472894,0.879273544,25.511699673,1.280184557,47.389648449,1.280184557,2.606618053,9.676188847,0.0,0.879273544,7.295213274,20.234841023999998,1.758608055,5.27581308,1.727344509,0.879273544,0.0,0.0,6.158989497,0.0,16.682278083,0.0,1.758608055,0.0,1.758608055,50.155166025,0.0,0.0,1.280184557,0.0,6.092609436,9.007440752,9.855538475,0.0,9.673331543,0.0,32.521433812,0.0,0.0,7.886334006,9.644954122,2.606618053,1.727344509,3.517207078,0.0,18.492641929,0.0,0.069428763,0.017095657,0.046969427,0.002580838,0.0,0.021738598,0.070753897,0.0,0.0,0.125333051,0.298613759,0.693869702,0.0,0.196034822,0.0,1.058236318,0.0,0.005826971,0.049909825,2.0,2.0,"[[0, 2], [2, 3]]"
43x43,0.360786525,0.0,33.803635875,37.404227196,1.443149259,58.012871295000004,2.886332908,13.21709135,0.360786525,0.360786525,12.001609939,1.803948289,6.015043696,1.082380077,16.444145146,21.02150575,33.420417303,1.443149259,7.444470263,0.360786525,0.360786525,8.911111159999999,0.360786525,0.0,0.721591065,7.007060462,0.0,10.55846068,0.721591065,0.0,0.360786525,2.525494163,32.218384974,18.593356727,1.727344509,0.0,5.481471114,9.380063253,0.0,0.0,0.360786525,4.287672429000001,20.400456693,0.0,0.360786525,1.727344509,6.920687035,15.80731348,11.173577927,22.36684082,8.298223906,0.721591065,0.0,0.721591065,0.360786525,1.082380077,1.443149259,37.454022225,0.0,0.0,2.001775622,7.697761411,24.739744734,38.175632365,9.248384196,0.0,0.721591065,1.082380077,1.727344509,0.0,0.0,3.892098819,5.279715953,0.721591065,55.433101315,0.0,0.0,2.886332908,15.580645263000001,2.088131034,0.0,2.16475431,0.360786525,0.0,0.360786525,0.0,2.088131034,19.579205433,1.6409710819999999,0.721591065,1.443149259,24.136592036,2.001775622,38.621857966,15.711395217,1.727344509,7.083664242,0.0,1.443149259,7.655999799,20.889407798,0.0,0.360786525,1.727344509,1.803948289,1.082380077,0.360786525,5.279715953,3.968668243,19.862303373,0.360786525,0.0,0.0,0.721591065,47.653225735,0.0,0.0,1.280184557,0.360786525,4.897865035,8.488953733,10.216325,0.721591065,0.0,1.443149259,30.063904945,0.0,8.298223906,8.089440539,9.89339337,3.531292798,2.088131034,0.721591065,0.0,19.575022006,0.0,0.059975628,0.017095657,0.0,0.081390929,0.0,0.023449476,0.061778678,0.0,0.0,0.10647220900000001,0.298613759,0.0,0.0,0.045796057,0.149637708,0.912623587,0.743130894,0.005826971,0.0,2.0,2.0,"[[0, 2], [2, 4]]"
44x44,0.360786525,0.0,33.803635875,38.28350074,2.322422803,59.77147935000001,8.162145987999999,7.937375397,0.360786525,0.360786525,10.2360195,5.321155367,6.015043696,1.961653621,16.444145146,15.738858149999999,36.054442125,2.322422803,3.923362365,1.240060069,1.240060069,9.790384704,1.240060069,0.0,1.600864609,16.675115849,0.879273544,8.792870241,2.48019912,0.0,1.240060069,2.525494163,26.935737374,19.472630271,1.727344509,0.0,7.2400791689999995,9.380063253,0.0,0.0,1.240060069,5.166945973000001,4.562088563,0.879273544,2.1193945800000002,1.727344509,1.6409710819999999,6.128126344,5.893861974,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,10.2360195,8.410564985,0.0,0.879273544,2.881049166,8.577034955,12.418583682000001,7.373555009,3.968668243,2.63789366,0.721591065,1.082380077,1.727344509,0.879273544,0.0,4.771372363,1.758608055,0.721591065,44.874640635,0.0,0.879273544,12.559664451,10.30092931,2.967404578,0.0,3.0440278540000003,1.240060069,1.758608055,1.240060069,0.0,3.8467390889999997,10.779352808,1.6409710819999999,5.1180639590000006,2.322422803,17.971555449,2.001775622,28.930213706,15.711395217,2.606618053,6.2004211830000004,0.0,2.322422803,7.655999799,9.447512562,1.758608055,5.636599605,1.727344509,2.683221833,1.082380077,0.360786525,0.879273544,3.968668243,13.700315587,0.360786525,1.758608055,0.0,2.48019912,13.32554126,0.0,0.0,1.280184557,0.360786525,7.535758695,9.368227277,10.216325,0.721591065,9.673331543,1.443149259,18.616478728,0.0,8.298223906,3.68899813,7.2515710769999995,4.410566342,2.088131034,4.238798143,0.0,19.575022006,0.0,0.021559395999999998,0.017095657,0.046969427,0.078810091,0.0,0.001710878,0.008975219,0.0,0.0,0.10656519,0.0,0.693869702,0.0,0.150238765,0.149637708,0.9344124020000001,0.743130894,0.003225125,0.049909825,2.0,2.0,"[[0, 2], [3, 4]]"
45x45,0.0,0.516421733,47.607789462999996,19.988391283,0.0,77.430703813,16.117986858,21.365355274,0.0,0.560163093,8.831136086,0.560163093,6.243501113000001,1.032825032,3.971137509,17.912346186,21.163252297,1.076584826,0.516421733,0.0,2.153138149,7.4694986309999996,1.076584826,0.560163093,9.891920854,3.967978627,1.076584826,5.001369679,1.446033772,1.120313117,1.120313117,1.4897751320000001,28.217779719,20.468582119,3.364079359,0.0,0.0,4.338021085,0.0,0.560163093,0.516421733,2.803929335,17.92343619,1.4897751320000001,0.929612039,2.656956548,0.0,7.789976715,11.817657609000001,5.990500788,2.9952438929999996,0.516421733,0.516421733,0.0,0.929612039,1.032825032,1.032825032,25.157301760000003,0.0,0.560163093,6.813070357,21.357046044,9.707649832,24.375433287,0.0,2.4788477870000003,0.0,0.516421733,3.83674335,0.0,1.63673485,4.102936385,0.560163093,0.0,66.01805385,0.0,0.0,1.5929881250000002,6.721825801,4.249944673,0.0,0.560163093,1.549235748,0.0,0.516421733,0.516421733,21.804889811,10.784150499,2.153138149,3.921075182,1.032825032,18.374515999,0.516421733,39.327813596,3.1859449709999996,2.243766242,3.70234956,0.0,4.528719008,18.329213755999998,12.291932579000001,0.560163093,2.109398841,3.217119641,2.419333236,0.0,1.120313117,0.0,1.859170143,24.993109936000003,0.0,0.516421733,2.9794832600000003,0.929612039,19.291528545,2.240634118,0.560163093,1.076584826,2.006196865,7.2763261450000005,3.586514652,17.916277929,0.516421733,1.032825032,0.0,22.814668995999998,0.0,1.120313117,3.173378281,6.5817616999999995,10.192907345,1.727344509,0.560163093,0.0,22.31717205,0.002912167,0.059152967,0.019668877,0.046854309000000004,0.016352126,0.0,0.117066428,0.01280025,0.0,0.0,0.142487001,0.0,0.0,0.0,0.061727282,0.0,1.172681703,0.00021435,0.003225125,0.0,2.0,2.0,"[[0, 3], [0, 1]]"
46x46,0.0,0.0,45.025753019999996,10.176541577,0.0,76.91428207999999,12.503111243,10.118377407,0.0,0.560163093,17.840361018,0.560163093,6.243501113000001,0.0,3.454715776,12.977793916,20.76245238,0.560163093,5.279715953,0.0,1.120313117,7.4694986309999996,0.560163093,0.560163093,9.891920854,9.247694580000001,0.560163093,12.977793916,0.929612039,1.120313117,1.120313117,1.4897751320000001,33.095724528999995,17.886545676,2.847657626,0.0,0.0,2.788785337,0.0,0.560163093,0.0,2.287507602,33.761804319999996,1.4897751320000001,0.929612039,2.656956548,5.279715953,11.118623773,12.966042917,1.859170143,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,47.544277293,0.0,0.560163093,5.780245325,15.160070946,24.51319293,35.399699237,5.279715953,0.929612039,0.0,0.0,2.287507602,0.0,1.120313117,3.586514652,5.839879046,0.0,69.863218492,0.0,0.0,0.560163093,12.001541754,3.217119641,0.0,0.560163093,0.0,0.0,0.0,0.0,20.772064778999997,12.048235812,1.120313117,3.921075182,0.0,28.532368259000002,0.0,42.486444086,1.120313117,1.727344509,6.40002907,0.0,2.9794832600000003,18.329213755999998,16.767980168999998,0.560163093,0.560163093,3.217119641,2.419333236,0.0,1.120313117,5.279715953,1.859170143,30.387466012,0.0,0.0,2.9794832600000003,0.929612039,51.203734065,2.240634118,0.560163093,0.560163093,1.4897751320000001,6.243501113000001,3.586514652,17.399856195999998,0.0,0.0,0.0,37.222130718,0.0,1.120313117,7.936672501,9.795845799,6.57803173,1.727344509,0.560163093,0.0,22.31717205,0.002912167,0.107750907,0.019668877,0.038653597000000005,0.002580838,0.0,0.021738598,0.074578928,0.0,0.0,0.14148335,0.298613759,0.0,0.0,0.09622335600000001,0.0,1.061654772,0.00021435,0.005826971,0.0,2.0,2.0,"[[0, 3], [0, 2]]"
47x47,0.0,0.0,45.025753019999996,11.055815121,0.879273544,78.67289013499999,17.778924323,4.838661454,0.0,0.560163093,16.074770579,4.077370171,6.243501113000001,0.879273544,3.454715776,7.695146316,23.396477202,1.439436637,1.758608055,0.879273544,1.999586661,8.348772174999999,1.439436637,0.560163093,10.771194398,18.915749967,1.439436637,11.212203477,2.688220094,1.120313117,1.999586661,1.4897751320000001,27.813076928999998,18.76581922,2.847657626,0.0,1.758608055,2.788785337,0.0,0.560163093,0.879273544,3.166781146,17.92343619,2.3690486760000002,2.688220094,2.656956548,0.0,1.439436637,7.686326964,1.859170143,9.72248228,0.0,0.879273544,27.25530502,1.808885583,0.879273544,8.792870241,18.500820053,0.0,1.439436637,6.659518869,16.039344489999998,12.192031878,4.597621881,0.0,3.567505699,0.0,0.0,2.287507602,0.879273544,1.120313117,4.465788196,2.318771148,0.0,59.304757812,0.0,0.879273544,10.233494636,6.721825801,4.096393185,0.0,1.439436637,0.879273544,1.758608055,0.879273544,0.0,22.530672833999997,3.248383187,1.120313117,8.317548076000001,0.879273544,22.367331672,0.0,32.794799826,1.120313117,2.606618053,5.516786011000001,0.0,3.8587568040000004,18.329213755999998,5.326084933000001,2.318771148,5.835976173,3.217119641,3.29860678,0.0,1.120313117,0.879273544,1.859170143,24.225478226,0.0,1.758608055,2.9794832600000003,2.688220094,16.87604959,2.240634118,0.560163093,0.560163093,1.4897751320000001,8.881394773,4.465788196,17.399856195999998,0.0,9.673331543,0.0,25.774704501,0.0,1.120313117,3.5362300920000003,7.154023506,7.457305274,1.727344509,4.077370171,0.0,22.31717205,0.002912167,0.069334675,0.019668877,0.085623024,0.0,0.0,0.0,0.021775469,0.0,0.0,0.141576331,0.0,0.693869702,0.0,0.200666064,0.0,1.083443587,0.00021435,0.003225125,0.049909825,2.0,2.0,"[[0, 3], [0, 3]]"
48x48,0.360786525,0.0,45.747344084999995,41.565725077,1.443149259,77.27506860499999,15.389444151,12.776036851,0.360786525,0.9209496180000001,8.725049597,2.364111382,6.243501113000001,1.082380077,16.444145146,12.882378306,43.623437777,2.003312352,2.16475431,0.360786525,1.481099642,8.191089695999999,0.9209496180000001,0.560163093,10.613511919,3.967978627,0.560163093,2.419333236,1.651203104,1.120313117,1.481099642,4.0152692949999995,30.113762033,19.329694935,2.847657626,0.0,0.360786525,12.16884859,0.0,0.560163093,0.360786525,2.287507602,18.645027255,1.4897751320000001,1.290398564,2.656956548,0.360786525,4.5288313360000005,10.572659872,24.226010963,9.227835945,0.721591065,0.0,0.721591065,1.290398564,1.082380077,1.443149259,21.635597718,0.0,0.560163093,6.50183639,19.850303291,11.561157708,10.212629802,3.968668243,0.929612039,0.721591065,1.082380077,2.287507602,0.0,1.120313117,5.751268962,0.560163093,0.721591065,60.026348877,0.0,0.0,3.446496001,15.742570554,3.577906166,0.0,2.724917403,0.360786525,0.0,0.360786525,0.0,21.132851304,10.510519885,1.481099642,4.642666247,1.443149259,20.992224035,0.721591065,24.027009343,15.551523777,1.727344509,2.9242614060000003,0.0,4.422632519,18.690000281,5.980651707,0.560163093,0.9209496180000001,3.217119641,4.223281525,1.082380077,1.481099642,0.0,5.827838386,27.405503516000003,0.360786525,0.0,2.9794832600000003,1.651203104,14.3741093,2.240634118,0.560163093,0.560163093,1.850561657,7.686650372000001,3.947301177,17.760642721,0.721591065,0.0,1.443149259,23.317175633999998,0.0,9.418537023,3.739336625,7.402462754,8.381980019,2.088131034,1.281754158,0.0,23.399552127,0.002912167,0.059881540000000004,0.019668877,0.038653597000000005,0.078810091,0.0,0.001710878,0.01280025,0.0,0.0,0.12271548899999998,0.0,0.0,0.0,0.050427299,0.149637708,0.937830856,0.743345244,0.003225125,0.0,2.0,2.0,"[[0, 3], [0, 4]]"
49x49,0.0,0.516421733,47.607789462999996,13.266565482,0.0,77.430703813,5.474045758,25.52475811,0.0,0.0,12.107696428,0.0,6.243501113000001,1.032825032,3.971137509,27.910643773,14.67858016,0.516421733,5.796137686,0.0,1.032825032,6.909335538,0.516421733,0.0,0.929612039,7.007060462,0.516421733,14.999667266,1.446033772,0.0,0.0,0.929612039,29.254199149999998,18.788117988,2.243766242,0.0,0.0,4.338021085,0.0,0.0,0.516421733,2.243766242,15.83836813,0.929612039,0.929612039,2.656956548,5.279715953,17.788274301999998,14.856739444,5.990500788,2.9952438929999996,0.516421733,0.516421733,0.0,0.929612039,1.032825032,1.032825032,42.83489641,0.0,0.0,2.891995175,10.713104944000001,22.185079080999998,56.056784187000005,5.279715953,2.4788477870000003,0.0,0.516421733,3.276580257,0.0,0.516421733,4.102936385,5.279715953,0.0,72.655439348,0.0,0.0,1.032825032,5.279715953,3.68978158,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,2.760169541,20.782448086000002,1.032825032,0.0,1.032825032,22.448496039,0.516421733,55.080682636,2.065631854,2.243766242,7.861752396,0.0,3.408405891,18.329213755999998,28.130300709,0.0,1.549235748,2.656956548,1.859170143,0.0,0.0,5.279715953,1.859170143,19.309079936,0.0,0.516421733,1.859170143,0.929612039,52.57064498,0.0,0.0,0.516421733,1.446033772,7.2763261450000005,3.586514652,17.916277929,0.516421733,1.032825032,0.0,30.491010346,0.0,0.0,8.453094234,11.861477653,6.271832163,1.727344509,0.0,0.0,22.31717205,0.0,0.071263571,0.019668877,0.014625443000000002,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.12647329899999998,0.298613759,0.0,0.0,0.05709604,0.0,1.1144437950000001,0.00021435,0.005826971,0.0,2.0,2.0,"[[0, 3], [1, 2]]"
50x50,0.0,0.516421733,47.607789462999996,14.145839026,0.879273544,79.18931186799999,10.749858838,20.245042157,0.0,0.0,10.342105989,3.517207078,6.243501113000001,1.912098576,3.971137509,22.627996173,17.312604982,1.3956952770000002,2.2750297880000003,0.879273544,1.912098576,7.788609082,1.3956952770000002,0.0,1.808885583,16.675115849,1.3956952770000002,13.234076826999999,3.204641827,0.0,0.879273544,0.929612039,23.971551549999997,19.667391532,2.243766242,0.0,1.758608055,4.338021085,0.0,0.0,1.3956952770000002,3.123039786,0.0,1.808885583,2.688220094,2.656956548,0.0,8.109087166,9.577023491,5.990500788,11.788114133999999,0.516421733,1.3956952770000002,27.25530502,1.808885583,1.912098576,9.825695273,13.79143917,0.0,0.879273544,3.771268719,11.592378488000001,9.863918029,25.254706831,0.0,5.116741447000001,0.0,0.516421733,3.276580257,0.879273544,0.516421733,4.982209929,1.758608055,0.0,62.096978668,0.0,0.879273544,10.706156575,0.0,4.569055124,0.0,0.879273544,2.428509292,1.758608055,1.3956952770000002,0.516421733,4.518777596,11.982595461,1.032825032,4.396472894,1.912098576,16.283459452,0.516421733,45.389038376,2.065631854,3.123039786,6.978509337,0.0,4.287679435,18.329213755999998,16.688405473000003,1.758608055,6.825048828,2.656956548,2.738443687,0.0,0.0,0.879273544,1.859170143,13.14709215,0.0,2.2750297880000003,1.859170143,2.688220094,18.242960505,0.0,0.0,0.516421733,1.446033772,9.914219805,4.465788196,17.916277929,0.516421733,10.706156575,0.0,19.043584129,0.0,0.0,4.052651825,9.219655359999999,7.151105707,1.727344509,3.517207078,0.0,22.31717205,0.0,0.032847338999999996,0.019668877,0.06159487,0.016352126,0.0,0.117066428,0.008975219,0.0,0.0,0.12656627999999998,0.0,0.693869702,0.0,0.161538748,0.0,1.1362326100000002,0.00021435,0.003225125,0.049909825,2.0,2.0,"[[0, 3], [1, 3]]"
51x51,0.360786525,0.516421733,48.329380527999994,44.655748982000006,1.443149259,77.79149033799999,8.360378665999999,28.182417554,0.360786525,0.360786525,2.992385007,1.803948289,6.243501113000001,2.115205109,16.960566878999998,27.815228163,37.539565557,1.959570992,2.6811760430000002,0.360786525,1.393611557,7.630926603,0.877208258,0.0,1.651203104,1.727344509,0.516421733,4.441206586,2.167624837,0.0,0.360786525,3.4551062019999996,26.272236653999997,20.231267246999998,2.243766242,0.0,0.360786525,13.718084338,0.0,0.0,0.877208258,2.243766242,0.721591065,0.929612039,1.290398564,2.656956548,0.360786525,11.198481865,12.463356399,28.357341608,11.293467799,1.2380127980000002,0.516421733,0.721591065,1.290398564,2.115205109,2.475974291,16.926216835,0.0,0.0,3.61358624,15.403337289000001,9.233043859,30.869714752,3.968668243,2.4788477870000003,0.721591065,1.59880181,3.276580257,0.0,0.516421733,6.267690695,0.0,0.721591065,62.818569733,0.0,0.0,3.91915794,9.020744753,4.050568105,0.0,2.16475431,1.910022273,0.0,0.877208258,0.516421733,3.1209560659999998,19.244732159,1.393611557,0.721591065,2.475974291,14.908351815,1.2380127980000002,36.621247893,16.496842514,2.243766242,4.385984732,0.0,4.85155515,18.690000281,17.342972247,0.0,1.910022273,2.656956548,3.663118432,1.082380077,0.360786525,0.0,5.827838386,16.327117440000002,0.360786525,0.516421733,1.859170143,1.651203104,15.741020214999999,0.0,0.0,0.516421733,1.806820297,8.719475404,3.947301177,18.277064454,1.2380127980000002,1.032825032,1.443149259,16.586055262,0.0,8.298223906,4.2557583580000005,9.468094608,8.075780452,2.088131034,0.721591065,0.0,23.399552127,0.0,0.023394204,0.019668877,0.014625443000000002,0.095162217,0.0,0.118777306,0.0,0.0,0.0,0.10770543799999999,0.0,0.0,0.0,0.011299983,0.149637708,0.9906198790000001,0.743345244,0.003225125,0.0,2.0,2.0,"[[0, 3], [1, 4]]"
