coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,ODImmature2,permutationTracker
82x82,1.291870106,0.0,27.857377585,4.711643467,0.0,39.627803317,9.403991771,49.854657979,0.0,0.0,14.433733415999999,6.997987740999999,2.146810676,0.0,14.53459731,0.0,7.276445345,1.762676287,8.098429899,1.709879628,40.930316717000004,6.388550271,22.830370057,4.380372117,0.0,2.617616857,0.85494057,6.143048683,1.291870106,0.0,0.0,2.617616857,27.72530583,2.146810676,0.0,0.0,0.85494057,13.49119709,1.762676287,0.0,0.0,0.0,6.056242327,0.0,1.762676287,39.12045882,0.85494057,12.320281656999999,3.525431547,4.29356604,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,10.278094085,0.0,0.85494057,3.525431547,61.024793703,6.839529524,7.694407673,0.0,0.85494057,3.054546393,1.291870106,0.85494057,1.291870106,5.480814554,2.617616857,0.85494057,8.131399629999999,70.37737891,1.291870106,2.617616857,76.227384522,1.762676287,18.012340926,0.0,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,0.0,0.0,0.0,3.472555915,6.892246159,1.762676287,22.564783923,8.986277779,27.3595934,4.327433857,3.525431547,2.146810676,0.0,7.276445345,0.0,0.85494057,46.281446049,1.709879628,1.709879628,0.0,0.0,18.797618299,6.839529524,0.0,1.709879628,19.548715963,0.0,27.568723535,0.0,0.0,0.0,60.820633368,5.235311175,3.525431547,7.7472515259999994,0.85494057,0.0,0.0,20.46968485,2.617616857,0.0,1.291870106,0.0,1.709879628,3.419773361,0.0,0.0,27.507187447,0.011601815,0.014893334,0.03840797,0.110855998,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.17256960999999998,0.0,1.667048243,0.013323,0.07960943999999999,0.068501125,0.6094132640000001,0.00943649,0.021645908,0.001947578,2.0,2.0,"[[1, 3], [2, 3]]"
83x83,1.291870106,1.932715942,4.730562255,12.442362253999999,0.0,4.5503327989999995,13.269408005999999,49.09420023,0.0,0.0,14.433733415999999,6.997987740999999,4.079526618,0.0,14.53459731,0.0,9.209161287,1.762676287,3.472555915,5.575295863,8.549266197,1.762676287,4.327433857,4.380372117,5.79813837,4.5503327989999995,2.787656512,6.143048683,1.291870106,0.0,0.0,2.617616857,64.44776525,6.012226911,1.932715942,1.932715942,0.85494057,17.356613325,1.762676287,0.0,0.0,17.3950088,7.988958268999999,0.0,1.762676287,39.12045882,0.85494057,9.627123615,3.525431547,21.68857484,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,12.210810026999999,0.0,0.85494057,3.525431547,49.081035905,6.839529524,28.953118123,0.0,4.720356805,4.987262335,1.291870106,0.85494057,1.291870106,0.85494057,2.617616857,0.85494057,17.794905197,16.803387722,1.291870106,2.617616857,68.908303416,11.426181854,18.012340926,0.0,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,1.932715942,0.0,0.0,3.472555915,18.487299179,1.762676287,41.893034243,16.716996566,87.27119235,10.125572227,3.525431547,4.079526618,0.0,7.276445345,0.0,4.720356805,46.281446049,5.575295863,3.64259557,0.0,0.0,18.797618299,12.637667894,0.0,1.709879628,7.604958165,0.0,27.568723535,0.0,0.0,0.0,51.56883632,5.235311175,9.323569917,15.477970313,0.85494057,3.865416235,0.0,22.402400792,6.483033091999999,0.0,5.157286341,0.0,5.575295863,11.150492148,0.0,0.0,4.380372117,0.011601815,0.0,0.003280104,0.051009425,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.19044777899999998,0.146909104,0.918546965,0.0,0.076771221,0.061010247999999996,0.6094132640000001,0.0,0.001931591,0.001947578,2.0,2.0,"[[1, 3], [2, 4]]"
84x84,1.291870106,1.932715942,27.002437014999998,9.022588893,0.0,40.705578689,3.865416235,22.944017644000002,0.0,0.0,11.868975846,5.288108113,3.224586048,0.0,0.0,0.0,3.224586048,1.762676287,6.388550271,3.865416235,32.38105052,6.388550271,20.265612487000002,3.525431547,5.79813837,3.695392229,1.932715942,5.288108113,1.291870106,0.0,0.0,1.762676287,49.060744639999996,5.157286341,1.932715942,1.932715942,0.0,14.791855755,1.762676287,0.0,0.0,17.3950088,6.279078641,0.0,1.762676287,39.12045882,0.0,6.558589926,3.525431547,19.978695211999998,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,4.516402354,0.0,0.0,3.525431547,58.682903942,0.0,21.25871045,0.0,3.865416235,4.987262335,1.291870106,0.0,1.291870106,4.625873984,1.762676287,0.0,10.955375672999999,70.60021522400001,1.291870106,1.762676287,71.32057094,11.426181854,17.157400356,0.0,1.762676287,3.054546393,1.291870106,0.0,0.0,1.762676287,1.932715942,0.0,0.0,1.762676287,13.357729307,1.762676287,32.489042472,9.022588893,59.91159895,7.560814657,3.525431547,3.224586048,0.0,1.291870106,0.0,3.865416235,46.281446049,3.865416235,1.932715942,0.0,0.0,18.797618299,5.79813837,0.0,0.0,20.626491335,0.0,7.050817835,0.0,0.0,0.0,60.820633368,3.525431547,9.323569917,9.493395074,0.0,3.865416235,0.0,15.562871267999999,5.628092522,0.0,5.157286341,0.0,3.865416235,7.730718787,0.0,0.0,26.652246877,0.0,0.014893334,0.03840797,0.090359074,0.018385249,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.114108969,0.146909104,1.473521574,0.013323,0.015078300999999999,0.051517493,0.503474705,0.00943649,0.023577499,0.001947578,2.0,2.0,"[[1, 3], [3, 4]]"
85x85,1.291870106,0.0,19.252194083,5.396876153999999,0.0,24.597584070000003,0.0,4.7003155,0.0,0.0,8.155744955,0.0,6.92792546,1.227819495,0.0,0.0,4.169043653,0.0,0.824693815,2.455651996,0.0,36.24827951,4.948123813,0.0,1.649354052,0.0,0.0,1.227819495,4.993771081,0.0,1.227819495,0.0,13.32407966,28.345129024000002,0.0,0.0,5.636055354,5.928134995,0.824693815,0.0,0.0,0.0,4.636199722,1.227819495,1.227819495,56.405659240000006,0.0,0.0,0.0,9.044435581,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,5.882414746,0.0,0.824693815,0.0,80.600032742,0.824693815,1.227819495,0.0,0.0,20.534362861,7.752619275,0.0,2.116563921,0.0,7.000646769,0.0,38.953938966,38.82691896199999,1.291870106,1.227819495,90.77218056999999,0.0,1.291870106,5.636055354,0.0,1.291870106,1.291870106,0.0,0.0,0.0,0.0,0.0,2.05251331,0.824693815,7.285409405999999,0.0,7.513419888,1.291870106,1.649354052,0.0,4.105006048,1.291870106,1.649354052,3.3443834160000003,0.0,2.47408148,47.289847155000004,0.0,0.0,0.0,50.30976198,16.281145454,4.948123813,5.636055354,6.460749169,22.255793242,1.649354052,2.47408148,0.0,0.824693815,0.0,79.21447953,4.12342048,8.110136834,11.27156635,0.0,0.0,4.948123813,2.519689601,0.0,0.0,1.291870106,12.499385845,2.877173547,0.0,0.0,0.0,2.05251331,0.025115972,0.04174638,0.03943667,0.052372159,0.027466057000000002,0.041904707,0.0,0.0,0.0,0.0,0.0,0.046094696,0.936328687,0.0,0.0,0.314381801,0.6176594810000001,0.518427849,0.003393076,0.100167978,2.0,2.0,"[[1, 4], [0, 1]]"
86x86,1.291870106,0.0,8.835568303,8.816649514999998,0.0,2.9074538800000003,9.403991771,35.476372070000004,0.0,0.0,5.084447171,1.709879628,2.146810676,1.227819495,14.53459731,0.0,10.153618892,0.0,2.534573443,4.165531624,8.549266197,36.24827951,7.512881383,0.85494057,1.649354052,0.85494057,0.85494057,2.082760065,4.993771081,0.0,1.227819495,0.85494057,17.439533920000002,6.654998834,0.0,0.0,0.85494057,8.492892565,0.824693815,0.0,0.0,0.0,6.34607935,1.227819495,1.227819495,56.405659240000006,0.85494057,7.694407673,0.0,5.118259855,0.0,0.85494057,0.0,0.85494057,0.85494057,2.937699123,2.082760065,13.576822418999999,0.0,1.679634385,0.0,84.874638445,7.664223338999999,8.922227168,0.0,0.85494057,20.534362861,2.116563921,0.85494057,2.116563921,0.85494057,7.855587339,0.85494057,34.52190214,23.626616549999998,1.291870106,2.082760065,97.61171009399999,0.0,2.146810676,0.0,0.85494057,26.084759746,1.291870106,0.0,0.0,1.709879628,0.0,0.0,2.05251331,2.534573443,6.778923924000001,0.0,16.917411659,8.986277779,29.008947452,2.56475757,4.105006048,2.146810676,1.649354052,9.328958655000001,0.0,3.3290220500000003,47.289847155000004,1.709879628,1.709879628,0.0,50.30976198,16.281145454,11.787653336999998,0.0,2.534573443,23.110733812,1.649354052,22.99198718,0.0,0.824693815,0.0,79.21447953,5.8333001079999995,2.47408148,5.984575239,0.85494057,0.0,4.948123813,9.359219125,0.85494057,0.0,1.291870106,1.227819495,4.587053174999999,3.419773361,0.0,0.0,2.9074538800000003,0.036717787,0.04174638,0.036587314,0.069395139,0.027466057000000002,0.0,0.0,0.0,0.0,0.0,0.07633881,0.046094696,0.825297525,0.0,0.07065118,0.31193062200000005,0.7157104450000001,0.028037602,0.003393076,0.100167978,2.0,2.0,"[[1, 4], [0, 2]]"
87x87,1.291870106,0.0,31.107443062999998,5.396876153999999,0.0,39.06269977,0.0,9.326189484,0.0,0.0,2.519689601,0.0,1.291870106,1.227819495,0.0,0.0,4.169043653,0.0,5.450567799,2.455651996,32.38105052,40.874153494000005,23.451060013,0.0,1.649354052,0.0,0.0,1.227819495,4.993771081,0.0,1.227819495,0.0,2.05251331,5.800058264,0.0,0.0,0.0,5.928134995,0.824693815,0.0,0.0,0.0,4.636199722,1.227819495,1.227819495,56.405659240000006,0.0,4.625873984,0.0,3.4083802270000003,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,5.882414746,0.0,0.824693815,0.0,94.47650648199999,0.824693815,1.227819495,0.0,0.0,20.534362861,2.116563921,0.0,2.116563921,4.625873984,7.000646769,0.0,27.682372616000002,77.42344405200001,1.291870106,1.227819495,100.02397761799999,0.0,1.291870106,0.0,0.0,1.291870106,1.291870106,0.0,0.0,0.0,0.0,0.0,2.05251331,0.824693815,1.649354052,0.0,7.513419888,1.291870106,1.649354052,0.0,4.105006048,1.291870106,1.649354052,3.3443834160000003,0.0,2.47408148,47.289847155000004,0.0,0.0,0.0,50.30976198,16.281145454,4.948123813,0.0,0.824693815,36.132266982,1.649354052,2.47408148,0.0,0.824693815,0.0,88.466276578,4.12342048,2.47408148,0.0,0.0,0.0,4.948123813,2.519689601,0.0,0.0,1.291870106,1.227819495,2.877173547,0.0,0.0,0.0,25.17932864,0.025115972,0.056639714,0.07171518,0.10874478800000001,0.027466057000000002,0.030051645,0.0,0.452947761,0.0,0.157891858,0.0,0.046094696,1.3802721340000002,0.013323,0.00895826,0.302437867,0.6097718860000001,0.037474092,0.025038984,0.100167978,2.0,2.0,"[[1, 4], [0, 3]]"
88x88,1.291870106,1.932715942,7.980627733,13.127594940999998,0.0,3.985229252,3.865416235,8.565731735,0.0,0.0,2.519689601,0.0,3.224586048,1.227819495,0.0,0.0,6.101759595,0.0,0.824693815,6.321068231,0.0,36.24827951,4.948123813,0.0,7.447492422,1.932715942,1.932715942,1.227819495,4.993771081,0.0,1.227819495,0.0,38.77497273,9.665474499,1.932715942,1.932715942,0.0,9.79355123,0.824693815,0.0,0.0,17.3950088,6.5689156639999995,1.227819495,1.227819495,56.405659240000006,0.0,1.932715942,0.0,20.803389027,0.0,0.0,0.0,0.0,0.0,22.486529944999997,12.822872515,7.815130688,0.0,0.824693815,0.0,82.532748684,0.824693815,22.486529944999997,0.0,3.865416235,22.467078803000003,2.116563921,0.0,2.116563921,0.0,7.000646769,0.0,37.345878183,23.849452864,1.291870106,1.227819495,92.70489651199999,9.663505567,1.291870106,0.0,0.0,1.291870106,1.291870106,0.0,0.0,0.0,1.932715942,0.0,2.05251331,0.824693815,13.244407072,0.0,26.841670207999996,9.022588893,61.560953002,5.79813837,4.105006048,3.224586048,1.649354052,3.3443834160000003,0.0,6.339497715,47.289847155000004,3.865416235,1.932715942,0.0,50.30976198,16.281145454,10.746262182999999,0.0,0.824693815,24.188509184,1.649354052,2.47408148,0.0,0.824693815,0.0,79.21447953,4.12342048,8.27221985,7.730718787,0.0,3.865416235,4.948123813,4.452405543,3.865416235,0.0,5.157286341,1.227819495,6.742589782,7.730718787,0.0,0.0,2.05251331,0.025115972,0.04174638,0.036587314,0.048898215,0.045851306,0.0,0.0,0.0,0.183308543,0.0,0.017878169,0.1930038,0.6317708559999999,0.0,0.006120041,0.29494699,0.6097718860000001,0.028037602,0.005324667,0.100167978,2.0,2.0,"[[1, 4], [0, 4]]"
89x89,1.291870106,0.0,18.457780601,7.167295462999999,0.0,24.627830825,9.403991771,34.651678255,0.0,0.0,10.720502524999999,1.709879628,7.78286603,1.227819495,14.53459731,0.0,8.50426484,0.0,1.709879628,4.165531624,8.549266197,4.91125916,2.56475757,0.85494057,0.0,0.85494057,0.85494057,2.082760065,2.519689601,0.0,1.227819495,0.85494057,27.886406455,28.375375779000002,0.0,0.0,6.490995924,7.66819875,0.0,0.0,0.0,0.0,5.521385535,1.227819495,1.227819495,56.405659240000006,0.85494057,7.694407673,0.0,9.929621394,0.0,0.85494057,0.0,0.85494057,0.85494057,2.937699123,2.082760065,10.278094085,0.0,0.85494057,0.0,83.225284393,6.839529524,8.922227168,0.0,0.85494057,19.709669046000002,6.92792546,0.85494057,1.291870106,0.85494057,2.082760065,0.85494057,19.402965979999998,27.3429555,1.291870106,2.082760065,97.61171009399999,0.0,2.146810676,5.636055354,0.85494057,26.084759746,1.291870106,0.0,0.0,1.709879628,0.0,0.0,1.227819495,1.709879628,10.765625226000001,0.0,14.443330179,8.986277779,27.3595934,2.56475757,2.455651996,2.146810676,0.0,8.50426484,0.0,0.85494057,47.289847155000004,1.709879628,1.709879628,0.0,0.0,16.281145454,6.839529524,5.636055354,7.345934981999999,10.741700671999999,0.0,20.5179057,0.0,0.0,0.0,79.21447953,1.709879628,5.636055354,17.256141589000002,0.85494057,0.0,0.0,9.359219125,0.85494057,0.0,1.291870106,12.499385845,2.937699123,3.419773361,0.0,0.0,2.082760065,0.011601815,0.04174638,0.007875467,0.045359218,0.025491347,0.041904707,0.0,0.0,0.0,0.0,0.07633881,0.046094696,1.280857149,0.0,0.07065118,0.33331231,0.43686041600000003,0.490390247,0.0,0.100167978,2.0,2.0,"[[1, 4], [1, 2]]"
90x90,1.291870106,0.0,40.729655361,3.7475221019999996,0.0,60.783076715,0.0,8.501495669,0.0,0.0,8.155744955,0.0,6.92792546,1.227819495,0.0,0.0,2.519689601,0.0,4.625873984,2.455651996,32.38105052,9.537133144,18.5029362,0.0,0.0,0.0,0.0,1.227819495,2.519689601,0.0,1.227819495,0.0,12.499385845,27.520435209000002,0.0,0.0,5.636055354,5.10344118,0.0,0.0,0.0,0.0,3.811505907,1.227819495,1.227819495,56.405659240000006,0.0,4.625873984,0.0,8.219741766,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,2.583686412,0.0,0.0,0.0,92.82715242999998,0.0,1.227819495,0.0,0.0,19.709669046000002,6.92792546,0.0,1.291870106,4.625873984,1.227819495,0.0,12.563436456,81.139783002,1.291870106,1.227819495,100.02397761799999,0.0,1.291870106,5.636055354,0.0,1.291870106,1.291870106,0.0,0.0,0.0,0.0,0.0,1.227819495,0.0,5.636055354,0.0,5.039338408,1.291870106,0.0,0.0,2.455651996,1.291870106,0.0,2.519689601,0.0,0.0,47.289847155000004,0.0,0.0,0.0,0.0,16.281145454,0.0,5.636055354,5.636055354,23.763233841999998,0.0,0.0,0.0,0.0,0.0,88.466276578,0.0,5.636055354,11.27156635,0.0,0.0,0.0,2.519689601,0.0,0.0,1.291870106,12.499385845,1.227819495,0.0,0.0,0.0,24.354634824999998,0.0,0.056639714,0.043003333000000005,0.084708867,0.025491347,0.071956352,0.0,0.452947761,0.0,0.157891858,0.0,0.046094696,1.835831758,0.013323,0.00895826,0.323819555,0.33092185700000004,0.499826737,0.021645908,0.100167978,2.0,2.0,"[[1, 4], [1, 3]]"
91x91,1.291870106,1.932715942,17.602840031,11.478240888999999,0.0,25.705606197,3.865416235,7.74103792,0.0,0.0,8.155744955,0.0,8.860641402,1.227819495,0.0,0.0,4.452405543,0.0,0.0,6.321068231,0.0,4.91125916,0.0,0.0,5.79813837,1.932715942,1.932715942,1.227819495,2.519689601,0.0,1.227819495,0.0,49.221845265,31.385851444000004,1.932715942,1.932715942,5.636055354,8.968857415,0.0,0.0,0.0,17.3950088,5.744221849,1.227819495,1.227819495,56.405659240000006,0.0,1.932715942,0.0,25.614750565999998,0.0,0.0,0.0,0.0,0.0,22.486529944999997,12.822872515,4.516402354,0.0,0.0,0.0,80.88339463199999,0.0,22.486529944999997,0.0,3.865416235,21.642384988000003,6.92792546,0.0,1.291870106,0.0,1.227819495,0.0,22.226942023,27.565791814,1.291870106,1.227819495,92.70489651199999,9.663505567,1.291870106,5.636055354,0.0,1.291870106,1.291870106,0.0,0.0,0.0,1.932715942,0.0,1.227819495,0.0,17.231108374,0.0,24.367588727999998,9.022588893,59.91159895,5.79813837,2.455651996,3.224586048,0.0,2.519689601,0.0,3.865416235,47.289847155000004,3.865416235,1.932715942,0.0,0.0,16.281145454,5.79813837,5.636055354,5.636055354,11.819476043999998,0.0,0.0,0.0,0.0,0.0,79.21447953,0.0,11.434193724,19.002285137,0.0,3.865416235,0.0,4.452405543,3.865416235,0.0,5.157286341,12.499385845,5.09323573,7.730718787,0.0,0.0,1.227819495,0.0,0.04174638,0.007875467,0.024862294,0.043876596000000004,0.041904707,0.0,0.0,0.183308543,0.0,0.017878169,0.1930038,1.08733048,0.0,0.006120041,0.316328678,0.33092185700000004,0.490390247,0.001931591,0.100167978,2.0,2.0,"[[1, 4], [1, 4]]"
92x92,1.291870106,0.0,30.313029581,7.167295462999999,0.0,39.092946525,9.403991771,39.277552239,0.0,0.0,5.084447171,1.709879628,2.146810676,1.227819495,14.53459731,0.0,8.50426484,0.0,6.3357536119999995,4.165531624,40.930316717000004,9.537133144,21.06769377,0.85494057,0.0,0.85494057,0.85494057,2.082760065,2.519689601,0.0,1.227819495,0.85494057,16.614840105,5.830305019,0.0,0.0,0.85494057,7.66819875,0.0,0.0,0.0,0.0,5.521385535,1.227819495,1.227819495,56.405659240000006,0.85494057,12.320281656999999,0.0,4.29356604,0.0,0.85494057,0.0,0.85494057,0.85494057,2.937699123,2.082760065,10.278094085,0.0,0.85494057,0.0,97.10175813299999,6.839529524,8.922227168,0.0,0.85494057,19.709669046000002,1.291870106,0.85494057,1.291870106,5.480814554,2.082760065,0.85494057,8.131399629999999,65.93948059,1.291870106,2.082760065,106.86350714199999,0.0,2.146810676,0.0,0.85494057,26.084759746,1.291870106,0.0,0.0,1.709879628,0.0,0.0,1.227819495,1.709879628,5.129569872,0.0,14.443330179,8.986277779,27.3595934,2.56475757,2.455651996,2.146810676,0.0,8.50426484,0.0,0.85494057,47.289847155000004,1.709879628,1.709879628,0.0,0.0,16.281145454,6.839529524,0.0,1.709879628,24.618174412,0.0,20.5179057,0.0,0.0,0.0,88.466276578,1.709879628,0.0,5.984575239,0.85494057,0.0,0.0,9.359219125,0.85494057,0.0,1.291870106,1.227819495,2.937699123,3.419773361,0.0,0.0,25.209575394999998,0.011601815,0.056639714,0.040153977,0.101731847,0.025491347,0.030051645,0.0,0.452947761,0.0,0.157891858,0.07633881,0.046094696,1.7248005960000001,0.013323,0.07960943999999999,0.321368376,0.428972821,0.00943649,0.021645908,0.100167978,2.0,2.0,"[[1, 4], [2, 3]]"
93x93,1.291870106,1.932715942,7.186214251,14.89801425,0.0,4.015476007,13.269408005999999,38.51709449,0.0,0.0,5.084447171,1.709879628,4.079526618,1.227819495,14.53459731,0.0,10.436980782,0.0,1.709879628,8.030947859,8.549266197,4.91125916,2.56475757,0.85494057,5.79813837,2.787656512,2.787656512,2.082760065,2.519689601,0.0,1.227819495,0.85494057,53.337299525,9.695721254,1.932715942,1.932715942,0.85494057,11.533614985,0.0,0.0,0.0,17.3950088,7.454101477,1.227819495,1.227819495,56.405659240000006,0.85494057,9.627123615,0.0,21.68857484,0.0,0.85494057,0.0,0.85494057,0.85494057,24.196409572999997,13.677813085,12.210810026999999,0.0,0.85494057,0.0,85.158000335,6.839529524,30.180937617999998,0.0,4.720356805,21.642384988000003,1.291870106,0.85494057,1.291870106,0.85494057,2.082760065,0.85494057,17.794905197,12.365489402,1.291870106,2.082760065,99.54442603599999,9.663505567,2.146810676,0.0,0.85494057,26.084759746,1.291870106,0.0,0.0,1.709879628,1.932715942,0.0,1.227819495,1.709879628,16.724622892,0.0,33.771580498999995,16.716996566,87.27119235,8.36289594,2.455651996,4.079526618,0.0,8.50426484,0.0,4.720356805,47.289847155000004,5.575295863,3.64259557,0.0,0.0,16.281145454,12.637667894,0.0,1.709879628,12.674416613999998,0.0,20.5179057,0.0,0.0,0.0,79.21447953,1.709879628,5.79813837,13.715294025999999,0.85494057,3.865416235,0.0,11.291935066999999,4.720356805,0.0,5.157286341,1.227819495,6.8031153579999994,11.150492148,0.0,0.0,2.082760065,0.011601815,0.04174638,0.005026111,0.041885274,0.043876596000000004,0.0,0.0,0.0,0.183308543,0.0,0.09421697899999999,0.1930038,0.9762993179999999,0.0,0.076771221,0.313877499,0.428972821,0.0,0.001931591,0.100167978,2.0,2.0,"[[1, 4], [2, 4]]"
94x94,1.291870106,1.932715942,29.458089011,11.478240888999999,0.0,40.170721897,3.865416235,12.366911904,0.0,0.0,2.519689601,0.0,3.224586048,1.227819495,0.0,0.0,4.452405543,0.0,4.625873984,6.321068231,32.38105052,9.537133144,18.5029362,0.0,5.79813837,1.932715942,1.932715942,1.227819495,2.519689601,0.0,1.227819495,0.0,37.950278915,8.840780684,1.932715942,1.932715942,0.0,8.968857415,0.0,0.0,0.0,17.3950088,5.744221849,1.227819495,1.227819495,56.405659240000006,0.0,6.558589926,0.0,19.978695211999998,0.0,0.0,0.0,0.0,0.0,22.486529944999997,12.822872515,4.516402354,0.0,0.0,0.0,94.75986837199999,0.0,22.486529944999997,0.0,3.865416235,21.642384988000003,1.291870106,0.0,1.291870106,4.625873984,1.227819495,0.0,10.955375672999999,66.16231690400001,1.291870106,1.227819495,101.95669355999999,9.663505567,1.291870106,0.0,0.0,1.291870106,1.291870106,0.0,0.0,0.0,1.932715942,0.0,1.227819495,0.0,11.59505302,0.0,24.367588727999998,9.022588893,59.91159895,5.79813837,2.455651996,3.224586048,0.0,2.519689601,0.0,3.865416235,47.289847155000004,3.865416235,1.932715942,0.0,0.0,16.281145454,5.79813837,0.0,0.0,25.695949784,0.0,0.0,0.0,0.0,0.0,88.466276578,0.0,5.79813837,7.730718787,0.0,3.865416235,0.0,4.452405543,3.865416235,0.0,5.157286341,1.227819495,5.09323573,7.730718787,0.0,0.0,24.354634824999998,0.0,0.056639714,0.040153977,0.081234923,0.043876596000000004,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.017878169,0.1930038,1.5312739270000002,0.013323,0.015078300999999999,0.304384744,0.323034262,0.00943649,0.023577499,0.100167978,2.0,2.0,"[[1, 4], [3, 4]]"
95x95,0.0,0.0,12.920920402,4.492439139,0.0,26.080131604,0.947690742,14.244884642,0.0,0.947690742,21.899370898,6.235798855,7.531464887,0.0,0.0,5.686209804,14.918566371999999,1.762676287,2.587370102,1.895409533,0.947690742,34.99510617,6.710800099999999,3.525431547,1.649354052,9.344310519,0.0,6.235798855,3.4217722220000004,0.0,0.0,1.762676287,28.225366997,25.265174108000004,0.0,0.0,5.636055354,8.823202392,3.535060844,0.0,0.0,0.0,2.587370102,0.0,2.710367029,44.29619015,0.0,3.790821612,3.525431547,6.460749169,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,7.089549946,0.0,0.824693815,4.473122289,34.972981232,1.772384557,5.686209804,0.0,0.0,7.3258914289999995,6.460749169,0.0,0.824693815,0.947690742,7.535503561,0.0,38.609759602,41.628821611999996,0.0,1.762676287,32.24087031,2.710367029,15.86553025,5.636055354,1.762676287,7.448886090999999,0.0,0.0,0.947690742,1.762676287,0.0,0.0,1.772384557,2.587370102,13.78660702,1.762676287,13.998877962000002,0.0,1.649354052,6.501197614,5.174785599,0.0,1.649354052,4.615515427,0.0,2.47408148,21.133281689,0.0,0.0,0.0,50.30976198,26.55426772,8.738945424999999,7.531464887,6.460749169,16.842155429,1.649354052,13.315720927000001,0.0,0.824693815,0.0,46.32082999,8.596542769,11.635568381,13.034242637,0.0,2.843085087,4.948123813,20.867563288,2.710367029,0.0,0.0,11.27156635,4.492439139,0.0,0.0,0.947690742,5.297816104,0.025115972,0.0253969,0.034410559,0.042016896000000005,0.00197471,0.045983513,0.0,0.0,0.0,0.0,0.105825588,0.0,1.023537751,0.0,0.023309486,0.06151455,0.752995545,0.518427849,0.003393076,0.001947578,2.0,2.0,"[[2, 3], [0, 1]]"
