coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Ambiguous
77x77,0.0,1.7604015199999998,2.955476067,3.5208312819999996,0.0,12.132090170000001,1.792608143,7.057909631,0.0,0.0,7.543353493000001,4.748191624,2.374038241,0.597533596,0.0,0.597533596,12.419772535,10.045554748,1.1789636940000001,13.503725145,0.581430098,4.427412867,0.597533596,0.0,0.0,4.118361208,0.0,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,13.598736007,2.357946141,0.0,0.0,10.106359378,7.138282106,0.0,0.581430098,13.95546773,12.132090170000001,4.667674162,0.0,1.195078217,169.81430590000002,0.597533596,7.170525693,4.1506369890000006,0.597533596,0.581430098,0.0,0.0,0.0,0.0,18.636737757,0.597533596,2.971588573,0.597533596,1.7604015199999998,3.5853237,5.265218783,5.862748709,1.776508315,0.0,1.792608143,0.0,1.162867924,0.0,1.61613409,3.504772801,1.162867924,0.0,0.0,7.639350632,28.70094548,0.0,23.972404077,23.420813380000002,30.269687927,0.581430098,1.7604015199999998,1.7604015199999998,0.0,0.0,6.436883594,3.536961314,1.7604015199999998,4.651581567,0.0,0.581430098,11.757802908,0.581430098,19.462211724,5.136965372,8.96322642,3.5530263989999997,5.830574831,1.1789636940000001,0.0,1.162867924,0.0,2.390158475,2.811212307,4.118361208,0.0,0.581430098,2.1975641880000003,0.581430098,19.883489411,1.195078217,1.61613409,24.341841283,2.357946141,33.0118821,0.0,0.0,0.0,1.61613409,4.166753798,0.581430098,5.943295976,0.0,0.581430098,2.795097784,13.502078466,0.581430098,5.377933695,1.792608143,0.581430098,9.448074261,2.955476067,0.0,2.987769065,21.51127016,0.066001952,0.064681667,0.029644965000000002,0.049668195,0.0,0.049236426,0.897710672,0.0,0.0,0.0,0.171580748,0.0,0.446066235,0.0,0.12145761299999999,0.006154792,1.0908540199999999,0.010678902,0.0,0.071112284,2.0,2.0
78x78,0.0,0.597533596,1.792608143,3.045702629,0.0,12.132090170000001,1.792608143,6.6889828399999995,3.701213775,0.0,5.799000322,3.5853237,1.792608143,0.597533596,0.0,0.597533596,11.469404743,5.975414182,0.597533596,13.503725145,0.0,4.427412867,0.597533596,0.0,0.0,22.147629003,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,10.216319184,1.195078217,0.0,0.0,10.106359378,11.527204652,0.0,0.0,0.0,12.132090170000001,0.597533596,1.850624412,1.195078217,169.81430590000002,0.597533596,9.021150105,8.539559535,70.915672266,0.0,0.0,1.850624412,1.850624412,0.0,1.195078217,2.448158008,2.390158475,0.597533596,0.597533596,3.5853237,1.195078217,3.643232555,1.195078217,0.0,1.792608143,0.0,0.0,0.0,1.61613409,0.597533596,0.0,0.0,0.0,6.6889828399999995,28.70094548,0.0,10.705442349,12.373228350000002,1.195078217,0.0,0.597533596,9.85169148,0.0,0.0,5.855453496,1.792608143,0.597533596,0.0,0.0,1.850624412,8.481641827,0.0,21.26154467,4.661836719,8.96322642,7.941948945,0.597533596,4.298747371,0.0,0.0,0.0,6.091372249999999,2.811212307,3.643232555,0.0,0.0,1.61613409,0.0,12.906114555,1.195078217,1.61613409,5.259366645,1.195078217,18.580267782,0.0,0.0,9.254157884,1.61613409,3.5853237,0.0,4.780428052,0.0,3.701213775,2.213667686,15.883622202000002,0.0,5.377933695,1.792608143,0.0,9.07914747,1.792608143,0.0,2.987769065,0.0,0.066001952,0.064932726,0.029644965000000002,0.025960962,0.0,0.049236426,0.0,0.0,0.0,0.0,0.175471511,0.0,0.392383139,0.0,0.141633108,0.006154792,1.984233691,0.010678902,0.0,0.071112284,2.0,2.0
79x79,0.0,6.908060806,0.0,0.0,0.0,32.290274828,1.726967738,3.685975353,0.0,0.0,1.61613409,0.0,3.453997819,0.0,0.0,3.685975353,1.726967738,0.0,0.0,13.969953899,1.726967738,3.23233465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,7.1399731719999995,0.0,0.0,27.607278251,0.0,0.0,0.0,3.685975353,12.132090170000001,0.0,0.0,0.0,180.17748888000003,1.726967738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,1.726967738,0.0,0.0,0.0,7.1399731719999995,3.453997819,0.0,0.0,0.0,6.908060806,0.0,1.726967738,1.61613409,3.685975353,1.726967738,0.0,0.0,0.0,37.335907344,0.0,22.704363714,1.61613409,0.0,0.0,1.726967738,1.726967738,0.0,0.0,8.711917719,1.726967738,1.726967738,0.0,0.0,0.0,0.0,0.0,3.685975353,5.302109443,6.908060806,0.0,5.181017882,0.0,0.0,0.0,0.0,0.0,1.61613409,1.726967738,0.0,0.0,1.61613409,0.0,10.51595608,1.726967738,8.524194896000001,27.42015821,1.726967738,1.726967738,0.0,0.0,0.0,5.302109443,5.412943091,0.0,7.371822272,0.0,0.0,1.61613409,0.0,0.0,0.0,0.0,1.726967738,0.0,0.0,0.0,0.0,32.939966559,0.013336755,0.154140941,0.07002188000000001,0.077777106,0.0,0.08502710899999999,0.512899224,0.0,0.0,0.0,0.109108752,0.0,0.621006277,0.0,0.016546384,0.036513589,1.1551753949999999,0.010678902,0.019736348,0.0,2.0,2.0
80x80,0.0,8.07092873,1.162867924,2.325753065,0.0,13.859057908,1.726967738,4.070140566,0.0,0.0,3.3604872610000003,1.162867924,4.035427917,0.0,0.0,0.0,6.378549305,4.070140566,0.581430098,13.969953899,2.308397836,3.23233465,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,4.616865743,0.0,0.0,23.921302898,1.162867924,0.0,0.581430098,13.95546773,12.132090170000001,4.070140566,0.0,0.0,180.17748888000003,1.726967738,0.0,1.162867924,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,2.308397836,0.0,1.162867924,0.0,7.5241383850000005,7.5241383850000005,0.581430098,0.0,0.0,6.908060806,1.162867924,1.726967738,1.61613409,2.907239205,2.889835662,0.0,0.0,4.651581567,37.335907344,0.0,26.763263484,12.66371912,29.07460971,0.581430098,2.889835662,2.889835662,0.0,0.0,9.293347817,3.471320909,2.889835662,4.651581567,0.0,0.581430098,6.977374856,0.581430098,9.303861204,3.941887155,6.908060806,1.162867924,10.414059117,0.581430098,0.0,1.162867924,0.0,0.0,1.61613409,4.052720803,0.0,0.581430098,2.1975641880000003,0.581430098,17.493330936,1.726967738,8.524194896000001,22.54923314,2.889835662,18.009206468,0.0,0.0,0.0,1.61613409,2.308397836,0.581430098,1.162867924,0.0,0.581430098,2.1975641880000003,8.721650414,0.581430098,0.0,0.0,2.308397836,4.070140566,1.162867924,0.0,0.0,24.965267979,0.003631538,0.154140941,0.056979766,0.073350302,0.0,0.08502710899999999,0.897710672,0.0,0.0,0.0,0.1868686,0.0,0.475092735,0.0,0.071533121,0.036513589,1.213922647,0.010678902,0.019736348,0.0,2.0,2.0
81x81,0.0,6.908060806,0.0,1.850624412,0.0,13.859057908,1.726967738,3.701213775,3.701213775,0.0,1.61613409,0.0,3.453997819,0.0,0.0,0.0,5.428181513,0.0,0.0,13.969953899,1.726967738,3.23233465,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,3.453997819,0.0,0.0,23.921302898,5.55179047,0.0,0.0,0.0,12.132090170000001,0.0,1.850624412,0.0,180.17748888000003,1.726967738,1.850624412,5.55179047,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,1.726967738,0.0,0.0,0.0,3.453997819,5.304622231,0.0,0.0,0.0,6.908060806,0.0,1.726967738,1.61613409,0.0,1.726967738,0.0,0.0,3.701213775,37.335907344,0.0,13.496301756,1.61613409,0.0,0.0,1.726967738,10.981125622,0.0,0.0,8.711917719,1.726967738,1.726967738,0.0,0.0,1.850624412,3.701213775,0.0,11.10319415,3.4667585020000002,6.908060806,5.55179047,5.181017882,3.701213775,0.0,0.0,0.0,3.701213775,1.61613409,3.57759215,0.0,0.0,1.61613409,0.0,10.51595608,1.726967738,8.524194896000001,3.4667585020000002,1.726967738,3.57759215,0.0,0.0,9.254157884,1.61613409,1.726967738,0.0,0.0,0.0,3.701213775,1.61613409,11.10319415,0.0,0.0,0.0,1.726967738,3.701213775,0.0,0.0,0.0,3.453997819,0.003631538,0.154392,0.056979766,0.049643069,0.0,0.08502710899999999,0.0,0.0,0.0,0.0,0.19075936300000002,0.0,0.421409639,0.0,0.09170861599999999,0.036513589,2.107302318,0.010678902,0.019736348,0.0,2.0,2.0
82x82,0.0,1.162867924,1.162867924,2.325753065,0.0,30.563307090000002,0.0,7.756115919,0.0,0.0,3.3604872610000003,1.162867924,0.581430098,0.0,0.0,3.685975353,4.651581567,4.070140566,0.581430098,10.51595608,0.581430098,3.23233465,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,16.291727605,4.848843277,0.0,0.0,13.792334731,1.162867924,0.0,0.581430098,17.641443083,12.132090170000001,4.070140566,0.0,0.0,169.81430590000002,0.0,0.0,1.162867924,0.0,0.581430098,0.0,0.0,0.0,0.0,28.50034591,0.0,0.581430098,0.0,1.162867924,0.0,7.756115919,4.070140566,0.581430098,0.0,0.0,0.0,1.162867924,0.0,1.61613409,6.593214558,1.162867924,0.0,0.0,4.651581567,28.70094548,0.0,32.640931972000004,12.66371912,29.07460971,0.581430098,1.162867924,1.162867924,0.0,0.0,5.839349998,1.744353171,1.162867924,4.651581567,0.0,0.581430098,6.977374856,0.581430098,12.989836557,7.627862508,0.0,1.162867924,5.233041235,0.581430098,0.0,1.162867924,0.0,0.0,1.61613409,2.325753065,0.0,0.581430098,2.1975641880000003,0.581430098,17.493330936,0.0,1.61613409,48.35325726,1.162867924,16.28223873,0.0,0.0,0.0,5.302109443,4.267405451,0.581430098,8.534690196,0.0,0.581430098,2.1975641880000003,8.721650414,0.581430098,0.0,0.0,0.581430098,4.070140566,1.162867924,0.0,0.0,50.9972389,0.009705217,0.064681667,0.042687079,0.068983383,0.0,0.049236426,1.410609896,0.0,0.0,0.0,0.089882815,0.0,0.6231179530000001,0.0,0.054986737,0.0,1.043902076,0.010678902,0.0,0.0,2.0,2.0
83x83,0.0,0.0,0.0,1.850624412,0.0,30.563307090000002,0.0,7.387189127999999,3.701213775,0.0,1.61613409,0.0,0.0,0.0,0.0,3.685975353,3.701213775,0.0,0.0,10.51595608,0.0,3.23233465,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,12.909310782,3.685975353,0.0,0.0,13.792334731,5.55179047,0.0,0.0,3.685975353,12.132090170000001,0.0,1.850624412,0.0,169.81430590000002,0.0,1.850624412,5.55179047,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,11.05868637,1.850624412,0.0,0.0,0.0,0.0,3.685975353,1.850624412,0.0,0.0,0.0,0.0,0.0,0.0,1.61613409,3.685975353,0.0,0.0,0.0,3.701213775,28.70094548,0.0,19.373970244,1.61613409,0.0,0.0,0.0,9.254157884,0.0,0.0,5.2579199,0.0,0.0,0.0,0.0,1.850624412,3.701213775,0.0,14.789169503,7.152733855,0.0,5.55179047,0.0,3.701213775,0.0,0.0,0.0,3.701213775,1.61613409,1.850624412,0.0,0.0,1.61613409,0.0,10.51595608,0.0,1.61613409,29.270782622,0.0,1.850624412,0.0,0.0,9.254157884,5.302109443,3.685975353,0.0,7.371822272,0.0,3.701213775,1.61613409,11.10319415,0.0,0.0,0.0,0.0,3.701213775,0.0,0.0,0.0,29.48596874,0.009705217,0.064932726,0.042687079,0.04527615,0.0,0.049236426,0.512899224,0.0,0.0,0.0,0.093773578,0.0,0.5694348570000001,0.0,0.075162232,0.0,1.9372817469999999,0.010678902,0.0,0.0,2.0,2.0
84x84,0.0,1.162867924,1.162867924,4.176377477,0.0,12.132090170000001,0.0,7.771354341,3.701213775,0.0,3.3604872610000003,1.162867924,0.581430098,0.0,0.0,0.0,8.352795342,4.070140566,0.581430098,10.51595608,0.581430098,3.23233465,0.0,0.0,0.0,22.680773925,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,7.083665647,1.162867924,0.0,0.0,10.106359378,6.714658394000001,0.0,0.581430098,13.95546773,12.132090170000001,4.070140566,1.850624412,0.0,169.81430590000002,0.0,1.850624412,6.714658394000001,70.31813867,0.581430098,0.0,1.850624412,1.850624412,0.0,17.44165954,1.850624412,0.581430098,0.0,1.162867924,0.0,4.070140566,5.920764978,0.581430098,0.0,0.0,0.0,1.162867924,0.0,1.61613409,2.907239205,1.162867924,0.0,0.0,8.352795342,28.70094548,0.0,23.432870014,12.66371912,29.07460971,0.581430098,1.162867924,10.417025808,0.0,0.0,5.839349998,1.744353171,1.162867924,4.651581567,0.0,2.43205451,10.678588631,0.581430098,20.407055354,5.792511567,0.0,6.714658394000001,5.233041235,4.282643873,0.0,1.162867924,0.0,3.701213775,1.61613409,4.176377477,0.0,0.581430098,2.1975641880000003,0.581430098,17.493330936,0.0,1.61613409,24.399857551999997,1.162867924,18.132863141999998,0.0,0.0,9.254157884,1.61613409,0.581430098,0.581430098,1.162867924,0.0,4.282643873,2.1975641880000003,19.824844564000003,0.581430098,0.0,0.0,0.581430098,7.771354341,1.162867924,0.0,0.0,21.51127016,0.0,0.064932726,0.029644965000000002,0.040849345999999995,0.0,0.049236426,0.897710672,0.0,0.0,0.0,0.171533426,0.0,0.423521315,0.0,0.130148969,0.0,1.996028999,0.010678902,0.0,0.0,2.0,2.0
85x85,0.0,7.505594402,1.792608143,5.747596535,1.820979954,4.25361484,6.251046273,2.987769065,0.0,0.0,5.799000322,4.495836712,7.0675859160000005,0.597533596,0.910513012,0.597533596,9.495158706,5.975414182,0.597533596,10.083711986,3.547947692,4.427412867,0.597533596,0.0,0.0,1.792608143,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,8.365694772,5.559589047999999,0.910513012,0.0,21.39485339,6.885927194,0.0,0.0,0.0,1.61613409,0.597533596,0.910513012,1.195078217,113.24531313,2.324501334,7.170525693,3.898282077,0.597533596,0.0,0.0,0.0,0.0,0.0,1.195078217,0.597533596,4.117126213,0.597533596,0.597533596,3.5853237,11.933074315,5.246605962,1.195078217,0.0,1.792608143,6.908060806,0.0,2.63748075,32.575635840000004,1.508046608,3.547947692,0.0,0.0,2.987769065,151.75310130399998,0.0,22.230375680999998,12.373228350000002,1.195078217,0.0,6.8770196519999995,2.324501334,0.0,0.0,4.051531415,3.5195758809999997,4.145481288,0.0,0.0,0.0,4.780428052,0.0,10.15835052,2.811212307,15.871287226,2.390158475,8.51002187,0.597533596,0.0,2.731470392,0.0,2.390158475,3.721725319,4.430088893,0.910513012,0.0,1.61613409,0.0,2.390158475,2.9220459549999998,10.34517485,7.961260551,2.9220459549999998,18.456611108,0.0,0.0,0.910513012,1.61613409,5.312291438,0.0,4.780428052,0.0,0.0,4.03464764,4.780428052,0.0,6.288446707,1.792608143,1.726967738,6.288446707,2.703121155,0.0,2.987769065,4.3645108310000005,0.06963349,0.182565944,0.040172448,0.070629212,0.0,0.102313453,0.0,0.0,0.0,0.0,0.23893009999999998,0.0,0.480615351,0.0,0.08301726,0.042668381,1.412867633,0.0,0.019736348,0.071112284,2.0,2.0
86x86,0.0,0.597533596,1.792608143,5.747596535,1.820979954,20.957864022000003,4.524078535,6.673744418,0.0,0.0,5.799000322,4.495836712,3.613588097,0.597533596,0.910513012,4.283508949,7.768190968,5.975414182,0.597533596,6.629714167,1.820979954,4.427412867,0.597533596,0.0,0.0,1.792608143,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,19.424381142,5.791566582,0.910513012,0.0,11.265885223,6.885927194,0.0,0.0,3.685975353,1.61613409,0.597533596,0.910513012,1.195078217,102.88213015,0.597533596,7.170525693,3.898282077,0.597533596,0.0,0.0,0.0,0.0,0.0,12.253764587000001,0.597533596,2.390158475,0.597533596,0.597533596,3.5853237,12.165051849000001,1.792608143,1.195078217,0.0,1.792608143,0.0,0.0,0.910513012,32.575635840000004,5.194021961,1.820979954,0.0,0.0,2.987769065,143.11813944,0.0,28.108044169,12.373228350000002,1.195078217,0.0,5.150051914,0.597533596,0.0,0.0,0.597533596,1.792608143,2.41851355,0.0,0.0,0.0,4.780428052,0.0,13.844325873,6.49718766,8.96322642,2.390158475,3.3290039879999997,0.597533596,0.0,2.731470392,0.0,2.390158475,3.721725319,2.703121155,0.910513012,0.0,1.61613409,0.0,2.390158475,1.195078217,3.4371140440000003,33.765284671,1.195078217,16.72964337,0.0,0.0,0.910513012,5.302109443,7.271299053,0.0,12.152250324,0.0,0.0,4.03464764,4.780428052,0.0,6.288446707,1.792608143,0.0,6.288446707,2.703121155,0.0,2.987769065,30.396481752,0.075707169,0.09310667,0.025879761,0.066262293,0.0,0.06652277000000001,0.512899224,0.0,0.0,0.0,0.141944315,0.0,0.6286405690000001,0.0,0.066470876,0.006154792,1.242847062,0.0,0.0,0.071112284,2.0,2.0
87x87,0.0,1.7604015199999998,2.955476067,8.0733496,1.820979954,2.526647102,4.524078535,7.057909631,0.0,0.0,7.543353493000001,5.6587046359999995,4.195018195,0.597533596,0.910513012,0.597533596,12.419772535,10.045554748,1.1789636940000001,6.629714167,2.402410052,4.427412867,0.597533596,0.0,0.0,4.118361208,0.0,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,13.598736007,3.268459153,0.910513012,0.0,7.57990987,8.048795118,0.0,0.581430098,13.95546773,1.61613409,4.667674162,0.910513012,1.195078217,102.88213015,0.597533596,7.170525693,5.061150001,0.597533596,0.581430098,0.0,0.0,0.0,0.0,18.636737757,0.597533596,2.971588573,0.597533596,1.7604015199999998,3.5853237,12.549217062,5.862748709,1.776508315,0.0,1.792608143,0.0,1.162867924,0.910513012,32.575635840000004,4.415285813000001,2.9838478779999997,0.0,0.0,7.639350632,143.11813944,0.0,32.166943939,23.420813380000002,30.269687927,0.581430098,6.312919837999999,1.7604015199999998,0.0,0.0,1.1789636940000001,3.536961314,3.581381474,4.651581567,0.0,0.581430098,11.757802908,0.581430098,19.462211724,5.136965372,8.96322642,3.5530263989999997,8.562045223,1.1789636940000001,0.0,3.894338316,0.0,2.390158475,3.721725319,5.02887422,0.910513012,0.581430098,2.1975641880000003,0.581430098,9.367533331,1.195078217,3.4371140440000003,28.894359600999998,2.357946141,33.0118821,0.0,0.0,0.910513012,1.61613409,4.166753798,0.581430098,5.943295976,0.0,0.581430098,4.616077738,13.502078466,0.581430098,6.288446707,1.792608143,0.581430098,10.358587273000001,3.8659890789999998,0.0,2.987769065,22.421783171999998,0.066001952,0.09310667,0.012837646999999999,0.061835488999999993,0.0,0.06652277000000001,0.897710672,0.0,0.0,0.0,0.219704163,0.0,0.48272702700000003,0.0,0.12145761299999999,0.006154792,1.3015943140000001,0.0,0.0,0.071112284,2.0,2.0
88x88,0.0,0.597533596,1.792608143,7.598220947,1.820979954,2.526647102,4.524078535,6.6889828399999995,3.701213775,0.0,5.799000322,4.495836712,3.613588097,0.597533596,0.910513012,0.597533596,11.469404743,5.975414182,0.597533596,6.629714167,1.820979954,4.427412867,0.597533596,0.0,0.0,22.147629003,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,10.216319184,2.105591229,0.910513012,0.0,7.57990987,12.437717664000001,0.0,0.0,0.0,1.61613409,0.597533596,2.761137424,1.195078217,102.88213015,0.597533596,9.021150105,9.450072547000001,70.915672266,0.0,0.0,1.850624412,1.850624412,0.0,1.195078217,2.448158008,2.390158475,0.597533596,0.597533596,3.5853237,8.479076496000001,3.643232555,1.195078217,0.0,1.792608143,0.0,0.0,0.910513012,32.575635840000004,1.508046608,1.820979954,0.0,0.0,6.6889828399999995,143.11813944,0.0,18.899982210999998,12.373228350000002,1.195078217,0.0,5.150051914,9.85169148,0.0,0.0,0.597533596,1.792608143,2.41851355,0.0,0.0,1.850624412,8.481641827,0.0,21.26154467,4.661836719,8.96322642,7.941948945,3.3290039879999997,4.298747371,0.0,2.731470392,0.0,6.091372249999999,3.721725319,4.553745567,0.910513012,0.0,1.61613409,0.0,2.390158475,1.195078217,3.4371140440000003,9.811884962999999,1.195078217,18.580267782,0.0,0.0,10.164670896,1.61613409,3.5853237,0.0,4.780428052,0.0,3.701213775,4.03464764,15.883622202000002,0.0,6.288446707,1.792608143,0.0,9.989660482,2.703121155,0.0,2.987769065,0.910513012,0.066001952,0.093357729,0.012837646999999999,0.038128256,0.0,0.06652277000000001,0.0,0.0,0.0,0.0,0.22359492599999997,0.0,0.42904393100000005,0.0,0.141633108,0.006154792,2.194973985,0.0,0.0,0.071112284,2.0,2.0
89x89,0.0,6.908060806,0.0,4.552518318,1.820979954,22.68483176,4.458438129999999,3.685975353,0.0,0.0,1.61613409,0.910513012,5.274977773,0.0,0.910513012,3.685975353,1.726967738,0.0,0.0,7.095942921000001,3.547947692,3.23233465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,8.050486184,0.910513012,0.0,25.080828743,0.910513012,0.0,0.0,3.685975353,1.61613409,0.0,0.910513012,0.0,113.24531313,1.726967738,0.0,0.910513012,0.0,0.0,0.0,0.0,0.0,0.0,11.05868637,0.0,1.726967738,0.0,0.0,0.0,14.423971451,3.453997819,0.0,0.0,0.0,6.908060806,0.0,2.63748075,32.575635840000004,4.596488365,3.547947692,0.0,0.0,0.0,151.75310130399998,0.0,30.898903576,1.61613409,0.0,0.0,6.279486056,1.726967738,0.0,0.0,3.453997819,1.726967738,3.547947692,0.0,0.0,0.0,0.0,0.0,3.685975353,5.302109443,6.908060806,0.0,7.912488273999999,0.0,0.0,2.731470392,0.0,0.0,2.526647102,2.63748075,0.910513012,0.0,1.61613409,0.0,0.0,1.726967738,10.34517485,31.972676528,1.726967738,1.726967738,0.0,0.0,0.910513012,5.302109443,5.412943091,0.0,7.371822272,0.0,0.0,3.4371140440000003,0.0,0.0,0.910513012,0.0,1.726967738,0.910513012,0.910513012,0.0,0.0,33.850479571,0.013336755,0.182565944,0.053214562,0.08994440000000001,0.0,0.102313453,0.512899224,0.0,0.0,0.0,0.157232167,0.0,0.657667069,0.0,0.016546384,0.036513589,1.365915689,0.0,0.019736348,0.0,2.0,2.0
90x90,0.0,8.07092873,1.162867924,6.8782713829999995,1.820979954,4.25361484,4.458438129999999,4.070140566,0.0,0.0,3.3604872610000003,2.073380936,5.856407871,0.0,0.910513012,0.0,6.378549305,4.070140566,0.581430098,7.095942921000001,4.12937779,3.23233465,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,5.527378755000001,0.910513012,0.0,21.39485339,2.073380936,0.0,0.581430098,13.95546773,1.61613409,4.070140566,0.910513012,0.0,113.24531313,1.726967738,0.0,2.073380936,0.0,0.581430098,0.0,0.0,0.0,0.0,17.44165954,0.0,2.308397836,0.0,1.162867924,0.0,14.808136664,7.5241383850000005,0.581430098,0.0,0.0,6.908060806,1.162867924,2.63748075,32.575635840000004,3.8177522170000002,4.710815616,0.0,0.0,4.651581567,151.75310130399998,0.0,34.957803346,12.66371912,29.07460971,0.581430098,7.44235398,2.889835662,0.0,0.0,4.035427917,3.471320909,4.710815616,4.651581567,0.0,0.581430098,6.977374856,0.581430098,9.303861204,3.941887155,6.908060806,1.162867924,13.145529509,0.581430098,0.0,3.894338316,0.0,0.0,2.526647102,4.963233815,0.910513012,0.581430098,2.1975641880000003,0.581430098,6.977374856,1.726967738,10.34517485,27.101751458,2.889835662,18.009206468,0.0,0.0,0.910513012,1.61613409,2.308397836,0.581430098,1.162867924,0.0,0.581430098,4.0185441420000005,8.721650414,0.581430098,0.910513012,0.0,2.308397836,4.980653578,2.073380936,0.0,0.0,25.875780991,0.003631538,0.182565944,0.040172448,0.085517596,0.0,0.102313453,0.897710672,0.0,0.0,0.0,0.234992015,0.0,0.511753527,0.0,0.071533121,0.036513589,1.424662941,0.0,0.019736348,0.0,2.0,2.0
91x91,0.0,6.908060806,0.0,6.40314273,1.820979954,4.25361484,4.458438129999999,3.701213775,3.701213775,0.0,1.61613409,0.910513012,5.274977773,0.0,0.910513012,0.0,5.428181513,0.0,0.0,7.095942921000001,3.547947692,3.23233465,0.0,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,4.3645108310000005,0.910513012,0.0,21.39485339,6.462303482,0.0,0.0,0.0,1.61613409,0.0,2.761137424,0.0,113.24531313,1.726967738,1.850624412,6.462303482,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,0.0,1.850624412,1.726967738,0.0,0.0,0.0,10.737996098,5.304622231,0.0,0.0,0.0,6.908060806,0.0,2.63748075,32.575635840000004,0.910513012,3.547947692,0.0,0.0,3.701213775,151.75310130399998,0.0,21.690841617999997,1.61613409,0.0,0.0,6.279486056,10.981125622,0.0,0.0,3.453997819,1.726967738,3.547947692,0.0,0.0,1.850624412,3.701213775,0.0,11.10319415,3.4667585020000002,6.908060806,5.55179047,7.912488273999999,3.701213775,0.0,2.731470392,0.0,3.701213775,2.526647102,4.488105162,0.910513012,0.0,1.61613409,0.0,0.0,1.726967738,10.34517485,8.01927682,1.726967738,3.57759215,0.0,0.0,10.164670896,1.61613409,1.726967738,0.0,0.0,0.0,3.701213775,3.4371140440000003,11.10319415,0.0,0.910513012,0.0,1.726967738,4.611726787,0.910513012,0.0,0.0,4.3645108310000005,0.003631538,0.182817003,0.040172448,0.06181036300000001,0.0,0.102313453,0.0,0.0,0.0,0.0,0.23888277800000002,0.0,0.45807043100000006,0.0,0.09170861599999999,0.036513589,2.318042612,0.0,0.019736348,0.0,2.0,2.0
