coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,Endothelial3
44x44,10.738646046,10.54038989,16.437279691,4.165011432,1.275097431,18.72876956,3.818211526,1.783812624,0.0,2.373261425,17.998938921,0.891907941,1.275097431,0.0,1.444950101,8.116796078,14.448747284,3.611955473,0.0,2.55017695,2.55017695,9.08044444,1.275097431,0.0,1.444950101,0.0,1.444950101,1.444950101,2.3368580420000002,0.0,0.0,0.0,17.625202082,15.634214192999998,0.0,0.0,0.0,0.891907941,0.0,0.0,2.373261425,0.891907941,8.748566681,0.891907941,0.0,39.596880776,0.0,0.891907941,1.783812624,2.720047532,0.0,2.373261425,0.891907941,4.334945658,2.3368580420000002,0.891907941,2.373261425,11.470366055,0.891907941,9.561763789999999,2.373261425,25.279551728,0.891907941,12.382921905,0.0,0.0,9.286705679,1.444950101,0.0,1.275097431,2.373261425,1.783812624,0.0,1.444950101,39.836442377,14.02449903,2.373261425,20.790155274,4.334945658,15.16218226,0.0,2.55017695,3.781821942,0.0,0.0,0.0,0.0,3.228762725,0.0,0.0,0.0,11.897645975,0.0,4.120734245,1.783812624,6.54523334,1.783812624,5.01257046,8.394797738,2.675784144,0.0,0.0,10.11475771,137.20651361,3.825252007,0.0,0.0,111.4042608,7.296631816,23.923970502,0.891907941,0.0,24.708604340999997,0.0,7.732631791,0.0,0.891907941,1.444950101,33.22157552,14.182223610999998,4.459589628,8.580370498,0.0,1.275097431,0.0,10.865213147999999,0.0,0.0,2.3368580420000002,1.444950101,2.3368580420000002,1.444950101,1.275097431,0.891907941,16.134881936,0.02634885,0.033984932999999995,0.075743614,0.10938011900000001,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.035918776,0.0,0.598214845,0.006760343,0.0,0.163258902,0.41363132999999996,0.334523658,0.0,0.0,2.0,2.0
45x45,4.372665329,4.544067432,42.200380293,3.001572749,0.484704415,40.634641839,2.032145239,3.915330746,0.484704415,0.0,6.327880056,2.73139052,3.392987829,1.646801869,0.0,8.436951345,9.141651201,2.053986715,1.354778164,2.610690923,3.386922882,5.947495888000001,0.0,0.484704415,0.0,0.0,0.0,2.709539501,3.9928585109999997,0.0,0.0,2.324205674,16.790352698000003,22.776453886,0.0,0.0,4.934901151,2.053986715,0.0,0.677374359,1.162078774,0.891907941,5.023264135,1.5692823,0.0,29.784672190000002,0.0,1.5692823,4.399986772,1.354778164,0.0,0.677374359,0.891907941,5.419038788,2.053986715,1.5692823,3.194243916,16.426647545,0.891907941,1.5692823,0.677374359,27.763037605999997,2.34052009,4.642856065,1.162078774,0.0,5.925642161000001,0.484704415,0.0,1.354778164,1.839482579,7.494933561000001,0.0,0.96942751,64.76422999399999,15.93557709,0.0,23.29055767,2.324205674,15.839556619,0.0,0.96942751,0.891907941,2.125986508,0.484704415,0.0,1.454143763,3.6232952030000005,1.9333165639999998,1.162078774,1.354778164,9.945655374000001,0.0,8.189223855,7.109535295000001,0.484704415,1.783812624,7.153223691,1.448612149,8.684999493,1.839482579,1.354778164,0.484704415,165.80833404999998,0.0,0.96942751,0.0,85.63525161899999,8.410196486,15.198599739,0.891907941,1.354778164,14.922154683999999,3.7728178229999996,5.407102938,0.0,1.376612356,0.484704415,22.647179429999998,11.827277158,8.337232508,10.04364937,0.0,1.354778164,0.0,2.2685170390000002,0.0,0.677374359,1.376612356,2.423576211,3.5080820889999997,1.448612149,0.484704415,1.5692823,26.525423521,0.117362573,0.047222483999999995,0.066212969,0.120678385,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.014238051,0.0,0.8581707080000001,0.0,0.0,0.000762815,0.497334082,0.246967114,0.0,0.0,2.0,2.0
46x46,15.25926258,16.785435563,40.845602129,0.96942751,0.484704415,39.894472252999996,0.0,3.237956387,0.484704415,0.0,6.9424813499999996,2.668588009,3.392987829,0.96942751,0.0,2.34052009,5.014588066,1.376612356,0.0,1.9333165639999998,1.291975653,3.237956387,0.0,0.484704415,0.0,0.0,2.583933973,0.0,3.315484152,0.0,0.0,0.96942751,21.280916345,20.066914384999997,0.0,0.0,2.902755912,1.376612356,0.0,0.0,0.484704415,2.183883594,5.637865429,0.891907941,0.0,10.14037987,0.0,0.891907941,3.7226124130000002,0.0,0.0,0.0,0.891907941,0.0,1.376612356,0.891907941,1.776680068,11.007608757,0.891907941,0.891907941,0.0,25.353970194999995,6.216478583000001,1.9333165639999998,0.484704415,0.0,1.861335451,0.484704415,0.0,1.291975653,0.484704415,2.7532401340000003,0.0,0.96942751,64.513129212,15.93557709,0.0,14.48460032,0.96942751,16.454157913,0.0,0.96942751,0.891907941,1.448612149,0.484704415,0.0,1.454143763,2.2685170390000002,1.9333165639999998,0.484704415,0.0,7.913510135,0.0,7.511849496,3.7226124130000002,0.484704415,1.783812624,6.475849332,2.740587802,8.007625134,0.484704415,0.0,0.484704415,148.97772473999999,0.0,0.96942751,0.0,85.63525161899999,5.637865429,13.843821575,0.891907941,0.0,13.441781946999999,2.4180396589999997,5.344300427,0.0,1.376612356,0.484704415,0.96942751,11.827277158,8.337232508,10.04364937,0.0,0.0,0.0,3.5604926920000004,2.583933973,0.0,2.668588009,2.423576211,2.83070773,5.324570642,0.484704415,0.891907941,27.817399174000002,0.056263206999999996,0.047222483999999995,0.079685775,0.134756243,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.014238051,0.0,0.9699254740000001,0.0,0.0,0.000762815,0.494131678,0.052916666,0.0,0.0,2.0,2.0
47x47,7.440803329,11.517168962,42.12069956,2.244524941,1.759801846,38.602496599999995,0.0,3.237956387,0.484704415,0.0,13.300981585999999,1.376612356,4.66808526,0.96942751,0.0,2.34052009,6.272789363,2.651709787,0.0,4.483493514,2.55017695,5.788133337,1.275097431,0.484704415,0.0,0.0,0.0,0.0,3.315484152,0.0,0.0,0.96942751,18.663155289000002,23.892166391999996,0.0,0.0,2.902755912,1.376612356,0.0,0.0,0.484704415,0.891907941,10.721195032,0.891907941,0.0,16.515685126,0.0,0.891907941,3.7226124130000002,1.275097431,0.0,0.0,0.891907941,0.0,1.376612356,0.891907941,0.484704415,11.007608757,0.891907941,0.891907941,0.0,22.702400724999997,2.34052009,1.9333165639999998,0.484704415,0.0,3.1364328820000003,0.484704415,0.0,1.275097431,0.484704415,2.7532401340000003,0.0,0.96942751,73.369690236,29.96007612,0.0,23.410045613999998,0.96942751,15.16218226,0.0,3.51960446,0.891907941,1.448612149,0.484704415,0.0,1.454143763,2.2685170390000002,1.9333165639999998,0.484704415,0.0,10.463687085,0.0,7.511849496,3.7226124130000002,5.584987654000001,1.783812624,6.475849332,2.72370958,8.007625134,0.484704415,0.0,0.484704415,236.6088361,3.825252007,0.96942751,0.0,85.63525161899999,6.896066726,13.843821575,0.891907941,0.0,10.857847973999998,2.4180396589999997,5.327422205,0.0,1.376612356,0.484704415,0.96942751,11.827277158,8.337232508,10.04364937,0.0,1.275097431,0.0,2.2685170390000002,0.0,0.0,1.376612356,2.423576211,2.83070773,1.448612149,1.759801846,0.891907941,27.800520952,0.034550723,0.05559569599999999,0.08929557299999999,0.156113764,0.0,0.028421550999999996,0.0,0.085128075,0.0,0.0,0.035918776,0.0,1.1394682710000001,0.0,0.0,0.032058024,0.510190171,0.006533653,0.0,0.0,2.0,2.0
48x48,7.086974956,3.866693073,40.845602129,0.96942751,0.484704415,38.602496599999995,2.373261425,3.237956387,0.484704415,2.373261425,12.770206003999999,1.376612356,3.392987829,0.96942751,0.0,2.34052009,3.7226124130000002,1.376612356,0.0,1.9333165639999998,0.0,7.984411252999999,0.0,0.484704415,0.0,0.0,0.0,0.0,3.315484152,0.0,0.0,0.96942751,18.486239764,20.066914384999997,0.0,0.0,2.902755912,1.376612356,0.0,0.0,2.85796584,0.891907941,6.719151201,0.891907941,0.0,43.361955390000006,0.0,0.891907941,3.7226124130000002,0.0,0.0,2.373261425,0.891907941,0.0,1.376612356,0.891907941,2.85796584,11.007608757,0.891907941,0.891907941,2.373261425,34.213765615999996,2.34052009,11.426324468,0.484704415,0.0,8.981035757999999,0.484704415,0.0,0.0,2.85796584,2.7532401340000003,0.0,0.96942751,64.09164607199999,15.93557709,2.373261425,26.3493103,0.96942751,15.16218226,0.0,0.96942751,0.891907941,1.448612149,0.484704415,0.0,1.454143763,2.2685170390000002,1.9333165639999998,0.484704415,0.0,7.913510135,0.0,7.511849496,3.7226124130000002,0.484704415,1.783812624,6.475849332,8.568312456,8.007625134,0.484704415,0.0,0.484704415,146.87096531,0.0,0.96942751,0.0,85.63525161899999,9.092344642,13.843821575,0.891907941,0.0,17.977548280999997,2.4180396589999997,4.052324774000001,0.0,1.376612356,0.484704415,34.191003030000005,14.200538583,8.337232508,10.04364937,0.0,0.0,0.0,7.0149719049999995,0.0,0.0,1.376612356,2.423576211,2.83070773,1.448612149,0.484704415,0.891907941,28.898684946,0.034550723,0.067254962,0.081801295,0.140132305,0.0,0.027444196999999997,0.011314421,0.085128075,0.0,0.0,0.014238051,0.0,0.8581707080000001,0.006760343,0.0,0.028703369,0.547280375,0.017149055,0.0,0.0,2.0,2.0
49x49,15.84279567,14.565544359,40.751768144,3.001572749,0.484704415,41.926617492,2.032145239,3.915330746,0.484704415,0.0,4.722590146,4.023366173,3.392987829,1.646801869,0.0,6.988339196,10.433626854,2.053986715,1.354778164,1.162078774,4.678898535,5.947495888000001,0.0,0.484704415,0.0,0.0,2.583933973,2.709539501,3.9928585109999997,0.0,0.0,2.324205674,21.958290704000003,22.776453886,0.0,0.0,3.4862890020000004,2.053986715,0.0,0.677374359,1.162078774,2.183883594,1.969350012,1.5692823,0.0,19.64429232,0.0,1.5692823,4.399986772,1.354778164,0.0,0.677374359,0.891907941,5.419038788,2.053986715,1.5692823,4.486219569,14.978035396,0.891907941,1.5692823,0.677374359,29.720351248999997,4.767866434,3.194243916,1.162078774,0.0,5.925642161000001,0.484704415,0.0,2.646753817,1.839482579,7.494933561000001,0.0,0.96942751,64.13762893399999,0.0,0.0,8.80595735,2.324205674,17.131532272,0.0,0.96942751,0.891907941,0.677374359,0.484704415,0.0,1.454143763,3.6232952030000005,0.484704415,1.162078774,1.354778164,5.599765598,0.0,5.291958292,7.109535295000001,0.484704415,1.783812624,7.153223691,1.291975653,8.684999493,1.839482579,1.354778164,0.484704415,68.51277099,0.0,0.96942751,0.0,84.18663946999999,5.356282363,15.198599739,0.891907941,1.354778164,17.506088657,2.324205674,6.699078591,0.0,1.376612356,0.484704415,22.647179429999998,11.827277158,8.337232508,10.04364937,0.0,1.354778164,0.0,3.5604926920000004,2.583933973,0.677374359,2.668588009,2.423576211,3.5080820889999997,3.875958493,0.484704415,1.5692823,23.471509398000002,0.130873184,0.047222483999999995,0.054428169,0.096544349,0.0,0.023056926,0.0,0.085128075,0.0,0.0,0.014238051,0.0,0.7827361020000001,0.0,0.0,0.000762815,0.327972746,0.29988378,0.0,0.0,2.0,2.0
50x50,8.024336419,9.297277758,42.026865575,4.27667018,1.759801846,40.634641839,2.032145239,3.915330746,0.484704415,0.0,11.081090382,2.73139052,4.66808526,1.646801869,0.0,6.988339196,11.691828151,3.3290841460000005,1.354778164,3.7122557240000003,5.9370998319999995,8.497672838,1.275097431,0.484704415,0.0,0.0,0.0,2.709539501,3.9928585109999997,0.0,0.0,2.324205674,19.340529648000004,26.601705893,0.0,0.0,3.4862890020000004,2.053986715,0.0,0.677374359,1.162078774,0.891907941,7.052679615,1.5692823,0.0,26.019597576000002,0.0,1.5692823,4.399986772,2.629875595,0.0,0.677374359,0.891907941,5.419038788,2.053986715,1.5692823,3.194243916,14.978035396,0.891907941,1.5692823,0.677374359,27.068781779,0.891907941,3.194243916,1.162078774,0.0,7.200739592000001,0.484704415,0.0,2.629875595,1.839482579,7.494933561000001,0.0,0.96942751,72.99418995799999,14.02449903,0.0,17.731402644,2.324205674,15.839556619,0.0,3.51960446,0.891907941,0.677374359,0.484704415,0.0,1.454143763,3.6232952030000005,0.484704415,1.162078774,1.354778164,8.149942548,0.0,5.291958292,7.109535295000001,5.584987654000001,1.783812624,7.153223691,1.275097431,8.684999493,1.839482579,1.354778164,0.484704415,156.14388235,3.825252007,0.96942751,0.0,84.18663946999999,6.61448366,15.198599739,0.891907941,1.354778164,14.922154683999999,2.324205674,6.682200369,0.0,1.376612356,0.484704415,22.647179429999998,11.827277158,8.337232508,10.04364937,0.0,2.629875595,0.0,2.2685170390000002,0.0,0.677374359,1.376612356,2.423576211,3.5080820889999997,0.0,1.759801846,1.5692823,23.454631176,0.1091607,0.05559569599999999,0.064037967,0.11790187,0.0,0.028421550999999996,0.0,0.085128075,0.0,0.0,0.035918776,0.0,0.9522788990000001,0.0,0.0,0.032058024,0.344031239,0.253500767,0.0,0.0,2.0,2.0
51x51,7.670508046,1.646801869,40.751768144,3.001572749,0.484704415,40.634641839,4.405406664,3.915330746,0.484704415,2.373261425,10.550314799999999,2.73139052,3.392987829,1.646801869,0.0,6.988339196,9.141651201,2.053986715,1.354778164,1.162078774,3.386922882,10.693950754,0.0,0.484704415,0.0,0.0,0.0,2.709539501,3.9928585109999997,0.0,0.0,2.324205674,19.163614123000002,22.776453886,0.0,0.0,3.4862890020000004,2.053986715,0.0,0.677374359,3.535340199,0.891907941,3.050635784,1.5692823,0.0,52.86586784000001,0.0,1.5692823,4.399986772,1.354778164,0.0,3.050635784,0.891907941,5.419038788,2.053986715,1.5692823,5.567505341,14.978035396,0.891907941,1.5692823,3.050635784,38.58014667,0.891907941,12.68725182,1.162078774,0.0,13.045342468000001,0.484704415,0.0,1.354778164,4.212744004,7.494933561000001,0.0,0.96942751,63.716145794,0.0,2.373261425,20.67066733,2.324205674,15.839556619,0.0,0.96942751,0.891907941,0.677374359,0.484704415,0.0,1.454143763,3.6232952030000005,0.484704415,1.162078774,1.354778164,5.599765598,0.0,5.291958292,7.109535295000001,0.484704415,1.783812624,7.153223691,7.119700307,8.684999493,1.839482579,1.354778164,0.484704415,66.40601156,0.0,0.96942751,0.0,84.18663946999999,8.810761576,15.198599739,0.891907941,1.354778164,22.041854990999997,2.324205674,5.407102938,0.0,1.376612356,0.484704415,55.868754949999996,14.200538583,8.337232508,10.04364937,0.0,1.354778164,0.0,7.0149719049999995,0.0,0.677374359,1.376612356,2.423576211,3.5080820889999997,0.0,0.484704415,1.5692823,24.55279517,0.1091607,0.067254962,0.056543689,0.101920411,0.0,0.027444196999999997,0.011314421,0.085128075,0.0,0.0,0.014238051,0.0,0.6709813360000001,0.006760343,0.0,0.028703369,0.38112144299999995,0.264116169,0.0,0.0,2.0,2.0
52x52,18.91093367,21.538645888999998,40.672087411,2.244524941,1.759801846,39.894472252999996,0.0,3.237956387,0.484704415,0.0,11.695691676,2.668588009,4.66808526,0.96942751,0.0,0.891907941,7.564765016,2.651709787,0.0,3.034881365,3.8421526029999997,5.788133337,1.275097431,0.484704415,0.0,0.0,2.583933973,0.0,3.315484152,0.0,0.0,0.96942751,23.831093295000002,23.892166391999996,0.0,0.0,1.454143763,1.376612356,0.0,0.0,0.484704415,2.183883594,7.667280909,0.891907941,0.0,6.375305256,0.0,0.891907941,3.7226124130000002,1.275097431,0.0,0.0,0.891907941,0.0,1.376612356,0.891907941,1.776680068,9.558996608,0.891907941,0.891907941,0.0,24.659714367999996,4.767866434,0.484704415,0.484704415,0.0,3.1364328820000003,0.484704415,0.0,2.567073084,0.484704415,2.7532401340000003,0.0,0.96942751,72.743089176,14.02449903,0.0,8.925445294,0.96942751,16.454157913,0.0,3.51960446,0.891907941,0.0,0.484704415,0.0,1.454143763,2.2685170390000002,0.484704415,0.484704415,0.0,6.117797309,0.0,4.6145839330000005,3.7226124130000002,5.584987654000001,1.783812624,6.475849332,2.567073084,8.007625134,0.484704415,0.0,0.484704415,139.31327303999998,3.825252007,0.96942751,0.0,84.18663946999999,3.8421526029999997,13.843821575,0.891907941,0.0,13.441781946999999,0.96942751,6.619397858,0.0,1.376612356,0.484704415,0.96942751,11.827277158,8.337232508,10.04364937,0.0,1.275097431,0.0,3.5604926920000004,2.583933973,0.0,2.668588009,2.423576211,2.83070773,3.875958493,1.759801846,0.891907941,24.746606829,0.048061334,0.05559569599999999,0.077510773,0.13197972800000002,0.0,0.028421550999999996,0.0,0.085128075,0.0,0.0,0.035918776,0.0,1.0640336650000002,0.0,0.0,0.032058024,0.34082883499999994,0.059450319,0.0,0.0,2.0,2.0
53x53,18.557105297,13.888169999999999,39.39698998,0.96942751,0.484704415,39.894472252999996,2.373261425,3.237956387,0.484704415,2.373261425,11.164916093999999,2.668588009,3.392987829,0.96942751,0.0,0.891907941,5.014588066,1.376612356,0.0,0.484704415,1.291975653,7.984411252999999,0.0,0.484704415,0.0,0.0,2.583933973,0.0,3.315484152,0.0,0.0,0.96942751,23.65417777,20.066914384999997,0.0,0.0,1.454143763,1.376612356,0.0,0.0,2.85796584,2.183883594,3.6652370779999996,0.891907941,0.0,33.22157552,0.0,0.891907941,3.7226124130000002,0.0,0.0,2.373261425,0.891907941,0.0,1.376612356,0.891907941,4.149941493,9.558996608,0.891907941,0.891907941,2.373261425,36.171079258999995,4.767866434,9.977712319,0.484704415,0.0,8.981035757999999,0.484704415,0.0,1.291975653,2.85796584,2.7532401340000003,0.0,0.96942751,63.465045012,0.0,2.373261425,11.86470998,0.96942751,16.454157913,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,2.2685170390000002,0.484704415,0.484704415,0.0,3.567620359,0.0,4.6145839330000005,3.7226124130000002,0.484704415,1.783812624,6.475849332,8.41167596,8.007625134,0.484704415,0.0,0.484704415,49.575402249999996,0.0,0.96942751,0.0,84.18663946999999,6.038430518999999,13.843821575,0.891907941,0.0,20.561482253999998,0.96942751,5.344300427,0.0,1.376612356,0.484704415,34.191003030000005,14.200538583,8.337232508,10.04364937,0.0,0.0,0.0,8.306947558000001,2.583933973,0.0,2.668588009,2.423576211,2.83070773,3.875958493,0.484704415,0.891907941,25.844770823,0.048061334,0.067254962,0.070016495,0.115998269,0.0,0.027444196999999997,0.011314421,0.085128075,0.0,0.0,0.014238051,0.0,0.7827361020000001,0.006760343,0.0,0.028703369,0.37791903899999996,0.070065721,0.0,0.0,2.0,2.0
54x54,10.738646046,8.619903399,40.672087411,2.244524941,1.759801846,38.602496599999995,2.373261425,3.237956387,0.484704415,2.373261425,17.52341633,1.376612356,4.66808526,0.96942751,0.0,0.891907941,6.272789363,2.651709787,0.0,3.034881365,2.55017695,10.534588202999998,1.275097431,0.484704415,0.0,0.0,0.0,0.0,3.315484152,0.0,0.0,0.96942751,21.036416714,23.892166391999996,0.0,0.0,1.454143763,1.376612356,0.0,0.0,2.85796584,0.891907941,8.748566681,0.891907941,0.0,39.596880776,0.0,0.891907941,3.7226124130000002,1.275097431,0.0,2.373261425,0.891907941,0.0,1.376612356,0.891907941,2.85796584,9.558996608,0.891907941,0.891907941,2.373261425,33.519509789,0.891907941,9.977712319,0.484704415,0.0,10.256133189,0.484704415,0.0,1.275097431,2.85796584,2.7532401340000003,0.0,0.96942751,72.32160603599999,14.02449903,2.373261425,20.790155274,0.96942751,15.16218226,0.0,3.51960446,0.891907941,0.0,0.484704415,0.0,1.454143763,2.2685170390000002,0.484704415,0.484704415,0.0,6.117797309,0.0,4.6145839330000005,3.7226124130000002,5.584987654000001,1.783812624,6.475849332,8.394797738,8.007625134,0.484704415,0.0,0.484704415,137.20651361,3.825252007,0.96942751,0.0,84.18663946999999,7.296631816,13.843821575,0.891907941,0.0,17.977548280999997,0.96942751,5.327422205,0.0,1.376612356,0.484704415,34.191003030000005,14.200538583,8.337232508,10.04364937,0.0,1.275097431,0.0,7.0149719049999995,0.0,0.0,1.376612356,2.423576211,2.83070773,0.0,1.759801846,0.891907941,25.827892601,0.02634885,0.07562817399999999,0.079626293,0.13735579,0.0,0.032808821999999994,0.011314421,0.085128075,0.0,0.0,0.035918776,0.0,0.9522788990000001,0.006760343,0.0,0.059998578,0.39397753199999996,0.023682708,0.0,0.0,2.0,2.0
55x55,4.372665329,3.574639922,17.965572573,2.032145239,1.168652664,23.098251312000002,2.032145239,2.461186983,0.0,1.168652664,5.358452546,2.246686105,0.0,0.677374359,0.0,8.436951345,11.877513428,1.5692823,1.354778164,6.800648524,5.724259395,4.493352125,0.0,0.0,0.0,0.0,0.0,2.709539501,1.5692823,0.0,0.0,1.354778164,13.995211745,11.628587686,0.0,0.0,3.480757388,2.737934964,5.843212087,0.677374359,1.846027023,0.891907941,6.1919167989999995,1.5692823,0.0,34.459334206,1.168652664,3.9066188129999997,2.461186983,1.354778164,0.0,0.677374359,0.891907941,6.587691452,1.5692823,1.5692823,2.709539501,17.509059014,0.891907941,1.5692823,0.677374359,26.535062191999998,2.34052009,4.15815165,0.677374359,0.0,4.956214651000001,0.0,0.0,1.354778164,2.523430828,11.200168067,0.0,0.0,34.340103914,15.93557709,0.0,24.459210333999998,2.523430828,15.839556619,0.0,0.0,0.891907941,2.125986508,0.0,0.0,0.0,4.307243452,1.448612149,1.846027023,1.354778164,9.945655374000001,0.0,8.587760579,6.339388169999999,0.0,1.783812624,4.244994718,1.448612149,3.353158503,1.354778164,1.354778164,1.168652664,192.68879822999997,0.0,0.0,0.0,130.794481639,9.57884915,16.394104973,0.891907941,1.354778164,21.163932370999998,5.140726826,4.922398523,0.0,0.891907941,0.0,25.1837396,22.943547215,4.459589628,7.135420397,0.0,1.354778164,0.0,1.783812624,0.0,0.677374359,0.891907941,0.0,1.5692823,1.448612149,0.0,1.5692823,16.832412855999998,0.13331553299999999,0.005579243,0.08330106600000001,0.144820006,0.0,0.001917426,0.0,0.0,0.0,0.0,0.014238051,0.0,0.5763513849999999,0.0,0.0,0.015747759,0.5613973749999999,0.24770972,0.001060327,0.0,2.0,2.0
56x56,15.25926258,15.816008053,16.610794409,0.0,1.168652664,22.358081726,0.0,1.783812624,0.0,1.168652664,5.9730538399999995,2.183883594,0.0,0.0,0.0,2.34052009,7.750450293,0.891907941,0.0,6.123274165,3.629312166,1.783812624,0.0,0.0,0.0,0.0,2.583933973,0.0,0.891907941,0.0,0.0,0.0,18.485775392,8.919048185,0.0,0.0,1.448612149,2.060560605,5.843212087,0.0,1.168652664,2.183883594,6.806518092999999,0.891907941,0.0,14.815041886,1.168652664,3.229244454,1.783812624,0.0,0.0,0.0,0.891907941,1.168652664,0.891907941,0.891907941,1.291975653,12.090020226,0.891907941,0.891907941,0.0,24.125994780999996,6.216478583000001,1.448612149,0.0,0.0,0.891907941,0.0,0.0,1.291975653,1.168652664,6.45847464,0.0,0.0,34.089003132,15.93557709,0.0,15.653252984,1.168652664,16.454157913,0.0,0.0,0.891907941,1.448612149,0.0,0.0,0.0,2.952465288,1.448612149,1.168652664,0.0,7.913510135,0.0,7.9103862199999995,2.952465288,0.0,1.783812624,3.567620359,2.740587802,2.675784144,0.0,0.0,1.168652664,175.85818891999998,0.0,0.0,0.0,130.794481639,6.806518092999999,15.039326809,0.891907941,0.0,19.683559633999998,3.785948662,4.859596012,0.0,0.891907941,0.0,3.50598768,22.943547215,4.459589628,7.135420397,0.0,0.0,0.0,3.075788277,2.583933973,0.0,2.183883594,0.0,0.891907941,5.324570642,0.0,0.891907941,18.124388509,0.072216167,0.005579243,0.09677387200000001,0.158897864,0.0,0.001917426,0.0,0.0,0.0,0.0,0.014238051,0.0,0.6881061509999999,0.0,0.0,0.015747759,0.5581949709999999,0.053659272,0.001060327,0.0,2.0,2.0
57x57,7.440803329,10.547741452,17.88589184,1.275097431,2.443750095,21.066106073,0.0,1.783812624,0.0,1.168652664,12.331554076,0.891907941,1.275097431,0.0,0.0,2.34052009,9.00865159,2.167005372,0.0,8.673451114999999,4.8875134629999994,4.333989574,1.275097431,0.0,0.0,0.0,0.0,0.0,0.891907941,0.0,0.0,0.0,15.868014336000002,12.744300191999999,0.0,0.0,1.448612149,2.060560605,5.843212087,0.0,1.168652664,0.891907941,11.889847696,0.891907941,0.0,21.190347142,1.168652664,3.229244454,1.783812624,1.275097431,0.0,0.0,0.891907941,1.168652664,0.891907941,0.891907941,0.0,12.090020226,0.891907941,0.891907941,0.0,21.474425310999997,2.34052009,1.448612149,0.0,0.0,2.167005372,0.0,0.0,1.275097431,1.168652664,6.45847464,0.0,0.0,42.945564155999996,29.96007612,0.0,24.578698277999997,1.168652664,15.16218226,0.0,2.55017695,0.891907941,1.448612149,0.0,0.0,0.0,2.952465288,1.448612149,1.168652664,0.0,10.463687085,0.0,7.9103862199999995,2.952465288,5.100283239,1.783812624,3.567620359,2.72370958,2.675784144,0.0,0.0,1.168652664,263.48930027999995,3.825252007,0.0,0.0,130.794481639,8.06471939,15.039326809,0.891907941,0.0,17.099625660999997,3.785948662,4.84271779,0.0,0.891907941,0.0,3.50598768,22.943547215,4.459589628,7.135420397,0.0,1.275097431,0.0,1.783812624,0.0,0.0,0.891907941,0.0,0.891907941,1.448612149,1.275097431,0.891907941,18.107510286999997,0.050503682999999994,0.013952454999999999,0.10638367000000001,0.180255385,0.0,0.0072820509999999995,0.0,0.0,0.0,0.0,0.035918776,0.0,0.8576489479999999,0.0,0.0,0.047042968,0.5742534639999999,0.007276259,0.001060327,0.0,2.0,2.0
