coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature2
74x74,0.0,6.908060806,1.550997306,0.0,0.0,24.894857916,1.726967738,6.955308055,1.550997306,0.0,0.0,0.0,3.453997819,0.0,0.0,3.685975353,1.726967738,0.0,1.634632228,3.453997819,1.726967738,0.0,0.0,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,0.0,0.0,11.05868637,8.690970477999999,1.550997306,0.0,17.500918873,1.634632228,0.0,0.0,90.447248823,0.0,9.473437137,0.0,0.0,11.914180285999999,1.726967738,0.0,0.0,0.0,0.0,0.0,0.0,3.1856295340000003,0.0,76.65860181,3.1856295340000003,4.912597272,0.0,0.0,0.0,10.242014202,9.908908816999999,1.550997306,0.0,1.550997306,6.908060806,0.0,1.726967738,0.0,13.075685186000001,3.361599966,1.550997306,0.0,1.634632228,8.634961864,0.0,98.64563985199999,0.0,0.0,0.0,1.726967738,3.361599966,0.0,0.0,5.0886300470000005,8.014613172,1.726967738,3.269332702,0.0,0.0,0.0,0.0,5.320607581,6.871604887,6.908060806,0.0,24.378376337,0.0,0.0,0.0,0.0,0.0,0.0,1.726967738,0.0,0.0,1.634632228,0.0,12.826406213999999,1.726967738,6.908060806,193.33938391,1.726967738,1.726967738,1.634632228,0.0,0.0,3.685975353,5.412943091,0.0,32.773014872,0.0,0.0,1.550997306,0.0,0.0,0.0,0.0,11.367596615,0.0,0.0,0.0,0.0,123.77847942899999,0.013336755,0.171768484,0.055445764,0.09170708500000001,0.0,0.114554343,3.06554803,0.0,0.0,0.013382966,0.096985785,0.0,1.321142797,0.0,0.016546384,0.036513589,0.6279230379999999,0.0,0.024638786000000003,0.0,2.0,2.0
75x75,0.0,8.07092873,4.495481937,3.158911494,0.0,7.522721364000001,1.726967738,6.533280179,0.0,0.0,2.5775116000000002,1.162867924,4.868586346,0.0,0.0,0.0,7.211707734,4.070140566,2.24773616,3.453997819,2.308397836,0.0,3.296298042,0.0,0.0,3.158911494,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,6.899347297,10.448899444,0.0,0.0,13.81494352,1.162867924,0.0,0.581430098,59.37717165000001,0.833158429,4.070140566,2.463139613,0.0,10.36318298,3.3932738000000002,4.926250432,1.162867924,4.926250432,0.581430098,0.0,0.0,0.833158429,0.0,47.941739281,4.129445675,2.308397836,0.0,1.996026353,0.0,7.5241383850000005,7.5241383850000005,2.24773616,0.0,2.463139613,6.908060806,1.162867924,1.726967738,0.0,14.462331531,3.722994091,0.0,0.0,14.649234246999999,8.634961864,0.0,69.817292332,11.04758503,29.07460971,0.581430098,3.722994091,2.889835662,0.0,0.0,4.035427917,6.767618951,2.889835662,7.151033237,0.0,0.581430098,6.977374856,0.581430098,11.767000817,7.252003497,6.908060806,1.996026353,16.173467978,3.0445697110000003,0.0,1.162867924,0.833158429,0.0,0.0,4.052720803,0.0,0.581430098,0.581430098,0.581430098,16.105652855,1.726967738,6.908060806,99.64270131999999,2.889835662,18.009206468,0.0,0.833158429,0.0,0.833158429,4.771537449,0.581430098,13.514075089999999,0.0,0.581430098,0.581430098,8.721650414,4.710875773000001,1.666306062,0.0,2.308397836,6.533280179,1.162867924,0.833158429,0.0,86.982608109,0.034843878,0.109650537,0.105482572,0.100898566,0.0,0.053475510999999996,3.148699181,0.0,0.001753042,0.0,0.21567134100000002,0.0,0.186148696,0.0,0.071533121,0.06927999,1.0762179980000002,0.005619519,0.036443550000000005,0.0,2.0,2.0
76x76,0.0,8.07092873,1.162867924,2.325753065,0.0,4.190107351,11.596228301,6.533280179,0.0,0.0,6.679343287,1.162867924,4.035427917,2.467448345,2.467448345,0.0,6.378549305,4.070140566,3.0488784430000004,3.453997819,2.308397836,0.0,2.463139613,0.0,2.467448345,22.065335105,0.0,7.558743282,0.581430098,0.581430098,0.581430098,3.0488784430000004,5.233041235,4.616865743,2.467448345,0.0,13.81494352,1.162867924,0.0,0.581430098,75.59534759,0.0,4.070140566,2.463139613,0.0,12.830631324999999,6.661957854,9.861240548,3.630316269,9.861240548,0.581430098,2.467448345,0.0,0.0,0.0,44.545260776,7.398129729,2.308397836,0.0,1.162867924,2.467448345,12.459128501,7.5241383850000005,7.9839587100000005,0.0,2.463139613,6.908060806,1.162867924,1.726967738,0.0,15.231611902,2.889835662,0.0,0.0,4.651581567,8.634961864,0.0,104.140542532,13.515033375000002,29.07460971,0.581430098,2.889835662,2.889835662,2.467448345,0.0,4.035427917,5.934460522,2.889835662,7.119029912,0.0,0.581430098,9.444823201,0.581430098,16.701990932999998,7.252003497,6.908060806,1.162867924,20.275299665,3.0445697110000003,0.0,8.565396536,0.0,0.0,0.0,6.520169148,0.0,0.581430098,0.581430098,0.581430098,14.375504585,1.726967738,6.908060806,156.59194180999998,2.889835662,30.347491687999998,0.0,0.0,0.0,0.0,4.771537449,0.581430098,15.949613536,0.0,0.581430098,0.581430098,11.189098759,3.0445697110000003,2.467448345,0.0,2.308397836,9.000728524,1.162867924,0.0,0.0,101.402082769,0.009581550000000001,0.198166995,0.030837627,0.143738479,0.0,0.118640787,4.204809645,0.132017133,0.0,0.0,0.197753327,0.0,0.7619447189999999,0.0,0.078762303,0.043283205,0.7682413210000001,0.002089427,0.019736348,0.0,2.0,2.0
77x77,0.0,8.07092873,1.162867924,2.325753065,0.0,5.824739579,1.726967738,9.802612881,0.0,0.0,1.744353171,1.162867924,4.035427917,0.0,0.0,0.0,6.378549305,4.070140566,2.2160623260000003,3.453997819,2.308397836,0.0,2.463139613,0.0,0.0,2.325753065,0.0,9.19337551,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,4.616865743,0.0,0.0,13.81494352,2.797500152,0.0,0.581430098,99.8897489,0.0,7.339473268,2.463139613,0.0,10.36318298,1.726967738,4.926250432,1.162867924,4.926250432,0.581430098,0.0,0.0,1.634632228,0.0,78.84489955999999,4.097771841,3.9430300640000002,0.0,1.162867924,0.0,7.5241383850000005,12.428052077,0.581430098,0.0,2.463139613,6.908060806,1.162867924,1.726967738,0.0,11.931254014,4.52446789,0.0,0.0,6.286213795,8.634961864,0.0,86.646797812,11.04758503,29.07460971,0.581430098,2.889835662,4.52446789,0.0,0.0,5.670060145,7.56909275,2.889835662,7.920914269,0.0,0.581430098,6.977374856,0.581430098,13.401633045,8.886635725,6.908060806,1.162867924,26.782590399,3.0445697110000003,0.0,1.162867924,0.0,0.0,0.0,4.052720803,0.0,0.581430098,2.2160623260000003,0.581430098,17.613907476999998,1.726967738,6.908060806,142.02306055999998,2.889835662,18.009206468,1.634632228,0.0,0.0,0.0,4.771537449,0.581430098,22.45690427,0.0,0.581430098,0.581430098,8.721650414,3.0445697110000003,0.0,0.0,8.846985683,6.533280179,1.162867924,0.0,0.0,104.393101069,0.009581550000000001,0.144799854,0.030837627,0.088806854,0.0,0.077225712,3.524905927,0.0,0.0,0.0,0.197753327,0.0,0.7813665439999999,0.0,0.071533121,0.043283205,0.819808445,0.002089427,0.019736348,0.0,2.0,2.0
78x78,0.0,8.07092873,2.7138652299999997,2.325753065,0.0,7.2921483810000005,1.726967738,6.533280179,1.550997306,0.0,1.744353171,1.162867924,4.035427917,0.0,0.0,0.0,6.378549305,4.070140566,0.581430098,3.453997819,2.308397836,0.0,2.463139613,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,6.167863049,1.550997306,0.0,13.81494352,1.162867924,0.0,0.581430098,68.96870335,0.0,10.274245001,2.463139613,0.0,11.914180285999999,1.726967738,4.926250432,1.162867924,4.926250432,0.581430098,0.0,0.0,1.550997306,0.0,65.9755572,4.014136919,3.8593951420000003,0.0,1.162867924,0.0,10.626179415000001,9.075135691,2.132427404,0.0,4.014136919,6.908060806,1.162867924,1.726967738,0.0,18.051699391,2.889835662,1.550997306,0.0,4.651581567,8.634961864,0.0,100.399832892,11.04758503,29.07460971,0.581430098,2.889835662,2.889835662,0.0,0.0,4.035427917,10.587473727999999,2.889835662,4.651581567,0.0,0.581430098,6.977374856,0.581430098,11.767000817,8.803000803,6.908060806,1.162867924,23.095387154,3.0445697110000003,0.0,1.162867924,0.0,0.0,0.0,4.052720803,0.0,0.581430098,0.581430098,0.581430098,14.093527675,1.726967738,6.908060806,126.49098965,2.889835662,18.009206468,0.0,0.0,0.0,0.0,4.771537449,0.581430098,24.973535169999998,0.0,0.581430098,2.132427404,8.721650414,3.0445697110000003,0.0,0.0,5.410438866,6.533280179,1.162867924,0.0,0.0,100.419434819,0.009581550000000001,0.15681043,0.045906476,0.084654688,0.0,0.10848896999999999,2.950121715,0.0,0.0,0.013382966,0.197753327,0.0,0.580011407,0.0,0.071533121,0.043283205,0.7703910420000001,0.002089427,0.024638786000000003,0.0,2.0,2.0
79x79,0.0,8.07092873,4.495481937,3.158911494,0.0,5.059581751,11.596228301,4.070140566,0.0,0.0,7.512501716,1.162867924,4.868586346,2.467448345,2.467448345,0.0,7.211707734,4.070140566,4.715184505,3.453997819,2.308397836,0.0,0.833158429,0.0,2.467448345,22.898493533999996,0.0,7.558743282,0.581430098,0.581430098,0.581430098,3.0488784430000004,6.899347297,10.448899444,2.467448345,0.0,13.81494352,1.162867924,0.0,0.581430098,66.83080819,0.833158429,4.070140566,0.0,0.0,12.830631324999999,8.328263916000001,4.934990116,3.630316269,4.934990116,0.581430098,2.467448345,0.0,0.833158429,0.0,30.708118277000004,6.601296178,2.308397836,0.0,1.996026353,2.467448345,12.459128501,7.5241383850000005,9.650264772,0.0,0.0,6.908060806,1.162867924,1.726967738,0.0,12.007939066,3.722994091,0.0,0.0,14.649234246999999,8.634961864,0.0,89.615743782,13.515033375000002,29.07460971,0.581430098,3.722994091,2.889835662,2.467448345,0.0,4.035427917,4.304479338,2.889835662,9.618481582000001,0.0,0.581430098,9.444823201,0.581430098,14.23885132,2.325753065,6.908060806,1.996026353,16.182207662000003,0.581430098,0.0,8.565396536,0.833158429,0.0,0.0,6.520169148,0.0,0.581430098,0.581430098,0.581430098,18.577503358,1.726967738,6.908060806,176.18905175999998,2.889835662,30.347491687999998,0.0,0.833158429,0.0,0.833158429,2.308397836,0.581430098,8.59730971,0.0,0.581430098,0.581430098,11.189098759,2.24773616,4.1337544070000005,0.0,2.308397836,6.537588911,1.162867924,0.833158429,0.0,99.375935839,0.028893866,0.177975732,0.10197974600000001,0.158455784,0.0,0.10095595899999998,4.328840662,0.132017133,0.001753042,0.0,0.19266364700000002,0.0,0.7619447189999999,0.0,0.078762303,0.06251037400000001,0.940930122,0.003530092,0.036443550000000005,0.0,2.0,2.0
80x80,0.0,8.07092873,4.495481937,3.158911494,0.0,6.694213979,1.726967738,7.339473268,0.0,0.0,2.5775116000000002,1.162867924,4.868586346,0.0,0.0,0.0,7.211707734,4.070140566,3.882368388,3.453997819,2.308397836,0.0,0.833158429,0.0,0.0,3.158911494,0.0,9.19337551,0.581430098,0.581430098,0.581430098,0.581430098,6.899347297,10.448899444,0.0,0.0,13.81494352,2.797500152,0.0,0.581430098,91.1252095,0.833158429,7.339473268,0.0,0.0,10.36318298,3.3932738000000002,0.0,1.162867924,0.0,0.581430098,0.0,0.0,2.467790657,0.0,65.007757061,3.3009382900000004,3.9430300640000002,0.0,1.996026353,0.0,7.5241383850000005,12.428052077,2.24773616,0.0,0.0,6.908060806,1.162867924,1.726967738,0.0,8.707581178000002,5.3576263189999995,0.0,0.0,16.283866475,8.634961864,0.0,72.121999062,11.04758503,29.07460971,0.581430098,3.722994091,4.52446789,0.0,0.0,5.670060145,5.939111566,2.889835662,10.420365939,0.0,0.581430098,6.977374856,0.581430098,10.938493432000001,3.960385293,6.908060806,1.996026353,22.689498396,0.581430098,0.0,1.162867924,0.833158429,0.0,0.0,4.052720803,0.0,0.581430098,2.2160623260000003,0.581430098,21.815906249999998,1.726967738,6.908060806,161.62017050999998,2.889835662,18.009206468,1.634632228,0.833158429,0.0,0.833158429,2.308397836,0.581430098,15.104600443999999,0.0,0.581430098,0.581430098,8.721650414,2.24773616,1.666306062,0.0,8.846985683,4.070140566,1.162867924,0.833158429,0.0,102.366954139,0.028893866,0.124608591,0.10197974600000001,0.103524159,0.0,0.059540883999999995,3.648936944,0.0,0.001753042,0.0,0.19266364700000002,0.0,0.7813665439999999,0.0,0.071533121,0.06251037400000001,0.992497246,0.003530092,0.036443550000000005,0.0,2.0,2.0
81x81,0.0,8.07092873,6.046479243,3.158911494,0.0,8.161622781,1.726967738,4.070140566,1.550997306,0.0,2.5775116000000002,1.162867924,4.868586346,0.0,0.0,0.0,7.211707734,4.070140566,2.24773616,3.453997819,2.308397836,0.0,0.833158429,0.0,0.0,3.158911494,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,6.899347297,11.99989675,1.550997306,0.0,13.81494352,1.162867924,0.0,0.581430098,60.204163949999995,0.833158429,10.274245001,0.0,0.0,11.914180285999999,3.3932738000000002,0.0,1.162867924,0.0,0.581430098,0.0,0.0,2.384155735,0.0,52.138414701,3.217303368,3.8593951420000003,0.0,1.996026353,0.0,10.626179415000001,9.075135691,3.798733466,0.0,1.550997306,6.908060806,1.162867924,1.726967738,0.0,14.828026555000001,3.722994091,1.550997306,0.0,14.649234246999999,8.634961864,0.0,85.875034142,11.04758503,29.07460971,0.581430098,3.722994091,2.889835662,0.0,0.0,4.035427917,8.957492544,2.889835662,7.151033237,0.0,0.581430098,6.977374856,0.581430098,9.303861204,3.876750371,6.908060806,1.996026353,19.002295151000002,0.581430098,0.0,1.162867924,0.833158429,0.0,0.0,4.052720803,0.0,0.581430098,0.581430098,0.581430098,18.295526448,1.726967738,6.908060806,146.08809960000002,2.889835662,18.009206468,0.0,0.833158429,0.0,0.833158429,2.308397836,0.581430098,17.621231344,0.0,0.581430098,2.132427404,8.721650414,2.24773616,1.666306062,0.0,5.410438866,4.070140566,1.162867924,0.833158429,0.0,98.39328788899999,0.028893866,0.136619167,0.117048595,0.099371993,0.0,0.090804142,3.074152732,0.0,0.001753042,0.013382966,0.19266364700000002,0.0,0.580011407,0.0,0.071533121,0.06251037400000001,0.943079843,0.003530092,0.04134598800000001,0.0,2.0,2.0
82x82,0.0,8.07092873,1.162867924,2.325753065,0.0,3.361599966,11.596228301,7.339473268,0.0,0.0,6.679343287,1.162867924,4.035427917,2.467448345,2.467448345,0.0,6.378549305,4.070140566,4.6835106710000005,3.453997819,2.308397836,0.0,0.0,0.0,2.467448345,22.065335105,0.0,9.19337551,0.581430098,0.581430098,0.581430098,3.0488784430000004,5.233041235,4.616865743,2.467448345,0.0,13.81494352,2.797500152,0.0,0.581430098,107.34338543999999,0.0,7.339473268,0.0,0.0,12.830631324999999,6.661957854,4.934990116,3.630316269,4.934990116,0.581430098,2.467448345,0.0,1.634632228,0.0,61.611278555999995,6.569622344,3.9430300640000002,0.0,1.162867924,2.467448345,12.459128501,12.428052077,7.9839587100000005,0.0,0.0,6.908060806,1.162867924,1.726967738,0.0,9.476861548999999,4.52446789,0.0,0.0,6.286213795,8.634961864,0.0,106.445249262,13.515033375000002,29.07460971,0.581430098,2.889835662,4.52446789,2.467448345,0.0,5.670060145,5.105953137,2.889835662,10.388362614,0.0,0.581430098,9.444823201,0.581430098,15.873483548,3.960385293,6.908060806,1.162867924,26.791330083,0.581430098,0.0,8.565396536,0.0,0.0,0.0,6.520169148,0.0,0.581430098,2.2160623260000003,0.581430098,20.085757979999997,1.726967738,6.908060806,218.569411,2.889835662,30.347491687999998,1.634632228,0.0,0.0,0.0,2.308397836,0.581430098,17.54013889,0.0,0.581430098,0.581430098,11.189098759,0.581430098,2.467448345,0.0,8.846985683,6.537588911,1.162867924,0.0,0.0,116.78642879899999,0.003631538,0.213125049,0.027334801,0.14636407199999998,0.0,0.12470615999999998,4.705047408,0.132017133,0.0,0.0,0.174745633,0.0,1.357162567,0.0,0.078762303,0.036513589,0.684520569,0.0,0.019736348,0.0,2.0,2.0
83x83,0.0,8.07092873,2.7138652299999997,2.325753065,0.0,4.829008768,11.596228301,4.070140566,1.550997306,0.0,6.679343287,1.162867924,4.035427917,2.467448345,2.467448345,0.0,6.378549305,4.070140566,3.0488784430000004,3.453997819,2.308397836,0.0,0.0,0.0,2.467448345,22.065335105,0.0,7.558743282,0.581430098,0.581430098,0.581430098,3.0488784430000004,5.233041235,6.167863049,4.018445651,0.0,13.81494352,1.162867924,0.0,0.581430098,76.42233989,0.0,10.274245001,0.0,0.0,14.381628630999998,6.661957854,4.934990116,3.630316269,4.934990116,0.581430098,2.467448345,0.0,1.550997306,0.0,48.741936196,6.485987422,3.8593951420000003,0.0,1.162867924,2.467448345,15.561169531,9.075135691,9.534956016,0.0,1.550997306,6.908060806,1.162867924,1.726967738,0.0,15.597306926,2.889835662,1.550997306,0.0,4.651581567,8.634961864,0.0,120.198284342,13.515033375000002,29.07460971,0.581430098,2.889835662,2.889835662,2.467448345,0.0,4.035427917,8.124334115,2.889835662,7.119029912,0.0,0.581430098,9.444823201,0.581430098,14.23885132,3.876750371,6.908060806,1.162867924,23.104126838,0.581430098,0.0,8.565396536,0.0,0.0,0.0,6.520169148,0.0,0.581430098,0.581430098,0.581430098,16.565378178,1.726967738,6.908060806,203.03734009,2.889835662,30.347491687999998,0.0,0.0,0.0,0.0,2.308397836,0.581430098,20.05676979,0.0,0.581430098,2.132427404,11.189098759,0.581430098,2.467448345,0.0,5.410438866,6.537588911,1.162867924,0.0,0.0,112.81276254899998,0.003631538,0.225135625,0.04240365,0.14221190599999997,0.0,0.15596941799999997,4.1302631960000005,0.132017133,0.0,0.013382966,0.174745633,0.0,1.1558074299999999,0.0,0.078762303,0.036513589,0.635103166,0.0,0.024638786000000003,0.0,2.0,2.0
84x84,0.0,8.07092873,2.7138652299999997,2.325753065,0.0,6.4636409960000005,1.726967738,7.339473268,1.550997306,0.0,1.744353171,1.162867924,4.035427917,0.0,0.0,0.0,6.378549305,4.070140566,2.2160623260000003,3.453997819,2.308397836,0.0,0.0,0.0,0.0,2.325753065,0.0,9.19337551,0.581430098,0.581430098,0.581430098,0.581430098,5.233041235,6.167863049,1.550997306,0.0,13.81494352,2.797500152,0.0,0.581430098,100.71674119999999,0.0,13.543577703,0.0,0.0,11.914180285999999,1.726967738,0.0,1.162867924,0.0,0.581430098,0.0,0.0,3.1856295340000003,0.0,83.04157498,3.1856295340000003,5.49402737,0.0,1.162867924,0.0,10.626179415000001,13.979049383,2.132427404,0.0,1.550997306,6.908060806,1.162867924,1.726967738,0.0,12.296949038000001,4.52446789,1.550997306,0.0,6.286213795,8.634961864,0.0,102.704539622,11.04758503,29.07460971,0.581430098,2.889835662,4.52446789,0.0,0.0,5.670060145,9.758966343,2.889835662,7.920914269,0.0,0.581430098,6.977374856,0.581430098,10.938493432000001,5.511382599,6.908060806,1.162867924,29.611417572,0.581430098,0.0,1.162867924,0.0,0.0,0.0,4.052720803,0.0,0.581430098,2.2160623260000003,0.581430098,19.80378107,1.726967738,6.908060806,188.46845883999998,2.889835662,18.009206468,1.634632228,0.0,0.0,0.0,2.308397836,0.581430098,26.564060524,0.0,0.581430098,2.132427404,8.721650414,0.581430098,0.0,0.0,11.949026713,4.070140566,1.162867924,0.0,0.0,115.80378084899999,0.003631538,0.171768484,0.04240365,0.087280281,0.0,0.114554343,3.4503594779999998,0.0,0.0,0.013382966,0.174745633,0.0,1.1752292549999999,0.0,0.071533121,0.036513589,0.68667029,0.0,0.024638786000000003,0.0,2.0,2.0
85x85,0.0,6.908060806,3.332614013,2.683782841,0.0,7.522721364000001,1.726967738,6.164353388,3.701213775,0.0,0.833158429,0.0,4.2871562480000005,0.0,0.0,0.0,6.261339942,0.0,1.666306062,3.453997819,1.726967738,0.0,3.296298042,0.0,0.0,21.188179289,0.0,0.0,0.0,0.0,0.0,0.0,3.516930474,9.28603152,0.0,0.0,13.81494352,5.55179047,0.0,0.0,45.42170392,0.833158429,0.0,4.313764025,0.0,10.36318298,3.3932738000000002,6.776874844,5.55179047,75.244389102,0.0,0.0,1.850624412,2.683782841,0.0,30.500079741,5.9800700870000005,1.726967738,0.0,0.833158429,0.0,3.453997819,5.304622231,1.666306062,0.0,2.463139613,6.908060806,0.0,1.726967738,0.0,11.555092326,2.560126167,0.0,0.0,13.698866455,8.634961864,0.0,56.550330604,0.0,0.0,0.0,2.560126167,10.981125622,0.0,0.0,3.453997819,5.02326578,1.726967738,2.49945167,0.0,1.850624412,3.701213775,0.0,13.566333763,6.776874844,6.908060806,6.384948899,10.940426743,6.164353388,0.0,0.0,0.833158429,3.701213775,0.0,3.57759215,0.0,0.0,0.0,0.0,9.128277999,1.726967738,6.908060806,80.56022668199999,1.726967738,3.57759215,0.0,0.833158429,9.254157884,0.833158429,4.190107351,0.0,12.351207165999998,0.0,3.701213775,0.0,11.10319415,4.129445675,1.666306062,0.0,1.726967738,6.164353388,0.0,0.833158429,0.0,65.471337949,0.034843878,0.109901596,0.105482572,0.077191333,0.0,0.053475510999999996,2.250988509,0.0,0.001753042,0.0,0.219562104,0.0,0.1324656,0.0,0.09170861599999999,0.06927999,1.969597669,0.005619519,0.036443550000000005,0.0,2.0,2.0
86x86,0.0,6.908060806,0.0,1.850624412,0.0,4.190107351,11.596228301,6.164353388,3.701213775,0.0,4.934990116,0.0,3.453997819,2.467448345,2.467448345,0.0,5.428181513,0.0,2.467448345,3.453997819,1.726967738,0.0,2.463139613,0.0,2.467448345,40.0946029,0.0,0.0,0.0,0.0,0.0,2.467448345,1.850624412,3.453997819,2.467448345,0.0,13.81494352,5.55179047,0.0,0.0,61.63987986,0.0,0.0,4.313764025,0.0,12.830631324999999,6.661957854,11.71186496,8.019238815000001,80.179379218,0.0,2.467448345,1.850624412,1.850624412,0.0,27.103601236000003,9.248754141,1.726967738,0.0,0.0,2.467448345,8.388987935,5.304622231,7.402528612,0.0,2.463139613,6.908060806,0.0,1.726967738,0.0,12.324372697,1.726967738,0.0,0.0,3.701213775,8.634961864,0.0,90.873580804,2.467448345,0.0,0.0,1.726967738,10.981125622,2.467448345,0.0,3.453997819,4.190107351,1.726967738,2.467448345,0.0,1.850624412,6.1686621200000005,0.0,18.501323878999997,6.776874844,6.908060806,5.55179047,15.042258429999999,6.164353388,0.0,7.402528612,0.0,3.701213775,0.0,6.045040495,0.0,0.0,0.0,0.0,7.398129729,1.726967738,6.908060806,137.509467172,1.726967738,15.91587737,0.0,0.0,9.254157884,0.0,4.190107351,0.0,14.786745611999999,0.0,3.701213775,0.0,13.570642495000001,2.463139613,2.467448345,0.0,1.726967738,8.631801733,0.0,0.0,0.0,79.890812609,0.009581550000000001,0.198418054,0.030837627,0.12003124600000001,0.0,0.118640787,3.307098973,0.132017133,0.0,0.0,0.20164409,0.0,0.708261623,0.0,0.098937798,0.043283205,1.661620992,0.002089427,0.019736348,0.0,2.0,2.0
87x87,0.0,6.908060806,0.0,1.850624412,0.0,5.824739579,1.726967738,9.43368609,3.701213775,0.0,0.0,0.0,3.453997819,0.0,0.0,0.0,5.428181513,0.0,1.634632228,3.453997819,1.726967738,0.0,2.463139613,0.0,0.0,20.35502086,0.0,1.634632228,0.0,0.0,0.0,0.0,1.850624412,3.453997819,0.0,0.0,13.81494352,7.186422698,0.0,0.0,85.93428116999999,0.0,3.269332702,4.313764025,0.0,10.36318298,1.726967738,6.776874844,5.55179047,75.244389102,0.0,0.0,1.850624412,3.4852566400000002,0.0,61.40324002,5.948396253,3.361599966,0.0,0.0,0.0,3.453997819,10.208535923,0.0,0.0,2.463139613,6.908060806,0.0,1.726967738,0.0,9.024014809,3.361599966,0.0,0.0,5.335846003,8.634961864,0.0,73.379836084,0.0,0.0,0.0,1.726967738,12.615757850000001,0.0,0.0,5.0886300470000005,5.824739579,1.726967738,3.269332702,0.0,1.850624412,3.701213775,0.0,15.200965991,8.411507072,6.908060806,5.55179047,21.549549164,6.164353388,0.0,0.0,0.0,3.701213775,0.0,3.57759215,0.0,0.0,1.634632228,0.0,10.636532621,1.726967738,6.908060806,122.940585922,1.726967738,3.57759215,1.634632228,0.0,9.254157884,0.0,4.190107351,0.0,21.294036346,0.0,3.701213775,0.0,11.10319415,2.463139613,0.0,0.0,8.265555585,6.164353388,0.0,0.0,0.0,82.881830909,0.009581550000000001,0.145050913,0.030837627,0.065099621,0.0,0.077225712,2.627195255,0.0,0.0,0.0,0.20164409,0.0,0.727683448,0.0,0.09170861599999999,0.043283205,1.713188116,0.002089427,0.019736348,0.0,2.0,2.0
88x88,0.0,6.908060806,1.550997306,1.850624412,0.0,7.2921483810000005,1.726967738,6.164353388,5.252211081,0.0,0.0,0.0,3.453997819,0.0,0.0,0.0,5.428181513,0.0,0.0,3.453997819,1.726967738,0.0,2.463139613,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,1.850624412,5.004995125,1.550997306,0.0,13.81494352,5.55179047,0.0,0.0,55.01323562,0.0,6.204104435,4.313764025,0.0,11.914180285999999,1.726967738,6.776874844,5.55179047,75.244389102,0.0,0.0,1.850624412,3.401621718,0.0,48.53389766,5.864761331,3.277965044,0.0,0.0,0.0,6.556038849,6.855619537,1.550997306,0.0,4.014136919,6.908060806,0.0,1.726967738,0.0,15.144460186,1.726967738,1.550997306,0.0,3.701213775,8.634961864,0.0,87.132871164,0.0,0.0,0.0,1.726967738,10.981125622,0.0,0.0,3.453997819,8.843120556999999,1.726967738,0.0,0.0,1.850624412,3.701213775,0.0,13.566333763,8.32787215,6.908060806,5.55179047,17.862345919,6.164353388,0.0,0.0,0.0,3.701213775,0.0,3.57759215,0.0,0.0,0.0,0.0,7.116152819,1.726967738,6.908060806,107.40851501200001,1.726967738,3.57759215,0.0,0.0,9.254157884,0.0,4.190107351,0.0,23.810667246,0.0,3.701213775,1.550997306,11.10319415,2.463139613,0.0,0.0,4.829008768,6.164353388,0.0,0.0,0.0,78.908164659,0.009581550000000001,0.157061489,0.045906476,0.060947455000000005,0.0,0.10848896999999999,2.0524110429999998,0.0,0.0,0.013382966,0.20164409,0.0,0.526328311,0.0,0.09170861599999999,0.043283205,1.6637707130000001,0.002089427,0.024638786000000003,0.0,2.0,2.0
