coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODImmature1
82x82,0.410457485,0.516421733,2.992493928,13.153864177,2.792374508,3.7776718680000005,17.371096915000003,22.133808359,1.231361832,0.410457485,16.220524889,7.0721326,5.600072506,1.912098576,0.516421733,24.052436782,25.900848572,1.8061527620000002,3.5063916200000005,3.342014471,6.016560869,1.289731029,1.8061527620000002,0.410457485,1.289731029,17.00002062,1.8061527620000002,20.119521289,4.188130752,0.410457485,2.931522824,3.283610752,67.10937621,5.103110377,0.516421733,0.0,2.16906554,7.149308254,0.0,0.410457485,1.3956952770000002,1.8061527620000002,8.876660472,0.879273544,1.758608055,0.0,0.410457485,12.213549459,10.552290599,6.044431609,12.500302484999999,0.516421733,1.3956952770000002,28.89710541,0.879273544,41.944109376,12.698895958,21.915140776,0.410457485,1.700189913,4.506900224000001,16.231327232,8.51541739,31.108926282,0.820916369,4.597586893000001,0.0,2.429522697,1.959693233,0.879273544,0.9268792180000001,2.627057109,3.261250135,0.0,6.713296038,0.0,1.700189913,18.226425333,5.467954915,10.928022381,1.9131009639999998,2.3819156240000003,10.637456854,1.758608055,3.037495667,0.516421733,4.294075167,12.145168017,1.032825032,4.396472894,2.733014945,28.892058358,0.9268792180000001,59.89397571200001,9.578884987,94.70172362699999,12.036054185000001,0.0,5.705122767000001,3.276613475,23.967740996000003,1.758608055,7.645965197,1.50264208,4.844658824,0.0,0.410457485,1.289731029,0.410457485,16.941653266,0.0,4.869831436,3.005260532,1.758608055,40.670666349,0.0,0.0,0.516421733,1.608606328,6.675979224,14.673125959,32.074535392,0.9268792180000001,14.261082097000001,1.50264208,39.364654546,0.0,1.092184595,3.308796241,7.980138989,11.464837371000002,29.095487453,3.517207078,0.0,3.68707096,0.18109274,0.037904560999999996,0.0,0.066763569,0.016352126,0.008675473,0.117066428,0.008975219,0.0,0.0,0.126336702,0.0,1.2991510899999998,0.0,0.165006453,0.0,0.816810819,0.0,0.0,0.049909825,2.0,2.0
83x83,0.0,0.516421733,12.411326843,12.657115419,1.971458139,5.333206552,9.98287329,21.550843575,0.0,0.0,12.526450152,4.609391673,4.368710674,1.912098576,2.4824139020000002,20.76882603,20.80283528,1.3956952770000002,2.2750297880000003,0.879273544,3.8780907449999997,0.879273544,1.3956952770000002,0.0,0.879273544,16.913763509,1.3956952770000002,16.835910537,3.3672143830000003,0.0,0.879273544,0.0,74.52211937,5.427302156,0.516421733,0.0,1.758608055,5.917946422,0.0,0.0,1.3956952770000002,1.3956952770000002,9.611290809,0.879273544,1.758608055,1.965992169,1.965992169,12.041052325999999,8.500041319000001,5.22351524,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,39.048790165999996,9.825695273,14.11661319,0.0,0.879273544,4.096442739,18.435201827,5.642216705,27.652667817,0.0,4.1871294080000006,1.965992169,1.608606328,1.549235748,0.879273544,0.516421733,1.3956952770000002,2.85079265,0.0,12.611245369999999,0.0,0.879273544,12.890500738,4.150336332,12.397246614,1.092184595,1.971458139,2.428509292,1.758608055,1.3956952770000002,0.516421733,3.883617682,12.145168017,2.998817201,4.396472894,1.912098576,24.52841022,0.516421733,54.79596242,9.492627876,117.17291810699999,9.1628535,0.0,5.705122767000001,5.242605644,15.758793434000001,1.758608055,6.825048828,12.888943865000002,1.971458139,0.0,0.0,0.879273544,3.93196516,12.837190973,0.0,4.459373951,2.184344163,1.758608055,24.577663347999998,0.0,0.0,0.516421733,3.574598497,13.718863912,11.799925274,52.948079943,0.516421733,13.764333339,1.092184595,19.663241056,0.0,1.092184595,4.453872041,7.980138989,7.7707626340000004,36.69913267,3.517207078,0.0,3.276613475,0.014858281,0.037204307,0.021380824,0.07008387099999999,0.026777863,0.010348659999999999,0.117066428,0.008975219,0.0,0.0,0.131021891,0.0,1.047780338,0.0,0.165006453,0.0,0.842862025,0.009242893,0.008558979,0.05159261,2.0,2.0
84x84,0.410457485,0.516421733,12.821784328,15.119856346,1.700189913,4.651479442,16.27891232,24.973588924,1.231361832,0.410457485,14.036180726000001,5.979948005000001,1.231361832,1.912098576,2.4824139020000002,24.052436782,26.556200257,1.8061527620000002,3.5063916200000005,3.342014471,7.982553038,1.289731029,1.8061527620000002,0.410457485,1.289731029,18.966012789,1.8061527620000002,14.658517435999999,3.095946157,0.410457485,2.931522824,3.283610752,58.59021603,7.069102546,0.516421733,0.0,2.16906554,2.7805975800000002,0.0,0.410457485,1.3956952770000002,1.8061527620000002,3.197354001,0.879273544,1.758608055,1.965992169,2.376449654,16.145514619,6.183579925,4.952247014,12.500302484999999,0.516421733,1.3956952770000002,28.89710541,0.879273544,24.465998585999998,12.698895958,19.730796613,0.410457485,1.700189913,2.3225560610000002,16.668272711,7.4232327950000006,32.856547279,0.820916369,4.597586893000001,1.965992169,1.337338102,1.959693233,0.879273544,0.9268792180000001,2.627057109,2.16906554,0.0,12.611245369999999,0.0,1.700189913,16.04208117,5.249602921,8.306804663000001,0.820916369,1.289731029,10.637456854,1.758608055,3.037495667,0.516421733,3.201890572,11.052983422,2.998817201,4.396472894,2.733014945,31.513394215,0.9268792180000001,52.905289142,6.083873302999999,77.231213017,9.851710022,0.0,2.428509292,1.965992169,23.967740996000003,1.758608055,7.645965197,12.207216755000001,3.752474229,0.0,0.410457485,1.289731029,4.342422645,13.665039791000002,0.0,2.6854872730000006,0.820916369,1.758608055,38.267947844000005,0.0,0.0,0.516421733,2.4824139020000002,12.355436118,3.752474229,38.628855582,0.9268792180000001,15.134889671,0.410457485,36.088041071,0.0,0.0,4.182603815,4.703525514,8.188223896,19.917282102999998,3.517207078,0.0,0.410457485,0.195951021,0.010881961999999998,0.021380824,0.058490441,0.026777863,0.0024699490000000004,0.117066428,0.008975219,0.0,0.0,0.131021891,0.0,0.9452404539999999,0.0,0.161538748,0.0,0.761068094,0.009242893,0.008558979,0.05159261,2.0,2.0
85x85,0.360786525,0.516421733,3.989287581,43.943603792000005,3.500110976,3.1502383640000002,6.501208523,37.373693033,0.360786525,0.360786525,4.363649509,1.803948289,5.466468348,2.115205109,14.191511175999999,27.660825898,41.696824563,2.645231065,2.6811760430000002,5.845936142,2.6475386160000003,3.6802812440000006,0.877208258,0.685660073,0.721591065,0.685660073,0.516421733,3.267696516,2.491939857,0.0,2.182981541,3.779421222,58.849068774,11.412443653,0.516421733,0.0,1.046446598,12.300563503000001,0.568266986,0.685660073,0.877208258,1.202081806,3.6802812440000006,0.685660073,1.614713584,0.0,1.046446598,21.483441245,10.093695933000001,46.714859043,10.36385576,2.491939857,1.084688719,0.721591065,0.360786525,27.645401119,3.161634364,21.806153143000003,0.0,0.0,1.754416097,14.080704103000002,4.487424926,29.090897903000002,4.536935229,2.8031628070000005,1.289858051,1.59880181,1.549235748,0.0,0.516421733,7.696776735,0.685660073,2.092855567,18.818618707,0.0,0.0,8.601298652,10.157279696,2.07927163,0.0,2.16475431,1.910022273,0.0,2.013743201,0.516421733,4.469643937,18.315120120000003,2.07927163,2.5437860810000004,3.847238793,28.24152846,1.2380127980000002,35.857695759,31.914568552,66.114662833,6.32551622,1.371264502,2.992385007,5.024275902,16.413360208,0.685660073,4.300450224,0.685660073,1.803948289,1.76804015,1.614713584,13.187719032999999,3.968668243,20.498782511,0.360786525,1.202081806,12.322846596000002,2.092855567,20.305783425999998,0.568266986,0.0,0.516421733,1.562868331,7.139463668,9.020661972,28.463487037999997,1.8062797840000002,1.032825032,10.92475621,22.842438679,0.0,9.552150965,2.7353367530000003,5.637624835,12.374013319,21.090471823999998,2.092855567,0.0,1.082380077,0.007551839,0.005644662999999999,0.020422204,0.059646194,0.095162217,0.0,0.138498862,0.0,0.0,0.0,0.160449904,0.0,0.236260519,0.0,0.035993527,0.149637708,0.980953948,0.743130894,0.010261959,0.0,2.0,2.0
86x86,0.360786525,0.516421733,3.303627508,41.201033206000005,2.535333854,4.242422959000001,7.593393118,26.124520798,0.360786525,0.360786525,5.17672917,2.896132884,7.778217305,2.115205109,13.505851103,27.660825898,38.802598573,1.959570992,2.6811760430000002,0.360786525,1.961878543,2.9946211710000004,0.877208258,0.0,0.721591065,0.0,0.516421733,8.043040296000001,2.898464379,0.0,1.497321468,3.0937611489999997,70.89384705399999,11.412443653,0.516421733,0.0,0.360786525,15.298009675,0.568266986,0.0,0.877208258,0.516421733,10.639919811,0.0,0.929053511,0.0,0.360786525,11.198481865,13.091142105,29.295123937999996,10.36385576,1.8062797840000002,1.084688719,0.721591065,0.360786525,41.924665259,2.475974291,17.819657841,0.0,0.0,3.93876026,17.484746239000003,5.579609521,29.903977564,4.536935229,2.1175027340000003,1.289858051,2.6909864050000003,1.549235748,0.0,0.516421733,4.954206149000001,1.092184595,0.721591065,15.390390439,0.0,0.0,6.671769089,12.341623859,7.946794435,1.092184595,3.256938905,1.910022273,0.0,2.013743201,0.516421733,4.19056403,19.407304715000002,1.393611557,1.8581260080000002,2.475974291,21.233182555000003,1.2380127980000002,42.664473763000004,23.662614245,108.058235043,7.1385958810000005,0.0,6.268998482000001,7.615229304,16.413360208,0.0,3.6147901510000002,1.092184595,2.896132884,1.082380077,0.929053511,12.50205896,3.968668243,18.290246369000002,0.360786525,2.700765896,5.593850794,0.721591065,21.246265832,0.568266986,0.0,0.516421733,1.969392853,8.638147758,15.827439975999999,36.317936228,1.8062797840000002,2.125009627,3.10360084,17.205712189,0.0,9.958675487,3.8275213480000003,8.228578236999999,11.536753068,35.801514495,0.721591065,0.0,4.358993552,0.007551839,0.027751172,0.020422204,0.047048518000000004,0.095162217,0.008277092,0.118777306,0.0,0.0,0.0,0.13180139700000001,0.0,0.353910636,0.0,0.014767688,0.149637708,0.897845272,0.743130894,0.010261959,0.0,2.0,2.0
87x87,0.77124401,0.516421733,3.714084993,43.663774133000004,2.264065628,3.560695849,13.889432148000001,29.547266147000002,1.592148357,0.77124401,6.686459744,4.266689216,4.640868463,2.115205109,13.505851103,30.94443665,44.55596355,2.370028477,3.912537875,2.823527452,6.066340836,3.4050786560000006,1.287665743,0.410457485,1.13204855,2.05224928,0.9268792180000001,5.865647194999999,2.6271961530000003,0.410457485,3.549570748,6.377371901,54.961943714,13.054244043,0.516421733,0.0,0.77124401,12.160660833,0.568266986,0.410457485,0.877208258,0.9268792180000001,4.2259830030000005,0.0,0.929053511,0.0,0.77124401,15.302944157999999,10.774680711,29.023855711999996,12.00565615,1.8062797840000002,1.084688719,2.363391455,0.360786525,27.341873679,5.3491749760000005,23.433841264,0.410457485,0.820916369,2.1648735820000002,15.717817123000003,7.360625611,35.107857026000005,5.357851598,2.5279602190000006,1.289858051,2.419718179,1.959693233,0.0,0.9268792180000001,6.185567981000001,0.410457485,0.721591065,15.390390439,0.0,0.820916369,9.823349521,13.440890448,3.8563524840000003,0.820916369,2.5752117950000004,10.118969835000001,0.0,3.655543591,0.516421733,3.5088369200000002,18.315120120000003,1.393611557,1.8581260080000002,3.29689066,28.21816655,1.6484702830000002,40.773800485,20.253859671999997,68.116529953,7.827452403000001,0.0,2.992385007,4.338615829,24.62230777,0.0,4.43570652,0.410457485,4.677148974,1.082380077,1.339510996,12.912516445,4.379125728,19.118095187,0.360786525,0.9268792180000001,4.230423,0.721591065,34.936550327999996,0.568266986,0.0,0.516421733,0.877208258,7.274719964,7.779988931,21.998711866999997,2.2167372690000002,3.4955659590000003,2.4218737299999997,33.630512204,0.0,8.866490892,3.556253122,4.951964761999999,11.95421433,19.019663928,0.721591065,0.0,1.492837562,0.188644579,0.0014288270000000001,0.020422204,0.035455088,0.095162217,0.000398381,0.118777306,0.0,0.0,0.0,0.13180139700000001,0.0,0.251370752,0.0,0.011299983,0.149637708,0.816051341,0.743130894,0.010261959,0.0,2.0,2.0
88x88,0.360786525,0.516421733,13.132917908,43.16702537500001,1.443149259,5.116230533,6.501208523,28.964301363,0.360786525,0.360786525,2.992385007,1.803948289,3.409506631,2.115205109,15.471843272,27.660825898,39.457950258,1.959570992,2.6811760430000002,0.360786525,3.927870712,2.9946211710000004,0.877208258,0.0,0.721591065,1.965992169,0.516421733,2.582036443,1.8062797840000002,0.0,1.497321468,3.0937611489999997,62.374686874,13.378435822,0.516421733,0.0,0.360786525,10.929299001,0.568266986,0.0,0.877208258,0.516421733,4.96061334,0.0,0.929053511,1.965992169,2.326778694,15.130447024999999,8.722431431,28.202939342999997,10.36385576,1.8062797840000002,1.084688719,0.721591065,0.360786525,24.446554469,2.475974291,15.635313678000001,0.0,0.0,1.754416097,17.921691718,4.487424926,31.651598561000004,4.536935229,2.1175027340000003,3.25585022,1.59880181,1.549235748,0.0,0.516421733,4.954206149000001,0.0,0.721591065,21.288339771,0.0,0.0,4.487424926,12.123271865,5.325576717,0.0,2.16475431,1.910022273,0.0,2.013743201,0.516421733,3.098379435,18.315120120000003,3.359603726,1.8581260080000002,2.475974291,23.854518412,1.2380127980000002,35.675787193,20.167602561,90.587724433,4.954251718,0.0,2.992385007,6.304607998,16.413360208,0.0,3.6147901510000002,11.79675927,1.803948289,1.082380077,0.929053511,12.50205896,7.9006334030000005,15.013632894,0.360786525,0.516421733,3.409506631,0.721591065,18.843547327,0.568266986,0.0,0.516421733,2.843200427,14.317604652,4.906788246,42.872256418,1.8062797840000002,2.998817201,2.011416245,13.929098714,0.0,8.866490892,4.701328922,4.951964761999999,8.260139593,26.623309145,0.721591065,0.0,1.082380077,0.02241012,0.000728573,0.041803028,0.03877539,0.105587954,0.002071568,0.118777306,0.0,0.0,0.0,0.13648658600000002,0.0,0.0,0.0,0.011299983,0.149637708,0.842102547,0.752373787,0.018820938,0.001682785,2.0,2.0
89x89,0.360786525,0.516421733,3.989287581,43.943603792000005,4.592295571,1.969392853,7.593393118,37.897610642,0.360786525,0.360786525,6.5479936720000005,2.896132884,6.425672391,2.115205109,14.191511175999999,25.95605802,43.26867016,2.645231065,2.6811760430000002,5.845936142,2.07927163,1.407251138,0.877208258,0.685660073,0.721591065,0.685660073,0.516421733,8.728700369,3.015857466,0.0,1.046446598,3.2111542359999996,73.297186374,4.025185702,0.516421733,0.0,1.046446598,16.669274177000002,0.0,0.685660073,0.877208258,1.202081806,9.052549778,0.685660073,1.046446598,0.0,1.046446598,21.483441245,12.757638729,46.10227576,10.36385576,1.9236728710000002,0.516421733,0.721591065,0.360786525,42.450743349,3.161634364,23.42223032,0.0,0.0,3.93876026,18.405173013000002,5.011342535,30.70697508,3.968668243,2.2348958210000003,0.721591065,2.6909864050000003,1.549235748,0.0,0.516421733,5.423746629,1.777844668,2.092855567,10.863115371,0.0,0.0,10.217375829,11.205088916000001,8.632454508,1.092184595,3.256938905,1.910022273,0.0,0.877208258,0.516421733,3.857060654,19.407304715000002,2.07927163,1.407251138,3.847238793,27.540312631000003,1.2380127980000002,46.210080503,35.670804527,91.82058296299999,7.941593397,1.371264502,6.268998482000001,4.323060073,16.413360208,0.685660073,2.5956823460000003,1.777844668,2.896132884,1.76804015,1.046446598,0.685660073,3.968668243,21.502365880000003,0.360786525,3.3864259690000003,11.097684128000001,2.092855567,23.537959156999996,0.0,0.0,0.516421733,2.6550529259999998,5.345978527,15.395311980999999,38.900097088,1.2380127980000002,2.125009627,11.448673819,26.119052154000002,0.0,10.076068574,2.6909864050000003,8.91423831,12.809311104999999,31.527081874000004,2.092855567,0.0,4.358993552,0.0,0.032667262,0.0,0.043985248000000005,0.095162217,0.008277092,0.138498862,0.0,0.0,0.0,0.136124367,0.0,0.590171155,0.0,0.039461232,0.149637708,0.836100695,0.743130894,0.0,0.0,2.0,2.0
90x90,0.77124401,0.516421733,4.399745066,46.406344719,4.321027345,1.287665743,13.889432148000001,41.320355991,1.592148357,0.77124401,8.057724246,4.266689216,3.2883235490000002,2.115205109,14.191511175999999,29.239668772,49.022035137,3.05568855,3.912537875,8.308677069,6.183733923,1.817708623,1.287665743,1.096117558,1.13204855,2.737909353,0.9268792180000001,6.551307268,2.7445892400000003,0.410457485,3.098695878,6.494764988,57.365283034,5.666986092,0.516421733,0.0,1.456904083,13.531925335,0.0,1.096117558,0.877208258,1.612539291,2.6386129699999996,0.685660073,1.046446598,0.0,1.456904083,25.587903538000003,10.441177335,45.831007534,12.00565615,1.9236728710000002,0.516421733,2.363391455,0.360786525,27.867951769,6.034835049,29.036413743,0.410457485,0.820916369,2.1648735820000002,16.638243897000002,6.792358625,35.910854542,4.7895846120000005,2.6453533060000005,0.721591065,2.419718179,1.959693233,0.0,0.9268792180000001,6.655108461,1.096117558,2.092855567,10.863115371,0.0,0.820916369,13.368956261,12.304355505,4.542012557,0.820916369,2.5752117950000004,10.118969835000001,0.0,2.519008648,0.516421733,3.175333544,18.315120120000003,2.07927163,1.407251138,4.668155162,34.525296626,1.6484702830000002,44.319407225,32.262049954,51.878877873,8.630449919,1.371264502,2.992385007,1.046446598,24.62230777,0.685660073,3.416598715,1.096117558,4.677148974,1.76804015,1.456904083,1.096117558,4.379125728,22.330214698000002,0.360786525,1.612539291,9.734256334000001,2.092855567,37.22824365299999,0.0,0.0,0.516421733,1.562868331,3.982550733,7.347860936,24.580872727,1.6484702830000002,3.4955659590000003,10.766946709,42.543852169000004,0.0,8.983883979,2.419718179,5.637624835,13.226772366999999,14.745231307000001,2.092855567,0.0,1.492837562,0.18109274,0.006344916999999999,0.0,0.032391818,0.095162217,0.000398381,0.138498862,0.0,0.0,0.0,0.136124367,0.0,0.487631271,0.0,0.035993527,0.149637708,0.754306764,0.743130894,0.0,0.0,2.0,2.0
91x91,0.360786525,0.516421733,13.818577981,45.90959596100001,3.500110976,2.843200427,6.501208523,40.737391206999995,0.360786525,0.360786525,4.363649509,1.803948289,2.056961717,2.115205109,16.157503345,25.95605802,43.924021845,2.645231065,2.6811760430000002,5.845936142,4.045263799,1.407251138,0.877208258,0.685660073,0.721591065,2.651652242,0.516421733,3.267696516,1.9236728710000002,0.0,1.046446598,3.2111542359999996,64.778026194,5.991177871,0.516421733,0.0,1.046446598,12.300563503000001,0.0,0.685660073,0.877208258,1.202081806,3.373243307,0.685660073,1.046446598,1.965992169,3.012438767,25.415406405000002,8.388928055000001,45.010091165,10.36385576,1.9236728710000002,0.516421733,0.721591065,0.360786525,24.972632558999997,3.161634364,21.237886157000002,0.0,0.0,1.754416097,18.842118492,3.91915794,32.454596077,3.968668243,2.2348958210000003,2.687583234,1.59880181,1.549235748,0.0,0.516421733,5.423746629,0.685660073,2.092855567,16.761064703,0.0,0.0,8.033031666,10.986736922,6.01123679,0.0,2.16475431,1.910022273,0.0,0.877208258,0.516421733,2.764876059,18.315120120000003,4.045263799,1.407251138,3.847238793,30.161648488,1.2380127980000002,39.221393932999995,32.175792843,74.350072353,5.757249234,1.371264502,2.992385007,3.012438767,16.413360208,0.685660073,2.5956823460000003,12.482419343,1.803948289,1.76804015,1.046446598,0.685660073,7.9006334030000005,18.225752405,0.360786525,1.202081806,8.913339965,2.092855567,21.135240651999997,0.0,0.0,0.516421733,3.5288605,11.025435421000001,4.4746602509999995,45.454417278,1.2380127980000002,2.998817201,10.356489224,22.842438679,0.0,8.983883979,3.564793979,5.637624835,9.53269763,22.348876523999998,2.092855567,0.0,1.082380077,0.014858281,0.005644662999999999,0.021380824,0.03571212,0.105587954,0.002071568,0.138498862,0.0,0.0,0.0,0.140809556,0.0,0.236260519,0.0,0.035993527,0.149637708,0.78035797,0.752373787,0.008558979,0.001682785,2.0,2.0
92x92,0.77124401,0.516421733,3.714084993,43.663774133000004,3.356250223,2.379850338,14.981616743,30.071183755999996,1.592148357,0.77124401,8.870803906999999,5.3588738110000005,5.600072506,2.115205109,13.505851103,29.239668772,46.127809147,2.370028477,3.912537875,2.823527452,5.49807385,1.13204855,1.287665743,0.410457485,1.13204855,2.05224928,0.9268792180000001,11.326651048,3.151113762,0.410457485,2.413035805,5.809104915,69.410061314,5.666986092,0.516421733,0.0,0.77124401,16.529371507,0.0,0.410457485,0.877208258,0.9268792180000001,9.598251537,0.0,0.360786525,0.0,0.77124401,15.302944157999999,13.438623507,28.411272428999997,12.00565615,1.2380127980000002,0.516421733,2.363391455,0.360786525,42.147215909,5.3491749760000005,25.049918441,0.410457485,0.820916369,4.349217745,20.042286033000003,7.884543219999999,36.723934203,4.7895846120000005,1.959693233,0.721591065,3.511902774,1.959693233,0.0,0.9268792180000001,3.912537875,1.50264208,0.721591065,7.434887103,0.0,0.820916369,11.439426698,14.488699668,10.409535362,1.9131009639999998,3.6673963900000004,10.118969835000001,0.0,2.519008648,0.516421733,2.896253637,19.407304715000002,1.393611557,0.721591065,3.29689066,27.516950721,1.6484702830000002,51.126185229,24.010095647,93.82245008299999,9.44352958,0.0,6.268998482000001,3.6374,24.62230777,0.0,2.730938642,1.50264208,5.7693335690000005,1.082380077,0.77124401,0.410457485,4.379125728,20.121678556000003,0.360786525,3.1112233810000003,3.005260532,0.721591065,38.168726058999994,0.0,0.0,0.516421733,1.969392853,5.481234823,14.15463894,32.435321917,1.6484702830000002,4.587750553999999,2.9457913390000003,36.907125679,0.0,9.390408501,3.511902774,8.228578236999999,12.389512115999999,29.456273978000002,0.721591065,0.0,4.7694510370000005,0.18109274,0.028451426000000002,0.0,0.019794142,0.095162217,0.008675473,0.118777306,0.0,0.0,0.0,0.10747586,0.0,0.605281388,0.0,0.014767688,0.149637708,0.6711980879999999,0.743130894,0.0,0.0,2.0,2.0
93x93,0.360786525,0.516421733,13.132917908,43.16702537500001,2.535333854,3.935385022,7.593393118,29.488218972,0.360786525,0.360786525,5.17672917,2.896132884,4.368710674,2.115205109,15.471843272,25.95605802,41.029795854999996,1.959570992,2.6811760430000002,0.360786525,3.359603726,0.721591065,0.877208258,0.0,0.721591065,1.965992169,0.516421733,8.043040296000001,2.330197393,0.0,0.360786525,2.525494163,76.82280447400001,5.991177871,0.516421733,0.0,0.360786525,15.298009675,0.0,0.0,0.877208258,0.516421733,10.332881874,0.0,0.360786525,1.965992169,2.326778694,15.130447024999999,11.386374227000001,27.590356059999998,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,39.251896699,2.475974291,17.251390855,0.0,0.0,3.93876026,22.246160628000002,5.011342535,33.267675738,3.968668243,1.549235748,2.687583234,2.6909864050000003,1.549235748,0.0,0.516421733,2.6811760430000002,1.092184595,0.721591065,13.332836435,0.0,0.0,6.103502103,13.171081085,11.878759595,1.092184595,3.256938905,1.910022273,0.0,0.877208258,0.516421733,2.485796152,19.407304715000002,3.359603726,0.721591065,2.475974291,23.153302583000002,1.2380127980000002,46.028171936999996,23.923838536,116.29364456299999,6.570328894999999,0.0,6.268998482000001,5.603392169,16.413360208,0.0,1.910022273,12.888943865000002,2.896132884,1.082380077,0.360786525,0.0,7.9006334030000005,16.017216263,0.360786525,2.700765896,2.184344163,0.721591065,22.075723057999998,0.0,0.0,0.516421733,3.935385022,12.524119511,11.281438255,53.308866468000005,1.2380127980000002,4.091001796,2.535333854,17.205712189,0.0,9.390408501,4.656978574,8.228578236999999,8.695437379,37.059919195000006,0.721591065,0.0,4.358993552,0.014858281,0.027751172,0.021380824,0.023114444,0.105587954,0.010348659999999999,0.118777306,0.0,0.0,0.0,0.11216104900000001,0.0,0.353910636,0.0,0.014767688,0.149637708,0.6972492939999999,0.752373787,0.008558979,0.001682785,2.0,2.0
94x94,0.77124401,0.516421733,13.543375393,45.62976630200001,2.264065628,3.253657912,13.889432148000001,32.910964320999994,1.592148357,0.77124401,6.686459744,4.266689216,1.231361832,2.115205109,15.471843272,29.239668772,46.783160832,2.370028477,3.912537875,2.823527452,7.464066019,1.13204855,1.287665743,0.410457485,1.13204855,4.018241449,0.9268792180000001,5.865647194999999,2.058929167,0.410457485,2.413035805,5.809104915,60.890901133999996,7.632978261,0.516421733,0.0,0.77124401,12.160660833,0.0,0.410457485,0.877208258,0.9268792180000001,3.918945066,0.0,0.360786525,1.965992169,2.737236179,19.234909318,9.069912833,27.319087833999998,12.00565615,1.2380127980000002,0.516421733,2.363391455,0.360786525,24.669105119,5.3491749760000005,22.865574278,0.410457485,0.820916369,2.1648735820000002,20.479231512000002,6.792358625,38.4715552,4.7895846120000005,1.959693233,2.687583234,2.419718179,1.959693233,0.0,0.9268792180000001,3.912537875,0.410457485,0.721591065,13.332836435,0.0,0.820916369,9.255082535,14.270347674,7.788317644,0.820916369,2.5752117950000004,10.118969835000001,0.0,2.519008648,0.516421733,1.804069042,18.315120120000003,3.359603726,0.721591065,3.29689066,30.138286578000002,1.6484702830000002,44.137498658999995,20.515083963,76.351939473,7.259185416999999,0.0,2.992385007,2.326778694,24.62230777,0.0,2.730938642,12.207216755000001,4.677148974,1.082380077,0.77124401,0.410457485,8.311090887999999,16.845065081,0.360786525,0.9268792180000001,0.820916369,0.721591065,35.766007554,0.0,0.0,0.516421733,2.843200427,11.160691716999999,3.23398721,38.989642107,1.6484702830000002,5.461558128,1.853606744,33.630512204,0.0,8.298223906,4.385710348,4.951964761999999,9.112898641000001,20.278068628,0.721591065,0.0,1.492837562,0.195951021,0.0014288270000000001,0.021380824,0.011521014,0.105587954,0.0024699490000000004,0.118777306,0.0,0.0,0.0,0.11216104900000001,0.0,0.251370752,0.0,0.011299983,0.149637708,0.6154553629999999,0.752373787,0.008558979,0.001682785,2.0,2.0
