coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,ODImmature1,permutationTracker
48x48,0.0,0.0,9.8292904,1.965992169,4.813664962,6.001698562,0.0,15.077337885999999,0.0,0.0,15.390770702000001,5.288108113,3.409506631,0.0,1.965992169,1.704767878,8.043559407,1.762676287,1.762676287,4.813664962,2.534259155,8.849371354999999,1.762676287,3.525431547,0.0,3.728668456,0.0,5.288108113,0.568266986,0.0,1.136534943,2.330943273,63.862784409,9.35325012,0.0,0.0,0.0,9.457644204000001,2.330943273,2.406826369,2.406826369,0.0,13.222231996,0.0,2.330943273,37.08501848900001,1.965992169,8.745630122,5.230199425,1.704767878,0.0,0.568266986,0.568266986,0.0,0.0,22.331349359999997,0.0,0.568266986,0.0,0.0,3.525431547,58.529536605000004,5.381931948,4.500232146,0.568266986,0.568266986,4.296935442,0.0,0.0,0.0,2.406826369,4.035706393,2.406826369,0.0,38.872432247999996,0.0,8.983209721,27.348426046,7.2720297679999995,36.64592457,0.0,1.762676287,1.762676287,0.0,1.136534943,0.0,3.467444165,0.0,1.965992169,1.136534943,1.762676287,11.638454923,1.762676287,15.077337885999999,8.484425009,90.07130269999999,2.330943273,3.525431547,0.0,5.943821473,0.0,2.406826369,1.704767878,49.491505789,0.0,0.0,0.568266986,12.50205896,30.71212422,7.086695068,0.0,0.0,6.934938178,0.0,19.780083601,0.568266986,0.0,0.0,42.53940870900001,15.367061908,8.071433268,43.757724447,0.568266986,1.965992169,0.568266986,12.33828522,1.762676287,0.568266986,3.1025271119999998,0.0,2.841315689,26.26252262,0.0,0.0,3.525431547,0.02241012,0.0,0.041958545,0.043008041,0.010425737,0.002071568,0.0,0.0,0.0,0.0,0.12524152600000002,0.0,0.0,0.0,0.0,0.038173646,0.990783971,0.009242893,0.018820938,0.003630363,2.0,2.0,"[[0, 3], [0, 4]]"
49x49,0.0,0.0,0.685660073,2.742570586,7.962811274,2.8548608819999997,1.092184595,24.010647165,0.0,0.0,18.946379367,6.380292708,6.425672391,0.0,0.685660073,0.0,11.854279309,2.44833636,1.762676287,10.298814579,0.685660073,7.262001322,1.762676287,4.21109162,0.0,2.44833636,0.0,11.434772039,1.777844668,0.0,0.685660073,2.44833636,74.785283909,0.0,0.0,0.0,0.685660073,15.197619380000003,1.762676287,3.0924864420000002,2.406826369,0.685660073,17.314168434,0.685660073,2.44833636,35.11902632,0.685660073,15.098624342,9.265406723,19.604104295,0.0,0.685660073,0.0,0.0,0.0,40.33553824,0.685660073,8.355183628,0.0,0.0,5.709775710000001,59.0130179,5.905849557,3.5556086650000003,0.0,0.685660073,1.762676287,1.092184595,0.0,0.0,2.406826369,4.505246873,4.184671037,1.371264502,28.447207847999998,0.0,8.983209721,33.078376948999995,6.353846818999999,39.952802361,1.092184595,2.8548608819999997,1.762676287,0.0,0.0,0.0,4.2261253839999995,1.092184595,0.685660073,0.685660073,3.133940789,15.324249142,1.762676287,25.611631195999998,23.987626975,91.30416122999999,5.318284952,4.896696049,3.276613475,3.9622735479999998,0.0,3.0924864420000002,0.685660073,39.472591187,1.092184595,0.685660073,0.685660073,0.685660073,26.78015906,13.575428054,0.0,2.8700042359999998,14.623115675000001,1.371264502,24.474495431,0.0,0.0,0.0,42.351261208000004,6.395435783,18.559957003,39.785565117000004,0.0,1.092184595,10.005524560000001,24.528238660000003,1.762676287,1.777844668,1.092184595,3.9622735479999998,7.390487200999999,31.166295349000002,1.371264502,0.0,6.802045022,0.0,0.031938689,0.000155517,0.048217899,0.0,0.008277092,0.019721556,0.0,0.0,0.0,0.12487930700000001,0.0,0.590171155,0.0,0.028161249000000003,0.038173646,0.984782119,0.0,0.0,0.001947578,2.0,2.0,"[[0, 3], [1, 2]]"
50x50,0.410457485,0.0,1.096117558,5.205311513,7.691543048,2.173133772,7.388223625,27.433392514000005,1.231361832,0.410457485,20.456109941,7.75084904,3.2883235490000002,0.0,0.685660073,3.283610752,17.607644286000003,2.858793845,2.994038119,12.761555506,4.790122366,7.672458807,2.173133772,4.621549105000001,0.410457485,4.50058564,0.410457485,9.257378938,1.506576442,0.410457485,2.737909353,5.731947112,58.853380569,1.64180039,0.0,0.0,1.096117558,12.060270538000001,1.762676287,3.5029439270000005,2.406826369,1.096117558,10.900231625999998,0.685660073,2.44833636,35.11902632,1.096117558,19.203086635000002,6.948945329,19.332836069,1.64180039,0.685660073,0.0,1.64180039,0.0,25.75274666,3.558860758,13.969367050999999,0.410457485,0.820916369,3.9358890320000004,57.246088784,7.686865646999999,8.759488127000001,0.820916369,1.096117558,1.762676287,0.820916369,0.410457485,0.0,2.8172838540000003,5.736608705,3.5029439270000005,1.371264502,28.447207847999998,0.0,9.80412609,36.229957381,7.453113408,35.86236041,0.820916369,2.173133772,9.971623849,0.0,1.64180039,0.0,3.5443982739999997,0.0,0.685660073,0.685660073,3.954857158,22.309233137,2.173133772,23.720957918,20.578872402000002,51.36245614,6.007141474,4.896696049,0.0,0.685660073,8.208947562,3.0924864420000002,1.506576442,38.790864077,2.873200685,0.685660073,1.096117558,1.096117558,27.190616544999997,14.403276872,0.0,1.096117558,13.259687881000001,1.371264502,38.164779927,0.0,0.0,0.0,41.259076613000005,5.032007989,10.512505958,25.466340756,0.410457485,2.462740927,9.32379745,40.953038675,1.762676287,0.685660073,0.820916369,0.685660073,7.807948463,14.384444782,1.371264502,0.0,3.9358890320000004,0.18109274,0.005616344,0.000155517,0.036624469,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.12487930700000001,0.0,0.487631271,0.0,0.024693544,0.038173646,0.902988188,0.0,0.0,0.001947578,2.0,2.0,"[[0, 3], [1, 3]]"
51x51,0.0,0.0,10.514950472999999,4.708562755,6.870626679,3.728668456,0.0,26.850427730000003,0.0,0.0,16.762035204,5.288108113,2.056961717,0.0,2.651652242,0.0,12.509630994000002,2.44833636,1.762676287,10.298814579,2.651652242,7.262001322,1.762676287,4.21109162,0.0,4.414328529,0.0,5.973768186,0.685660073,0.0,0.685660073,2.44833636,66.266123729,1.965992169,0.0,0.0,0.685660073,10.828908706000002,1.762676287,3.0924864420000002,2.406826369,0.685660073,11.634861962999999,0.685660073,2.44833636,37.08501848900001,2.651652242,19.030589502,4.896696049,18.5119197,0.0,0.685660073,0.0,0.0,0.0,22.85742745,0.685660073,6.170839465,0.0,0.0,3.525431547,59.449963378999996,4.813664962,5.303229662,0.0,0.685660073,3.728668456,0.0,0.0,0.0,2.406826369,4.505246873,3.0924864420000002,1.371264502,34.34515718,0.0,8.983209721,30.894032785999997,6.135494824999999,37.331584643,0.0,1.762676287,1.762676287,0.0,0.0,0.0,3.133940789,0.0,2.651652242,0.685660073,3.133940789,17.945584998999998,1.762676287,18.622944626,20.492615291,73.83365062,3.133940789,4.896696049,0.0,2.651652242,0.0,3.0924864420000002,0.685660073,50.177165862,0.0,0.685660073,0.685660073,0.685660073,30.71212422,10.298814579,0.0,0.685660073,12.438771512,1.371264502,22.071776926000002,0.0,0.0,0.0,43.22506878200001,12.074892677000001,7.639305273,46.339885307,0.0,1.965992169,8.913339965,21.251625185,1.762676287,0.685660073,1.965992169,0.685660073,4.113873726,21.988089999,1.371264502,0.0,3.525431547,0.014858281,0.00491609,0.021536341,0.039944771,0.010425737,0.002071568,0.019721556,0.0,0.0,0.0,0.129564496,0.0,0.236260519,0.0,0.024693544,0.038173646,0.929039394,0.009242893,0.008558979,0.003630363,2.0,2.0,"[[0, 3], [1, 4]]"
52x52,0.410457485,0.0,0.410457485,2.462740927,6.726765926,3.265318367,8.480408220000001,16.184220279,1.231361832,0.410457485,21.269189602,8.843033635,5.600072506,0.0,0.0,3.283610752,14.713418296,2.173133772,2.994038119,7.276405888999999,4.104462293,6.986798734,2.173133772,3.9358890320000004,0.410457485,3.8149255669999995,0.410457485,14.032722718,1.9131009639999998,0.410457485,2.05224928,5.046287039,70.898158849,1.64180039,0.0,0.0,0.410457485,15.05771671,1.762676287,2.8172838540000003,2.406826369,0.410457485,17.859870193000003,0.0,1.762676287,35.11902632,0.410457485,8.918127255,9.946391501,1.9131009639999998,1.64180039,0.0,0.0,1.64180039,0.0,40.0320108,2.873200685,9.982871749,0.410457485,0.820916369,6.120233195000001,60.65013092,8.779050242,9.572567788,0.820916369,0.410457485,1.762676287,1.9131009639999998,0.410457485,0.0,2.8172838540000003,2.994038119,3.9094684490000002,0.0,25.01897958,0.0,9.80412609,34.300427817999996,9.637457570999999,41.729883215,1.9131009639999998,3.265318367,9.971623849,0.0,1.64180039,0.0,3.265318367,1.092184595,0.0,0.0,2.583592656,15.300887232000001,2.173133772,30.527735921999998,12.326918095,93.30602834999999,6.820221135000001,3.525431547,3.276613475,3.276613475,8.208947562,2.406826369,0.820916369,39.197388599,3.96538528,0.0,0.410457485,0.410457485,27.190616544999997,12.19474073,0.0,2.594801648,6.5306920790000005,0.0,39.105262333,0.0,0.0,0.0,41.665601135,6.5306920790000005,17.319283962,33.320789946000005,0.410457485,3.554925522,1.50264208,35.316312185,1.762676287,1.092184595,1.9131009639999998,3.276613475,6.970688212000001,29.095487453,0.0,0.0,7.212502507,0.18109274,0.027722853000000002,0.000155517,0.024026793,0.0,0.008675473,0.0,0.0,0.0,0.0,0.0962308,0.0,0.605281388,0.0,0.003467705,0.038173646,0.819879512,0.0,0.0,0.001947578,2.0,2.0,"[[0, 3], [2, 3]]"
53x53,0.0,0.0,9.8292904,1.965992169,5.905849557,4.820853050999999,1.092184595,15.601255495,0.0,0.0,17.575114865,6.380292708,4.368710674,0.0,1.965992169,0.0,9.615405004,1.762676287,1.762676287,4.813664962,1.965992169,6.5763412489999995,1.762676287,3.525431547,0.0,3.728668456,0.0,10.749111966000001,1.092184595,0.0,0.0,1.762676287,78.31090200899999,1.965992169,0.0,0.0,0.0,13.826354878,1.762676287,2.406826369,2.406826369,0.0,18.59450053,0.0,1.762676287,37.08501848900001,1.965992169,8.745630122,7.894142221,1.092184595,0.0,0.0,0.0,0.0,0.0,37.13669159,0.0,2.184344163,0.0,0.0,5.709775710000001,62.854005515,5.905849557,6.116309322999999,0.0,0.0,3.728668456,1.092184595,0.0,0.0,2.406826369,1.762676287,3.499010964,0.0,30.916928912,0.0,8.983209721,28.964503222999998,8.319838987999999,43.199107448,1.092184595,2.8548608819999997,1.762676287,0.0,0.0,0.0,2.8548608819999997,1.092184595,1.965992169,0.0,1.762676287,10.937239093999999,1.762676287,25.42972263,12.240660984,115.77722283,3.94702045,3.525431547,3.276613475,5.242605644,0.0,2.406826369,0.0,50.583690384,1.092184595,0.0,0.0,0.0,30.71212422,8.090278437,0.0,2.184344163,5.709775710000001,0.0,23.012259332,0.0,0.0,0.0,43.631593304000006,13.573576767,14.446083277,54.194334497,0.0,3.0581767639999997,1.092184595,15.614898694999999,1.762676287,1.092184595,3.0581767639999997,3.276613475,3.276613475,36.69913267,0.0,0.0,6.802045022,0.014858281,0.027022599,0.021536341,0.027347095000000002,0.010425737,0.010348659999999999,0.0,0.0,0.0,0.0,0.10091598900000001,0.0,0.353910636,0.0,0.003467705,0.038173646,0.845930718,0.009242893,0.008558979,0.003630363,2.0,2.0,"[[0, 3], [2, 4]]"
54x54,0.410457485,0.0,10.239747885,4.428733096,5.634581331,4.139125941,7.388223625,19.024000844,1.231361832,0.410457485,19.084845439000002,7.75084904,1.231361832,0.0,1.965992169,3.283610752,15.368769981,2.173133772,2.994038119,7.276405888999999,6.070454462,6.986798734,2.173133772,3.9358890320000004,0.410457485,5.780917735999999,0.410457485,8.571718865,0.820916369,0.410457485,2.05224928,5.046287039,62.378998669000005,3.607792559,0.0,0.0,0.410457485,10.689006036,1.762676287,2.8172838540000003,2.406826369,0.410457485,12.180563721999999,0.0,1.762676287,37.08501848900001,2.376449654,12.850092414999999,5.577680827,0.820916369,1.64180039,0.0,0.0,1.64180039,0.0,22.55390001,2.873200685,7.798527586,0.410457485,0.820916369,3.9358890320000004,61.087076399,7.686865646999999,11.320188785,0.820916369,0.410457485,3.728668456,0.820916369,0.410457485,0.0,2.8172838540000003,2.994038119,2.8172838540000003,0.0,30.916928912,0.0,9.80412609,32.116083655,9.419105577,39.108665497,0.820916369,2.173133772,9.971623849,0.0,1.64180039,0.0,2.173133772,0.0,1.965992169,0.0,2.583592656,17.922223089,2.173133772,23.539049352000003,8.831906411,75.83551774,4.635876972,3.525431547,0.0,1.965992169,8.208947562,2.406826369,0.820916369,49.901963274,2.873200685,0.0,0.410457485,0.410457485,31.122581704999998,8.918127255,0.0,0.410457485,4.346347916,0.0,36.702543828,0.0,0.0,0.0,42.53940870900001,12.210148972999999,6.398632232000001,39.875110136,0.410457485,4.428733096,0.410457485,32.039698709999996,1.762676287,0.0,2.786908538,0.0,3.694074737,19.917282102999998,0.0,0.0,3.9358890320000004,0.195951021,0.000700254,0.021536341,0.015753665,0.010425737,0.0024699490000000004,0.0,0.0,0.0,0.0,0.10091598900000001,0.0,0.251370752,0.0,0.0,0.038173646,0.764136787,0.009242893,0.008558979,0.003630363,2.0,2.0,"[[0, 3], [3, 4]]"
55x55,0.0,0.0,3.1413120689999996,5.198222582,6.870626679,3.5008496010000005,0.0,12.909623816,0.0,0.0,7.412748959,0.0,5.466468348,1.227819495,0.685660073,1.704767878,11.510253207000002,0.685660073,0.0,12.754466574999999,1.253927059,12.683614301,0.0,0.685660073,0.0,0.685660073,0.0,1.913479568,2.481746554,0.0,3.0500145110000005,1.253927059,49.226700584,11.070752294,0.0,0.0,0.685660073,5.005910366,0.568266986,3.0924864420000002,2.406826369,0.685660073,11.407043108,1.913479568,2.481746554,52.40422674,0.685660073,15.098624342,3.07603238,20.216687578,0.0,1.253927059,0.568266986,0.0,0.0,26.758015505,1.913479568,6.7391064510000005,0.0,0.0,0.0,90.76551341999999,5.381931948,3.1673509830000004,0.568266986,1.253927059,18.986065926000002,0.0,0.0,0.0,2.406826369,6.243420187,3.0924864420000002,1.371264502,31.964812863999995,0.0,8.448352929,62.098422391999996,3.543361312,17.534089233,0.0,0.0,0.0,0.0,1.136534943,0.0,3.07603238,0.0,0.685660073,3.0500145110000005,1.371264502,14.262788684,0.0,7.137792707999999,20.231391,65.5982411,1.939531488,3.826916498,0.0,4.663489377,1.227819495,3.0924864420000002,2.390427951,39.388807698,0.0,0.685660073,1.253927059,13.187719032999999,24.263686215,12.571844685,0.0,0.685660073,20.917736591999997,1.371264502,14.191501865000001,0.568266986,0.0,0.0,68.904719823,4.663489377,8.659875447,27.58627878,0.568266986,0.0,9.481606951,10.14115946,0.0,1.253927059,1.136534943,1.913479568,8.18300891,20.729685299,1.371264502,0.0,1.227819495,0.007551839,0.04666247,0.022323728,0.054754694,0.025491347,0.0,0.019721556,0.0,0.0,0.0,0.052974044,0.046094696,0.294012872,0.0,0.024693544,0.291040897,0.9491949289999999,0.0,0.010261959,0.100167978,2.0,2.0,"[[0, 4], [0, 1]]"
56x56,0.0,0.0,2.455651996,2.455651996,5.905849557,4.5930341960000005,1.092184595,1.660451581,0.0,0.0,8.22582862,1.092184595,7.778217305,1.227819495,0.0,1.704767878,8.616027217000001,0.0,0.0,7.269316957999999,0.568266986,11.997954228000001,0.0,0.0,0.0,0.0,0.0,6.688823348000001,2.888271076,0.0,2.3643544380000003,0.568266986,61.271478864,11.070752294,0.0,0.0,0.0,8.003356538,0.568266986,2.406826369,2.406826369,0.0,18.366681675000002,1.227819495,1.7960864810000001,52.40422674,0.0,4.813664962,6.073478552,2.796952473,0.0,0.568266986,0.568266986,0.0,0.0,41.037279645,1.227819495,2.752611149,0.0,0.0,2.184344163,94.16955555599999,6.474116543,3.980430644,0.568266986,0.568266986,18.986065926000002,1.092184595,0.0,0.0,2.406826369,3.5008496010000005,3.499010964,0.0,28.536584595999997,0.0,8.448352929,60.168892828999994,5.7277054750000005,23.401612038,1.092184595,1.092184595,0.0,0.0,1.136534943,0.0,2.796952473,1.092184595,0.0,2.3643544380000003,0.0,7.254442779,0.0,13.944570711999999,11.979436693,107.54181331,2.752611149,2.455651996,3.276613475,7.254442779,1.227819495,2.406826369,1.704767878,39.79533222,1.092184595,0.0,0.568266986,12.50205896,24.263686215,10.363308543,0.0,2.184344163,14.188740789999999,0.0,15.131984271,0.568266986,0.0,0.0,69.311244345,6.162173467000001,15.466653450999999,35.44072797,0.568266986,1.092184595,1.660451581,4.50443297,0.0,1.660451581,2.228719538,4.50443297,7.345748659,35.44072797,0.0,0.0,4.50443297,0.007551839,0.06876897900000001,0.022323728,0.042157018,0.025491347,0.008277092,0.0,0.0,0.0,0.0,0.024325537,0.046094696,0.411662989,0.0,0.003467705,0.291040897,0.8660862529999999,0.0,0.010261959,0.100167978,2.0,2.0,"[[0, 4], [0, 2]]"
57x57,0.410457485,0.0,2.8661094809999996,4.918392923,5.634581331,3.9113070860000008,7.388223625,5.083196930000001,1.231361832,0.410457485,9.735559194,2.462740927,4.640868463,1.227819495,0.0,4.98837863,14.369392194,0.410457485,1.231361832,9.732057885,4.672729279,12.408411713000001,0.410457485,0.410457485,0.410457485,2.05224928,0.410457485,4.511430247,2.61700285,0.410457485,4.416603718,3.8518777379999998,45.339575524,12.712552684,0.0,0.0,0.410457485,4.8660076960000005,0.568266986,2.8172838540000003,2.406826369,0.410457485,11.952744867,1.227819495,1.7960864810000001,52.40422674,0.410457485,8.918127255,3.757017158,2.525684247,1.64180039,0.568266986,0.568266986,1.64180039,0.0,26.454488065,4.10102018,8.366794572,0.410457485,0.820916369,0.410457485,92.40262643999999,8.255132633,9.184310106,1.3891833550000001,0.978724471,18.986065926000002,0.820916369,0.410457485,0.0,2.8172838540000003,4.732211433000001,2.8172838540000003,0.0,28.536584595999997,0.0,9.269269298000001,63.320473261,6.826972064,19.311170086999997,0.820916369,0.410457485,8.208947562,0.0,2.7783353330000002,0.0,2.115225363,0.0,0.0,2.3643544380000003,0.820916369,14.239426774,0.410457485,12.053897434,8.57068212,67.60010822,3.441467671,2.455651996,0.0,3.977829304,9.436767057,2.406826369,2.525684247,39.11360511,2.873200685,0.0,0.978724471,12.912516445,24.6741437,11.191157361,0.0,0.410457485,12.825312996,0.0,28.822268767,0.568266986,0.0,0.0,68.21905975,4.798745673,7.419202406,21.121503609,0.978724471,2.462740927,0.978724471,20.929232985,0.0,0.568266986,1.9574513119999999,1.227819495,7.7632099210000005,18.658877402999998,0.0,0.0,1.63827698,0.188644579,0.042446634,0.022323728,0.030563588,0.025491347,0.000398381,0.0,0.0,0.0,0.0,0.024325537,0.046094696,0.30912310499999995,0.0,0.0,0.291040897,0.7842923219999999,0.0,0.010261959,0.100167978,2.0,2.0,"[[0, 4], [0, 3]]"
58x58,0.0,0.0,12.284942396,4.421644165,4.813664962,5.46684177,0.0,4.500232146,0.0,0.0,6.041484457,0.0,3.409506631,1.227819495,1.965992169,1.704767878,9.271378902,0.0,0.0,7.269316957999999,2.534259155,11.997954228000001,0.0,0.0,0.0,1.965992169,0.0,1.227819495,1.7960864810000001,0.0,2.3643544380000003,0.568266986,52.752318684,13.036744463,0.0,0.0,0.0,3.6346458640000003,0.568266986,2.406826369,2.406826369,0.0,12.687375204,1.227819495,1.7960864810000001,54.370218909,1.965992169,8.745630122,1.704767878,1.704767878,0.0,0.568266986,0.568266986,0.0,0.0,23.559168855,1.227819495,0.568266986,0.0,0.0,0.0,94.606501035,5.381931948,5.728051641,0.568266986,0.568266986,20.952058095,0.0,0.0,0.0,2.406826369,3.5008496010000005,2.406826369,0.0,34.43453392799999,0.0,8.448352929,57.984548665999995,5.509353481,20.78039432,0.0,0.0,0.0,0.0,1.136534943,0.0,1.704767878,0.0,1.965992169,2.3643544380000003,0.0,9.875778636,0.0,6.9558841419999995,8.484425009,90.07130269999999,0.568266986,2.455651996,0.0,5.943821473,1.227819495,2.406826369,1.704767878,50.499906895,0.0,0.0,0.568266986,12.50205896,28.195651375,7.086695068,0.0,0.0,12.004396626999998,0.0,12.729265766000001,0.568266986,0.0,0.0,70.185051919,11.841630361,4.546001721,41.995048159999996,0.568266986,1.965992169,0.568266986,1.227819495,0.0,0.568266986,3.1025271119999998,1.227819495,4.069135184,26.26252262,0.0,0.0,1.227819495,0.02241012,0.04174638,0.043704552,0.03388389,0.035917084,0.002071568,0.0,0.0,0.0,0.0,0.029010726,0.046094696,0.057752353,0.0,0.0,0.291040897,0.8103435279999999,0.009242893,0.018820938,0.10185076300000001,2.0,2.0,"[[0, 4], [0, 4]]"
59x59,0.0,0.0,3.1413120689999996,5.198222582,7.962811274,2.3200040900000003,1.092184595,13.433541425000001,0.0,0.0,9.597093122,1.092184595,6.425672391,1.227819495,0.685660073,0.0,13.082098804,0.685660073,0.0,12.754466574999999,0.685660073,10.410584195,0.0,0.685660073,0.0,0.685660073,0.0,7.374483421000001,3.005664163,0.0,1.913479568,0.685660073,63.674818184,3.683494343,0.0,0.0,0.685660073,9.374621040000001,0.0,3.0924864420000002,2.406826369,0.685660073,16.779311642,1.913479568,1.913479568,52.40422674,0.685660073,15.098624342,5.739975176,19.604104295,0.0,0.685660073,0.0,0.0,0.0,41.563357735,1.913479568,8.355183628,0.0,0.0,2.184344163,95.08998233,5.905849557,4.78342816,0.0,0.685660073,18.41779894,1.092184595,0.0,0.0,2.406826369,3.9703900809999997,4.184671037,1.371264502,24.009309527999996,0.0,8.448352929,63.714499569,4.591170532,24.087272111,1.092184595,1.092184595,0.0,0.0,0.0,0.0,2.463449097,1.092184595,0.685660073,1.913479568,1.371264502,13.561572855,0.0,17.490177451999998,23.987626975,91.30416122999999,3.5556086650000003,3.826916498,3.276613475,3.9622735479999998,1.227819495,3.0924864420000002,0.685660073,40.480992293,1.092184595,0.685660073,0.685660073,0.685660073,24.263686215,13.575428054,0.0,2.8700042359999998,19.692574123999997,1.371264502,17.423677596,0.0,0.0,0.0,69.996904418,2.8700042359999998,15.034525455999999,38.02288883,0.0,1.092184595,10.005524560000001,13.417772935,0.0,1.777844668,1.092184595,5.190093043,8.618306696,31.166295349000002,1.371264502,0.0,4.50443297,0.0,0.07368506899999999,0.001901524,0.039093748,0.025491347,0.008277092,0.019721556,0.0,0.0,0.0,0.028648507,0.046094696,0.647923508,0.0,0.028161249000000003,0.291040897,0.804341676,0.0,0.0,0.100167978,2.0,2.0,"[[0, 4], [1, 2]]"
60x60,0.410457485,0.0,3.551769554,7.660963509,7.691543048,1.63827698,7.388223625,16.856286774,1.231361832,0.410457485,11.106823696,2.462740927,3.2883235490000002,1.227819495,0.685660073,3.283610752,18.835463781,1.096117558,1.231361832,15.217207501999999,4.790122366,10.82104168,0.410457485,1.096117558,0.410457485,2.737909353,0.410457485,5.19709032,2.734395937,0.410457485,3.965728848,3.9692708249999997,47.742914844,5.325294733,0.0,0.0,1.096117558,6.237272198,0.0,3.5029439270000005,2.406826369,1.096117558,10.365374833999999,1.913479568,1.913479568,52.40422674,1.096117558,19.203086635000002,3.4235137819999997,19.332836069,1.64180039,0.685660073,0.0,1.64180039,0.0,26.980566154999998,4.786680253,13.969367050999999,0.410457485,0.820916369,0.410457485,93.323053214,7.686865646999999,9.987307622,0.820916369,1.096117558,18.41779894,0.820916369,0.410457485,0.0,2.8172838540000003,5.201751913,3.5029439270000005,1.371264502,24.009309527999996,0.0,9.269269298000001,66.866080001,5.690437121,19.99683016,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,1.781721987,0.0,0.685660073,1.913479568,2.192180871,20.54655685,0.410457485,15.599504174,20.578872402000002,51.36245614,4.244465187,3.826916498,0.0,0.685660073,9.436767057,3.0924864420000002,1.506576442,39.799265183,2.873200685,0.685660073,1.096117558,1.096117558,24.6741437,14.403276872,0.0,1.096117558,18.329146329999997,1.371264502,31.113962092,0.0,0.0,0.0,68.904719823,1.506576442,6.987074411,23.703664469,0.410457485,2.462740927,9.32379745,29.84257295,0.0,0.685660073,0.820916369,1.913479568,9.035767958000001,14.384444782,1.371264502,0.0,1.63827698,0.18109274,0.047362723999999995,0.001901524,0.027500318,0.025491347,0.000398381,0.019721556,0.0,0.0,0.0,0.028648507,0.046094696,0.545383624,0.0,0.024693544,0.291040897,0.722547745,0.0,0.0,0.100167978,2.0,2.0,"[[0, 4], [1, 3]]"
61x61,0.0,0.0,12.970602469,7.164214750999999,6.870626679,3.193811664,0.0,16.27332199,0.0,0.0,7.412748959,0.0,2.056961717,1.227819495,2.651652242,0.0,13.737450489,0.685660073,0.0,12.754466574999999,2.651652242,10.410584195,0.0,0.685660073,0.0,2.651652242,0.0,1.913479568,1.913479568,0.0,1.913479568,0.685660073,55.155658004,5.649486512,0.0,0.0,0.685660073,5.005910366,0.0,3.0924864420000002,2.406826369,0.685660073,11.100005171,1.913479568,1.913479568,54.370218909,2.651652242,19.030589502,1.371264502,18.5119197,0.0,0.685660073,0.0,0.0,0.0,24.085246945,1.913479568,6.170839465,0.0,0.0,0.0,95.526927809,4.813664962,6.531049157,0.0,0.685660073,20.383791109,0.0,0.0,0.0,2.406826369,3.9703900809999997,3.0924864420000002,1.371264502,29.907258859999995,0.0,8.448352929,61.530155406,4.372818538,21.466054393,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,2.651652242,1.913479568,1.371264502,16.182908712,0.0,10.501490881999999,20.492615291,73.83365062,1.371264502,3.826916498,0.0,2.651652242,1.227819495,3.0924864420000002,0.685660073,51.185566968,0.0,0.685660073,0.685660073,0.685660073,28.195651375,10.298814579,0.0,0.685660073,17.508229960999998,1.371264502,15.020959091,0.0,0.0,0.0,70.870711992,8.54946113,4.113873726,44.57720902,0.0,1.965992169,8.913339965,10.14115946,0.0,0.685660073,1.965992169,1.913479568,5.341693221,21.988089999,1.371264502,0.0,1.227819495,0.014858281,0.04666247,0.023282348,0.03082062,0.035917084,0.002071568,0.019721556,0.0,0.0,0.0,0.033333696,0.046094696,0.294012872,0.0,0.024693544,0.291040897,0.748598951,0.009242893,0.008558979,0.10185076300000001,2.0,2.0,"[[0, 4], [1, 4]]"
