coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODImmature2
80x80,0.410457485,0.0,35.494499238,5.205311513,2.877878086,59.965714704999996,7.388223625,21.482160758,1.231361832,0.410457485,10.701394593,2.462740927,8.924378903000001,0.0,0.685660073,3.283610752,15.200817917,1.096117558,5.857235816,7.947890544,37.171172886,5.721991542,18.913393685,1.096117558,0.410457485,2.737909353,0.410457485,3.9692708249999997,1.506576442,0.410457485,2.737909353,3.9692708249999997,55.379835330000006,24.18687115,0.0,0.0,6.732172911999999,2.602626334,0.0,1.096117558,0.0,1.096117558,1.917021905,0.685660073,0.685660073,0.0,1.096117558,19.015295657000003,3.4235137819999997,24.968891423,1.64180039,0.685660073,0.0,1.64180039,0.0,25.75274666,3.558860758,13.969367050999999,0.410457485,0.820916369,0.410457485,19.627510194,2.873200685,8.759488127000001,0.820916369,1.096117558,0.0,6.456971723,0.410457485,0.0,5.036331469,3.9739324179999995,1.096117558,12.642830852000001,75.845117438,0.0,0.820916369,18.701595369,3.283610752,3.148401,6.456971723,0.410457485,8.208947562,0.0,1.64180039,0.0,1.781721987,0.0,0.685660073,0.685660073,2.192180871,26.182612204,0.410457485,13.143852178,15.76520744,51.36245614,4.244465187,1.371264502,0.0,0.685660073,8.208947562,0.685660073,1.506576442,1.096117558,2.873200685,0.685660073,1.096117558,1.096117558,0.410457485,9.58961191,5.636055354,6.732172911999999,23.610730074000003,1.371264502,21.487223438,0.0,0.0,0.0,9.937457121,1.506576442,12.623129765,34.975230819000004,0.410457485,2.462740927,9.32379745,28.614753455,0.0,0.685660073,0.820916369,11.957226423,7.807948463,14.384444782,1.371264502,0.0,23.537272814999998,0.18109274,0.020509678,0.037977222,0.087511623,0.0,0.072354733,0.019721556,0.452947761,0.0,0.157891858,0.028648507,0.0,1.8426939660000001,0.013323,0.033651804,0.032778658,0.299616372,0.499826737,0.021645908,0.0,2.0,2.0
81x81,0.410457485,1.932715942,12.367683908,12.936030299999999,2.877878086,24.888244187,11.25363986,20.721703009000002,1.231361832,0.410457485,10.701394593,2.462740927,10.857094845,0.0,0.685660073,3.283610752,17.133533859,1.096117558,1.231361832,11.813306779,4.790122366,1.096117558,0.410457485,1.096117558,6.208595855,4.670625295,2.343173427,3.9692708249999997,1.506576442,0.410457485,2.737909353,3.9692708249999997,92.10229475,28.052287385000003,1.932715942,1.932715942,6.732172911999999,6.468042569,0.0,1.096117558,0.0,18.491126358,3.849737847,0.685660073,0.685660073,0.0,1.096117558,16.322137615000003,3.4235137819999997,42.363900223,1.64180039,0.685660073,0.0,1.64180039,0.0,47.011457109999995,15.153913778,15.902082992999999,0.410457485,0.820916369,0.410457485,7.683752396,2.873200685,30.018198577,0.820916369,4.961533793,1.932715942,6.456971723,0.410457485,0.0,0.410457485,3.9739324179999995,1.096117558,22.306336419,22.271126250000002,0.0,0.820916369,11.382514263,12.947116319,3.148401,6.456971723,0.410457485,8.208947562,0.0,1.64180039,0.0,1.781721987,1.932715942,0.685660073,0.685660073,2.192180871,37.777665224,0.410457485,32.472102498,23.495926226999998,111.27405508999999,10.042603557,1.371264502,1.932715942,0.685660073,8.208947562,0.685660073,5.371992677,1.096117558,6.73861692,2.618376015,1.096117558,1.096117558,0.410457485,15.38775028,5.636055354,6.732172911999999,11.666972276000001,1.371264502,21.487223438,0.0,0.0,0.0,0.685660073,1.506576442,18.421268135,42.705949606000004,0.410457485,6.328157162,9.32379745,30.547469397,3.865416235,0.685660073,4.686332604,11.957226423,11.673364698,22.115163569,1.371264502,0.0,0.410457485,0.18109274,0.005616344,0.002849356,0.02766505,0.018385249,0.042303088,0.019721556,0.0,0.183308543,0.0,0.046526676,0.146909104,1.094192688,0.0,0.030813585,0.025287781,0.299616372,0.490390247,0.001931591,0.0,2.0,2.0
82x82,0.410457485,0.0,25.077873458,8.625084873999999,2.877878086,38.275584515,16.792215396,52.25821732800001,1.231361832,0.410457485,7.630096808999999,4.172620555,4.143264119,0.0,15.220257383,3.283610752,21.185393156,1.096117558,7.567115444,9.657770172,45.720439083,5.721991542,21.478151255,1.9510581280000001,0.410457485,3.592849923,1.265398055,4.824211395,1.506576442,0.410457485,2.737909353,4.824211395,59.495289590000006,2.49674096,0.0,0.0,1.9510581280000001,5.167383903999999,0.0,1.096117558,0.0,1.096117558,3.626901533,0.685660073,0.685660073,0.0,1.9510581280000001,26.709703330000004,3.4235137819999997,21.042715697,1.64180039,1.5406006429999999,0.0,2.49674096,0.85494057,27.462626288,4.413801328,21.663774724,0.410457485,1.675856939,0.410457485,23.902115897,9.712730209,16.4538958,0.820916369,1.9510581280000001,0.0,0.820916369,1.265398055,0.0,5.891272039,4.828872988,1.9510581280000001,8.210794026,60.644815026,0.0,1.675856939,25.541124893,3.283610752,4.00334157,0.820916369,1.265398055,33.001837202,0.0,1.64180039,0.0,3.491601615,0.0,0.685660073,0.685660073,3.902060499,25.676126722000003,0.410457485,22.547843948999997,23.459615112999998,78.72204954,6.809222757000001,1.371264502,0.85494057,0.685660073,14.193522801,0.685660073,2.361517012,1.096117558,4.583080313,2.3955397009999997,1.096117558,1.096117558,0.410457485,16.429141434,0.0,2.805997186,24.465670644,1.371264502,42.005129138,0.0,0.0,0.0,9.937457121,3.21645607,6.987074411,29.688239707999998,1.265398055,2.462740927,9.32379745,35.454282979,0.85494057,0.685660073,0.820916369,0.685660073,9.517828091,17.804218143,1.371264502,0.0,24.392213384999998,0.192694555,0.020509678,0.035127866,0.104534603,0.0,0.030450025999999998,0.019721556,0.452947761,0.0,0.157891858,0.104987317,0.0,1.731662804,0.013323,0.10430298399999999,0.030327479,0.397667336,0.00943649,0.021645908,0.0,2.0,2.0
83x83,0.410457485,1.932715942,1.9510581280000001,16.355803661,2.877878086,3.198113997,20.657631631,51.497759579000004,1.231361832,0.410457485,7.630096808999999,4.172620555,6.075980061,0.0,15.220257383,3.283610752,23.118109098,1.096117558,2.9412414599999996,13.523186406999999,13.339388563,1.096117558,2.9752150549999996,1.9510581280000001,6.208595855,5.525565865,3.198113997,4.824211395,1.506576442,0.410457485,2.737909353,4.824211395,96.21774901,6.362157195,1.932715942,1.932715942,1.9510581280000001,9.032800138999999,0.0,1.096117558,0.0,18.491126358,5.559617475,0.685660073,0.685660073,0.0,1.9510581280000001,24.016545288000003,3.4235137819999997,38.437724497,1.64180039,1.5406006429999999,0.0,2.49674096,0.85494057,48.721336738,16.008854348,23.596490666,0.410457485,1.675856939,0.410457485,11.958358099,9.712730209,37.71260625,0.820916369,5.816474363,1.932715942,0.820916369,1.265398055,0.0,1.265398055,4.828872988,1.9510581280000001,17.874299593,7.070823837999999,0.0,1.675856939,18.222043787,12.947116319,4.00334157,0.820916369,1.265398055,33.001837202,0.0,1.64180039,0.0,3.491601615,1.932715942,0.685660073,0.685660073,3.902060499,37.271179742,0.410457485,41.87609426899999,31.1903339,138.63364848999998,12.607361127,1.371264502,2.787656512,0.685660073,14.193522801,0.685660073,6.226933247,1.096117558,8.448496548,4.328255642999999,1.096117558,1.096117558,0.410457485,22.227279804000002,0.0,2.805997186,12.521912846000001,1.371264502,42.005129138,0.0,0.0,0.0,0.685660073,3.21645607,12.785212781,37.418958495,1.265398055,6.328157162,9.32379745,37.386998921,4.720356805,0.685660073,4.686332604,0.685660073,13.383244326,25.53493693,1.371264502,0.0,1.265398055,0.192694555,0.005616344,0.0,0.044688030000000004,0.018385249,0.000398381,0.019721556,0.0,0.183308543,0.0,0.122865486,0.146909104,0.983161526,0.0,0.10146476499999998,0.022836602,0.397667336,0.0,0.001931591,0.0,2.0,2.0
84x84,0.410457485,1.932715942,24.222932888,12.936030299999999,2.877878086,39.353359887,11.25363986,25.347576993,1.231361832,0.410457485,5.065339239,2.462740927,5.221039491,0.0,0.685660073,3.283610752,17.133533859,1.096117558,5.857235816,11.813306779,37.171172886,5.721991542,18.913393685,1.096117558,6.208595855,4.670625295,2.343173427,3.9692708249999997,1.506576442,0.410457485,2.737909353,3.9692708249999997,80.8307284,5.507216625,1.932715942,1.932715942,1.096117558,6.468042569,0.0,1.096117558,0.0,18.491126358,3.849737847,0.685660073,0.685660073,0.0,1.096117558,20.948011599000004,3.4235137819999997,36.727844868999995,1.64180039,0.685660073,0.0,1.64180039,0.0,47.011457109999995,15.153913778,15.902082992999999,0.410457485,0.820916369,0.410457485,21.560226136,2.873200685,30.018198577,0.820916369,4.961533793,1.932715942,0.820916369,0.410457485,0.0,5.036331469,3.9739324179999995,1.096117558,11.034770069,60.86765134,0.0,0.820916369,20.634311311,12.947116319,3.148401,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,1.781721987,1.932715942,0.685660073,0.685660073,2.192180871,32.14160987,0.410457485,32.472102498,23.495926226999998,111.27405508999999,10.042603557,1.371264502,1.932715942,0.685660073,8.208947562,0.685660073,5.371992677,1.096117558,6.73861692,2.618376015,1.096117558,1.096117558,0.410457485,15.38775028,0.0,1.096117558,25.543446016000004,1.371264502,21.487223438,0.0,0.0,0.0,9.937457121,1.506576442,12.785212781,31.434383256,0.410457485,6.328157162,9.32379745,30.547469397,3.865416235,0.685660073,4.686332604,0.685660073,11.673364698,22.115163569,1.371264502,0.0,23.537272814999998,0.18109274,0.020509678,0.035127866,0.084037679,0.018385249,0.030450025999999998,0.019721556,0.452947761,0.183308543,0.157891858,0.046526676,0.146909104,1.538136135,0.013323,0.039771845,0.013343846999999999,0.291728777,0.00943649,0.023577499,0.0,2.0,2.0
85x85,0.0,0.0,23.435870875,6.3579168070000005,2.056961717,25.335756744,0.0,17.098015805,0.0,0.0,7.007319856,0.0,7.693017071,0.0,2.651652242,0.0,11.752158677,0.685660073,0.824693815,5.485149617,2.651652242,32.022680423,4.948123813,0.685660073,1.649354052,2.651652242,0.0,0.685660073,3.159741553,0.0,0.685660073,0.685660073,63.617272305,25.335756744,0.0,0.0,6.321715427,2.195958317,0.824693815,0.685660073,0.0,0.685660073,3.4763460569999998,0.685660073,0.685660073,1.965992169,2.651652242,14.21692454,1.371264502,24.972668869,0.0,0.685660073,0.0,0.0,0.0,22.85742745,0.685660073,9.469567799,0.0,0.824693815,0.0,9.604265101,0.824693815,5.303229662,0.0,0.685660073,2.790685984,6.460749169,0.0,0.824693815,0.0,8.51539786,0.685660073,39.033333362,39.43020273,0.0,0.0,4.113873726,1.965992169,4.617625233,5.636055354,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,2.651652242,1.510353888,2.195958317,23.468318118,0.0,10.519920366,15.678950329,75.483004672,1.371264502,3.0206185540000003,0.0,4.3010062940000005,0.824693815,0.685660073,3.159741553,12.482419343,0.0,0.685660073,0.685660073,50.995422053,3.93196516,10.43327343,5.636055354,7.146409242,21.282373105,3.0206185540000003,7.868301917,0.0,0.824693815,0.0,2.651652242,12.67288161,12.22401056,55.84877537,0.0,1.965992169,13.861463778000001,8.913339965,0.0,0.685660073,1.965992169,11.957226423,5.763227777999999,21.988089999,1.371264502,0.0,0.824693815,0.039974253,0.00491609,0.055791383,0.058495217,0.012400446999999998,0.043976275,0.019721556,0.0,0.0,0.0,0.033333696,0.0,0.6918201429999999,0.0,0.024693544,0.023340904,0.612405202,0.527670742,0.011952055,0.001682785,2.0,2.0
86x86,0.0,0.0,13.019245094999999,9.777690168,2.056961717,3.645626554,9.403991771,47.874072375,0.0,0.0,3.936022072,1.709879628,2.911902287,0.0,17.186249552,0.0,17.736733916,0.685660073,2.534573443,7.195029245000001,11.200918438999999,32.022680423,7.512881383,1.5406006429999999,1.649354052,3.506592812,0.85494057,1.5406006429999999,3.159741553,0.0,0.685660073,1.5406006429999999,67.73272656500001,3.645626554,0.0,0.0,1.5406006429999999,4.760715887,0.824693815,0.685660073,0.0,0.685660073,5.186225685,0.685660073,0.685660073,1.965992169,3.506592812,21.911332213,1.371264502,21.046493143,0.0,1.5406006429999999,0.0,0.85494057,0.85494057,24.567307078,1.5406006429999999,17.163975472,0.0,1.679634385,0.0,13.878870803999998,7.664223338999999,12.997637335,0.0,1.5406006429999999,2.790685984,0.824693815,0.85494057,0.824693815,0.85494057,9.37033843,1.5406006429999999,34.601296536,24.229900318,0.0,0.85494057,10.95340325,1.965992169,5.472565803,0.0,0.85494057,24.79288964,0.0,0.0,0.0,3.08114413,0.0,2.651652242,1.510353888,3.905837945,22.961832636,0.0,19.923912137,23.373358002,102.84259807200002,3.936022072,3.0206185540000003,0.85494057,4.3010062940000005,6.809269054,0.685660073,4.014682123,12.482419343,1.709879628,2.3955397009999997,0.685660073,50.995422053,3.93196516,17.272802954,0.0,3.220233516,22.137313675,3.0206185540000003,28.386207617,0.0,0.824693815,0.0,2.651652242,14.382761237999999,6.587955206,50.561784259,0.85494057,1.965992169,13.861463778000001,15.752869489,0.85494057,0.685660073,1.965992169,0.685660073,7.473107405999999,25.40786336,1.371264502,0.0,1.679634385,0.051576068,0.00491609,0.052942027,0.07551819700000001,0.012400446999999998,0.002071568,0.019721556,0.0,0.0,0.0,0.109672506,0.0,0.580788981,0.0,0.09534472399999999,0.020889725,0.7104561660000001,0.037280495,0.011952055,0.001682785,2.0,2.0
87x87,0.0,0.0,35.291119855,6.3579168070000005,2.056961717,39.800872444,0.0,21.723889788999998,0.0,0.0,1.371264502,0.0,2.056961717,0.0,2.651652242,0.0,11.752158677,0.685660073,5.450567799,5.485149617,35.032702762,36.648554407,23.451060013,0.685660073,1.649354052,2.651652242,0.0,0.685660073,3.159741553,0.0,0.685660073,0.685660073,52.345705955,2.790685984,0.0,0.0,0.685660073,2.195958317,0.824693815,0.685660073,0.0,0.685660073,3.4763460569999998,0.685660073,0.685660073,1.965992169,2.651652242,18.842798524000003,1.371264502,19.336613515,0.0,0.685660073,0.0,0.0,0.0,22.85742745,0.685660073,9.469567799,0.0,0.824693815,0.0,23.480738840999997,0.824693815,5.303229662,0.0,0.685660073,2.790685984,0.824693815,0.0,0.824693815,4.625873984,8.51539786,0.685660073,27.761767012,78.02672782,0.0,0.0,13.365670774,1.965992169,4.617625233,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,2.651652242,1.510353888,2.195958317,17.832262764,0.0,10.519920366,15.678950329,75.483004672,1.371264502,3.0206185540000003,0.0,4.3010062940000005,0.824693815,0.685660073,3.159741553,12.482419343,0.0,0.685660073,0.685660073,50.995422053,3.93196516,10.43327343,0.0,1.510353888,35.158846845,3.0206185540000003,7.868301917,0.0,0.824693815,0.0,11.903449290000001,12.67288161,6.587955206,44.57720902,0.0,1.965992169,13.861463778000001,8.913339965,0.0,0.685660073,1.965992169,0.685660073,5.763227777999999,21.988089999,1.371264502,0.0,23.951509145,0.039974253,0.019809424,0.08806989300000001,0.114867846,0.012400446999999998,0.032123213,0.019721556,0.452947761,0.0,0.157891858,0.033333696,0.0,1.13576359,0.013323,0.033651804,0.01139697,0.604517607,0.046716984999999996,0.033597962999999995,0.001682785,2.0,2.0
88x88,0.0,1.932715942,12.164304524999999,14.088635594,2.056961717,4.723401926,3.865416235,20.96343204,0.0,0.0,1.371264502,0.0,3.989677659,0.0,2.651652242,0.0,13.684874619,0.685660073,0.824693815,9.350565852,2.651652242,32.022680423,4.948123813,0.685660073,7.447492422,4.584368184,1.932715942,0.685660073,3.159741553,0.0,0.685660073,0.685660073,89.068165375,6.656102219,1.932715942,1.932715942,0.685660073,6.061374552,0.824693815,0.685660073,0.0,18.080668873,5.4090619989999995,0.685660073,0.685660073,1.965992169,2.651652242,16.149640482000002,1.371264502,36.731622314999996,0.0,0.685660073,0.0,0.0,0.0,44.1161379,12.280713093,11.402283741,0.0,0.824693815,0.0,11.536981042999999,0.824693815,26.561940112,0.0,4.551076308,4.723401926,0.824693815,0.0,0.824693815,0.0,8.51539786,0.685660073,37.425272579,24.452736632,0.0,0.0,6.046589667999999,11.629497736,4.617625233,0.0,0.0,0.0,0.0,0.0,0.0,1.371264502,1.932715942,2.651652242,1.510353888,2.195958317,29.427315784,0.0,29.848170685999996,23.409669116,135.394603622,7.169402872,3.0206185540000003,1.932715942,4.3010062940000005,0.824693815,0.685660073,7.025157788,12.482419343,3.865416235,2.618376015,0.685660073,50.995422053,3.93196516,16.2314118,0.0,1.510353888,23.215089047000003,3.0206185540000003,7.868301917,0.0,0.824693815,0.0,2.651652242,12.67288161,12.386093576,52.307927807,0.0,5.831408404,13.861463778000001,10.846055907,3.865416235,0.685660073,5.831408404,0.685660073,9.628644012999999,29.718808786,1.371264502,0.0,0.824693815,0.039974253,0.00491609,0.052942027,0.055021273,0.030785695999999998,0.002071568,0.019721556,0.0,0.183308543,0.0,0.051211865,0.146909104,0.387262312,0.0,0.030813585,0.0039060930000000002,0.604517607,0.037280495,0.013883646,0.001682785,2.0,2.0
89x89,0.0,0.0,22.641457393,8.128336116,2.056961717,25.366003499,9.403991771,47.04937856,0.0,0.0,9.572077426,1.709879628,8.547957641,0.0,17.186249552,0.0,16.087379864,0.685660073,1.709879628,7.195029245000001,11.200918438999999,0.685660073,2.56475757,1.5406006429999999,0.0,3.506592812,0.85494057,1.5406006429999999,0.685660073,0.0,0.685660073,1.5406006429999999,78.17959909999999,25.366003499,0.0,0.0,7.176655997,3.936022072,0.0,0.685660073,0.0,0.685660073,4.36153187,0.685660073,0.685660073,1.965992169,3.506592812,21.911332213,1.371264502,25.857854682,0.0,1.5406006429999999,0.0,0.85494057,0.85494057,24.567307078,1.5406006429999999,13.865247138,0.0,0.85494057,0.0,12.229516751999999,6.839529524,12.997637335,0.0,1.5406006429999999,1.965992169,5.636055354,0.85494057,0.0,0.85494057,3.597511156,1.5406006429999999,19.482360376000003,27.946239267999996,0.0,0.85494057,10.95340325,1.965992169,5.472565803,5.636055354,0.85494057,24.79288964,0.0,0.0,0.0,3.08114413,0.0,2.651652242,0.685660073,3.08114413,26.948533938,0.0,17.449830657,23.373358002,101.19324402000001,3.936022072,1.371264502,0.85494057,2.651652242,5.984575239,0.685660073,1.5406006429999999,12.482419343,1.709879628,2.3955397009999997,0.685660073,0.685660073,3.93196516,12.324679141,5.636055354,8.031595055,9.768280535,1.371264502,25.912126137,0.0,0.0,0.0,2.651652242,10.259340757999999,9.74992908,61.833350609,0.85494057,1.965992169,8.913339965,15.752869489,0.85494057,0.685660073,1.965992169,11.957226423,5.823753353999999,25.40786336,1.371264502,0.0,0.85494057,0.026460096,0.00491609,0.02423018,0.051482276,0.010425737,0.043976275,0.019721556,0.0,0.0,0.0,0.109672506,0.0,1.036348605,0.0,0.09534472399999999,0.042271413,0.431606137,0.49963314,0.008558979,0.001682785,2.0,2.0
90x90,0.0,0.0,44.913332153,4.708562755,2.056961717,61.521249389000005,0.0,20.899195974,0.0,0.0,7.007319856,0.0,7.693017071,0.0,2.651652242,0.0,10.102804625000001,0.685660073,4.625873984,5.485149617,35.032702762,5.311534057,18.5029362,0.685660073,0.0,2.651652242,0.0,0.685660073,0.685660073,0.0,0.685660073,0.685660073,62.79257849,24.511062929,0.0,0.0,6.321715427,1.371264502,0.0,0.685660073,0.0,0.685660073,2.651652242,0.685660073,0.685660073,1.965992169,2.651652242,18.842798524000003,1.371264502,24.147975054,0.0,0.685660073,0.0,0.0,0.0,22.85742745,0.685660073,6.170839465,0.0,0.0,0.0,21.831384788999998,0.0,5.303229662,0.0,0.685660073,1.965992169,5.636055354,0.0,0.0,4.625873984,2.742570586,0.685660073,12.642830852000001,81.74306677,0.0,0.0,13.365670774,1.965992169,4.617625233,5.636055354,0.0,0.0,0.0,0.0,0.0,1.371264502,0.0,2.651652242,0.685660073,1.371264502,21.818964066,0.0,8.045838885999999,15.678950329,73.83365062,1.371264502,1.371264502,0.0,2.651652242,0.0,0.685660073,0.685660073,12.482419343,0.0,0.685660073,0.685660073,0.685660073,3.93196516,5.485149617,5.636055354,6.321715427,22.789813705,1.371264502,5.3942204369999995,0.0,0.0,0.0,11.903449290000001,8.54946113,9.74992908,55.84877537,0.0,1.965992169,8.913339965,8.913339965,0.0,0.685660073,1.965992169,11.957226423,4.113873726,21.988089999,1.371264502,0.0,23.12681533,0.014858281,0.019809424,0.059358046,0.09083192500000001,0.010425737,0.07402792,0.019721556,0.452947761,0.0,0.157891858,0.033333696,0.0,1.591323214,0.013323,0.033651804,0.032778658,0.325667578,0.5090696299999999,0.030204887,0.001682785,2.0,2.0
91x91,0.0,1.932715942,21.786516823,12.439281542,2.056961717,26.443778871000003,3.865416235,20.138738225,0.0,0.0,7.007319856,0.0,9.625733013,0.0,2.651652242,0.0,12.035520567,0.685660073,0.0,9.350565852,2.651652242,0.685660073,0.0,0.685660073,5.79813837,4.584368184,1.932715942,0.685660073,0.685660073,0.0,0.685660073,0.685660073,99.51503790999999,28.376479164000003,1.932715942,1.932715942,6.321715427,5.236680737,0.0,0.685660073,0.0,18.080668873,4.584368184,0.685660073,0.685660073,1.965992169,2.651652242,16.149640482000002,1.371264502,41.542983854,0.0,0.685660073,0.0,0.0,0.0,44.1161379,12.280713093,8.103555407,0.0,0.0,0.0,9.887626991,0.0,26.561940112,0.0,4.551076308,3.898708111,5.636055354,0.0,0.0,0.0,2.742570586,0.685660073,22.306336419,28.169075581999998,0.0,0.0,6.046589667999999,11.629497736,4.617625233,5.636055354,0.0,0.0,0.0,0.0,0.0,1.371264502,1.932715942,2.651652242,0.685660073,1.371264502,33.414017086,0.0,27.374089205999997,23.409669116,133.74524957,7.169402872,1.371264502,1.932715942,2.651652242,0.0,0.685660073,4.551076308,12.482419343,3.865416235,2.618376015,0.685660073,0.685660073,3.93196516,11.283287987000001,5.636055354,6.321715427,10.846055907,1.371264502,5.3942204369999995,0.0,0.0,0.0,2.651652242,8.54946113,15.54806745,63.579494157,0.0,5.831408404,8.913339965,10.846055907,3.865416235,0.685660073,5.831408404,11.957226423,7.979289960999999,29.718808786,1.371264502,0.0,0.0,0.014858281,0.00491609,0.02423018,0.030985352,0.028810985999999997,0.043976275,0.019721556,0.0,0.183308543,0.0,0.051211865,0.146909104,0.842821936,0.0,0.030813585,0.025287781,0.325667578,0.49963314,0.01049057,0.001682785,2.0,2.0
92x92,0.0,0.0,34.496706372999995,8.128336116,2.056961717,39.831119199,9.403991771,51.675252544,0.0,0.0,3.936022072,1.709879628,2.911902287,0.0,17.186249552,0.0,16.087379864,0.685660073,6.3357536119999995,7.195029245000001,43.581968959,5.311534057,21.06769377,1.5406006429999999,0.0,3.506592812,0.85494057,1.5406006429999999,0.685660073,0.0,0.685660073,1.5406006429999999,66.90803274999999,2.820932739,0.0,0.0,1.5406006429999999,3.936022072,0.0,0.685660073,0.0,0.685660073,4.36153187,0.685660073,0.685660073,1.965992169,3.506592812,26.537206197000003,1.371264502,20.221799328,0.0,1.5406006429999999,0.0,0.85494057,0.85494057,24.567307078,1.5406006429999999,13.865247138,0.0,0.85494057,0.0,26.105990491999997,6.839529524,12.997637335,0.0,1.5406006429999999,1.965992169,0.0,0.85494057,0.0,5.480814554,3.597511156,1.5406006429999999,8.210794026,66.542764358,0.0,0.85494057,20.205200298,1.965992169,5.472565803,0.0,0.85494057,24.79288964,0.0,0.0,0.0,3.08114413,0.0,2.651652242,0.685660073,3.08114413,21.312478584,0.0,17.449830657,23.373358002,101.19324402000001,3.936022072,1.371264502,0.85494057,2.651652242,5.984575239,0.685660073,1.5406006429999999,12.482419343,1.709879628,2.3955397009999997,0.685660073,0.685660073,3.93196516,12.324679141,0.0,2.3955397009999997,23.644754275,1.371264502,25.912126137,0.0,0.0,0.0,11.903449290000001,10.259340757999999,4.113873726,50.561784259,0.85494057,1.965992169,8.913339965,15.752869489,0.85494057,0.685660073,1.965992169,0.685660073,5.823753353999999,25.40786336,1.371264502,0.0,23.9817559,0.026460096,0.019809424,0.05650869,0.107854905,0.010425737,0.032123213,0.019721556,0.452947761,0.0,0.157891858,0.109672506,0.0,1.480292052,0.013323,0.10430298399999999,0.030327479,0.423718542,0.018679383,0.030204887,0.001682785,2.0,2.0
93x93,0.0,1.932715942,11.369891042999999,15.859054903,2.056961717,4.753648681,13.269408005999999,50.914794795,0.0,0.0,3.936022072,1.709879628,4.844618229,0.0,17.186249552,0.0,18.020095806,0.685660073,1.709879628,11.06044548,11.200918438999999,0.685660073,2.56475757,1.5406006429999999,5.79813837,5.439308754,2.787656512,1.5406006429999999,0.685660073,0.0,0.685660073,1.5406006429999999,103.63049217,6.6863489739999995,1.932715942,1.932715942,1.5406006429999999,7.801438307,0.0,0.685660073,0.0,18.080668873,6.294247812,0.685660073,0.685660073,1.965992169,3.506592812,23.844048155000003,1.371264502,37.616808128,0.0,1.5406006429999999,0.0,0.85494057,0.85494057,45.826017527999994,13.135653663,15.79796308,0.0,0.85494057,0.0,14.162232693999998,6.839529524,34.256347785,0.0,5.406016878,3.898708111,0.0,0.85494057,0.0,0.85494057,3.597511156,1.5406006429999999,17.874299593,12.968773169999999,0.0,0.85494057,12.886119191999999,11.629497736,5.472565803,0.0,0.85494057,24.79288964,0.0,0.0,0.0,3.08114413,1.932715942,2.651652242,0.685660073,3.08114413,32.907531604,0.0,36.778080977,31.104076789,161.10484297,9.734160442,1.371264502,2.787656512,2.651652242,5.984575239,0.685660073,5.406016878,12.482419343,5.575295863,4.328255642999999,0.685660073,0.685660073,3.93196516,18.122817511,0.0,2.3955397009999997,11.700996477,1.371264502,25.912126137,0.0,0.0,0.0,2.651652242,10.259340757999999,9.912012096,58.292503046,0.85494057,5.831408404,8.913339965,17.685585431,4.720356805,0.685660073,5.831408404,0.685660073,9.689169588999999,33.138582147,1.371264502,0.0,0.85494057,0.026460096,0.00491609,0.021380824,0.048008332,0.028810985999999997,0.002071568,0.019721556,0.0,0.183308543,0.0,0.127550675,0.146909104,0.731790774,0.0,0.10146476499999998,0.022836602,0.423718542,0.009242893,0.01049057,0.001682785,2.0,2.0
