coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODMature3,permutationTracker
72x72,0.0,2.600745781,10.787379965,15.282083893,0.0,3.251502522,3.614875615,28.710055772,0.0,8.205343522,14.192020476,2.735080789,0.0,1.032825032,2.600745781,26.05147363,13.044555871,5.9866559200000005,5.796137686,2.084324048,3.11714908,0.0,0.516421733,0.0,0.0,5.279715953,0.516421733,13.140497123,0.516421733,0.0,0.0,0.0,16.23897655,10.136594677999998,0.516421733,0.0,0.0,1.549235748,0.0,0.0,32.819630203,3.251502522,18.573448919,2.084324048,0.0,0.0,7.364040001,19.872598349999997,14.881280785000001,27.576379965,2.065631854,3.251502522,0.516421733,6.903645999,0.0,59.519951582000004,1.032825032,45.795131104,0.0,0.0,1.032825032,16.486642668,18.95551721,60.543779372,7.364040001,4.2843165370000005,0.0,3.251502522,1.549235748,2.735080789,21.226933535,0.516421733,5.279715953,0.0,30.947496408,0.0,0.0,62.252098282000006,7.364040001,1.032825032,0.0,0.0,4.2843165370000005,0.0,0.516421733,3.251502522,7.285696815,22.587916836,7.936471031,0.0,1.032825032,21.518884,0.516421733,67.47929469,2.065631854,0.516421733,9.946076444,0.0,1.549235748,0.0,29.285012717999997,0.0,1.549235748,0.0,2.735080789,0.0,0.0,5.279715953,0.0,20.541970121,0.0,0.516421733,159.96129410999998,0.0,52.57064498,0.0,0.0,0.516421733,2.600745781,1.032825032,2.735080789,10.806089303,0.516421733,1.032825032,0.0,38.773934838,2.084324048,0.0,5.796137686,11.513913017,3.614875615,4.819404837,0.0,0.0,52.36663669,0.0,0.058795929999999996,0.0,0.062303676,0.018932964,0.029032284,2.3545609169999997,0.245798573,0.091746982,0.0,0.14406681400000002,0.298613759,2.232467153,0.093054962,0.076169755,0.004065165,0.5864019030000001,0.0,0.002601846,0.0,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.0,0.516421733,12.028370384999999,16.523074313,0.0,3.251502522,4.855866035,28.264404154,2.481929712,8.205343522,13.348686848,2.735080789,0.0,1.032825032,1.757412153,28.533403342,15.924126978,5.9866559200000005,5.796137686,0.0,4.755738624,0.0,0.516421733,0.0,0.0,7.761645665,0.516421733,15.622426834999999,0.516421733,0.0,0.0,1.24099042,21.202871705,9.293261049999998,0.516421733,0.0,0.0,7.7540037360000005,1.24099042,0.0,53.424539803,4.492492942,21.055378631,1.24099042,0.0,0.0,5.279715953,17.788274301999998,17.363210497,20.03510684,2.065631854,3.251502522,0.516421733,3.9760712089999997,0.0,50.244408442,1.032825032,49.915575044,0.0,0.0,1.032825032,16.884248332,19.353122874,74.195883622,5.279715953,5.525306957000001,0.0,3.251502522,1.549235748,2.735080789,12.444678846999999,1.757412153,5.279715953,0.0,37.152264396,0.0,0.0,80.281023122,6.520706373,8.478609612,0.0,0.0,4.2843165370000005,0.0,0.516421733,4.492492942,3.514754744,23.828907256,11.213690401000001,1.24099042,1.032825032,22.75987442,0.516421733,74.47819152,2.065631854,0.516421733,7.861752396,3.722913592,2.7902261680000002,2.481929712,28.441679089999997,0.0,1.549235748,0.0,2.735080789,0.0,0.0,5.279715953,0.0,25.903430653,0.0,0.516421733,142.36183574,0.0,53.8116354,1.24099042,0.0,0.516421733,0.516421733,1.032825032,2.735080789,26.095608204999998,0.516421733,1.032825032,0.0,42.49684843,1.24099042,0.0,5.796137686,7.345347807,4.855866035,3.9760712089999997,0.0,0.0,58.37886507,0.0,0.08631525799999999,0.022148275,0.06573638600000001,0.018932964,0.053147927,3.5676817339999998,0.245798573,0.09232021400000001,0.0,0.15629610400000002,0.298613759,1.626350838,0.0,0.068542969,0.018213381,0.5864019030000001,0.041091738,0.023204046000000002,0.013707828,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.0,2.600745781,3.823026863,11.052840126,0.0,0.516421733,4.855866035,29.697888575,2.481929712,0.0,15.433010895999999,0.0,0.0,1.032825032,3.841736201,28.533403342,18.008451026,0.516421733,5.796137686,2.084324048,6.840062672,0.0,0.516421733,0.0,0.0,7.761645665,0.516421733,15.622426834999999,0.516421733,0.0,0.0,1.24099042,21.202871705,5.907350911,0.516421733,0.0,0.0,7.7540037360000005,1.24099042,0.0,41.963114033,1.757412153,18.320297842,3.325314468,0.0,0.0,7.364040001,19.872598349999997,11.89297631,21.600394079999997,2.065631854,0.516421733,0.516421733,5.40955563,0.0,37.612576672,1.032825032,49.264818303,0.0,0.0,1.032825032,10.763228858,21.437446922,65.9905401,7.364040001,2.7902261680000002,0.0,0.516421733,1.549235748,0.0,16.744503605,1.757412153,5.279715953,0.0,23.476524706,0.0,0.0,64.917044652,8.605030421,8.478609612,0.0,0.0,1.549235748,0.0,0.516421733,1.757412153,9.767626527,21.093826467,12.647174822,1.24099042,1.032825032,22.75987442,0.516421733,64.97101703999999,2.065631854,0.516421733,9.946076444,3.722913592,2.7902261680000002,2.481929712,30.526003137999997,0.0,1.549235748,0.0,0.0,0.0,0.0,5.279715953,0.0,25.252673912,0.0,0.516421733,149.14518507,0.0,53.8116354,1.24099042,0.0,0.516421733,2.600745781,1.032825032,0.0,19.974588731,0.516421733,1.032825032,0.0,31.55696739,3.325314468,0.0,5.796137686,11.513913017,4.855866035,3.325314468,0.0,0.0,56.03937352,0.0,0.076117268,0.022148275,0.054188122,0.018932964,0.024115643,3.087092599,0.061778678,0.000573232,0.0,0.138473011,0.298613759,1.033788239,0.093054962,0.087616684,0.022278546,0.5864019030000001,0.041091738,0.023204046000000002,0.013707828,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,0.0,0.516421733,2.582036443,11.998720432,2.661035735,4.2364497530000005,9.544515399,17.180520524,0.653826704,0.0,12.777694884,5.952795973000001,0.653826704,1.912098576,0.516421733,22.076423211999998,18.170863136999998,2.0495219810000003,2.9288564920000004,2.186870726,2.56592528,4.6224557,1.3956952770000002,1.961419965,1.533100248,14.94777134,3.177457468,14.643944480999998,2.2750297880000003,0.0,0.879273544,0.0,21.711745374,3.461309987,0.516421733,0.0,1.758608055,2.203062452,0.0,0.0,58.129083597000005,1.3956952770000002,0.653826704,1.533100248,1.758608055,0.0,0.0,10.544676061,6.746594507,4.131330645,10.858502094999999,2.298183924,1.3956952770000002,27.25530502,0.879273544,80.390081346,9.825695273,16.508875519,0.0,0.879273544,2.56592528,12.78089934,6.511452075,21.536358494,0.0,6.622718303000001,0.0,1.1702484370000001,1.549235748,0.879273544,10.912454668999999,5.79272133,2.412434759,0.0,9.802655411,0.653826704,0.879273544,68.091720705,0.653826704,4.347687471,0.0,5.455880036,4.2102714830000005,1.758608055,2.0495219810000003,0.516421733,5.88079246,14.616398783000001,17.966691982,5.704070076000001,1.912098576,19.750873465999998,0.516421733,46.122024753,6.936644397,8.522690416,7.632336041,11.76732754,4.2102714830000005,0.0,15.758793434000001,1.758608055,9.914408201,0.653826704,0.879273544,0.0,0.0,1.533100248,7.192001063,20.315993922,1.307597182,4.710618683000001,133.78046814,1.758608055,20.20438047,0.0,0.0,2.298183924,0.516421733,4.324545396,0.879273544,13.053545134,0.516421733,10.706156575,0.0,20.129809737,0.653826704,2.615263862,2.703292459,6.485287705,5.801746341,0.0,6.13247094,0.0,97.37293036,0.014628133,0.137165913,0.020996375,0.103227966,0.016352126,0.095933205,3.870134699,0.184041524,0.0,0.0,0.183039648,0.0,2.184342535,0.0,0.35423857200000003,0.004172908,0.621259424,0.0,0.007626545,0.064208831,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,0.0,0.516421733,10.787379965,16.161357437,2.661035735,5.010110577000001,8.890688695,19.261774609,0.0,8.205343522,12.12386818,8.034050058,0.0,1.912098576,0.516421733,20.76882603,13.594256645,6.865929464000001,2.2750297880000003,0.879273544,1.912098576,2.661035735,1.3956952770000002,0.0,0.879273544,14.94777134,3.177457468,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,14.519744311,8.931544173999999,0.516421733,0.0,1.758608055,1.549235748,0.0,0.0,57.127789117000006,4.130776066,2.735080789,0.879273544,1.758608055,0.0,0.0,9.890849357,9.601564832000001,15.071211685,10.858502094999999,5.0332647129999994,1.3956952770000002,29.990385809000003,0.879273544,89.146026566,9.825695273,14.667349816,0.0,0.879273544,1.912098576,17.063354355,4.55003211,29.741702016,0.0,8.703972388,0.0,3.251502522,1.549235748,3.614354333,15.848760394,3.177457468,1.758608055,0.0,22.170797919,0.0,0.879273544,82.847559155,0.0,3.6938607670000003,0.0,0.879273544,6.945352272000001,1.758608055,1.3956952770000002,3.251502522,4.573195278,17.351479572000002,10.89490096,4.396472894,1.912098576,17.135609604,0.516421733,57.182500581,5.629047215,8.522690416,6.978509337,0.0,4.2102714830000005,0.0,15.758793434000001,1.758608055,8.606811019,0.0,3.614354333,0.0,0.0,0.879273544,0.0,15.859073648,0.0,4.056791979000001,176.37492383,1.758608055,18.242960505,0.0,0.0,2.298183924,0.516421733,3.6707186920000003,3.614354333,14.066887593,0.516421733,10.706156575,0.0,29.108270811999997,0.0,0.0,1.3956952770000002,6.485287705,4.494149159,2.735080789,3.517207078,0.0,86.15290109,0.0,0.110411076,0.020996375,0.120412403,0.016352126,0.0913881,3.6650180599999995,0.33904098299999996,0.091746982,0.0,0.185589593,0.0,2.880451506,0.0,0.27059864100000003,0.004172908,0.621259424,0.0,0.007626545,0.049909825,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,0.0,2.600745781,2.582036443,10.69112325,2.661035735,2.2750297880000003,8.890688695,20.69525903,0.0,0.0,14.208192228000001,5.2989692690000005,0.0,1.912098576,2.600745781,20.76882603,15.678580693,1.3956952770000002,2.2750297880000003,2.963597592,3.996422624,2.661035735,1.3956952770000002,0.0,0.879273544,14.94777134,3.177457468,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,14.519744311,5.545634035,0.516421733,0.0,1.758608055,1.549235748,0.0,0.0,45.666363347,1.3956952770000002,0.0,2.963597592,1.758608055,0.0,2.084324048,11.975173405,4.131330645,16.636498924999998,10.858502094999999,2.298183924,1.3956952770000002,31.423870230000002,0.879273544,76.514194796,9.825695273,14.016593075,0.0,0.879273544,1.912098576,10.942334881,6.634356158,21.536358494,2.084324048,5.968891599000001,0.0,0.516421733,1.549235748,0.879273544,20.148585152,3.177457468,1.758608055,0.0,8.495058229,0.0,0.879273544,67.483580685,2.084324048,3.6938607670000003,0.0,0.879273544,4.2102714830000005,1.758608055,1.3956952770000002,0.516421733,10.826067061,14.616398783000001,12.328385381,4.396472894,1.912098576,17.135609604,0.516421733,47.675326100999996,5.629047215,8.522690416,9.062833385000001,0.0,4.2102714830000005,0.0,17.843117482,1.758608055,8.606811019,0.0,0.879273544,0.0,0.0,0.879273544,0.0,15.208316907,0.0,4.056791979000001,183.15827316000002,1.758608055,18.242960505,0.0,0.0,2.298183924,2.600745781,3.6707186920000003,0.879273544,7.945868119000001,0.516421733,10.706156575,0.0,18.168389771999998,2.084324048,0.0,1.3956952770000002,10.653852915,4.494149159,2.084324048,3.517207078,0.0,83.81340954000001,0.0,0.10021308599999999,0.020996375,0.108864139,0.016352126,0.062355816,3.1844289249999997,0.155021088,0.0,0.0,0.16776649999999999,0.0,2.287888907,0.093054962,0.289672356,0.008238073,0.621259424,0.0,0.007626545,0.049909825,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,0.0,0.516421733,3.823026863,11.93211367,2.661035735,2.2750297880000003,10.131679114999999,20.249607412,2.481929712,0.0,13.3648586,5.2989692690000005,0.0,1.912098576,1.757412153,23.250755742,18.5581518,1.3956952770000002,2.2750297880000003,0.879273544,5.635012167999999,2.661035735,1.3956952770000002,0.0,0.879273544,17.429701052,3.177457468,13.856836395999999,2.2750297880000003,0.0,0.879273544,1.24099042,19.483639466,4.702300407,0.516421733,0.0,1.758608055,7.7540037360000005,1.24099042,0.0,66.271272947,2.636685697,2.481929712,2.120263964,1.758608055,0.0,0.0,9.890849357,6.613260357,9.095225800000001,10.858502094999999,2.298183924,1.3956952770000002,28.49629544,0.879273544,67.238651656,9.825695273,18.137037015,0.0,0.879273544,1.912098576,11.339940545,7.0319618219999995,35.188462744000006,0.0,7.209882019000001,0.0,0.516421733,1.549235748,0.879273544,11.366330463999999,4.418447888,1.758608055,0.0,14.699826217,0.0,0.879273544,85.512505525,1.24099042,11.139645347,0.0,0.879273544,4.2102714830000005,1.758608055,1.3956952770000002,1.757412153,7.0551249899999995,15.857389203,15.605604751,5.637463314000001,1.912098576,18.376600024,0.516421733,54.674222931,5.629047215,8.522690416,6.978509337,3.722913592,5.451261903000001,2.481929712,16.999783854,1.758608055,8.606811019,0.0,0.879273544,0.0,0.0,0.879273544,0.0,20.569777439,0.0,4.056791979000001,165.55881478999999,1.758608055,19.483950925,1.24099042,0.0,2.298183924,0.516421733,3.6707186920000003,0.879273544,23.235387021,0.516421733,10.706156575,0.0,21.891303364,1.24099042,0.0,1.3956952770000002,6.485287705,5.735139579,1.24099042,3.517207078,0.0,89.82563792,0.0,0.127732414,0.04314465,0.112296849,0.016352126,0.086471459,4.397549742,0.155021088,0.000573232,0.0,0.17999579,0.0,1.6817725920000002,0.0,0.28204557,0.022386289,0.621259424,0.041091738,0.028228745,0.063617653,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,0.0,0.516421733,10.787379965,17.468954619,0.879273544,6.971530542,9.544515399,19.915601313,0.653826704,8.205343522,10.995932693,6.906114571,0.653826704,1.912098576,0.516421733,22.076423211999998,18.170863136999998,7.519756168000001,2.9288564920000004,2.186870726,2.56592528,2.840693509,1.3956952770000002,1.961419965,1.533100248,14.94777134,1.3956952770000002,14.643944480999998,2.2750297880000003,0.0,0.879273544,0.0,18.148330013,8.931544173999999,0.516421733,0.0,1.758608055,2.203062452,0.0,0.0,46.161623997,4.130776066,3.388907493,1.533100248,1.758608055,0.0,0.0,8.76291387,12.216828694,15.071211685,10.858502094999999,3.251502522,1.3956952770000002,29.990385809000003,0.879273544,64.275111676,9.825695273,19.243956308,0.0,0.879273544,2.56592528,19.204480671,6.511452075,29.741702016,0.0,7.576036901,0.0,3.905329226,1.549235748,3.614354333,11.990803052,4.010959139000001,2.412434759,0.0,21.696632909999998,0.653826704,0.879273544,72.533569845,0.653826704,2.56592528,0.0,5.455880036,5.163590081000001,1.758608055,2.0495219810000003,3.251502522,4.099030269,13.788064211,13.574777632,5.704070076000001,1.912098576,17.969111275,0.516421733,56.234349082,3.3732290359999997,1.3956952770000002,7.632336041,11.76732754,2.428509292,0.0,15.758793434000001,1.758608055,8.13264601,0.653826704,3.614354333,0.0,0.0,1.533100248,7.192001063,19.48765935,1.307597182,2.9288564920000004,110.58348909,1.758608055,20.20438047,0.0,0.0,0.516421733,0.516421733,4.324545396,3.614354333,15.913766318,0.516421733,10.706156575,0.0,29.287928586,0.653826704,2.615263862,2.703292459,4.703525514,5.801746341,2.735080789,6.13247094,0.0,65.92615751,0.014628133,0.057332524999999995,0.0,0.10363693,0.016352126,0.062609673,3.018528093,0.22201555,0.091746982,0.0,0.159432943,0.0,2.822790483,0.0,0.245178679,0.0,0.608190718,0.0,0.0,0.064208831,2.0,2.0,"[[1, 3], [1, 2]]"
80x80,0.0,2.600745781,2.582036443,11.998720432,0.879273544,4.2364497530000005,9.544515399,21.349085734,0.653826704,0.0,13.080256741,4.171033782,0.653826704,1.912098576,2.600745781,22.076423211999998,20.255187184999997,2.0495219810000003,2.9288564920000004,4.271194774,4.650249328,2.840693509,1.3956952770000002,1.961419965,1.533100248,14.94777134,1.3956952770000002,14.643944480999998,2.2750297880000003,0.0,0.879273544,0.0,18.148330013,5.545634035,0.516421733,0.0,1.758608055,2.203062452,0.0,0.0,34.700198227,1.3956952770000002,0.653826704,3.6174242960000003,1.758608055,0.0,2.084324048,10.847237918000001,6.746594507,16.636498924999998,10.858502094999999,0.516421733,1.3956952770000002,31.423870230000002,0.879273544,51.643279906000004,9.825695273,18.593199567,0.0,0.879273544,2.56592528,13.083461197000002,8.595776123,21.536358494,2.084324048,4.840956112000001,0.0,1.1702484370000001,1.549235748,0.879273544,16.29062781,4.010959139000001,2.412434759,0.0,8.02089322,0.653826704,0.879273544,57.169591374999996,2.738150752,2.56592528,0.0,5.455880036,2.428509292,1.758608055,2.0495219810000003,0.516421733,10.351902052,11.052983422,15.008262053,5.704070076000001,1.912098576,17.969111275,0.516421733,46.727174602,3.3732290359999997,1.3956952770000002,9.716660089000001,11.76732754,2.428509292,0.0,17.843117482,1.758608055,8.13264601,0.653826704,0.879273544,0.0,0.0,1.533100248,7.192001063,18.836902609,1.307597182,2.9288564920000004,117.36683842,1.758608055,20.20438047,0.0,0.0,0.516421733,2.600745781,4.324545396,0.879273544,9.792746844,0.516421733,10.706156575,0.0,18.348047546,2.738150752,2.615263862,2.703292459,8.872090724,5.801746341,2.084324048,6.13247094,0.0,63.58666596,0.014628133,0.047134535,0.0,0.092088666,0.016352126,0.033577389,2.537938958,0.037995655,0.0,0.0,0.14160984999999998,0.0,2.230227884,0.093054962,0.264252394,0.004065165,0.608190718,0.0,0.0,0.064208831,2.0,2.0,"[[1, 3], [1, 3]]"
81x81,0.0,0.516421733,3.823026863,13.239710852,0.879273544,4.2364497530000005,10.785505818999999,20.903434116,3.135756416,0.0,12.236923113,4.171033782,0.653826704,1.912098576,1.757412153,24.558352923999998,23.134758291999997,2.0495219810000003,2.9288564920000004,2.186870726,6.2888388719999995,2.840693509,1.3956952770000002,1.961419965,1.533100248,17.429701052,1.3956952770000002,17.125874192999998,2.2750297880000003,0.0,0.879273544,1.24099042,23.112225168,4.702300407,0.516421733,0.0,1.758608055,8.407830440000001,1.24099042,0.0,55.305107827,2.636685697,3.135756416,2.774090668,1.758608055,0.0,0.0,8.76291387,9.228524219,9.095225800000001,10.858502094999999,0.516421733,1.3956952770000002,28.49629544,0.879273544,42.367736766,9.825695273,22.713643507,0.0,0.879273544,2.56592528,13.481066861,8.993381787,35.188462744000006,0.0,6.081946532000001,0.0,1.1702484370000001,1.549235748,0.879273544,7.508373122,5.251949559000001,2.412434759,0.0,14.225661208,0.653826704,0.879273544,75.198516215,1.8948171239999998,10.01170986,0.0,5.455880036,2.428509292,1.758608055,2.0495219810000003,1.757412153,6.5809599809999995,12.293973842,18.285481423,6.945060496000001,1.912098576,19.210101695,0.516421733,53.726071432,3.3732290359999997,1.3956952770000002,7.632336041,15.490241132,3.6694997120000004,2.481929712,16.999783854,1.758608055,8.13264601,0.653826704,0.879273544,0.0,0.0,1.533100248,7.192001063,24.198363141,1.307597182,2.9288564920000004,99.76738004999999,1.758608055,21.44537089,1.24099042,0.0,0.516421733,0.516421733,4.324545396,0.879273544,25.082265746,0.516421733,10.706156575,0.0,22.070961138,1.8948171239999998,2.615263862,2.703292459,4.703525514,7.0427367610000005,1.24099042,6.13247094,0.0,69.59889434,0.014628133,0.074653863,0.022148275,0.09552137599999999,0.016352126,0.057693032,3.751059775,0.037995655,0.000573232,0.0,0.15383913999999999,0.0,1.624111569,0.0,0.256625608,0.018213381,0.608190718,0.041091738,0.0206022,0.077916659,2.0,2.0,"[[1, 3], [1, 4]]"
82x82,0.0,2.600745781,10.787379965,16.161357437,0.879273544,5.010110577000001,8.890688695,23.430339819,0.0,8.205343522,12.426430037,6.252287867,0.0,1.912098576,2.600745781,20.76882603,15.678580693,6.865929464000001,2.2750297880000003,2.963597592,3.996422624,0.879273544,1.3956952770000002,0.0,0.879273544,14.94777134,1.3956952770000002,11.374906683999999,2.2750297880000003,0.0,0.879273544,0.0,10.95632895,11.015868221999998,0.516421733,0.0,1.758608055,1.549235748,0.0,0.0,33.698903747,4.130776066,2.735080789,2.963597592,1.758608055,0.0,2.084324048,10.193411214000001,9.601564832000001,27.576379965,10.858502094999999,3.251502522,1.3956952770000002,34.158951019,0.879273544,60.399225126000005,9.825695273,16.751673864,0.0,0.879273544,1.912098576,17.365916212,6.634356158,29.741702016,2.084324048,6.922210197,0.0,3.251502522,1.549235748,3.614354333,21.226933535,1.3956952770000002,1.758608055,0.0,20.389035728,0.0,0.879273544,71.92542982500001,2.084324048,1.912098576,0.0,0.879273544,5.163590081000001,1.758608055,1.3956952770000002,3.251502522,9.04430487,13.788064211,7.936471031,4.396472894,1.912098576,15.353847413,0.516421733,57.78765043,2.065631854,1.3956952770000002,9.062833385000001,0.0,2.428509292,0.0,17.843117482,1.758608055,6.825048828,0.0,3.614354333,0.0,0.0,0.879273544,0.0,14.379982335000001,0.0,2.2750297880000003,159.96129410999998,1.758608055,18.242960505,0.0,0.0,0.516421733,2.600745781,3.6707186920000003,3.614354333,10.806089303,0.516421733,10.706156575,0.0,27.326508621,2.084324048,0.0,1.3956952770000002,8.872090724,4.494149159,4.819404837,3.517207078,0.0,52.36663669,0.0,0.020379698,0.0,0.10927310300000001,0.016352126,0.029032284,2.332822319,0.192995114,0.091746982,0.0,0.144159795,0.0,2.926336855,0.093054962,0.180612463,0.004065165,0.608190718,0.0,0.0,0.049909825,2.0,2.0,"[[1, 3], [2, 3]]"
83x83,0.0,0.516421733,12.028370384999999,17.402347857,0.879273544,5.010110577000001,10.131679114999999,22.984688201,2.481929712,8.205343522,11.583096409,6.252287867,0.0,1.912098576,1.757412153,23.250755742,18.5581518,6.865929464000001,2.2750297880000003,0.879273544,5.635012167999999,0.879273544,1.3956952770000002,0.0,0.879273544,17.429701052,1.3956952770000002,13.856836395999999,2.2750297880000003,0.0,0.879273544,1.24099042,15.920224104999999,10.172534593999998,0.516421733,0.0,1.758608055,7.7540037360000005,1.24099042,0.0,54.303813347,5.371766486,5.217010501,2.120263964,1.758608055,0.0,0.0,8.109087166,12.083494544,20.03510684,10.858502094999999,3.251502522,1.3956952770000002,31.231376229000002,0.879273544,51.123681986,9.825695273,20.872117804,0.0,0.879273544,1.912098576,17.763521876,7.0319618219999995,43.393806266,0.0,8.163200617,0.0,3.251502522,1.549235748,3.614354333,12.444678846999999,2.636685697,1.758608055,0.0,26.593803716,0.0,0.879273544,89.95435466500001,1.24099042,9.357883156,0.0,0.879273544,5.163590081000001,1.758608055,1.3956952770000002,4.492492942,5.273362799,15.029054631,11.213690401000001,5.637463314000001,1.912098576,16.594837833,0.516421733,64.78654726,2.065631854,1.3956952770000002,6.978509337,3.722913592,3.6694997120000004,2.481929712,16.999783854,1.758608055,6.825048828,0.0,3.614354333,0.0,0.0,0.879273544,0.0,19.741442867,0.0,2.2750297880000003,142.36183574,1.758608055,19.483950925,1.24099042,0.0,0.516421733,0.516421733,3.6707186920000003,3.614354333,26.095608204999998,0.516421733,10.706156575,0.0,31.049422213,1.24099042,0.0,1.3956952770000002,4.703525514,5.735139579,3.9760712089999997,3.517207078,0.0,58.37886507,0.0,0.047899026,0.022148275,0.11270581300000002,0.016352126,0.053147927,3.545943136,0.192995114,0.09232021400000001,0.0,0.156389085,0.0,2.32022054,0.0,0.172985677,0.018213381,0.608190718,0.041091738,0.0206022,0.063617653,2.0,2.0,"[[1, 3], [2, 4]]"
84x84,0.0,2.600745781,3.823026863,11.93211367,0.879273544,2.2750297880000003,10.131679114999999,24.418172622,2.481929712,0.0,13.667420456999999,3.517207078,0.0,1.912098576,3.841736201,23.250755742,20.642475848,1.3956952770000002,2.2750297880000003,2.963597592,7.719336216,0.879273544,1.3956952770000002,0.0,0.879273544,17.429701052,1.3956952770000002,13.856836395999999,2.2750297880000003,0.0,0.879273544,1.24099042,15.920224104999999,6.786624455,0.516421733,0.0,1.758608055,7.7540037360000005,1.24099042,0.0,42.842387577,2.636685697,2.481929712,4.204588012,1.758608055,0.0,2.084324048,10.193411214000001,6.613260357,21.600394079999997,10.858502094999999,0.516421733,1.3956952770000002,32.66486065,0.879273544,38.491850216,9.825695273,20.221361063,0.0,0.879273544,1.912098576,11.642502402,9.11628587,35.188462744000006,2.084324048,5.428119828000001,0.0,0.516421733,1.549235748,0.879273544,16.744503605,2.636685697,1.758608055,0.0,12.918064026,0.0,0.879273544,74.590376195,3.325314468,9.357883156,0.0,0.879273544,2.428509292,1.758608055,1.3956952770000002,1.757412153,11.526234581999999,12.293973842,12.647174822,5.637463314000001,1.912098576,16.594837833,0.516421733,55.27937278,2.065631854,1.3956952770000002,9.062833385000001,3.722913592,3.6694997120000004,2.481929712,19.084107902,1.758608055,6.825048828,0.0,0.879273544,0.0,0.0,0.879273544,0.0,19.090686126,0.0,2.2750297880000003,149.14518507,1.758608055,19.483950925,1.24099042,0.0,0.516421733,2.600745781,3.6707186920000003,0.879273544,19.974588731,0.516421733,10.706156575,0.0,20.109541173,3.325314468,0.0,1.3956952770000002,8.872090724,5.735139579,3.325314468,3.517207078,0.0,56.03937352,0.0,0.037701036,0.022148275,0.10115754900000001,0.016352126,0.024115643,3.065354001,0.008975219,0.000573232,0.0,0.138565992,0.0,1.727657941,0.093054962,0.192059392,0.022278546,0.608190718,0.041091738,0.0206022,0.063617653,2.0,2.0,"[[1, 3], [3, 4]]"
