coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODMature3,Pericytescells,ODMature3cells
75x75,0.0,0.0,0.0,1.307597182,1.781762191,14.093510135,0.653826704,0.653826704,0.653826704,0.0,4.0517229850000005,2.435588895,0.653826704,0.0,0.0,1.307597182,4.576606492,0.653826704,0.653826704,11.823553262,0.653826704,6.975516806,0.0,1.961419965,0.653826704,0.0,1.781762191,3.269037797,0.0,0.0,0.0,0.0,10.755416424,0.0,0.0,0.0,10.106359378,0.653826704,0.0,0.0,56.73338832,12.132090170000001,0.653826704,0.653826704,0.0,169.81430590000002,0.0,2.435588895,2.615263862,0.0,0.0,1.781762191,0.0,0.0,0.0,78.47798277000001,0.0,4.576606492,0.0,0.0,0.653826704,5.704650698,1.961419965,0.0,0.0,2.435588895,0.0,0.653826704,0.0,1.61613409,10.396032936000001,4.397026053,0.653826704,0.0,3.089359373,29.354772184,0.0,63.850223592000006,2.269960794,2.435588895,0.0,4.576606492,1.781762191,0.0,0.653826704,5.2579199,3.089359373,3.563415361,16.933866950000002,1.307597182,0.0,4.397026053,0.0,6.178679223,6.487146633,7.126995139,0.653826704,11.76732754,1.781762191,0.0,0.0,0.0,3.089359373,2.269960794,0.0,0.0,0.0,2.269960794,7.192001063,21.271372504000002,1.307597182,4.0517229850000005,135.39660223,0.0,1.961419965,0.0,0.0,1.781762191,1.61613409,0.653826704,0.0,12.537123401,0.0,0.0,1.61613409,3.743182156,0.653826704,2.615263862,1.307597182,1.781762191,1.307597182,0.0,2.615263862,0.0,97.37293036,0.014628133,0.191665872,0.05064134000000001,0.053122944,0.0,0.14516963100000002,3.753068271,0.175066305,0.0,0.0,0.06882591299999999,0.0,1.7794168719999999,0.0,0.19269982400000002,0.004172908,0.5940379079999999,0.010678902,0.007626545,0.014299006,2.0,2.0,"[1, 3]","[0, 1]"
76x76,0.0,0.0,8.205343522,5.470234187,1.781762191,14.867170959000001,0.0,2.735080789,0.0,8.205343522,3.3978962810000004,4.51684298,0.0,0.0,0.0,0.0,0.0,5.470234187,0.0,10.51595608,0.0,5.014096841,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,3.563415361,5.470234187,0.0,0.0,10.106359378,0.0,0.0,0.0,55.732093840000005,14.867170959000001,2.735080789,0.0,0.0,169.81430590000002,0.0,1.781762191,5.470234187,10.93988104,0.0,4.51684298,0.0,2.735080789,0.0,87.23392799000001,0.0,2.735080789,0.0,0.0,0.0,9.987105713,0.0,8.205343522,0.0,4.51684298,0.0,2.735080789,0.0,4.3512148790000005,15.332338661,1.781762191,0.0,0.0,15.457501881,28.70094548,0.0,78.606062042,1.61613409,1.781762191,0.0,0.0,4.51684298,0.0,0.0,7.9930006890000005,1.781762191,6.29849615,9.862075928,0.0,0.0,1.781762191,0.0,17.239155051,5.179549451,7.126995139,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,1.61613409,2.735080789,0.0,0.0,1.61613409,0.0,16.81445223,0.0,3.3978962810000004,177.99105792,0.0,0.0,0.0,0.0,1.781762191,1.61613409,0.0,2.735080789,13.55046586,0.0,0.0,1.61613409,12.721643231,0.0,0.0,0.0,1.781762191,0.0,2.735080789,0.0,0.0,86.15290109,0.0,0.16491103499999998,0.05064134000000001,0.070307381,0.0,0.140624526,3.547951632,0.330065764,0.091746982,0.0,0.071375858,0.0,2.475525843,0.0,0.109059893,0.004172908,0.5940379079999999,0.010678902,0.007626545,0.0,2.0,2.0,"[1, 3]","[0, 2]"
77x77,0.0,2.084324048,0.0,0.0,1.781762191,12.132090170000001,0.0,4.16856521,0.0,0.0,5.4822203290000004,1.781762191,0.0,0.0,2.084324048,0.0,2.084324048,0.0,0.0,12.600280128000001,2.084324048,5.014096841,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,3.563415361,2.084324048,0.0,0.0,10.106359378,0.0,0.0,0.0,44.27066807,12.132090170000001,0.0,2.084324048,0.0,169.81430590000002,2.084324048,3.8660862390000004,0.0,12.50516828,0.0,1.781762191,0.0,4.16856521,0.0,74.60209622,0.0,2.084324048,0.0,0.0,0.0,3.8660862390000004,2.084324048,0.0,2.084324048,1.781762191,0.0,0.0,0.0,1.61613409,19.632163419,1.781762191,0.0,0.0,1.781762191,28.70094548,0.0,63.242083572,3.700458138,1.781762191,0.0,0.0,1.781762191,0.0,0.0,5.2579199,8.034633974,3.563415361,11.295560348999999,0.0,0.0,1.781762191,0.0,7.731980570999999,5.179549451,7.126995139,2.084324048,0.0,1.781762191,0.0,2.084324048,0.0,1.781762191,1.61613409,0.0,0.0,0.0,1.61613409,0.0,16.163695489000002,0.0,3.3978962810000004,184.77440725000002,0.0,0.0,0.0,0.0,1.781762191,3.700458138,0.0,0.0,7.429446386,0.0,0.0,1.61613409,1.781762191,2.084324048,0.0,0.0,5.950327401,0.0,2.084324048,0.0,0.0,83.81340954000001,0.0,0.154713045,0.05064134000000001,0.058759117,0.0,0.11159224200000001,3.067362497,0.146045869,0.0,0.0,0.053552764999999995,0.0,1.882963244,0.093054962,0.128133608,0.008238073,0.5940379079999999,0.010678902,0.007626545,0.0,2.0,2.0,"[1, 3]","[0, 3]"
78x78,0.0,0.0,1.24099042,1.24099042,1.781762191,12.132090170000001,1.24099042,3.722913592,2.481929712,0.0,4.638886701000001,1.781762191,0.0,0.0,1.24099042,2.481929712,4.963895155,0.0,0.0,10.51595608,3.722913592,5.014096841,0.0,0.0,0.0,2.481929712,1.781762191,2.481929712,0.0,0.0,0.0,1.24099042,8.527310516,1.24099042,0.0,0.0,10.106359378,6.204767988,1.24099042,0.0,64.87557767,13.37308059,2.481929712,1.24099042,0.0,169.81430590000002,0.0,1.781762191,2.481929712,4.963895155,0.0,1.781762191,0.0,1.24099042,0.0,65.32655308,0.0,6.204767988,0.0,0.0,0.0,4.263691903,2.481929712,13.65210425,0.0,3.022752611,0.0,0.0,0.0,1.61613409,10.849908731,3.022752611,0.0,0.0,7.986530179000001,28.70094548,0.0,81.271008412,2.8571245100000002,9.227546771,0.0,0.0,1.781762191,0.0,0.0,6.49891032,4.263691903,4.804405781,14.572779719,1.24099042,0.0,3.022752611,0.0,14.730877401,5.179549451,7.126995139,0.0,3.722913592,3.022752611,2.481929712,1.24099042,0.0,1.781762191,1.61613409,0.0,0.0,0.0,1.61613409,0.0,21.525156021,0.0,3.3978962810000004,167.17494888,0.0,1.24099042,1.24099042,0.0,1.781762191,1.61613409,0.0,0.0,22.718965288,0.0,0.0,1.61613409,5.504675783,1.24099042,0.0,0.0,1.781762191,1.24099042,1.24099042,0.0,0.0,89.82563792,0.0,0.182232373,0.072789615,0.062191827,0.0,0.135707885,4.280483314,0.146045869,0.000573232,0.0,0.06578205499999999,0.0,1.276846929,0.0,0.120506822,0.022386289,0.5940379079999999,0.05177064000000001,0.028228745,0.013707828,2.0,2.0,"[1, 3]","[0, 4]"
79x79,0.0,0.0,8.205343522,6.777831369,0.0,16.828590924,0.653826704,3.388907493,0.653826704,8.205343522,2.269960794,3.388907493,0.653826704,0.0,0.0,1.307597182,4.576606492,6.124060891,0.653826704,11.823553262,0.653826704,5.193754615,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,7.192001063,5.470234187,0.0,0.0,10.106359378,0.653826704,0.0,0.0,44.76592872,14.867170959000001,3.388907493,0.653826704,0.0,169.81430590000002,0.0,0.653826704,8.085498049,10.93988104,0.0,2.735080789,0.0,2.735080789,0.0,62.3630131,0.0,7.311687280999999,0.0,0.0,0.653826704,12.128232029,1.961419965,8.205343522,0.0,3.388907493,0.0,3.388907493,0.0,4.3512148790000005,11.474381318999999,2.615263862,0.653826704,0.0,14.983336872,29.354772184,0.0,68.29207273200001,2.269960794,0.653826704,0.0,4.576606492,2.735080789,0.0,0.653826704,7.9930006890000005,1.307597182,2.735080789,12.5419526,1.307597182,0.0,2.615263862,0.0,16.291003552,2.9237312720000004,0.0,0.653826704,11.76732754,0.0,0.0,0.0,0.0,1.307597182,2.269960794,2.735080789,0.0,0.0,2.269960794,7.192001063,20.443037932000003,1.307597182,2.269960794,112.19962318,0.0,1.961419965,0.0,0.0,0.0,1.61613409,0.653826704,2.735080789,15.397344584999999,0.0,0.0,1.61613409,12.901301004999999,0.653826704,2.615263862,1.307597182,0.0,1.307597182,2.735080789,2.615263862,0.0,65.92615751,0.014628133,0.111832484,0.029644965000000002,0.053531908,0.0,0.111846099,2.9014616650000002,0.213040331,0.091746982,0.0,0.045219208,0.0,2.41786482,0.0,0.083639931,0.0,0.5809692019999999,0.010678902,0.0,0.014299006,2.0,2.0,"[1, 3]","[1, 2]"
80x80,0.0,2.084324048,0.0,1.307597182,0.0,14.093510135,0.653826704,4.822391914,0.653826704,0.0,4.354284842,0.653826704,0.653826704,0.0,2.084324048,1.307597182,6.66093054,0.653826704,0.653826704,13.90787731,2.738150752,5.193754615,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,7.192001063,2.084324048,0.0,0.0,10.106359378,0.653826704,0.0,0.0,33.30450295,12.132090170000001,0.653826704,2.738150752,0.0,169.81430590000002,2.084324048,2.738150752,2.615263862,12.50516828,0.0,0.0,0.0,4.16856521,0.0,49.73118133,0.0,6.66093054,0.0,0.0,0.653826704,6.007212555000001,4.045744013,0.0,2.084324048,0.653826704,0.0,0.653826704,0.0,1.61613409,15.774206076999999,2.615263862,0.653826704,0.0,1.307597182,29.354772184,0.0,52.928094262,4.354284842,0.653826704,0.0,4.576606492,0.0,0.0,0.653826704,5.2579199,7.560468965,0.0,13.975437021000001,1.307597182,0.0,2.615263862,0.0,6.783829072,2.9237312720000004,0.0,2.738150752,11.76732754,0.0,0.0,2.084324048,0.0,1.307597182,2.269960794,0.0,0.0,0.0,2.269960794,7.192001063,19.792281191,1.307597182,2.269960794,118.98297251,0.0,1.961419965,0.0,0.0,0.0,3.700458138,0.653826704,0.0,9.276325111,0.0,0.0,1.61613409,1.961419965,2.738150752,2.615263862,1.307597182,4.16856521,1.307597182,2.084324048,2.615263862,0.0,63.58666596,0.014628133,0.10163449399999999,0.029644965000000002,0.041983644,0.0,0.082813815,2.42087253,0.029020436,0.0,0.0,0.027396115,0.0,1.8253022209999998,0.093054962,0.102713646,0.004065165,0.5809692019999999,0.010678902,0.0,0.014299006,2.0,2.0,"[1, 3]","[1, 3]"
81x81,0.0,0.0,1.24099042,2.548587602,0.0,14.093510135,1.8948171239999998,4.3767402959999995,3.135756416,0.0,3.5109512140000003,0.653826704,0.653826704,0.0,1.24099042,3.7895268939999998,9.540501647,0.653826704,0.653826704,11.823553262,4.3767402959999995,5.193754615,0.0,1.961419965,0.653826704,2.481929712,0.0,5.7509675090000005,0.0,0.0,0.0,1.24099042,12.155896218,1.24099042,0.0,0.0,10.106359378,6.8585946920000005,1.24099042,0.0,53.90941255,13.37308059,3.135756416,1.8948171239999998,0.0,169.81430590000002,0.0,0.653826704,5.097193574,4.963895155,0.0,0.0,0.0,1.24099042,0.0,40.45563819,0.0,10.78137448,0.0,0.0,0.653826704,6.404818219,4.443349677,13.65210425,0.0,1.8948171239999998,0.0,0.653826704,0.0,1.61613409,6.9919513890000005,3.856254282,0.653826704,0.0,7.512365170000001,29.354772184,0.0,70.957019102,3.5109512140000003,8.099611284,0.0,4.576606492,0.0,0.0,0.653826704,6.49891032,3.7895268939999998,1.24099042,17.252656391000002,2.548587602,0.0,3.856254282,0.0,13.782725902,2.9237312720000004,0.0,0.653826704,15.490241132,1.24099042,2.481929712,1.24099042,0.0,1.307597182,2.269960794,0.0,0.0,0.0,2.269960794,7.192001063,25.153741723000003,1.307597182,2.269960794,101.38351413999999,0.0,3.202410385,1.24099042,0.0,0.0,1.61613409,0.653826704,0.0,24.565844013,0.0,0.0,1.61613409,5.6843335569999995,1.8948171239999998,2.615263862,1.307597182,0.0,2.548587602,1.24099042,2.615263862,0.0,69.59889434,0.014628133,0.129153822,0.051793240000000004,0.045416354,0.0,0.106929458,3.633993347,0.029020436,0.000573232,0.0,0.039625405,0.0,1.2191859059999999,0.0,0.09508686,0.018213381,0.5809692019999999,0.05177064000000001,0.0206022,0.028006834,2.0,2.0,"[1, 3]","[1, 4]"
82x82,0.0,2.084324048,8.205343522,5.470234187,0.0,14.867170959000001,0.0,6.903645999,0.0,8.205343522,3.700458138,2.735080789,0.0,0.0,2.084324048,0.0,2.084324048,5.470234187,0.0,12.600280128000001,2.084324048,3.23233465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.554558235,0.0,0.0,10.106359378,0.0,0.0,0.0,32.30320847,14.867170959000001,2.735080789,2.084324048,0.0,169.81430590000002,2.084324048,2.084324048,5.470234187,23.44504932,0.0,2.735080789,0.0,6.903645999,0.0,58.48712655,0.0,4.819404837,0.0,0.0,0.0,10.289667569999999,2.084324048,8.205343522,2.084324048,2.735080789,0.0,2.735080789,0.0,4.3512148790000005,20.710511802,0.0,0.0,0.0,13.67573969,28.70094548,0.0,67.683932712,3.700458138,0.0,0.0,0.0,2.735080789,0.0,0.0,7.9930006890000005,6.252871783,2.735080789,6.903645999,0.0,0.0,0.0,0.0,17.8443049,1.61613409,0.0,2.084324048,0.0,0.0,0.0,2.084324048,0.0,0.0,1.61613409,2.735080789,0.0,0.0,1.61613409,0.0,15.335360917,0.0,1.61613409,161.57742819999999,0.0,0.0,0.0,0.0,0.0,3.700458138,0.0,2.735080789,10.289667569999999,0.0,0.0,1.61613409,10.93988104,2.084324048,0.0,0.0,4.16856521,0.0,4.819404837,0.0,0.0,52.36663669,0.0,0.074879657,0.029644965000000002,0.059168081000000004,0.0,0.07826870999999999,2.2157558909999997,0.184019895,0.091746982,0.0,0.029946060000000004,0.0,2.521411192,0.093054962,0.019073715,0.004065165,0.5809692019999999,0.010678902,0.0,0.0,2.0,2.0,"[1, 3]","[2, 3]"
83x83,0.0,0.0,9.446333941999999,6.711224607,0.0,14.867170959000001,1.24099042,6.457994381,2.481929712,8.205343522,2.8571245100000002,2.735080789,0.0,0.0,1.24099042,2.481929712,4.963895155,5.470234187,0.0,10.51595608,3.722913592,3.23233465,0.0,0.0,0.0,2.481929712,0.0,2.481929712,0.0,0.0,0.0,1.24099042,4.963895155,6.711224607,0.0,0.0,10.106359378,6.204767988,1.24099042,0.0,52.90811807,16.108161379000002,5.217010501,1.24099042,0.0,169.81430590000002,0.0,0.0,7.952163899,15.903776194999999,0.0,2.735080789,0.0,3.9760712089999997,0.0,49.21158341,0.0,8.939848777,0.0,0.0,0.0,10.687273234,2.481929712,21.857447772,0.0,3.9760712089999997,0.0,2.735080789,0.0,4.3512148790000005,11.928257113999999,1.24099042,0.0,0.0,19.880507678,28.70094548,0.0,85.712857552,2.8571245100000002,7.44578458,0.0,0.0,2.735080789,0.0,0.0,9.233991109,2.481929712,3.9760712089999997,10.180865369,1.24099042,0.0,1.24099042,0.0,24.84320173,1.61613409,0.0,0.0,3.722913592,1.24099042,2.481929712,1.24099042,0.0,0.0,1.61613409,2.735080789,0.0,0.0,1.61613409,0.0,20.696821448999998,0.0,1.61613409,143.97796983,0.0,1.24099042,1.24099042,0.0,0.0,1.61613409,0.0,2.735080789,25.579186472,0.0,0.0,1.61613409,14.662794631999999,1.24099042,0.0,0.0,0.0,1.24099042,3.9760712089999997,0.0,0.0,58.37886507,0.0,0.102398985,0.051793240000000004,0.062600791,0.0,0.10238435299999998,3.4288767079999998,0.184019895,0.09232021400000001,0.0,0.04217535,0.0,1.915294877,0.0,0.011446929,0.018213381,0.5809692019999999,0.05177064000000001,0.0206022,0.013707828,2.0,2.0,"[1, 3]","[2, 4]"
84x84,0.0,2.084324048,1.24099042,1.24099042,0.0,12.132090170000001,1.24099042,7.891478802,2.481929712,0.0,4.941448558,0.0,0.0,0.0,3.325314468,2.481929712,7.048219203,0.0,0.0,12.600280128000001,5.80723764,3.23233465,0.0,0.0,0.0,2.481929712,0.0,2.481929712,0.0,0.0,0.0,1.24099042,4.963895155,3.325314468,0.0,0.0,10.106359378,6.204767988,1.24099042,0.0,41.4466923,13.37308059,2.481929712,3.325314468,0.0,169.81430590000002,2.084324048,2.084324048,2.481929712,17.469063435,0.0,0.0,0.0,5.40955563,0.0,36.57975164,0.0,8.289092036,0.0,0.0,0.0,4.56625376,4.56625376,13.65210425,2.084324048,1.24099042,0.0,0.0,0.0,1.61613409,16.228081872,1.24099042,0.0,0.0,6.204767988,28.70094548,0.0,70.348879082,4.941448558,7.44578458,0.0,0.0,0.0,0.0,0.0,6.49891032,8.734801495,1.24099042,11.614349789999999,1.24099042,0.0,1.24099042,0.0,15.33602725,1.61613409,0.0,2.084324048,3.722913592,1.24099042,2.481929712,3.325314468,0.0,0.0,1.61613409,0.0,0.0,0.0,1.61613409,0.0,20.046064708000003,0.0,1.61613409,150.76131916,0.0,1.24099042,1.24099042,0.0,0.0,3.700458138,0.0,0.0,19.458166998,0.0,0.0,1.61613409,3.722913592,3.325314468,0.0,0.0,4.16856521,1.24099042,3.325314468,0.0,0.0,56.03937352,0.0,0.092200995,0.051793240000000004,0.051052527,0.0,0.07335206899999999,2.948287573,0.0,0.000573232,0.0,0.024352257000000002,0.0,1.3227322780000002,0.093054962,0.030520644,0.022278546,0.5809692019999999,0.05177064000000001,0.0206022,0.013707828,2.0,2.0,"[1, 3]","[3, 4]"
85x85,0.0,0.0,0.0,5.8601155,3.602742145,4.488067067,3.385297096,0.653826704,0.653826704,0.0,4.0517229850000005,3.3461019070000004,2.474806658,0.0,0.910513012,1.307597182,4.576606492,0.653826704,0.653826704,4.9495422840000005,2.474806658,6.975516806,0.0,1.961419965,0.653826704,0.0,1.781762191,3.269037797,0.0,0.0,0.0,0.0,10.755416424,0.910513012,0.910513012,0.0,7.57990987,1.564339716,0.0,0.0,56.73338832,1.61613409,0.653826704,1.564339716,0.0,102.88213015,0.0,2.435588895,3.525776874,0.0,0.0,1.781762191,0.0,0.0,0.0,78.47798277000001,0.0,4.576606492,0.0,0.0,0.653826704,12.988648977,1.961419965,0.0,0.0,2.435588895,0.0,0.653826704,0.910513012,32.575635840000004,11.306545948,6.218006007,0.653826704,0.0,3.089359373,143.771966144,0.0,72.044763454,2.269960794,2.435588895,0.0,9.12912481,1.781762191,0.0,0.653826704,0.0,3.089359373,5.384395315,16.933866950000002,1.307597182,0.0,4.397026053,0.0,6.178679223,6.487146633,7.126995139,0.653826704,14.498797932,1.781762191,0.0,2.731470392,0.0,3.089359373,3.180473806,0.910513012,0.910513012,0.0,2.269960794,7.192001063,10.755416424,1.307597182,5.872702939000001,139.949120548,0.0,1.961419965,0.0,0.0,2.6922752030000003,1.61613409,0.653826704,0.0,12.537123401,0.0,0.0,3.4371140440000003,3.743182156,0.653826704,3.525776874,1.307597182,1.781762191,2.2181101940000003,0.910513012,2.615263862,0.0,98.283443372,0.014628133,0.220090875,0.033834022,0.065290238,0.0,0.16245597500000003,3.753068271,0.175066305,0.0,0.0,0.11694932799999999,0.0,1.816077664,0.0,0.19269982400000002,0.004172908,0.8047782019999999,0.0,0.007626545,0.014299006,2.0,2.0,"[1, 4]","[0, 1]"
86x86,0.0,0.0,8.205343522,10.022752505,3.602742145,5.261727891,2.731470392,2.735080789,0.0,8.205343522,3.3978962810000004,5.427355992000001,1.820979954,0.0,0.910513012,0.0,0.0,5.470234187,0.0,3.641945102,1.820979954,5.014096841,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,3.563415361,6.380747199,0.910513012,0.0,7.57990987,0.910513012,0.0,0.0,55.732093840000005,4.3512148790000005,2.735080789,0.910513012,0.0,102.88213015,0.0,1.781762191,6.380747199,10.93988104,0.0,4.51684298,0.0,2.735080789,0.0,87.23392799000001,0.0,2.735080789,0.0,0.0,0.0,17.271103992,0.0,8.205343522,0.0,4.51684298,0.0,2.735080789,0.910513012,35.310716629000005,16.242851673,3.602742145,0.0,0.0,15.457501881,143.11813944,0.0,86.800601904,1.61613409,1.781762191,0.0,4.552518318,4.51684298,0.0,0.0,2.735080789,1.781762191,8.119476104,9.862075928,0.0,0.0,1.781762191,0.0,17.239155051,5.179549451,7.126995139,0.0,2.731470392,1.781762191,0.0,2.731470392,0.0,1.781762191,2.526647102,3.645593801,0.910513012,0.0,1.61613409,0.0,6.29849615,0.0,5.218876235000001,182.543576238,0.0,0.0,0.0,0.0,2.6922752030000003,1.61613409,0.0,2.735080789,13.55046586,0.0,0.0,3.4371140440000003,12.721643231,0.0,0.910513012,0.0,1.781762191,0.910513012,3.645593801,0.0,0.0,87.063414102,0.0,0.193336038,0.033834022,0.082474675,0.0,0.15791087,3.547951632,0.330065764,0.091746982,0.0,0.11949927299999999,0.0,2.512186635,0.0,0.109059893,0.004172908,0.8047782019999999,0.0,0.007626545,0.0,2.0,2.0,"[1, 4]","[0, 2]"
87x87,0.0,2.084324048,0.0,4.552518318,3.602742145,2.526647102,2.731470392,4.16856521,0.0,0.0,5.4822203290000004,2.6922752030000003,1.820979954,0.0,2.99483706,0.0,2.084324048,0.0,0.0,5.72626915,3.9053040020000003,5.014096841,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,3.563415361,2.99483706,0.910513012,0.0,7.57990987,0.910513012,0.0,0.0,44.27066807,1.61613409,0.0,2.99483706,0.0,102.88213015,2.084324048,3.8660862390000004,0.910513012,12.50516828,0.0,1.781762191,0.0,4.16856521,0.0,74.60209622,0.0,2.084324048,0.0,0.0,0.0,11.150084518,2.084324048,0.0,2.084324048,1.781762191,0.0,0.0,0.910513012,32.575635840000004,20.542676431,3.602742145,0.0,0.0,1.781762191,143.11813944,0.0,71.436623434,3.700458138,1.781762191,0.0,4.552518318,1.781762191,0.0,0.0,0.0,8.034633974,5.384395315,11.295560348999999,0.0,0.0,1.781762191,0.0,7.731980570999999,5.179549451,7.126995139,2.084324048,2.731470392,1.781762191,0.0,4.8157944399999995,0.0,1.781762191,2.526647102,0.910513012,0.910513012,0.0,1.61613409,0.0,5.647739409,0.0,5.218876235000001,189.326925568,0.0,0.0,0.0,0.0,2.6922752030000003,3.700458138,0.0,0.0,7.429446386,0.0,0.0,3.4371140440000003,1.781762191,2.084324048,0.910513012,0.0,5.950327401,0.910513012,2.99483706,0.0,0.0,84.723922552,0.0,0.183138048,0.033834022,0.070926411,0.0,0.12887858600000002,3.067362497,0.146045869,0.0,0.0,0.10167617999999999,0.0,1.919624036,0.093054962,0.128133608,0.008238073,0.8047782019999999,0.0,0.007626545,0.0,2.0,2.0,"[1, 4]","[0, 3]"
88x88,0.0,0.0,1.24099042,5.793508738,3.602742145,2.526647102,3.9724608119999996,3.722913592,2.481929712,0.0,4.638886701000001,2.6922752030000003,1.820979954,0.0,2.151503432,2.481929712,4.963895155,0.0,0.0,3.641945102,5.543893546,5.014096841,0.0,0.0,0.0,2.481929712,1.781762191,2.481929712,0.0,0.0,0.0,1.24099042,8.527310516,2.151503432,0.910513012,0.0,7.57990987,7.115281,1.24099042,0.0,64.87557767,2.8571245100000002,2.481929712,2.151503432,0.0,102.88213015,0.0,1.781762191,3.392442724,4.963895155,0.0,1.781762191,0.0,1.24099042,0.0,65.32655308,0.0,6.204767988,0.0,0.0,0.0,11.547690182,2.481929712,13.65210425,0.0,3.022752611,0.0,0.0,0.910513012,32.575635840000004,11.760421743,4.843732565,0.0,0.0,7.986530179000001,143.11813944,0.0,89.465548274,2.8571245100000002,9.227546771,0.0,4.552518318,1.781762191,0.0,0.0,1.24099042,4.263691903,6.625385735,14.572779719,1.24099042,0.0,3.022752611,0.0,14.730877401,5.179549451,7.126995139,0.0,6.454383984,3.022752611,2.481929712,3.9724608119999996,0.0,1.781762191,2.526647102,0.910513012,0.910513012,0.0,1.61613409,0.0,11.009199941,0.0,5.218876235000001,171.727467198,0.0,1.24099042,1.24099042,0.0,2.6922752030000003,1.61613409,0.0,0.0,22.718965288,0.0,0.0,3.4371140440000003,5.504675783,1.24099042,0.910513012,0.0,1.781762191,2.151503432,2.151503432,0.0,0.0,90.736150932,0.0,0.210657376,0.055982297,0.074359121,0.0,0.152994229,4.280483314,0.146045869,0.000573232,0.0,0.11390547,0.0,1.3135077210000001,0.0,0.120506822,0.022386289,0.8047782019999999,0.041091738,0.028228745,0.013707828,2.0,2.0,"[1, 4]","[0, 4]"
