coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,Endothelial2
75x75,1.982856059,3.9818038510000004,19.342538168,4.401379712,0.34548853,12.045557209,3.3728874269999998,17.13462333,0.0,0.0,24.160003966,5.288108113,19.983759858,1.299905543,0.0,0.0,6.0466965770000005,3.753567783,1.762676287,6.5816807299999995,1.299905543,4.790051941,1.762676287,3.870920077,0.34548853,3.490146398,1.299905543,8.397617719,6.837049004,0.34548853,1.0364793,1.762676287,16.138713659,8.547305823,0.0,0.0,0.34548853,10.92643952,1.762676287,0.0,0.690985953,0.0,8.32816655,0.34548853,1.762676287,44.302900097000006,0.0,0.0,5.252901658,14.939502035,0.0,0.0,0.0,5.545178898,0.0,0.0,1.990891496,3.9656767740000003,1.299905543,0.0,3.525431547,59.558317938,2.681895905,0.34548853,0.0,0.34548853,4.091025693,4.237172125000001,0.0,2.673860468,7.536112103,8.508492361,0.0,1.291870106,40.12717807,8.201752019999999,1.762676287,66.354940899,4.444572192,18.457305899,0.34548853,4.526679626,3.054546393,2.328349406,0.34548853,0.0,5.0534757290000005,0.0,1.0364793,0.690985953,1.762676287,2.45366224,2.799155587,16.61571308,1.982856059,87.56747524999999,1.762676287,7.243793135000001,6.310139640000001,1.381990362,1.291870106,0.0,0.690985953,109.15422571900001,5.709323095,0.34548853,0.0,0.690985953,19.834097599,1.0364793,0.34548853,2.945302019,21.798982865,0.34548853,7.050817835,0.0,0.34548853,0.690985953,66.07841499,6.898318974,8.016919054999999,5.8265851689999995,0.34548853,0.34548853,0.690985953,14.321141278999999,2.799155587,0.690985953,2.328349406,7.272672252,1.990891496,0.34548853,0.0,0.0,6.634941153,0.0,0.044039668,0.02209094,0.051262763,0.0,0.032209852,0.0,0.119185307,0.0,0.0,0.0962308,0.0,1.472732135,0.0,0.0,0.038173646,0.52225773,0.0,0.0,0.001947578,2.0,2.0
76x76,1.982856059,5.26525207,20.631521407,6.990268494,0.34548853,10.745651666,5.956243592,18.423606569,1.294457406,0.0,18.949352136,5.288108113,25.118727317999998,0.0,0.0,0.0,6.04124844,2.45366224,3.057133693,11.737326642,0.0,3.490146398,1.762676287,3.870920077,0.34548853,3.490146398,0.0,9.692075124999999,1.637358636,0.34548853,1.0364793,1.762676287,16.138713659,8.547305823,0.0,0.0,0.34548853,13.515328302,1.762676287,0.0,0.690985953,0.0,17.378629031,0.34548853,1.762676287,45.597357503000005,0.0,2.588888782,6.547359064,22.699643267,0.0,1.294457406,1.294457406,1.6399459360000002,0.0,0.0,0.690985953,11.732252729999999,0.0,0.0,3.525431547,71.19333948,1.381990362,2.934377312,0.0,0.34548853,7.974287401,1.637358636,0.0,5.262749250000001,3.6253680820000005,8.497567654,0.0,1.291870106,41.399713723,37.976889379999996,1.762676287,67.649398305,3.144666649,17.157400356,0.34548853,7.115568408,4.349003799,2.328349406,0.34548853,0.0,3.748119646,2.588888782,1.0364793,0.690985953,1.762676287,2.45366224,2.799155587,19.204601862,3.2773134649999998,52.30343579,5.645937995,8.532776374,3.7103261510000003,2.676447768,5.175131814,0.0,0.690985953,149.194197409,3.109509606,0.34548853,0.0,1.985443359,19.834097599,1.0364793,0.34548853,0.34548853,6.199292015,0.34548853,7.050817835,0.0,0.34548853,0.690985953,66.07841499,5.598413431,8.016919054999999,10.998905647,0.34548853,0.34548853,0.690985953,18.204402986999998,4.093612993,0.690985953,3.6228068120000003,4.661870666,0.690985953,0.34548853,0.0,0.0,11.812686467999999,0.0,0.025621225,0.016549207,0.083798281,0.0,0.019981277,0.0,0.13991377,0.0,0.0,0.0962308,0.0,1.7706150489999999,0.0,0.0,0.038173646,0.52225773,0.0,0.0,0.001947578,2.0,2.0
77x77,1.982856059,1.381990362,18.883913320999998,6.925250698999999,0.34548853,13.269522653000001,4.596852870999999,16.675998483,0.0,0.0,19.725621676,5.288108113,30.618224838,0.0,0.0,0.841280696,6.429354465,3.294942936,1.762676287,2.223271058,0.0,3.490146398,1.762676287,3.870920077,0.34548853,3.490146398,0.841280696,8.397617719,1.637358636,0.34548853,1.0364793,1.762676287,18.662584646,11.07117681,0.0,0.0,0.34548853,11.767720216,1.762676287,0.0,0.690985953,0.0,9.093511383,0.34548853,1.762676287,44.302900097000006,0.841280696,0.0,5.252901658,14.480877188000001,0.841280696,0.0,0.841280696,0.34548853,0.0,0.0,0.690985953,6.489547761000001,0.0,0.0,3.525431547,62.38868636,2.223271058,0.34548853,0.0,1.186769226,4.091025693,1.637358636,0.0,2.673860468,3.5603502870000003,9.273837193999999,0.0,2.133150802,45.864619802,9.043032715999999,1.762676287,68.878811886,3.144666649,17.157400356,0.34548853,4.526679626,3.054546393,2.328349406,0.34548853,0.0,2.45366224,0.841280696,1.0364793,0.690985953,1.762676287,3.294942936,2.799155587,17.456993775999997,1.982856059,51.334130800000004,1.762676287,14.356712928,4.551606847,1.381990362,1.291870106,0.0,0.690985953,102.198448489,6.474667928000001,0.34548853,0.0,1.5322666489999999,20.675378294999998,3.5603502870000003,1.186769226,1.186769226,8.723163002,0.34548853,7.892098531,0.0,0.34548853,0.690985953,67.760978421,5.598413431,8.858199750999999,4.526679626,0.34548853,0.34548853,0.690985953,14.321141278999999,2.799155587,1.5322666489999999,4.010912837,2.072981884,0.690985953,1.186769226,0.0,0.0,7.476221849,0.0,0.033536932,0.053802924,0.103326375,0.0,0.051233035,0.0,0.157436037,0.0,0.0,0.0962308,0.0,1.860029174,0.0,0.0,0.038173646,0.52225773,0.0,0.009163188,0.001947578,2.0,2.0
78x78,2.611701963,3.268546446,22.444575659,7.545668396,0.34548853,16.405280117,2.7018277879999997,17.09243737,0.0,0.0,18.875905863,5.288108113,28.449410048,0.628845904,0.0,0.0,6.004510617,3.0825081439999997,2.391522191,3.268546446,0.0,7.892089432000001,2.391522191,3.870920077,0.34548853,4.118992302,0.0,8.397617719,4.78164732,0.34548853,1.0364793,1.762676287,18.025269743,14.835836734,0.0,0.628845904,2.232044614,10.92643952,1.762676287,1.257719583,1.319831857,0.628845904,6.357198965,0.34548853,1.762676287,66.940316177,0.628845904,0.628845904,5.881747562,20.556949334000002,0.0,0.0,0.0,2.232044614,0.0,0.628845904,0.690985953,8.367619808,0.0,0.0,4.78315113,65.71964218,3.8974328710000004,4.118582669,0.0,0.34548853,6.606468202,1.637358636,0.0,8.962391379,6.067349758,5.908678871999999,0.0,1.291870106,53.793010552,37.13128912,3.0203958699999998,75.15886634499999,3.7735125529999998,17.78624626,0.34548853,10.186308077,4.312265976,2.328349406,0.34548853,0.0,2.45366224,0.628845904,1.0364793,1.319831857,2.391522191,4.9691047489999995,2.799155587,17.873432663,3.240575642,26.05126164,3.649232371,10.97475805,3.7103261510000003,3.268546446,2.5495896890000003,0.0,0.690985953,171.956215069,11.913435051999999,0.34548853,0.628845904,0.690985953,20.462943502999998,2.294198883,0.974334434,0.974334434,8.085848099,0.974334434,7.050817835,0.0,0.34548853,1.319831857,69.851509129,8.11385594,9.274638637999999,5.784399209,0.34548853,0.34548853,0.690985953,14.321141278999999,3.428001491,0.690985953,2.95719531,5.846076023,0.690985953,1.603208113,0.0,0.0,9.150383662,0.0,0.019814776,0.016549207,0.09982207100000001,0.0,0.0,0.0,0.032514121,0.0,0.0,0.0962308,0.0,1.523625407,0.0,0.028612979,0.047192079,0.52225773,0.0,0.0,0.001947578,2.0,2.0
79x79,1.291870106,6.483075197,7.76441601,3.880758888,0.0,3.06258183,5.183167251,18.341521750000002,1.294457406,0.0,22.25740524,5.288108113,27.226582886,1.299905543,0.0,0.0,3.886233055,3.06258183,3.057133693,15.555026647999998,1.299905543,3.06258183,1.762676287,3.525431547,0.0,1.762676287,1.299905543,6.582565519,6.491560474,0.0,0.0,1.762676287,12.33828522,1.291870106,0.0,0.0,0.0,13.515328302,1.762676287,0.0,0.0,0.0,18.596452157999998,0.0,1.762676287,40.414916226,0.0,2.588888782,4.819888953,12.94363873,0.0,1.294457406,1.294457406,6.494147774,0.0,0.0,1.299905543,10.350262368,1.299905543,0.0,3.525431547,62.308372958,1.299905543,2.588888782,0.0,0.0,6.937808101,3.891683595,0.0,3.880758888,9.088521585,6.951378558,0.0,1.291870106,24.832708541000002,31.067007466,1.762676287,61.430515355999994,3.06258183,18.457305899,0.0,4.351565069,4.349003799,1.291870106,0.0,0.0,5.656947182000001,2.588888782,0.0,0.0,1.762676287,1.762676287,1.762676287,15.749680934,2.586327512,112.92214904,5.645937995,7.414225871999999,3.891683595,1.294457406,5.175131814,0.0,0.0,130.52014333900001,2.599813489,0.0,0.0,1.294457406,18.797618299,0.0,0.0,2.599813489,20.416992503,0.0,7.050817835,0.0,0.0,0.0,51.56883632,4.82533709,3.525431547,9.534807851,0.0,0.0,0.0,17.513417034,3.057133693,0.0,2.586327512,7.78857915,1.299905543,0.0,0.0,0.0,8.703176862,0.0,0.069660893,0.008821836999999999,0.063048019,0.0,0.052191128999999996,0.0,0.259099077,0.0,0.0,0.0962308,0.0,2.156479068,0.0,0.0,0.038173646,0.503474705,0.0,0.0,0.001947578,2.0,2.0
80x80,1.291870106,2.599813489,6.016807924,3.8157410929999998,0.0,5.586452817,3.82377653,16.593913664,0.0,0.0,23.03367478,5.288108113,32.726080406,1.299905543,0.0,0.841280696,4.27433908,3.903862526,1.762676287,6.040971064,1.299905543,3.06258183,1.762676287,3.525431547,0.0,1.762676287,2.141186239,5.288108113,6.491560474,0.0,0.0,1.762676287,14.862156207,3.8157410929999998,0.0,0.0,0.0,11.767720216,1.762676287,0.0,0.0,0.0,10.311334510000002,0.0,1.762676287,39.12045882,0.841280696,0.0,3.525431547,4.724872651,0.841280696,0.0,0.841280696,5.199690368,0.0,0.0,1.299905543,5.107557399,1.299905543,0.0,3.525431547,53.503719838,2.141186239,0.0,0.0,0.841280696,3.054546393,3.891683595,0.0,1.291870106,9.02350379,7.727648098,0.0,2.133150802,29.29761462,2.133150802,1.762676287,62.659928937,3.06258183,18.457305899,0.0,1.762676287,3.054546393,1.291870106,0.0,0.0,4.362489776,0.841280696,0.0,0.0,1.762676287,2.603956983,1.762676287,14.002072848000001,1.291870106,111.95284405,1.762676287,13.238162425999999,4.732964291,0.0,1.291870106,0.0,0.0,83.524394419,5.964971811,0.0,0.0,0.841280696,19.638898994999998,2.523870987,0.841280696,3.4410941850000003,22.940863489999998,0.0,7.892098531,0.0,0.0,0.0,53.251399751,4.82533709,4.366712243,3.06258183,0.0,0.0,0.0,13.630155325999999,1.762676287,0.841280696,2.974433537,5.199690368,1.299905543,0.841280696,0.0,0.0,4.366712243,0.0,0.0775766,0.046075554,0.082576113,0.0,0.083442887,0.0,0.276621344,0.0,0.0,0.0962308,0.0,2.2458931929999997,0.0,0.0,0.038173646,0.503474705,0.0,0.009163188,0.001947578,2.0,2.0
81x81,1.92071601,4.486369573,9.577470262,4.43615879,0.0,8.722210280999999,1.9287514469999998,17.010352551,0.0,0.0,22.183958967,5.288108113,30.557265616000002,1.9287514469999998,0.0,0.0,3.8494952319999998,3.691427734,2.391522191,7.086246451999999,1.299905543,7.464524864,2.391522191,3.525431547,0.0,2.391522191,1.299905543,5.288108113,9.635849158,0.0,0.0,1.762676287,14.224841304,7.580401017,0.0,0.628845904,1.886556084,10.92643952,1.762676287,1.257719583,0.628845904,0.628845904,7.575022092000001,0.0,1.762676287,61.757874900000004,0.628845904,0.628845904,4.1542774510000005,10.800944797,0.0,0.0,0.0,7.086246451999999,0.0,0.628845904,1.299905543,6.985629446000001,1.299905543,0.0,4.78315113,56.834675658,3.815348052,3.773094139,0.0,0.0,5.569988902,3.891683595,0.0,7.580401017,11.530503261,4.362489776,0.0,1.291870106,37.22600537,30.221407206000002,3.0203958699999998,68.93998339599999,3.691427734,19.086151803,0.0,7.422304737999999,4.312265976,1.291870106,0.0,0.0,4.362489776,0.628845904,0.0,0.628845904,2.391522191,4.278118796,1.762676287,14.418511735000001,2.5495896890000003,86.66997488999999,3.649232371,9.856207548,3.891683595,1.886556084,2.5495896890000003,0.0,0.0,153.28216099899998,11.403738935,0.0,0.628845904,0.0,19.426464203,1.257719583,0.628845904,3.228659393,22.303548586999998,0.628845904,7.050817835,0.0,0.0,0.628845904,55.341930459000004,7.340779598999999,4.78315113,4.320301413,0.0,0.0,0.0,13.630155325999999,2.391522191,0.0,1.92071601,8.972784507,1.299905543,1.257719583,0.0,0.0,6.040874056,0.0,0.063854444,0.008821836999999999,0.079071809,0.0,0.032209852,0.0,0.151699428,0.0,0.0,0.0962308,0.0,1.909489426,0.0,0.028612979,0.047192079,0.503474705,0.0,0.0,0.001947578,2.0,2.0
82x82,1.291870106,3.883261708,7.305791163,6.4046298749999995,0.0,4.286547274,6.407132695,17.882896903,1.294457406,0.0,17.82302295,5.288108113,37.861047866,0.0,0.0,0.841280696,4.268890943,2.603956983,3.057133693,11.196616976,0.0,1.762676287,1.762676287,3.525431547,0.0,1.762676287,0.841280696,6.582565519,1.291870106,0.0,0.0,1.762676287,14.862156207,3.8157410929999998,0.0,0.0,0.0,14.356608998,1.762676287,0.0,0.0,0.0,19.361796991,0.0,1.762676287,40.414916226,0.841280696,2.588888782,4.819888953,12.485013883,0.841280696,1.294457406,2.135738102,1.294457406,0.0,0.0,0.0,12.874133355,0.0,0.0,3.525431547,65.13874138,0.841280696,2.588888782,0.0,0.841280696,6.937808101,1.291870106,0.0,3.880758888,5.112759769,7.716723391,0.0,2.133150802,30.570150273,31.908288161999998,1.762676287,63.954386342999996,1.762676287,17.157400356,0.0,4.351565069,4.349003799,1.291870106,0.0,0.0,3.057133693,3.4301694780000003,0.0,0.0,1.762676287,2.603956983,1.762676287,16.59096163,2.586327512,76.68880459,5.645937995,14.527145664999999,2.133150802,1.294457406,5.175131814,0.0,0.0,123.564366109,3.365158322,0.0,0.0,2.135738102,19.638898994999998,2.523870987,0.841280696,0.841280696,7.34117264,0.0,7.892098531,0.0,0.0,0.0,53.251399751,3.525431547,4.366712243,8.234902308,0.0,0.0,0.0,17.513417034,3.057133693,0.841280696,4.268890943,2.588888782,0.0,0.841280696,0.0,0.0,9.544457558,0.0,0.059158157,0.040533821,0.11511163099999999,0.0,0.071214312,0.0,0.297349807,0.0,0.0,0.0962308,0.0,2.543776107,0.0,0.0,0.038173646,0.503474705,0.0,0.009163188,0.001947578,2.0,2.0
83x83,1.92071601,5.769817792,10.866453501,7.025047572,0.0,7.422304737999999,4.512107612,18.29933579,1.294457406,0.0,16.973307137,5.288108113,35.692233076,0.628845904,0.0,0.0,3.844047095,2.391522191,3.6859795969999998,12.241892364,0.0,6.164619321,2.391522191,3.525431547,0.0,2.391522191,0.0,6.582565519,4.43615879,0.0,0.0,1.762676287,14.224841304,7.580401017,0.0,0.628845904,1.886556084,13.515328302,1.762676287,1.257719583,0.628845904,0.628845904,16.625484572999998,0.0,1.762676287,63.052332306000004,0.628845904,3.217734686,5.448734857000001,18.561086029000002,0.0,1.294457406,1.294457406,3.1810134899999998,0.0,0.628845904,0.0,14.752205402,0.0,0.0,4.78315113,68.4696972,2.515442509,6.361982921,0.0,0.0,9.45325061,1.291870106,0.0,10.169289799,7.6197592400000005,4.351565069,0.0,1.291870106,38.498541023,59.996544566,3.0203958699999998,70.234440802,2.391522191,17.78624626,0.0,10.011193519999999,5.606723382,1.291870106,0.0,0.0,3.057133693,3.217734686,0.0,0.628845904,2.391522191,4.278118796,1.762676287,17.007400517,3.844047095,51.40593543,7.532494078999999,11.145190787,1.291870106,3.1810134899999998,6.432851397,0.0,0.0,193.322132689,8.803925446,0.0,0.628845904,1.294457406,19.426464203,1.257719583,0.628845904,0.628845904,6.703857737,0.628845904,7.050817835,0.0,0.0,0.628845904,55.341930459000004,6.040874056,4.78315113,9.492621891,0.0,0.0,0.0,17.513417034,3.6859795969999998,0.0,3.215173416,6.361982921,0.0,1.257719583,0.0,0.0,11.218619370999999,0.0,0.045436001000000004,0.003280104,0.111607327,0.0,0.019981277,0.0,0.172427891,0.0,0.0,0.0962308,0.0,2.20737234,0.0,0.028612979,0.047192079,0.503474705,0.0,0.0,0.001947578,2.0,2.0
84x84,1.92071601,1.886556084,9.118845415,6.960029777,0.0,9.946175725,3.152716891,16.551727704,0.0,0.0,17.749576677,5.288108113,41.191730596,0.628845904,0.0,0.841280696,4.2321531199999995,3.2328028869999996,2.391522191,2.72783678,0.0,6.164619321,2.391522191,3.525431547,0.0,2.391522191,0.841280696,5.288108113,4.43615879,0.0,0.0,1.762676287,16.748712291,10.104272003999998,0.0,0.628845904,1.886556084,11.767720216,1.762676287,1.257719583,0.628845904,0.628845904,8.340366925,0.0,1.762676287,61.757874900000004,1.4701266,0.628845904,4.1542774510000005,10.34231995,0.841280696,0.0,0.841280696,1.886556084,0.0,0.628845904,0.0,9.509500433,0.0,0.0,4.78315113,59.66504408,3.356723205,3.773094139,0.0,0.841280696,5.569988902,1.291870106,0.0,7.580401017,7.5547414449999994,5.127834609,0.0,2.133150802,42.963447102,31.062687902,3.0203958699999998,71.463854383,2.391522191,17.78624626,0.0,7.422304737999999,4.312265976,1.291870106,0.0,0.0,1.762676287,1.4701266,0.0,0.628845904,2.391522191,5.119399491999999,1.762676287,15.259792431000001,2.5495896890000003,50.43663044,3.649232371,16.969127341,2.133150802,1.886556084,2.5495896890000003,0.0,0.0,146.326383769,12.169083768,0.0,0.628845904,0.841280696,20.267744898999997,3.78159057,1.4701266,1.4701266,9.227728724,0.628845904,7.892098531,0.0,0.0,0.628845904,57.02449389,6.040874056,5.624431826,3.0203958699999998,0.0,0.0,0.0,13.630155325999999,2.391522191,0.841280696,3.6032794409999997,3.773094139,0.0,2.099000279,0.0,0.0,6.882154752,0.0,0.053351708,0.040533821,0.131135421,0.0,0.051233035,0.0,0.189950158,0.0,0.0,0.0962308,0.0,2.296786465,0.0,0.028612979,0.047192079,0.503474705,0.0,0.009163188,0.001947578,2.0,2.0
85x85,1.982856059,3.9818038510000004,21.798190164,6.857031707999999,0.34548853,11.510700417,3.3728874269999998,6.55751759,0.0,0.0,14.810717721,0.0,19.983759858,2.527725038,0.0,0.0,7.274516071999999,1.990891496,0.0,9.037332725999999,1.299905543,7.938634814,0.0,0.34548853,0.34548853,1.727470111,1.299905543,4.337329101,8.064868499,0.34548853,2.264298795,0.0,5.028247934,12.230800166,0.0,0.0,0.34548853,5.10344118,0.0,0.0,0.690985953,0.0,7.7933097579999995,1.5733080250000002,1.227819495,61.58810051700001,0.0,0.0,1.727470111,14.939502035,0.0,0.0,0.0,5.545178898,0.0,1.227819495,3.218710991,3.9656767740000003,1.299905543,0.0,0.0,95.63528236799998,2.681895905,1.5733080250000002,0.0,0.34548853,20.746148346000002,4.237172125000001,0.0,2.673860468,7.536112103,7.973635569000001,0.0,1.291870106,35.689279750000004,8.201752019999999,1.227819495,96.991063519,2.681895905,2.5917756489999997,0.34548853,2.764003339,1.291870106,2.328349406,0.34548853,0.0,3.290799442,0.0,1.0364793,1.918805448,0.0,0.690985953,1.0364793,8.494259335999999,1.982856059,87.56747524999999,0.0,6.174013583999999,6.310139640000001,1.381990362,2.519689601,0.0,0.690985953,110.16262682499999,5.709323095,0.34548853,0.0,0.690985953,17.317624754,1.0364793,0.34548853,2.945302019,26.868441314,0.34548853,0.0,0.0,0.34548853,0.690985953,93.7240582,3.3728874269999998,4.491487508,4.063908882,0.34548853,0.34548853,0.690985953,3.210675554,1.0364793,0.690985953,2.328349406,8.500491747,3.218710991,0.34548853,0.0,0.0,4.337329101,0.0,0.085786048,0.023836947,0.042138612,0.025491347,0.032209852,0.0,0.119185307,0.0,0.0,0.0,0.046094696,1.530484488,0.0,0.0,0.291040897,0.341817287,0.0,0.0,0.100167978,2.0,2.0
86x86,1.982856059,5.26525207,23.087173403,9.445920489999999,0.34548853,10.210794874000001,5.956243592,7.846500829,1.294457406,0.0,9.600065891,0.0,25.118727317999998,1.227819495,0.0,0.0,7.269067935,0.690985953,1.294457406,14.192978638,0.0,6.638729271,0.0,0.34548853,0.34548853,1.727470111,0.0,5.631786507,2.865178131,0.34548853,2.264298795,0.0,5.028247934,12.230800166,0.0,0.0,0.34548853,7.6923299620000005,0.0,0.0,0.690985953,0.0,16.843772239,1.5733080250000002,1.227819495,62.88255792300001,0.0,2.588888782,3.021927517,22.699643267,0.0,1.294457406,1.294457406,1.6399459360000002,0.0,1.227819495,1.918805448,11.732252729999999,0.0,0.0,0.0,107.27030390999998,1.381990362,4.162196807000001,0.0,0.34548853,24.629410054,1.637358636,0.0,5.262749250000001,3.6253680820000005,7.962710862,0.0,1.291870106,36.961815403,37.976889379999996,1.227819495,98.285520925,1.381990362,1.291870106,0.34548853,5.352892121,2.586327512,2.328349406,0.34548853,0.0,1.985443359,2.588888782,1.0364793,1.918805448,0.0,0.690985953,1.0364793,11.083148117999999,3.2773134649999998,52.30343579,3.883261708,7.462996822999999,3.7103261510000003,2.676447768,6.4029513090000005,0.0,0.690985953,150.202598515,3.109509606,0.34548853,0.0,1.985443359,17.317624754,1.0364793,0.34548853,0.34548853,11.268750463999998,0.34548853,0.0,0.0,0.34548853,0.690985953,93.7240582,2.072981884,4.491487508,9.23622936,0.34548853,0.34548853,0.690985953,7.093937262,2.330936706,0.690985953,3.6228068120000003,5.889690161000001,1.918805448,0.34548853,0.0,0.0,9.515074416000001,0.0,0.067367605,0.018295214,0.07467413,0.025491347,0.019981277,0.0,0.13991377,0.0,0.0,0.0,0.046094696,1.828367402,0.0,0.0,0.291040897,0.341817287,0.0,0.0,0.100167978,2.0,2.0
87x87,1.982856059,1.381990362,21.339565316999998,9.380902695,0.34548853,12.734665861000002,4.596852870999999,6.098892743,0.0,0.0,10.376335431000001,0.0,30.618224838,1.227819495,0.0,0.841280696,7.65717396,1.5322666489999999,0.0,4.678923054,0.0,6.638729271,0.0,0.34548853,0.34548853,1.727470111,0.841280696,4.337329101,2.865178131,0.34548853,2.264298795,0.0,7.552118921,14.754671153,0.0,0.0,0.34548853,5.944721876,0.0,0.0,0.690985953,0.0,8.558654591,1.5733080250000002,1.227819495,61.58810051700001,0.841280696,0.0,1.727470111,14.480877188000001,0.841280696,0.0,0.841280696,0.34548853,0.0,1.227819495,1.918805448,6.489547761000001,0.0,0.0,0.0,98.46565078999998,2.223271058,1.5733080250000002,0.0,1.186769226,20.746148346000002,1.637358636,0.0,2.673860468,3.5603502870000003,8.738980402,0.0,2.133150802,41.426721482000005,9.043032715999999,1.227819495,99.51493450599999,1.381990362,1.291870106,0.34548853,2.764003339,1.291870106,2.328349406,0.34548853,0.0,0.690985953,0.841280696,1.0364793,1.918805448,0.0,1.5322666489999999,1.0364793,9.335540031999999,1.982856059,51.334130800000004,0.0,13.286933376999999,4.551606847,1.381990362,2.519689601,0.0,0.690985953,103.206849595,6.474667928000001,0.34548853,0.0,1.5322666489999999,18.15890545,3.5603502870000003,1.186769226,1.186769226,13.792621450999999,0.34548853,0.841280696,0.0,0.34548853,0.690985953,95.40662163100001,2.072981884,5.332768204,2.764003339,0.34548853,0.34548853,0.690985953,3.210675554,1.0364793,1.5322666489999999,4.010912837,3.300801379,1.918805448,1.186769226,0.0,0.0,5.178609797,0.0,0.07528331199999999,0.055548930999999996,0.094202224,0.025491347,0.051233035,0.0,0.157436037,0.0,0.0,0.0,0.046094696,1.9177815269999998,0.0,0.0,0.291040897,0.341817287,0.0,0.009163188,0.100167978,2.0,2.0
88x88,2.611701963,3.268546446,24.900227655000002,10.001320392,0.34548853,15.870423325,2.7018277879999997,6.51533163,0.0,0.0,9.526619618,0.0,28.449410048,1.8566653990000002,0.0,0.0,7.232330112,1.319831857,0.628845904,5.7241984420000005,0.0,11.040672305000001,0.628845904,0.34548853,0.34548853,2.356316015,0.0,4.337329101,6.009466815,0.34548853,2.264298795,0.0,6.914804018,18.519331077,0.0,0.628845904,2.232044614,5.10344118,0.0,1.257719583,1.319831857,0.628845904,5.822342173,1.5733080250000002,1.227819495,84.22551659700001,0.628845904,0.628845904,2.356316015,20.556949334000002,0.0,0.0,0.0,2.232044614,0.0,1.8566653990000002,1.918805448,8.367619808,0.0,0.0,1.257719583,101.79660660999998,3.8974328710000004,5.346402164000001,0.0,0.34548853,23.261590855,1.637358636,0.0,8.962391379,6.067349758,5.37382208,0.0,1.291870106,49.355112232,37.13128912,2.4855390780000004,105.79498896499999,2.010836266,1.92071601,0.34548853,8.42363179,2.5495896890000003,2.328349406,0.34548853,0.0,0.690985953,0.628845904,1.0364793,2.547651352,0.628845904,3.206428462,1.0364793,9.751978918999999,3.240575642,26.05126164,1.886556084,9.904978498999998,3.7103261510000003,3.268546446,3.777409184,0.0,0.690985953,172.964616175,11.913435051999999,0.34548853,0.628845904,0.690985953,17.946470658,2.294198883,0.974334434,0.974334434,13.155306547999999,0.974334434,0.0,0.0,0.34548853,1.319831857,97.497152339,4.588424393,5.749207091,4.021722922,0.34548853,0.34548853,0.690985953,3.210675554,1.6653252040000002,0.690985953,2.95719531,7.0738955180000005,1.918805448,1.603208113,0.0,0.0,6.85277161,0.0,0.061561156,0.018295214,0.09069792,0.025491347,0.0,0.0,0.032514121,0.0,0.0,0.0,0.046094696,1.58137776,0.0,0.028612979,0.30005933,0.341817287,0.0,0.0,0.100167978,2.0,2.0
