coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,ODMature4,permutationTracker
84x84,0.274911387,0.41237493,6.605543386999999,2.6648986519999998,2.0884284600000003,67.532712355,17.741743624999998,1.541655595,2.55410292,0.41237493,9.480071836,0.9888106779999999,0.0,0.137454413,0.9888106779999999,1.129294694,13.902152743999999,5.359439154,19.206419089,2.39301186,69.702282974,8.55056761,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,6.991975274,0.137454413,3.08027814,1.2637311949999999,0.0,1.5712830679999998,10.442166686,18.8620059,0.41237493,1.401171765,44.640679362,1.8401678449999999,4.876900755,4.713889997000001,0.274911387,8.943025324,0.687252188,0.854374177,0.716919764,13.682100269,0.851356265,0.274911387,0.0,20.812990718000002,2.913178693,31.283311933,5.151821272,14.673898349,3.378838751,3.08027814,0.851356265,16.076566662,7.230487681,9.328671658000001,0.0,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,30.234609257000002,27.094464298,0.41237493,1.404171952,124.75643543800001,0.716919764,2.9694486959999997,41.279864023,1.843187416,7.741596536,0.0,5.356399009,5.414005191999999,0.0,6.140618107,2.115088362,34.686920684,4.134400192,34.44887391,1.129294694,0.9888106779999999,0.96218522,1.702713432,8.369544799,0.5498155,0.0,6.140618107,17.309133488,0.5498155,6.160560877,0.137454413,0.9888106779999999,7.129411962,0.854374177,5.853029223,0.0,0.0,0.0,0.0,155.73966438099998,0.41237493,0.274911387,39.730010005,0.5498155,5.151821272,0.854374177,0.854374177,2.2525289319999997,1.816536375,16.16860449,13.214484883,30.112980225999998,0.716919764,1.2637311949999999,0.0,10.678338802999999,2.39301186,0.0,0.991831151,3.901976849,8.681984112,5.028264394000001,5.72825702,2.829014307,23.849327702,0.018302477,0.266287278,0.057093253000000004,0.26065789500000003,0.0,0.28633341,5.243634257,2.6197344950000003,0.0,0.002651482,0.12257522299999998,0.0,4.111471078,0.00462805,0.264593897,0.027918439,0.081061672,0.095721037,0.073502126,0.0,2.0,2.0,"[[1, 3], [3, 4]]"
85x85,0.274911387,0.41237493,3.814258724,5.65836758,3.092557963,66.82502642,4.636248725,3.6000893310000004,0.0,1.3401217699999999,15.116968925,0.137454413,1.543630168,0.137454413,0.753337741,0.41237493,19.329187033,3.092557963,14.84457259,0.824735831,71.57122577,18.529149598,1.644147831,1.818541555,0.5498155,0.687252188,2.571894671,6.3686910690000005,2.611602958,2.978151005,1.165698828,1.065201253,9.656979336,1.028258258,0.0,0.137454413,10.512342418000001,5.005515626999999,1.3401217699999999,1.165698828,20.600449567,8.602186496,2.6009927569999998,1.644147831,3.115607979,2.881248963,6.615207449000001,7.3625234619999995,2.840696592,98.238281062,2.840696592,3.362170056,0.0,6.105165242,4.90251902,17.380611593,3.253071522,2.852101218,1.752482671,1.512002111,0.0,20.974230395,19.572351555,6.343091803999999,2.840696592,2.159519741,0.41237493,1.9560050979999999,0.92774684,0.274911387,23.940962890999998,77.67890278,0.41237493,0.687252188,121.92551645500001,0.0,1.781588401,27.885365297,1.506684288,8.522259222,0.92774684,4.868060043,10.263063154000001,0.92774684,1.47756234,0.41237493,10.839944240000001,5.172826164,6.158796218,2.2678606980000002,0.137454413,12.324505760000001,0.0,15.583662709,2.709335241,8.522259222,0.5498155,11.299884169,6.231254381,5.807311992,0.137454413,0.137454413,5.383434548,4.825757665,5.154412071,0.615883328,2.840696592,0.0,1.84760666,88.907178586,0.41237493,0.274911387,24.201309951,1.47756234,0.41237493,0.137454413,0.137454413,0.5498155,2.643246779,17.825439831,9.415343812,9.907035465,0.0,3.8689548499999997,0.0,21.910705411,1.4406191590000001,1.231772901,0.274911387,4.982556619,8.574046136,9.953701029000001,0.137454413,0.274911387,25.452984363,0.0,0.327093087,0.089857694,0.20081167900000002,0.0,0.30435550899999997,5.417509683,2.5594070359999996,0.0,0.0,0.056932996,0.014365337,2.684830703,0.0,0.21195416900000003,0.013687832,0.273092618,0.023021592,0.102565264,0.223626855,2.0,2.0,"[[1, 4], [0, 1]]"
86x86,0.274911387,0.41237493,3.814258724,5.65836758,3.092557963,64.97741976,4.020365397,1.752482671,0.0,1.3401217699999999,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,0.41237493,18.097414132,3.092557963,14.84457259,0.824735831,71.57122577,17.91326627,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,6.3686910690000005,2.611602958,2.978151005,0.5498155,1.065201253,7.193440992,0.41237493,0.0,0.137454413,9.89645909,5.005515626999999,1.3401217699999999,0.5498155,17.230514617,8.602186496,0.137454413,0.41237493,3.115607979,1.649476062,5.383434548,6.746640134,2.840696592,98.238281062,2.840696592,2.1303971550000003,0.0,6.105165242,4.90251902,17.093057643,3.253071522,2.852101218,1.752482671,1.512002111,0.0,16.047161164,21.782248293000002,5.7272084759999995,2.840696592,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,16.295776757,79.67350279,0.41237493,0.687252188,119.46197811100001,0.0,0.5498155,10.385607183000001,0.274911387,8.522259222,0.92774684,4.868060043,10.263063154000001,0.92774684,1.47756234,0.41237493,6.528776717,1.47756234,5.651659355,2.2678606980000002,0.137454413,12.324505760000001,0.0,17.177669874000003,1.47756234,8.522259222,0.5498155,12.893891334000001,6.231254381,5.807311992,0.137454413,0.137454413,5.383434548,2.978151005,5.154412071,0.0,2.840696592,0.0,0.0,127.793348336,0.41237493,0.274911387,21.809969251,1.47756234,0.41237493,0.137454413,0.137454413,0.5498155,2.0273634510000003,15.977833171,9.415343812,7.18991979,0.0,3.253071522,2.825780066,21.910705411,0.824735831,0.0,0.274911387,4.982556619,12.99393259,9.953701029000001,0.137454413,0.274911387,17.807798229,0.0,0.357668,0.082704261,0.192487131,0.0,0.291902169,4.903314787999999,2.5594070359999996,0.0,0.0,0.084093796,0.014365337,2.66879563,0.0,0.19405223100000002,0.07285662,0.273092618,0.023021592,0.117505589,0.223626855,2.0,2.0,"[[1, 4], [0, 2]]"
87x87,0.274911387,0.41237493,6.6819339620000004,5.65836758,3.092557963,66.411248415,5.454194052,2.469402435,0.0,1.3401217699999999,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,1.129294694,21.681998824,3.809477727,15.561492354,1.541655595,72.288145534,19.347094925,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,6.3686910690000005,2.611602958,2.978151005,0.5498155,1.065201253,7.910360756,0.41237493,0.0,1.5712830679999998,9.89645909,5.005515626999999,1.3401217699999999,0.5498155,6.727205732000001,8.602186496,0.137454413,4.713889997000001,3.115607979,1.649476062,5.383434548,7.463559898,3.557616356,98.238281062,2.840696592,2.1303971550000003,0.0,6.105165242,4.90251902,12.326093993,3.253071522,3.569020982,1.752482671,2.228921875,0.0,16.764080928,19.673387991000002,5.7272084759999995,2.840696592,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,27.809100971,63.05749272,0.41237493,1.404171952,122.32965334900001,0.716919764,1.266735264,7.559827117,0.991831151,10.673053151000001,0.92774684,4.868060043,10.263063154000001,0.92774684,1.47756234,0.41237493,10.113361409,5.062147032,10.7543874,2.9847804620000002,0.137454413,12.324505760000001,0.0,15.068809572000001,1.47756234,8.522259222,0.5498155,10.068111268000001,6.231254381,7.241140647,0.137454413,0.137454413,5.383434548,3.695070769,5.154412071,0.0,2.840696592,0.0,0.0,153.15704623599999,0.41237493,0.274911387,2.7442832150000003,1.47756234,0.41237493,0.854374177,0.854374177,0.5498155,2.7442832150000003,19.562417863,9.415343812,15.118527124,0.716919764,3.253071522,0.0,23.344534065999998,1.541655595,0.0,0.991831151,4.982556619,7.342273235,9.953701029000001,0.137454413,0.274911387,14.982018163,0.0,0.29489936099999997,0.091284839,0.20016137100000003,0.0,0.3078856,4.452745988,2.5594070359999996,0.0,0.002651482,0.054328777999999994,0.014365337,2.66879563,0.00462805,0.136048985,0.033143524,0.306403493,0.023021592,0.117967506,0.223626855,2.0,2.0,"[[1, 4], [0, 3]]"
88x88,0.274911387,0.41237493,3.814258724,5.65836758,3.092557963,64.97741976,18.239851907,1.752482671,0.0,1.3401217699999999,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,0.41237493,22.836860474,3.092557963,14.84457259,0.824735831,71.57122577,17.91326627,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,6.3686910690000005,2.611602958,2.978151005,5.289261842,1.065201253,7.193440992,0.41237493,0.0,0.137454413,9.89645909,19.225002136999997,1.3401217699999999,0.5498155,38.188385017,8.602186496,4.876900755,0.41237493,3.115607979,6.388922404,5.383434548,6.746640134,2.840696592,107.716802349,2.840696592,2.1303971550000003,0.0,20.324651752,4.90251902,19.094672353,7.992517864,12.330622505,1.752482671,1.512002111,0.0,16.047161164,18.956468227000002,10.466654817999999,2.840696592,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,18.209443033,40.11331099,0.41237493,0.687252188,119.46197811100001,0.0,0.5498155,40.734156426999995,0.274911387,13.261705564,0.92774684,4.868060043,10.263063154000001,0.92774684,6.2170086819999995,0.41237493,34.966214057,1.47756234,23.69448651,2.2678606980000002,0.137454413,12.324505760000001,0.0,19.09133615,1.47756234,8.522259222,5.289261842,19.546632555000002,6.231254381,5.807311992,0.137454413,0.137454413,10.122880890000001,2.978151005,5.154412071,0.0,2.840696592,0.0,0.0,21.402688823,0.41237493,0.274911387,39.940837081,1.47756234,5.151821272,0.137454413,0.137454413,0.5498155,2.0273634510000003,15.977833171,9.415343812,18.583626234,0.0,3.253071522,0.0,26.650151753,0.824735831,0.0,0.274911387,4.982556619,7.342273235,9.953701029000001,4.876900755,0.274911387,24.46053945,0.018302477,0.271524598,0.057569406000000004,0.23904488000000002,0.0,0.26813782399999997,0.894981579,2.78326213,0.0,0.0,0.077950088,0.014365337,4.116393125,0.0,0.23826571800000002,0.006830122,0.320843415,0.11874262899999999,0.088977871,0.223626855,2.0,2.0,"[[1, 4], [0, 4]]"
89x89,0.274911387,0.41237493,3.814258724,2.817670988,3.092557963,66.82502642,4.636248725,3.6000893310000004,0.0,1.3401217699999999,15.116968925,0.137454413,1.543630168,0.137454413,0.753337741,0.41237493,7.966866493,3.092557963,14.84457259,0.824735831,71.57122577,4.327175088,1.644147831,1.818541555,0.5498155,0.687252188,2.571894671,0.687252188,2.611602958,0.137454413,1.165698828,1.065201253,3.975540455,1.028258258,0.0,0.137454413,10.512342418000001,2.164819035,1.3401217699999999,1.165698828,37.556052797,2.920747615,2.6009927569999998,1.644147831,0.274911387,2.881248963,3.774510857,1.681084581,0.0,1.649476062,0.0,3.362170056,0.0,3.2644686499999995,2.061822428,34.336214823000006,0.41237493,2.852101218,1.752482671,1.512002111,0.0,20.974230395,11.035811081,3.5023952119999997,0.0,2.159519741,0.41237493,1.9560050979999999,0.92774684,0.274911387,26.766742956999998,85.99130138999999,0.41237493,0.687252188,116.244077574,0.0,1.781588401,30.711145363,1.506684288,0.0,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,0.41237493,10.839944240000001,5.172826164,11.810455572999999,2.2678606980000002,0.137454413,0.96218522,0.0,7.047122235000001,2.709335241,0.0,0.5498155,14.125664235,0.5498155,5.807311992,0.137454413,0.137454413,2.542737956,1.985061073,5.154412071,0.615883328,0.0,0.0,1.84760666,196.254100164,0.41237493,0.274911387,43.983915751,1.47756234,0.41237493,0.137454413,0.137454413,0.5498155,2.643246779,17.825439831,9.415343812,12.732815531,0.0,1.028258258,2.825780066,2.0273634510000003,1.4406191590000001,1.231772901,0.274911387,4.982556619,11.385008898999999,7.113004437000001,0.137454413,0.274911387,28.278764429,0.0,0.416158586,0.114992549,0.218107897,0.0,0.328119854,10.216731160999998,2.5594070359999996,0.0,0.0,0.103487859,0.0,2.684830703,0.0,0.26995741500000003,0.072884208,0.0,0.023021592,0.131092982,0.0,2.0,2.0,"[[1, 4], [1, 2]]"
90x90,0.274911387,0.41237493,6.6819339620000004,2.817670988,3.092557963,68.258855075,6.07007738,4.317009095,0.0,1.3401217699999999,15.116968925,0.137454413,1.543630168,0.137454413,0.753337741,1.129294694,11.551451185000001,3.809477727,15.561492354,1.541655595,72.288145534,5.761003743,1.644147831,1.818541555,0.5498155,0.687252188,2.571894671,0.687252188,2.611602958,0.137454413,1.165698828,1.065201253,4.692460219,1.028258258,0.0,1.5712830679999998,10.512342418000001,2.164819035,1.3401217699999999,1.165698828,27.052743911999997,2.920747615,2.6009927569999998,5.945662898,0.274911387,2.881248963,3.774510857,2.398004345,0.716919764,1.649476062,0.0,3.362170056,0.0,3.2644686499999995,2.061822428,29.569251173,0.41237493,3.569020982,1.752482671,2.228921875,0.0,21.691150159,8.926950779,3.5023952119999997,0.0,2.159519741,0.41237493,1.9560050979999999,0.92774684,0.274911387,38.280067171,69.37529132,0.41237493,1.404171952,119.111752812,0.716919764,2.498508165,27.885365297,2.2236040519999998,2.150793929,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,0.41237493,14.424528932000001,8.757410856,16.913183618,2.9847804620000002,0.137454413,0.96218522,0.0,4.938261933000001,2.709335241,0.0,0.5498155,11.299884169,0.5498155,7.241140647,0.137454413,0.137454413,2.542737956,2.701980837,5.154412071,0.615883328,0.0,0.0,1.84760666,221.617798064,0.41237493,0.274911387,24.918229715,1.47756234,0.41237493,0.854374177,0.854374177,0.5498155,3.360166543,21.410024523,9.415343812,20.661422865,0.716919764,1.028258258,0.0,3.4611921060000004,2.157538923,1.231772901,0.991831151,4.982556619,5.733349544,7.113004437000001,0.137454413,0.274911387,25.452984363,0.0,0.353389947,0.123573127,0.225782137,0.0,0.344103285,9.766162361,2.5594070359999996,0.0,0.002651482,0.073722841,0.0,2.684830703,0.00462805,0.21195416900000003,0.033171112,0.033310875,0.023021592,0.131554899,0.0,2.0,2.0,"[[1, 4], [1, 3]]"
91x91,0.274911387,0.41237493,3.814258724,2.817670988,3.092557963,66.82502642,18.855735234999997,3.6000893310000004,0.0,1.3401217699999999,15.116968925,0.137454413,1.543630168,0.137454413,0.753337741,0.41237493,12.706312835,3.092557963,14.84457259,0.824735831,71.57122577,4.327175088,1.644147831,1.818541555,0.5498155,0.687252188,2.571894671,0.687252188,2.611602958,0.137454413,5.90514517,1.065201253,3.975540455,1.028258258,0.0,0.137454413,10.512342418000001,16.384305545,1.3401217699999999,1.165698828,58.513923197,2.920747615,7.340439098999999,1.644147831,0.274911387,7.620695305,3.774510857,1.681084581,0.0,11.127997349,0.0,3.362170056,0.0,17.48395516,2.061822428,36.337829533000004,5.151821272,12.330622505,1.752482671,1.512002111,0.0,20.974230395,8.210031015,8.241841554,0.0,2.159519741,0.41237493,1.9560050979999999,0.92774684,0.274911387,28.680409233,46.43110959,0.41237493,0.687252188,116.244077574,0.0,1.781588401,61.059694607,1.506684288,4.739446342,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,6.2170086819999995,0.41237493,39.27738158,5.172826164,29.853282728,2.2678606980000002,0.137454413,0.96218522,0.0,8.960788511,2.709335241,0.0,5.289261842,20.778405456,0.5498155,5.807311992,0.137454413,0.137454413,7.282184298,1.985061073,5.154412071,0.615883328,0.0,0.0,1.84760666,89.86344065099999,0.41237493,0.274911387,62.114783581,1.47756234,5.151821272,0.137454413,0.137454413,0.5498155,2.643246779,17.825439831,9.415343812,24.126521975,0.0,1.028258258,0.0,6.766809793,1.4406191590000001,1.231772901,0.274911387,4.982556619,5.733349544,7.113004437000001,4.876900755,0.274911387,34.93150565,0.018302477,0.330015184,0.089857694,0.264665646,0.0,0.30435550899999997,6.208397951999999,2.78326213,0.0,0.0,0.09734415099999999,0.0,4.1324281979999995,0.0,0.31417090200000003,0.00685771,0.047750797,0.11874262899999999,0.102565264,0.0,2.0,2.0,"[[1, 4], [1, 4]]"
92x92,0.274911387,0.41237493,6.6819339620000004,2.817670988,3.092557963,66.411248415,5.454194052,2.469402435,0.0,1.3401217699999999,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,1.129294694,10.319678284,3.809477727,15.561492354,1.541655595,72.288145534,5.145120415,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,2.228921875,0.41237493,0.0,1.5712830679999998,9.89645909,2.164819035,1.3401217699999999,0.5498155,23.682808962000003,2.920747615,0.137454413,4.713889997000001,0.274911387,1.649476062,2.542737956,1.782121017,0.716919764,1.649476062,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,29.281697223000002,0.41237493,3.569020982,1.752482671,2.228921875,0.0,16.764080928,11.136847517,2.886511884,0.0,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,30.634881037,71.36989133,0.41237493,1.404171952,116.648214468,0.716919764,1.266735264,10.385607183000001,0.991831151,2.150793929,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,0.41237493,10.113361409,5.062147032,16.406046755,2.9847804620000002,0.137454413,0.96218522,0.0,6.532269098,1.47756234,0.0,0.5498155,12.893891334000001,0.5498155,7.241140647,0.137454413,0.137454413,2.542737956,0.854374177,5.154412071,0.0,0.0,0.0,0.0,260.50396781399996,0.41237493,0.274911387,22.526889015,1.47756234,0.41237493,0.854374177,0.854374177,0.5498155,2.7442832150000003,19.562417863,9.415343812,17.94430719,0.716919764,0.41237493,2.825780066,3.4611921060000004,1.541655595,0.0,0.991831151,4.982556619,10.153235998,7.113004437000001,0.137454413,0.274911387,17.807798229,0.0,0.38396485999999996,0.116419694,0.217457589,0.0,0.331649945,9.251967466,2.5594070359999996,0.0,0.002651482,0.100883641,0.0,2.66879563,0.00462805,0.19405223100000002,0.0923399,0.033310875,0.023021592,0.14649522399999998,0.0,2.0,2.0,"[[1, 4], [2, 3]]"
93x93,0.274911387,0.41237493,3.814258724,2.817670988,3.092557963,64.97741976,18.239851907,1.752482671,0.0,1.3401217699999999,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,0.41237493,11.474539934,3.092557963,14.84457259,0.824735831,71.57122577,3.71129176,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,5.289261842,1.065201253,1.512002111,0.41237493,0.0,0.137454413,9.89645909,16.384305545,1.3401217699999999,0.5498155,55.143988246999996,2.920747615,4.876900755,0.41237493,0.274911387,6.388922404,2.542737956,1.065201253,0.0,11.127997349,0.0,2.1303971550000003,0.0,17.48395516,2.061822428,36.050275583,5.151821272,12.330622505,1.752482671,1.512002111,0.0,16.047161164,10.419927753,7.625958226,0.0,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,21.035223099,48.4257096,0.41237493,0.687252188,113.78053923,0.0,0.5498155,43.559936492999995,0.274911387,4.739446342,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,6.2170086819999995,0.41237493,34.966214057,1.47756234,29.346145865,2.2678606980000002,0.137454413,0.96218522,0.0,10.554795676000001,1.47756234,0.0,5.289261842,22.372412621000002,0.5498155,5.807311992,0.137454413,0.137454413,7.282184298,0.137454413,5.154412071,0.0,0.0,0.0,0.0,128.74961040099998,0.41237493,0.274911387,59.723442881,1.47756234,5.151821272,0.137454413,0.137454413,0.5498155,2.0273634510000003,15.977833171,9.415343812,21.4094063,0.0,0.41237493,2.825780066,6.766809793,0.824735831,0.0,0.274911387,4.982556619,10.153235998,7.113004437000001,4.876900755,0.274911387,27.286319516,0.018302477,0.360590097,0.082704261,0.256341098,0.0,0.291902169,5.694203056999999,2.78326213,0.0,0.0,0.124504951,0.0,4.116393125,0.0,0.296268964,0.066026498,0.047750797,0.11874262899999999,0.117505589,0.0,2.0,2.0,"[[1, 4], [2, 4]]"
94x94,0.274911387,0.41237493,6.6819339620000004,2.817670988,3.092557963,66.411248415,19.673680562,2.469402435,0.0,1.3401217699999999,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,1.129294694,15.059124626,3.809477727,15.561492354,1.541655595,72.288145534,5.145120415,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,5.289261842,1.065201253,2.228921875,0.41237493,0.0,1.5712830679999998,9.89645909,16.384305545,1.3401217699999999,0.5498155,44.640679362,2.920747615,4.876900755,4.713889997000001,0.274911387,6.388922404,2.542737956,1.782121017,0.716919764,11.127997349,0.0,2.1303971550000003,0.0,17.48395516,2.061822428,31.283311933,5.151821272,13.047542269,1.752482671,2.228921875,0.0,16.764080928,8.311067451,7.625958226,0.0,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,32.548547313,31.80969953,0.41237493,1.404171952,116.648214468,0.716919764,1.266735264,40.734156426999995,0.991831151,6.890240271,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,6.2170086819999995,0.41237493,38.550798748999995,5.062147032,34.44887391,2.9847804620000002,0.137454413,0.96218522,0.0,8.445935374000001,1.47756234,0.0,5.289261842,19.546632555000002,0.5498155,7.241140647,0.137454413,0.137454413,7.282184298,0.854374177,5.154412071,0.0,0.0,0.0,0.0,154.113308301,0.41237493,0.274911387,40.657756845,1.47756234,5.151821272,0.854374177,0.854374177,0.5498155,2.7442832150000003,19.562417863,9.415343812,29.338013634,0.716919764,0.41237493,0.0,8.200638448,1.541655595,0.0,0.991831151,4.982556619,4.501576643,7.113004437000001,4.876900755,0.274911387,24.46053945,0.018302477,0.297821458,0.091284839,0.264015338,0.0,0.3078856,5.243634257,2.78326213,0.0,0.002651482,0.094739933,0.0,4.116393125,0.00462805,0.23826571800000002,0.026313402,0.081061672,0.11874262899999999,0.117967506,0.0,2.0,2.0,"[[1, 4], [3, 4]]"
95x95,0.38640463,0.38640463,1.624157314,7.634697533000001,1.237760895,76.93994845,1.853644223,11.120670808,2.55410292,0.772801049,10.282399624000002,0.851356265,0.615883328,0.38640463,3.012838642,0.38640463,18.625844881,5.337487932,14.158306609,2.010591706,73.55216615,19.768904082,3.242364607,1.0022879580000001,0.38640463,1.545599049,2.855930215,7.6134796179999995,8.507274385,3.227101222,2.7050013899999996,0.0,11.701178123,3.012838642,0.0,0.0,10.668769472000001,7.018944835999999,0.0,1.853644223,20.71194281,7.3841523129999995,3.2363393929999997,1.231772901,2.840696592,4.172280451,4.458874123,7.070123258,3.227101222,100.30214336099999,4.078457487,2.00457395,0.0,8.643078039,4.078457487,18.402392621,3.227101222,6.03175144,3.326903969,1.237760895,2.010591706,17.612542662,17.931409286999997,7.477703020000001,2.840696592,4.945111262,0.851356265,2.7050013899999996,0.851356265,0.38640463,20.216016221,72.369585878,0.38640463,0.38640463,100.288278535,0.0,2.9344863329999997,27.287165211,2.083129166,9.760020117,0.38640463,7.870280039000001,7.634697533000001,0.38640463,1.624157314,1.702713432,8.718725588,4.081668454,6.158796218,1.159235441,0.851356265,12.907919589,1.702713432,16.923098226,2.00457395,8.522259222,2.396955314,7.034154348,6.840674322,3.248312481,0.772801049,0.851356265,6.861819692000001,5.074707882,7.190998632,1.3886843770000001,2.840696592,0.772801049,2.23401129,91.537021712,0.38640463,0.38640463,22.946747549,0.0,0.38640463,0.38640463,0.0,1.702713432,1.3886843770000001,12.522559334,15.934584338,9.950453805999999,0.0,5.467171626,0.0,30.630593511999997,1.853644223,2.00457395,0.0,3.634754169,11.112664538999999,5.781204142,0.851356265,2.55410292,21.145918874,0.0,0.186661484,0.032288288,0.209280409,0.0,0.187873985,5.417509683,1.6035686120000001,0.0,0.0,0.134448542,0.014365337,1.6970524169999999,0.0,0.22348181500000003,0.055783083,0.402529589,0.184977216,0.03647659,0.240598162,2.0,2.0,"[[2, 3], [0, 1]]"
96x96,0.38640463,0.38640463,1.624157314,7.634697533000001,1.237760895,75.09234179,1.237760895,9.273064148,2.55410292,0.772801049,9.666516296000001,0.851356265,0.0,0.38640463,2.396955314,0.38640463,17.39407198,5.337487932,14.158306609,2.010591706,73.55216615,19.153020754,2.010591706,0.38640463,0.38640463,1.545599049,1.624157314,7.6134796179999995,8.507274385,3.227101222,2.089118062,0.0,9.237639779,2.396955314,0.0,0.0,10.052886144,7.018944835999999,0.0,1.237760895,17.342007860000002,7.3841523129999995,0.772801049,0.0,2.840696592,2.94050755,3.227101222,6.45423993,3.227101222,100.30214336099999,4.078457487,0.772801049,0.0,8.643078039,4.078457487,18.114838671,3.227101222,6.03175144,3.326903969,1.237760895,2.010591706,12.685473431,20.141306025,6.861819692000001,2.840696592,3.713338361,0.851356265,2.089118062,0.851356265,0.38640463,12.570830087000001,74.364185888,0.38640463,0.38640463,97.824740191,0.0,1.702713432,9.787407097000001,0.851356265,9.760020117,0.38640463,7.870280039000001,7.634697533000001,0.38640463,1.624157314,1.702713432,4.407558065,0.38640463,5.651659355,1.159235441,0.851356265,12.907919589,1.702713432,18.517105391,0.772801049,8.522259222,2.396955314,8.628161513,6.840674322,3.248312481,0.772801049,0.851356265,6.861819692000001,3.227101222,7.190998632,0.772801049,2.840696592,0.772801049,0.38640463,130.423191462,0.38640463,0.38640463,20.555406849,0.0,0.38640463,0.38640463,0.0,1.702713432,0.772801049,10.674952674,15.934584338,7.233338131,0.0,4.851288298,2.825780066,30.630593511999997,1.237760895,0.772801049,0.0,3.634754169,15.532550993,5.781204142,0.851356265,2.55410292,13.50073274,0.0,0.21723639700000003,0.025134855,0.20095586099999999,0.0,0.175420645,4.903314787999999,1.6035686120000001,0.0,0.0,0.161609342,0.014365337,1.6810173439999998,0.0,0.20557987700000002,0.114951871,0.402529589,0.184977216,0.051416915,0.240598162,2.0,2.0,"[[2, 3], [0, 2]]"
