coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature3,ODMature4,permutationTracker
0x0,0.0,0.0,0.0,2.840696592,1.781762191,0.0,0.0,0.0,0.0,0.0,1.781762191,1.781762191,0.0,0.0,0.0,0.0,11.36232054,0.0,0.0,0.0,0.0,15.983736701,0.0,0.0,0.0,0.0,1.781762191,5.681438881,0.0,2.840696592,0.0,0.0,9.244854242,0.0,0.0,0.0,0.0,2.840696592,0.0,0.0,33.84977672,5.681438881,0.0,0.0,2.840696592,0.0,2.840696592,7.463201072,2.840696592,96.588805,2.840696592,1.781762191,0.0,2.840696592,2.840696592,51.67444883,2.840696592,0.0,0.0,0.0,0.0,1.781762191,11.36232054,2.840696592,2.840696592,1.781762191,0.0,0.0,0.0,0.0,7.126995139,33.029555381,0.0,0.0,7.463201072,0.0,0.0,33.84977672,0.0,10.304021413000001,0.0,2.840696592,4.622458783,0.0,0.0,0.0,1.781762191,3.563415361,7.126995139,0.0,0.0,13.144082731000001,0.0,14.925735901000001,3.563415361,15.649254361,0.0,0.0,7.463201072,0.0,0.0,0.0,4.622458783,2.840696592,0.0,0.0,2.840696592,0.0,0.0,12.085674583000001,0.0,1.781762191,99.78595144,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,5.345122338,0.0,2.840696592,0.0,21.665104150999998,0.0,0.0,0.0,1.781762191,2.840696592,2.840696592,0.0,0.0,58.79983697,0.0,0.090031378,0.020996375,0.053138708,0.0,0.062355816,2.251825774,0.146045869,0.0,0.0,0.041429798,0.014365337,0.774066928,0.0,0.109059893,0.01100303,0.286161324,0.0,0.007626545,0.223626855,1.0,1.0,"[[0], [0]]"
1x1,0.0,0.0,0.0,0.0,1.781762191,1.84760666,0.615883328,1.84760666,0.0,0.0,2.397645519,1.781762191,0.615883328,0.0,0.615883328,0.0,1.231772901,0.0,0.0,0.0,0.0,2.397645519,1.231772901,0.615883328,0.0,0.0,3.013535092,0.0,0.0,0.0,0.615883328,0.0,6.026953705,0.615883328,0.0,0.0,0.615883328,0.0,0.0,0.615883328,54.175314900000004,0.0,2.463538344,1.231772901,0.0,1.231772901,1.231772901,2.397645519,0.0,0.0,0.0,3.013535092,0.0,0.0,0.0,68.91760601,0.0,0.0,0.0,0.0,0.0,6.708831422,0.615883328,0.615883328,0.0,3.013535092,0.0,0.615883328,0.0,0.0,17.597961339,39.347353981,0.0,0.0,4.245300535,0.0,1.231772901,54.175314900000004,1.231772901,1.781762191,0.0,0.0,1.781762191,0.0,0.0,0.0,6.092929714,7.258679185,13.285791357,0.0,0.0,1.781762191,0.0,4.795188262,4.795188262,7.126995139,0.0,1.231772901,1.781762191,0.0,0.0,0.0,1.781762191,1.84760666,0.0,0.615883328,0.0,0.0,1.84760666,80.546426411,0.0,1.781762191,121.95989794,0.0,0.0,0.0,0.0,1.781762191,0.615883328,1.84760666,0.0,10.888018079,0.0,0.615883328,0.0,1.781762191,0.615883328,1.231772901,0.0,1.781762191,1.231772901,0.0,0.0,0.0,69.27080317,0.0,0.148521964,0.053284662999999996,0.078759474,0.0,0.09857350100000001,7.565242146999999,0.146045869,0.0,0.0,0.06082386099999999,0.0,0.7901020009999999,0.0,0.184965077,0.011030618,0.013068706,0.0,0.021213938,0.0,1.0,1.0,"[[0], [1]]"
2x2,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,1.781762191,1.781762191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,3.563415361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.80537995,0.0,0.0,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,68.63005206,0.0,0.0,0.0,0.0,0.0,1.781762191,2.825780066,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,9.952775205,41.341953991,0.0,0.0,1.781762191,0.0,0.0,36.675556786,0.0,1.781762191,0.0,0.0,1.781762191,0.0,0.0,0.0,1.781762191,3.563415361,12.778654494,0.0,0.0,1.781762191,0.0,6.389195427000001,3.563415361,7.126995139,0.0,2.825780066,1.781762191,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,0.0,119.43259616099999,0.0,1.781762191,119.56855724,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,8.170902404,0.0,0.0,2.825780066,1.781762191,0.0,0.0,0.0,1.781762191,5.651659355,0.0,0.0,0.0,61.625617036,0.0,0.179096877,0.04613123,0.070434926,0.0,0.086120161,7.051047252,0.146045869,0.0,0.0,0.08798466099999999,0.0,0.774066928,0.0,0.167063139,0.070199406,0.013068706,0.0,0.036154263,0.0,1.0,1.0,"[[0], [2]]"
3x3,0.0,0.0,2.867675238,0.0,1.781762191,1.433828655,1.433828655,0.716919764,0.0,0.0,1.781762191,1.781762191,0.0,0.0,0.0,0.716919764,3.584584692,0.716919764,0.716919764,0.716919764,0.716919764,3.215590846,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,0.0,4.280335125000001,0.0,0.0,1.433828655,0.0,0.0,0.0,0.0,40.302071065,0.0,0.0,4.301515067,0.0,0.0,0.0,2.4986819550000003,0.716919764,0.0,0.0,1.781762191,0.0,0.0,0.0,63.86308841,0.0,0.716919764,0.0,0.716919764,0.0,2.4986819550000003,0.716919764,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,21.466099419000003,24.725943921,0.0,0.716919764,4.649437429,0.716919764,0.716919764,33.84977672,0.716919764,3.93255612,0.0,0.0,1.781762191,0.0,0.0,0.0,5.366346883,7.1480000530000005,17.881382539,0.716919764,0.0,1.781762191,0.0,4.280335125000001,3.563415361,7.126995139,0.0,0.0,1.781762191,1.433828655,0.0,0.0,1.781762191,0.716919764,0.0,0.0,0.0,0.0,0.0,144.796294061,0.0,1.781762191,100.502871204,0.0,0.0,0.716919764,0.716919764,1.781762191,0.716919764,3.584584692,0.0,16.099509738000002,0.716919764,0.0,0.0,3.215590846,0.716919764,0.0,0.716919764,1.781762191,0.0,0.0,0.0,0.0,58.79983697,0.0,0.116328238,0.054711808,0.07810916600000001,0.0,0.10210359199999999,6.600478452000001,0.146045869,0.0,0.002651482,0.058219643,0.0,0.774066928,0.00462805,0.109059893,0.03048631,0.046379580999999996,0.0,0.03661618,0.0,1.0,1.0,"[[0], [3]]"
4x4,0.0,0.0,0.0,0.0,1.781762191,0.0,14.21948651,0.0,0.0,0.0,1.781762191,1.781762191,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,0.0,1.781762191,0.0,0.0,0.0,4.739446342,0.0,3.563415361,0.0,0.0,0.0,0.0,14.21948651,0.0,0.0,71.76325034999999,0.0,4.739446342,0.0,0.0,4.739446342,0.0,1.781762191,0.0,9.478521287,0.0,1.781762191,0.0,14.21948651,0.0,70.63166677000001,4.739446342,9.478521287,0.0,0.0,0.0,1.781762191,0.0,4.739446342,0.0,1.781762191,0.0,0.0,0.0,0.0,11.866441480999999,1.781762191,0.0,0.0,1.781762191,0.0,0.0,67.02410603,0.0,6.521208533,0.0,0.0,1.781762191,0.0,4.739446342,0.0,30.219199530999997,3.563415361,30.821481649,0.0,0.0,1.781762191,0.0,8.302861703,3.563415361,7.126995139,4.739446342,9.478521287,1.781762191,0.0,0.0,0.0,6.521208533,0.0,0.0,0.0,0.0,0.0,0.0,13.041936648,0.0,1.781762191,137.69942507000002,0.0,4.739446342,0.0,0.0,1.781762191,0.0,0.0,0.0,19.564608848,0.0,0.0,0.0,6.521208533,0.0,0.0,0.0,1.781762191,0.0,0.0,4.739446342,0.0,68.27835825700001,0.018302477,0.092953475,0.020996375,0.11699267499999999,0.0,0.062355816,3.042714043,0.36990096299999997,0.0,0.0,0.081840953,0.0,2.221664423,0.0,0.21127662600000002,0.004172908,0.060819503,0.095721037,0.007626545,0.0,1.0,1.0,"[[0], [4]]"
5x5,0.0,0.0,0.0,4.148293774,0.0,1.961419965,0.653826704,0.653826704,0.653826704,0.0,0.653826704,0.653826704,0.653826704,0.0,0.0,1.307597182,15.938927032,0.653826704,0.653826704,1.307597182,0.653826704,16.163394475,0.0,1.961419965,0.653826704,0.0,0.0,8.950476678000001,0.0,2.840696592,0.0,0.0,12.873439944000001,0.0,0.0,0.0,0.0,3.494523296,0.0,0.0,22.8836116,5.681438881,0.653826704,0.653826704,2.840696592,0.0,2.840696592,6.335265585,5.4559604539999995,96.588805,2.840696592,0.0,0.0,2.840696592,2.840696592,26.80353394,2.840696592,4.576606492,0.0,0.0,0.653826704,3.922888507,13.323740505,2.840696592,2.840696592,0.653826704,0.0,0.653826704,0.0,0.0,3.269037797,33.863057052,0.653826704,0.0,6.989036063,0.653826704,0.0,23.53578741,0.653826704,9.176085926,0.0,7.417303084,2.840696592,0.0,0.653826704,0.0,1.307597182,0.0,9.806871811,1.307597182,0.0,13.977584402000002,0.0,13.977584402000002,1.307597182,8.522259222,0.653826704,11.76732754,5.681438881,0.0,0.0,0.0,4.148293774,3.494523296,0.0,0.0,2.840696592,0.653826704,7.192001063,15.714260285000002,1.307597182,0.653826704,33.9945167,0.0,1.961419965,0.0,0.0,0.0,0.0,0.653826704,0.0,7.192001063,0.0,2.840696592,0.0,21.844761925,0.653826704,2.615263862,1.307597182,0.0,4.148293774,2.840696592,2.615263862,0.0,38.57309339,0.014628133,0.036952827,0.0,0.036363235,0.0,0.033577389,1.6053358070000001,0.029020436,0.0,0.0,0.015273148,0.014365337,0.716405905,0.0,0.083639931,0.006830122,0.273092618,0.0,0.0,0.23792586100000002,1.0,1.0,"[[1], [0]]"
6x6,0.0,0.0,0.0,1.307597182,0.0,3.809026625,1.2697100319999999,2.501433364,0.653826704,0.0,1.2697100319999999,0.653826704,1.2697100319999999,0.0,0.615883328,1.307597182,5.808379393,0.653826704,0.653826704,1.307597182,0.653826704,2.577303293,1.231772901,2.577303293,0.653826704,0.0,1.231772901,3.269037797,0.0,0.0,0.615883328,0.0,9.655539407,0.615883328,0.0,0.0,0.615883328,0.653826704,0.0,0.615883328,43.20914978,0.0,3.117365048,1.885599605,0.0,1.231772901,1.231772901,1.2697100319999999,2.615263862,0.0,0.0,1.231772901,0.0,0.0,0.0,44.046691120000006,0.0,4.576606492,0.0,0.0,0.653826704,8.849957738,2.577303293,0.615883328,0.0,1.885599605,0.0,1.2697100319999999,0.0,0.0,13.740003996999999,40.180855652,0.653826704,0.0,3.771135526,0.653826704,1.231772901,43.86132559,1.885599605,0.653826704,0.0,4.576606492,0.0,0.0,0.653826704,0.0,5.618764705,3.695263824,15.965668029,1.307597182,0.0,2.615263862,0.0,3.847036763,2.539370083,0.0,0.653826704,12.999100441,0.0,0.0,0.0,0.0,1.307597182,2.501433364,0.0,0.615883328,0.0,0.653826704,9.039607723,84.17501211300001,1.307597182,0.653826704,56.1684632,0.0,1.961419965,0.0,0.0,0.0,0.615883328,2.501433364,0.0,12.734896804,0.0,0.615883328,0.0,1.961419965,1.2697100319999999,3.847036763,1.307597182,0.0,2.539370083,0.0,2.615263862,0.0,49.044059589999996,0.014628133,0.095443413,0.032288288,0.061984001,0.0,0.069795074,6.91875218,0.029020436,0.0,0.0,0.034667211,0.0,0.732440978,0.0,0.15954511500000002,0.00685771,0.0,0.0,0.013587393,0.014299006,1.0,1.0,"[[1], [1]]"
7x7,0.0,0.0,0.0,1.307597182,0.0,1.961419965,0.653826704,0.653826704,0.653826704,0.0,0.653826704,0.653826704,0.653826704,0.0,0.0,1.307597182,4.576606492,0.653826704,0.653826704,1.307597182,0.653826704,1.961419965,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,7.192001063,0.0,0.0,0.0,0.0,0.653826704,0.0,0.0,39.83921483,0.0,0.653826704,0.653826704,0.0,0.0,0.0,0.653826704,2.615263862,0.0,0.0,0.0,0.0,0.0,0.0,43.75913717,0.0,4.576606492,0.0,0.0,0.653826704,3.922888507,4.787200031,0.0,0.0,0.653826704,0.0,0.653826704,0.0,0.0,6.094817863,42.175455662,0.653826704,0.0,1.307597182,0.653826704,0.0,26.361567476,0.653826704,0.653826704,0.0,4.576606492,0.0,0.0,0.653826704,0.0,1.307597182,0.0,15.458531166,1.307597182,0.0,2.615263862,0.0,5.441043928,1.307597182,0.0,0.653826704,14.593107606,0.0,0.0,0.0,0.0,1.307597182,0.653826704,0.0,0.0,0.0,0.653826704,7.192001063,123.061181863,1.307597182,0.653826704,53.7771225,0.0,1.961419965,0.0,0.0,0.0,0.0,0.653826704,0.0,10.017781129,0.0,0.0,2.825780066,1.961419965,0.653826704,2.615263862,1.307597182,0.0,6.959256537,0.0,2.615263862,0.0,41.398873456,0.014628133,0.126018326,0.025134855,0.053659452999999996,0.0,0.057341734,6.404557284999999,0.029020436,0.0,0.0,0.061828011,0.0,0.716405905,0.0,0.141643177,0.066026498,0.0,0.0,0.028527718,0.014299006,1.0,1.0,"[[1], [2]]"
8x8,0.0,0.0,2.867675238,1.307597182,0.0,3.39524862,2.0876553589999998,1.370746468,0.653826704,0.0,0.653826704,0.653826704,0.653826704,0.0,0.0,2.0245169460000003,8.161191184,1.370746468,1.370746468,2.0245169460000003,1.370746468,3.39524862,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,0.0,0.0,7.908920827,0.0,0.0,1.433828655,0.0,0.653826704,0.0,0.0,29.335905945,0.0,0.653826704,4.9553417710000005,0.0,0.0,0.0,1.370746468,3.332183626,0.0,0.0,0.0,0.0,0.0,0.0,38.99217352,0.0,5.293526256,0.0,0.716919764,0.653826704,4.639808271,2.678339729,0.0,0.0,0.653826704,0.0,0.653826704,0.0,0.0,17.608142077,25.559445592,0.653826704,0.716919764,4.17527242,1.370746468,0.716919764,23.53578741,1.370746468,2.8046206330000003,0.0,4.576606492,0.0,0.0,0.653826704,0.0,4.892181874,3.584584692,20.561259211,2.0245169460000003,0.0,2.615263862,0.0,3.332183626,1.307597182,0.0,0.653826704,11.76732754,0.0,1.433828655,0.0,0.0,1.307597182,1.370746468,0.0,0.0,0.0,0.653826704,7.192001063,148.42487976299998,1.307597182,0.653826704,34.711436464,0.0,1.961419965,0.716919764,0.716919764,0.0,0.716919764,4.238411396,0.0,17.946388463,0.716919764,0.0,0.0,3.39524862,1.370746468,2.615263862,2.0245169460000003,0.0,1.307597182,0.0,2.615263862,0.0,38.57309339,0.014628133,0.063249687,0.033715433,0.061333693,0.0,0.073325165,5.953988485,0.029020436,0.0,0.002651482,0.032062993,0.0,0.716405905,0.00462805,0.083639931,0.026313402,0.033310875,0.0,0.028989635,0.014299006,1.0,1.0,"[[1], [3]]"
9x9,0.0,0.0,0.0,1.307597182,0.0,1.961419965,14.873313214,0.653826704,0.653826704,0.0,0.653826704,0.653826704,0.653826704,0.0,0.0,1.307597182,9.316052834,0.653826704,0.653826704,1.307597182,0.653826704,1.961419965,0.0,1.961419965,0.653826704,0.0,0.0,3.269037797,0.0,0.0,4.739446342,0.0,7.192001063,0.0,0.0,0.0,0.0,14.873313214,0.0,0.0,60.79708522999999,0.0,5.393273046,0.653826704,0.0,4.739446342,0.0,0.653826704,2.615263862,9.478521287,0.0,0.0,0.0,14.21948651,0.0,45.76075188,4.739446342,14.055127779,0.0,0.0,0.653826704,3.922888507,1.961419965,4.739446342,0.0,0.653826704,0.0,0.653826704,0.0,0.0,8.008484139,2.615263862,0.653826704,0.0,1.307597182,0.653826704,0.0,56.71011672,0.653826704,5.393273046,0.0,4.576606492,0.0,0.0,5.393273046,0.0,29.745034521999997,0.0,33.501358321,1.307597182,0.0,2.615263862,0.0,7.354710204,1.307597182,0.0,5.393273046,21.245848827,0.0,0.0,0.0,0.0,6.047043524,0.653826704,0.0,0.0,0.0,0.653826704,7.192001063,16.67052235,1.307597182,0.653826704,71.90799032999999,0.0,6.700866307,0.0,0.0,0.0,0.0,0.653826704,0.0,21.411487573,0.0,0.0,0.0,6.700866307,0.653826704,2.615263862,1.307597182,0.0,1.307597182,0.0,7.354710204,0.0,48.051614676999996,0.03293061,0.039874924,0.0,0.100217202,0.0,0.033577389,2.396224076,0.25287553,0.0,0.0,0.055684303,0.0,2.1640034,0.0,0.185856664,0.0,0.047750797,0.095721037,0.0,0.014299006,1.0,1.0,"[[1], [4]]"
10x10,0.0,0.0,8.205343522,8.310930779,0.0,2.735080789,0.0,2.735080789,0.0,8.205343522,0.0,2.735080789,0.0,0.0,0.0,0.0,11.36232054,5.470234187,0.0,0.0,0.0,14.20197451,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,5.681438881,5.470234187,0.0,0.0,0.0,2.840696592,0.0,0.0,21.88231712,8.41651967,2.735080789,0.0,2.840696592,0.0,2.840696592,5.681438881,8.310930779,107.52868604,2.840696592,2.735080789,0.0,5.575777381,2.840696592,35.55947916,2.840696592,2.735080789,0.0,0.0,0.0,8.205343522,11.36232054,11.046040114,2.840696592,2.735080789,0.0,2.735080789,0.0,2.735080789,8.205343522,31.24779319,0.0,0.0,19.357178571,0.0,0.0,38.29162586,0.0,8.522259222,0.0,2.840696592,5.575777381,0.0,0.0,2.735080789,0.0,2.735080789,2.735080789,0.0,0.0,11.36232054,0.0,25.03806023,0.0,8.522259222,0.0,0.0,5.681438881,0.0,0.0,0.0,2.840696592,2.840696592,2.735080789,0.0,2.840696592,0.0,0.0,11.257340011,0.0,0.0,76.58897239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735080789,8.205343522,0.0,2.840696592,0.0,30.823223,0.0,0.0,0.0,0.0,2.840696592,5.575777381,0.0,0.0,27.35306412,0.0,0.01019799,0.0,0.053547672000000004,0.0,0.029032284,1.400219168,0.184019895,0.091746982,0.0,0.017823093,0.014365337,1.412514876,0.0,0.0,0.006830122,0.273092618,0.0,0.0,0.223626855,1.0,1.0,"[[2], [0]]"
11x11,0.0,0.0,8.205343522,5.470234187,0.0,4.582687449,0.615883328,4.582687449,0.0,8.205343522,0.615883328,2.735080789,0.615883328,0.0,0.615883328,0.0,1.231772901,5.470234187,0.0,0.0,0.0,0.615883328,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,2.463538344,6.086117515,0.0,0.0,0.615883328,0.0,0.0,0.615883328,42.2078553,2.735080789,5.198619132999999,1.231772901,0.0,1.231772901,1.231772901,0.615883328,5.470234187,10.93988104,0.0,3.9668536899999998,0.0,2.735080789,0.0,52.80263634000001,0.0,2.735080789,0.0,0.0,0.0,13.132412753,0.615883328,8.82122685,0.0,3.9668536899999998,0.0,3.350964117,0.0,2.735080789,18.676309722,37.56559179,0.0,0.0,16.139278034,0.0,1.231772901,58.617164040000006,1.231772901,0.0,0.0,0.0,2.735080789,0.0,0.0,2.735080789,4.311167523,6.430344613,8.893877007,0.0,0.0,0.0,0.0,14.907512591,1.231772901,0.0,0.0,1.231772901,0.0,0.0,0.0,0.0,0.0,1.84760666,2.735080789,0.615883328,0.0,0.0,1.84760666,79.718091839,0.0,0.0,98.76291889,0.0,0.0,0.0,0.0,0.0,0.615883328,1.84760666,2.735080789,13.748239262999999,0.0,0.615883328,0.0,10.93988104,0.615883328,1.231772901,0.0,0.0,1.231772901,2.735080789,0.0,0.0,37.82403032,0.0,0.068688576,0.032288288,0.07916843800000001,0.0,0.06524996899999999,6.7136355409999995,0.184019895,0.091746982,0.0,0.037217156,0.0,1.428549949,0.0,0.075905184,0.00685771,0.0,0.0,0.013587393,0.0,1.0,1.0,"[[2], [1]]"
12x12,0.0,0.0,8.205343522,5.470234187,0.0,2.735080789,0.0,2.735080789,0.0,8.205343522,0.0,2.735080789,0.0,0.0,0.0,0.0,0.0,5.470234187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.470234187,0.0,0.0,0.0,0.0,0.0,0.0,38.837920350000005,2.735080789,2.735080789,0.0,0.0,0.0,0.0,0.0,5.470234187,10.93988104,0.0,2.735080789,0.0,2.735080789,0.0,52.51508239,0.0,2.735080789,0.0,0.0,0.0,8.205343522,2.825780066,8.205343522,0.0,2.735080789,0.0,2.735080789,0.0,2.735080789,11.031123588,39.5601918,0.0,0.0,13.67573969,0.0,0.0,41.117405926,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,2.735080789,0.0,2.735080789,8.386740144,0.0,0.0,0.0,0.0,16.501519756,0.0,0.0,0.0,2.825780066,0.0,0.0,0.0,0.0,0.0,0.0,2.735080789,0.0,0.0,0.0,0.0,118.60426158899999,0.0,0.0,96.37157819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735080789,11.031123588,0.0,0.0,2.825780066,10.93988104,0.0,0.0,0.0,0.0,5.651659355,2.735080789,0.0,0.0,30.178844186,0.0,0.09926348900000001,0.025134855,0.07084388999999999,0.0,0.052796629,6.199440645999999,0.184019895,0.091746982,0.0,0.064377956,0.0,1.412514876,0.0,0.058003246,0.066026498,0.0,0.0,0.028527718,0.0,1.0,1.0,"[[2], [2]]"
13x13,0.0,0.0,11.07301876,5.470234187,0.0,4.168909444,1.433828655,3.452000553,0.0,8.205343522,0.0,2.735080789,0.0,0.0,0.0,0.716919764,3.584584692,6.187153951,0.716919764,0.716919764,0.716919764,1.433828655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716919764,5.470234187,0.0,1.433828655,0.0,0.0,0.0,0.0,28.334611465000002,2.735080789,2.735080789,4.301515067,0.0,0.0,0.0,0.716919764,6.187153951,10.93988104,0.0,2.735080789,0.0,2.735080789,0.0,47.74811874,0.0,3.452000553,0.0,0.716919764,0.0,8.922263286,0.716919764,8.205343522,0.0,2.735080789,0.0,2.735080789,0.0,2.735080789,22.544447802,22.94418173,0.0,0.716919764,16.543414928,0.716919764,0.716919764,38.29162586,0.716919764,2.150793929,0.0,0.0,2.735080789,0.0,0.0,2.735080789,3.584584692,6.3196654809999995,13.489468189,0.716919764,0.0,0.0,0.0,14.392659454,0.0,0.0,0.0,0.0,0.0,1.433828655,0.0,0.0,0.0,0.716919764,2.735080789,0.0,0.0,0.0,0.0,143.96795948899998,0.0,0.0,77.30589215399999,0.0,0.0,0.716919764,0.716919764,0.0,0.716919764,3.584584692,2.735080789,18.959730922,0.716919764,0.0,0.0,12.373709694999999,0.716919764,0.0,0.716919764,0.0,0.0,2.735080789,0.0,0.0,27.35306412,0.0,0.036494849999999995,0.033715433,0.07851813,0.0,0.06878006,5.748871846,0.184019895,0.091746982,0.002651482,0.034612938,0.0,1.412514876,0.00462805,0.0,0.026313402,0.033310875,0.0,0.028989635,0.0,1.0,1.0,"[[2], [3]]"
14x14,0.0,0.0,8.205343522,5.470234187,0.0,2.735080789,14.21948651,2.735080789,0.0,8.205343522,0.0,2.735080789,0.0,0.0,0.0,0.0,4.739446342,5.470234187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,0.0,5.470234187,0.0,0.0,0.0,14.21948651,0.0,0.0,59.795790749999995,2.735080789,7.474527131,0.0,0.0,4.739446342,0.0,0.0,5.470234187,20.418402327,0.0,2.735080789,0.0,16.954567299,0.0,54.5166971,4.739446342,12.213602075999999,0.0,0.0,0.0,8.205343522,0.0,12.944789864,0.0,2.735080789,0.0,2.735080789,0.0,2.735080789,12.944789864,0.0,0.0,0.0,13.67573969,0.0,0.0,71.46595517,0.0,4.739446342,0.0,0.0,2.735080789,0.0,4.739446342,2.735080789,28.43743734,2.735080789,26.429567299000002,0.0,0.0,0.0,0.0,18.415186032,0.0,0.0,4.739446342,9.478521287,0.0,0.0,0.0,0.0,4.739446342,0.0,2.735080789,0.0,0.0,0.0,0.0,12.213602075999999,0.0,0.0,114.50244602,0.0,4.739446342,0.0,0.0,0.0,0.0,0.0,2.735080789,22.424830032,0.0,0.0,0.0,15.679327382,0.0,0.0,0.0,0.0,0.0,2.735080789,4.739446342,0.0,36.831585407,0.018302477,0.013120087,0.0,0.117401639,0.0,0.029032284,2.191107437,0.40787498899999997,0.091746982,0.0,0.058234248,0.0,2.8601123709999996,0.0,0.102216733,0.0,0.047750797,0.095721037,0.0,0.0,1.0,1.0,"[[2], [4]]"
15x15,0.0,2.084324048,0.0,2.840696592,0.0,0.0,0.0,4.16856521,0.0,0.0,2.084324048,0.0,0.0,0.0,2.084324048,0.0,13.446644588000002,0.0,0.0,2.084324048,2.084324048,14.20197451,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,5.681438881,2.084324048,0.0,0.0,0.0,2.840696592,0.0,0.0,10.42089135,5.681438881,0.0,2.084324048,2.840696592,0.0,4.92502064,7.765762929,2.840696592,109.09397328,2.840696592,0.0,0.0,7.009261801999999,2.840696592,22.92764739,2.840696592,2.084324048,0.0,0.0,0.0,2.084324048,13.446644588000002,2.840696592,4.92502064,0.0,0.0,0.0,0.0,0.0,12.50516828,31.24779319,0.0,0.0,5.681438881,0.0,0.0,22.92764739,2.084324048,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,0.0,6.252871783,0.0,4.16856521,0.0,0.0,11.36232054,0.0,15.53088575,0.0,8.522259222,2.084324048,0.0,5.681438881,0.0,2.084324048,0.0,2.840696592,2.840696592,0.0,0.0,2.840696592,0.0,0.0,10.606583270000002,0.0,0.0,83.37232172,0.0,0.0,0.0,0.0,0.0,2.084324048,0.0,0.0,2.084324048,0.0,2.840696592,0.0,19.88334196,2.084324048,0.0,0.0,4.16856521,2.840696592,4.92502064,0.0,0.0,25.01357257,0.0,0.0,0.0,0.041999408,0.0,0.0,0.919630033,0.0,0.0,0.0,0.0,0.014365337,0.819952277,0.093054962,0.019073715,0.010895287,0.273092618,0.0,0.0,0.223626855,1.0,1.0,"[[3], [0]]"
