coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Endothelial2,permutationTracker
69x69,0.0,6.483075197,5.346104619,4.572278578000001,0.0,4.275023314,5.183167251,4.880476332000001,1.294457406,0.0,11.845739688,4.898103444,25.934712779999998,1.299905543,1.983389796,2.975117771,6.035063039,2.29158755,2.7517677000000003,15.555026647999998,7.655344767999999,1.299905543,0.0,0.0,0.0,0.0,1.299905543,1.294457406,5.199690368,0.0,0.0,0.0,4.958541933,5.829359897,0.0,0.0,0.0,3.5805707890000003,0.0,0.0,27.06287699,2.914713648,17.164803106999997,0.0,0.0,1.294457406,0.0,4.572278578000001,1.294457406,26.917336004000003,0.0,1.294457406,1.294457406,11.918296123999998,0.0,21.169995345,1.299905543,13.716819132,1.299905543,0.0,0.0,20.891968992000002,3.748897844,17.809229869000003,0.0,0.0,3.883261708,2.599813489,0.0,2.588888782,20.342028796,5.188702271,0.0,0.0,20.010803874,29.77513736,0.0,48.876280006,1.299905543,3.283295339,0.0,2.588888782,1.294457406,0.0,0.0,0.0,3.894270895,4.046199076000001,0.0,0.991682007,0.0,3.44070009,0.0,9.470440486,2.286139413,112.92214904,3.883261708,12.227681809999998,4.583203285,1.294457406,5.340572002,0.0,1.983389796,84.23869729,5.04880579,0.0,0.0,1.294457406,0.0,7.3471671999999995,0.0,2.599813489,75.64845478,0.0,5.424148349999999,0.0,0.0,0.0,1.457310294,1.299905543,0.0,10.686845212000001,0.991682007,0.0,0.0,13.274243934000001,1.294457406,1.457310294,1.294457406,8.780261157,3.748897844,0.0,0.0,0.0,37.07270118500001,0.0,0.069660893,0.073315986,0.036220208999999996,0.0,0.052191128999999996,1.7431320700000001,0.259099077,0.031706104,0.0,0.129150384,0.010784794,1.733462358,0.010793173,0.0,0.067369409,0.183717876,0.032879219,0.039622861999999995,0.0,2.0,2.0,"[[1, 2], [1, 2]]"
70x70,0.0,2.599813489,3.598496533,4.5072607829999995,0.0,6.798894301000001,3.82377653,3.132868246,0.0,0.0,12.622009228,4.898103444,31.4342103,1.299905543,1.983389796,3.816398467,6.423169064,3.132868246,1.457310294,6.040971064,7.655344767999999,1.299905543,0.0,0.0,0.0,0.0,2.141186239,0.0,5.199690368,0.0,0.0,0.0,7.48241292,8.353230884,0.0,0.0,0.0,1.832962703,0.0,0.0,27.06287699,2.914713648,8.879685459000001,0.0,0.0,0.0,0.841280696,1.983389796,0.0,18.698569925,0.841280696,0.0,0.841280696,10.623838717999998,0.0,21.169995345,1.299905543,8.474114163,1.299905543,0.0,0.0,12.087315872000001,4.59017854,15.220341087000001,0.0,0.841280696,0.0,2.599813489,0.0,0.0,20.277011000999998,5.964971811,0.0,0.841280696,24.475709953,0.841280696,0.0,50.105693587000005,1.299905543,3.283295339,0.0,0.0,0.0,0.0,0.0,0.0,2.599813489,2.29859099,0.0,0.991682007,0.0,4.281980786,0.0,7.7228324,0.991682007,111.95284405,0.0,18.051618364,5.424483981,0.0,1.457310294,0.0,1.983389796,37.24294837,8.413964112,0.0,0.0,0.841280696,0.841280696,9.871038187,0.841280696,3.4410941850000003,78.17232576699999,0.0,6.2654290459999995,0.0,0.0,0.0,3.139873725,1.299905543,0.841280696,4.214619191000001,0.991682007,0.0,0.0,9.390982226,0.0,2.29859099,1.682563431,6.191372374999999,3.748897844,0.841280696,0.0,0.0,32.736236566,0.0,0.0775766,0.11056970299999999,0.055748303,0.0,0.083442887,1.7431320700000001,0.276621344,0.031706104,0.0,0.129150384,0.010784794,1.822876483,0.010793173,0.0,0.067369409,0.183717876,0.032879219,0.04878605,0.0,2.0,2.0,"[[1, 2], [1, 3]]"
71x71,0.628845904,4.486369573,7.159158871000001,5.12767848,0.0,9.934651765,1.9287514469999998,3.549307133,0.0,0.0,11.772293415,4.898103444,29.26539551,1.9287514469999998,1.983389796,2.975117771,5.998325216,2.920433454,2.086156198,7.086246451999999,7.655344767999999,5.701848577,0.628845904,0.0,0.0,0.628845904,1.299905543,0.0,8.343979052,0.0,0.0,0.0,6.845098017,12.117890807999999,0.0,0.628845904,1.886556084,0.991682007,0.0,1.257719583,27.691722893999998,3.543559552,6.143373041,0.0,0.0,22.63741608,0.628845904,2.6122357,0.628845904,24.774642071000002,0.0,0.0,0.0,12.510394801999999,0.0,21.798841249,1.299905543,10.35218621,1.299905543,0.0,1.257719583,15.418271692000001,6.264340353,18.993435226000003,0.0,0.0,2.515442509,2.599813489,0.0,6.288530911,22.784010472,2.599813489,0.0,0.0,32.404100703,28.9295371,1.257719583,56.385748046,1.9287514469999998,3.9121412429999998,0.0,5.659628451,1.257719583,0.0,0.0,0.0,2.599813489,2.086156198,0.0,1.620527911,0.628845904,5.956142599,0.0,8.139271287,2.24940159,86.66997488999999,1.886556084,14.669663485999997,4.583203285,1.886556084,2.715029877,0.0,1.983389796,107.00071495,13.852731236,0.0,0.628845904,0.0,0.628845904,8.604886783,0.628845904,3.228659393,77.535010864,0.628845904,5.424148349999999,0.0,0.0,0.628845904,5.230404433,3.815348052,1.257719583,5.472338774000001,0.991682007,0.0,0.0,9.390982226,0.628845904,1.457310294,0.628845904,9.964466514,3.748897844,1.257719583,0.0,0.0,34.41039837900001,0.0,0.063854444,0.073315986,0.052243999,0.0,0.032209852,1.7431320700000001,0.151699428,0.031706104,0.0,0.129150384,0.010784794,1.486472716,0.010793173,0.028612979,0.07638784200000001,0.183717876,0.032879219,0.039622861999999995,0.0,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.0,3.883261708,4.887479772000001,7.096149565000001,0.0,5.498988757999999,6.407132695,4.421851485,1.294457406,0.0,7.411357398000001,4.898103444,36.56917776,0.0,1.983389796,3.816398467,6.417720927,1.832962703,2.7517677000000003,11.196616976,6.355439225,0.0,0.0,0.0,0.0,0.0,0.841280696,1.294457406,0.0,0.0,0.0,0.0,7.48241292,8.353230884,0.0,0.0,0.0,4.421851485,0.0,0.0,27.06287699,2.914713648,17.930147939999998,0.0,0.0,1.294457406,0.841280696,4.572278578000001,1.294457406,26.458711157,0.841280696,1.294457406,2.135738102,6.718605756,0.0,21.169995345,0.0,16.240690119,0.0,0.0,0.0,23.722337414000002,3.290272997,17.809229869000003,0.0,0.841280696,3.883261708,0.0,0.0,2.588888782,16.36626698,5.954047104000001,0.0,0.841280696,25.748245605999998,30.616418055999997,0.0,51.400150993000004,0.0,1.983389796,0.0,2.588888782,1.294457406,0.0,0.0,0.0,1.294457406,4.887479772000001,0.0,0.991682007,0.0,4.281980786,0.0,10.311721182,2.286139413,76.68880459,3.883261708,19.340601602999996,2.824670492,1.294457406,5.340572002,0.0,1.983389796,77.28292006000001,5.814150623,0.0,0.0,2.135738102,0.841280696,9.871038187,0.841280696,0.841280696,62.572634917,0.0,6.2654290459999995,0.0,0.0,0.0,3.139873725,0.0,0.841280696,9.386939669,0.991682007,0.0,0.0,13.274243934000001,1.294457406,2.29859099,2.977020837,3.5805707890000003,2.448992301,0.841280696,0.0,0.0,37.913981881000005,0.0,0.059158157,0.10502797,0.088283821,0.0,0.071214312,1.7431320700000001,0.297349807,0.031706104,0.0,0.129150384,0.010784794,2.1207593969999996,0.010793173,0.0,0.067369409,0.183717876,0.032879219,0.04878605,0.0,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.628845904,5.769817792,8.448142110000001,7.716567262000001,0.0,8.634746222,4.512107612,4.838290372,1.294457406,0.0,6.561641585,4.898103444,34.40036297,0.628845904,1.983389796,2.975117771,5.992877079,1.620527911,3.380613604,12.241892364,6.355439225,4.401943034,0.628845904,0.0,0.0,0.628845904,0.0,1.294457406,3.144288684,0.0,0.0,0.0,6.845098017,12.117890807999999,0.0,0.628845904,1.886556084,3.5805707890000003,0.0,1.257719583,27.691722893999998,3.543559552,15.193835521999999,0.0,0.0,23.931873486,0.628845904,5.201124482000001,1.92330331,32.534783303,0.0,1.294457406,1.294457406,8.60516184,0.0,21.798841249,0.0,18.118762166,0.0,0.0,1.257719583,27.053293234,4.96443481,21.582324008000004,0.0,0.0,6.398704217000001,0.0,0.0,8.877419693,18.873266451,2.588888782,0.0,0.0,33.676636356,58.70467446,1.257719583,57.680205452,0.628845904,2.6122357,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,1.294457406,4.675044980000001,0.0,1.620527911,0.628845904,5.956142599,0.0,10.728160069,3.543858996,51.40593543,5.769817792,15.958646724999998,1.983389796,3.1810134899999998,6.598291585,0.0,1.983389796,147.04068664,11.252917747,0.0,0.628845904,1.294457406,0.628845904,8.604886783,0.628845904,0.628845904,61.935320014,0.628845904,5.424148349999999,0.0,0.0,0.628845904,5.230404433,2.515442509,1.257719583,10.644659252,0.991682007,0.0,0.0,13.274243934000001,1.92330331,1.457310294,1.92330331,7.353664928000001,2.448992301,1.257719583,0.0,0.0,39.58814369400001,0.0,0.045436001000000004,0.067774253,0.084779517,0.0,0.019981277,1.7431320700000001,0.172427891,0.031706104,0.0,0.129150384,0.010784794,1.7843556299999999,0.010793173,0.028612979,0.07638784200000001,0.183717876,0.032879219,0.039622861999999995,0.0,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.628845904,1.886556084,6.700534024,7.651549467,0.0,11.158617208999999,3.152716891,3.090682286,0.0,0.0,7.337911125,4.898103444,39.89986049,0.628845904,1.983389796,3.816398467,6.380983104,2.461808607,2.086156198,2.72783678,6.355439225,4.401943034,0.628845904,0.0,0.0,0.628845904,0.841280696,0.0,3.144288684,0.0,0.0,0.0,9.368969004,14.641761795,0.0,0.628845904,1.886556084,1.832962703,0.0,1.257719583,27.691722893999998,3.543559552,6.908717874000001,0.0,0.0,22.63741608,1.4701266,2.6122357,0.628845904,24.316017224,0.841280696,0.0,0.841280696,7.310704434,0.0,21.798841249,0.0,12.876057197,0.0,0.0,1.257719583,18.248640114,5.805715506,18.993435226000003,0.0,0.841280696,2.515442509,0.0,0.0,6.288530911,18.808248656,3.365158322,0.0,0.841280696,38.141542435000005,29.770817796,1.257719583,58.909619033000006,0.628845904,2.6122357,0.0,5.659628451,1.257719583,0.0,0.0,0.0,0.0,2.927436894,0.0,1.620527911,0.628845904,6.797423295,0.0,8.980551983,2.24940159,50.43663044,1.886556084,21.782583278999997,2.824670492,1.886556084,2.715029877,0.0,1.983389796,100.04493772,14.618076068999999,0.0,0.628845904,0.841280696,1.4701266,11.12875777,1.4701266,1.4701266,64.45919100100001,0.628845904,6.2654290459999995,0.0,0.0,0.628845904,6.9129678640000005,2.515442509,2.099000279,4.172433231,0.991682007,0.0,0.0,9.390982226,0.628845904,2.29859099,2.311409335,4.764776146,2.448992301,2.099000279,0.0,0.0,35.251679075000006,0.0,0.053351708,0.10502797,0.104307611,0.0,0.051233035,1.7431320700000001,0.189950158,0.031706104,0.0,0.129150384,0.010784794,1.8737697549999999,0.010793173,0.028612979,0.07638784200000001,0.183717876,0.032879219,0.04878605,0.0,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,1.410160608,3.9818038510000004,16.924226777,5.267057888,0.34548853,11.002055577,3.3728874269999998,4.120268115,2.157548282,1.43837221,13.748338414,2.914713648,18.691889752,1.299905543,0.0,0.0,11.965653805,1.990891496,1.457310294,8.02005294,6.391129627,3.746550309,0.0,0.34548853,6.09900557,8.919282549,2.019080198,3.8286842610000003,5.545178898,0.34548853,1.0364793,1.43837221,5.238800649,13.084795614,0.0,0.0,0.34548853,0.719174655,0.0,0.0,27.435944203000002,2.914713648,10.492517287,1.7838607400000002,0.0,5.182441277,0.0,3.595999788,1.727470111,40.595415063,0.0,0.719174655,0.0,11.317571569999998,0.719174655,16.635707593,3.429263706,12.168901242,1.299905543,0.0,1.43837221,20.299462254,4.858380854,9.070529895000002,0.0,1.0646631850000001,1.0364793,3.6644766740000003,0.0,1.381990362,26.331130538,10.341815862,0.719174655,0.0,32.057610002000004,6.909881914,0.0,46.096709779,2.681895905,1.299905543,0.34548853,4.202375549,0.719174655,1.0364793,0.34548853,0.0,4.729171652,1.457310294,2.47485151,0.690985953,0.719174655,5.025065925,3.1940275820000004,7.808006786,0.690985953,87.56747524999999,0.0,8.090411017,5.018269534,2.101165017,1.457310294,0.0,0.690985953,64.31115188,7.166633389000001,1.0646631850000001,0.0,1.410160608,1.0364793,9.004528516999999,0.34548853,2.945302019,109.617798382,0.34548853,7.930052495,1.43837221,0.34548853,0.690985953,15.966888963999999,5.530435708999999,5.9298597179999994,16.327660968,0.34548853,0.34548853,0.690985953,5.025065925,1.0364793,2.148296247,1.0364793,8.711044462,4.8865739999999995,3.9414883179999998,1.43837221,0.0,41.435935246,0.00355112,0.053463142,0.06911129399999999,0.044295401,0.0,0.061443556999999996,2.51511328,0.119185307,0.031706104,0.0,0.34974654,0.0,1.3469245650000001,0.0,0.020208882,0.060679072,0.170955763,0.001517518,0.017543495,0.0,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,1.410160608,5.26525207,18.213210016,7.85594667,0.34548853,9.702150034,5.956243592,5.409251354,3.452005688,1.43837221,8.537686584,2.914713648,23.826857212,0.0,0.0,0.0,11.960205668,0.690985953,2.7517677000000003,13.175698852,5.091224083999999,2.446644766,0.0,0.34548853,6.09900557,8.919282549,0.719174655,5.1231416670000005,0.34548853,0.34548853,1.0364793,1.43837221,5.238800649,13.084795614,0.0,0.0,0.34548853,3.3080634370000004,0.0,0.0,27.435944203000002,2.914713648,19.542979768,1.7838607400000002,0.0,6.476898683,0.0,6.18488857,3.021927517,48.355556295,0.0,2.013632061,1.294457406,7.412338608,0.719174655,16.635707593,2.129358163,19.935477198,0.0,0.0,1.43837221,31.934483796000002,3.5584753109999996,11.659418677000001,0.0,1.0646631850000001,4.919741008,1.0646631850000001,0.0,3.9708791440000004,22.420386517,10.330891155,0.719174655,0.0,33.330145655,36.685019274,0.0,47.391167185,1.381990362,0.0,0.34548853,6.791264331000001,2.013632061,1.0364793,0.34548853,0.0,3.4238155690000003,4.046199076000001,2.47485151,0.690985953,0.719174655,5.025065925,3.1940275820000004,10.396895568,1.985443359,52.30343579,3.883261708,9.379394256,2.418456045,3.395622423,5.340572002,0.0,0.690985953,104.35112357,4.5668199000000005,1.0646631850000001,0.0,2.7046180140000002,1.0364793,9.004528516999999,0.34548853,0.34548853,94.018107532,0.34548853,7.930052495,1.43837221,0.34548853,0.690985953,15.966888963999999,4.230530165999999,5.9298597179999994,21.499981446,0.34548853,0.34548853,0.690985953,8.908327632999999,2.330936706,2.148296247,2.330936706,6.100242875999999,3.586668457,3.9414883179999998,1.43837221,0.0,46.613680561,0.00355112,0.035044699,0.063569561,0.076830919,0.0,0.049214982,2.51511328,0.13991377,0.031706104,0.0,0.34974654,0.0,1.6448074789999998,0.0,0.020208882,0.060679072,0.170955763,0.001517518,0.017543495,0.0,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,1.410160608,1.381990362,16.46560193,7.7909288750000005,0.34548853,12.226021021000001,4.596852870999999,3.661643268,2.157548282,1.43837221,9.313956124,2.914713648,29.326354732,0.0,0.0,0.841280696,12.348311693000001,1.5322666489999999,1.457310294,3.661643268,5.091224083999999,2.446644766,0.0,0.34548853,6.09900557,8.919282549,1.5604553509999999,3.8286842610000003,0.34548853,0.34548853,1.0364793,1.43837221,7.762671636,15.608666601000001,0.0,0.0,0.34548853,1.5604553509999999,0.0,0.0,27.435944203000002,2.914713648,11.257862119999999,1.7838607400000002,0.0,5.182441277,0.841280696,3.595999788,1.727470111,40.136790215999994,0.841280696,0.719174655,0.841280696,6.1178812019999995,0.719174655,16.635707593,2.129358163,14.692772229000001,0.0,0.0,1.43837221,23.129830676,4.399756007,9.070529895000002,0.0,1.9059438810000002,1.0364793,1.0646631850000001,0.0,1.381990362,22.355368721999998,11.107160695000001,0.719174655,0.841280696,37.795051734,7.75116261,0.0,48.620580766,1.381990362,0.0,0.34548853,4.202375549,0.719174655,1.0364793,0.34548853,0.0,2.129358163,2.29859099,2.47485151,0.690985953,0.719174655,5.866346621,3.1940275820000004,8.649287482,0.690985953,51.334130800000004,0.0,15.203330809999999,3.259736741,2.101165017,1.457310294,0.0,0.690985953,57.355374649999995,7.931978222000001,1.0646631850000001,0.0,2.251441304,1.877759996,11.528399504,1.186769226,1.186769226,96.541978519,0.34548853,8.771333191,1.43837221,0.34548853,0.690985953,17.649452394999997,4.230530165999999,6.7711404139999996,15.027755425,0.34548853,0.34548853,0.690985953,5.025065925,1.0364793,2.9895769430000003,2.719042731,3.5113540939999996,3.586668457,4.782769013999999,1.43837221,0.0,42.277215942,0.00355112,0.042960406,0.10082327799999999,0.096359013,0.0,0.08046674000000001,2.51511328,0.157436037,0.031706104,0.0,0.34974654,0.0,1.734221604,0.0,0.020208882,0.060679072,0.170955763,0.001517518,0.026706683,0.0,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,2.039006512,3.268546446,20.026264268,8.411346572,0.34548853,15.361778485,2.7018277879999997,4.078082155000001,2.157548282,1.43837221,8.464240311,2.914713648,27.157539942,0.628845904,0.0,0.0,11.923467845000001,1.319831857,2.086156198,4.706918656,5.091224083999999,6.848587800000001,0.628845904,0.34548853,6.09900557,9.548128453,0.719174655,3.8286842610000003,3.489777214,0.34548853,1.0364793,1.43837221,7.125356733,19.373326525,0.0,0.628845904,2.232044614,0.719174655,0.0,1.257719583,28.064790107,3.543559552,8.521549702,1.7838607400000002,0.0,27.819857357,0.628845904,4.224845692,2.356316015,46.212862361999996,0.0,0.719174655,0.0,8.004437286,0.719174655,17.264553496999998,2.129358163,16.570844276000003,0.0,0.0,2.696091793,26.460786496,6.07391782,12.843624034000001,0.0,1.0646631850000001,3.5519218090000004,1.0646631850000001,0.0,7.670521272999999,24.862368193,7.742002373,0.719174655,0.0,45.723442484,35.839419014,1.257719583,54.900635225,2.010836266,0.628845904,0.34548853,9.862003999999999,1.976894238,1.0364793,0.34548853,0.0,2.129358163,2.086156198,2.47485151,1.319831857,1.348020559,7.5405084339999995,3.1940275820000004,9.065726369,1.948705536,26.05126164,1.886556084,11.821375931999999,2.418456045,3.987721101,2.715029877,0.0,0.690985953,127.11314123,13.370745346,1.0646631850000001,0.628845904,1.410160608,1.6653252040000002,10.262248099999999,0.974334434,0.974334434,95.90466361600001,0.974334434,7.930052495,1.43837221,0.34548853,1.319831857,19.739983103,6.745972674999999,7.1875793009999995,16.285475008,0.34548853,0.34548853,0.690985953,5.025065925,1.6653252040000002,2.148296247,1.6653252040000002,7.284448232999999,3.586668457,5.199207900999999,1.43837221,0.0,43.951377755,0.00355112,0.02923825,0.063569561,0.09285470900000001,0.0,0.029233705,2.51511328,0.032514121,0.031706104,0.0,0.34974654,0.0,1.3978178369999998,0.0,0.048821861,0.06969750499999999,0.170955763,0.001517518,0.017543495,0.0,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,0.719174655,6.483075197,5.346104619,4.746437064,0.0,2.019080198,5.183167251,5.327166535,3.452005688,1.43837221,11.845739688,2.914713648,25.934712779999998,1.299905543,0.0,0.0,9.805190283,1.299905543,2.7517677000000003,16.993398858,6.391129627,2.019080198,0.0,0.0,5.75351704,7.191812438,2.019080198,2.013632061,5.199690368,0.0,0.0,1.43837221,1.43837221,5.829359897,0.0,0.0,0.0,3.3080634370000004,0.0,0.0,26.744958250000003,2.914713648,20.760802894999998,1.43837221,0.0,1.294457406,0.0,6.18488857,1.294457406,38.599551758000004,0.0,2.013632061,1.294457406,12.266540445999999,0.719174655,16.635707593,2.738277753,18.553486836,1.299905543,0.0,1.43837221,23.049517274,3.4763904919999997,11.313930147,0.0,0.719174655,3.883261708,3.3189881440000004,0.0,2.588888782,27.88354002,8.784702059,0.719174655,0.0,16.763140473,29.77513736,0.0,41.172284236,1.299905543,1.299905543,0.0,4.027260992,2.013632061,0.0,0.0,0.0,5.332643105000001,4.046199076000001,1.43837221,0.0,0.719174655,4.334079972,2.157548282,6.94197464,1.294457406,112.92214904,3.883261708,8.260843754,2.599813489,2.013632061,5.340572002,0.0,0.0,85.6770695,4.057123783,0.719174655,0.0,2.013632061,0.0,7.968049216999999,0.0,2.599813489,108.23580802000001,0.0,7.930052495,1.43837221,0.0,0.0,1.457310294,3.457453825,1.43837221,20.03588365,0.0,0.0,0.0,8.21734168,1.294457406,1.457310294,1.294457406,9.22695136,4.195588046999999,3.595999788,1.43837221,0.0,43.504170955,0.00355112,0.079084367,0.055842191,0.056080657,0.0,0.081424834,2.51511328,0.259099077,0.031706104,0.0,0.34974654,0.0,2.0306714980000002,0.0,0.020208882,0.060679072,0.152172738,0.001517518,0.017543495,0.0,2.0,2.0,"[[1, 3], [1, 2]]"
80x80,0.719174655,2.599813489,3.598496533,4.681419269,0.0,4.542951185,3.82377653,3.5795584490000003,2.157548282,1.43837221,12.622009228,2.914713648,31.4342103,1.299905543,0.0,0.841280696,10.193296308,2.141186239,1.457310294,7.479343274,6.391129627,2.019080198,0.0,0.0,5.75351704,7.191812438,2.8603608940000003,0.719174655,5.199690368,0.0,0.0,1.43837221,3.9622431970000003,8.353230884,0.0,0.0,0.0,1.5604553509999999,0.0,0.0,26.744958250000003,2.914713648,12.475685247000001,1.43837221,0.0,0.0,0.841280696,3.595999788,0.0,30.380785679,0.841280696,0.719174655,0.841280696,10.97208304,0.719174655,16.635707593,2.738277753,13.310781867000001,1.299905543,0.0,1.43837221,14.244864154,4.317671187999999,8.725041365000001,0.0,1.5604553509999999,0.0,3.3189881440000004,0.0,0.0,27.818522225,9.560971599,0.719174655,0.841280696,21.228046552,0.841280696,0.0,42.401697817000006,1.299905543,1.299905543,0.0,1.43837221,0.719174655,0.0,0.0,0.0,4.0381856990000005,2.29859099,1.43837221,0.0,0.719174655,5.175360668,2.157548282,5.194366554,0.0,111.95284405,0.0,14.084780308,3.4410941850000003,0.719174655,1.457310294,0.0,0.0,38.681320580000005,7.422282105,0.719174655,0.0,1.5604553509999999,0.841280696,10.491920204,0.841280696,3.4410941850000003,110.759679007,0.0,8.771333191,1.43837221,0.0,0.0,3.139873725,3.457453825,2.279652906,13.563657629,0.0,0.0,0.0,4.334079972,0.0,2.29859099,1.682563431,6.6380625779999995,4.195588046999999,4.4372804839999995,1.43837221,0.0,39.167706335999995,0.00355112,0.087000074,0.093095908,0.075608751,0.0,0.11267659199999999,2.51511328,0.276621344,0.031706104,0.0,0.34974654,0.0,2.120085623,0.0,0.020208882,0.060679072,0.152172738,0.001517518,0.026706683,0.0,2.0,2.0,"[[1, 3], [1, 3]]"
81x81,1.348020559,4.486369573,7.159158871000001,5.301836966,0.0,7.678708649,1.9287514469999998,3.9959973360000003,2.157548282,1.43837221,11.772293415,2.914713648,29.26539551,1.9287514469999998,0.0,0.0,9.76845246,1.9287514469999998,2.086156198,8.524618662,6.391129627,6.4210232320000005,0.628845904,0.0,5.75351704,7.820658342000001,2.019080198,0.719174655,8.343979052,0.0,0.0,1.43837221,3.3249282940000002,12.117890807999999,0.0,0.628845904,1.886556084,0.719174655,0.0,1.257719583,27.373804154000002,3.543559552,9.739372829,1.43837221,0.0,22.63741608,0.628845904,4.224845692,0.628845904,36.456857825,0.0,0.719174655,0.0,12.858639124,0.719174655,17.264553496999998,2.738277753,15.188853914000001,1.299905543,0.0,2.696091793,17.575819974,5.991833001,12.498135504,0.0,0.719174655,2.515442509,3.3189881440000004,0.0,6.288530911,30.325521696,6.195813277,0.719174655,0.0,29.156437302,28.9295371,1.257719583,48.681752276000005,1.9287514469999998,1.9287514469999998,0.0,7.0980006609999995,1.976894238,0.0,0.0,0.0,4.0381856990000005,2.086156198,1.43837221,0.628845904,1.348020559,6.849522480999999,2.157548282,5.610805441,1.257719583,86.66997488999999,1.886556084,10.70282543,2.599813489,2.605730739,2.715029877,0.0,0.0,108.43908716,12.861049228999999,0.719174655,0.628845904,0.719174655,0.628845904,9.225768799999999,0.628845904,3.228659393,110.12236410400001,0.628845904,7.930052495,1.43837221,0.0,0.628845904,5.230404433,5.972896334,2.696091793,14.821377212,0.0,0.0,0.0,4.334079972,0.628845904,1.457310294,0.628845904,10.411156716999999,4.195588046999999,4.853719371,1.43837221,0.0,40.841868149,0.00355112,0.073277918,0.055842191,0.072104447,0.0,0.061443556999999996,2.51511328,0.151699428,0.031706104,0.0,0.34974654,0.0,1.783681856,0.0,0.048821861,0.06969750499999999,0.152172738,0.001517518,0.017543495,0.0,2.0,2.0,"[[1, 3], [1, 4]]"
