coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,Ependymal
44x44,14.367354639,15.816008053,3.2277152539999996,3.5581992,2.706842033,78.491676093,3.634649467,0.92774684,2.55410292,0.92774684,17.723819773000002,2.143331918,0.92774684,0.0,0.851356265,1.448612149,7.557153375,5.260932963,18.489111465,2.299968414,82.199002593,3.405447195,0.851356265,0.92774684,0.0,0.0,4.3630370780000005,0.0,4.256782398,0.0,1.702713432,0.92774684,6.019294271,0.851356265,0.0,0.0,9.416469349,4.333194035,0.92774684,0.851356265,0.0,5.777982287,5.637865429,0.0,0.0,12.69448279,1.855485768,0.92774684,0.0,2.55410292,0.851356265,1.855485768,0.0,5.1845292380000005,0.851356265,0.0,1.291975653,4.930461909,3.4818497600000002,0.851356265,0.851356265,29.558377571,9.810577276,3.151325581,0.0,3.4818497600000002,0.851356265,2.6304602719999997,1.779103105,1.291975653,12.530246674,6.417947762,0.0,0.0,132.264734302,15.93557709,1.702713432,22.45245752,0.851356265,2.143331918,0.92774684,5.1845292380000005,5.413788234,2.376358989,1.779103105,1.702713432,7.2693049290000005,0.92774684,1.448612149,1.855485768,0.851356265,4.345889776,1.702713432,4.676368668,0.92774684,0.0,0.851356265,10.751063863,2.740587802,4.486006634,0.0,0.851356265,3.5581992,148.97772473999999,4.409588688,0.0,0.0,1.448612149,5.637865429,3.4818497600000002,0.0,0.0,3.511680813,2.376358989,1.291975653,0.0,0.0,1.702713432,0.92774684,17.015574607,14.932324065,2.6304602719999997,0.0,0.851356265,0.0,5.625169688,3.4352902380000003,0.0,1.291975653,4.486006634,6.035901149,12.517516525000001,0.851356265,2.55410292,19.870838411,0.029914357000000003,0.21924037,0.072921998,0.19974205499999997,0.0,0.238232154,0.0,2.208168781,0.0,0.0,0.066889612,0.0,2.574182009,0.0,0.128784567,0.001605037,0.268634702,0.07593825800000001,0.064978596,0.0,2.0,2.0
45x45,6.823806775,17.322695927999998,5.610221464,2.237282651,2.5121696260000004,39.66291112,7.599651741000001,13.549345441,0.0,0.41237493,28.4956405,0.137454413,1.275097431,0.137454413,0.137454413,1.8609870789999998,5.57419574,2.5121696260000004,7.422480225,23.90982748,38.737537516,12.624048256,1.687472361,0.274911387,0.5498155,0.687252188,0.41237493,0.687252188,2.611602958,0.137454413,0.5498155,0.137454413,4.062179061,16.962236547,0.0,0.137454413,13.996575983,1.237072195,0.41237493,0.5498155,0.274911387,0.137454413,10.858649445000001,0.41237493,0.274911387,18.165161188000003,0.687252188,0.137454413,0.0,2.924573493,0.0,0.274911387,0.0,2.33672181,2.061822428,0.137454413,0.41237493,3.372966527,13.549345441,1.512002111,0.0,18.592233438,6.259466634,4.335124033,0.0,0.0,1.687472361,0.41237493,0.0,1.550008818,18.772513936,3.298926303,0.41237493,0.687252188,185.171727096,29.96007612,0.5498155,33.621377474999996,0.274911387,0.0,0.0,3.649793561,3.71129176,1.448612149,0.5498155,0.41237493,0.96218522,0.5498155,1.448612149,0.41237493,0.137454413,7.858251946,0.0,4.9590879910000005,0.5498155,5.100283239,0.5498155,22.660132352999998,3.2735250799999998,9.386598336,0.137454413,0.137454413,0.687252188,236.746290513,7.12417831,6.362579546,0.0,1.448612149,13.258646272,8.83674102,0.41237493,0.274911387,1.099616611,1.998427649,1.687472361,0.137454413,0.137454413,0.5498155,1.099616611,5.773139181,3.848752315,9.79897243,0.0,1.687472361,0.0,1.099616611,0.824735831,0.0,0.274911387,2.199263417,9.936409349,3.9227736230000003,1.412551844,0.274911387,19.543492551,0.008201873,0.279507665,0.07171802999999999,0.174786742,0.0,0.288458726,0.0,3.0015869,0.0,0.0,0.06803313799999999,0.0,3.387654454,0.0,0.157036091,0.031295209,0.292631616,0.006533653,0.068371269,0.0,2.0,2.0
46x46,6.935300018,17.296725628,3.496510629,4.36638494,1.6615020610000002,48.65636921,6.7489841760000004,21.997673757999998,0.0,0.772801049,28.682084959999997,0.0,1.275097431,0.38640463,1.545599049,1.835016779,6.02782547,3.207138168,3.091287509,24.24432709,43.304340456,10.458355545,2.434332872,0.38640463,0.38640463,1.545599049,0.772801049,1.932040737,4.250491987,0.38640463,0.38640463,0.0,5.2550215829999996,18.095460666,0.0,0.0,13.607295441,0.772801049,0.0,0.38640463,0.38640463,0.0,11.493996081,0.0,0.0,16.902089756000002,0.38640463,0.772801049,0.38640463,2.434332872,0.38640463,0.772801049,0.0,1.545599049,0.38640463,1.159235441,0.38640463,4.9262606689999995,13.497410659,0.38640463,1.159235441,15.918059971,5.699104136,3.767021817,0.0,1.159235441,1.275097431,0.38640463,0.0,1.6615020610000002,17.361505322,2.704844633,0.38640463,0.38640463,155.426268206,29.96007612,0.0,32.477469793,0.0,0.38640463,0.38640463,3.322977999,3.091287509,1.835016779,0.772801049,0.0,2.704844633,0.38640463,1.448612149,1.159235441,0.0,8.441665775,0.0,6.374914083,0.772801049,5.100283239,1.545599049,20.631901599,3.8829450210000003,7.908178595,0.772801049,0.0,2.318409668,236.99524072999998,8.462147719,7.135380595,0.0,2.221413198,13.645050902,9.840228066,0.38640463,0.38640463,0.772801049,1.448612149,1.6615020610000002,0.38640463,0.0,0.0,0.772801049,3.864072057,6.56885177,9.067424179,0.0,2.434332872,0.0,7.341804357,0.38640463,0.772801049,0.0,1.932040737,8.294620283,1.835016779,1.275097431,0.0,15.84763881,0.008201873,0.170610242,0.048340209999999995,0.186612915,0.0,0.193529392,0.0,2.209276111,0.0,0.0,0.117713394,0.0,2.404798215,0.0,0.14223555799999998,0.07178542299999999,0.422068587,0.191510869,0.046747975,0.016971307,2.0,2.0
47x47,6.548895388,16.910320998,3.575065845,2.977810863,2.126453696,51.8851918,7.213935811,12.72460961,2.55410292,0.0,27.529133459999997,0.851356265,1.275097431,0.0,0.851356265,1.448612149,5.10427987,4.680544626,11.0670191,23.936447914,48.073338686,12.318203691,2.126453696,0.0,0.0,0.0,0.851356265,0.0,4.256782398,0.0,1.702713432,0.0,3.4015332149999997,17.401217882,0.0,0.0,12.067974093,3.405447195,0.0,0.851356265,0.0,1.702713432,10.721195032,0.0,0.0,19.069788046,0.0,0.0,0.0,3.829200351,0.851356265,0.0,0.0,4.256782398,0.851356265,0.0,0.0,4.002715069,15.27871253,0.851356265,0.851356265,18.55705807,3.151325581,3.151325581,0.0,2.55410292,2.126453696,1.702713432,0.851356265,1.275097431,17.832763919,0.851356265,0.0,0.0,192.693445096,29.96007612,1.702713432,34.029407557999996,0.851356265,0.851356265,0.0,6.806959348,1.702713432,1.448612149,0.851356265,1.702713432,1.702713432,0.0,1.448612149,0.0,0.851356265,6.896066726,1.702713432,3.748621828,0.0,5.100283239,0.851356265,23.343084947999998,2.72370958,8.065292978,0.0,0.851356265,1.702713432,236.6088361,6.379354927,6.362579546,0.0,1.448612149,13.258646272,8.916682466000001,0.0,0.0,0.0,1.448612149,1.275097431,0.0,0.0,1.702713432,0.0,6.810880617,9.365732568,8.065292978,0.0,2.126453696,0.0,3.405447195,0.851356265,0.0,0.0,1.702713432,11.470733854999999,4.002715069,2.126453696,2.55410292,18.79444737,0.008201873,0.23014553399999998,0.048340209999999995,0.188492248,0.0,0.258553056,0.0,2.6503486450000002,0.0,0.0,0.097383817,0.0,2.994096695,0.0,0.149771673,0.032900245999999994,0.292631616,0.006533653,0.044371994,0.0,2.0,2.0
48x48,6.548895388,16.910320998,3.6514564199999997,3.130583199,3.130583199,50.76372786,9.145872748,13.65235645,0.0,0.92774684,32.550147220999996,0.0,2.202844271,0.0,0.0,1.448612149,6.261251752,3.130583199,7.422092365,23.085091649,50.659201246,8.912756496,1.275097431,0.92774684,0.0,0.0,0.92774684,0.0,0.0,0.0,0.0,0.92774684,2.55017695,16.549861617,0.0,0.0,11.522266497,0.92774684,0.92774684,0.0,0.0,2.783293202,10.721195032,0.0,0.0,16.515685126,1.855485768,0.92774684,0.0,1.275097431,0.0,1.855485768,0.0,0.92774684,0.0,0.0,0.0,2.376358989,13.65235645,0.0,0.0,19.244572335999997,4.231905351,1.448612149,0.0,0.92774684,1.275097431,0.92774684,0.92774684,1.275097431,20.146701975,5.566591497,0.0,0.0,184.585224126,29.96007612,0.0,33.483699961999996,0.0,0.0,0.92774684,3.47792379,3.711074802,2.376358989,0.92774684,0.0,5.566591497,0.92774684,1.448612149,1.855485768,0.0,6.896066726,0.0,3.8250124029999997,0.92774684,5.100283239,0.0,25.580584015,2.72370958,9.145872748,0.0,0.0,1.855485768,236.6088361,5.680737775,6.362579546,0.0,1.448612149,13.258646272,7.290326386,0.0,0.0,0.92774684,2.376358989,1.275097431,0.0,0.0,0.0,0.92774684,10.20469399,5.566591497,7.290326386,0.0,1.275097431,0.0,0.92774684,0.0,0.0,0.0,2.783293202,7.290326386,6.087455112,1.275097431,0.0,19.405659118,0.008201873,0.261679714,0.08253179599999999,0.191849691,0.0,0.280105246,0.0,2.8138762799999997,0.0,0.0,0.069548527,0.0,2.999018742,0.0,0.12344349399999999,0.031295209,0.292631616,0.029555245,0.088837374,0.0,2.0,2.0
49x49,7.210211405000001,11.346521012,6.383022513,5.32857016,2.8985742560000003,62.870061109999995,1.623476825,10.097799979,0.0,1.185175979,21.180764788,0.137454413,1.275097431,0.5238590430000001,1.683053462,2.247391709,9.05184426,4.444210363,10.513767734,5.9827603709999995,66.76654192999999,7.807067759,2.846707802,0.6613160170000001,0.93622013,2.232851237,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,0.137454413,6.767023694000001,5.783225986,0.0,0.137454413,13.430100183,2.009873244,0.41237493,0.93622013,0.6613160170000001,0.137454413,11.631450494000001,0.41237493,0.274911387,18.551565818000004,1.073656818,0.9102554620000001,0.38640463,4.083808934,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,6.850615047,1.59753688,1.898406741,1.159235441,23.615471104,10.509958621,6.653533701,0.0,1.159235441,1.687472361,0.79877956,0.0,1.9364134480000001,10.684800038,6.0037709360000004,0.79877956,1.073656818,104.44062140599999,29.96007612,0.5498155,29.963642561999997,0.274911387,0.38640463,0.38640463,4.42259461,6.802579269,1.835016779,1.3226165490000001,0.41237493,3.667029853,0.93622013,1.448612149,1.571610371,0.137454413,9.403850995,0.0,8.436736511,1.3226165490000001,5.100283239,2.095414549,5.119428852,4.432760521,4.569617839,0.9102554620000001,0.137454413,3.005661856,237.13269514299998,11.761074021999999,0.772801049,0.0,2.221413198,7.282471356,5.9518099939999995,0.79877956,0.6613160170000001,1.87241766,1.998427649,2.073876991,0.5238590430000001,0.137454413,0.5498155,1.87241766,9.637211238,10.417604085,6.141237517,0.0,2.846707802,0.0,8.441420968,1.211140461,0.772801049,0.274911387,4.131304154,5.50587054,4.309178253000001,1.412551844,0.274911387,17.044985062000002,0.008201873,0.185906241,0.07171802999999999,0.202157294,0.0,0.186926595,0.0,1.9548068669999998,0.0,0.0,0.10738452500000001,0.0,2.543062038,0.0,0.154841049,0.07178542299999999,0.414130166,0.191510869,0.046888472,0.016971307,2.0,2.0
50x50,6.823806775,10.960116382,6.461577729,3.939996083,3.363525891,66.0988837,2.0884284600000003,0.824735831,2.55410292,0.41237493,20.027813288,0.9888106779999999,1.275097431,0.137454413,0.9888106779999999,1.8609870789999998,8.12829866,5.917616821,18.489499325,5.674881194999999,71.53554016,9.666915905,2.538828626,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,4.913535326,5.088983202,0.0,0.137454413,11.890778834999999,4.64251939,0.41237493,1.401171765,0.274911387,1.8401678449999999,10.858649445000001,0.41237493,0.274911387,20.719264108000004,0.687252188,0.137454413,0.0,5.4786764130000005,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,5.927069447,3.378838751,2.363358376,0.851356265,26.254469203,7.962180066,6.037837464999999,0.0,2.55410292,2.538828626,2.115088362,0.851356265,1.550008818,11.156058635,4.150282568,0.41237493,0.687252188,141.707798296,29.96007612,2.2525289319999997,31.515580326999995,1.126267652,0.851356265,0.0,7.906575959,5.414005191999999,1.448612149,1.401171765,2.115088362,2.6648986519999998,0.5498155,1.448612149,0.41237493,0.9888106779999999,7.858251946,1.702713432,5.810444256,0.5498155,5.100283239,1.401171765,7.830612201000001,3.2735250799999998,4.726732222,0.137454413,0.9888106779999999,2.38996562,236.746290513,9.67828123,0.0,0.0,1.448612149,6.896066726,5.028264394000001,0.41237493,0.274911387,1.099616611,1.998427649,1.687472361,0.137454413,0.137454413,2.2525289319999997,1.099616611,12.584019798,13.214484883,5.1391063159999995,0.0,2.538828626,0.0,4.505063806,1.676092096,0.0,0.274911387,3.901976849,8.681984112,6.476876543,2.263908109,2.829014307,19.991793622,0.008201873,0.245441533,0.07171802999999999,0.204036627,0.0,0.251950259,0.0,2.395879401,0.0,0.0,0.087054948,0.0,3.132360518,0.0,0.16237716400000002,0.032900245999999994,0.284693195,0.006533653,0.044512491,0.0,2.0,2.0
51x51,6.823806775,10.960116382,6.5379683040000005,4.092768419,4.367655394000001,64.97741976,4.020365397,1.752482671,0.0,1.3401217699999999,25.048827049,0.137454413,2.202844271,0.137454413,0.137454413,1.8609870789999998,9.285270542000001,4.367655394000001,14.84457259,4.82352493,74.12140271999999,6.26146871,1.687472361,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,4.062179061,4.237626937,0.0,0.137454413,11.345071239,2.164819035,1.3401217699999999,0.5498155,0.274911387,2.920747615,10.858649445000001,0.41237493,0.274911387,18.165161188000003,2.542737956,1.065201253,0.0,2.924573493,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,4.300713367,1.752482671,1.512002111,0.0,26.941983469,9.042759836,4.335124033,0.0,0.92774684,1.687472361,1.3401217699999999,0.92774684,1.550008818,13.469996691,8.8655178,0.41237493,0.687252188,133.599577326,29.96007612,0.5498155,30.969872730999995,0.274911387,0.0,0.92774684,4.577540401,7.422366562000001,2.376358989,1.47756234,0.41237493,6.528776717,1.47756234,1.448612149,2.2678606980000002,0.137454413,7.858251946,0.0,5.886834831000001,1.47756234,5.100283239,0.5498155,10.068111268000001,3.2735250799999998,5.807311992,0.137454413,0.137454413,2.542737956,236.746290513,8.979664077999999,0.0,0.0,1.448612149,6.896066726,3.401908314,0.41237493,0.274911387,2.0273634510000003,2.926174489,1.687472361,0.137454413,0.137454413,0.5498155,2.0273634510000003,15.977833171,9.415343812,4.364139724,0.0,1.687472361,0.0,2.0273634510000003,0.824735831,0.0,0.274911387,4.982556619,4.501576643,8.561616586,1.412551844,0.274911387,20.60300537,0.008201873,0.276975713,0.10590961599999998,0.20739406999999999,0.0,0.273502449,0.0,2.5594070359999996,0.0,0.0,0.059219658,0.0,3.137282565,0.0,0.136048985,0.031295209,0.284693195,0.029555245,0.088977871,0.0,2.0,2.0
52x52,6.935300018,10.934146082,4.347866894,6.069098371999999,2.512858326,75.09234179,1.237760895,9.273064148,2.55410292,0.772801049,20.214257748,0.851356265,1.275097431,0.38640463,2.396955314,1.835016779,8.58192839,6.612585363,14.158306609,6.009380804999999,76.1023431,7.501223194,3.2856891370000003,0.38640463,0.38640463,1.545599049,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,6.106377847999999,6.222207321,0.0,0.0,11.501498293000001,4.178248244,0.0,1.237760895,0.38640463,1.702713432,11.493996081,0.0,0.0,19.456192676,0.38640463,0.772801049,0.38640463,4.988435792000001,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,7.4803635889999995,3.326903969,1.237760895,2.010591706,23.580295736,7.401817568,5.469735248999999,0.0,3.713338361,2.126453696,2.089118062,0.851356265,1.6615020610000002,9.745050021,3.556200898,0.38640463,0.38640463,111.962339406,29.96007612,1.702713432,30.371672644999997,0.851356265,1.237760895,0.38640463,7.579760397,4.794000941,1.835016779,1.624157314,1.702713432,4.407558065,0.38640463,1.448612149,1.159235441,0.851356265,8.441665775,1.702713432,7.226270348,0.772801049,5.100283239,2.396955314,5.802381447,3.8829450210000003,3.248312481,0.772801049,0.851356265,4.0211231000000005,236.99524072999998,11.016250639,0.772801049,0.0,2.221413198,7.282471356,6.03175144,0.38640463,0.38640463,0.772801049,1.448612149,1.6615020610000002,0.38640463,0.0,1.702713432,0.772801049,10.674952674,15.934584338,4.407558065,0.0,3.2856891370000003,0.0,10.747251552,1.237760895,0.772801049,0.0,3.634754169,7.040195045999999,4.389119699,2.126453696,2.55410292,16.295939881,0.008201873,0.13654411,0.048340209999999995,0.2158628,0.0,0.157020925,0.0,1.6035686120000001,0.0,0.0,0.136735204,0.0,2.149504279,0.0,0.147576631,0.07339045999999999,0.414130166,0.191510869,0.022889197,0.016971307,2.0,2.0
53x53,6.935300018,10.934146082,4.424257469,6.221870708,3.5169878290000005,73.97087785,3.1696978319999998,10.200810987999999,0.0,1.700547889,25.235271509,0.0,2.202844271,0.38640463,1.545599049,1.835016779,9.738900272,5.0626239360000005,10.513379874,5.1580245399999995,78.68820566,4.095775999,2.434332872,1.31415147,0.38640463,1.545599049,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,0.92774684,5.2550215829999996,5.370851056,0.0,0.0,10.955790697,1.700547889,0.92774684,0.38640463,0.38640463,2.783293202,11.493996081,0.0,0.0,16.902089756000002,2.2418903980000002,1.700547889,0.38640463,2.434332872,0.38640463,2.628286817,0.0,2.473345889,0.38640463,1.159235441,0.38640463,5.854007509,1.700547889,0.38640463,1.159235441,24.267810001999997,8.482397338,3.767021817,0.0,2.086982281,1.275097431,1.31415147,0.92774684,1.6615020610000002,12.058988077,8.27143613,0.38640463,0.38640463,103.854118436,29.96007612,0.0,29.825965048999997,0.0,0.38640463,1.31415147,4.250724839,6.8023623109999996,2.7627636190000002,1.700547889,0.0,8.27143613,1.31415147,1.448612149,3.014721209,0.0,8.441665775,0.0,7.302660923,1.700547889,5.100283239,1.545599049,8.039880514,3.8829450210000003,4.328892251,0.772801049,0.0,4.1738954360000005,236.99524072999998,10.317633487,0.772801049,0.0,2.221413198,7.282471356,4.40539536,0.38640463,0.38640463,1.700547889,2.376358989,1.6615020610000002,0.38640463,0.0,0.0,1.700547889,14.068766047,12.135443267,3.6325914729999997,0.0,2.434332872,0.0,8.269551197,0.38640463,0.772801049,0.0,4.715333939,2.8597875769999996,6.473859742,1.275097431,0.0,16.907151629,0.008201873,0.16807829,0.08253179599999999,0.21922024299999998,0.0,0.178573115,0.0,1.767096247,0.0,0.0,0.108899914,0.0,2.154426326,0.0,0.121248452,0.07178542299999999,0.414130166,0.214532461,0.067354577,0.016971307,2.0,2.0
54x54,6.548895388,10.547741452,4.502812685,4.8332966310000005,3.981939464,77.19970044,3.634649467,0.92774684,2.55410292,0.92774684,24.082320009,0.851356265,2.202844271,0.0,0.851356265,1.448612149,8.815354672,6.536030394,18.489111465,4.850145363999999,83.45720389,5.955624145,2.126453696,0.92774684,0.0,0.0,1.779103105,0.0,4.256782398,0.0,1.702713432,0.92774684,3.4015332149999997,4.676608272,0.0,0.0,9.416469349,4.333194035,0.92774684,0.851356265,0.0,4.486006634,10.721195032,0.0,0.0,19.069788046,1.855485768,0.92774684,0.0,3.829200351,0.851356265,1.855485768,0.0,5.1845292380000005,0.851356265,0.0,0.0,4.930461909,3.4818497600000002,0.851356265,0.851356265,26.906808101,5.9346187829999995,3.151325581,0.0,3.4818497600000002,2.126453696,2.6304602719999997,1.779103105,1.275097431,12.530246674,6.417947762,0.0,0.0,141.121295326,29.96007612,1.702713432,31.377902813999995,0.851356265,0.851356265,0.92774684,7.7347061880000005,5.413788234,2.376358989,1.779103105,1.702713432,7.2693049290000005,0.92774684,1.448612149,1.855485768,0.851356265,6.896066726,1.702713432,4.676368668,0.92774684,5.100283239,0.851356265,10.751063863,2.72370958,4.486006634,0.0,0.851356265,3.5581992,236.6088361,8.234840694999999,0.0,0.0,1.448612149,6.896066726,3.4818497600000002,0.0,0.0,0.92774684,2.376358989,1.275097431,0.0,0.0,1.702713432,0.92774684,17.015574607,14.932324065,2.6304602719999997,0.0,2.126453696,0.0,4.333194035,0.851356265,0.0,0.0,4.486006634,6.035901149,8.641558031999999,2.126453696,2.55410292,19.853960189,0.008201873,0.22761358199999998,0.08253179599999999,0.22109957600000002,0.0,0.24359677899999999,0.0,2.208168781,0.0,0.0,0.088570337,0.0,2.743724806,0.0,0.128784567,0.032900245999999994,0.284693195,0.029555245,0.064978596,0.0,2.0,2.0
55x55,6.469978402,9.672220039,4.335124033,0.96218522,1.237072195,39.66291112,9.972913166,13.549345441,0.0,2.785636355,27.964864918000004,0.137454413,0.0,0.137454413,0.137454413,1.8609870789999998,3.02401879,1.237072195,7.422480225,21.35965053,36.187360566,14.820326172,0.41237493,0.274911387,0.5498155,0.687252188,0.41237493,0.687252188,2.611602958,0.137454413,0.5498155,0.137454413,3.885263536,13.13698454,0.0,0.137454413,13.996575983,1.237072195,0.41237493,0.5498155,2.648172812,0.137454413,6.856605614,0.41237493,0.274911387,45.011431452000004,0.687252188,0.137454413,0.0,1.649476062,0.0,2.648172812,0.0,2.33672181,2.061822428,0.137454413,2.785636355,3.372966527,13.549345441,1.512002111,2.373261425,30.103598328999997,6.259466634,13.828131937000002,0.0,0.0,7.532075237,0.41237493,0.0,0.274911387,21.145775361000002,3.298926303,0.41237493,0.687252188,175.89368293200002,15.93557709,2.923076925,36.560642161,0.274911387,0.0,0.0,1.099616611,3.71129176,1.448612149,0.5498155,0.41237493,0.96218522,0.5498155,1.448612149,0.41237493,0.137454413,5.308074996,0.0,4.9590879910000005,0.5498155,0.0,0.5498155,22.660132352999998,9.118127955999999,9.386598336,0.137454413,0.137454413,0.687252188,147.008419723,3.298926303,6.362579546,0.0,1.448612149,15.454924188,8.83674102,0.41237493,0.274911387,8.219316918,1.998427649,0.41237493,0.137454413,0.137454413,0.5498155,34.321192131000004,8.146400606,3.848752315,9.79897243,0.0,0.41237493,0.0,5.846071477,0.824735831,0.0,0.274911387,2.199263417,9.936409349,3.9227736230000003,0.137454413,0.274911387,20.641656545,0.008201873,0.291166931,0.064223752,0.15880528300000002,0.0,0.287481372,0.011314421,3.0015869,0.0,0.0,0.046352412999999995,0.0,3.106356891,0.006760343,0.157036091,0.027940554,0.32972181999999994,0.017149055,0.068371269,0.0,2.0,2.0
56x56,6.581471645,9.646249739,2.221413198,3.091287509,0.38640463,48.65636921,9.122245601,21.997673757999998,0.0,3.146062474,28.151309378,0.0,0.0,0.38640463,1.545599049,1.835016779,3.47764852,1.932040737,3.091287509,21.694150139999998,40.754163506,12.654633461,1.159235441,0.38640463,0.38640463,1.545599049,0.772801049,1.932040737,4.250491987,0.38640463,0.38640463,0.0,5.0781060579999995,14.270208659,0.0,0.0,13.607295441,0.772801049,0.0,0.38640463,2.759666055,0.0,7.49195225,0.0,0.0,43.74836002000001,0.38640463,0.772801049,0.38640463,1.159235441,0.38640463,3.146062474,0.0,1.545599049,0.38640463,1.159235441,2.759666055,4.9262606689999995,13.497410659,0.38640463,3.532496866,27.429424861999998,5.699104136,13.260029721000002,0.0,1.159235441,7.119700307,0.38640463,0.0,0.38640463,19.734766747000002,2.704844633,0.38640463,0.38640463,146.148224042,15.93557709,2.373261425,35.416734479,0.0,0.38640463,0.38640463,0.772801049,3.091287509,1.835016779,0.772801049,0.0,2.704844633,0.38640463,1.448612149,1.159235441,0.0,5.891488825,0.0,6.374914083,0.772801049,0.0,1.545599049,20.631901599,9.727547896999999,7.908178595,0.772801049,0.0,2.318409668,147.25736994,4.636895712,7.135380595,0.0,2.221413198,15.841328818,9.840228066,0.38640463,0.38640463,7.8925013559999995,1.448612149,0.38640463,0.38640463,0.0,0.0,33.994376569,6.237333482,6.56885177,9.067424179,0.0,1.159235441,0.0,12.088259223,0.38640463,0.772801049,0.0,1.932040737,8.294620283,1.835016779,0.0,0.0,16.945802804,0.008201873,0.182269508,0.040845932,0.17063145600000001,0.0,0.19255203799999998,0.011314421,2.209276111,0.0,0.0,0.096032669,0.0,2.123500652,0.006760343,0.14223555799999998,0.068430768,0.45915879099999996,0.202126271,0.046747975,0.016971307,2.0,2.0
57x57,6.195067014999999,9.259845109,2.299968414,1.702713432,0.851356265,51.8851918,9.587197236,12.72460961,2.55410292,2.373261425,26.998357878,0.851356265,0.0,0.0,0.851356265,1.448612149,2.55410292,3.405447195,11.0670191,21.386270963999998,45.523161736,14.514481607,0.851356265,0.0,0.0,0.0,0.851356265,0.0,4.256782398,0.0,1.702713432,0.0,3.2246176899999996,13.575965875,0.0,0.0,12.067974093,3.405447195,0.0,0.851356265,2.373261425,1.702713432,6.719151201,0.0,0.0,45.916058310000004,0.0,0.0,0.0,2.55410292,0.851356265,2.373261425,0.0,4.256782398,0.851356265,0.0,2.373261425,4.002715069,15.27871253,0.851356265,3.2246176899999996,30.068422960999996,3.151325581,12.644333485,0.0,2.55410292,7.971056571999999,1.702713432,0.851356265,0.0,20.206025344,0.851356265,0.0,0.0,183.415400932,15.93557709,4.075974857,36.968672244,0.851356265,0.851356265,0.0,4.256782398,1.702713432,1.448612149,0.851356265,1.702713432,1.702713432,0.0,1.448612149,0.0,0.851356265,4.345889776,1.702713432,3.748621828,0.0,0.0,0.851356265,23.343084947999998,8.568312456,8.065292978,0.0,0.851356265,1.702713432,146.87096531,2.55410292,6.362579546,0.0,1.448612149,15.454924188,8.916682466000001,0.0,0.0,7.119700307,1.448612149,0.0,0.0,0.0,1.702713432,33.22157552,9.184142042,9.365732568,8.065292978,0.0,0.851356265,0.0,8.151902061,0.851356265,0.0,0.0,1.702713432,11.470733854999999,4.002715069,0.851356265,2.55410292,19.892611364,0.008201873,0.2418048,0.040845932,0.172510789,0.0,0.257575702,0.011314421,2.6503486450000002,0.0,0.0,0.075703092,0.0,2.712799132,0.006760343,0.149771673,0.029545591,0.32972181999999994,0.017149055,0.044371994,0.0,2.0,2.0
