coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,Endothelial2
50x50,0.891907941,3.5692409990000002,41.538176219,3.493298497,0.484704415,42.42627313,3.82377653,5.379142626,0.484704415,0.0,13.917939067999999,1.376612356,34.827198128999996,2.269333053,0.0,1.733188637,6.705081387,3.5177985950000004,0.0,6.525675479,1.299905543,4.53786193,0.0,0.484704415,0.0,0.0,2.141186239,0.0,8.515174519999999,0.0,0.0,0.96942751,18.636849326,22.590785371999996,0.0,0.0,1.454143763,2.217893052,0.0,0.0,0.484704415,0.891907941,5.964971811,0.891907941,0.0,0.0,0.841280696,0.891907941,3.7226124130000002,2.141186239,0.841280696,0.0,1.733188637,5.199690368,1.376612356,0.891907941,1.7846099579999999,12.082867595,2.191813484,0.891907941,0.0,22.437583997999997,3.03309418,0.484704415,0.484704415,0.841280696,1.861335451,3.084517904,0.0,0.0,9.508208205,8.718211945,0.0,1.8107082060000002,69.687474608,0.841280696,0.0,2.523870987,2.269333053,16.462087803,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,4.053957252,3.1097977350000003,0.484704415,0.484704415,0.0,4.408901055,0.0,5.455864629000001,3.7226124130000002,112.43754846499999,1.783812624,16.188580211,3.4410941850000003,8.007625134,0.484704415,0.0,0.484704415,37.24294837,5.964971811,0.96942751,0.0,85.02792016599999,0.841280696,16.367692562,1.733188637,3.4410941850000003,28.981409810999995,0.96942751,4.893605470000001,0.0,1.376612356,0.484704415,2.651990941,13.127182700999999,9.178513204,11.343554913,0.0,0.0,0.0,2.2685170390000002,0.0,0.841280696,3.059175787,7.623266578999999,4.130613273,0.841280696,0.484704415,0.891907941,23.020814441,0.02634885,0.12479908399999998,0.08375081300000001,0.134530103,0.0,0.106499813,0.0,0.361749419,0.0,0.0,0.014238051,0.0,2.493857819,0.0,0.0,0.000762815,0.225496976,0.0,0.009163188,0.0,2.0,2.0
51x51,1.520753845,5.455797083,45.098838557,4.113716194,0.484704415,45.56203059399999,1.9287514469999998,5.795581513,0.484704415,0.0,13.068223255,1.376612356,32.658383339,2.898178957,0.0,0.891907941,6.280237539,3.305363803,0.628845904,7.5709508670000005,1.299905543,8.939804964,0.628845904,0.484704415,0.0,0.628845904,1.299905543,0.0,11.659463203999998,0.0,0.0,0.96942751,17.999534423,26.355445295999996,0.0,0.628845904,3.340699847,1.376612356,0.0,1.257719583,1.113550319,1.520753845,3.228659393,0.891907941,0.0,22.63741608,0.628845904,1.520753845,4.3514583170000005,8.217258385,0.0,0.0,0.891907941,7.086246451999999,1.376612356,1.520753845,1.7846099579999999,13.960939642,2.191813484,0.891907941,1.257719583,25.768539818,4.707255993,4.257798554,0.484704415,0.0,4.37677796,3.084517904,0.0,6.288530911,12.015207676,5.353053623000001,0.0,0.96942751,77.615865358,28.9295371,1.257719583,8.803925446,2.898178957,17.090933706999998,0.0,6.629055961,2.149627524,0.0,0.484704415,0.0,4.053957252,2.897362943,0.484704415,1.113550319,0.628845904,6.083062868000001,0.0,5.872303516000001,4.980331996,87.15467930499999,3.670368708,12.806625333,2.599813489,9.894181218,1.742423998,0.0,0.484704415,107.00071495,11.403738935,0.96942751,0.628845904,84.18663946999999,0.628845904,15.101541158,1.520753845,3.228659393,28.344094907999995,1.598273414,4.052324774000001,0.0,1.376612356,1.113550319,4.742521649,15.642625209999999,9.594952091,12.601274496,0.0,0.0,0.0,2.2685170390000002,0.628845904,0.0,2.00545826,11.396360717999999,4.130613273,1.257719583,0.484704415,0.891907941,24.694976254,0.02634885,0.11107692799999999,0.046497096,0.131025799,0.0,0.055266777999999996,0.0,0.236827503,0.0,0.0,0.014238051,0.0,2.1574540520000003,0.0,0.028612979,0.009781248,0.225496976,0.0,0.0,0.0,2.0,2.0
52x52,0.891907941,4.852689218,42.827159458,6.082187279,0.484704415,41.126367587,6.407132695,6.668125865,1.779161821,0.0,8.707287238,1.376612356,39.962165589,0.96942751,0.0,1.733188637,6.699633250000001,2.217893052,1.294457406,11.681321390999999,0.0,3.237956387,0.0,0.484704415,0.0,0.0,0.841280696,1.294457406,3.315484152,0.0,0.0,0.96942751,18.636849326,22.590785371999996,0.0,0.0,1.454143763,4.806781834000001,0.0,0.0,0.484704415,0.891907941,15.015434291999998,0.891907941,0.0,1.294457406,0.841280696,3.480796723,5.0170698190000005,9.901327471,0.841280696,1.294457406,3.0276460430000003,1.294457406,1.376612356,0.891907941,0.484704415,19.849443550999997,0.891907941,0.891907941,0.0,34.07260554,1.733188637,3.073593197,0.484704415,0.841280696,5.744597159,0.484704415,0.0,2.588888782,5.597464184,8.707287238,0.0,1.8107082060000002,70.960010261,30.616418055999997,0.0,3.818328393,0.96942751,15.16218226,0.0,3.558316292,2.186365347,0.0,0.484704415,0.0,2.748601169,5.6986865170000005,0.484704415,0.484704415,0.0,4.408901055,0.0,8.044753411,5.0170698190000005,77.173509005,5.667074332,17.477563449999998,0.841280696,9.302082539999999,4.367966123,0.0,0.484704415,77.28292006000001,3.365158322,0.96942751,0.0,86.322377572,0.841280696,16.367692562,1.733188637,0.841280696,13.381718960999999,0.96942751,4.893605470000001,0.0,1.376612356,0.484704415,2.651990941,11.827277158,9.178513204,16.515875391,0.0,0.0,0.0,6.151778747,1.294457406,0.841280696,4.353633193,5.012464993,2.83070773,0.841280696,0.484704415,0.891907941,28.198559755999998,0.02634885,0.106380641,0.07820908,0.167065621,0.0,0.09427123800000001,0.0,0.382477882,0.0,0.0,0.014238051,0.0,2.791740733,0.0,0.0,0.000762815,0.225496976,0.0,0.009163188,0.0,2.0,2.0
53x53,1.520753845,6.7392453020000005,46.387821796,6.702604976,0.484704415,44.262125051,4.512107612,7.084564752,1.779161821,0.0,7.857571425,1.376612356,37.793350799,1.598273414,0.0,0.891907941,6.274789402000001,2.00545826,1.92330331,12.726596779,0.0,7.639899421000001,0.628845904,0.484704415,0.0,0.628845904,0.0,1.294457406,6.459772836,0.0,0.0,0.96942751,17.999534423,26.355445295999996,0.0,0.628845904,3.340699847,3.9655011380000005,0.0,1.257719583,1.113550319,1.520753845,12.279121874,0.891907941,0.0,23.931873486,0.628845904,4.109642627,5.645915723000001,15.977399617,0.0,1.294457406,2.186365347,3.1810134899999998,1.376612356,1.520753845,0.484704415,21.727515597999997,0.891907941,0.891907941,1.257719583,37.40356136,3.40735045,6.8466873360000005,0.484704415,0.0,8.260039668,0.484704415,0.0,8.877419693,8.104463655,5.342128916,0.0,0.96942751,78.888401011,58.70467446,1.257719583,10.098382851999999,1.598273414,15.791028164,0.0,9.217944743,3.4440849300000003,0.0,0.484704415,0.0,2.748601169,5.486251725000001,0.484704415,1.113550319,0.628845904,6.083062868000001,0.0,8.461192298,6.274789402000001,51.890639845,7.553630416000001,14.095608572,0.0,11.188638624,5.6256857060000005,0.0,0.484704415,147.04068664,8.803925446,0.96942751,0.628845904,85.481096876,0.628845904,15.101541158,1.520753845,0.628845904,12.744404057999999,1.598273414,4.052324774000001,0.0,1.376612356,1.113550319,4.742521649,14.342719666999999,9.594952091,17.773594974,0.0,0.0,0.0,6.151778747,1.92330331,0.0,3.299915666,8.785559132,2.83070773,1.257719583,0.484704415,0.891907941,29.872721569,0.02634885,0.09265848499999998,0.040955363,0.163561317,0.0,0.043038203,0.0,0.25755596599999997,0.0,0.0,0.014238051,0.0,2.455336966,0.0,0.028612979,0.009781248,0.225496976,0.0,0.0,0.0,2.0,2.0
54x54,1.520753845,2.855983594,44.64021371,6.637587181000001,0.484704415,46.78599603799999,3.152716891,5.336956666,0.484704415,0.0,8.633840965000001,1.376612356,43.292848319,1.598273414,0.0,1.733188637,6.6628954270000005,2.846738956,0.628845904,3.212541195,0.0,7.639899421000001,0.628845904,0.484704415,0.0,0.628845904,0.841280696,0.0,6.459772836,0.0,0.0,0.96942751,20.52340541,28.879316282999994,0.0,0.628845904,3.340699847,2.217893052,0.0,1.257719583,1.113550319,1.520753845,3.994004226,0.891907941,0.0,22.63741608,1.4701266,1.520753845,4.3514583170000005,7.758633538,0.841280696,0.0,1.733188637,1.886556084,1.376612356,1.520753845,0.484704415,16.484810629000002,0.891907941,0.891907941,1.257719583,28.59890824,4.248631146,4.257798554,0.484704415,0.841280696,4.37677796,0.484704415,0.0,6.288530911,8.03944586,6.118398456,0.0,1.8107082060000002,83.35330709,29.770817796,1.257719583,11.327796433,1.598273414,15.791028164,0.0,6.629055961,2.149627524,0.0,0.484704415,0.0,1.454143763,3.738643639,0.484704415,1.113550319,0.628845904,6.924343564000001,0.0,6.713584212000001,4.980331996,50.921334855000005,3.670368708,19.919545126,0.841280696,9.894181218,1.742423998,0.0,0.484704415,100.04493772,12.169083768,0.96942751,0.628845904,85.02792016599999,1.4701266,17.625412145,2.362034541,1.4701266,15.268275045,1.598273414,4.893605470000001,0.0,1.376612356,1.113550319,6.425085080000001,14.342719666999999,10.436232787,11.301368953,0.0,0.0,0.0,2.2685170390000002,0.628845904,0.841280696,3.688021691,6.19667035,2.83070773,2.099000279,0.484704415,0.891907941,25.53625695,0.02634885,0.100574192,0.07820908,0.183089411,0.0,0.074289961,0.0,0.275078233,0.0,0.0,0.014238051,0.0,2.544751091,0.0,0.028612979,0.009781248,0.225496976,0.0,0.009163188,0.0,2.0,2.0
55x55,1.5828938940000001,3.9818038510000004,30.629098743,3.109509606,1.514141194,31.348986995000004,3.3728874269999998,4.4657085290000005,0.0,1.168652664,14.074840744,0.891907941,18.691889752,1.299905543,0.0,0.891907941,11.213301111,2.882799437,0.0,11.256342746,3.637242056,4.8111882779999995,0.0,0.34548853,0.34548853,1.727470111,1.299905543,3.109509606,6.437086839,0.34548853,1.0364793,0.0,17.118265825,16.174483902,0.0,0.0,0.34548853,2.060560605,5.843212087,0.0,1.8596386169999999,0.891907941,5.150456515,1.237396471,0.0,9.857103293,1.168652664,3.229244454,3.511282735,12.355815623,0.0,0.0,0.891907941,6.713831561999999,0.891907941,0.891907941,1.990891496,12.023398439,2.191813484,0.891907941,0.0,27.264206684,3.573803846,0.34548853,0.0,0.34548853,1.9283872410000003,2.945302019,0.0,1.381990362,8.704764767,13.204290714,0.0,0.0,50.092911978,6.909881914,0.0,7.387535613,3.850548569,16.462087803,0.34548853,2.764003339,0.891907941,1.0364793,0.34548853,0.0,3.290799442,2.952465288,1.0364793,1.8596386169999999,0.0,4.258606312,1.0364793,8.468041585,3.643451241,87.56747524999999,1.783812624,7.285981947,5.018269534,4.057774506,0.0,0.0,1.8596386169999999,89.75324384999999,5.709323095,0.34548853,0.0,130.03685544299998,2.205131964,16.075806109000002,1.237396471,2.945302019,34.081306872999996,2.682825043,3.567620359,0.0,1.237396471,0.690985953,18.01556635,26.316434642,8.951077135999999,11.199329278999999,0.34548853,0.34548853,0.690985953,2.474798577,1.0364793,0.690985953,1.9283872410000003,7.272672252,2.882799437,0.34548853,0.0,0.891907941,15.596032686,0.042301809999999995,0.049618910999999995,0.07685429600000002,0.127358374,0.0,0.034127278,0.0,0.119185307,0.0,0.0,0.014238051,0.0,1.438877438,0.0,0.0,0.015747759,0.308343294,0.000742606,0.001060327,0.0,2.0,2.0
56x56,1.5828938940000001,5.26525207,31.918081982,5.698398388,1.514141194,30.049081452000003,5.956243592,5.754691768000001,1.294457406,1.168652664,8.864188914,0.891907941,23.826857212,0.0,0.0,0.891907941,11.207852974,1.5828938940000001,1.294457406,16.411988658,2.337336513,3.511282735,0.0,0.34548853,0.34548853,1.727470111,0.0,4.403967012,1.237396471,0.34548853,1.0364793,0.0,17.118265825,16.174483902,0.0,0.0,0.34548853,4.649449387000001,5.843212087,0.0,1.8596386169999999,0.891907941,14.200918995999999,1.237396471,0.0,11.151560699,1.168652664,5.8181332359999995,4.805740141,20.115956855,0.0,1.294457406,2.186365347,2.8085986,0.891907941,0.891907941,0.690985953,19.789974394999998,0.891907941,0.891907941,0.0,38.899228226,2.273898303,2.934377312,0.0,0.34548853,5.811648949,0.34548853,0.0,3.9708791440000004,4.794020746,13.193366007,0.0,0.0,51.365447630999995,36.685019274,0.0,8.681993019,2.550643026,15.16218226,0.34548853,5.352892121,2.186365347,1.0364793,0.34548853,0.0,1.985443359,5.541354070000001,1.0364793,1.8596386169999999,0.0,4.258606312,1.0364793,11.056930367,4.937908647,52.30343579,5.667074332,8.574965186,2.418456045,5.352231912000001,3.883261708,0.0,1.8596386169999999,129.79321554,3.109509606,0.34548853,0.0,131.33131284899997,2.205131964,16.075806109000002,1.237396471,0.34548853,18.481616022999997,2.682825043,3.567620359,0.0,1.237396471,0.690985953,18.01556635,25.016529099,8.951077135999999,16.371649757,0.34548853,0.34548853,0.690985953,6.3580602850000005,2.330936706,0.690985953,3.2228446470000005,4.661870666,1.5828938940000001,0.34548853,0.0,0.891907941,20.773778001,0.042301809999999995,0.031200468000000002,0.07131256300000001,0.15989389199999998,0.0,0.021898703,0.0,0.13991377,0.0,0.0,0.014238051,0.0,1.736760352,0.0,0.0,0.015747759,0.308343294,0.000742606,0.001060327,0.0,2.0,2.0
57x57,1.5828938940000001,1.381990362,30.170473895999997,5.633380593,1.514141194,32.572952439000005,4.596852870999999,4.007083682,0.0,1.168652664,9.640458454000001,0.891907941,29.326354732,0.0,0.0,1.733188637,11.595958999,2.4241745900000002,0.0,6.897933074,2.337336513,3.511282735,0.0,0.34548853,0.34548853,1.727470111,0.841280696,3.109509606,1.237396471,0.34548853,1.0364793,0.0,19.642136812,18.698354888999997,0.0,0.0,0.34548853,2.901841301,5.843212087,0.0,1.8596386169999999,0.891907941,5.9158013480000005,1.237396471,0.0,9.857103293,2.00993336,3.229244454,3.511282735,11.897190776,0.841280696,0.0,1.733188637,1.514141194,0.891907941,0.891907941,0.690985953,14.547269426,0.891907941,0.891907941,0.0,30.094575106,3.1151789990000003,0.34548853,0.0,1.186769226,1.9283872410000003,0.34548853,0.0,1.381990362,4.729002951,13.969635547,0.0,0.841280696,55.83035371,7.75116261,0.0,9.9114066,2.550643026,15.16218226,0.34548853,2.764003339,0.891907941,1.0364793,0.34548853,0.0,0.690985953,3.793745984,1.0364793,1.8596386169999999,0.0,5.0998870080000005,1.0364793,9.309322281,3.643451241,51.334130800000004,1.783812624,14.39890174,3.259736741,4.057774506,0.0,0.0,1.8596386169999999,82.79746662,6.474667928000001,0.34548853,0.0,130.878136139,3.04641266,18.599677096,2.078677167,1.186769226,21.005487009999996,2.682825043,4.408901055,0.0,1.237396471,0.690985953,19.698129781,25.016529099,9.792357831999999,9.899423736,0.34548853,0.34548853,0.690985953,2.474798577,1.0364793,1.5322666489999999,3.6109506720000004,2.072981884,1.5828938940000001,1.186769226,0.0,0.891907941,16.437313382,0.042301809999999995,0.039116174999999996,0.10856628000000001,0.179421986,0.0,0.053150461,0.0,0.157436037,0.0,0.0,0.014238051,0.0,1.826174477,0.0,0.0,0.015747759,0.308343294,0.000742606,0.010223514999999999,0.0,2.0,2.0
58x58,2.211739798,3.268546446,33.731136234,6.253798290000001,1.514141194,35.708709903,2.7018277879999997,4.423522569,0.0,1.168652664,8.790742641,0.891907941,27.157539942,0.628845904,0.0,0.891907941,11.171115151,2.211739798,0.628845904,7.943208461999999,2.337336513,7.913225769,0.628845904,0.34548853,0.34548853,2.356316015,0.0,3.109509606,4.381685155,0.34548853,1.0364793,0.0,19.004821909,22.463014812999997,0.0,0.628845904,2.232044614,2.060560605,5.843212087,1.257719583,2.4884845209999997,1.520753845,3.1794889299999998,1.237396471,0.0,32.494519373,1.797498568,3.8580903579999997,4.140128639,17.973262922,0.0,0.0,0.891907941,3.400697278,0.891907941,1.520753845,0.690985953,16.425341473,0.891907941,0.891907941,1.257719583,33.425530926,4.789340812000001,4.118582669,0.0,0.34548853,4.443829750000001,0.34548853,0.0,7.670521272999999,7.236002422,10.604477225,0.0,0.0,63.75874446,35.839419014,1.257719583,16.191461058999998,3.1794889299999998,15.791028164,0.34548853,8.42363179,2.149627524,1.0364793,0.34548853,0.0,0.690985953,3.581311192,1.0364793,2.4884845209999997,0.628845904,6.774048821000001,1.0364793,9.725761168,4.901170824,26.05126164,3.670368708,11.016946862000001,2.418456045,5.94433059,1.257719583,0.0,1.8596386169999999,152.55523319999998,11.913435051999999,0.34548853,0.628845904,130.03685544299998,2.833977868,17.333525692000002,1.8662423750000001,0.974334434,20.368172106999996,3.3116709469999996,3.567620359,0.0,1.237396471,1.319831857,21.788660489,27.531971608,10.208796718999999,11.157143319,0.34548853,0.34548853,0.690985953,2.474798577,1.6653252040000002,0.690985953,2.557233145,5.846076023,1.5828938940000001,1.603208113,0.0,0.891907941,18.111475195,0.042301809999999995,0.025394019,0.07131256300000001,0.175917682,0.0,0.001917426,0.0,0.032514121,0.0,0.0,0.014238051,0.0,1.48977071,0.0,0.028612979,0.024766192,0.308343294,0.000742606,0.001060327,0.0,2.0,2.0
59x59,0.891907941,6.483075197,19.050976585,2.588888782,1.168652664,22.366011616,5.183167251,5.672606949,1.294457406,1.168652664,12.172242018,0.891907941,25.934712779999998,1.299905543,0.0,0.891907941,9.052837589,2.191813484,1.294457406,20.229688664,3.637242056,3.083718167,0.0,0.0,0.0,0.0,1.299905543,1.294457406,6.091598309,0.0,0.0,0.0,13.317837386,8.919048185,0.0,0.0,0.0,4.649449387000001,5.843212087,0.0,1.168652664,0.891907941,15.418742123,0.891907941,0.0,5.969119422,1.168652664,5.8181332359999995,3.07827003,10.359952318,0.0,1.294457406,2.186365347,7.662800438,0.891907941,0.891907941,1.299905543,18.407984032999998,2.191813484,0.891907941,0.0,30.014261704,2.191813484,2.588888782,0.0,0.0,4.775169649,2.599813489,0.0,2.588888782,10.257174249,11.647176911,0.0,0.0,34.798442449,29.77513736,0.0,2.46311007,2.468558207,16.462087803,0.0,2.588888782,2.186365347,0.0,0.0,0.0,3.894270895,5.541354070000001,0.0,1.168652664,0.0,3.567620359,0.0,7.602009439,4.246922694,112.92214904,5.667074332,7.456414684,2.599813489,3.97024155,3.883261708,0.0,1.168652664,111.11916147,2.599813489,0.0,0.0,130.64032689599998,1.168652664,15.039326809,0.891907941,2.599813489,32.699316511,2.337336513,3.567620359,0.0,0.891907941,0.0,3.50598768,24.243452758,4.459589628,14.907551961,0.0,0.0,0.0,5.667074332,1.294457406,0.0,2.186365347,7.78857915,2.191813484,0.0,0.0,0.891907941,17.664268395,0.042301809999999995,0.075240136,0.06358519300000001,0.13914363000000002,0.0,0.054108554999999996,0.0,0.259099077,0.0,0.0,0.014238051,0.0,2.1226243709999997,0.0,0.0,0.015747759,0.289560269,0.000742606,0.001060327,0.0,2.0,2.0
60x60,0.891907941,2.599813489,17.303368498999998,2.523870987,1.168652664,24.889882603,3.82377653,3.924998863,0.0,1.168652664,12.948511558,0.891907941,31.4342103,1.299905543,0.0,1.733188637,9.440943614,3.03309418,0.0,10.71563308,3.637242056,3.083718167,0.0,0.0,0.0,0.0,2.141186239,0.0,6.091598309,0.0,0.0,0.0,15.841708373000001,11.442919172,0.0,0.0,0.0,2.901841301,5.843212087,0.0,1.168652664,0.891907941,7.133624475,0.891907941,0.0,4.674662016,2.00993336,3.229244454,1.783812624,2.141186239,0.841280696,0.0,1.733188637,6.368343031999999,0.891907941,0.891907941,1.299905543,13.165279064,2.191813484,0.891907941,0.0,21.209608583999998,3.03309418,0.0,0.0,0.841280696,0.891907941,2.599813489,0.0,0.0,10.192156454,12.423446451,0.0,0.841280696,39.263348527999995,0.841280696,0.0,3.692523651,2.468558207,16.462087803,0.0,0.0,0.891907941,0.0,0.0,0.0,2.599813489,3.793745984,0.0,1.168652664,0.0,4.408901055,0.0,5.854401353,2.952465288,111.95284405,1.783812624,13.280351238,3.4410941850000003,2.675784144,0.0,0.0,1.168652664,64.12341255,5.964971811,0.0,0.0,130.187150186,2.00993336,17.563197796,1.733188637,3.4410941850000003,35.223187498,2.337336513,4.408901055,0.0,0.891907941,0.0,5.188551111,24.243452758,5.300870324,8.43532594,0.0,0.0,0.0,1.783812624,0.0,0.841280696,2.574471372,5.199690368,2.191813484,0.841280696,0.0,0.891907941,13.327803776,0.042301809999999995,0.083155843,0.10083891,0.15867172400000001,0.0,0.085360313,0.0,0.276621344,0.0,0.0,0.014238051,0.0,2.212038496,0.0,0.0,0.015747759,0.289560269,0.000742606,0.010223514999999999,0.0,2.0,2.0
61x61,1.520753845,4.486369573,20.864030837,3.144288684,1.168652664,28.025640067,1.9287514469999998,4.34143775,0.0,1.168652664,12.098795745,0.891907941,29.26539551,1.9287514469999998,0.0,0.891907941,9.016099766,2.8206593879999997,0.628845904,11.760908468,3.637242056,7.485661201,0.628845904,0.0,0.0,0.628845904,1.299905543,0.0,9.235886993000001,0.0,0.0,0.0,15.204393470000001,15.207579096,0.0,0.628845904,1.886556084,2.060560605,5.843212087,1.257719583,1.797498568,1.520753845,4.397312057000001,0.891907941,0.0,27.312078096,1.797498568,3.8580903579999997,2.412658528,8.217258385,0.0,0.0,0.891907941,8.254899115999999,0.891907941,1.520753845,1.299905543,15.043351111,2.191813484,0.891907941,1.257719583,24.540564404,4.707255993,3.773094139,0.0,0.0,3.40735045,2.599813489,0.0,6.288530911,12.699155925,9.058288129000001,0.0,0.0,47.191739278,28.9295371,1.257719583,9.972578109999999,3.097404111,17.090933706999998,0.0,5.659628451,2.149627524,0.0,0.0,0.0,2.599813489,3.581311192,0.0,1.797498568,0.628845904,6.083062868000001,0.0,6.27084024,4.210184871,86.66997488999999,3.670368708,9.89839636,2.599813489,4.562340228,1.257719583,0.0,1.168652664,133.88117913,11.403738935,0.0,0.628845904,129.34586948999998,1.797498568,16.297046392,1.520753845,3.228659393,34.585872595,2.9661824169999997,3.567620359,0.0,0.891907941,0.628845904,7.279081819,26.758895267,5.717309211,9.693045523,0.0,0.0,0.0,1.783812624,0.628845904,0.0,1.520753845,8.972784507,2.191813484,1.257719583,0.0,0.891907941,15.001965589,0.042301809999999995,0.069433687,0.06358519300000001,0.15516742,0.0,0.034127278,0.0,0.151699428,0.0,0.0,0.014238051,0.0,1.875634729,0.0,0.028612979,0.024766192,0.289560269,0.000742606,0.001060327,0.0,2.0,2.0
62x62,0.891907941,3.883261708,18.592351737999998,5.112759769,1.168652664,23.58997706,6.407132695,5.213982102,1.294457406,1.168652664,7.737859728,0.891907941,36.56917776,0.0,0.0,1.733188637,9.435495477,1.733188637,1.294457406,15.871278991999999,2.337336513,1.783812624,0.0,0.0,0.0,0.0,0.841280696,1.294457406,0.891907941,0.0,0.0,0.0,15.841708373000001,11.442919172,0.0,0.0,0.0,5.490730083000001,5.843212087,0.0,1.168652664,0.891907941,16.184086955999998,0.891907941,0.0,5.969119422,2.00993336,5.8181332359999995,3.07827003,9.901327471,0.841280696,1.294457406,3.0276460430000003,2.46311007,0.891907941,0.891907941,0.0,20.931855019999997,0.891907941,0.891907941,0.0,32.844630126,1.733188637,2.588888782,0.0,0.841280696,4.775169649,0.0,0.0,2.588888782,6.281412433,12.412521744,0.0,0.841280696,40.535884181,30.616418055999997,0.0,4.9869810569999995,1.168652664,15.16218226,0.0,2.588888782,2.186365347,0.0,0.0,0.0,1.294457406,6.382634766000001,0.0,1.168652664,0.0,4.408901055,0.0,8.443290135,4.246922694,76.68880459,5.667074332,14.569334477,0.841280696,3.97024155,3.883261708,0.0,1.168652664,104.16338424,3.365158322,0.0,0.0,131.481607592,2.00993336,17.563197796,1.733188637,0.841280696,19.623496647999996,2.337336513,4.408901055,0.0,0.891907941,0.0,5.188551111,22.943547215,5.300870324,13.607646418,0.0,0.0,0.0,5.667074332,1.294457406,0.841280696,3.868928778,2.588888782,0.891907941,0.841280696,0.0,0.891907941,18.505549091,0.042301809999999995,0.0647374,0.09529717700000001,0.19120724200000003,0.0,0.073131738,0.0,0.297349807,0.0,0.0,0.014238051,0.0,2.5099214099999996,0.0,0.0,0.015747759,0.289560269,0.000742606,0.010223514999999999,0.0,2.0,2.0
63x63,1.520753845,5.769817792,22.153014075999998,5.733177466000001,1.168652664,26.725734524,4.512107612,5.630420989,1.294457406,1.168652664,6.888143915000001,0.891907941,34.40036297,0.628845904,0.0,0.891907941,9.010651629000002,1.520753845,1.92330331,16.916554379999997,2.337336513,6.185755658000001,0.628845904,0.0,0.0,0.628845904,0.0,1.294457406,4.0361966250000005,0.0,0.0,0.0,15.204393470000001,15.207579096,0.0,0.628845904,1.886556084,4.649449387000001,5.843212087,1.257719583,1.797498568,1.520753845,13.447774537999999,0.891907941,0.0,28.606535502,1.797498568,6.44697914,3.707115934,15.977399617,0.0,1.294457406,2.186365347,4.3496661539999995,0.891907941,1.520753845,0.0,22.809927066999997,0.891907941,0.891907941,1.257719583,36.175585946,3.40735045,6.361982921,0.0,0.0,7.290612158,0.0,0.0,8.877419693,8.788411904,9.047363422,0.0,0.0,48.464274931000006,58.70467446,1.257719583,11.267035516,1.797498568,15.791028164,0.0,8.248517233,3.4440849300000003,0.0,0.0,0.0,1.294457406,6.170199974000001,0.0,1.797498568,0.628845904,6.083062868000001,0.0,8.859729022,5.504642277,51.40593543,7.553630416000001,11.187379599,0.0,5.856797633999999,5.140981291,0.0,1.168652664,173.92115081999998,8.803925446,0.0,0.628845904,130.64032689599998,1.797498568,16.297046392,1.520753845,0.628845904,18.986181744999996,2.9661824169999997,3.567620359,0.0,0.891907941,0.628845904,7.279081819,25.458989724,5.717309211,14.865366001,0.0,0.0,0.0,5.667074332,1.92330331,0.0,2.815211251,6.361982921,0.891907941,1.257719583,0.0,0.891907941,20.179710904,0.042301809999999995,0.051015244,0.058043460000000005,0.187702938,0.0,0.021898703,0.0,0.172427891,0.0,0.0,0.014238051,0.0,2.173517643,0.0,0.028612979,0.024766192,0.289560269,0.000742606,0.001060327,0.0,2.0,2.0
