coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,Ependymal
70x70,0.274911387,3.302288931,3.7378681489999996,5.554812653,2.0884284600000003,72.12103204799999,3.533378561,0.824735831,2.55410292,0.41237493,10.925021937,7.010959026,0.0,0.137454413,2.433760779,7.637263067,27.736555339999995,6.087469491,18.489499325,1.676092096,68.98536321,7.116738955,1.2637311949999999,0.274911387,1.994765601,6.709400536,2.708681296,2.1322022890000003,8.313335457,0.137454413,2.2525289319999997,0.137454413,5.253272377,4.153645196,0.0,0.137454413,10.442166686,4.64251939,0.41237493,1.401171765,0.274911387,1.8401678449999999,12.181130333,0.41237493,0.274911387,4.203578982,6.709400536,0.137454413,0.0,5.648529083,0.851356265,0.274911387,0.0,16.950598214000003,4.358128794,0.137454413,0.41237493,8.813402956000001,3.378838751,17.055362573,0.851356265,15.359646898000001,6.513567917,7.479139317,0.0,8.576251268,1.2637311949999999,3.5600384629999997,0.851356265,0.274911387,11.156058635,28.240244357999998,0.41237493,2.1322022890000003,123.333710301,0.0,2.2525289319999997,8.105534713,5.46121331,0.851356265,0.0,5.356399009,8.303919193,0.0,1.401171765,2.115088362,2.6648986519999998,1.994765601,6.022148348,0.41237493,0.9888106779999999,6.742033886000001,1.702713432,4.358128794,0.5498155,1.444950101,1.401171765,9.275562302,0.5498155,4.726732222,0.137454413,7.010959026,24.548399249999996,0.137454413,5.853029223,0.0,0.0,167.39502667,0.0,20.924890734,0.41237493,0.274911387,9.76947246,0.5498155,9.324437279,0.137454413,0.137454413,3.697479033,1.099616611,21.496082147,13.214484883,6.584056416999999,0.0,1.2637311949999999,0.0,20.883685384000003,7.698240444,0.0,1.719861488,5.34692695,10.126934213,6.473214495000001,0.9888106779999999,2.829014307,14.370806415,0.002387402,0.237068321,0.055265655000000004,0.160975813,0.002447184,0.246585634,0.0,2.395879401,0.0,0.0,0.065374223,0.0,2.951381772,0.0,0.16237716400000002,0.104865361,0.183904519,0.316408384,0.044903592,0.0,2.0,2.0
71x71,0.274911387,3.302288931,3.814258724,5.707584989,3.092557963,70.999568108,5.465315498000001,1.752482671,0.0,1.3401217699999999,15.946035698,6.159602761,0.92774684,0.137454413,1.582404514,7.637263067,28.893527221999996,4.537508064000001,14.84457259,0.824735831,71.57122577,3.71129176,0.41237493,1.202658227,1.994765601,6.709400536,2.785071871,2.1322022890000003,4.0565530590000005,0.137454413,0.5498155,1.065201253,4.401916112,3.302288931,0.0,0.137454413,9.89645909,2.164819035,1.3401217699999999,0.5498155,0.274911387,2.920747615,12.181130333,0.41237493,0.274911387,1.649476062,8.564886304,1.065201253,0.0,3.094426163,0.0,2.1303971550000003,0.0,13.621562656,3.506772529,0.137454413,0.41237493,7.187046876,1.752482671,16.204006308,0.0,16.047161164,7.5941476869999995,5.776425885,0.0,6.949895188,0.41237493,2.785071871,0.92774684,0.274911387,13.469996691,32.955479589999996,0.41237493,2.1322022890000003,115.225489331,0.0,0.5498155,7.559827117,4.609857045,0.0,0.92774684,2.0273634510000003,10.312280563,0.92774684,1.47756234,0.41237493,6.528776717,2.9225124410000003,6.022148348,2.2678606980000002,0.137454413,6.742033886000001,0.0,4.434519369,1.47756234,1.444950101,0.5498155,11.513061369,0.5498155,5.807311992,0.137454413,6.159602761,24.701171585999997,0.137454413,5.154412071,0.0,0.0,167.39502667,0.0,19.298534654,0.41237493,0.274911387,10.697219299999999,1.47756234,9.324437279,0.137454413,0.137454413,1.994765601,2.0273634510000003,24.889895520000003,9.415343812,5.809089825,0.0,0.41237493,0.0,18.405985029000004,6.846884179,0.0,1.719861488,6.42750672,5.946526744000001,8.557954538,0.137454413,0.274911387,14.982018163,0.002387402,0.268602501,0.089457241,0.16433325599999998,0.002447184,0.26813782399999997,0.0,2.5594070359999996,0.0,0.0,0.037538933,0.0,2.956303819,0.0,0.136048985,0.103260324,0.183904519,0.33942997599999997,0.08936897199999999,0.0,2.0,2.0
72x72,0.38640463,3.276318631,1.624157314,7.6839149419999995,1.237760895,81.11449013800001,2.682710996,9.273064148,2.55410292,0.772801049,11.111466397000001,6.873504613,0.0,0.38640463,3.8419054150000003,7.611292767,28.19018507,6.782438033,14.158306609,2.010591706,73.55216615,4.951046244,2.010591706,0.38640463,1.8313547310000002,7.567747397,3.0691074150000004,3.376990838,9.952224486,0.38640463,2.089118062,0.0,6.4461148989999995,5.286869315,0.0,0.0,10.052886144,4.178248244,0.0,1.237760895,0.38640463,1.702713432,12.816476969,0.0,0.0,2.94050755,6.408552978,0.772801049,0.38640463,5.158288462,1.237760895,0.772801049,0.0,16.159475453,2.682710996,1.159235441,0.38640463,10.366697098,3.326903969,15.929765091999998,2.010591706,12.685473431,5.953205419,6.911037101,0.0,9.735486709,0.851356265,3.534068163,0.851356265,0.38640463,9.745050021,27.646162688,0.38640463,1.8313547310000002,93.588251411,0.0,1.702713432,6.961627031000001,5.186301922999999,1.237760895,0.38640463,5.029583447,7.6839149419999995,0.38640463,1.624157314,1.702713432,4.407558065,1.8313547310000002,6.022148348,1.159235441,0.851356265,7.325447715,1.702713432,5.773954885999999,0.772801049,1.444950101,2.396955314,7.247331548,1.159235441,3.248312481,0.772801049,6.873504613,26.179556729999998,0.38640463,7.190998632,0.772801049,0.0,168.167827719,0.38640463,21.928377779999998,0.38640463,0.38640463,9.442656898,0.0,9.298466978999999,0.38640463,0.0,3.1476635330000002,0.772801049,19.587015023,15.934584338,5.852508166,0.0,2.010591706,0.0,27.125873130000002,7.259909243,0.772801049,1.444950101,5.079704270000001,8.485145147,4.385457651,0.851356265,2.55410292,10.674952674,0.002387402,0.128170898,0.031887835,0.172801986,0.002447184,0.1516563,0.0,1.6035686120000001,0.0,0.0,0.115054479,0.0,1.968525533,0.0,0.147576631,0.145355575,0.31334149,0.5013856,0.023280297999999998,0.016971307,2.0,2.0
73x73,0.38640463,3.276318631,1.700547889,7.836687278,2.2418903980000002,79.993026198,4.6146479330000005,10.200810987999999,0.0,1.700547889,16.132480158,6.022148348,0.92774684,0.38640463,2.99054915,7.611292767,29.347156951999995,5.2324766060000005,10.513379874,1.159235441,76.13802871,1.545599049,1.159235441,1.31415147,1.8313547310000002,7.567747397,3.14549799,3.376990838,5.695442088,0.38640463,0.38640463,0.92774684,5.594758634,4.43551305,0.0,0.0,9.507178548,1.700547889,0.92774684,0.38640463,0.38640463,2.783293202,12.816476969,0.0,0.0,0.38640463,8.264038746,1.700547889,0.38640463,2.604185542,0.38640463,2.628286817,0.0,12.830439895,1.8313547310000002,1.159235441,0.38640463,8.740341017999999,1.700547889,15.078408826999999,1.159235441,13.372987697,7.033785189,5.208323669,0.0,8.109130629,0.0,2.7591015710000004,0.92774684,0.38640463,12.058988077,32.36139792,0.38640463,1.8313547310000002,85.480030441,0.0,0.0,6.415919435,4.334945658,0.38640463,1.31415147,1.700547889,9.692276312,1.31415147,1.700547889,0.0,8.27143613,2.7591015710000004,6.022148348,3.014721209,0.0,7.325447715,0.0,5.850345461,1.700547889,1.444950101,1.545599049,9.484830615,1.159235441,4.328892251,0.772801049,6.022148348,26.332329066,0.38640463,6.492381480000001,0.772801049,0.0,168.167827719,0.38640463,20.3020217,0.38640463,0.38640463,10.370403737999998,0.92774684,9.298466978999999,0.38640463,0.0,1.444950101,1.700547889,22.980828396,12.135443267,5.0775415740000005,0.0,1.159235441,0.0,24.648172775000003,6.408552978,0.772801049,1.444950101,6.1602840400000005,4.304737678,6.470197694,0.0,0.0,11.286164422,0.002387402,0.159705078,0.066079421,0.17615942899999998,0.002447184,0.17320849,0.0,1.767096247,0.0,0.0,0.087219189,0.0,1.97344758,0.0,0.121248452,0.14375053799999998,0.31334149,0.524407192,0.067745678,0.016971307,2.0,2.0
74x74,0.0,2.889914001,1.779103105,6.448113201000001,2.706842033,83.221848788,5.079599568,0.92774684,2.55410292,0.92774684,14.979528658,6.873504613,0.92774684,0.0,2.296306366,7.224888137,28.423611351999995,6.705883064,18.489111465,0.851356265,80.90702694000001,3.405447195,0.851356265,0.92774684,1.444950101,6.022148348,3.224053206,1.444950101,5.701732499,0.0,1.702713432,0.92774684,3.741270266,3.741270266,0.0,0.0,7.967857200000001,4.333194035,0.92774684,0.851356265,0.0,4.486006634,12.04367592,0.0,0.0,2.55410292,7.877634116,0.92774684,0.0,3.999053021,0.851356265,1.855485768,0.0,15.541623244,2.296306366,0.0,0.0,7.816795418,3.4818497600000002,15.543360461999999,0.851356265,16.011985795999998,4.486006634,4.5926274330000005,0.0,9.503998108,0.851356265,4.075410373,1.779103105,0.0,12.530246674,30.507909552,0.0,1.444950101,122.747207331,0.0,1.702713432,7.967857200000001,5.186301922999999,0.851356265,0.92774684,5.1845292380000005,8.303702235000001,0.92774684,1.779103105,1.702713432,7.2693049290000005,2.372696941,6.022148348,1.855485768,0.851356265,5.779848666,1.702713432,3.224053206,0.92774684,1.444950101,0.851356265,12.196013964,0.0,4.486006634,0.0,6.873504613,25.716632829999998,0.0,4.409588688,0.0,0.0,167.39502667,0.0,19.3784761,0.0,0.0,9.597602688999999,0.92774684,8.912062349,0.0,0.0,3.1476635330000002,0.92774684,25.927636956,14.932324065,4.075410373,0.0,0.851356265,0.0,20.711815613000002,6.873504613,0.0,1.444950101,5.9309567350000005,7.48085125,8.637895984,0.851356265,2.55410292,14.232972982,0.002387402,0.21924037,0.066079421,0.17803876200000002,0.002447184,0.238232154,0.0,2.208168781,0.0,0.0,0.066889612,0.0,2.56274606,0.0,0.128784567,0.104865361,0.183904519,0.33942997599999997,0.065369697,0.0,2.0,2.0
75x75,0.274911387,7.7443819860000005,27.121319604,1.9316127299999999,1.72177661,65.558786508,7.599651741000001,15.003489204,0.484704415,0.41237493,18.917326558,6.644307176000001,3.392987829,1.106881923,0.137454413,0.41237493,17.006494499,1.72177661,7.422480225,20.395742796,36.187360566,11.528015069,0.41237493,0.759615802,0.5498155,6.709400536,0.41237493,0.687252188,5.035179169,0.137454413,0.5498155,1.106881923,7.813130744,24.284850739999996,0.0,0.137454413,14.002107597,1.72177661,0.41237493,0.5498155,0.759615802,0.137454413,12.181130333,0.41237493,0.274911387,1.649476062,6.709400536,0.137454413,1.938799789,1.649476062,0.0,0.274911387,0.0,8.358870158,2.546526843,0.137454413,0.897079345,4.347930589,13.549345441,7.534150459,0.0,15.937369193999999,4.810854485,3.371216299,0.484704415,6.022148348,1.38180244,0.897079345,0.0,0.274911387,19.257218351,28.358315603,0.41237493,1.656679698,199.28280276,0.0,0.5498155,10.211331861,1.244338897,0.0,0.0,2.069044121,3.71129176,0.0,1.034519915,0.41237493,2.416328983,1.034519915,6.506852763,0.897079345,0.137454413,0.96218522,0.0,4.000622217,2.488615289,0.484704415,0.5498155,25.568361325999998,0.5498155,14.718439325999999,0.622158828,6.159602761,13.215632523,0.137454413,3.298926303,7.332007056,0.0,140.17740534,6.362579546,14.653218433000001,0.41237493,0.274911387,3.0384164,1.51924301,6.919227693000001,0.137454413,0.622158828,1.034519915,2.069044121,14.703516502,7.726395195,12.707201403,0.0,0.41237493,0.0,13.627996946,6.846884179,0.0,0.759615802,4.6228396279999995,11.875209138,2.474161474,0.622158828,0.274911387,23.615516008999997,0.002387402,0.312777694,0.059148334000000004,0.15970159900000003,0.002447184,0.30615102699999996,0.0,3.086714975,0.0,0.0,0.046352412999999995,0.0,3.5607397620000003,0.0,0.157036091,0.0,0.172189142,0.005567434,0.06876236999999999,0.0,2.0,2.0
76x76,0.38640463,7.7184116860000005,25.007608769,4.060715019,0.8711090450000001,74.552244598,6.7489841760000004,23.451817521,0.484704415,0.772801049,19.103771018,6.506852763,3.392987829,1.35583214,1.545599049,0.38640463,17.460124228999998,2.416745152,3.091287509,20.730242406,40.754163506,9.362322358,1.159235441,0.8711090450000001,0.38640463,7.567747397,0.772801049,1.932040737,6.6740681980000005,0.38640463,0.38640463,0.96942751,9.005973266,25.418074858999997,0.0,0.0,13.612827055,1.257505464,0.0,0.38640463,0.8711090450000001,0.0,12.816476969,0.0,0.0,0.38640463,6.408552978,0.772801049,2.325204419,1.159235441,0.38640463,0.772801049,0.0,7.567747397,0.8711090450000001,1.159235441,0.8711090450000001,5.901224730999999,13.497410659,6.408552978,1.159235441,13.263195727,4.250491987,2.803114083,0.484704415,7.181383789,0.96942751,0.8711090450000001,0.0,0.38640463,17.846209737,27.764233933,0.38640463,1.35583214,169.53734387,0.0,0.0,9.067424179,0.96942751,0.38640463,0.38640463,1.742228559,3.091287509,0.38640463,1.257505464,0.0,4.158988396,0.8711090450000001,6.506852763,1.643939856,0.0,1.545599049,0.0,5.416448309,2.711600838,0.484704415,1.545599049,23.540130572,1.159235441,13.240019584999999,1.257505464,6.022148348,14.846790002999999,0.38640463,4.636895712,8.104808105,0.0,140.95020638900002,6.7489841760000004,15.656705479,0.38640463,0.38640463,2.711600838,0.96942751,6.893257393000001,0.38640463,0.484704415,0.484704415,1.742228559,12.794449378,10.44649465,11.975653152,0.0,1.159235441,0.0,19.870184692,6.408552978,0.772801049,0.484704415,4.355616948,10.233420072,0.38640463,0.484704415,0.0,19.919662268,0.002387402,0.203880271,0.035770514,0.17152777200000002,0.002447184,0.211221693,0.0,2.294404186,0.0,0.0,0.096032669,0.0,2.577883523,0.0,0.14223555799999998,0.040490214,0.301626113,0.19054465,0.047139075999999995,0.016971307,2.0,2.0
77x77,0.0,7.332007056,25.086163985,2.672140942,1.33606068,77.78106718800001,7.213935811,14.178753373,3.038807335,0.0,17.950819518000003,7.358209028,3.392987829,0.96942751,0.851356265,0.0,16.536578628999997,3.8901516099999998,11.0670191,20.42236323,45.523161736,11.222170504000001,0.851356265,0.484704415,0.0,6.022148348,0.851356265,0.0,6.680358609000001,0.0,1.702713432,0.96942751,7.152484898,24.723832074999997,0.0,0.0,12.073505707,3.8901516099999998,0.0,0.851356265,0.484704415,1.702713432,12.04367592,0.0,0.0,2.55410292,6.022148348,0.0,1.938799789,2.55410292,0.851356265,0.0,0.0,10.278930746,1.33606068,0.0,0.484704415,4.977679131,15.27871253,6.873504613,0.851356265,15.902193826,1.702713432,2.187417847,0.484704415,8.576251268,1.820783775,2.187417847,0.851356265,0.0,18.317468333999997,25.910745565,0.0,0.96942751,206.80452076,0.0,1.702713432,10.619361944000001,1.820783775,0.851356265,0.0,5.226209908,1.702713432,0.0,1.33606068,1.702713432,3.1568571949999997,0.484704415,6.506852763,0.484704415,0.851356265,0.0,1.702713432,2.7901560539999997,1.938799789,0.484704415,0.851356265,26.251313920999998,0.0,13.397133967999999,0.484704415,6.873504613,14.231093766999999,0.0,2.55410292,7.332007056,0.0,140.17740534,6.362579546,14.733159879,0.0,0.0,1.938799789,0.96942751,6.506852763,0.0,0.484704415,2.187417847,0.96942751,15.741257938,13.243375448,10.973521950999999,0.0,0.851356265,0.0,15.933827529999999,6.873504613,0.0,0.484704415,4.126289643,13.409533644,2.55410292,1.33606068,2.55410292,22.866470827999997,0.002387402,0.263415563,0.035770514,0.173407105,0.002447184,0.27624535699999997,0.0,2.7354767200000003,0.0,0.0,0.075703092,0.0,3.167182003,0.0,0.149771673,0.001605037,0.172189142,0.005567434,0.044763094999999996,0.0,2.0,2.0
78x78,0.0,7.332007056,25.16255456,2.8249132780000004,2.3401901830000003,76.659603248,9.145872748,15.106500212999999,0.484704415,0.92774684,22.971833279000002,6.506852763,4.320734669,0.96942751,0.0,0.0,17.693550510999998,2.3401901830000003,7.422092365,19.571006965,48.109024296,7.816723309,0.0,1.412451255,0.0,6.022148348,0.92774684,0.0,2.423576211,0.0,0.0,1.89717435,6.301128633,23.872475809999997,0.0,0.0,11.527798111000001,1.412451255,0.92774684,0.0,0.484704415,2.783293202,12.04367592,0.0,0.0,0.0,7.877634116,0.92774684,1.938799789,0.0,0.0,1.855485768,0.0,6.949895188,0.484704415,0.0,0.484704415,3.3513230509999996,13.65235645,6.022148348,0.0,16.589708092,2.783293202,0.484704415,0.484704415,6.949895188,0.96942751,1.412451255,0.92774684,0.0,20.63140639,30.625980797,0.0,0.96942751,198.69629979,0.0,0.0,10.073654348,0.96942751,0.0,0.92774684,1.89717435,3.711074802,0.92774684,1.412451255,0.0,7.02073526,1.412451255,6.506852763,2.3401901830000003,0.0,0.0,0.0,2.866546629,2.866546629,0.484704415,0.0,28.488812988,0.0,14.477713737999999,0.484704415,6.022148348,14.383866102999999,0.0,1.855485768,7.332007056,0.0,140.17740534,6.362579546,13.106803799,0.0,0.0,2.866546629,1.89717435,6.506852763,0.0,0.484704415,0.484704415,1.89717435,19.135071311,9.444234377,10.198555358999998,0.0,0.0,0.0,13.456127174999999,6.022148348,0.0,0.484704415,5.206869413,9.229126175,4.638842963,0.484704415,0.0,23.477682576,0.002387402,0.294949743,0.0699621,0.17676454800000002,0.002447184,0.297797547,0.0,2.8990043549999998,0.0,0.0,0.047867802,0.0,3.17210405,0.0,0.12344349399999999,0.0,0.172189142,0.028589026,0.089228475,0.0,2.0,2.0
79x79,0.6613160170000001,1.7682070699999999,27.894120653,5.022900239,2.10818124,88.765936498,1.623476825,11.551943741999999,0.484704415,1.185175979,11.602450846,6.644307176000001,3.392987829,1.493286553,1.683053462,0.79877956,20.484143018999998,3.653817347,10.513767734,2.468675687,64.21636498,6.711034572,1.571610371,1.146020432,0.93622013,8.254999585,1.185175979,2.619292925,9.285671156,0.5238590430000001,0.93622013,1.106881923,10.517975377,13.105840179,0.0,0.137454413,13.435631797,2.494577659,0.41237493,0.93622013,1.146020432,0.137454413,12.953931382,0.41237493,0.274911387,2.035880692,7.095805166000001,0.9102554620000001,2.325204419,2.808711503,0.38640463,1.047712436,0.0,9.904469207,2.932931473,1.296689854,1.283483975,7.8255791089999995,1.59753688,7.9205550890000005,1.159235441,20.96060686,9.061346472,5.689625967,0.484704415,7.181383789,1.38180244,1.283483975,0.0,0.6613160170000001,11.169504453000002,31.063160236,0.79877956,2.043084328,118.55169706999999,0.0,0.5498155,6.553596948,1.244338897,0.38640463,0.38640463,2.84184517,6.802579269,0.38640463,1.807320964,0.41237493,5.121173616,1.420924545,6.506852763,2.056314786,0.137454413,2.507784269,0.0,7.478270737,3.261416338,0.484704415,2.095414549,8.027657825,1.709050941,9.901458829,1.394959877,6.159602761,15.534042191000001,0.5238590430000001,7.935822015,1.742228559,0.0,140.95020638900002,0.38640463,11.768287406999999,0.79877956,0.6613160170000001,3.811217449,1.51924301,7.305632323000001,0.5238590430000001,0.622158828,1.034519915,2.84184517,18.567588559,14.295246965,9.04946649,0.0,1.571610371,0.0,20.969801303,7.233288809,0.772801049,0.759615802,6.554880364999999,7.444670328999999,2.860566104,0.622158828,0.274911387,21.11700852,0.002387402,0.21917627,0.059148334000000004,0.18707215100000002,0.002447184,0.204618896,0.0,2.039934942,0.0,0.0,0.0857038,0.0,2.716147346,0.0,0.154841049,0.040490214,0.293687692,0.19054465,0.047279573,0.016971307,2.0,2.0
80x80,0.274911387,1.38180244,27.972675869,3.634326162,2.5731328749999998,91.994759088,2.0884284600000003,2.278879594,3.038807335,0.41237493,10.449499346,7.4956634410000005,3.392987829,1.106881923,0.9888106779999999,0.41237493,19.560597418999997,5.127223805,18.489499325,2.160796511,68.98536321,8.570882718,1.2637311949999999,0.759615802,0.5498155,6.709400536,1.2637311949999999,0.687252188,9.291961567000001,0.137454413,2.2525289319999997,1.106881923,8.664487009,12.411597395,0.0,0.137454413,11.896310449000001,5.127223805,0.41237493,1.401171765,0.759615802,1.8401678449999999,12.181130333,0.41237493,0.274911387,4.203578982,6.709400536,0.137454413,1.938799789,4.203578982,0.851356265,0.274911387,0.0,12.615652556,3.3978831080000003,0.137454413,0.897079345,6.902033509,3.378838751,8.385506724,0.851356265,23.599604958999997,6.513567917,5.073929731,0.484704415,8.576251268,2.233158705,2.5997927769999998,0.851356265,0.274911387,11.64076305,29.209671868,0.41237493,1.656679698,155.81887396,0.0,2.2525289319999997,8.105534713,2.095695162,0.851356265,0.0,6.3258265190000005,5.414005191999999,0.0,1.88587618,2.115088362,4.119042415,1.034519915,6.506852763,0.897079345,0.9888106779999999,0.96218522,1.702713432,4.851978482,2.488615289,0.484704415,1.401171765,10.738841174000001,0.5498155,10.058573211999999,0.622158828,7.010959026,14.918345955,0.137454413,5.853029223,0.96942751,0.0,140.17740534,0.0,10.844741807,0.41237493,0.274911387,3.0384164,1.51924301,6.919227693000001,0.137454413,0.622158828,2.737233347,2.069044121,21.514397118999998,17.092127763,8.047335289,0.0,1.2637311949999999,0.0,17.033444141,7.698240444,0.0,0.759615802,6.325553059999999,10.620783901,5.028264394000001,1.473515093,2.829014307,24.063817079999996,0.002387402,0.278711562,0.059148334000000004,0.188951484,0.002447184,0.26964256,0.0,2.4810074760000003,0.0,0.0,0.065374223,0.0,3.305445826,0.0,0.16237716400000002,0.001605037,0.164250721,0.005567434,0.044903592,0.0,2.0,2.0
81x81,0.274911387,1.38180244,28.049066444,3.7870984979999998,3.5772623780000004,90.873295148,4.020365397,3.2066264340000004,0.484704415,1.3401217699999999,15.470513106999999,6.644307176000001,4.320734669,1.106881923,0.137454413,0.41237493,20.717569300999997,3.5772623780000004,14.84457259,1.309440246,71.57122577,5.165435523,0.41237493,1.687362642,0.5498155,6.709400536,1.3401217699999999,0.687252188,5.035179169,0.137454413,0.5498155,2.0346287629999997,7.813130744,11.56024113,0.0,0.137454413,11.350602853,2.6495234500000002,1.3401217699999999,0.5498155,0.759615802,2.920747615,12.181130333,0.41237493,0.274911387,1.649476062,8.564886304,1.065201253,1.938799789,1.649476062,0.0,2.1303971550000003,0.0,9.286616998,2.546526843,0.137454413,0.897079345,5.275677429,1.752482671,7.534150459,0.0,24.287119224999998,7.5941476869999995,3.371216299,0.484704415,6.949895188,1.38180244,1.824826185,0.92774684,0.274911387,13.954701106000002,33.9249071,0.41237493,1.656679698,147.71065299,0.0,0.5498155,7.559827117,1.244338897,0.0,0.92774684,2.9967909610000003,7.422366562000001,0.92774684,1.962266755,0.41237493,7.982920480000001,1.962266755,6.506852763,2.752565113,0.137454413,0.96218522,0.0,4.928369057,3.4163621290000004,0.484704415,0.5498155,12.976340241,0.5498155,11.139152981999999,0.622158828,6.159602761,15.071118291,0.137454413,5.154412071,0.96942751,0.0,140.17740534,0.0,9.218385727,0.41237493,0.274911387,3.96616324,2.44698985,6.919227693000001,0.137454413,0.622158828,1.034519915,2.9967909610000003,24.908210492000002,13.292986692,7.272368697,0.0,0.41237493,0.0,14.555743785999999,6.846884179,0.0,0.759615802,7.406132829999999,6.440376432,7.113004437000001,0.622158828,0.274911387,24.675028828,0.002387402,0.310245742,0.09333992,0.19230892700000002,0.002447184,0.29119475,0.0,2.6445351109999997,0.0,0.0,0.037538933,0.0,3.310367873,0.0,0.136048985,0.0,0.164250721,0.028589026,0.08936897199999999,0.0,2.0,2.0
82x82,0.38640463,1.35583214,25.858965034,5.763428450999999,1.72246531,100.988217178,1.237760895,10.727207910999999,3.038807335,0.772801049,10.635943806,7.358209028,3.392987829,1.35583214,2.396955314,0.38640463,20.014227149,5.822192347,14.158306609,2.495296121,73.55216615,6.405190007,2.010591706,0.8711090450000001,0.38640463,7.567747397,1.624157314,1.932040737,10.930850596,0.38640463,2.089118062,0.96942751,9.857329531,13.544821513999999,0.0,0.0,11.507029907,4.662952659,0.0,1.237760895,0.8711090450000001,1.702713432,12.816476969,0.0,0.0,2.94050755,6.408552978,0.772801049,2.325204419,3.713338361,1.237760895,0.772801049,0.0,11.824529795,1.72246531,1.159235441,0.8711090450000001,8.455327651,3.326903969,7.259909243,2.010591706,20.925431492,5.953205419,4.505827515,0.484704415,9.735486709,1.820783775,2.573822477,0.851356265,0.38640463,10.229754436,28.615590198,0.38640463,1.35583214,126.07341507,0.0,1.702713432,6.961627031000001,1.820783775,1.237760895,0.38640463,5.999010957,4.794000941,0.38640463,2.108861729,1.702713432,5.861701827999999,0.8711090450000001,6.506852763,1.643939856,0.851356265,1.545599049,1.702713432,6.2678045739999995,2.711600838,0.484704415,2.396955314,8.71061042,1.159235441,8.580153471,1.257505464,6.873504613,16.549503435,0.38640463,7.190998632,1.742228559,0.0,140.95020638900002,0.38640463,11.848228853,0.38640463,0.38640463,2.711600838,0.96942751,6.893257393000001,0.38640463,0.484704415,2.187417847,1.742228559,19.605329994999998,19.812227218,7.315787038,0.0,2.010591706,0.0,23.275631887,7.259909243,0.772801049,0.484704415,6.058330379999999,8.978994835,2.94050755,1.33606068,2.55410292,20.367963339,0.002387402,0.169814139,0.035770514,0.200777657,0.002447184,0.174713226,0.0,1.688696687,0.0,0.0,0.115054479,0.0,2.322589587,0.0,0.147576631,0.04209525099999999,0.293687692,0.19054465,0.023280297999999998,0.016971307,2.0,2.0
