coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature1,Ambiguous ODMature1
66x66,0.0,6.908060806,0.0,4.641527082,1.329056371,24.4623588,3.7205417499999998,6.671231371999999,0.0,0.664523765,0.664523765,1.983389796,3.453997819,0.0,1.983389796,6.661093124,11.684645479,0.991682007,0.0,3.453997819,4.374881299,4.651711701,0.0,0.0,0.664523765,0.0,0.0,0.0,0.664523765,0.0,0.0,0.0,18.675365589000002,7.1399731719999995,0.664523765,0.0,17.500918873,1.6562057719999999,0.0,0.0,31.179959603,0.0,1.329056371,0.0,0.0,10.36318298,1.726967738,3.312446167,0.0,11.950696782000001,0.0,0.0,0.0,4.631361821,0.0,32.916300505,0.664523765,9.006267285,0.0,1.329056371,1.993574012,9.798110458,4.445679826,13.249931949,0.664523765,0.0,6.908060806,0.0,1.726967738,0.0,8.98186978,3.7205417499999998,0.0,0.0,9.947554542,8.634961864,0.664523765,46.35623722,0.664523765,6.635101497,0.664523765,1.726967738,2.391491503,0.0,0.0,3.453997819,3.056024109,3.056024109,5.316260017,0.991682007,0.664523765,6.635101497,0.0,10.310950695,6.006713731,7.572584571,0.0,10.476912309,2.647913561,0.0,1.329056371,0.0,2.647913561,0.0,2.718649745,0.0,0.0,0.0,3.987122086,8.291377788,1.726967738,8.237117177,75.89448195,1.726967738,7.687379805999999,0.0,0.0,0.0,4.350499118,6.077466856,0.0,10.694471549,0.991682007,0.664523765,0.664523765,10.591809218,0.0,0.0,0.0,2.718649745,0.991682007,1.329056371,0.0,0.0,60.768332019,0.013336755,0.100528752,0.08274954600000001,0.07639668000000001,0.223201486,0.035790683,1.4816755649999998,0.0,0.013825942,0.0,0.191977921,0.046678036,0.332062238,0.010793173,0.016546384,0.24083208899999997,0.691478666,0.031361701,0.044125569,0.075526214,2.0,2.0,"[[1, 2], [0, 2]]"
67x67,0.719174655,6.908060806,0.0,4.815685568,1.329056371,22.206415684,3.7205417499999998,7.117921575,2.157548282,2.102895975,0.664523765,0.0,3.453997819,0.0,0.0,3.685975353,15.454772723,0.0,0.0,4.892370029,3.110666158,5.370886356,0.0,0.0,6.418040805,7.191812438,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,15.155195866000001,7.1399731719999995,0.664523765,0.0,17.500918873,1.38369842,0.0,0.0,30.862040863,0.0,4.925056159,1.43837221,0.0,10.36318298,1.726967738,4.925056159,0.0,23.632912536,0.0,0.719174655,0.0,4.979606143,0.719174655,28.382012752999998,2.102895975,13.842934989,0.0,1.329056371,3.431946222,11.95565874,4.173172474,6.754632227,0.664523765,0.719174655,6.908060806,0.719174655,1.726967738,0.0,16.523381004,7.316541537999999,0.719174655,0.0,6.699891141,8.634961864,0.664523765,38.65224145,0.664523765,4.651711701,0.664523765,3.1653399479999997,3.110666158,0.0,0.0,3.453997819,4.494396319,3.056024109,6.754632227,0.0,1.38369842,7.5284813790000005,2.157548282,7.782484849,5.015031724,7.572584571,0.0,6.510074253,0.664523765,0.719174655,1.329056371,0.0,0.664523765,1.43837221,1.726967738,0.719174655,0.0,0.719174655,3.987122086,8.912259805,1.726967738,8.237117177,108.48183519,1.726967738,10.193283951,1.43837221,0.0,0.0,4.350499118,8.235015138,1.43837221,20.043509987,0.0,0.664523765,0.664523765,5.534906964,0.0,0.0,0.0,3.1653399479999997,1.43837221,4.925056159,1.43837221,0.0,67.19980178899999,0.016887875,0.109952226,0.06527575099999999,0.096257128,0.223201486,0.06502438799999999,2.2536567749999996,0.0,0.013825942,0.0,0.412574077,0.035893242,0.629271378,0.0,0.036755266,0.23414175199999998,0.6599335279999999,0.0,0.022046202,0.075526214,2.0,2.0,"[[1, 2], [0, 3]]"
68x68,0.0,6.908060806,5.443769546,2.658137286,1.329056371,26.931010575000002,3.7205417499999998,5.679549365,0.0,0.664523765,0.664523765,0.0,3.453997819,0.0,0.0,3.685975353,9.701255683,0.0,0.0,3.453997819,2.391491503,4.651711701,0.0,0.0,0.664523765,0.0,0.0,0.0,0.664523765,0.0,0.0,0.0,19.160593202,18.027732391999997,0.664523765,0.0,17.500918873,0.664523765,5.443769546,0.0,25.206956143,0.0,1.329056371,0.0,0.0,10.36318298,1.726967738,6.7728259170000005,0.0,9.967306986,0.0,0.0,0.0,11.552282985,0.0,35.363031665,0.664523765,8.499793655000001,0.0,1.329056371,1.993574012,20.685869678,8.897767365,5.316260017,0.664523765,0.0,6.908060806,0.0,1.726967738,0.0,5.015031724,3.7205417499999998,0.0,0.0,5.980716486,8.634961864,0.664523765,28.993262866000002,0.664523765,4.651711701,0.664523765,1.726967738,2.391491503,0.0,0.0,3.453997819,3.056024109,3.056024109,27.093442437,0.0,0.664523765,4.651711701,0.0,6.344112639,26.792214144,7.572584571,0.0,6.510074253,0.664523765,0.0,1.329056371,0.0,0.664523765,0.0,1.726967738,0.0,0.0,0.0,3.987122086,5.316260017,1.726967738,8.237117177,77.35004132,1.726967738,9.164311296000001,0.0,0.0,0.0,4.350499118,6.077466856,0.0,10.694471549,0.0,0.664523765,0.664523765,2.658137286,0.0,5.443769546,0.0,7.170737284,0.0,1.329056371,0.0,0.0,44.902801769,0.029762601,0.100528752,0.07111186,0.072711989,0.223201486,0.035790683,1.7929755969999999,0.0,0.013825942,0.0,0.22650858000000001,0.035893242,0.332062238,0.0,0.016546384,0.241131618,0.852741145,0.004916784,0.037607252,0.075526214,2.0,2.0,"[[1, 2], [0, 4]]"
69x69,0.0,6.908060806,1.457310294,1.983389796,0.0,23.133302429,1.726967738,4.6776573599999995,0.0,0.0,1.457310294,4.898103444,3.453997819,0.0,1.983389796,6.661093124,5.167667828,0.991682007,1.457310294,3.453997819,8.082406963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.017228303,12.969333069,0.0,0.0,17.500918873,0.991682007,0.0,0.0,30.748852343000003,2.914713648,2.914713648,0.0,0.0,10.36318298,1.726967738,1.983389796,0.0,16.557383686,0.0,0.0,0.0,5.424148349999999,0.0,32.228681715,0.0,7.677210914,0.0,0.0,0.0,8.597283466,5.90299012,15.220341087000001,0.0,0.0,6.908060806,0.0,1.726967738,0.0,14.939482564,1.726967738,0.0,0.0,8.338887484999999,8.634961864,0.0,63.821526852000005,0.0,1.983389796,0.0,1.726967738,1.726967738,0.0,0.0,3.453997819,1.726967738,3.184278032,0.0,0.991682007,0.0,3.44070009,0.0,10.567527057,4.6776573599999995,6.908060806,0.0,13.519905367,1.983389796,0.0,1.457310294,0.0,1.983389796,0.0,4.175960039,0.0,0.0,0.0,0.0,7.3471671999999995,1.726967738,6.908060806,85.85278805,1.726967738,7.151116088,0.0,0.0,0.0,5.143285647,5.412943091,0.0,10.28653592,0.991682007,0.0,0.0,9.390982226,0.0,1.457310294,0.0,2.718649745,2.448992301,0.0,0.0,0.0,64.834922429,0.013336755,0.089459274,0.10815116799999999,0.07639668000000001,0.0,0.035790683,2.256031294,0.0,0.031706104,0.0,0.226136169,0.010784794,0.332062238,0.010793173,0.016546384,0.103882998,0.757924069,0.032879219,0.059359209999999996,0.0,2.0,2.0,"[[1, 2], [1, 2]]"
70x70,0.719174655,6.908060806,1.457310294,2.157548282,0.0,20.877359313,1.726967738,5.124347563,2.157548282,1.43837221,1.457310294,2.914713648,3.453997819,0.0,0.0,3.685975353,8.937795072,0.0,1.457310294,4.892370029,6.818191821999999,0.719174655,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,12.497058580000001,12.969333069,0.0,0.0,17.500918873,0.719174655,0.0,0.0,30.430933603,2.914713648,6.510713436,1.43837221,0.0,10.36318298,1.726967738,3.595999788,0.0,28.23959944,0.0,0.719174655,0.0,5.772392672,0.719174655,27.694393963000003,1.43837221,12.513878618,0.0,0.0,1.43837221,10.754831748,5.630482768,8.725041365000001,0.0,0.719174655,6.908060806,0.719174655,1.726967738,0.0,22.480993788,5.322967525999999,0.719174655,0.0,5.091224083999999,8.634961864,0.0,56.117531082000006,0.0,0.0,0.0,3.1653399479999997,2.4461423929999997,0.0,0.0,3.453997819,3.1653399479999997,3.184278032,1.43837221,0.0,0.719174655,4.334079972,2.157548282,8.039061211,3.685975353,6.908060806,0.0,9.553067311,0.0,0.719174655,1.457310294,0.0,0.0,1.43837221,3.184278032,0.719174655,0.0,0.719174655,0.0,7.968049216999999,1.726967738,6.908060806,118.44014129,1.726967738,9.657020233,1.43837221,0.0,0.0,5.143285647,7.570491372999999,1.43837221,19.635574358,0.0,0.0,0.0,4.334079972,0.0,1.457310294,0.0,3.1653399479999997,2.895682504,3.595999788,1.43837221,0.0,71.266392199,0.016887875,0.098882748,0.090677373,0.096257128,0.0,0.06502438799999999,3.0280125040000003,0.0,0.031706104,0.0,0.446732325,0.0,0.629271378,0.0,0.036755266,0.097192661,0.726378931,0.001517518,0.037279843,0.0,2.0,2.0,"[[1, 2], [1, 3]]"
71x71,0.0,6.908060806,6.90107984,0.0,0.0,25.601954204000002,1.726967738,3.685975353,0.0,0.0,1.457310294,2.914713648,3.453997819,0.0,0.0,3.685975353,3.184278032,0.0,1.457310294,3.453997819,6.0990171669999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.502455916000002,23.857092289,0.0,0.0,17.500918873,0.0,5.443769546,0.0,24.775848883000002,2.914713648,2.914713648,0.0,0.0,10.36318298,1.726967738,5.443769546,0.0,14.57399389,0.0,0.0,0.0,12.345069513999999,0.0,34.675412875000006,0.0,7.170737284,0.0,0.0,0.0,19.485042686,10.355077659,7.286669155,0.0,0.0,6.908060806,0.0,1.726967738,0.0,10.972644508,1.726967738,0.0,0.0,4.372049429,8.634961864,0.0,46.458552498,0.0,0.0,0.0,1.726967738,1.726967738,0.0,0.0,3.453997819,1.726967738,3.184278032,21.77718242,0.0,0.0,1.457310294,0.0,6.600689001,25.463157773,6.908060806,0.0,9.553067311,0.0,0.0,1.457310294,0.0,0.0,0.0,3.184278032,0.0,0.0,0.0,0.0,4.372049429,1.726967738,6.908060806,87.30834742,1.726967738,8.628047578,0.0,0.0,0.0,5.143285647,5.412943091,0.0,10.28653592,0.0,0.0,0.0,1.457310294,0.0,6.90107984,0.0,7.170737284,1.457310294,0.0,0.0,0.0,48.969392178999996,0.029762601,0.089459274,0.096513482,0.072711989,0.0,0.035790683,2.567331326,0.0,0.031706104,0.0,0.26066682799999996,0.0,0.332062238,0.0,0.016546384,0.104182527,0.919186548,0.006434302,0.052840893,0.0,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.719174655,6.908060806,0.0,4.140938078,0.0,23.852477084,1.726967738,6.116029569999999,2.157548282,1.43837221,0.0,1.983389796,3.453997819,0.0,1.983389796,6.661093124,9.463874574,0.991682007,0.0,4.892370029,4.429532189,0.719174655,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,17.455600513,7.1399731719999995,0.0,0.0,17.500918873,1.7108566619999999,0.0,0.0,37.089581973,0.0,3.595999788,1.43837221,0.0,10.36318298,1.726967738,5.579389583999999,0.0,15.648995346,0.0,0.719174655,0.0,8.281920434,0.719174655,34.291050998,1.43837221,18.464121794,0.0,0.0,1.43837221,9.297521454,5.164854481,9.372044142,0.0,0.719174655,6.908060806,0.719174655,1.726967738,0.0,19.161162689,5.322967525999999,0.719174655,0.0,4.686012711,8.634961864,0.0,54.149196282,0.0,1.983389796,0.0,3.1653399479999997,2.4461423929999997,0.0,0.0,3.453997819,3.1653399479999997,1.726967738,1.43837221,0.991682007,0.719174655,4.860159474,2.157548282,9.091185619,4.6776573599999995,6.908060806,0.0,9.147855938,1.983389796,0.719174655,0.0,0.0,1.983389796,1.43837221,2.718649745,0.719174655,0.0,0.719174655,0.0,6.571117558999999,1.726967738,6.908060806,88.14037332000001,1.726967738,12.166547994999998,1.43837221,0.0,0.0,3.685975353,7.570491372999999,1.43837221,16.72086071,0.991682007,0.0,0.0,10.81044161,0.0,0.0,0.0,4.157021955,2.430054217,3.595999788,1.43837221,0.0,71.10249682899999,0.016887875,0.098882748,0.10764838200000001,0.09994181900000002,0.0,0.06502438799999999,1.877865382,0.0,0.0,0.0,0.507566213,0.010784794,0.629271378,0.010793173,0.036755266,0.043203926,0.6947588149999999,0.031361701,0.046435423,0.0,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.0,6.908060806,5.443769546,1.983389796,0.0,28.577071975000003,1.726967738,4.6776573599999995,0.0,0.0,0.0,1.983389796,3.453997819,0.0,1.983389796,6.661093124,3.710357534,0.991682007,0.0,3.453997819,3.710357534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.460997849,18.027732391999997,0.0,0.0,17.500918873,0.991682007,5.443769546,0.0,31.434497253,0.0,0.0,0.0,0.0,10.36318298,1.726967738,7.427159342,0.0,1.983389796,0.0,0.0,0.0,14.854597276,0.0,41.27206991,0.0,13.12098046,0.0,0.0,0.0,18.027732391999997,9.889449372000001,7.933671932,0.0,0.0,6.908060806,0.0,1.726967738,0.0,7.652813409,1.726967738,0.0,0.0,3.966838056,8.634961864,0.0,44.490217697999995,0.0,1.983389796,0.0,1.726967738,1.726967738,0.0,0.0,3.453997819,1.726967738,1.726967738,21.77718242,0.991682007,0.0,1.983389796,0.0,7.652813409,26.45483978,6.908060806,0.0,9.147855938,1.983389796,0.0,0.0,0.0,1.983389796,0.0,2.718649745,0.0,0.0,0.0,0.0,2.975117771,1.726967738,6.908060806,57.00857945,1.726967738,11.13757534,0.0,0.0,0.0,3.685975353,5.412943091,0.0,7.371822272,0.991682007,0.0,0.0,7.933671932,0.0,5.443769546,0.0,8.162419291,0.991682007,0.0,0.0,0.0,48.805496809,0.029762601,0.089459274,0.113484491,0.07639668000000001,0.0,0.035790683,1.417184204,0.0,0.0,0.0,0.32150071599999996,0.010784794,0.332062238,0.010793173,0.016546384,0.050193791999999994,0.887566432,0.036278485,0.061996473,0.0,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.719174655,6.908060806,5.443769546,2.157548282,0.0,26.321128858999998,1.726967738,5.124347563,2.157548282,1.43837221,0.0,0.0,3.453997819,0.0,0.0,3.685975353,7.480484778,0.0,0.0,4.892370029,2.4461423929999997,0.719174655,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,17.940828126,18.027732391999997,0.0,0.0,17.500918873,0.719174655,5.443769546,0.0,31.116578513,0.0,3.595999788,1.43837221,0.0,10.36318298,1.726967738,9.039769334,0.0,13.66560555,0.0,0.719174655,0.0,15.202841598,0.719174655,36.737782158,1.43837221,17.957648164,0.0,0.0,1.43837221,20.185280673999998,9.61694202,1.43837221,0.0,0.719174655,6.908060806,0.719174655,1.726967738,0.0,15.194324632999999,5.322967525999999,0.719174655,0.0,0.719174655,8.634961864,0.0,36.786221927999996,0.0,0.0,0.0,3.1653399479999997,2.4461423929999997,0.0,0.0,3.453997819,3.1653399479999997,1.726967738,23.21555463,0.0,0.719174655,2.876769678,2.157548282,5.124347563,25.463157773,6.908060806,0.0,5.181017882,0.0,0.719174655,0.0,0.0,0.0,1.43837221,1.726967738,0.719174655,0.0,0.719174655,0.0,3.595999788,1.726967738,6.908060806,89.59593269000001,1.726967738,13.643479485,1.43837221,0.0,0.0,3.685975353,7.570491372999999,1.43837221,16.72086071,0.0,0.0,0.0,2.876769678,0.0,5.443769546,0.0,8.609109494,1.43837221,3.595999788,1.43837221,0.0,55.236966579,0.033313721000000004,0.098882748,0.09601069599999999,0.096257128,0.0,0.06502438799999999,2.189165414,0.0,0.0,0.0,0.542096872,0.0,0.629271378,0.0,0.036755266,0.043503454999999996,0.8560212939999999,0.004916784,0.039917106,0.0,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,0.0,8.07092873,2.620178218,4.983890350999999,1.329056371,3.056024109,3.7205417499999998,6.063714578,0.0,0.664523765,3.86618723,4.077581572,4.035427917,0.0,0.0,0.0,15.810147544,4.070140566,2.0387403920000002,3.453997819,7.34497103,4.651711701,0.0,0.0,0.664523765,2.325753065,0.0,7.558743282,1.245953863,0.581430098,0.581430098,0.581430098,7.8911785210000005,10.44622564,0.664523765,0.0,13.81494352,1.827391689,0.0,0.581430098,34.79080361,2.914713648,8.313910585,0.0,0.0,10.36318298,1.726967738,1.329056371,1.162867924,24.541300876,0.581430098,0.0,0.0,2.121834059,0.0,32.70261664,0.664523765,3.637454207,0.0,2.491924295,1.993574012,11.639585965000002,8.981448679,13.184359270000002,0.664523765,0.0,6.908060806,1.162867924,1.726967738,0.0,11.522964731,4.883409674,0.0,0.0,15.004347482,8.634961864,0.664523765,52.38347179,11.712108795,33.726321411,1.245953863,2.889835662,3.5543594269999996,0.0,0.0,4.035427917,4.80037728,5.6762023269999995,9.967841584,0.0,1.245953863,13.086396851,0.581430098,14.876712138000002,3.654809436,7.572584571,1.162867924,16.115164917,1.245953863,0.0,3.949234589,0.0,0.664523765,0.0,5.510031097,0.0,0.581430098,0.581430098,4.568552184,16.665684302,1.726967738,8.237117177,101.32332485,2.889835662,21.460090773999998,0.0,0.0,0.0,2.121834059,2.9729216010000004,0.581430098,7.400230849000001,0.0,1.245953863,1.245953863,12.837097994,0.581430098,1.457310294,0.0,2.308397836,5.52745086,2.491924295,0.0,0.0,52.957528808999996,0.003631538,0.100528752,0.052736423,0.068285185,0.223201486,0.035790683,3.0166341350000003,0.0,0.045532046,0.0,0.208903881,0.035893242,0.186148696,0.0,0.071533121,0.294820824,0.7818460340000001,0.001517518,0.034969989,0.075526214,2.0,2.0,"[[1, 3], [0, 1]]"
76x76,0.0,8.07092873,1.162867924,6.967280146999999,1.329056371,6.03114188,3.7205417499999998,7.0553965849999996,0.0,0.664523765,2.408876936,3.14625772,4.035427917,0.0,1.983389796,2.975117771,16.336227046,5.061822573,0.581430098,3.453997819,4.956311397,4.651711701,0.0,0.0,0.664523765,2.325753065,0.0,7.558743282,1.245953863,0.581430098,0.581430098,0.581430098,12.849720454,4.616865743,0.664523765,0.0,13.81494352,2.819073696,0.0,0.581430098,41.44945198,0.0,5.399196937,0.0,0.0,10.36318298,1.726967738,3.312446167,1.162867924,11.950696782000001,0.581430098,0.0,0.0,4.631361821,0.0,39.299273675,0.664523765,9.587697383,0.0,2.491924295,1.993574012,10.182275671000001,8.515820392,13.831362047,0.664523765,0.0,6.908060806,1.162867924,1.726967738,0.0,8.203133632,4.883409674,0.0,0.0,14.599136109,8.634961864,0.664523765,50.41513699,11.712108795,35.709711207,1.245953863,2.889835662,3.5543594269999996,0.0,0.0,4.035427917,4.80037728,4.2188920329999995,9.967841584,0.991682007,1.245953863,13.612476353000002,0.581430098,15.928836546000001,4.6464914429999995,7.572584571,1.162867924,15.709953544000001,3.229343659,0.0,2.491924295,0.0,2.647913561,0.0,5.044402809999999,0.0,0.581430098,0.581430098,4.568552184,15.268752644,1.726967738,8.237117177,71.02355688,2.889835662,23.969618536,0.0,0.0,0.0,0.664523765,2.9729216010000004,0.581430098,4.485517201,0.991682007,1.245953863,1.245953863,19.313459632,0.581430098,0.0,0.0,3.3000798430000002,5.061822573,2.491924295,0.0,0.0,52.793633439,0.003631538,0.100528752,0.069707432,0.071969876,0.223201486,0.035790683,1.866487013,0.0,0.013825942,0.0,0.269737769,0.046678036,0.186148696,0.010793173,0.071533121,0.24083208899999997,0.750225918,0.031361701,0.044125569,0.075526214,2.0,2.0,"[[1, 3], [0, 2]]"
77x77,0.719174655,8.07092873,1.162867924,7.141438633,1.329056371,3.7751987639999998,3.7205417499999998,7.502086788,2.157548282,2.102895975,2.408876936,1.162867924,4.035427917,0.0,0.0,0.0,20.10635429,4.070140566,0.581430098,4.892370029,3.692096256,5.370886356,0.0,0.0,6.418040805,9.517565503,0.719174655,8.277917937,1.245953863,0.581430098,0.581430098,2.019802308,9.329550731000001,4.616865743,0.664523765,0.0,13.81494352,2.546566344,0.0,0.581430098,41.131533239999996,0.0,8.995196725,1.43837221,0.0,10.36318298,1.726967738,4.925056159,1.162867924,23.632912536,0.581430098,0.719174655,0.0,4.979606143,0.719174655,34.764985923,2.102895975,14.424365087000002,0.0,2.491924295,3.431946222,12.339823953000002,8.24331304,7.336062325,0.664523765,0.719174655,6.908060806,1.882042579,1.726967738,0.0,15.744644855999999,8.479409462,0.719174655,0.0,11.351472708,8.634961864,0.664523765,42.71114122,11.712108795,33.726321411,1.245953863,4.328207872,4.273534081999999,0.0,0.0,4.035427917,6.23874949,4.2188920329999995,11.406213794000001,0.0,1.965128518,14.505856235000001,2.73897838,13.400370700000002,3.654809436,7.572584571,1.162867924,11.743115488,1.245953863,0.719174655,2.491924295,0.0,0.664523765,1.43837221,4.052720803,0.719174655,0.581430098,1.300604753,4.568552184,15.889634661,1.726967738,8.237117177,103.61091012,2.889835662,26.475522680999998,1.43837221,0.0,0.0,0.664523765,5.130469883,2.019802308,13.834555639,0.0,1.245953863,1.245953863,14.256557378000002,0.581430098,0.0,0.0,3.746770046,5.508512776,6.087924083,1.43837221,0.0,59.225103209,0.007182658,0.109952226,0.052233637,0.09183032399999999,0.223201486,0.06502438799999999,2.6384682230000003,0.0,0.013825942,0.0,0.490333925,0.035893242,0.483357836,0.0,0.091742003,0.23414175199999998,0.71868078,0.0,0.022046202,0.075526214,2.0,2.0,"[[1, 3], [0, 3]]"
78x78,0.0,8.07092873,6.606637470000001,4.983890350999999,1.329056371,8.499793655000001,3.7205417499999998,6.063714578,0.0,0.664523765,2.408876936,1.162867924,4.035427917,0.0,0.0,0.0,14.35283725,4.070140566,0.581430098,3.453997819,2.9729216010000004,4.651711701,0.0,0.0,0.664523765,2.325753065,0.0,7.558743282,1.245953863,0.581430098,0.581430098,0.581430098,13.334948067000001,15.504624963,0.664523765,0.0,13.81494352,1.827391689,5.443769546,0.581430098,35.47644852,0.0,5.399196937,0.0,0.0,10.36318298,1.726967738,6.7728259170000005,1.162867924,9.967306986,0.581430098,0.0,0.0,11.552282985,0.0,41.746004835,0.664523765,9.081223753,0.0,2.491924295,1.993574012,21.070034891,12.967907931000001,5.8976901150000005,0.664523765,0.0,6.908060806,1.162867924,1.726967738,0.0,4.236295576,4.883409674,0.0,0.0,10.632298053,8.634961864,0.664523765,33.052162636,11.712108795,33.726321411,1.245953863,2.889835662,3.5543594269999996,0.0,0.0,4.035427917,4.80037728,4.2188920329999995,31.745024004,0.0,1.245953863,11.629086557,0.581430098,11.961998490000001,25.431991856,7.572584571,1.162867924,11.743115488,1.245953863,0.0,2.491924295,0.0,0.664523765,0.0,4.052720803,0.0,0.581430098,0.581430098,4.568552184,12.293634873,1.726967738,8.237117177,72.47911625,2.889835662,25.446550025999997,0.0,0.0,0.0,0.664523765,2.9729216010000004,0.581430098,4.485517201,0.0,1.245953863,1.245953863,11.379787700000001,0.581430098,5.443769546,0.0,7.7521673820000006,4.070140566,2.491924295,0.0,0.0,36.928103189,0.020057384,0.100528752,0.058069746,0.068285185,0.223201486,0.035790683,2.177787045,0.0,0.013825942,0.0,0.304268428,0.035893242,0.186148696,0.0,0.071533121,0.241131618,0.9114883970000001,0.004916784,0.037607252,0.075526214,2.0,2.0,"[[1, 3], [0, 4]]"
79x79,0.0,8.07092873,2.620178218,4.309142861,0.0,4.702085509,1.726967738,5.061822573,0.0,0.0,3.201663465,6.060971368,4.035427917,0.0,1.983389796,2.975117771,9.819249395,5.061822573,2.0387403920000002,3.453997819,8.663837060999999,0.0,0.0,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,10.191583168000001,10.44622564,0.0,0.0,13.81494352,2.154549931,0.0,0.581430098,41.01834472,2.914713648,6.984854214,0.0,0.0,10.36318298,1.726967738,1.983389796,1.162867924,16.557383686,0.581430098,0.0,0.0,5.424148349999999,0.0,38.611654885,0.0,8.258641012,0.0,1.162867924,0.0,8.981448679,9.973130686,15.801771185,0.0,0.0,6.908060806,1.162867924,1.726967738,0.0,14.160746416,2.889835662,0.0,0.0,12.990469052,8.634961864,0.0,67.880426622,11.04758503,31.057999506,0.581430098,2.889835662,2.889835662,0.0,0.0,4.035427917,3.471320909,4.347145956,4.651581567,0.991682007,0.581430098,10.418074946,0.581430098,16.185412908,3.317435072,6.908060806,1.162867924,18.752946602,2.564819894,0.0,2.620178218,0.0,1.983389796,0.0,6.501713103999999,0.0,0.581430098,0.581430098,0.581430098,14.324542055999999,1.726967738,6.908060806,80.98186298,2.889835662,23.433354817999998,0.0,0.0,0.0,1.457310294,2.308397836,0.581430098,4.077581572,0.991682007,0.581430098,0.581430098,18.11263264,0.581430098,1.457310294,0.0,3.3000798430000002,6.519132867,1.162867924,0.0,0.0,56.860223849,0.003631538,0.089459274,0.095109054,0.071969876,0.0,0.035790683,2.640842742,0.0,0.031706104,0.0,0.303896017,0.010784794,0.186148696,0.010793173,0.071533121,0.103882998,0.8166713210000001,0.032879219,0.059359209999999996,0.0,2.0,2.0,"[[1, 3], [1, 2]]"
