coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,ODMature4,permutationTracker
82x82,0.719174655,0.0,4.3249855319999995,2.157548282,0.0,2.15300331,1.433828655,2.155291974,2.157548282,1.43837221,1.457310294,2.914713648,0.0,0.0,0.0,0.716919764,10.795412026000001,0.716919764,2.174230058,2.155291974,5.808143847999999,2.15300331,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,2.155291974,5.829359897,0.0,1.433828655,0.0,0.719174655,0.0,0.0,50.152855825,2.914713648,6.510713436,5.739887277,0.0,0.0,0.0,4.312919552,0.716919764,28.23959944,0.0,0.719174655,0.0,5.772392672,0.719174655,45.779950403,1.43837221,11.503830644,0.0,0.716919764,1.43837221,4.33177834,5.719184779,8.725041365000001,0.0,0.719174655,0.0,0.719174655,0.0,0.0,35.959902781,66.100373318,0.719174655,0.716919764,7.958899321999999,0.716919764,0.716919764,42.703606896000004,0.716919764,2.150793929,0.0,1.43837221,0.719174655,0.0,0.0,0.0,5.022956902,5.041894986,17.844418965,0.716919764,0.719174655,4.334079972,2.157548282,7.895785688,0.0,0.0,0.0,7.197829495,0.0,2.15300331,1.457310294,0.0,0.0,2.155291974,1.457310294,0.719174655,0.0,0.719174655,0.0,265.070108717,0.0,0.0,113.135642734,0.0,7.930052495,2.155291974,0.716919764,0.0,2.174230058,5.7421329740000004,1.43837221,25.843919552000003,0.716919764,0.0,2.825780066,5.767908627,0.716919764,1.457310294,0.716919764,1.43837221,8.547341859,3.595999788,1.43837221,0.0,41.152205706,0.00355112,0.12478583300000001,0.109150746,0.107255931,0.0,0.092745826,11.767080746,0.0,0.031706104,0.002651482,0.413091248,0.0,0.29720914,0.00462805,0.078212128,0.15301897199999998,0.185483613,0.001517518,0.075060848,0.0,2.0,2.0,"[[1, 3], [2, 3]]"
83x83,0.719174655,0.0,1.457310294,2.157548282,0.0,0.719174655,14.21948651,1.43837221,2.157548282,1.43837221,1.457310294,2.914713648,0.0,0.0,0.0,0.0,11.950273676,0.0,1.457310294,1.43837221,5.091224083999999,0.719174655,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,4.739446342,1.43837221,1.43837221,5.829359897,0.0,0.0,0.0,14.938661165,0.0,0.0,81.61403511,2.914713648,11.250159778,1.43837221,0.0,4.739446342,0.0,3.595999788,0.0,37.718120727,0.0,0.719174655,0.0,19.991879181999998,0.719174655,52.548528763,6.177818552,20.265432167,0.0,0.0,1.43837221,3.614858576,5.002265015,13.464487707,0.0,0.719174655,0.0,0.719174655,0.0,0.0,26.360244843,43.156191588,0.719174655,0.0,5.091224083999999,0.0,0.0,75.877936206,0.0,4.739446342,0.0,1.43837221,0.719174655,0.0,4.739446342,0.0,29.87580955,1.457310294,30.784518075,0.0,0.719174655,4.334079972,2.157548282,11.918312266000001,0.0,0.0,4.739446342,16.676350782,0.0,0.719174655,1.457310294,0.0,4.739446342,1.43837221,1.457310294,0.719174655,0.0,0.719174655,0.0,133.315751304,0.0,0.0,150.3321966,0.0,12.669498836999999,1.43837221,0.0,0.0,1.457310294,2.157548282,1.43837221,29.309018662,0.0,0.0,2.825780066,9.073526313999999,0.0,1.457310294,0.0,1.43837221,8.547341859,3.595999788,6.177818552,0.0,50.630726992999996,0.021853597000000002,0.10141107,0.075435313,0.14613944,0.0,0.05299805,8.209316336999999,0.223855094,0.031706104,0.0,0.436712558,0.0,1.7448066349999998,0.0,0.180428861,0.12670557,0.19992353499999999,0.09723855499999999,0.046071213,0.0,2.0,2.0,"[[1, 3], [2, 4]]"
84x84,0.719174655,0.0,4.3249855319999995,2.157548282,0.0,2.15300331,15.653315164999999,2.155291974,2.157548282,1.43837221,1.457310294,2.914713648,0.0,0.0,0.0,0.716919764,15.534858368000002,0.716919764,2.174230058,2.155291974,5.808143847999999,2.15300331,0.0,0.0,5.75351704,7.191812438,0.719174655,0.719174655,0.0,0.0,4.739446342,1.43837221,2.155291974,5.829359897,0.0,1.433828655,0.0,14.938661165,0.0,0.0,71.11072622500001,2.914713648,11.250159778,5.739887277,0.0,4.739446342,0.0,4.312919552,0.716919764,37.718120727,0.0,0.719174655,0.0,19.991879181999998,0.719174655,47.781565113,6.177818552,20.982351931,0.0,0.716919764,1.43837221,4.33177834,2.893404713,13.464487707,0.0,0.719174655,0.0,0.719174655,0.0,0.0,37.873569057000005,26.540181518,0.719174655,0.716919764,7.958899321999999,0.716919764,0.716919764,73.05215614,0.716919764,6.890240271,0.0,1.43837221,0.719174655,0.0,4.739446342,0.0,33.460394242,5.041894986,35.88724612,0.716919764,0.719174655,4.334079972,2.157548282,9.809451964,0.0,0.0,4.739446342,13.850570716,0.0,2.15300331,1.457310294,0.0,4.739446342,2.155291974,1.457310294,0.719174655,0.0,0.719174655,0.0,158.67944920399998,0.0,0.0,131.266510564,0.0,12.669498836999999,2.155291974,0.716919764,0.0,2.174230058,5.7421329740000004,1.43837221,37.237625996000006,0.716919764,0.0,0.0,10.507354969,0.716919764,1.457310294,0.716919764,1.43837221,2.895682504,3.595999788,6.177818552,0.0,47.804946926999996,0.021853597000000002,0.038642431,0.08401589100000001,0.15381368,0.0,0.068981481,7.758747537,0.223855094,0.031706104,0.002651482,0.40694754,0.0,1.7448066349999998,0.00462805,0.122425615,0.086992474,0.23323441,0.09723855499999999,0.04653313,0.0,2.0,2.0,"[[1, 3], [3, 4]]"
85x85,0.0,0.0,6.90107984,2.840696592,0.0,7.291376206000001,0.615883328,1.84760666,0.0,0.0,2.073193622,2.914713648,0.615883328,0.0,0.615883328,0.0,14.051403735000001,0.0,1.457310294,0.0,4.372049429,14.817857838,1.231772901,0.615883328,0.0,0.0,1.231772901,5.681438881,0.0,2.840696592,0.615883328,0.0,13.588746771,17.333002444999998,0.0,0.0,0.615883328,2.840696592,5.443769546,0.615883328,41.41541171,8.596152529000001,5.378251992,1.231772901,2.840696592,1.231772901,4.072469493,11.741091755000001,2.840696592,111.16279888999999,2.840696592,1.231772901,0.0,15.185766105999999,2.840696592,40.859883685,2.840696592,5.443769546,0.0,0.0,0.0,17.272138745,18.879283708,10.743249075000001,2.840696592,1.231772901,0.0,0.615883328,0.0,0.0,17.757635354999998,68.81338498,0.0,0.0,12.517026653999999,0.0,1.231772901,50.544386426,1.231772901,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,0.0,4.311167523,5.152574118,27.935978637999998,0.0,0.0,12.819630834000002,0.0,15.508807089000001,23.008955321,8.522259222,0.0,5.60382233,5.681438881,0.0,1.457310294,0.0,2.840696592,4.688303252,1.457310294,0.615883328,2.840696592,0.0,1.84760666,89.877319701,0.0,0.0,83.6782698,0.0,6.90107984,0.0,0.0,0.0,2.073193622,1.84760666,0.0,8.457609389,0.0,3.4565799200000003,0.0,21.340652254,0.615883328,8.132852741,0.0,5.443769546,5.529779787,2.840696592,0.0,0.0,26.50039182,0.016425846,0.058490586,0.088424855,0.06706488199999999,0.0,0.036217685,7.471941784999999,0.0,0.031706104,0.0,0.183075106,0.014365337,0.016035073,0.0,0.075905184,0.08135677,0.6180729730000001,0.006434302,0.046691938,0.223626855,2.0,2.0,"[[1, 4], [0, 1]]"
86x86,0.0,0.0,6.90107984,2.840696592,0.0,5.443769546,0.0,0.0,0.0,0.0,1.457310294,2.914713648,0.0,0.0,0.0,0.0,12.819630834000002,0.0,1.457310294,0.0,4.372049429,14.20197451,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,11.125208427,16.717119117,0.0,0.0,0.0,2.840696592,5.443769546,0.0,38.04547676,8.596152529000001,2.914713648,0.0,2.840696592,0.0,2.840696592,11.125208427,2.840696592,111.16279888999999,2.840696592,0.0,0.0,15.185766105999999,2.840696592,40.572329735000004,2.840696592,5.443769546,0.0,0.0,0.0,12.345069513999999,21.089180446,10.127365747,2.840696592,0.0,0.0,0.0,0.0,0.0,10.112449221,70.80798499,0.0,0.0,10.053488309999999,0.0,0.0,33.044628312,0.0,8.522259222,0.0,2.840696592,2.840696592,0.0,0.0,0.0,0.0,1.457310294,27.428841775,0.0,0.0,12.819630834000002,0.0,17.102814254000002,21.77718242,8.522259222,0.0,7.197829495,5.681438881,0.0,1.457310294,0.0,2.840696592,2.840696592,1.457310294,0.0,2.840696592,0.0,0.0,128.763489451,0.0,0.0,81.2869291,0.0,6.90107984,0.0,0.0,0.0,1.457310294,0.0,0.0,5.740493714,0.0,2.840696592,2.825780066,21.340652254,0.0,6.90107984,0.0,5.443769546,9.949666241,2.840696592,0.0,0.0,18.855205686,0.016425846,0.089065499,0.081271422,0.058740334,0.0,0.023764345,6.957746889999999,0.0,0.031706104,0.0,0.210235906,0.014365337,0.0,0.0,0.058003246,0.140525558,0.6180729730000001,0.006434302,0.061632263,0.223626855,2.0,2.0,"[[1, 4], [0, 2]]"
87x87,0.0,0.0,9.768755078,2.840696592,0.0,6.8775982010000005,1.433828655,0.716919764,0.0,0.0,1.457310294,2.914713648,0.0,0.0,0.0,0.716919764,16.404215526,0.716919764,2.174230058,0.716919764,5.088969193,15.635803164999999,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,0.0,0.0,11.842128191,16.717119117,0.0,1.433828655,0.0,2.840696592,5.443769546,0.0,27.542167874999997,8.596152529000001,2.914713648,4.301515067,2.840696592,0.0,2.840696592,11.842128191,3.557616356,111.16279888999999,2.840696592,0.0,0.0,15.185766105999999,2.840696592,35.805366085,2.840696592,6.16068931,0.0,0.716919764,0.0,13.061989277999999,18.980320144,10.127365747,2.840696592,0.0,0.0,0.0,0.0,0.0,21.625773435,54.19197492,0.0,0.716919764,12.921163547999999,0.716919764,0.716919764,30.218848246,0.716919764,10.673053151000001,0.0,2.840696592,2.840696592,0.0,0.0,0.0,3.584584692,5.041894986,32.53156982,0.716919764,0.0,12.819630834000002,0.0,14.993953952000002,21.77718242,8.522259222,0.0,4.372049429,5.681438881,1.433828655,1.457310294,0.0,2.840696592,3.557616356,1.457310294,0.0,2.840696592,0.0,0.0,154.12718735099998,0.0,0.0,62.22124306399999,0.0,6.90107984,0.716919764,0.716919764,0.0,2.174230058,3.584584692,0.0,13.669101048000002,0.716919764,2.840696592,0.0,22.774480908999998,0.716919764,6.90107984,0.716919764,5.443769546,4.298006886,2.840696592,0.0,0.0,16.02942562,0.016425846,0.02629686,0.089852,0.066414574,0.0,0.039747776,6.50717809,0.0,0.031706104,0.002651482,0.180470888,0.014365337,0.0,0.00462805,0.0,0.10081246199999999,0.651383848,0.006434302,0.06209418,0.223626855,2.0,2.0,"[[1, 4], [0, 3]]"
88x88,0.0,0.0,6.90107984,2.840696592,0.0,5.443769546,14.21948651,0.0,0.0,0.0,1.457310294,2.914713648,0.0,0.0,0.0,0.0,17.559077176000002,0.0,1.457310294,0.0,4.372049429,14.20197451,0.0,0.0,0.0,0.0,0.0,5.681438881,0.0,2.840696592,4.739446342,0.0,11.125208427,16.717119117,0.0,0.0,0.0,17.060183102,5.443769546,0.0,59.00334716,8.596152529000001,7.65415999,0.0,2.840696592,4.739446342,2.840696592,11.125208427,2.840696592,120.64132017699998,2.840696592,0.0,0.0,29.405252616,2.840696592,42.573944445,7.5801429339999995,14.922290833,0.0,0.0,0.0,12.345069513999999,18.26340038,14.866812089,2.840696592,0.0,0.0,0.0,0.0,0.0,12.026115497,31.24779319,0.0,0.0,10.053488309999999,0.0,0.0,63.393177556,0.0,13.261705564,0.0,2.840696592,2.840696592,0.0,4.739446342,0.0,28.43743734,1.457310294,45.47166893,0.0,0.0,12.819630834000002,0.0,19.016480530000003,21.77718242,8.522259222,4.739446342,13.850570716,5.681438881,0.0,1.457310294,0.0,7.5801429339999995,2.840696592,1.457310294,0.0,2.840696592,0.0,0.0,22.372829938,0.0,0.0,99.41779693,0.0,11.640526182,0.0,0.0,0.0,1.457310294,0.0,0.0,17.134200158,0.0,2.840696592,0.0,26.080098596,0.0,6.90107984,0.0,5.443769546,4.298006886,2.840696592,4.739446342,0.0,25.507946907,0.034728323000000005,0.002922097,0.056136567,0.105298083,0.0,0.0,2.949413681,0.223855094,0.031706104,0.0,0.204092198,0.014365337,1.447597495,0.0,0.102216733,0.07449905999999999,0.66582377,0.102155339,0.033104545,0.223626855,2.0,2.0,"[[1, 4], [0, 4]]"
89x89,0.0,0.0,6.90107984,0.0,0.0,7.291376206000001,0.615883328,1.84760666,0.0,0.0,2.073193622,2.914713648,0.615883328,0.0,0.615883328,0.0,2.6890831950000003,0.0,1.457310294,0.0,4.372049429,0.615883328,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,7.90730789,17.333002444999998,0.0,0.0,0.615883328,0.0,5.443769546,0.615883328,58.37101494,2.914713648,5.378251992,1.231772901,0.0,1.231772901,1.231772901,6.059652874,0.0,14.57399389,0.0,1.231772901,0.0,12.345069513999999,0.0,57.815486915,0.0,5.443769546,0.0,0.0,0.0,17.272138745,10.342743234,7.902552483,0.0,1.231772901,0.0,0.615883328,0.0,0.0,20.583415420999998,77.12578359,0.0,0.0,6.835587772999999,0.0,1.231772901,53.370166492,1.231772901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.311167523,5.152574118,33.587637993,0.0,0.0,1.457310294,0.0,6.9722666150000006,23.008955321,0.0,0.0,8.429602396,0.0,0.0,1.457310294,0.0,0.0,1.84760666,1.457310294,0.615883328,0.0,0.0,1.84760666,197.224241279,0.0,0.0,103.4608756,0.0,6.90107984,0.0,0.0,0.0,2.073193622,1.84760666,0.0,11.283389455,0.0,0.615883328,2.825780066,1.457310294,0.615883328,8.132852741,0.0,5.443769546,8.34074255,0.0,0.0,0.0,29.326171886,0.016425846,0.147556085,0.11355971,0.0843611,0.0,0.05998203,12.271163262999998,0.0,0.031706104,0.0,0.229629969,0.0,0.016035073,0.0,0.13390843,0.14055314600000002,0.344980355,0.006434302,0.075219656,0.0,2.0,2.0,"[[1, 4], [1, 2]]"
90x90,0.0,0.0,9.768755078,0.0,0.0,8.725204861,2.049711983,2.5645264240000003,0.0,0.0,2.073193622,2.914713648,0.615883328,0.0,0.615883328,0.716919764,6.273667887,0.716919764,2.174230058,0.716919764,5.088969193,2.049711983,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,8.624227654,17.333002444999998,0.0,1.433828655,0.615883328,0.0,5.443769546,0.615883328,47.867706055,2.914713648,5.378251992,5.533287968000001,0.0,1.231772901,1.231772901,6.776572638,0.716919764,14.57399389,0.0,1.231772901,0.0,12.345069513999999,0.0,53.048523265,0.0,6.16068931,0.0,0.716919764,0.0,17.989058509,8.233882932,7.902552483,0.0,1.231772901,0.0,0.615883328,0.0,0.0,32.096739635,60.509773519999996,0.0,0.716919764,9.703263010999999,0.716919764,1.948692665,50.544386426,1.948692665,2.150793929,0.0,0.0,0.0,0.0,0.0,0.0,7.895752215,8.73715881,38.690366038,0.716919764,0.0,1.457310294,0.0,4.8634063130000005,23.008955321,0.0,0.0,5.60382233,0.0,1.433828655,1.457310294,0.0,0.0,2.5645264240000003,1.457310294,0.615883328,0.0,0.0,1.84760666,222.587939179,0.0,0.0,84.39518956399999,0.0,6.90107984,0.716919764,0.716919764,0.0,2.790113386,5.432191352,0.0,19.211996789,0.716919764,0.615883328,0.0,2.891138949,1.332803092,8.132852741,0.716919764,5.443769546,2.6890831950000003,0.0,0.0,0.0,26.50039182,0.016425846,0.08478744599999999,0.122140288,0.09203534,0.0,0.075965461,11.820594462999999,0.0,0.031706104,0.002651482,0.19986495099999999,0.0,0.016035073,0.00462805,0.075905184,0.10084005,0.37829123000000003,0.006434302,0.075681573,0.0,2.0,2.0,"[[1, 4], [1, 3]]"
91x91,0.0,0.0,6.90107984,0.0,0.0,7.291376206000001,14.835369838,1.84760666,0.0,0.0,2.073193622,2.914713648,0.615883328,0.0,0.615883328,0.0,7.428529537,0.0,1.457310294,0.0,4.372049429,0.615883328,1.231772901,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,5.35532967,0.0,7.90730789,17.333002444999998,0.0,0.0,0.615883328,14.21948651,5.443769546,0.615883328,79.32888534,2.914713648,10.117698334,1.231772901,0.0,5.971219243,1.231772901,6.059652874,0.0,24.052515177,0.0,1.231772901,0.0,26.564556023999998,0.0,59.817101625,4.739446342,14.922290833,0.0,0.0,0.0,17.272138745,7.516963168,12.641998825,0.0,1.231772901,0.0,0.615883328,0.0,0.0,22.497081697,37.56559179,0.0,0.0,6.835587772999999,0.0,1.231772901,83.71871573600001,1.231772901,4.739446342,0.0,0.0,0.0,0.0,4.739446342,0.0,32.748604863,5.152574118,51.630465148,0.0,0.0,1.457310294,0.0,8.885932891,23.008955321,0.0,4.739446342,15.082343617,0.0,0.0,1.457310294,0.0,4.739446342,1.84760666,1.457310294,0.615883328,0.0,0.0,1.84760666,90.83358176600001,0.0,0.0,121.59174343,0.0,11.640526182,0.0,0.0,0.0,2.073193622,1.84760666,0.0,22.677095899,0.0,0.615883328,0.0,6.196756636,0.615883328,8.132852741,0.0,5.443769546,2.6890831950000003,0.0,4.739446342,0.0,35.978913107,0.034728323000000005,0.061412682999999996,0.088424855,0.130918849,0.0,0.036217685,8.262830054,0.223855094,0.031706104,0.0,0.223486261,0.0,1.463632568,0.0,0.17812191700000002,0.074526648,0.39273115200000003,0.102155339,0.046691938,0.0,2.0,2.0,"[[1, 4], [1, 4]]"
92x92,0.0,0.0,9.768755078,0.0,0.0,6.8775982010000005,1.433828655,0.716919764,0.0,0.0,1.457310294,2.914713648,0.0,0.0,0.0,0.716919764,5.041894986,0.716919764,2.174230058,0.716919764,5.088969193,1.433828655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16068931,16.717119117,0.0,1.433828655,0.0,0.0,5.443769546,0.0,44.497771105,2.914713648,2.914713648,4.301515067,0.0,0.0,0.0,6.16068931,0.716919764,14.57399389,0.0,0.0,0.0,12.345069513999999,0.0,52.760969315000004,0.0,6.16068931,0.0,0.716919764,0.0,13.061989277999999,10.443779670000001,7.286669155,0.0,0.0,0.0,0.0,0.0,0.0,24.451553501,62.504373529999995,0.0,0.716919764,7.239724666999999,0.716919764,0.716919764,33.044628312,0.716919764,2.150793929,0.0,0.0,0.0,0.0,0.0,0.0,3.584584692,5.041894986,38.183229175,0.716919764,0.0,1.457310294,0.0,6.457413478,21.77718242,0.0,0.0,7.197829495,0.0,1.433828655,1.457310294,0.0,0.0,0.716919764,1.457310294,0.0,0.0,0.0,0.0,261.47410892899995,0.0,0.0,82.00384886399999,0.0,6.90107984,0.716919764,0.716919764,0.0,2.174230058,3.584584692,0.0,16.494881114000002,0.716919764,0.0,2.825780066,2.891138949,0.716919764,6.90107984,0.716919764,5.443769546,7.108969649,0.0,0.0,0.0,18.855205686,0.016425846,0.115362359,0.114986855,0.083710792,0.0,0.063512121,11.306399568,0.0,0.031706104,0.002651482,0.227025751,0.0,0.0,0.00462805,0.058003246,0.160008838,0.37829123000000003,0.006434302,0.090621898,0.0,2.0,2.0,"[[1, 4], [2, 3]]"
93x93,0.0,0.0,6.90107984,0.0,0.0,5.443769546,14.21948651,0.0,0.0,0.0,1.457310294,2.914713648,0.0,0.0,0.0,0.0,6.196756636,0.0,1.457310294,0.0,4.372049429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,5.443769546,16.717119117,0.0,0.0,0.0,14.21948651,5.443769546,0.0,75.95895039,2.914713648,7.65415999,0.0,0.0,4.739446342,0.0,5.443769546,0.0,24.052515177,0.0,0.0,0.0,26.564556023999998,0.0,59.529547675,4.739446342,14.922290833,0.0,0.0,0.0,12.345069513999999,9.726859906000001,12.026115497,0.0,0.0,0.0,0.0,0.0,0.0,14.851895563,39.5601918,0.0,0.0,4.372049429,0.0,0.0,66.218957622,0.0,4.739446342,0.0,0.0,0.0,0.0,4.739446342,0.0,28.43743734,1.457310294,51.123328285,0.0,0.0,1.457310294,0.0,10.479940056,21.77718242,0.0,4.739446342,16.676350782,0.0,0.0,1.457310294,0.0,4.739446342,0.0,1.457310294,0.0,0.0,0.0,0.0,129.719751516,0.0,0.0,119.20040273,0.0,11.640526182,0.0,0.0,0.0,1.457310294,0.0,0.0,19.959980224,0.0,0.0,2.825780066,6.196756636,0.0,6.90107984,0.0,5.443769546,7.108969649,0.0,4.739446342,0.0,28.333726973,0.034728323000000005,0.091987596,0.081271422,0.12259430099999999,0.0,0.023764345,7.748635158999999,0.223855094,0.031706104,0.0,0.250647061,0.0,1.447597495,0.0,0.160219979,0.133695436,0.39273115200000003,0.102155339,0.061632263,0.0,2.0,2.0,"[[1, 4], [2, 4]]"
94x94,0.0,0.0,9.768755078,0.0,0.0,6.8775982010000005,15.653315164999999,0.716919764,0.0,0.0,1.457310294,2.914713648,0.0,0.0,0.0,0.716919764,9.781341328,0.716919764,2.174230058,0.716919764,5.088969193,1.433828655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,6.16068931,16.717119117,0.0,1.433828655,0.0,14.21948651,5.443769546,0.0,65.45564150499999,2.914713648,7.65415999,4.301515067,0.0,4.739446342,0.0,6.16068931,0.716919764,24.052515177,0.0,0.0,0.0,26.564556023999998,0.0,54.762584025,4.739446342,15.639210597,0.0,0.716919764,0.0,13.061989277999999,7.617999604,12.026115497,0.0,0.0,0.0,0.0,0.0,0.0,26.365219777,22.94418173,0.0,0.716919764,7.239724666999999,0.716919764,0.716919764,63.393177556,0.716919764,6.890240271,0.0,0.0,0.0,0.0,4.739446342,0.0,32.022022031999995,5.041894986,56.226056330000006,0.716919764,0.0,1.457310294,0.0,8.371079754,21.77718242,0.0,4.739446342,13.850570716,0.0,1.433828655,1.457310294,0.0,4.739446342,0.716919764,1.457310294,0.0,0.0,0.0,0.0,155.08344941599998,0.0,0.0,100.13471669399999,0.0,11.640526182,0.716919764,0.716919764,0.0,2.174230058,3.584584692,0.0,27.888587558,0.716919764,0.0,0.0,7.630585291,0.716919764,6.90107984,0.716919764,5.443769546,1.457310294,0.0,4.739446342,0.0,25.507946907,0.034728323000000005,0.029218956999999997,0.089852,0.13026854100000002,0.0,0.039747776,7.298066359,0.223855094,0.031706104,0.002651482,0.220882043,0.0,1.447597495,0.00462805,0.102216733,0.09398234,0.42604202700000005,0.102155339,0.06209418,0.0,2.0,2.0,"[[1, 4], [3, 4]]"
95x95,0.719174655,0.0,0.0,6.98163467,0.0,5.541899086,0.615883328,4.277660877,2.157548282,1.43837221,0.615883328,1.983389796,0.615883328,0.0,2.5992731239999998,2.975117771,20.331000277,0.991682007,0.0,1.43837221,2.7025644509999998,15.537032493,1.231772901,0.615883328,5.75351704,7.191812438,1.950947556,6.400613536,0.0,2.840696592,0.615883328,1.43837221,14.541891368,0.615883328,0.0,0.0,0.615883328,4.551553254,0.0,0.615883328,53.7291448,5.681438881,6.059538132,2.670145111,2.840696592,1.231772901,4.072469493,11.876711793,2.840696592,112.237800346,2.840696592,1.950947556,0.0,11.122617026,3.5598712470000002,40.475521807999996,4.279068802,16.737154056,0.0,0.0,1.43837221,7.0846175129999995,13.68906053,12.828624062000001,2.840696592,1.950947556,0.0,1.335057983,0.0,0.0,25.946153535999997,72.409384768,0.719174655,0.0,12.830989936,0.0,1.231772901,58.235030210000005,1.231772901,10.505649018,0.0,4.279068802,3.5598712470000002,0.0,0.0,0.0,5.749539733,3.695263824,7.597168428,0.991682007,0.719174655,16.222480014,2.157548282,17.999303707,2.223454908,8.522259222,0.0,5.198610957,7.664828677,0.719174655,0.0,0.0,4.824086388,6.126675462000001,0.991682007,1.335057983,2.840696592,0.719174655,1.84760666,92.076387831,0.0,0.0,84.5102957,0.0,10.439580257,1.43837221,0.0,0.0,0.615883328,4.005154942,1.43837221,14.891934179,0.991682007,3.4565799200000003,0.0,30.69378357,0.615883328,1.231772901,0.0,2.430054217,6.50252371,6.43669638,1.43837221,0.0,48.63349647,0.00355112,0.06791406,0.099559755,0.094294712,0.0,0.06545139,6.782475841,0.0,0.0,0.0,0.429974491,0.025150131,0.313244213,0.010793173,0.096114066,0.020378169,0.39364524,0.031361701,0.040286468,0.223626855,2.0,2.0,"[[2, 3], [0, 1]]"
96x96,0.719174655,0.0,0.0,6.98163467,0.0,3.6942924259999996,0.0,2.430054217,2.157548282,1.43837221,0.0,1.983389796,0.0,0.0,1.983389796,2.975117771,19.099227376,0.991682007,0.0,1.43837221,2.7025644509999998,14.921149165,0.0,0.0,5.75351704,7.191812438,0.719174655,6.400613536,0.0,2.840696592,0.0,1.43837221,12.078353024,0.0,0.0,0.0,0.0,4.551553254,0.0,0.0,50.359209850000006,5.681438881,3.595999788,1.43837221,2.840696592,0.0,2.840696592,11.260828465,2.840696592,112.237800346,2.840696592,0.719174655,0.0,11.122617026,3.5598712470000002,40.187967858,4.279068802,16.737154056,0.0,0.0,1.43837221,2.157548282,15.898957268,12.212740734,2.840696592,0.719174655,0.0,0.719174655,0.0,0.0,18.300967401999998,74.403984778,0.719174655,0.0,10.367451592,0.0,0.0,40.735272096,0.0,10.505649018,0.0,4.279068802,3.5598712470000002,0.0,0.0,0.0,1.43837221,0.0,7.090031564999999,0.991682007,0.719174655,16.222480014,2.157548282,19.593310872,0.991682007,8.522259222,0.0,6.792618122,7.664828677,0.719174655,0.0,0.0,4.824086388,4.279068802,0.991682007,0.719174655,2.840696592,0.719174655,0.0,130.962557581,0.0,0.0,82.118955,0.0,10.439580257,1.43837221,0.0,0.0,0.0,2.157548282,1.43837221,12.174818504,0.991682007,2.840696592,2.825780066,30.69378357,0.0,0.0,0.0,2.430054217,10.922410163999999,6.43669638,1.43837221,0.0,40.988310336,0.00355112,0.09848897300000001,0.092406322,0.08597016399999999,0.0,0.05299805,6.268280946,0.0,0.0,0.0,0.457135291,0.025150131,0.29720914,0.010793173,0.078212128,0.079546957,0.39364524,0.031361701,0.055226792999999996,0.223626855,2.0,2.0,"[[2, 3], [0, 2]]"
