coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODMature2
0x0,0.0,0.0,5.044216332,4.035353906,0.0,6.498493519,0.0,9.52508775,0.0,0.0,0.0,2.017657872,0.0,1.008861521,0.0,0.0,6.053099328,0.0,0.0,0.0,1.008861521,1.008861521,2.463139613,0.0,1.008861521,2.017657872,1.008861521,5.044216332,2.017657872,0.0,0.0,0.0,6.053099328,1.008861521,0.0,0.0,0.0,6.053099328,1.008861521,0.0,27.09312166,0.0,2.017657872,3.472001134,0.0,0.0,4.035353906,11.988198569,0.0,19.051411211999998,0.0,0.0,1.008861521,8.070683217,1.008861521,22.16861112,4.480797485,11.09762171,0.0,0.0,2.017657872,2.017657872,0.0,1.008861521,2.017657872,2.463139613,1.008861521,0.0,0.0,0.0,8.398244102,1.008861521,0.0,0.0,6.053099328,0.0,0.0,32.02174353,1.008861521,8.070683217,0.0,0.0,0.0,0.0,0.0,0.0,2.463139613,1.008861521,0.0,0.0,0.0,9.078595144,0.0,4.480797485,7.952771724,0.0,1.008861521,5.935111953,2.463139613,0.0,0.0,1.008861521,0.0,0.0,0.0,0.0,0.0,2.017657872,0.0,4.480797485,0.0,1.008861521,29.55624616,0.0,16.13957308,0.0,0.0,0.0,0.0,5.489660905,5.044216332,9.851755496,0.0,0.0,0.0,3.026521292,2.463139613,0.0,0.0,0.0,2.463139613,0.0,1.008861521,0.0,32.02174353,0.005950012,0.043466819000000004,0.005886997,0.011681713,0.0,0.017684828,1.063478746,0.0,0.014445687,0.0,0.120549319,0.0,0.0,0.0,0.0,0.023578893,0.42838158800000004,0.002089427,0.006601794,0.018258397,1.0,1.0
1x1,0.0,0.0,8.376830345,4.868512335,0.0,7.367967919,0.0,7.061948137,0.0,0.0,0.833158429,2.017657872,0.833158429,1.008861521,0.0,0.0,6.886257757,0.0,1.666306062,0.0,1.008861521,1.008861521,0.833158429,0.0,1.008861521,2.850816301,1.008861521,5.044216332,2.017657872,0.0,0.0,0.0,7.71940539,6.840895222,0.0,0.0,0.0,6.053099328,1.008861521,0.0,18.32858226,0.833158429,2.017657872,1.008861521,0.0,0.0,5.701659968,7.061948137,0.0,14.12516078,0.0,0.0,1.008861521,8.903841646,1.008861521,8.331468621,3.6839639340000003,11.09762171,0.0,0.833158429,2.017657872,2.017657872,0.0,2.6751675830000003,2.017657872,0.0,1.008861521,0.0,0.0,0.0,5.174571266,1.84201995,0.0,0.0,16.050752008,0.0,0.0,17.49694478,1.008861521,8.070683217,0.0,0.833158429,0.0,0.0,0.0,0.0,0.833158429,1.008861521,2.49945167,0.0,0.0,9.078595144,0.0,2.017657872,3.026521292,0.0,1.84201995,1.84201995,0.0,0.0,0.0,1.84201995,0.0,0.0,0.0,0.0,0.0,2.017657872,0.0,8.682796258,0.0,1.008861521,49.15335611,0.0,16.13957308,0.0,0.833158429,0.0,0.833158429,3.026521292,5.044216332,2.49945167,0.0,0.0,0.0,3.026521292,1.666306062,1.666306062,0.0,0.0,0.0,0.0,1.84201995,0.0,29.9955966,0.025262328,0.023275556,0.07702911600000001,0.026399018,0.0,0.0,1.187509763,0.0,0.016198729000000002,0.0,0.115459639,0.0,0.0,0.0,0.0,0.042806062000000006,0.601070389,0.003530092,0.023308996000000002,0.018258397,1.0,1.0
2x2,0.0,0.0,5.044216332,4.035353906,0.0,4.035353906,9.869260563,7.061948137,0.0,0.0,4.934990116,2.017657872,0.0,3.4763098660000002,2.467448345,0.0,6.053099328,0.0,2.467448345,0.0,1.008861521,1.008861521,0.0,0.0,3.4763098660000002,21.757239912,1.008861521,5.044216332,2.017657872,0.0,0.0,2.467448345,6.053099328,1.008861521,2.467448345,0.0,0.0,6.053099328,1.008861521,0.0,34.5467582,0.0,2.017657872,1.008861521,0.0,2.467448345,8.970344021999999,11.996938253,2.467448345,19.060150896,0.0,2.467448345,1.008861521,8.070683217,1.008861521,4.934990116,6.952647988,11.09762171,0.0,0.0,4.485106217,6.952647988,0.0,8.411390133000001,2.017657872,0.0,1.008861521,0.0,0.0,0.0,5.943851637,1.008861521,0.0,0.0,6.053099328,0.0,0.0,51.82019498,3.4763098660000002,8.070683217,0.0,0.0,0.0,2.467448345,0.0,0.0,0.0,1.008861521,2.467448345,0.0,0.0,11.546043488999999,0.0,6.952647988,3.026521292,0.0,1.008861521,5.943851637,0.0,0.0,7.402528612,1.008861521,0.0,0.0,2.467448345,0.0,0.0,2.017657872,0.0,6.952647988,0.0,1.008861521,106.1025966,0.0,28.4778583,0.0,0.0,0.0,0.0,3.026521292,5.044216332,4.934990116,0.0,0.0,0.0,5.493969637,0.0,2.467448345,0.0,0.0,2.467448345,0.0,1.008861521,0.0,44.41507126,0.0,0.11179201400000001,0.002384171,0.069238931,0.0,0.065165276,2.243620227,0.132017133,0.014445687,0.0,0.097541625,0.0,0.575796023,0.0,0.007229182,0.016809277,0.293093712,0.0,0.006601794,0.018258397,1.0,1.0
3x3,0.0,0.0,5.044216332,4.035353906,0.0,5.669986134,0.0,10.331280839,0.0,0.0,0.0,2.017657872,0.0,1.008861521,0.0,0.0,6.053099328,0.0,1.634632228,0.0,1.008861521,1.008861521,0.0,0.0,1.008861521,2.017657872,1.008861521,6.6788485600000005,2.017657872,0.0,0.0,0.0,6.053099328,1.008861521,0.0,0.0,0.0,7.687731556,1.008861521,0.0,58.84115951,0.0,5.286990574,1.008861521,0.0,0.0,4.035353906,7.061948137,0.0,14.12516078,0.0,0.0,1.008861521,9.705315445,1.008861521,39.2346289,3.6522901,12.732253938,0.0,0.0,2.017657872,2.017657872,4.903913692,1.008861521,2.017657872,0.0,1.008861521,0.0,0.0,0.0,2.643493749,2.643493749,0.0,0.0,7.687731556,0.0,0.0,34.32645026,1.008861521,8.070683217,0.0,0.0,1.634632228,0.0,0.0,1.634632228,1.634632228,1.008861521,3.269332702,0.0,0.0,9.078595144,0.0,3.6522901,4.66115352,0.0,1.008861521,12.451142371,0.0,0.0,0.0,1.008861521,0.0,0.0,0.0,0.0,0.0,3.6522901,0.0,10.191050879999999,0.0,1.008861521,91.53371535,0.0,16.13957308,1.634632228,0.0,0.0,0.0,3.026521292,5.044216332,11.44228085,0.0,0.0,0.0,3.026521292,0.0,0.0,0.0,6.538587847,0.0,0.0,1.008861521,0.0,47.40608956,0.0,0.058424873,0.002384171,0.014307305999999999,0.0,0.023750201,1.563716509,0.0,0.014445687,0.0,0.097541625,0.0,0.595217848,0.0,0.0,0.016809277,0.344660836,0.0,0.006601794,0.018258397,1.0,1.0
4x4,0.0,0.0,6.595213638000001,4.035353906,0.0,7.137394936,0.0,7.061948137,1.550997306,0.0,0.0,2.017657872,0.0,1.008861521,0.0,0.0,6.053099328,0.0,0.0,0.0,1.008861521,1.008861521,0.0,0.0,1.008861521,2.017657872,1.008861521,5.044216332,2.017657872,0.0,0.0,0.0,6.053099328,2.5598588270000002,1.550997306,0.0,0.0,6.053099328,1.008861521,0.0,27.92011396,0.0,8.221762306999999,1.008861521,0.0,1.550997306,4.035353906,7.061948137,0.0,14.12516078,0.0,0.0,1.008861521,9.621680522999998,1.008861521,26.36528654,3.568655178,12.648619016,0.0,0.0,2.017657872,5.119698902,1.550997306,2.5598588270000002,2.017657872,1.550997306,1.008861521,0.0,0.0,0.0,8.763939126,1.008861521,1.550997306,0.0,6.053099328,0.0,0.0,48.07948534,1.008861521,8.070683217,0.0,0.0,0.0,0.0,0.0,0.0,4.653013206,1.008861521,0.0,0.0,0.0,9.078595144,0.0,2.017657872,4.577518598,0.0,1.008861521,8.763939126,0.0,0.0,0.0,1.008861521,0.0,0.0,0.0,0.0,0.0,2.017657872,0.0,6.670671078,0.0,1.008861521,76.00164444,0.0,16.13957308,0.0,0.0,0.0,0.0,3.026521292,5.044216332,13.95891175,0.0,0.0,1.550997306,3.026521292,0.0,0.0,0.0,3.10204103,0.0,0.0,1.008861521,0.0,43.43242331,0.0,0.070435449,0.01745302,0.01015514,0.0,0.055013459,0.988932297,0.0,0.014445687,0.013382966,0.097541625,0.0,0.393862711,0.0,0.0,0.016809277,0.295243433,0.0,0.011504232,0.018258397,1.0,1.0
5x5,0.0,0.0,0.0,15.1398688,0.630872464,3.094012077,0.0,5.617555783,1.261778128,0.0,4.416266187,0.0,0.630872464,0.0,0.0,2.523546441,4.416266187,0.630872464,0.630872464,0.0,3.15441617,0.630872464,3.094012077,0.0,3.15441617,13.87989957,0.630872464,4.416266187,0.0,0.630872464,0.0,0.0,12.61758203,0.630872464,0.0,0.0,0.630872464,1.261778128,0.0,0.630872464,27.09312166,0.630872464,1.261778128,2.463139613,0.0,0.0,1.892677383,8.080666602,1.261778128,44.673659572000005,0.0,0.0,0.0,13.87989957,0.630872464,22.16861112,11.927194282999999,15.1398688,0.0,0.630872464,3.15441617,3.785309148,1.892677383,11.98673564,3.785309148,2.463139613,0.0,0.630872464,0.630872464,0.0,7.389382581,1.892677383,0.630872464,0.630872464,1.261778128,0.0,0.0,37.068883206,0.630872464,3.785309148,0.0,0.630872464,7.570575795,1.261778128,0.0,0.0,3.094012077,1.261778128,0.0,0.630872464,2.523546441,6.308866006,0.0,11.29555007,7.449796873,1.261778128,2.523546441,5.557122896,4.986686054,0.630872464,1.261778128,2.523546441,0.630872464,0.0,0.630872464,0.0,0.0,0.0,3.15441617,9.402947604000001,1.892677383,1.892677383,29.55624616,0.0,3.785309148,0.0,0.0,0.0,0.0,6.248448761000001,3.785309148,10.482627959999999,0.630872464,0.0,0.0,9.46405467,2.463139613,0.0,0.0,0.0,4.986686054,0.0,0.0,0.0,32.02174353,0.005950012,0.020918799000000002,0.003502826,0.034375632,0.0,0.017684828,1.063478746,0.0,0.0,0.0,0.110309226,0.0,0.06345961,0.0,0.0727907,0.006769616,0.42484326299999997,0.002089427,0.0,0.018325221,1.0,1.0
6x6,0.0,0.0,3.332614013,15.973027229,0.630872464,3.963486477,0.0,3.15441617,1.261778128,0.0,5.249424616,0.0,1.4640308929999999,0.0,0.0,2.523546441,5.249424616,0.630872464,2.297178526,0.0,3.15441617,0.630872464,1.4640308929999999,0.0,3.15441617,14.713057999,0.630872464,4.416266187,0.0,0.630872464,0.0,0.0,14.283888092,6.462906165000001,0.0,0.0,0.630872464,1.261778128,0.0,0.630872464,18.32858226,1.4640308929999999,1.261778128,0.0,0.0,0.0,3.558983445,3.15441617,1.261778128,39.74740914,0.0,0.0,0.0,14.713057999,0.630872464,8.331468621,11.130360732,15.1398688,0.0,1.4640308929999999,3.15441617,3.785309148,1.892677383,13.653041702,3.785309148,0.0,0.0,0.630872464,0.630872464,0.0,4.165709745,2.725835812,0.630872464,0.630872464,11.259430808,0.0,0.0,22.544084456,0.630872464,3.785309148,0.0,1.4640308929999999,7.570575795,1.261778128,0.0,0.0,1.4640308929999999,1.261778128,2.49945167,0.630872464,2.523546441,6.308866006,0.0,8.832410457,2.523546441,1.261778128,3.35670487,1.4640308929999999,2.523546441,0.630872464,1.261778128,3.35670487,0.630872464,0.0,0.630872464,0.0,0.0,0.0,3.15441617,13.604946377000001,1.892677383,1.892677383,49.15335611,0.0,3.785309148,0.0,0.833158429,0.0,0.833158429,3.785309148,3.785309148,3.130324134,0.630872464,0.0,0.0,9.46405467,1.666306062,1.666306062,0.0,0.0,2.523546441,0.0,0.833158429,0.0,29.9955966,0.025262328,0.000727536,0.074644945,0.049092937,0.0,0.0,1.187509763,0.0,0.001753042,0.0,0.105219546,0.0,0.06345961,0.0,0.0727907,0.025996785,0.5975320639999999,0.003530092,0.016707202,0.018325221,1.0,1.0
7x7,0.0,0.0,0.0,15.1398688,0.630872464,0.630872464,9.869260563,3.15441617,1.261778128,0.0,9.351256303,0.0,0.630872464,2.467448345,2.467448345,2.523546441,4.416266187,0.630872464,3.098320809,0.0,3.15441617,0.630872464,0.630872464,0.0,5.621864515,33.619481609999994,0.630872464,4.416266187,0.0,0.630872464,0.0,2.467448345,12.61758203,0.630872464,2.467448345,0.0,0.630872464,1.261778128,0.0,0.630872464,34.5467582,0.630872464,1.261778128,0.0,0.0,2.467448345,6.827667499,8.089406286,3.729226473,44.682399256000004,0.0,2.467448345,0.0,13.87989957,0.630872464,4.934990116,14.399044786,15.1398688,0.0,0.630872464,5.621864515,8.720299264,1.892677383,19.389264252,3.785309148,0.0,0.0,0.630872464,0.630872464,0.0,4.934990116,1.892677383,0.630872464,0.630872464,1.261778128,0.0,0.0,56.867334656,3.098320809,3.785309148,0.0,0.630872464,7.570575795,3.729226473,0.0,0.0,0.630872464,1.261778128,2.467448345,0.630872464,2.523546441,8.776314351,0.0,13.767400573,2.523546441,1.261778128,2.523546441,5.56586258,2.523546441,0.630872464,8.66430674,2.523546441,0.630872464,0.0,3.098320809,0.0,0.0,0.0,3.15441617,11.874798107,1.892677383,1.892677383,106.1025966,0.0,16.123594368,0.0,0.0,0.0,0.0,3.785309148,3.785309148,5.56586258,0.630872464,0.0,0.0,11.931503015,0.0,2.467448345,0.0,0.0,4.990994786,0.0,0.0,0.0,44.41507126,0.0,0.08924399400000001,0.0,0.09193285,0.0,0.065165276,2.243620227,0.132017133,0.0,0.0,0.087301532,0.0,0.639255633,0.0,0.080019882,0.0,0.289555387,0.0,0.0,0.018325221,1.0,1.0
8x8,0.0,0.0,0.0,15.1398688,0.630872464,2.265504692,0.0,6.423748872,1.261778128,0.0,4.416266187,0.0,0.630872464,0.0,0.0,2.523546441,4.416266187,0.630872464,2.265504692,0.0,3.15441617,0.630872464,0.630872464,0.0,3.15441617,13.87989957,0.630872464,6.050898415,0.0,0.630872464,0.0,0.0,12.61758203,0.630872464,0.0,0.0,0.630872464,2.896410356,0.0,0.630872464,58.84115951,0.630872464,4.531110829999999,0.0,0.0,0.0,1.892677383,3.15441617,1.261778128,39.74740914,0.0,0.0,0.0,15.514531798,0.630872464,39.2346289,11.098686898,16.774501028,0.0,0.630872464,3.15441617,3.785309148,6.796591075,11.98673564,3.785309148,0.0,0.0,0.630872464,0.630872464,0.0,1.634632228,3.527309611,0.630872464,0.630872464,2.896410356,0.0,0.0,39.373589936,0.630872464,3.785309148,0.0,0.630872464,9.205208023,1.261778128,0.0,1.634632228,2.265504692,1.261778128,3.269332702,0.630872464,2.523546441,6.308866006,0.0,10.467042685,4.158178669,1.261778128,2.523546441,12.073153313999999,2.523546441,0.630872464,1.261778128,2.523546441,0.630872464,0.0,0.630872464,0.0,0.0,1.634632228,3.15441617,15.113200999,1.892677383,1.892677383,91.53371535,0.0,3.785309148,1.634632228,0.0,0.0,0.0,3.785309148,3.785309148,12.073153313999999,0.630872464,0.0,0.0,9.46405467,0.0,0.0,0.0,6.538587847,2.523546441,0.0,0.0,0.0,47.40608956,0.0,0.035876853,0.0,0.037001225,0.0,0.023750201,1.563716509,0.0,0.0,0.0,0.087301532,0.0,0.658677458,0.0,0.0727907,0.0,0.341122511,0.0,0.0,0.018325221,1.0,1.0
9x9,0.0,0.0,1.550997306,15.1398688,0.630872464,3.732913494,0.0,3.15441617,2.8127754339999997,0.0,4.416266187,0.0,0.630872464,0.0,0.0,2.523546441,4.416266187,0.630872464,0.630872464,0.0,3.15441617,0.630872464,0.630872464,0.0,3.15441617,13.87989957,0.630872464,4.416266187,0.0,0.630872464,0.0,0.0,12.61758203,2.18186977,1.550997306,0.0,0.630872464,1.261778128,0.0,0.630872464,27.92011396,0.630872464,7.465882562999999,0.0,0.0,1.550997306,1.892677383,3.15441617,1.261778128,39.74740914,0.0,0.0,0.0,15.430896875999998,0.630872464,26.36528654,11.015051975999999,16.690866106,0.0,0.630872464,3.15441617,6.887350178,3.443674689,13.537732945999998,3.785309148,1.550997306,0.0,0.630872464,0.630872464,0.0,7.755077605,1.892677383,2.18186977,0.630872464,1.261778128,0.0,0.0,53.126625016,0.630872464,3.785309148,0.0,0.630872464,7.570575795,1.261778128,0.0,0.0,5.28388567,1.261778128,0.0,0.630872464,2.523546441,6.308866006,0.0,8.832410457,4.074543747,1.261778128,2.523546441,8.385950069,2.523546441,0.630872464,1.261778128,2.523546441,0.630872464,0.0,0.630872464,0.0,0.0,0.0,3.15441617,11.592821197,1.892677383,1.892677383,76.00164444,0.0,3.785309148,0.0,0.0,0.0,0.0,3.785309148,3.785309148,14.589784214,0.630872464,0.0,1.550997306,9.46405467,0.0,0.0,0.0,3.10204103,2.523546441,0.0,0.0,0.0,43.43242331,0.0,0.047887429,0.015068849,0.032849059,0.0,0.055013459,0.988932297,0.0,0.0,0.013382966,0.087301532,0.0,0.457322321,0.0,0.0727907,0.0,0.291705108,0.0,0.004902438,0.018325221,1.0,1.0
10x10,0.0,0.0,1.781249819,8.906038237,0.0,4.244389432,0.0,6.025609384,0.0,0.0,8.906038237,0.0,0.0,0.0,0.0,0.890601508,3.562469771,0.0,0.0,1.781249819,1.781249819,0.0,2.463139613,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,0.0,0.0,5.343661488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.983723168,0.0,3.562469771,2.463139613,0.0,0.0,0.890601508,6.707500251,5.343661488,4.926250432,0.0,0.890601508,0.0,0.890601508,0.0,22.16861112,2.463139613,23.15460834,0.0,0.0,9.796922897,0.890601508,3.562469771,2.671808307,2.671808307,5.13494792,0.0,0.0,0.0,0.0,7.389382581,2.671808307,0.0,0.890601508,1.781249819,0.0,0.0,32.02174353,0.0,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,2.463139613,1.781249819,0.0,6.234358059,0.0,13.35820005,0.0,12.260062510000001,5.816851939999999,0.0,3.562469771,4.926250432,4.244389432,0.0,0.0,0.0,0.890601508,0.0,1.781249819,0.890601508,0.0,0.0,0.0,9.588076572,0.0,0.0,31.337495979,0.0,8.015503784,0.0,0.0,0.0,0.0,2.463139613,1.781249819,10.742357003999999,0.890601508,0.890601508,0.890601508,10.68691808,2.463139613,0.0,0.0,1.781249819,6.025609384,0.0,0.0,0.0,32.912345038000005,0.005950012,0.033003873,0.014973976,0.03467554,0.0,0.017684828,1.063478746,0.0,0.0,0.0,0.121919907,0.0,0.0,0.0,0.048409627,0.006769616,0.383131028,0.002089427,0.0,0.00828011,1.0,1.0
11x11,0.0,0.0,5.113863832,9.739196666000002,0.0,5.113863832,0.0,3.562469771,0.0,0.0,9.739196666000002,0.0,0.833158429,0.0,0.0,0.890601508,4.3956282,0.0,1.666306062,1.781249819,1.781249819,0.0,0.833158429,0.0,0.0,1.723759937,0.0,7.124936959,1.781249819,0.0,0.0,0.0,7.009967550000001,5.832033701,0.0,0.0,0.0,0.0,0.0,0.0,19.219183768,0.833158429,3.562469771,0.0,0.0,0.0,2.55690757,1.781249819,5.343661488,0.0,0.0,0.890601508,0.0,1.723759937,0.0,8.331468621,1.666306062,23.15460834,0.0,0.833158429,9.796922897,0.890601508,3.562469771,4.338114369,2.671808307,2.671808307,0.0,0.0,0.0,0.0,4.165709745,3.504966736,0.0,0.890601508,11.778902498999999,0.0,0.0,17.49694478,0.0,2.671808307,0.890601508,0.833158429,1.781249819,2.671808307,0.0,0.0,0.833158429,1.781249819,2.49945167,6.234358059,0.0,13.35820005,0.0,9.796922897,0.890601508,0.0,4.3956282,0.833158429,1.781249819,0.0,0.0,0.833158429,0.890601508,0.0,1.781249819,0.890601508,0.0,0.0,0.0,13.790075345,0.0,0.0,50.934605929,0.0,8.015503784,0.0,0.833158429,0.0,0.833158429,0.0,1.781249819,3.390053178,0.890601508,0.890601508,0.890601508,10.68691808,1.666306062,1.666306062,0.0,1.781249819,3.562469771,0.0,0.833158429,0.0,30.886198108,0.025262328,0.01281261,0.086116095,0.049392845,0.0,0.0,1.187509763,0.0,0.001753042,0.0,0.116830227,0.0,0.0,0.0,0.048409627,0.025996785,0.555819829,0.003530092,0.016707202,0.00828011,1.0,1.0
12x12,0.0,0.0,1.781249819,8.906038237,0.0,1.781249819,9.869260563,3.562469771,0.0,0.0,13.841028353,0.0,0.0,2.467448345,2.467448345,0.890601508,3.562469771,0.0,2.467448345,1.781249819,1.781249819,0.0,0.0,0.0,2.467448345,20.630183547999998,0.0,7.124936959,1.781249819,0.0,0.0,2.467448345,5.343661488,0.0,2.467448345,0.0,0.0,0.0,0.0,0.0,35.437359708,0.0,3.562469771,0.0,0.0,2.467448345,5.825591623999999,6.716239935,7.811109833000001,4.934990116,0.0,3.3580498530000003,0.0,0.890601508,0.0,4.934990116,4.934990116,23.15460834,0.0,0.0,12.264371242,5.825591623999999,3.562469771,10.074336919,2.671808307,2.671808307,0.0,0.0,0.0,0.0,4.934990116,2.671808307,0.0,0.890601508,1.781249819,0.0,0.0,51.82019498,2.467448345,2.671808307,0.890601508,0.0,1.781249819,5.139256652,0.0,0.0,0.0,1.781249819,2.467448345,6.234358059,0.0,15.825648395000002,0.0,14.731913013,0.890601508,0.0,3.562469771,4.934990116,1.781249819,0.0,7.402528612,0.0,0.890601508,0.0,4.248698164,0.890601508,0.0,0.0,0.0,12.059927075000001,0.0,0.0,107.883846419,0.0,20.353789004,0.0,0.0,0.0,0.0,0.0,1.781249819,5.825591623999999,0.890601508,0.890601508,0.890601508,13.154366425,0.0,2.467448345,0.0,1.781249819,6.029918116,0.0,0.0,0.0,45.305672768,0.0,0.10132906800000001,0.01147115,0.092232758,0.0,0.065165276,2.243620227,0.132017133,0.0,0.0,0.098912213,0.0,0.575796023,0.0,0.055638809,0.0,0.247843152,0.0,0.0,0.00828011,1.0,1.0
13x13,0.0,0.0,1.781249819,8.906038237,0.0,3.415882047,0.0,6.831802473,0.0,0.0,8.906038237,0.0,0.0,0.0,0.0,0.890601508,3.562469771,0.0,1.634632228,1.781249819,1.781249819,0.0,0.0,0.0,0.0,0.890601508,0.0,8.759569187,1.781249819,0.0,0.0,0.0,5.343661488,0.0,0.0,0.0,0.0,1.634632228,0.0,0.0,59.731761018,0.0,6.831802473,0.0,0.0,0.0,0.890601508,1.781249819,5.343661488,0.0,0.0,0.890601508,0.0,2.525233736,0.0,39.2346289,1.634632228,24.789240568,0.0,0.0,9.796922897,0.890601508,8.466383463,2.671808307,2.671808307,2.671808307,0.0,0.0,0.0,0.0,1.634632228,4.306440535,0.0,0.890601508,3.415882047,0.0,0.0,34.32645026,0.0,2.671808307,0.890601508,0.0,3.415882047,2.671808307,0.0,1.634632228,1.634632228,1.781249819,3.269332702,6.234358059,0.0,13.35820005,0.0,11.431555125,2.525233736,0.0,3.562469771,11.44228085,1.781249819,0.0,0.0,0.0,0.890601508,0.0,1.781249819,0.890601508,0.0,1.634632228,0.0,15.298329967,0.0,0.0,93.31496516899999,0.0,8.015503784,1.634632228,0.0,0.0,0.0,0.0,1.781249819,12.332882357999999,0.890601508,0.890601508,0.890601508,10.68691808,0.0,0.0,0.0,8.319837666,3.562469771,0.0,0.0,0.0,48.296691068,0.0,0.047961927,0.01147115,0.037301133,0.0,0.023750201,1.563716509,0.0,0.0,0.0,0.098912213,0.0,0.595217848,0.0,0.048409627,0.0,0.29941027600000003,0.0,0.0,0.00828011,1.0,1.0
14x14,0.0,0.0,3.332247125,8.906038237,0.0,4.883290849,0.0,3.562469771,1.550997306,0.0,8.906038237,0.0,0.0,0.0,0.0,0.890601508,3.562469771,0.0,0.0,1.781249819,1.781249819,0.0,0.0,0.0,0.0,0.890601508,0.0,7.124936959,1.781249819,0.0,0.0,0.0,5.343661488,1.550997306,1.550997306,0.0,0.0,0.0,0.0,0.0,28.810715467999998,0.0,9.766574206,0.0,0.0,1.550997306,0.890601508,1.781249819,5.343661488,0.0,0.0,0.890601508,0.0,2.441598814,0.0,26.36528654,1.550997306,24.705605646,0.0,0.0,9.796922897,3.992642538,5.113467077,4.222805613,2.671808307,4.222805613,0.0,0.0,0.0,0.0,7.755077605,2.671808307,1.550997306,0.890601508,1.781249819,0.0,0.0,48.07948534,0.0,2.671808307,0.890601508,0.0,1.781249819,2.671808307,0.0,0.0,4.653013206,1.781249819,0.0,6.234358059,0.0,13.35820005,0.0,9.796922897,2.441598814,0.0,3.562469771,7.755077605,1.781249819,0.0,0.0,0.0,0.890601508,0.0,1.781249819,0.890601508,0.0,0.0,0.0,11.777950165,0.0,0.0,77.782894259,0.0,8.015503784,0.0,0.0,0.0,0.0,0.0,1.781249819,14.849513258,0.890601508,0.890601508,2.441598814,10.68691808,0.0,0.0,0.0,4.883290849,3.562469771,0.0,0.0,0.0,44.323024818,0.0,0.059972503,0.026539999,0.033148967,0.0,0.055013459,0.988932297,0.0,0.0,0.013382966,0.098912213,0.0,0.393862711,0.0,0.048409627,0.0,0.249992873,0.0,0.004902438,0.00828011,1.0,1.0
15x15,0.0,0.0,0.0,0.0,0.0,2.463139613,0.0,2.463139613,0.0,0.0,3.973933791,1.98696408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,0.0,7.947876886,1.98696408,0.0,0.0,0.0,5.960973814,0.0,0.0,0.0,0.0,3.973933791,1.98696408,0.0,27.09312166,0.0,0.0,2.463139613,0.0,0.0,0.0,4.926250432,5.960973814,4.926250432,0.0,0.0,0.0,1.98696408,0.0,22.16861112,2.463139613,0.0,0.0,0.0,0.0,1.98696408,3.973933791,3.973933791,0.0,2.463139613,0.0,0.0,0.0,0.0,7.389382581,0.0,0.0,0.0,0.0,0.0,0.0,34.00870761,11.92111524,0.0,0.0,0.0,1.98696408,0.0,0.0,0.0,2.463139613,0.0,0.0,0.0,0.0,1.98696408,0.0,10.411016499,4.926250432,0.0,3.973933791,4.926250432,2.463139613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92111524,0.0,2.463139613,0.0,0.0,29.55624616,0.0,7.947876886,0.0,0.0,0.0,0.0,4.450103693,0.0,9.851755496,0.0,0.0,0.0,1.98696408,2.463139613,0.0,0.0,0.0,6.4370734039999995,0.0,0.0,0.0,32.02174353,0.042351434,0.020191263,0.037622975,0.012227911000000001,0.0,0.017684828,1.063478746,0.0,0.0,0.0,0.030385782,0.0,0.0,0.0,0.0,0.006769616,0.40346524800000005,0.016677377,0.016644932,0.0,1.0,1.0
