coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Endothelial2
61x61,0.989632429,4.486369573,6.423439642,41.255297985000006,1.443149259,7.320320518999999,15.459025454999999,11.61531364,0.360786525,0.9209496180000001,19.040032718,2.364111382,29.26539551,3.011131524,12.98942937,11.023208163,42.462714566,3.932063799,2.793600214,7.447032976999999,2.7810051849999997,6.983602735,1.5497955220000001,0.560163093,9.68389988,2.869480022,1.8600686359999998,0.560163093,9.065570117,1.120313117,1.481099642,3.0856572559999997,18.985095516999998,9.412144301,1.120313117,0.628845904,2.247342609,9.380063253,0.0,1.817882676,0.989632429,1.189008997,21.873686647999996,0.560163093,0.360786525,22.63741608,0.989632429,5.157677240000001,5.75581293,30.584099205,8.298223906,0.721591065,0.0,7.807837516999999,0.360786525,1.7112259810000001,2.7430548019999996,24.178370608999998,1.299905543,0.560163093,5.90038583,29.295134843,10.062619841,10.267375604,3.968668243,0.0,3.2370335740000002,3.6821935660000005,0.560163093,6.288530911,12.650816378,4.764567799,0.560163093,0.721591065,28.707879465,28.9295371,1.257719583,12.250421446999999,17.671322001,2.849701065,0.0,8.384545853999999,1.618506108,0.0,0.360786525,0.0,22.005320284,10.20975375,1.481099642,5.2715121510000005,2.071995163,22.578054505,0.721591065,19.83903608,16.80924336,86.66997488999999,4.81081749,6.330776001,5.163275865,2.247342609,6.308759251,0.560163093,0.9209496180000001,107.560878043,13.767850316999999,1.082380077,2.109945546,0.0,4.597514147,25.076708446999998,0.989632429,3.228659393,18.606560051,1.350436969,14.3741093,2.240634118,0.560163093,1.189008997,4.694043757,5.258497310999999,1.618506108,2.918411651,0.721591065,0.0,1.443149259,20.660219086,0.628845904,9.418537023,1.7112259810000001,11.859117414999998,7.024929014,1.618506108,1.281754158,0.0,3.5978225860000004,0.002912167,0.101070353,0.005541733,0.080788174,0.078810091,0.032209852,0.001710878,0.164499678,0.0,0.0,0.122485911,0.0,1.486472716,0.0,0.079040278,0.158656141,0.409788964,0.743130894,0.0,0.0,2.0,2.0
62x62,0.360786525,3.883261708,4.151760543,43.22376907,1.443149259,2.884657512,19.937406702999997,12.487857992,1.655243931,0.9209496180000001,14.679096700999999,2.364111382,36.56917776,1.082380077,12.98942937,11.864488859,42.882110276999995,2.844593048,3.4592117160000004,11.557403501,1.481099642,1.281754158,0.9209496180000001,0.560163093,9.68389988,2.240634118,1.401443789,1.8546204990000001,0.721591065,1.120313117,1.481099642,3.0856572559999997,19.622410419999998,5.647484377,1.120313117,0.0,0.360786525,12.810232731,0.0,0.560163093,0.360786525,0.560163093,33.660461547,0.560163093,0.360786525,1.294457406,1.202067221,7.117720118000001,6.421424432,32.268168291,9.139504602,2.016048471,2.135738102,2.016048471,0.360786525,1.082380077,1.443149259,30.066874518,0.0,0.560163093,4.642666247,37.599200565,7.088552485,9.083170247,3.968668243,0.841280696,4.604852773,1.082380077,0.560163093,2.588888782,6.233072886,8.118801414,0.560163093,1.562871761,22.052024367999998,30.616418055999997,0.0,7.264824394,15.742570554,0.9209496180000001,0.0,5.313806185000001,1.655243931,0.0,0.360786525,0.0,20.699964201,13.011077324,1.481099642,4.642666247,1.443149259,20.903892692,0.721591065,22.011485975,16.845981183,76.68880459,6.807523114,11.001714117999999,3.404743072,1.655243931,8.934301376,0.560163093,0.9209496180000001,77.84308315300001,5.729269704,1.082380077,1.481099642,2.135738102,4.809948939,26.342859850999996,1.202067221,0.841280696,3.644184104,0.721591065,15.215389996,2.240634118,0.560163093,0.560163093,2.603513049,1.443149259,1.202067221,6.833012546,0.721591065,0.0,1.443149259,24.543480794,1.294457406,10.259817719,4.059400914,5.47522169,5.725023471,1.202067221,1.281754158,0.0,7.101406088,0.002912167,0.09637406600000001,0.037253717,0.11682799600000002,0.078810091,0.071214312,0.001710878,0.310150057,0.0,0.0,0.122485911,0.0,2.1207593969999996,0.0,0.050427299,0.149637708,0.409788964,0.743130894,0.009163188,0.0,2.0,2.0
63x63,0.989632429,5.769817792,7.712422881,43.844186767000004,1.443149259,6.020414976,18.042381619999997,12.904296879,1.655243931,0.9209496180000001,13.829380888,2.364111382,34.40036297,1.7112259810000001,12.98942937,11.023208163,42.457266429,2.632158256,4.088057620000001,12.602678889,1.481099642,5.683697192,1.5497955220000001,0.560163093,9.68389988,2.869480022,0.560163093,1.8546204990000001,3.8658797490000003,1.120313117,1.481099642,3.0856572559999997,18.985095516999998,9.412144301,1.120313117,0.628845904,2.247342609,11.968952035,0.0,1.817882676,0.989632429,1.189008997,30.924149128999996,0.560163093,0.360786525,23.931873486,0.989632429,7.746566022000001,7.0502703360000005,38.344240436999996,8.298223906,2.016048471,1.294457406,3.902604555,0.360786525,1.7112259810000001,1.443149259,31.944946565000002,0.0,0.560163093,5.90038583,40.930156385000004,8.762714298,12.856264386,3.968668243,0.0,7.120295282000001,1.082380077,0.560163093,8.877419693,8.740072356999999,4.753643092000001,0.560163093,0.721591065,29.980415118000003,58.70467446,1.257719583,13.544878853,16.371416458,1.5497955220000001,0.0,10.973434636,2.9129635140000003,0.0,0.360786525,0.0,20.699964201,12.798642532,1.481099642,5.2715121510000005,2.071995163,22.578054505,0.721591065,22.427924862,18.103700766,51.40593543,8.694079198,7.6197592400000005,2.563462376,3.5418000149999997,10.192020959,0.560163093,0.9209496180000001,147.600849733,11.168036827999998,1.082380077,2.109945546,1.294457406,4.597514147,25.076708446999998,0.989632429,0.628845904,3.0068692009999998,1.350436969,14.3741093,2.240634118,0.560163093,1.189008997,4.694043757,3.958591768,1.618506108,8.090732129,0.721591065,0.0,1.443149259,24.543480794,1.92330331,9.418537023,3.005683387,9.248315829,5.725023471,1.618506108,1.281754158,0.0,8.775567901,0.002912167,0.08265191,0.0,0.113323692,0.078810091,0.019981277,0.001710878,0.185228141,0.0,0.0,0.122485911,0.0,1.7843556299999999,0.0,0.079040278,0.158656141,0.409788964,0.743130894,0.0,0.0,2.0,2.0
64x64,0.989632429,1.886556084,5.964814795000001,43.77916897200001,1.443149259,8.544285963,16.682990898999996,11.156688793,0.360786525,0.9209496180000001,14.605650428,2.364111382,39.89986049,1.7112259810000001,12.98942937,11.864488859,42.845372454,3.473438952,2.793600214,3.088623305,1.481099642,5.683697192,1.5497955220000001,0.560163093,9.68389988,2.869480022,1.401443789,0.560163093,3.8658797490000003,1.120313117,1.481099642,3.0856572559999997,21.508966503999996,11.936015288,1.120313117,0.628845904,2.247342609,10.221343949,0.0,1.817882676,0.989632429,1.189008997,22.639031480999996,0.560163093,0.360786525,22.63741608,1.830913125,5.157677240000001,5.75581293,30.125474357999998,9.139504602,0.721591065,0.841280696,2.608147149,0.360786525,1.7112259810000001,1.443149259,26.702241596,0.0,0.560163093,5.90038583,32.125503265,9.603994994,10.267375604,3.968668243,0.841280696,3.2370335740000002,1.082380077,0.560163093,6.288530911,8.675054562,5.529912632,0.560163093,1.562871761,34.445321197,29.770817796,1.257719583,14.774292434,16.371416458,1.5497955220000001,0.0,8.384545853999999,1.618506108,0.0,0.360786525,0.0,19.405506795,11.051034446000001,1.481099642,5.2715121510000005,2.071995163,23.419335201,0.721591065,20.680316775999998,16.80924336,50.43663044,4.81081749,13.443695794,3.404743072,2.247342609,6.308759251,0.560163093,0.9209496180000001,100.60510081299999,14.53319515,1.082380077,2.109945546,0.841280696,5.438794843,27.600579433999997,1.830913125,1.4701266,5.530740187999999,1.350436969,15.215389996,2.240634118,0.560163093,1.189008997,6.3766071879999995,3.958591768,2.459786804,1.618506108,0.721591065,0.0,1.443149259,20.660219086,0.628845904,10.259817719,3.393789412,6.659427046999999,5.725023471,2.459786804,1.281754158,0.0,4.439103282,0.002912167,0.09056761700000002,0.037253717,0.132851786,0.078810091,0.051233035,0.001710878,0.20275040800000002,0.0,0.0,0.122485911,0.0,1.8737697549999999,0.0,0.079040278,0.158656141,0.409788964,0.743130894,0.009163188,0.0,2.0,2.0
65x65,0.690985953,4.498225584,18.048952926000002,12.921359312,0.34548853,10.799302655,6.987763041999999,24.488305678,0.0,0.0,24.398724548,0.0,18.691889752,2.3327305750000003,0.516421733,26.05147363,15.715058294,2.507313229,5.796137686,6.5816807299999995,2.3327305750000003,3.027375654,0.516421733,0.34548853,0.34548853,7.007186064,1.816327276,16.250006729,6.061600631,0.34548853,1.0364793,0.0,20.039404989,9.83747216,0.516421733,0.0,0.34548853,1.549235748,0.0,0.0,1.207407686,0.516421733,19.820171980999998,0.34548853,0.0,5.182441277,5.279715953,17.788274301999998,11.138516709000001,16.487146268,2.065631854,0.516421733,0.516421733,5.545178898,0.0,1.032825032,3.023716528,42.357716629,1.299905543,0.0,1.032825032,22.881578776,19.553089067000002,52.68392438,5.279715953,1.894724278,1.0364793,3.461723752,1.549235748,1.381990362,8.052533836,7.262237807,5.279715953,0.0,44.238142636,6.909881914,0.0,7.251707981,7.9616118579999995,2.3327305750000003,0.34548853,2.764003339,1.549235748,1.0364793,0.8619102630000001,0.516421733,4.323624474000001,19.852836047,2.069304332,0.690985953,1.032825032,22.209869953,1.5529010330000002,53.089910718,2.7566178069999996,88.08389698299999,7.861752396,3.718361588,6.567505282000001,1.381990362,27.200688669999998,0.0,2.2402217010000003,62.87277967,5.709323095,0.34548853,0.0,5.970701906,1.0364793,16.759044584,0.34548853,3.461723752,16.981681212,0.34548853,52.57064498,0.0,0.34548853,1.207407686,15.026000403,4.405712459,4.491487508,4.580330614999999,0.8619102630000001,1.3783135620000002,0.690985953,28.525039750999998,1.0364793,0.690985953,6.832616986,14.618020059,5.6057671110000005,0.34548853,0.0,0.0,3.109509606,0.0,0.092637608,0.018810836,0.028950973999999997,0.018932964,0.032209852,0.138805026,0.180963985,0.0,0.0,0.126243721,0.298613759,1.049715425,0.0,0.05709604,0.0,0.605184928,0.0,0.002601846,0.0,2.0,2.0
66x66,0.690985953,5.781673803,19.337936165000002,15.510248094,0.34548853,9.499397112,9.571119206999999,25.777288917,1.294457406,0.0,19.188072718,0.0,23.826857212,1.032825032,0.516421733,26.05147363,15.709610157,1.207407686,7.090595092,11.737326642,1.032825032,1.727470111,0.516421733,0.34548853,0.34548853,7.007186064,0.516421733,17.544464135,0.8619102630000001,0.34548853,1.0364793,0.0,20.039404989,9.83747216,0.516421733,0.0,0.34548853,4.138124530000001,0.0,0.0,1.207407686,0.516421733,28.870634461999998,0.34548853,0.0,6.476898683,5.279715953,20.377163084,12.432974115,24.2472875,2.065631854,1.810879139,1.810879139,1.6399459360000002,0.0,1.032825032,1.723810985,50.124292585,0.0,0.0,1.032825032,34.516600318,18.253183524,55.272813162,5.279715953,1.894724278,4.919741008,0.8619102630000001,1.549235748,3.9708791440000004,4.141789815,7.251313099999999,5.279715953,0.0,45.510678289,36.685019274,0.0,8.546165387,6.661706315,1.032825032,0.34548853,5.352892121,2.8436931540000003,1.0364793,0.8619102630000001,0.516421733,3.0182683910000003,22.441724829,2.069304332,0.690985953,1.032825032,22.209869953,1.5529010330000002,55.6787995,4.051075213,52.819857522999996,11.745014104,5.007344827000001,3.967691793,2.676447768,31.083950377999997,0.0,2.2402217010000003,102.91275136,3.109509606,0.34548853,0.0,7.265159312000001,1.0364793,16.759044584,0.34548853,0.8619102630000001,1.381990362,0.34548853,52.57064498,0.0,0.34548853,1.207407686,15.026000403,3.1058069159999997,4.491487508,9.752651093,0.8619102630000001,1.3783135620000002,0.690985953,32.408301459,2.330936706,0.690985953,8.127074391999999,12.007218473,4.305861568,0.34548853,0.0,0.0,8.287254921,0.0,0.074219165,0.013269103,0.061486492,0.018932964,0.019981277,0.138805026,0.201692448,0.0,0.0,0.126243721,0.298613759,1.347598339,0.0,0.05709604,0.0,0.605184928,0.0,0.002601846,0.0,2.0,2.0
67x67,0.690985953,1.898412095,17.590328079,15.445230299,0.34548853,12.023268099000001,8.211728486,24.029680830999997,0.0,0.0,19.964342258,0.0,29.326354732,1.032825032,0.516421733,26.892754326,16.097716182,2.048688382,5.796137686,2.223271058,1.032825032,1.727470111,0.516421733,0.34548853,0.34548853,7.007186064,1.3577024290000002,16.250006729,0.8619102630000001,0.34548853,1.0364793,0.0,22.563275976,12.361343147000001,0.516421733,0.0,0.34548853,2.390516444,0.0,0.0,1.207407686,0.516421733,20.585516813999998,0.34548853,0.0,5.182441277,6.120996649,17.788274301999998,11.138516709000001,16.028521421,2.90691255,0.516421733,1.3577024290000002,0.34548853,0.0,1.032825032,1.723810985,44.881587616000004,0.0,0.0,1.032825032,25.711947198,19.09446422,52.68392438,5.279715953,2.736004974,1.0364793,0.8619102630000001,1.549235748,1.381990362,4.07677202,8.027582639999999,5.279715953,0.841280696,49.975584368,7.75116261,0.0,9.775578968,6.661706315,1.032825032,0.34548853,2.764003339,1.549235748,1.0364793,0.8619102630000001,0.516421733,1.723810985,20.694116743,2.069304332,0.690985953,1.032825032,23.051150648999997,1.5529010330000002,53.931191414,2.7566178069999996,51.850552533,7.861752396,10.831281381,4.808972489,1.381990362,27.200688669999998,0.0,2.2402217010000003,55.91700244,6.474667928000001,0.34548853,0.0,6.8119826020000005,1.877759996,19.282915571,1.186769226,1.703190959,3.9058613490000003,0.34548853,53.411925675999996,0.0,0.34548853,1.207407686,16.708563834,3.1058069159999997,5.332768204,3.280425072,0.8619102630000001,1.3783135620000002,0.690985953,28.525039750999998,1.0364793,1.5322666489999999,8.515180417,9.418329691,4.305861568,1.186769226,0.0,0.0,3.950790302,0.0,0.082134872,0.050522819999999996,0.081014586,0.018932964,0.051233035,0.138805026,0.219214715,0.0,0.0,0.126243721,0.298613759,1.437012464,0.0,0.05709604,0.0,0.605184928,0.0,0.011765033999999999,0.0,2.0,2.0
68x68,1.319831857,3.784968179,21.150990417000003,16.065647996,0.34548853,15.159025563,6.316703403,24.446119718,0.0,0.0,19.114626445,0.0,27.157539942,1.6616709360000002,0.516421733,26.05147363,15.672872334000001,1.83625359,6.42498359,3.268546446,1.032825032,6.129413145,1.145267637,0.34548853,0.34548853,7.636031968,0.516421733,16.250006729,4.006198947000001,0.34548853,1.0364793,0.0,21.925961073,16.126003071,0.516421733,0.628845904,2.232044614,1.549235748,0.0,1.257719583,1.83625359,1.145267637,17.849204395999998,0.34548853,0.0,27.819857357,5.9085618570000005,18.417120205999996,11.767362613000001,22.104593567000002,2.065631854,0.516421733,0.516421733,2.232044614,0.0,1.6616709360000002,1.723810985,46.759659663,0.0,0.0,2.290544615,29.042903018,20.768626033,56.457018519,5.279715953,1.894724278,3.5519218090000004,0.8619102630000001,1.549235748,7.670521272999999,6.583771491,4.662424317999999,5.279715953,0.0,57.903975118000005,35.839419014,1.257719583,16.055633427,7.290552219,1.6616709360000002,0.34548853,8.42363179,2.806955331,1.0364793,0.8619102630000001,0.516421733,1.723810985,20.481681951,2.069304332,1.319831857,1.6616709360000002,24.725312461999998,1.5529010330000002,54.347630300999995,4.01433739,26.567683373,9.74830848,7.449326503,3.967691793,3.268546446,28.458408252999998,0.0,2.2402217010000003,125.67476901999999,11.913435051999999,0.34548853,0.628845904,5.970701906,1.6653252040000002,18.016764167,0.974334434,1.490756167,3.268546446,0.974334434,52.57064498,0.0,0.34548853,1.83625359,18.799094542,5.621249425,5.749207091,4.538144655,0.8619102630000001,1.3783135620000002,0.690985953,28.525039750999998,1.6653252040000002,0.690985953,7.46146289,13.19142383,4.305861568,1.603208113,0.0,0.0,5.624952115,0.0,0.068412716,0.013269103,0.077510282,0.018932964,0.0,0.138805026,0.094292799,0.0,0.0,0.126243721,0.298613759,1.100608697,0.0,0.085709019,0.009018433,0.605184928,0.0,0.002601846,0.0,2.0,2.0
69x69,0.0,6.99949693,6.470830768,12.400738488,0.0,1.816327276,8.798042866,25.695204098,1.294457406,0.0,22.496125822000003,0.0,25.934712779999998,2.3327305750000003,0.516421733,26.05147363,13.554594772,1.816327276,7.090595092,15.555026647999998,2.3327305750000003,1.299905543,0.516421733,0.0,0.0,5.279715953,1.816327276,14.434954528999999,5.716112101,0.0,0.0,0.0,16.23897655,2.582036443,0.516421733,0.0,0.0,4.138124530000001,0.0,0.0,0.516421733,0.516421733,30.088457588999997,0.0,0.0,1.294457406,5.279715953,20.377163084,10.705504004,14.491282963,2.065631854,1.810879139,1.810879139,6.494147774,0.0,1.032825032,2.3327305750000003,48.742302222999996,1.299905543,0.0,1.032825032,25.631633796000003,18.171098705000002,54.927324632,5.279715953,1.549235748,3.883261708,3.1162352220000002,1.549235748,2.588888782,9.604943318,5.705124004,5.279715953,0.0,28.943673107,29.77513736,0.0,2.327282438,6.579621496,2.3327305750000003,0.0,2.588888782,2.8436931540000003,0.0,0.516421733,0.516421733,4.927095927000001,22.441724829,1.032825032,0.0,1.032825032,21.518884,0.516421733,52.223878572,3.3600892599999996,113.438570773,11.745014104,3.888794325,4.149049237,1.294457406,31.083950377999997,0.0,1.549235748,84.23869729,2.599813489,0.0,0.0,6.574173359,0.0,15.722565284,0.0,3.1162352220000002,15.59969085,0.0,52.57064498,0.0,0.0,0.516421733,0.516421733,2.3327305750000003,0.0,8.288553297,0.516421733,1.032825032,0.0,31.717315506,1.294457406,0.0,7.090595092,15.133926956999998,4.914781158,0.0,0.0,0.0,5.177745315,0.0,0.118258833,0.005541733,0.04073623,0.018932964,0.052191128999999996,0.138805026,0.320877755,0.0,0.0,0.126243721,0.298613759,1.733462358,0.0,0.05709604,0.0,0.5864019030000001,0.0,0.002601846,0.0,2.0,2.0
70x70,0.0,3.1162352220000002,4.723222681999999,12.335720693,0.0,4.340198263,7.438652145000001,23.947596011999998,0.0,0.0,23.272395362,0.0,31.4342103,2.3327305750000003,0.516421733,26.892754326,13.942700797,2.657607972,5.796137686,6.040971064,2.3327305750000003,1.299905543,0.516421733,0.0,0.0,5.279715953,2.657607972,13.140497123,5.716112101,0.0,0.0,0.0,18.762847537,5.10590743,0.516421733,0.0,0.0,2.390516444,0.0,0.0,0.516421733,0.516421733,21.803339940999997,0.0,0.0,0.0,6.120996649,17.788274301999998,9.411046598,6.272516884,2.90691255,0.516421733,1.3577024290000002,5.199690368,0.0,1.032825032,2.3327305750000003,43.499597254,1.299905543,0.0,1.032825032,16.826980676,19.012379401,52.33843585,5.279715953,2.390516444,0.0,3.1162352220000002,1.549235748,0.0,9.539925523,6.481393544,5.279715953,0.841280696,33.408579186,0.841280696,0.0,3.5566960190000003,6.579621496,2.3327305750000003,0.0,0.0,1.549235748,0.0,0.516421733,0.516421733,3.6326385210000005,20.694116743,1.032825032,0.0,1.032825032,22.360164696,0.516421733,50.476270486,2.065631854,112.469265783,7.861752396,9.712730878999999,4.990329933,0.0,27.200688669999998,0.0,1.549235748,37.24294837,5.964971811,0.0,0.0,6.120996649,0.841280696,18.246436271,0.841280696,3.9575159180000004,18.123561837,0.0,53.411925675999996,0.0,0.0,0.516421733,2.1989851639999998,2.3327305750000003,0.841280696,1.816327276,0.516421733,1.032825032,0.0,27.834053798,0.0,0.841280696,7.478701117,12.545038174999998,4.914781158,0.841280696,0.0,0.0,0.841280696,0.0,0.12617454,0.04279545,0.060264324,0.018932964,0.083442887,0.138805026,0.33840002199999997,0.0,0.0,0.126243721,0.298613759,1.822876483,0.0,0.05709604,0.0,0.5864019030000001,0.0,0.011765033999999999,0.0,2.0,2.0
71x71,0.628845904,5.002791306000001,8.28388502,12.95613839,0.0,7.475955727,5.5436270620000005,24.364034899,0.0,0.0,22.422679549,0.0,29.26539551,2.961576479,0.516421733,26.05147363,13.517856949,2.44517318,6.42498359,7.086246451999999,2.3327305750000003,5.701848577,1.145267637,0.0,0.0,5.9085618570000005,1.816327276,13.140497123,8.860400785,0.0,0.0,0.0,18.125532634,8.870567353999999,0.516421733,0.628845904,1.886556084,1.549235748,0.0,1.257719583,1.145267637,1.145267637,19.067027522999997,0.0,0.0,22.63741608,5.9085618570000005,18.417120205999996,10.039892502,12.34858903,2.065631854,0.516421733,0.516421733,7.086246451999999,0.0,1.6616709360000002,2.3327305750000003,45.377669301,1.299905543,0.0,2.290544615,20.157936496,20.686541214000002,56.111529989000005,5.279715953,1.549235748,2.515442509,3.1162352220000002,1.549235748,6.288530911,12.046924994000001,3.1162352220000002,5.279715953,0.0,41.336969936,28.9295371,1.257719583,9.836750477999999,7.2084674,2.961576479,0.0,5.659628451,2.806955331,0.0,0.516421733,0.516421733,3.6326385210000005,20.481681951,1.032825032,0.628845904,1.6616709360000002,24.034326509,0.516421733,50.892709373,3.323351437,87.186396623,9.74830848,6.330776001,4.149049237,1.886556084,28.458408252999998,0.0,1.549235748,107.00071495,11.403738935,0.0,0.628845904,5.279715953,0.628845904,16.980284867,0.628845904,3.745081126,17.486246934,0.628845904,52.57064498,0.0,0.0,1.145267637,4.289515872,4.848173084000001,1.257719583,3.074046859,0.516421733,1.032825032,0.0,27.834053798,0.628845904,0.0,6.42498359,16.318132314,4.914781158,1.257719583,0.0,0.0,2.515442509,0.0,0.11245238399999999,0.005541733,0.05676002,0.018932964,0.032209852,0.138805026,0.213478106,0.0,0.0,0.126243721,0.298613759,1.486472716,0.0,0.085709019,0.009018433,0.5864019030000001,0.0,0.002601846,0.0,2.0,2.0
72x72,0.0,4.3996834410000005,6.012205921,14.924609475,0.0,3.04029272,10.02200831,25.236579251,1.294457406,0.0,18.061743532,0.0,36.56917776,1.032825032,0.516421733,26.892754326,13.93725266,1.3577024290000002,7.090595092,11.196616976,1.032825032,0.0,0.516421733,0.0,0.0,5.279715953,1.3577024290000002,14.434954528999999,0.516421733,0.0,0.0,0.0,18.762847537,5.10590743,0.516421733,0.0,0.0,4.979405226000001,0.0,0.0,0.516421733,0.516421733,30.853802421999998,0.0,0.0,1.294457406,6.120996649,20.377163084,10.705504004,14.032658116,2.90691255,1.810879139,2.652159835,1.294457406,0.0,1.032825032,1.032825032,51.26617321,0.0,0.0,1.032825032,28.462002218000002,17.712473858,54.927324632,5.279715953,2.390516444,3.883261708,0.516421733,1.549235748,2.588888782,5.629181502,6.470468837,5.279715953,0.841280696,34.681114839,30.616418055999997,0.0,4.851153425,5.279715953,1.032825032,0.0,2.588888782,2.8436931540000003,0.0,0.516421733,0.516421733,2.327282438,23.283005525,1.032825032,0.0,1.032825032,22.360164696,0.516421733,53.065159267999995,3.3600892599999996,77.205226323,11.745014104,11.001714117999999,2.390516444,1.294457406,31.083950377999997,0.0,1.549235748,77.28292006000001,3.365158322,0.0,0.0,7.4154540550000005,0.841280696,18.246436271,0.841280696,1.3577024290000002,2.523870987,0.0,53.411925675999996,0.0,0.0,0.516421733,2.1989851639999998,1.032825032,0.841280696,6.9886477540000005,0.516421733,1.032825032,0.0,31.717315506,1.294457406,0.841280696,8.773158523,9.934236589,3.614875615,0.841280696,0.0,0.0,6.019026011,0.0,0.107756097,0.037253717,0.092799842,0.018932964,0.071214312,0.138805026,0.359128485,0.0,0.0,0.126243721,0.298613759,2.1207593969999996,0.0,0.05709604,0.0,0.5864019030000001,0.0,0.011765033999999999,0.0,2.0,2.0
73x73,0.628845904,6.286239525000001,9.572868259,15.545027172000001,0.0,6.176050183999999,8.126983227,25.653018138,1.294457406,0.0,17.212027719,0.0,34.40036297,1.6616709360000002,0.516421733,26.05147363,13.512408812,1.145267637,7.719440996,12.241892364,1.032825032,4.401943034,1.145267637,0.0,0.0,5.9085618570000005,0.516421733,14.434954528999999,3.660710417,0.0,0.0,0.0,18.125532634,8.870567353999999,0.516421733,0.628845904,1.886556084,4.138124530000001,0.0,1.257719583,1.145267637,1.145267637,28.117490003999997,0.0,0.0,23.931873486,5.9085618570000005,21.006008987999998,11.334349908,20.108730262,2.065631854,1.810879139,1.810879139,3.1810134899999998,0.0,1.6616709360000002,1.032825032,53.144245256999994,0.0,0.0,2.290544615,31.792958038000002,19.386635671,58.700418771,5.279715953,1.549235748,6.398704217000001,0.516421733,1.549235748,8.877419693,8.136180973,3.105310515,5.279715953,0.0,42.609505589,58.70467446,1.257719583,11.131207883999998,5.9085618570000005,1.6616709360000002,0.0,8.248517233,4.101412737,0.0,0.516421733,0.516421733,2.327282438,23.070570733,1.032825032,0.628845904,1.6616709360000002,24.034326509,0.516421733,53.481598155,4.617808843,51.922357163,13.631570188,7.6197592400000005,1.549235748,3.1810134899999998,32.341669960999994,0.0,1.549235748,147.04068664,8.803925446,0.0,0.628845904,6.574173359,0.628845904,16.980284867,0.628845904,1.145267637,1.886556084,0.628845904,52.57064498,0.0,0.0,1.145267637,4.289515872,3.5482675410000004,1.257719583,8.246367337,0.516421733,1.032825032,0.0,31.717315506,1.92330331,0.0,7.719440996,13.707330727999999,3.614875615,1.257719583,0.0,0.0,7.693187824000001,0.0,0.09403394100000001,0.0,0.08929553800000001,0.018932964,0.019981277,0.138805026,0.234206569,0.0,0.0,0.126243721,0.298613759,1.7843556299999999,0.0,0.085709019,0.009018433,0.5864019030000001,0.0,0.002601846,0.0,2.0,2.0
