Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,type
0.0,0.0,0.0,0.0,4.813664962,0.0,0.0,0.0,0.0,0.0,4.813664962,0.0,0.0,0.0,0.0,0.0,2.406826369,0.0,0.0,4.813664962,0.0,4.813664962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406826369,0.0,0.0,0.0,0.0,2.406826369,0.0,2.406826369,2.406826369,0.0,7.220533434,0.0,0.0,19.25349607,0.0,4.813664962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.91794659,4.813664962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406826369,0.0,2.406826369,0.0,14.44187384,0.0,7.220533434,14.44187384,2.406826369,16.84842916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813664962,0.0,0.0,0.0,0.0,0.0,0.0,2.406826369,0.0,28.88133525,0.0,0.0,0.0,0.0,14.44187384,4.813664962,0.0,0.0,0.0,0.0,9.626738654,0.0,0.0,0.0,26.472615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155517,0.003309212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30520882,0.0,0.0,0.0,Endothelial1
1.291870106,0.0,3.875621685,1.291870106,0.0,0.0,0.0,3.875621685,0.0,0.0,1.291870106,0.0,1.291870106,0.0,0.0,0.0,1.291870106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291870106,0.0,0.0,0.0,0.0,1.291870106,0.0,0.0,0.0,3.875621685,0.0,0.0,0.0,0.0,2.583686412,0.0,0.0,23.25492857,0.0,0.0,0.0,2.583686412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583686412,0.0,0.0,0.0,32.29660852,0.0,0.0,0.0,0.0,1.291870106,1.291870106,0.0,1.291870106,0.0,0.0,0.0,1.291870106,2.583686412,1.291870106,0.0,47.79777273,0.0,1.291870106,0.0,0.0,1.291870106,1.291870106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583686412,1.291870106,0.0,0.0,0.0,1.291870106,0.0,1.291870106,0.0,0.0,37.46803478,0.0,0.0,0.0,0.0,6.459333079,0.0,0.0,0.0,1.291870106,0.0,0.0,0.0,0.0,0.0,37.46803478,0.0,0.0,0.0,0.0,0.0,0.0,1.291870106,0.0,0.0,1.291870106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003280104,0.02138835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42301671,0.0,0.0,0.0,0.197424114,0.0,0.0,0.0,Endothelial1
0.0,0.0,0.0,2.843085087,0.0,0.947690742,0.947690742,2.843085087,0.0,0.947690742,5.686209804,0.947690742,1.895409533,0.0,0.0,5.686209804,13.26921232,0.0,0.0,1.895409533,0.947690742,1.895409533,0.0,0.0,0.0,7.581634232,0.0,0.947690742,0.947690742,0.0,0.0,0.0,3.790821612,1.895409533,0.0,0.0,0.0,0.947690742,0.947690742,0.0,0.0,0.0,0.0,0.0,0.947690742,28.4306599,0.0,3.790821612,0.0,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,3.790821612,0.0,0.0,0.947690742,22.74652144,0.947690742,5.686209804,0.0,0.0,4.738521327,0.0,0.0,0.0,0.947690742,0.0,0.0,0.947690742,0.947690742,0.0,0.0,19.90258509,0.947690742,0.0,0.0,0.0,5.686209804,0.0,0.0,0.947690742,0.0,0.0,0.0,0.947690742,0.0,4.738521327,0.0,0.947690742,0.0,0.0,4.738521327,0.0,0.0,0.0,3.790821612,0.0,0.0,12.31987042,0.0,0.0,0.0,0.0,14.2159825,3.790821612,1.895409533,0.0,0.947690742,0.0,3.790821612,0.0,0.0,0.0,32.22002845,0.947690742,0.0,0.0,0.0,2.843085087,0.0,8.529278068,0.947690742,0.0,0.0,0.0,2.843085087,0.0,0.0,0.947690742,0.947690742,0.0,0.0253969,0.0,0.001908936,0.0,0.004078806,0.0,0.0,0.0,0.0,0.009594788,0.0,0.567978127,0.0,0.023309486,0.0,0.152319735,0.0,0.0,0.0,Endothelial1
0.0,0.0,0.0,0.0,0.0,1.762676287,0.0,10.57710574,0.0,0.0,10.57710574,5.288108113,0.0,0.0,0.0,0.0,0.0,1.762676287,1.762676287,0.0,0.0,1.762676287,1.762676287,3.525431547,0.0,1.762676287,0.0,5.288108113,0.0,0.0,0.0,1.762676287,12.33828522,0.0,0.0,0.0,0.0,7.050817835,1.762676287,0.0,0.0,0.0,1.762676287,0.0,1.762676287,15.86553025,0.0,0.0,3.525431547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525431547,10.57710574,0.0,0.0,0.0,0.0,1.762676287,0.0,0.0,0.0,0.0,1.762676287,0.0,0.0,10.57710574,0.0,1.762676287,12.33828522,1.762676287,15.86553025,0.0,1.762676287,1.762676287,0.0,0.0,0.0,1.762676287,0.0,0.0,0.0,1.762676287,1.762676287,1.762676287,10.57710574,0.0,0.0,1.762676287,3.525431547,0.0,0.0,0.0,0.0,0.0,8.813411269,0.0,0.0,0.0,0.0,12.33828522,0.0,0.0,0.0,3.525431547,0.0,7.050817835,0.0,0.0,0.0,14.10080154,3.525431547,3.525431547,1.762676287,0.0,0.0,0.0,12.33828522,1.762676287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525431547,0.0,0.0,0.0,0.009124151,0.0,0.0,0.0,0.0,0.0,0.0,0.0962308,0.0,0.0,0.0,0.0,0.038173646,0.306050591,0.0,0.0,0.001947578,Endothelial1
0.0,0.0,2.455651996,2.455651996,0.0,1.227819495,0.0,0.0,0.0,0.0,1.227819495,0.0,0.0,1.227819495,0.0,0.0,1.227819495,0.0,0.0,2.455651996,0.0,4.91125916,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,1.227819495,0.0,1.227819495,3.683494343,0.0,0.0,0.0,1.227819495,0.0,0.0,0.0,0.0,1.227819495,1.227819495,1.227819495,33.15073067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,0.0,0.0,0.0,46.65407017,0.0,1.227819495,0.0,0.0,18.41779894,0.0,0.0,0.0,0.0,1.227819495,0.0,0.0,6.13920742,0.0,1.227819495,42.97440784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,0.0,0.0,0.0,2.455651996,0.0,0.0,0.0,2.455651996,0.0,0.0,1.227819495,0.0,0.0,9.821812375,0.0,0.0,0.0,0.0,9.821812375,0.0,0.0,0.0,8.594889996,0.0,0.0,0.0,0.0,0.0,41.74644475,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,0.0,0.0,0.0,1.227819495,1.227819495,0.0,0.0,0.0,1.227819495,0.0,0.04174638,0.001746007,0.0,0.025491347,0.0,0.0,0.0,0.0,0.0,0.0,0.046094696,0.057752353,0.0,0.0,0.291040897,0.125610148,0.0,0.0,0.100167978,Endothelial1
0.0,0.0,11.95985075,2.989881525,0.0,2.989881525,0.0,0.0,2.989881525,0.0,2.989881525,0.0,0.0,0.0,0.0,0.0,2.989881525,0.0,0.0,0.0,2.989881525,2.989881525,2.989881525,0.0,0.0,0.0,0.0,11.95985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.989881525,0.0,0.0,0.0,2.989881525,0.0,0.0,29.89583948,0.0,0.0,2.989881525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94087334,0.0,0.0,0.0,0.0,23.91724371,0.0,0.0,2.989881525,0.0,2.989881525,0.0,0.0,26.90615486,0.0,0.0,41.85485204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.989881525,0.0,2.989881525,2.989881525,2.989881525,0.0,0.0,0.0,0.0,0.0,0.0,5.979752131,0.0,0.0,0.0,0.0,0.0,29.89583948,0.0,0.0,0.0,0.0,26.90615486,0.0,0.0,0.0,8.96965202,0.0,0.0,0.0,0.0,0.0,44.84584692,0.0,2.989881525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036558,0.024629841,0.020055965,0.014190177,0.006634012,0.000513654,0.0,0.0,0.0,0.0,0.042478243,0.0,0.0,0.003290962,0.0,0.009280541,0.216726593,0.014954562,0.003898719,0.0,Endothelial1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940830541,5.822444321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4635807,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,0.0,48.52220801,1.940830541,3.88157538,0.0,0.0,5.822444321,0.0,1.940830541,0.0,0.0,1.940830541,0.0,0.0,1.940830541,0.0,3.88157538,25.23010324,5.822444321,0.0,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,0.0,9.702863829,0.0,0.0,0.0,0.0,1.940830541,1.940830541,0.0,0.0,7.763145044,0.0,3.88157538,0.0,0.0,0.0,67.92868607,0.0,0.0,0.0,0.0,0.0,1.940830541,1.940830541,0.0,0.0,0.0,1.940830541,0.0,0.0,0.0,0.0,3.88157538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040552507,0.0,1.947677728,0.0,0.098413849,0.746666537,0.0,0.0,0.0,0.27227209,0.0,0.0,0.0,Endothelial1
0.0,0.0,7.843007635,2.240857981,1.120459588,1.120459588,0.0,2.240857981,0.0,0.0,1.120459588,0.0,0.0,0.0,0.0,0.0,4.481759779,1.120459588,1.120459588,0.0,0.0,4.481759779,0.0,0.0,0.0,0.0,0.0,0.0,1.120459588,0.0,0.0,0.0,4.481759779,7.843007635,0.0,1.120459588,2.240857981,4.481759779,0.0,1.120459588,0.0,0.0,0.0,0.0,0.0,48.18129953,0.0,0.0,0.0,0.0,1.120459588,0.0,1.120459588,3.361340556,1.120459588,0.0,4.481759779,0.0,0.0,1.120459588,1.120459588,50.41620281,4.481759779,1.120459588,0.0,1.120459588,2.240857981,0.0,0.0,0.0,1.120459588,0.0,0.0,0.0,7.843007635,0.0,11.20393821,11.20393821,1.120459588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120459588,2.240857981,0.0,5.602220124,3.361340556,2.240857981,2.240857981,1.120459588,0.0,0.0,0.0,0.0,0.0,11.20393821,2.240857981,1.120459588,0.0,0.0,2.240857981,1.120459588,0.0,0.0,1.120459588,0.0,1.120459588,0.0,0.0,0.0,35.85530419,0.0,0.0,0.0,0.0,0.0,0.0,1.120459588,0.0,0.0,1.120459588,2.240857981,0.0,0.0,0.0,0.0,12.32600586,0.0114984,0.0,0.041156465,0.030054017,0.0,0.0,0.163841931,0.0,0.0,0.0,0.0,0.0,0.0,0.003938247,0.0,0.0,0.117200188,0.027438889,0.018455599,0.0,Endothelial1
0.0,0.928190772,4.64105066,0.0,0.928190772,7.425583753,0.0,0.0,0.0,0.0,4.64105066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928190772,0.0,3.712810746,0.0,0.0,0.0,0.0,0.0,1.856406417,0.928190772,0.0,0.0,0.0,6.497388229,7.425583753,0.0,0.0,1.856406417,0.0,0.0,0.0,0.0,0.0,2.78460013,0.0,0.928190772,47.33926025,0.0,0.0,0.928190772,4.64105066,0.0,0.928190772,0.0,0.0,0.0,0.0,0.0,2.78460013,0.0,0.0,0.0,19.49273858,0.0,3.712810746,0.0,0.0,2.78460013,0.0,1.856406417,0.0,0.0,0.0,0.0,0.0,11.13947765,0.0,3.712810746,17.63802972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928190772,0.0,0.0,0.0,0.928190772,2.78460013,0.928190772,0.0,0.928190772,0.0,0.0,0.928190772,0.0,0.0,0.0,0.928190772,0.0,13.92450721,0.928190772,0.0,0.0,0.0,7.425583753,1.856406417,0.0,0.0,4.64105066,0.928190772,0.0,0.0,0.0,0.0,43.62723708,0.928190772,4.64105066,2.78460013,0.0,0.0,0.0,0.0,0.0,0.0,0.928190772,0.0,0.928190772,3.712810746,0.0,0.0,4.64105066,0.006401325,0.0,0.048018623,0.022284792,0.028324067,0.0,0.091538353,0.0,0.0,0.0,0.0,0.0,0.0,0.002777544,0.0,0.0,0.100778656,0.031128997,0.017209014,0.0,Endothelial1
0.0,0.0,1.62228566,0.0,0.0,3.244533836,3.244533836,4.866917753,1.62228566,0.0,11.35662879,0.0,0.0,0.0,0.0,0.0,3.244533836,0.0,1.62228566,0.0,0.0,6.489106386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62228566,0.0,3.244533836,0.0,0.0,0.0,0.0,3.244533836,0.0,0.0,0.0,0.0,0.0,1.62228566,0.0,42.18172626,0.0,4.866917753,0.0,11.35662879,0.0,0.0,0.0,1.62228566,0.0,0.0,0.0,9.734949358,0.0,0.0,0.0,43.80226804,4.866917753,8.111502528,0.0,0.0,3.244533836,0.0,0.0,0.0,1.62228566,1.62228566,0.0,0.0,11.35662879,0.0,0.0,8.111502528,0.0,3.244533836,0.0,1.62228566,0.0,1.62228566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62228566,0.0,3.244533836,8.111502528,0.0,0.0,1.62228566,0.0,0.0,0.0,0.0,3.244533836,1.62228566,0.0,0.0,0.0,0.0,16.22265096,0.0,0.0,0.0,3.244533836,0.0,0.0,0.0,0.0,0.0,55.15649584,3.244533836,0.0,0.0,0.0,0.0,0.0,1.62228566,0.0,0.0,1.62228566,3.244533836,0.0,0.0,0.0,0.0,1.62228566,0.0,0.0,0.068565135,0.015425113,0.024828041,0.0,0.0,0.0,0.0,0.0,0.030580688,0.0,0.30854903,0.0,0.0,0.0,0.199814207,0.0,0.0,0.0,Endothelial1
